time	C16AcylCarCYT	C14AcylCarCYT	C12AcylCarCYT	C10AcylCarCYT	C8AcylCarCYT	C6AcylCarCYT	C4AcylCarCYT	C16AcylCarMAT	C16AcylCoAMAT	C16EnoylCoAMAT	C14AcylCarMAT	C14AcylCoAMAT	C14EnoylCoAMAT	C12AcylCarMAT	C12AcylCoAMAT	C12EnoylCoAMAT	C10AcylCarMAT	C10AcylCoAMAT	C10EnoylCoAMAT	C8AcylCarMAT	C8AcylCoAMAT	C8EnoylCoAMAT	C6AcylCarMAT	C6AcylCoAMAT	C6EnoylCoAMAT	C6KetoacylCoAMAT	C4AcylCarMAT	C4AcylCoAMAT	C4EnoylCoAMAT	C4AcetoacylCoAMAT	AcetylCoAMAT	CarCYT	CoACYT	MalCoACYT	C16HydroxyacylCoAMAT	C16KetoacylCoAMAT	C14HydroxyacylCoAMAT	C14KetoacylCoAMAT	C12HydroxyacylCoAMAT	C12KetoacylCoAMAT	C10HydroxyacylCoAMAT	C10KetoacylCoAMAT	C8HydroxyacylCoAMAT	C8KetoacylCoAMAT	C6HydroxyacylCoAMAT	C4HydroxyacylCoAMAT	FADHMAT	NADHMAT	CarMAT	FADtMAT	NADtMAT	CoAMATt	species_1	C16AcylCoACYT	CoAMAT
9.900990099009901	0.004591732735065385	0.0018619938266992426	0.0021570360893452102	0.0026137574387181273	0.00186112977022359	0.0028202619469868445	0.0006208977376989012	1.116219026065762e-06	3.4956693653224947e-06	1.507057799508621e-07	7.572164541644782e-07	8.219490757920987e-06	1.7576965302165562e-07	9.189003569784021e-07	1.0378272318018646e-05	1.9764043454016294e-07	1.1895557970747111e-06	1.4176674753751538e-05	2.000527451307987e-07	8.785012631152748e-07	1.2143700160322988e-05	3.86510932031602e-07	1.3628537684608523e-06	2.509077595756585e-05	2.3329588915973194e-05	2.3089853577070762e-07	3.0389918971175536e-07	3.92686414830564e-05	8.163914614749387e-05	8.091211070522962e-07	5.400000000328662e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.04509674006285636	0.00872610734094979
10.89108910891089	0.004130296936472606	0.001766260778069846	0.0021258268648085515	0.002726562378253727	0.0020108875024646504	0.003111337598233226	0.0006951816374809065	9.932495803578934e-07	3.000786341522773e-06	1.3700337870079384e-07	6.929385403347851e-07	7.279904306584748e-06	1.6521095436662646e-07	8.790115216949884e-07	9.667804183474733e-06	1.9207106651119873e-07	1.2135244695101987e-06	1.4200540483788001e-05	1.9995390960566186e-07	9.35904277421019e-07	1.2585627504153584e-05	3.8998001887628074e-07	1.4842870703341895e-06	2.6132815829911568e-05	2.3951617897412084e-05	2.370503950856347e-07	3.3734726135417884e-07	4.0695403276091634e-05	8.377932802425656e-05	8.303298419197821e-07	5.400000000323078e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.037735159009428525	0.008722554572584508
11.881188118811881	0.0036634798446966606	0.001631985547870192	0.0020466454390387755	0.0027913609891492604	0.002145604528796045	0.003394076375048391	0.0007725042859444784	8.684405043727654e-07	2.5177867916692665e-06	1.221015900962102e-07	6.180659782988972e-07	6.285690392353112e-06	1.519394679891788e-07	8.208564239697854e-07	8.78451682931387e-06	1.8279690471183705e-07	1.2142851075267715e-06	1.394538397761645e-05	1.9644483263884203e-07	9.841345154825146e-07	1.2850898265250873e-05	3.878709353302864e-07	1.599546269847271e-06	2.6907786856436865e-05	2.4345929536855814e-05	2.409444433102515e-07	3.719486352534793e-07	4.173840931257228e-05	8.514445890755202e-05	8.438458734596801e-07	5.4000000003159004e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.031575280685081586	0.008721353195079684
12.871287128712872	0.0032071959801583108	0.0014705316619331007	0.001924968102582498	0.00280386688692129	0.0022599278329388504	0.003663174272167003	0.0008525240311603886	7.470249309806103e-07	2.068648983019218e-06	1.0673616964638313e-07	5.377661901119064e-07	5.296308831781262e-06	1.3667201732816622e-07	7.481666999786573e-07	7.785013097432251e-06	1.7017534907993817e-07	1.1908274991377316e-06	1.3413164988784528e-05	1.8951287413475122e-07	1.0206582158947607e-06	1.2915155794896768e-05	3.800697227494326e-07	1.7058434161508832e-06	2.737966792665539e-05	2.4497125133719324e-05	2.424285120322284e-07	4.074868469814486e-07	4.235635333807734e-05	8.568794511982831e-05	8.492075640481624e-07	5.400000000307143e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.02642093942396205	0.008722525814573714
13.861386138613861	0.0027738621783530743	0.0012934429706364812	0.0017686868885393033	0.0027616737566690135	0.002348147574328102	0.003912379799188408	0.0009347488396508154	6.329828130256614e-07	1.6677411260909398e-06	9.154857210089384e-08	4.568314201633454e-07	4.360649519536279e-06	1.2018678632288124e-07	6.654799535247622e-07	6.729789513927262e-06	1.5476056656191957e-07	1.143354993785679e-06	1.2621509138309585e-05	1.7927650907295714e-07	1.0429111004756048e-06	1.2758049918448065e-05	3.666035564864146e-07	1.7999859022092045e-06	2.7514245662321954e-05	2.4391209152652954e-05	2.4136443245252986e-07	4.4366245583885543e-07	4.2509082280550296e-05	8.536868475335837e-05	8.46007952672673e-07	5.4000000002968354e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.022107991596555722	0.008726079290556165
14.85148514851485	0.002372484887044344	0.0011116223327307642	0.0015875605355680806	0.002665004804570916	0.0024045153894423047	0.004134547085210489	0.001018503260343216	5.290648157604511e-07	1.3225420859236097e-06	7.706723551930276e-08	3.793459477962124e-07	3.5145870092830373e-06	1.0328124598092371e-07	5.777542926930901e-07	5.677855039309583e-06	1.373006187624738e-07	1.0735730855795675e-06	1.1605628646572002e-05	1.6602978367903888e-07	1.048537475737466e-06	1.2367115142056067e-05	3.477074216054701e-07	1.8784652620435168e-06	2.7282564695336357e-05	2.4017870373994005e-05	2.376506380743368e-07	4.800810367205593e-07	4.216208368690934e-05	8.415703169734779e-05	8.339539530425662e-07	5.400000000285049e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.01849908834014064	0.008731989730723753
15.841584158415841	0.002008884877837043	0.0009345627601180139	0.0013923919632365107	0.0025173171503804583	0.0024237583709737984	0.004321840596229813	0.0011029018667314018	4.368757048949297e-07	1.0345276908505611e-06	6.370162155105184e-08	3.084330571566545e-07	2.7800921545617213e-06	8.671724213145133e-08	4.898806322302506e-07	4.6809393708514534e-06	1.186997659923194e-07	9.848122939918947e-07	1.0417745905092153e-05	1.502745018020907e-07	1.035716945484723e-06	1.1742030197022748e-05	3.238837327163126e-07	1.937641148403992e-06	2.666546298965471e-05	2.337311210322271e-05	2.312482202685447e-07	5.162470103527632e-07	4.129179153915789e-05	8.204249040798085e-05	8.12942717837798e-07	5.400000000271909e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.015479301587469496	0.008740184339836587
16.831683168316832	0.0016860339936546481	0.0007697518476744453	0.0011939921830131667	0.0023255530904236297	0.002401774680007155	0.00446613256122705	0.0011868365568263519	3.5703478629574495e-07	8.009237935468314e-07	5.173194207662959e-08	2.4610392175818993e-07	2.1654789826401172e-06	7.115978444989176e-08	4.0617132232154013e-07	3.7785274878813884e-06	9.993609222118976e-08	8.818800925754968e-07	9.123045455944534e-06	1.3272207030272556e-07	1.0035424698825459e-06	1.0898328047996507e-05	2.959383168444289e-07	1.9740265379705525e-06	2.5658378683226345e-05	2.2461956690548834e-05	2.2220771069559185e-07	5.515678431754232e-07	3.989134866484722e-05	7.904167077087463e-05	7.831405753805592e-07	5.4000000002576056e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.01295246410148307	0.008750523504927945
17.821782178217823	0.0014044747148362533	0.000622337234298073	0.0010020961390225284	0.002099849025103292	0.0023364266651629707	0.004559612757764665	0.0012689866389930713	2.893558629570356e-07	6.16072063237224e-07	4.131171563995303e-08	1.932691883142149e-07	1.6675885146030809e-06	5.71213265649025e-08	3.29933727228962e-07	2.9948888077096036e-06	8.194798533585845e-08	7.706084547663662e-07	7.792528261991272e-06	1.1424905283118007e-07	9.523703120610625e-07	9.869250795882988e-06	2.6497030869049573e-07	1.984662184077347e-06	2.4275525594324405e-05	2.1300657274450133e-05	2.1069096906324738e-07	5.853727746078844e-07	3.797581016574638e-05	7.520481517426719e-05	7.450477842891827e-07	5.400000000242383e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.010838106961880927	0.00876278752420295
18.81188118811881	0.001162832762743696	0.0004950766724702449	0.0008244550535498925	0.001852621176045219	0.002228260341615693	0.004595576093669621	0.0013478592684390326	2.3304645662242942e-07	4.724846401835493e-07	3.248593171738755e-08	1.498960424163013e-07	1.2752801195050458e-06	4.492737758955368e-08	2.632331354609677e-07	2.338885602134003e-06	6.551841756657073e-08	6.571556532600943e-07	6.494189307730771e-06	9.580508919739296e-08	8.840304296382563e-07	8.704568811153349e-06	2.3230270422615107e-07	1.967532072687084e-06	2.2552325391579563e-05	1.9917719894369325e-05	1.969812733852935e-07	6.169479977014014e-07	3.558545836400119e-05	7.061891007564217e-05	6.995293805206292e-07	5.400000000226521e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.0090688969756513	0.008776672627617232
19.801980198019802	0.0009583301551371121	0.0003886061365437543	0.0006662920268805173	0.0015971633599264877	0.0020809424624159056	0.004569301290036234	0.001421865179606113	1.8694235306583039e-07	3.6268014385376475e-07	2.5197382762674355e-08	1.1524370128719542e-07	9.726870485051807e-07	3.4705010786081735e-08	2.0689681753207402e-07	1.8065720693293001e-06	5.117741544634864e-08	5.472137644781032e-07	5.284487609022606e-06	7.828537847814699e-08	8.017985944534254e-07	7.4658526324878834e-06	1.9935325262426075e-07	1.9219507546871164e-06	2.0545407081152533e-05	1.8353424977908762e-05	1.814785318930516e-07	6.455881868866155e-07	3.278666202892203e-05	6.540675541665314e-05	6.478058917503137e-07	5.400000000210296e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.0075884924040926695	0.008791797468126321
20.792079207920793	0.0007873037465808706	0.0003019109863992504	0.0005302241225984214	0.0013460645529017896	0.0019012243795731383	0.004478877895852643	0.0014894281814584246	1.4967632110006159e-07	2.7937113152747936e-07	1.9324917211840964e-08	8.816687177223339e-08	7.428988338267811e-07	2.6411540983427183e-08	1.6072004761898802e-07	1.3852718167433986e-06	3.917590829265421e-08	4.4536263766890244e-07	4.203130675779021e-06	6.241356385838387e-08	7.100958592802488e-07	6.219268262680021e-06	1.6748241029269136e-07	1.8488416780313665e-06	1.833022398213796e-05	1.6657925458656764e-05	1.646803847985828e-07	6.706598170774632e-07	2.967009927094193e-05	5.972210123236544e-05	5.914049946800569e-07	5.400000000193953e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.0063497487204431016	0.008807718815613283
21.78217821782178	0.0006456421516004217	0.0002329104069157954	0.0004165902095487828	0.0011098462171210018	0.0016983708517647855	0.0043258311696512935	0.0015491206959753563	1.198577079887828e-07	2.166451201807713e-07	1.4686092873276903e-08	6.735603700578215e-08	5.69816693454409e-07	1.9871656215437378e-08	1.237920906221979e-07	1.0580708062434066e-06	2.9496410408122692e-08	3.5469641689202426e-07	3.2714359169577816e-06	4.8653637315450826e-08	6.139622967015778e-07	5.02728964896972e-06	1.3784320761477398e-07	1.7508462909647638e-06	1.5996734357528235e-05	1.48884296266506e-05	1.4715422395031303e-07	6.916697451978268e-07	2.6347325228920164e-05	5.374302035639313e-05	5.320955987702394e-07	5.400000000177666e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.00531321725920468	0.008823951431415778
22.77227722772277	0.0005291699181877983	0.00017898911156985755	0.00032404233176543297	0.0008961125464669062	0.0014831264170827923	0.004115398457682146	0.001599808671875097	9.615142404296461e-08	1.6921756674490874e-07	1.1102511463863255e-08	5.1551162674755454e-08	4.400186607182683e-07	1.4845393276673594e-08	9.482049544422296e-08	8.071155855853491e-07	2.194807151964112e-08	2.7679655743071577e-07	2.494652925097651e-06	3.7205412704549724e-08	5.184317174987567e-07	3.941813302505138e-06	1.1128830218389438e-07	1.6322147770669374e-06	1.3643266161690457e-05	1.3105471562968989e-05	1.2950015852168193e-07	7.083264295850669e-07	2.2944938344067617e-05	4.766286945482208e-05	4.7179789958478925e-07	5.4000000001615574e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.004445888945592876	0.008839992948684929
23.762376237623762	0.00043390386430261187	0.000137437711939832	0.00025019885175432466	0.0007093260232053476	0.0012664425054148309	0.0038563556494187984	0.0016407820067608563	7.737856660961093e-08	1.3330800629388132e-07	8.384403435937042e-09	3.962826022511136e-08	3.425336984051737e-07	1.1061580640452863e-08	7.24127306553659e-08	6.161262355836763e-07	1.622183119222518e-08	2.1194004616057165e-07	1.8658168822911939e-06	2.8020108203074736e-08	4.279203171801517e-07	2.998659645787945e-06	8.830841131792357e-08	1.4984656846731137e-06	1.1368385157485832e-05	1.13686129254478e-05	1.1230832076495679e-07	7.205802686781508e-07	1.959601500008479e-05	4.1678474828057715e-05	4.1246576900045585e-07	5.400000000145706e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.0037201430982898736	0.00885535529719455
24.752475247524753	0.00035623082067647103	0.00010572483076622265	0.0001922241295079899	0.0005510931221424775	0.001058218931060533	0.0035603546044932106	0.0016718404880669043	6.25255706897525e-08	1.0591157233560632e-07	6.333207110226547e-09	3.0654577086668384e-08	2.6895161205906806e-07	8.25621756266992e-09	5.524616408754511e-08	4.712200089123645e-07	1.1964631637216364e-08	1.5945056267920437e-07	1.370367154941438e-06	2.0878811361294923e-08	3.457938017215648e-07	2.2160775146941607e-06	6.905419639383211e-08	1.3558301881484402e-06	9.260800942475857e-06	9.730965154859056e-06	9.610449306818946e-08	7.286279820480718e-07	1.642761876858998e-05	3.597485976659566e-05	3.559347443609323e-07	5.400000000130198e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.003112867829384851	0.00886960470120174
25.742574257425744	0.00029298513840753055	8.16600148873772e-05	0.0001472549499048195	0.0004207688531779742	0.0008663111704088207	0.00324077737050903	0.0016933055940197004	5.07561572785608e-08	8.485383874678024e-08	4.8261479691531046e-09	2.3893741318953918e-08	2.1304313955693955e-07	6.201670803766952e-09	4.217051538227754e-08	3.6131039249872177e-07	8.85806904066214e-09	1.1804951844665408e-07	9.89826221382964e-07	1.5466020147933058e-08	2.7410729232758224e-07	1.5943717387327075e-06	5.339060880463296e-08	1.2105597229813765e-06	7.389111702056568e-06	8.234104979077673e-06	8.129967946992764e-08	7.328734118873322e-07	1.3545472579022339e-05	3.070549361896363e-05	3.0372571195688437e-07	5.4000000001151604e-05	4.0	1.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28e-07	2.88e-05	0.00171	1.386e-06	0.00045	0.009	0.0004212	0.002604724030017433	0.008882408643880617
