time	BUB2	BUD	C2	C2P	C5	C5P	CDC14	CDC15	CDC20	CDC20i	CDC6	CDC6P	CDH1	CDH1i	CLB2	CLB5	CLN2	ESP1	F2	F2P	F5	F5P	IEP	LTE1	MAD2	MASS	NET1	NET1P	ORI	PDS1	PPX	RENT	RENTP	SIC1	SIC1P	SPN	SWI5	SWI5P	TEM1GTP	BCK2	CDC14T	CDC6T	CKIT	CLB2T	CLB5T	CLN3	MCM1	NET1T	SBF	SIC1T	CDC15i	IE	PE	TEM1GDP
10.0	0.2	0.020394372922755154	0.009364339377202073	0.000157852786652778	0.08652826181421568	0.0015094796231654758	0.04450756879339863	0.28953264307498255	0.05233639815025977	0.06509370327273731	1.2817559218370946	0.020501623417508375	0.9984257004479572	0.0015733947146252928	2.2236418957579887e-05	0.0001363064218267728	0.023838633845835924	0.7081388052056502	0.0007418557427563439	1.2351496854558314e-05	0.00010031891126731941	1.6844509396713479e-06	1.825665851178511e-06	0.1	0.01	0.5973772455885574	0.2621687076271414	0.41929702250271467	0.06375196034274319	0.0041314496451431626	0.1713731359030094	1.9095869712484963	0.08927255997994553	1.0580401835653417	0.01780844343194446	0.01860924612596886	0.4733375477565508	0.00023852281929937242	0.14712673301536672	0.032258371261782104	2.0433671000218405	1.303113755856421	2.4765223164549433	0.010298635822423333	0.08827605122141491	0.03621907454135677	1.3478417469351094e-05	2.6803252613582975	0.0084941666727807	1.173408560598522	0.7104673569250175	0.9999981743341488	0.2918611947943498	0.8528732669846333
11.0	0.2	0.020692704876952534	0.00665203959242883	0.000111660836241094	0.0855191746108441	0.0015052093928182527	0.037268526618603234	0.2530096233051678	0.0408565838483506	0.051327562188502845	1.3386041257193004	0.021663890804965006	0.9982211300037657	0.0017779741620994624	1.7529679331107996e-05	0.00012908776058026232	0.021863999180605803	0.7245845352252734	0.0005423524957199739	8.57649845082693e-06	9.767375616152096e-05	1.6539260463194665e-06	1.3083158500065333e-06	0.1	0.01	0.6019957896361274	0.3123807732163591	0.3695097629966308	0.060288068699434615	0.0038102254812780764	0.17898273426799619	1.9240759870494941	0.07789566114408744	1.1075995454581404	0.018893566411842918	0.01753916268141911	0.44176855395079034	0.0002034026865578986	0.12233987954702961	0.03250777264035088	2.0392401748121847	1.3609182732006442	2.58119946950296	0.007332159102171834	0.08725279944645045	0.03647356398385748	1.0625166639056592e-05	2.6838621844065713	0.008518233008795567	1.2202811963023155	0.7469903766948323	0.99999869168415	0.27541546477472656	0.8776601204529704
12.0	0.2	0.02088482286201628	0.0048470659427753676	8.013554611659212e-05	0.08467514778952806	0.0014957121129459661	0.032282905780385666	0.22236523229124722	0.03193972199282068	0.04154059665112495	1.3908361388278487	0.02264855991327078	0.998038583250589	0.0019605298289744324	1.4595950980524449e-05	0.00012315807611818424	0.020120749422170573	0.7395697138103183	0.00042578843181550807	6.370601392082293e-06	9.527942236541966e-05	1.618018183572435e-06	1.0265570443285659e-06	0.1	0.01	0.6066500413529748	0.3596595757904118	0.3244119271130173	0.05701121658548561	0.003530056478735105	0.18574164605890783	1.934799619930571	0.06842345274728522	1.1516705653421941	0.019797654306637026	0.016528808510819386	0.4126219903346055	0.00017551824765056734	0.10591808752720128	0.03275910223306064	2.035505978458242	1.4140137552148764	2.676580036255073	0.005373956473080074	0.0863909154191412	0.03672966102673961	8.846806373360447e-06	2.6872945755812854	0.008552786896253679	1.262566281040197	0.7776347677087527	0.9999989734429556	0.26043028618968167	0.8940819124727988
13.0	0.2	0.02098774541623808	0.0036474242550667483	5.884182254678943e-05	0.0839579501651474	0.0014831074075965067	0.028818447057991404	0.19824771852237819	0.025046184706216508	0.034577262111532885	1.438900303101692	0.023485419015033298	0.9978828274692234	0.0021162944353457997	1.2720696246296296e-05	0.00011821344164424208	0.018583667458761097	0.753343844612661	0.00035589146217374513	5.052110551106198e-06	9.309195990724394e-05	1.5794375717100263e-06	8.584473466077724e-07	0.1	0.01	0.6113402768082753	0.4018435868896319	0.28547324657120937	0.053913681742201645	0.0032824242035854024	0.19161431976722235	1.9423746235747772	0.0609340672306202	1.1910010363240895	0.020552089367475542	0.015575660226471067	0.38571328442926595	0.00015270454427343164	0.09573661345109347	0.03301237494764687	2.0321271378633887	1.4628413370869289	2.763541786428852	0.004079930346584684	0.0856539424118671	0.03698737328361559	7.710101883647143e-06	2.6906255242662387	0.008596994959620734	1.3007004493419227	0.8017522814776218	0.9999991415526533	0.24665615538733898	0.9042633865489065
14.0	0.2	0.021016297248142638	0.002851226115266336	4.4564261487483293e-05	0.08333827593416784	0.0014689938089661753	0.026397030909939542	0.18033472965553862	0.019738537070130464	0.02961901350773609	1.4831792583472652	0.024202591687049756	0.9977554084564936	0.0022437221852713	1.149599647307999e-05	0.00011404324152998284	0.017230339527569725	0.7660962091885503	0.0003132470936041212	4.247952851942886e-06	9.107660542763423e-05	1.5401545054513152e-06	7.527963994184419e-07	0.1	0.01	0.6160667742055959	0.43769331656992566	0.2534919064153946	0.050987274910452025	0.003061146778653915	0.1966128930313303	1.9473474871518224	0.05532531840289726	1.2261814512160447	0.02118586966453954	0.014676964567644314	0.3608713710415117	0.00013362110918863182	0.08973593048132	0.033267605807102175	2.029069836464659	1.507791961840704	2.842862342841176	0.003224781419682963	0.08501392974459708	0.03724670836802842	6.967751638228725e-06	2.6938580285400398	0.008650099449325184	1.335070381000472	0.8196652703444613	0.9999992472036006	0.23390379081144974	0.91026406951868
15.0	0.2	0.020983379554516603	0.002323826022058773	3.504086350471826e-05	0.08279381747982803	0.0014544619485717418	0.024697774806966943	0.16766399898433149	0.01566643309066249	0.026085642647805135	1.5240056274790952	0.024823910785690215	0.9976553647848098	0.0023437745072142496	1.0681054886825316e-05	0.00011049491445339394	0.016040843463429634	0.7779716199750577	0.00028704780333494665	3.74971397227467e-06	8.920595911840709e-05	1.5014579893143578e-06	6.842189580991223e-07	0.1	0.01	0.6208298138993991	0.46690182355217047	0.22848747336781963	0.04822369513138232	0.002861645510432156	0.20078510538460517	1.9502678654736858	0.051337835481044154	1.2576872028420472	0.021723315695097757	0.0138299100080271	0.33793795666039844	0.00011739625284809119	0.08631867675656936	0.03352480995056755	2.026303475761697	1.5492110431992003	2.9152287080503085	0.0026603454577575378	0.08444948175996088	0.0375076738928443	6.4737818596973175e-06	2.69699499787472	0.00871142644576788	1.3660176648511082	0.8323360010156685	0.999999315781042	0.2220283800249423	0.9136813232434307
16.0	0.2	0.020900205203006852	0.001975517440867673	2.871417297420528e-05	0.08230765313364784	0.0014402176189516598	0.023500920745491993	0.15904787009860405	0.012551989468706752	0.023565607127094768	1.5616721416709607	0.025368756198781147	0.9975799229613588	0.002419224894852846	1.0129854013265903e-05	0.00010745452342935874	0.014997472714804075	0.7890820049568328	0.00027104645366552604	3.438120412071911e-06	8.745843286254801e-05	1.4641333699414698e-06	6.386754647221823e-07	0.1	0.01	0.6256296784117283	0.48991049782203927	0.20982930952096396	0.045614729767316765	0.002680462090531334	0.20420257548396126	1.9516607200055527	0.04863872840370049	1.2859085347348846	0.02218405253850045	0.013031718020549955	0.3167666972723453	0.00010343750017373158	0.08441373019451663	0.03378400263423333	2.023800369154745	1.587404305010052	2.9812489946498784	0.002288846041932742	0.08394424784226136	0.037770277469639804	6.139678969332721e-06	2.700039255752256	0.008780383901002988	1.3938446896398264	0.840952129901396	0.9999993613245353	0.21091799504316722	0.9155862698054834
17.0	0.2	0.020776504115781764	0.0017465572464527759	2.4527303222433945e-05	0.0818669770778867	0.0014266974901992657	0.02265289152132523	0.153369005862053	0.010176567420847682	0.021766823103849947	1.596438715432241	0.02585258225011443	0.9975252352102841	0.0024739211248998062	9.751902041103645e-06	0.00010483500864974753	0.014084492196939413	0.7995149259388026	0.000261508818037011	3.2431330242898753e-06	8.581698751850591e-05	1.4286218655737951e-06	6.078883510690272e-07	0.1	0.01	0.6304666524501603	0.5076052443247491	0.19650572338379038	0.04315236965094486	0.0025149343074015026	0.20695040288735042	1.951982228695283	0.04690034576009721	1.3111717578246844	0.022583628491500404	0.012279691838393282	0.2972223727841656	9.132547408280644e-05	0.08336513537352971	0.03404519923230866	2.0215354659767057	1.6226432952428007	3.041463440676747	0.0020455884027776143	0.08348575518611978	0.03803452670814255	5.910589815600452e-06	2.7029935421639197	0.008856455805100635	1.418820145433946	0.8466309941379471	0.9999993921116489	0.20048507406119742	0.9166348646264703
18.0	0.2	0.020620705459989105	0.0015971390697208274	2.1769279817373775e-05	0.08146211757029524	0.001414153317107764	0.022046725780451745	0.14971704022205223	0.008369242407892327	0.020481771878096192	1.6285378133452826	0.02628753847136791	0.9974870745305648	0.0025120901992241756	9.490071689979298e-06	0.00010256855622816543	0.013287919014019406	0.8093398716252808	0.00025613806965845874	3.122544504076459e-06	8.426812724105339e-05	1.395135491497432e-06	5.867852839236801e-07	0.1	0.01	0.6353410229228817	0.5210260883257263	0.18739505507507603	0.040828874643717226	0.002362973960302429	0.20911868685416063	1.9515941561087635	0.04584521663740617	1.3337544837525874	0.02293420637200242	0.011571241630891118	0.27918007365340386	8.075152792624982e-05	0.08279199335351532	0.034308415237835614	2.0194860985266216	1.6551702756935456	3.0963541450550767	0.0018876590353907156	0.08306450270636372	0.03830042921549872	5.75188641543364e-06	2.705860516146972	0.008939195056111925	1.441183869361531	0.8502829597779478	0.9999994132147161	0.19066012837471924	0.9172080066464847
19.0	0.2	0.020440099063226594	0.0015007217938190736	1.9964404289542193e-05	0.08108578344944406	0.0014027115218713027	0.02160777815225768	0.14741323236312637	0.0069970793390076585	0.019562836451037884	1.6581786836503984	0.026683060260408835	0.9974613749748749	0.002537798065991629	9.307724227698502e-06	0.0001006014787913951	0.012595325930067318	0.8186128930722341	0.0002534890649426242	3.050325313784205e-06	8.280110884213333e-05	1.363737419289655e-06	5.721785044198822e-07	0.1	0.01	0.640253078949714	0.5311644129290065	0.18145437290131722	0.03863680887165201	0.0022229130394706607	0.21079622773031148	1.9507644521849505	0.045259520358502885	1.3538966280297826	0.02324520324839619	0.010903896162210887	0.2625244170073974	7.148007307205474e-05	0.08247974588093483	0.03457366626328455	2.017631750695711	1.6852024481473251	3.146353460594928	0.0017865333125927228	0.08267326129636819	0.038567992595305266	5.641360324964463e-06	2.708642758373777	0.009028216243175489	1.4611510124476028	0.8525867676368737	0.9999994278214955	0.18138710692776594	0.9175202541190651
20.0	0.2	0.020240967939152227	0.0014396604558841342	1.8796446681215e-05	0.08073250370531054	0.0013924145278969206	0.021284482680338324	0.14598252185897376	0.005957388443419079	0.01890520536271967	1.6855505483276612	0.02704638526173204	0.9974445768205725	0.0025546044486749256	9.18108568055747e-06	9.889068258622777e-05	0.011995680077881236	0.8273799162390085	0.00025264005863982395	3.010159200942835e-06	8.140734447092592e-05	1.334396614911938e-06	5.620330363603742e-07	0.1	0.01	0.6452031118955316	0.5388585107224068	0.1778148772477887	0.03656906089857336	0.002093396878790876	0.21206613442523828	1.9496803158624865	0.04498906907541168	1.3718081376532287	0.023523836604971208	0.010275308079345694	0.24714889770495826	6.332571783646943e-05	0.08231013498241395	0.03484096804235871	2.0159538676182365	1.7129353255483197	3.191850674942293	0.0017232882060866735	0.08230655065687953	0.03883722444784618	5.564601167645263e-06	2.7113427729080937	0.009123189516913262	1.4789153493939728	0.8540174781410262	0.9999994379669637	0.17262008376099147	0.9176898650175861
21.0	0.2	0.02002871921320763	0.0014021727157595275	1.8054678124073774e-05	0.08039817276747184	0.0013832510346296818	0.021041510036524755	0.14510512500880435	0.0051709993865877565	0.01843415787734715	1.7108254485771828	0.02738303308011087	0.997433778613551	0.00256541080220362	9.094467565560987e-06	9.74011402371772e-05	0.011479180138398016	0.8356793259184231	0.00025299281385415335	2.9915959774538593e-06	8.007990591583806e-05	1.3070265028946942e-06	5.550234237706773e-07	0.1	0.01	0.6501914153736694	0.5447657152414815	0.1758031285189335	0.03461884807210295	0.0019733060938633587	0.2130032627165403	1.9484670203800996	0.04492712581348992	1.3876750644681688	0.023775619274059134	0.00968325306938896	0.23295515977990788	5.6138101391139296e-05	0.08221810742797885	0.03511033643017815	2.014435656230114	1.7385458529995437	3.2331981879377567	0.0016853062712807697	0.08196021187475742	0.03910813236867623	5.512099578277532e-06	2.7139629899540045	0.009223834221966586	1.494652334938213	0.8548948749911957	0.9999994449765762	0.1643206740815769	0.9177818925720211
22.0	0.2	0.019807990654607026	0.0013804058628640193	1.7599046047804294e-05	0.08007972002973017	0.0013751770185481725	0.020854601408558295	0.1445725867862355	0.004577149889720896	0.018096460862595046	1.7341603706813435	0.02769719870515879	0.9974267490119496	0.002572448469252904	9.037387100371285e-06	9.610409061586124e-05	0.011037123778522452	0.8435437704034441	0.000254156505645131	2.9878704288898357e-06	7.881315905075338e-05	1.2815106944963634e-06	5.502762073352357e-07	0.1	0.01	0.6552182852677522	0.5493756299393229	0.17492281748959762	0.032779716090466655	0.0018617019177954324	0.21367301313284137	1.947205271087165	0.0450020493656629	1.4016637906086413	0.024004756827547383	0.009125627451079445	0.21985239586099536	4.9792606136294626e-05	0.08216821194655163	0.03538178740445862	2.0130619218613863	1.7621948084323216	3.2707162578257005	0.0016641866720862157	0.08163109580863945	0.03938072394819378	5.477501589645558e-06	2.716505767881748	0.009329913786273266	1.5085214493933787	0.8554274132137645	0.9999994497237926	0.15645622959655592	0.9178317880534483
23.0	0.2	0.019582747150464548	0.0013691239183585312	1.733641135144541e-05	0.07977485324370064	0.0013681306349074183	0.02070780138682805	0.14425209834034386	0.00412934505222388	0.017854147014852523	1.7556990179721224	0.027992083682881704	0.9974218542462223	0.0025773512201755977	9.002760294950935e-06	9.497571290476569e-05	0.010661786359702193	0.851001513988334	0.00025587402305646284	2.9945508314858133e-06	7.760247506650153e-05	1.2577202956021124e-06	5.472072902708227e-07	0.1	0.01	0.6602840197489881	0.5530415976467327	0.17482068346636254	0.031045533229784355	0.0017577860427258295	0.21413111772691834	1.945944393989568	0.04516672026134398	1.4139242584972207	0.02421447676188723	0.00860044405125232	0.2077567692377633	4.4184074051272976e-05	0.08214116553055685	0.03565533706644536	2.01181891563774	1.7840288304242544	3.3046970098916804	0.0016543316638928762	0.08131681978687491	0.03965500677094986	5.456513373160779e-06	2.7189733953640074	0.009441231094902787	1.520668179467426	0.8557479016596561	0.9999994527927097	0.148998486011666	0.9178588344694432
24.0	0.2	0.019356365217220242	0.001364837544733731	1.7204820707330627e-05	0.07948186470065188	0.0013620423958183902	0.020589804093670748	0.14406059851110087	0.003792113678273176	0.01768012280141078	1.775573251311809	0.028270156182668642	0.9974179494955389	0.002581263876600402	8.985699765981296e-06	9.399612290355299e-05	0.010346313878437456	0.858077425610458	0.0002579755414476451	3.0087075598095713e-06	7.644400767772864e-05	1.2355251405780197e-06	5.454205355068369e-07	0.1	0.01	0.6653889192946907	0.5560125158986782	0.1752511841136935	0.029410481781825454	0.001660871203350644	0.2144240882524751	1.944713817025439	0.04539057637182289	1.4245923993876353	0.024407284517551343	0.008105827367040012	0.19659088351001036	3.9222650731329524e-05	0.08212650770035998	0.0359310016419133	2.0106941974909325	1.8041820712763033	3.3354077046434014	0.0016520123142144977	0.08101558275219212	0.0399309884150076	5.4461725415461125e-06	2.7213680934096334	0.009557624514439776	1.5312256333670982	0.8559394014888991	0.9999994545794645	0.14192257438954203	0.91787349229964
25.0	0.2	0.019131707535025848	0.0013652219310773047	1.7162992187584553e-05	0.07919948483705012	0.0013568412549566605	0.02049327280884381	0.1439468770973091	0.0035384648195341153	0.017555039254377326	1.7939042826661626	0.02853335144720328	0.9974142667442241	0.0025849544549931937	8.982796561948168e-06	9.31486107991431e-05	0.010084627836263698	0.8647937077306724	0.0002603485271413605	3.0283855129423894e-06	7.533452202884284e-05	1.2147996803765427e-06	5.446430121002912e-07	0.1	0.01	0.6705332867082465	0.5584626288442393	0.17604614891155018	0.02786904777113644	0.0015703592442555016	0.2145900527028234	1.9435292696185142	0.04565396993544116	1.4337920055154534	0.024585158599044626	0.007640008400486405	0.18628329346414393	3.4830756506837145e-05	0.08211856687485185	0.036208797482245314	2.009676512362799	1.8227775603477294	3.3630934354774995	0.00165474463248114	0.08072602402451516	0.04020867645136296	5.444412834065559e-06	2.7236920173097445	0.00967896443812681	1.5403158751297699	0.8560531229026909	0.9999994553569879	0.13520629226932757	0.9178814331251481
26.0	0.2	0.01891119087661915	0.0013687260153105545	1.718336169027257e-05	0.07892676952001916	0.0013524592418260697	0.0204130248602806	0.14387965975388195	0.003347881583231456	0.01746504684777498	1.810803730237768	0.02878322178550631	0.9974103107794018	0.0025889181690125856	8.991617195295932e-06	9.241904977059391e-05	0.00987133718583979	0.8711704434860258	0.0002629181283030536	3.0522687300018824e-06	7.427125952958009e-05	1.195427650210395e-06	5.446830485263488e-07	0.1	0.01	0.6757174271260462	0.5605134872271402	0.1770911238249737	0.026416007980299756	0.001485724467990799	0.21465981917705707	1.9423983869101265	0.045944260912425275	1.4416362530300073	0.02474969731850001	0.007201318829601076	0.17676802404796008	3.094096650322297e-05	0.08211426204415012	0.03648874106480649	2.0087556726828324	1.8399283891074873	3.3879794775948406	0.0016608713912291786	0.08044711449879563	0.04048807844264603	5.449759249563672e-06	2.725947258874666	0.009805150143709097	1.5480510884873533	0.856120340246118	0.9999994553169514	0.1288295565139742	0.9178857379558498
