time	I	A	D_II	D_IA	R	aux
25.742574257425744	36.53965017619415	9.323054619517356	132.6227908917704	33.964182206092694	20.024647266125804	0.0
26.73267326732673	37.69255893600356	9.277983352469672	141.15849120291708	34.86949830826409	20.463915020673443	0.0
27.722772277227723	38.83622739207681	9.236269525979427	149.8889218757192	35.76890557827075	20.88989268691894	0.0
28.712871287128714	39.97057112695182	9.197676207936327	158.8070349696356	36.66264851536999	21.303260458806605	0.0
29.7029702970297	41.09554869878009	9.16198303512667	167.90611308381892	37.5509550274792	21.704646500809343	0.0
30.693069306930692	42.21115322009576	9.128985684064544	177.17974783033523	38.43403696041118	22.094631742604403	0.0
31.683168316831683	43.317405560879465	9.098495109194081	186.62181968803336	39.31209085973834	22.47375423206217	0.0
32.67326732673267	44.41434881191933	9.07033664096061	196.2264792634888	40.18529887278775	22.842513069467817	0.0
33.663366336633665	45.5020437806166	9.04434904320841	205.98812997753552	41.05382969130911	23.20137194365292	0.0
34.65346534653465	46.580565307620645	9.020383551030015	215.9014119435248	41.917839513691476	23.55076233305374	0.0
35.64356435643565	47.64999927291678	8.998302927388988	225.96118712222398	42.77747298840597	23.891086374049763	0.0
36.633663366336634	48.710440109604036	8.977980570622522	236.16252562169348	43.63286410656859	24.222719442653634	0.0
37.62376237623762	49.76198882797652	8.95929964164242	246.5006930083162	44.48413707480439	24.54601247546279	0.0
38.613861386138616	50.80475136802572	8.94215227795759	256.9711385953704	45.33140710129006	24.86129406281833	0.0
39.603960396039604	51.83883720429498	8.926438845327768	267.56948468124887	46.17478114416496	25.168872326439196	0.0
40.59405940594059	52.864358257359584	8.912067261304705	278.29151655705334	47.01435858805458	25.469036615816485	0.0
41.584158415841586	53.8814280222273	8.89895235011624	289.1331732516104	47.8502318892508	25.762059038130417	0.0
42.57425742574257	54.89016078337657	8.887015271097221	300.09053899764064	48.68248714734545	26.048195842766216	0.0
43.56435643564356	55.890671033347054	8.876182992288332	311.15983536597054	49.51120463169508	26.327688662055227	0.0
44.554455445544555	56.883072974399845	8.866387803657888	322.3374138833749	50.336459268263376	26.600765650165954	0.0
45.54455445544554	57.86748011911012	8.857566878217035	333.61974923778473	51.158321078569564	26.867642507650864	0.0
46.53465346534654	58.84400498256652	8.849661866134111	345.00343295574567	51.97685558563747	27.128523411388347	0.0
47.524752475247524	59.81275879987261	8.842618538146779	356.48516754510996	52.79212417064669	27.38360186056171	0.0
48.51485148514851	60.7738513609104	8.83638643838149	368.0617609881764	53.60418442017619	27.633061448756884	0.0
49.504950495049506	61.727390815062165	8.830918588498422	379.7301216566492	54.41309042212247	27.877076567295347	0.0
50.495049504950494	62.67348358465512	8.826171217213698	391.4872535579377	55.21889303623983	28.115813043799022	0.0
51.48514851485149	63.61223423813748	8.822103488539826	403.3302518940578	56.02164016596121	28.349428729582144	0.0
52.475247524752476	64.5437454632597	8.818677290156872	415.25629899686504	56.82137697006211	28.578074027274063	0.0
53.46534653465346	65.46811797082748	8.815857015662507	427.2626599880643	57.618146080597285	28.801892423259897	0.0
54.45544554455446	66.3854505285894	8.813609369152134	439.3466798542428	58.411987798184505	29.021020875219644	0.0
55.445544554455445	67.29583990691903	8.811903194940982	451.50577951930944	59.202940262484134	29.235590271275743	0.0
56.43564356435643	68.19938089056842	8.810709314896142	463.73745277998006	59.9910396148891	29.445725798595657	0.0
57.42574257425743	69.09616628364553	8.81000038169444	476.0392632607785	60.776320145330835	29.65154729825929	0.0
58.415841584158414	69.98628692802048	8.809750745275062	488.40884158691006	61.55881442588716	29.85316958790387	0.0
59.4059405940594	70.86983172523651	8.809936328532483	500.8438827050197	62.33855343515065	30.050702761634238	0.0
60.396039603960396	71.7468876592153	8.810534511226836	513.3421433589727	63.11556667437921	30.244252467265326	0.0
61.386138613861384	72.61753984094466	8.811524036253966	525.9014397051693	63.889882261286715	30.43392016286427	0.0
62.37623762376238	73.48187153668839	8.81288490176138	538.5196450601727	64.66152703798751	30.619803354630747	0.0
63.366336633663366	74.33996417323414	8.814598278784771	551.1946877941301	65.43052665342022	30.801995816875554	0.0
64.35643564356435	75.19189745924572	8.816646432379063	563.9245492679074	66.19690564227703	30.98058779815336	0.0
65.34653465346534	76.03774931889525	8.819012646038143	576.7072619801415	66.96068750064396	31.15566621104396	0.0
66.33663366336634	76.87759601800869	8.82168115192632	589.5409077193343	67.72189475582904	31.32731480995612	0.0
67.32673267326733	77.7115121656215	8.82463706459918	602.4236158571529	68.4805490327014	31.495614356475915	0.0
68.31683168316832	78.53957076143347	8.827866330897427	615.3535617310986	69.23667110385631	31.660642772599264	0.0
69.3069306930693	79.36184324184933	8.831355668335641	628.3289650860389	69.99028095128591	31.822475285125638	0.0
70.29702970297029	80.1783995169448	8.835092518130788	641.3480885708633	70.74139781341117	31.98118456318442	0.0
71.2871287128713	80.98930801407356	8.83906499867502	654.4092363906286	71.49004023166553	32.136840838802065	0.0
72.27722772277228	81.79463571947842	8.84326186259652	667.5107529735859	72.23622609349252	32.28951202425005	0.0
73.26732673267327	82.59444821196608	8.847672456820797	680.6510216019612	72.97997267234712	32.43926383142152	0.0
74.25742574257426	83.38880970425589	8.852286685883001	693.8284632508557	73.72129666443973	32.586159870371446	0.0
75.24752475247524	84.17778308586216	8.857094976300818	707.041535458164	74.46021422441987	32.73026174344698	0.0
76.23762376237623	84.96142995460156	8.862088246869526	720.2887311844603	75.19674099514052	32.87162913967184	0.0
77.22772277227723	85.73981064765175	8.867257883192035	733.5685777500746	75.93089213318626	33.01031992138985	0.0
78.21782178217822	86.51298429374799	8.872595697691196	746.8796358213186	76.66268234891811	33.14639020391321	0.0
79.20792079207921	87.28100884097721	8.878093912478544	760.2204984363233	77.39212592366255	33.27989443212888	0.0
80.1980198019802	88.0439410943467	8.883745136585762	773.5897900734001	78.11923673253749	33.410885452641025	0.0
81.18811881188118	88.80183662838436	8.889542349118116	786.9861658206287	78.84402826135586	33.5394145816099	0.0
82.17821782178218	89.554750138064	8.895478853368848	800.408310346762	79.56651365256864	33.66553166861989	0.0
83.16831683168317	90.3027351102934	8.901548287803505	813.8549372728609	80.28670569433697	33.78928515734136	0.0
84.15841584158416	91.0458440467074	8.907744592072495	827.3247882712435	81.0046168545771	33.910722143271705	0.0
85.14851485148515	91.7841284458195	8.91406199252716	840.8166323057933	81.720259295503	34.02988842979901	0.0
86.13861386138613	92.51763883999975	8.920494986777038	854.3292649995208	82.43364488911739	34.1468285720602	0.0
87.12871287128712	93.24642482004116	8.927038328583514	867.8615078831693	83.14478523237794	34.26158592914785	0.0
88.11881188118812	93.97053505726194	8.933687014155073	881.4122076583134	83.85369166096321	34.37420271482959	0.0
89.10891089108911	94.69001732786019	8.94043626986632	894.9802355768635	84.56037526160735	34.48472003918375	0.0
90.0990099009901	95.40491854711043	8.947281536695748	908.5644868439849	85.26484688771498	34.5931779475398	0.0
91.08910891089108	96.11528477452816	8.954218466037004	922.1638800082542	85.96711716360713	34.6996154613044	0.0
92.07920792079207	96.82116126258933	8.961242898486313	935.7773563608654	86.66719650578906	34.804070615343825	0.0
93.06930693069307	97.52259245709844	8.968350862767041	949.4038794177035	87.365095124078	34.90658049198166	0.0
94.05940594059406	98.21962202620756	8.975538561661391	963.0424342802941	88.06082303573554	35.00718126038351	0.0
95.04950495049505	98.9122928791503	8.982802365613495	976.6920271904878	88.75439007191207	35.10590820457722	0.0
96.03960396039604	99.60064718838495	8.990138802700239	990.3516850344986	89.44580588772918	35.20279575307467	0.0
97.02970297029702	100.28472641452828	8.99754454758218	1004.020454800894	90.13507997338834	35.29787751140373	0.0
98.01980198019803	100.96457130347495	9.005016421352908	1017.6974031504859	90.82222165437301	35.391186288378336	0.0
99.00990099009901	101.64022198126611	9.012551373961996	1031.3816159141081	91.50724010907533	35.482754122951164	0.0
100.0	102.31171781130335	9.02014649344792	1045.0721977740332	92.19014435957824	35.572612308385985	0.0
