time	RanGDP_nuc	RCC1_RanGDP	RCC1	RCC1_RanGTP	RCC1_Ran	RanGTP_nuc	RanGAP	RanBP1	RanGTP_cy	RanGTP_RanBP1	RanGDP_cy	GDP	GTP
89.10891089108911	1.9151414991931508e-11	1.7326206678009723e-13	5.449481717835832e-12	2.6811461241587035e-12	1.7185839400104345e-13	1.936812575202111e-11	1.2599999999999997e-11	3.5999587310104854e-11	5.198924836354556e-14	4.1268989514485293e-16	3.659510205312605e-11	1.9200000000000002e-11	6e-09
90.0990099009901	1.9122880366098755e-11	1.7607682269903378e-13	5.391077568613201e-12	2.7333929032095383e-12	1.7516984525056782e-13	1.9378739760732235e-11	1.2599999999999997e-11	3.5999587072929134e-11	5.2019035231546755e-14	4.129270708659791e-16	3.655461693734703e-11	1.9200000000000002e-11	6e-09
91.08910891089108	1.9094345740266e-11	1.788915786179703e-13	5.3326734193905705e-12	2.7856396822603727e-12	1.7848129650009216e-13	1.9389353769443362e-11	1.2599999999999997e-11	3.5999586835753414e-11	5.2048822099547955e-14	4.1316424658710523e-16	3.6514131821568003e-11	1.9200000000000002e-11	6e-09
92.07920792079207	1.9065811114433242e-11	1.8170633453690682e-13	5.27426927016794e-12	2.837886461311207e-12	1.817927477496165e-13	1.9399967778154486e-11	1.2599999999999997e-11	3.599958659857769e-11	5.207860896754915e-14	4.1340142230823143e-16	3.647364670578899e-11	1.9200000000000002e-11	6e-09
93.06930693069307	1.903727648860049e-11	1.845210904558433e-13	5.21586512094531e-12	2.890133240362041e-12	1.8510419899914083e-13	1.9410581786865613e-11	1.2599999999999997e-11	3.599958636140197e-11	5.210839583555033e-14	4.1363859802935753e-16	3.6433161590009965e-11	1.9200000000000002e-11	6e-09
94.05940594059406	1.9008741862767733e-11	1.8733584637477988e-13	5.157460971722678e-12	2.9423800194128767e-12	1.8841565024866522e-13	1.9421195795576737e-11	1.2599999999999997e-11	3.599958612422625e-11	5.213818270355152e-14	4.138757737504836e-16	3.6392676474230933e-11	1.9200000000000002e-11	6e-09
95.04950495049505	1.8980207236934977e-11	1.901506022937164e-13	5.099056822500048e-12	2.9946267984637114e-12	1.9172710149818959e-13	1.943180980428786e-11	1.2599999999999997e-11	3.599958588705053e-11	5.216796957155272e-14	4.1411294947160977e-16	3.635219135845192e-11	1.9200000000000002e-11	6e-09
96.03960396039604	1.895167261110222e-11	1.9296535821265292e-13	5.040652673277417e-12	3.0468735775145454e-12	1.9503855274771392e-13	1.9442423812998988e-11	1.2599999999999997e-11	3.599958564987481e-11	5.2197756439553916e-14	4.1435012519273587e-16	3.63117062426729e-11	1.9200000000000002e-11	6e-09
97.02970297029702	1.8923137985269467e-11	1.9578011413158944e-13	4.982248524054787e-12	3.09912035656538e-12	1.9835000399723826e-13	1.9453037821710112e-11	1.2599999999999997e-11	3.599958541269908e-11	5.22275433075551e-14	4.14587300913862e-16	3.6271221126893876e-11	1.9200000000000002e-11	6e-09
98.01980198019803	1.889460335943671e-11	1.9859487005052596e-13	4.923844374832157e-12	3.1513671356162146e-12	2.016614552467626e-13	1.946365183042124e-11	1.2599999999999997e-11	3.599958517552336e-11	5.225733017555629e-14	4.1482447663498817e-16	3.623073601111486e-11	1.9200000000000002e-11	6e-09
99.00990099009901	1.8866068733603955e-11	2.014096259694625e-13	4.865440225609526e-12	3.2036139146670498e-12	2.04972906496287e-13	1.9474265839132363e-11	1.2599999999999997e-11	3.599958493834764e-11	5.228711704355749e-14	4.1506165235611427e-16	3.619025089533584e-11	1.9200000000000002e-11	6e-09
100.0	1.88375341077712e-11	2.0422438188839902e-13	4.807036076386896e-12	3.2558606937178834e-12	2.0828435774581133e-13	1.948487984784349e-11	1.2599999999999997e-11	3.599958470117192e-11	5.231690391155867e-14	4.152988280772404e-16	3.614976577955681e-11	1.9200000000000002e-11	6e-09
