time	Susceptible	Exposed	Infected_Symptomatic	Infected_Asymptomatic	Recovered	Pathogen_0
74.25742574257426	23.95178039195655	339.5764250566413	4611.733852204791	833.530395763153	85192.38303131265	3994.8410586315827
75.24752475247524	22.01443756757146	312.4636175411338	4400.780560536531	783.6200410570676	85468.71585221202	3814.5475385912987
76.23762376237623	20.23566410797888	287.5118796886292	4198.801396849134	736.5305213845226	85731.38899922464	3641.562137503185
77.22772277227723	18.60221779169225	264.54953622519736	4005.4733849794534	692.1179657812232	85981.03361390589	3475.6647259076262
78.21782178217822	17.10200101537922	243.41846123721157	3820.479692288352	650.2443198091391	86218.25500611261	3316.6341917334685
79.20792079207921	15.72395620984432	223.9730224058912	3643.5101132970626	610.7772741048507	86443.63338043199	3164.2494401278404
80.1980198019802	14.457971608737056	206.07910540197125	3474.261467418688	573.5901717605961	86657.72457853373	3018.2902725607482
81.18811881188118	13.294796238728765	189.6132126840491	3312.4379197788917	538.5618980098859	86861.0608320465	2878.5381558761833
82.17821782178218	12.22596313664174	174.46163130450452	3157.7512333308027	505.5767553029535	87054.15152121753	2744.7768912168253
83.16831683168317	11.243719917760307	160.51966467371147	3009.9209597412555	474.52432650691196	87237.4839352076	2616.7931920361298
84.15841584158416	10.34096592282045	147.69092356528014	2868.6745758546285	445.29932864833006	87411.52403040935	2494.3771797314157
85.14851485148515	9.511195261113084	135.88667196149686	2733.747571922863	417.80145932933306	87576.7171836586	2377.322804785886
86.13861386138613	8.748445145586462	125.02522363855631	2604.8834972224026	391.93523768974075	87733.48893764248	2265.4282006969747
87.12871287128712	8.047248984368338	115.03138567544039	2481.833968156939	367.609841554763	87882.24573619687	2158.495977392895
88.11881188118812	7.402593753099018	105.83594533851365	2364.35864346604	344.7389421982216	88023.37564753515	2056.3334602986592
89.10891089108911	6.809881225027253	97.37519704634548	2252.225170720609	323.2405379630758	88157.24907376197	1958.7528807062347
90.0990099009901	6.264892681926775	89.59050635586918	2145.209107884169	303.03678781229	88284.21944530419	1865.5715226305692
91.08910891089108	5.7637567695765295	82.42790813436572	2043.0938233499573	284.05384573211654	88404.62389914005	1776.6118308904538
92.07920792079207	5.302920197108718	75.83773628762351	1945.6703775284634	266.22169677493656	88518.78393992761	1691.7014847447963
93.06930693069307	4.879121011208946	69.77428261031555	1852.737388751282	249.47399540852115	88627.00608333049	1610.6734410317704
94.05940594059406	4.489364203952457	64.19548250495632	1764.1008859768585	233.74790673154598	88729.58248101016	1533.3659504058523
95.04950495049505	4.130899437742448	59.06262548457499	1679.5741505274489	218.98395102014507	88826.79152690944	1459.6225499407747
96.03960396039604	3.801200692692601	54.340088531165854	1598.9775488531445	205.12585198608122	88918.8984445834	1389.2920350645613
97.02970297029702	3.497947661227423	49.995090527858764	1522.1383581063062	192.12038905271015	89006.15585545417	1322.2284135144878
98.01980198019803	3.2190087319618463	45.99746611823209	1448.8905861163157	179.91725388932392	89088.80432796643	1258.290843743505
99.00990099009901	2.9624254203277323	42.319457471917794	1379.0747871788083	168.4689113868384	89167.07290771176	1197.3435599740703
100.0	2.72639811716566	38.93552255223042	1312.5378749139506	157.73046520731017	89241.17962866543	1139.2557858789664
