time	APC	APC_Va	Va	Va_i_506	Va_i_306	APC_Va_i_506	APC_Va_i_306	Va_i_306_506	Va_1_306_Va_LC	Va_307_506	Va_507_679_709	APC_Va_1_306_Va_LC	Xa	Xa_Va	Xa_Va_i_506	Xa_Va_i_306_506	Xa_Va_i_306	Va_307_679_709	PT	Va_PT	Xa_Va_PT	Xa_Va_i_506_PT	Xa_Va_i_306_PT	Xa_Va_i_306_506_PT
67.32673267326733	7.783717465528011e-10	2.8961626719473423e-11	5.783153881910075e-10	6.7418716605044325e-09	1.5886671352732443e-10	5.922646159305583e-10	7.120835085706494e-12	4.843752814320116e-09	6.361945812089545e-09	5.985398725223748e-09	5.985398725223748e-09	6.868319458160587e-10	0.0	0.0	0.0	0.0	0.0	1.0633790328534182e-09	0.0	0.0	0.0	0.0	0.0	0.0
68.31683168316832	7.763083909870206e-10	2.7938547280215165e-11	5.533286680592546e-10	6.658803653555844e-09	1.5249123609329118e-10	5.83259843037362e-10	6.803561114964036e-12	4.828877788741095e-09	6.489199191172929e-09	6.120874572856081e-09	6.120874572856081e-09	6.992289282157622e-10	0.0	0.0	0.0	0.0	0.0	1.0675535466909177e-09	0.0	0.0	0.0	0.0	0.0	0.0
69.3069306930693	7.742303720799972e-10	2.6957199964212172e-11	5.304460687042721e-10	6.575357016711596e-09	1.4631343595445102e-10	5.742903698817427e-10	6.49815264363758e-12	4.8124291355018e-09	6.616089009954157e-09	6.2561145231885915e-09	6.2561145231885915e-09	7.115510333387065e-10	0.0	0.0	0.0	0.0	0.0	1.0715255202501802e-09	0.0	0.0	0.0	0.0	0.0	0.0
70.29702970297029	7.721272497646398e-10	2.597849624797428e-11	5.088016711293426e-10	6.492440447335077e-09	1.4040916687114183e-10	5.654403066680498e-10	6.2092698748689256e-12	4.794424887366535e-09	6.742466849611069e-09	6.3909069798927895e-09	6.3909069798927895e-09	7.237603326367453e-10	0.0	0.0	0.0	0.0	0.0	1.0753202024889584e-09	0.0	0.0	0.0	0.0	0.0	0.0
71.2871287128713	7.699992775043369e-10	2.499301387962637e-11	4.882896579266464e-10	6.410143860285714e-09	1.3476546102773345e-10	5.567234907022328e-10	5.9363122717661785e-12	4.774945490932532e-09	6.868281317530337e-09	6.525185728273745e-09	6.525185728273745e-09	7.358528279421824e-10	0.0	0.0	0.0	0.0	0.0	1.078948417321245e-09	0.0	0.0	0.0	0.0	0.0	0.0
72.27722772277228	7.678467087624768e-10	2.3991330607293308e-11	4.688042116883633e-10	6.328557170422932e-09	1.2936935060859567e-10	5.481537592902409e-10	5.678679297437439e-12	4.754071392797024e-09	6.993481021098637e-09	6.6588845536365315e-09	6.6588845536365315e-09	7.478245210873212e-10	0.0	0.0	0.0	0.0	0.0	1.0824209886610321e-09	0.0	0.0	0.0	0.0	0.0	0.0
73.26732673267327	7.65669797002448e-10	2.296402417909999e-11	4.5023951500667416e-10	6.247770292606163e-09	1.2420786779809843e-10	5.397449497380239e-10	5.4357704149908196e-12	4.7318830395572465e-09	7.118014567702636e-09	6.791937241286217e-09	6.791937241286217e-09	7.596714139044656e-10	0.0	0.0	0.0	0.0	0.0	1.0857487404223126e-09	0.0	0.0	0.0	0.0	0.0	0.0
74.25742574257426	7.63468795687639e-10	2.190167234317129e-11	4.3248975047375895e-10	6.167873141694831e-09	1.192680447806115e-10	5.315108993515311e-10	5.2069850875344215e-12	4.70846087781043e-09	7.2418305647290114e-09	6.924277576527872e-09	6.924277576527872e-09	7.713895082259191e-10	0.0	0.0	0.0	0.0	0.0	1.0889424965190783e-09	0.0	0.0	0.0	0.0	0.0	0.0
75.24752475247524	7.612439582814381e-10	2.079485284763208e-11	4.1544910068179785e-10	6.0889556325483625e-09	1.1453691374050475e-10	5.234654454367119e-10	4.991722778176349e-12	4.683885354153809e-09	7.364877619564435e-09	7.055839344666568e-09	7.055839344666568e-09	7.829748058839856e-10	0.0	0.0	0.0	0.0	0.0	1.092013080865322e-09	0.0	0.0	0.0	0.0	0.0	0.0
76.23762376237623	7.589955382472336e-10	1.9634143440607235e-11	3.990117482229711e-10	6.011107680026186e-09	1.1000150686214795e-10	5.156224252995159e-10	4.789382950024707e-12	4.658236915184615e-09	7.48710433959558e-09	7.186556331007377e-09	7.186556331007377e-09	7.944233087109689e-10	0.0	0.0	0.0	0.0	0.0	1.0949713173750363e-09	0.0	0.0	0.0	0.0	0.0	0.0
77.22772277227723	7.56723789048414e-10	1.841012187022164e-11	3.8307187568945885e-10	5.934419198987728e-09	1.0564885632991096e-10	5.079956762458924e-10	4.599365066187601e-12	4.631596007500084e-09	7.60845933220912e-09	7.3163623208553694e-09	7.3163623208553694e-09	8.057310185391725e-10	0.0	0.0	0.0	0.0	0.0	1.097828029962213e-09	0.0	0.0	0.0	0.0	0.0	0.0
78.21782178217822	7.544289641483675e-10	1.7113365884600153e-11	3.6752366567344106e-10	5.858980104292415e-09	1.0146599432816354e-10	5.005990355817908e-10	4.421068589773132e-12	4.604043077697445e-09	7.728891204791728e-09	7.445191099515618e-09	7.445191099515618e-09	8.168939372009005e-10	0.0	0.0	0.0	0.0	0.0	1.1005940425408451e-09	0.0	0.0	0.0	0.0	0.0	0.0
79.20792079207921	7.521113170104828e-10	1.573445323186768e-11	3.5226130076709854e-10	5.784880310799676e-09	9.743995304127566e-11	4.934463406131608e-10	4.253892983889411e-12	4.5756585723739355e-09	7.848348564730075e-09	7.572976452293189e-09	7.572976452293189e-09	8.279080665284561e-10	0.0	0.0	0.0	0.0	0.0	1.1032801790249248e-09	0.0	0.0	0.0	0.0	0.0	0.0
80.1980198019802	7.49771101098148e-10	1.4263961660149091e-11	3.371789635626111e-10	5.7122097333689365e-09	9.355776465361708e-11	4.865514286459517e-10	4.097237711644539e-12	4.546522938126786e-09	7.966780019410834e-09	7.699652164493156e-09	7.699652164493156e-09	8.387694083541433e-10	0.0	0.0	0.0	0.0	0.0	1.1058972633284446e-09	0.0	0.0	0.0	0.0	0.0	0.0
81.18811881188118	7.47546102936669e-10	1.337604580887881e-11	3.239199058556524e-10	5.638600319257158e-09	8.996277865439188e-11	4.792140910728033e-10	3.953063326614961e-12	4.516005629696639e-09	8.085539477682886e-09	7.826646500699313e-09	7.826646500699313e-09	8.49360145757334e-10	0.0	0.0	0.0	0.0	0.0	1.1082531227926982e-09	0.0	0.0	0.0	0.0	0.0	0.0
82.17821782178218	7.453580809446018e-10	1.2671141608776974e-11	3.11380053792796e-10	5.565544833478211e-09	8.655281134285856e-11	4.718556967793173e-10	3.819307585840952e-12	4.484592882200815e-09	8.20377349105091e-09	7.953040293360529e-09	7.953040293360529e-09	8.59741241009586e-10	0.0	0.0	0.0	0.0	0.0	1.1104744387469985e-09	0.0	0.0	0.0	0.0	0.0	0.0
83.16831683168317	7.431871337818271e-10	1.2039651928309197e-11	2.991972723533781e-10	5.493493394128224e-09	8.329198736013974e-11	4.6459472303857227e-10	3.694994637037827e-12	4.452469334646468e-09	8.321224726784753e-09	8.078548319088336e-09	8.078548319088336e-09	8.699253755296886e-10	0.0	0.0	0.0	0.0	0.0	1.1126017832690039e-09	0.0	0.0	0.0	0.0	0.0	0.0
84.15841584158416	7.41036123991764e-10	1.1485122356144773e-11	2.872989249623727e-10	5.422489287029954e-09	8.017030431835633e-11	4.5743146130138013e-10	3.5795725286494996e-12	4.419701945712881e-09	8.437868451635243e-09	8.203132714305625e-09	8.203132714305625e-09	8.799063919437787e-10	0.0	0.0	0.0	0.0	0.0	1.1146421293128232e-09	0.0	0.0	0.0	0.0	0.0	0.0
85.14851485148515	7.389079141178315e-10	1.1011098480952968e-11	2.7561237504475324e-10	5.352575798006157e-09	7.71777598296291e-11	4.5036620301855245e-10	3.472489309119878e-12	4.386357674079331e-09	8.553679932353218e-09	8.326755615435283e-09	8.326755615435283e-09	8.896781328779937e-10	0.0	0.0	0.0	0.0	0.0	1.1166024498325654e-09	0.0	0.0	0.0	0.0	0.0	0.0
86.13861386138613	7.368053667034487e-10	1.0621125891403057e-11	2.6406498602549354e-10	5.283796212879589e-09	7.430435150607886e-11	4.43399239640901e-10	3.373193026892873e-12	4.3525034784251004e-09	8.668634435689516e-09	8.449379158900201e-09	8.449379158900201e-09	8.992344409584708e-10	0.0	0.0	0.0	0.0	0.0	1.1184897177823392e-09	0.0	0.0	0.0	0.0	0.0	0.0
87.12871287128712	7.347313442920345e-10	1.0318750176164318e-11	2.525841213295671e-10	5.2161938174730075e-09	7.154007695982641e-11	4.3653086261923747e-10	3.281131730412395e-12	4.318206317429467e-09	8.78270722839497e-09	8.570965481123267e-09	8.570965481123267e-09	9.085691588113472e-10	0.0	0.0	0.0	0.0	0.0	1.1203109061162534e-09	0.0	0.0	0.0	0.0	0.0	0.0
88.11881188118812	7.326887094270082e-10	1.0107516923906026e-11	2.4109714438194784e-10	5.149811897609168e-09	6.88749338029926e-11	4.2976136340437367e-10	3.195753468122354e-12	4.283533149771713e-09	8.895873577220419e-09	8.69147671852737e-09	8.69147671852737e-09	9.176761290627602e-10	0.0	0.0	0.0	0.0	0.0	1.1220729877884165e-09	0.0	0.0	0.0	0.0	0.0	0.0
89.10891089108911	7.306803246517885e-10	9.990971723297454e-12	2.2953141860760902e-10	5.084693739110826e-09	6.629891964769818e-11	4.230910334471211e-10	3.116506288466659e-12	4.248550934131115e-09	9.008108748916697e-09	8.810875007535402e-09	8.810875007535402e-09	9.265491943388472e-10	0.0	0.0	0.0	0.0	0.0	1.1237829357529378e-09	0.0	0.0	0.0	0.0	0.0	0.0
90.0990099009901	7.287090525097946e-10	9.972660163007885e-12	2.178143074315248e-10	5.02088262780074e-09	6.380203210606407e-11	4.165201641982918e-10	3.0428382398892233e-12	4.213326629186957e-09	9.11938801023464e-09	8.929122484570247e-09	8.929122484570247e-09	9.351821972657451e-10	0.0	0.0	0.0	0.0	0.0	1.1254477229639257e-09	0.0	0.0	0.0	0.0	0.0	0.0
91.08910891089108	7.267777555444456e-10	1.005612783170659e-11	2.058731742786687e-10	4.958421849501666e-09	6.137426879021101e-11	4.1004904710869734e-10	2.9741973708339554e-12	4.177927193618517e-09	9.229686627925081e-09	9.046181286054799e-09	9.046181286054799e-09	9.435689804695911e-10	0.0	0.0	0.0	0.0	0.0	1.1270743223754891e-09	0.0	0.0	0.0	0.0	0.0	0.0
92.07920792079207	7.248892962991605e-10	1.0244920318062846e-11	1.936353825740143e-10	4.89735469003636e-09	5.900562731225984e-11	4.036779736291494e-10	2.9100317297447662e-12	4.142419586105074e-09	9.33897986873886e-09	9.162013548411944e-09	9.162013548411944e-09	9.51703386576523e-10	0.0	0.0	0.0	0.0	0.0	1.1286697069417368e-09	0.0	0.0	0.0	0.0	0.0	0.0
93.06930693069307	7.230465373173582e-10	1.0542583210745929e-11	1.810282957425354e-10	4.837724435227578e-09	5.668610528433136e-11	3.9740723521045984e-10	2.849789365065566e-12	4.10687076532591e-09	9.44724299942681e-09	9.27658140806457e-09	9.27658140806457e-09	9.595792582126773e-10	0.0	0.0	0.0	0.0	0.0	1.1302408496167774e-09	0.0	0.0	0.0	0.0	0.0	0.0
94.05940594059406	7.211003818355223e-10	1.0442732488626272e-11	1.7147202440440003e-10	4.776971266649869e-09	5.4596309870150945e-11	3.9114555801216133e-10	2.7739100700797236e-12	4.070018632200938e-09	9.554548578480875e-09	9.390870743212378e-09	9.390870743212378e-09	9.679624549282542e-10	0.0	0.0	0.0	0.0	0.0	1.1316402902406108e-09	0.0	0.0	0.0	0.0	0.0	0.0
95.04950495049505	7.191251429387813e-10	1.018868021199334e-11	1.6325165890382618e-10	4.7163624373341265e-09	5.263661497933795e-11	3.8493628704852045e-10	2.6907794841925733e-12	4.032555062032086e-09	9.660826126539022e-09	9.504362331775119e-09	9.504362331775119e-09	9.764838206720116e-10	0.0	0.0	0.0	0.0	0.0	1.1329476154813948e-09	0.0	0.0	0.0	0.0	0.0	0.0
96.03960396039604	7.171578668922401e-10	9.89868223118042e-12	1.5550885825288795e-10	4.656526809550745e-09	5.0754140008824096e-11	3.788003116691961e-10	2.6041216223370105e-12	3.994845989201187e-09	9.766029024270431e-09	9.61678801625896e-09	9.61678801625896e-09	9.849635304468176e-10	0.0	0.0	0.0	0.0	0.0	1.1342045385055905e-09	0.0	0.0	0.0	0.0	0.0	0.0
97.02970297029702	7.151982953901634e-10	9.565811506205652e-12	1.482427178247429e-10	4.597454208127849e-09	4.894279719544106e-11	3.727360428119361e-10	2.512994152806868e-12	3.956931076995957e-09	9.870134536545395e-09	9.728130958081727e-09	9.728130958081727e-09	9.934112820996138e-10	0.0	0.0	0.0	0.0	0.0	1.1354148606125833e-09	0.0	0.0	0.0	0.0	0.0	0.0
98.01980198019803	7.132461701268156e-10	9.183140997087182e-12	1.4145233299254874e-10	4.539134457893564e-09	4.71964987760205e-11	3.6674189141448837e-10	2.4164547438959776e-12	3.918849988704112e-09	9.97311992823421e-09	9.838374318661245e-09	9.838374318661245e-09	1.001836773477342e-09	0.0	0.0	0.0	0.0	0.0	1.1365823831017588e-09	0.0	0.0	0.0	0.0	0.0	0.0
99.00990099009901	7.113012327964612e-10	8.743743663843137e-12	1.3513679912946302e-10	4.4815573836760145e-09	4.550915698739406e-11	3.608162684146006e-10	2.313561063898171e-12	3.880642387613367e-09	1.0074962464207167e-08	9.947501259415337e-09	9.947501259415337e-09	1.0102497024269442e-09	0.0	0.0	0.0	0.0	0.0	1.1377109072725023e-09	0.0	0.0	0.0	0.0	0.0	0.0
100.0	7.093632250933646e-10	8.24069246649168e-12	1.2929521160864365e-10	4.424712810303328e-09	4.3874684066393467e-11	3.549575847500208e-10	2.2033707811072835e-12	3.842347937011439e-09	1.017563940933456e-08	1.0055494941761825e-08	1.0055494941761825e-08	1.0186597667953616e-09	0.0	0.0	0.0	0.0	0.0	1.1388042344241991e-09	0.0	0.0	0.0	0.0	0.0	0.0
