time	s53	s57	s58	s60	s61	s68	s72	s73	s81	s83	s85	s88	s89	s96	s98	s100	s101	s107	s109	s111	s122	s124	s135	s142	s144	s146	s147
17.821782178217823	0.3758456224414069	4.36992696668182	0.6300730333181848	5.0	100.0	4.745772589123219	1.7585294955734676	1.7516798680467294	1.7912878474779195	1.79128784747792	3.2087121525220788	5.0	0.0	2.826787524806734	2.826787524806735	1.7983396716874027	100.0	1.7912878474779195	1.79128784747792	3.2087121525220788	1.7912878478872112	1.7912878478872112	3.2087121521127835	4.596742925993801	1.715633776756296	0.40325707400618654	100.0
18.81188118811881	0.38149105040757647	4.33950812506112	0.6604918749388862	5.0	100.0	4.720999175468687	1.7761260894042312	1.7684927405507556	1.7912878474779195	1.79128784747792	3.2087121525220788	5.0	0.0	2.767792534326337	2.767792534326338	1.8124785252726092	100.0	1.7912878474779195	1.79128784747792	3.2087121525220788	1.7912878475914165	1.7912878475914165	3.208712152408578	4.5792728401728295	1.7333837751502588	0.42072715982715675	100.0
19.801980198019802	0.38696259680632833	4.309519181607541	0.6904808183924654	5.0	100.0	4.696481778413859	1.7927313724573715	1.7843949701831	1.7912878474779195	1.79128784747792	3.2087121525220788	5.0	0.0	2.712045690073307	2.712045690073308	1.8259129258905529	100.0	1.7912878474779195	1.79128784747792	3.2087121525220788	1.791287847508423	1.791287847508423	3.2087121524915707	4.561730123969103	1.7501633869509607	0.4382698760308844	100.0
20.792079207920793	0.3922714975779451	4.279954171981469	0.7200458280185364	5.0	100.0	4.672225669559404	1.8084157374796932	1.7994486419547537	1.7912878474779195	1.79128784747792	3.2087121525220788	5.0	0.0	2.6593111627723562	2.659311162772357	1.8386847656541612	100.0	1.7912878474779195	1.79128784747792	3.2087121525220788	1.7912878474864815	1.7912878474864815	3.2087121525135123	4.544126538069042	1.7660405606487217	0.45587346193094497	100.0
21.78217821782178	0.3974278858107544	4.250807162304744	0.7491928376952625	5.0	100.0	4.648235048115488	1.8232429438480298	1.813710227069553	1.7912878474779195	1.79128784747792	3.2087121525220788	5.0	0.0	2.609375099940669	2.60937509994067	1.8508327300870167	100.0	1.7912878474779195	1.79128784747792	3.2087121525220788	1.7912878474801712	1.7912878474801712	3.208712152519823	4.526472978950183	1.7810769298894755	0.47352702104980404	100.0
22.77227722772277	0.40244092780346274	4.22207225517319	0.7779277448268167	5.0	100.0	4.624513182976642	1.837270904782052	1.8272312158331783	1.7912878474779195	1.79128784747792	3.2087121525220788	5.0	0.0	2.56204312033429	2.562043120334291	1.8623925932267187	100.0	1.7912878474779195	1.79128784747792	3.2087121525220788	1.791287847478555	1.791287847478555	3.2087121525214393	4.508779555041904	1.795328537889071	0.49122044495808376	100.0
23.762376237623762	0.4073189385543632	4.193743594870094	0.8062564051299129	5.0	100.0	4.601062533424447	1.850552360089369	1.8400586666339287	1.7912878474779195	1.79128784747792	3.2087121525220788	5.0	0.0	2.5171381433060196	2.5171381433060205	1.8733974835203049	100.0	1.7912878474779195	1.79128784747792	3.2087121525220788	1.7912878474780922	1.7912878474780922	3.208712152521901	4.4910556545411096	1.8088464675670894	0.5089443454588779	100.0
24.752475247524753	0.41206948061270426	4.165815371875633	0.834184628124374	5.0	100.0	4.577884852488326	1.8631354551628514	1.8522356834929188	1.7912878474779192	1.7912878474779197	3.2087121525220788	5.0	0.0	2.4744985023522394	2.4744985023522403	1.8838781228872723	100.0	1.7912878474779192	1.7912878474779197	3.2087121525220788	1.7912878474779617	1.7912878474779617	3.208712152522032	4.4733100059481705	1.8216773895646121	0.5266899940518158	100.0
25.742574257425744	0.41669944928843183	4.138281826754745	0.8617181732452629	5.0	100.0	4.554981276043165	1.8750642423389712	1.863801832597539	1.7912878474779192	1.7912878474779197	3.208712152522078	5.0	0.0	2.433976300824027	2.433976300824028	1.8938630413448525	100.0	1.7912878474779192	1.7912878474779197	3.208712152522078	1.7912878474779348	1.7912878474779348	3.2087121525220588	4.455550732232825	1.8338640390843213	0.5444492677671603	100.0
26.73267326732673	0.4212151464828051	4.111137253501361	0.8888627464986477	5.0	100.0	4.532352399984153	1.886379117076673	1.874793506874415	1.791287847477919	1.7912878474779195	3.208712152522078	5.0	0.0	2.3954359736827744	2.3954359736827753	1.9033787698030273	100.0	1.791287847477919	1.7912878474779195	3.208712152522078	1.7912878474779197	1.7912878474779197	3.208712152522074	4.437785399448568	1.8454456320275765	0.5622146005514174	100.0
27.722772277227723	0.4256223448967058	4.08437600240286	0.9156239975971482	5.0	100.0	4.509998347299553	1.897117198728493	1.8852442458723657	1.791287847477919	1.7912878474779195	3.208712152522078	5.0	0.0	2.358753026342832	2.358753026342833	1.9124500132900843	100.0	1.791287847477919	1.7912878474779195	3.208712152522078	1.7912878474779206	1.7912878474779206	3.2087121525220725	4.420021060462582	1.8564582289293037	0.5799789395374039	100.0
28.712871287128714	0.42992634408646263	4.057992482483394	0.9420075175166139	5.0	100.0	4.487918826569845	1.9073126641735703	1.8951850173344007	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.323812925264237	2.323812925264238	1.921099806797235	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779181	1.7912878474779181	3.2087121525220748	4.402264294403231	1.8669350542639949	0.5977357055967539	100.0
29.7029702970297	0.43413201954572306	4.0319811635749545	0.9680188364250535	5.0	100.0	4.466113183120664	1.9169970409753245	1.9046444656623185	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.290510119642093	2.290510119642094	1.9293496556202059	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.791287847477919	1.791287847477919	3.2087121525220743	4.384521242324147	1.8769067773035915	0.6154787576758382	100.0
30.693069306930692	0.43824386581085245	4.006336578059638	0.9936634219403694	5.0	100.0	4.444580443870478	1.9261994657356907	1.913649131756814	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.2587471764088654	2.2587471764088662	1.937219661905679	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779184	1.7912878474779184	3.208712152522075	4.366797639524512	1.8864017598470353	0.6332023604754732	100.0
31.683168316831683	0.44226603442828694	3.9810533223211433	1.0189466776788645	5.0	100.0	4.423319356749417	1.9349469124335743	1.9222236480503236	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.228434013412265	2.228434013412266	1.9447286389239788	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779186	1.7912878474779186	3.208712152522075	4.3490988449081245	1.8954462753386152	0.65090115509186	100.0
32.67326732673267	0.44620236747192593	3.9561260579376443	1.0438739420623637	5.0	100.0	4.402328425409556	1.9432643946884935	1.930390911891104	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.1994872182447107	2.1994872182447116	1.9518942143665967	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779186	1.7912878474779186	3.208712152522075	4.3314298677022	1.9040647031017877	0.6685701322977844	100.0
33.663366336633665	0.4500564272213825	3.9315495126459123	1.068450487354095	5.0	100.0	4.381605939867282	1.9511751454626947	1.9381722401157493	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.171829441477425	2.171829441477426	1.9587329238881679	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779186	1.7912878474779186	3.208712152522075	4.313795391832545	1.9122797010212742	0.6862046081674398	100.0
34.65346534653465	0.45383152246628666	3.907318481099655	1.0926815189003525	5.0	100.0	4.361150003565929	1.9587007768941747	1.9455875069850548	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.1453888556817797	2.1453888556817806	1.9652602958284175	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779186	1.7912878474779186	3.2087121525220756	4.296199798181782	1.9201123592264746	0.7038002018182032	100.0
35.64356435643565	0.4575307319906059	3.883427825451611	1.1165721745483965	5.0	100.0	4.340958557442204	1.9658614234005916	1.9526552680679632	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.1200986699780553	2.120098669978056	1.9714909283567215	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779186	1.7912878474779186	3.2087121525220756	4.27864718502264	1.927582337777152	0.7213528149773456	100.0
36.633663366336634	0.4611569254211162	3.859872475770525	1.1401275242294822	5.0	100.0	4.321029401191628	1.97267586931011	1.959392871068126	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.095896696186936	2.0958966961869367	1.9774385594531525	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.261141386719709	1.9347079895098036	0.738858613280276	100.0
37.62376237623762	0.46471278181570236	3.8366474303084055	1.163352569691602	5.0	100.0	4.301360212124094	1.9791616628471724	1.9658165551193385	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.0727249605537095	2.0727249605537104	1.9831161303758307	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.243685990871725	1.9415064698516276	0.7563140091282599	100.0
38.613861386138616	0.4682008064118618	3.8137477556495907	1.1862522443504167	5.0	100.0	4.28194856206144	1.9853352193439011	1.971941540888023	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.050529351693897	2.050529351693898	1.9885358439392833	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.226284354179987	1.9479938362534903	0.7737156458199987	100.0
39.603960396039604	0.47162334557082547	3.7911685867392317	1.2088314132607763	5.0	100.0	4.262791932310045	1.991211913741329	1.977782111585377	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.029259304551411	2.029259304551412	1.993709217479218	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.20893961703593	1.9541851373685983	0.7910603829640553	100.0
40.59405940594059	0.4749826002435091	3.768905126809656	1.2310948731903524	5.0	100.0	4.243887727053153	1.9968061638266514	1.9833516860614508	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	2.008867515406078	2.008867515406079	1.998647131256331	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.191654716976487	1.960094493372872	0.8083452830234984	100.0
41.584158415841586	0.4782806380369528	3.7469526472167245	1.2530473527832842	5.0	100.0	4.2252332852536645	2.0021315057248565	1.9886628852303594	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.9893096833593662	1.989309683359367	2.0033598728202326	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.174432401151987	1.965735168763557	0.8255675988479984	100.0
42.57425742574257	0.48151940418775124	3.725306487194971	1.2746935128050378	5.0	100.0	4.206825891382709	2.0072006620649394	1.9937275922471078	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.9705442763132641	1.970544276313265	2.0078571776343916	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.157275237866432	1.971119638224069	0.8427247621335536	100.0
43.56435643564356	0.4847007313474382	3.7039620535385738	1.2960379464614353	5.0	100.0	4.1886627848860005	2.0120256037905238	1.9985570071325074	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.9525323188910626	1.9525323188910635	2.0121482663085746	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.140185627267697	1.9762596462590787	0.8598143727322882	100.0
44.554455445544555	0.4878263485693966	3.682914820219546	1.3170851797804632	5.0	100.0	4.170741168788931	2.016617606282378	2.0031616965764476	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.9352371993118258	1.9352371993118267	2.016241878843937	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.123165811287994	1.9811662614845245	0.8768341887119919	100.0
45.54455445544554	0.4908978893301249	3.66216032794801	1.337839672051999	5.0	100.0	4.153058217278122	2.020987300508474	2.0075516393193404	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.9186244936614225	1.9186244936614234	2.020146306114199	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.10621788288413	1.9858499260026226	0.8937821171158548	100.0
46.53465346534654	0.49391689891173995	3.641694183681021	1.358305816318988	5.0	100.0	4.135611082592748	2.025144719453647	2.0117362675516053	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.90266180584878	1.902661805848781	2.023869418828134	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.089343794633115	1.990320500358251	0.9106562053668709	100.0
47.524752475247524	0.4968848410294465	3.6215120600875674	1.3784879399124415	5.0	100.0	4.118396901117	2.0290993406370914	2.0157245047955485	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.8873186213181956	1.8873186213181965	2.0274186942661068	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.072545366750002	1.9945873046161091	0.9274546332499837	100.0
48.51485148514851	0.49980310391043126	3.601609694972767	1.3983903050272415	5.0	100.0	4.101412798883186	2.0328601248965943	2.0195248006096023	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.8725661733507657	1.8725661733507666	2.030801240915891	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.05582429456909	1.9986591559131015	0.9441757054308957	100.0
49.504950495049506	0.502673005823243	3.581982890667434	1.4180171093325749	5.0	100.0	4.0846558964906645	2.036435551881015	2.0231451623657932	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.8583773207274896	1.8583773207274905	2.0340238212508246	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.208712152522075	4.039182155529482	2.0025444028137445	0.9608178444705032	100.0
50.495049504950494	0.5054958001117893	3.562627513387107	1.4373724866129014	5.0	100.0	4.068123313498884	2.0398336525932828	2.0265931844614067	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.8447264355475241	1.844726435547525	2.0370928727969146	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.022620415708956	2.0062509568109923	0.9773795842910301	100.0
51.48514851485149	0.508272679812264	3.5435394925642	1.4564605074358081	5.0	100.0	4.051812172376451	2.0430620392510974	2.0298760751696605	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.831589300247238	1.831589300247239	2.040014527636803	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	4.006140435941525	2.009786321260324	0.9938595640584602	100.0
52.475247524752476	0.5110047818631124	3.5247148201569956	1.4752851798430124	5.0	100.0	4.035719602020095	2.04612793273781	2.033000681361321	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.8189430129709563	1.8189430129709572	2.0427946304901683	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	3.9897434775494016	2.0131576179691004	1.010256522450584	100.0
53.46534653465346	0.5136931909688384	3.506149549938468	1.4938504500615402	5.0	100.0	4.019842740907294	2.049038187833659	2.0359735112802597	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.8067659005592878	1.8067659005592887	2.0454387554788145	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	3.9734307077164126	2.0163716116571466	1.026569292283573	100.0
54.45544554455446	0.5163389431388316	3.487839796768182	1.5121602032318264	5.0	100.0	4.004178739907002	2.051799316489604	2.0388007555756498	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.795037438337421	1.795037438337422	2.0479522217074746	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	3.957203204535289	2.0194347325181887	1.0427967954646966	100.0
55.445544554455445	0.5189430289413102	3.469781735849732	1.5302182641502762	5.0	100.0	3.9887247647910304	2.0544175092909582	2.0414883067409493	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.7837381761387643	1.7837381761387652	2.050340107750878	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	3.9410619617503437	2.0223530970378136	1.0589380382496416	100.0
56.43564356435643	0.5215063964879185	3.4519716019759894	1.548028398024019	5.0	100.0	3.973477998463897	2.0568986552650514	2.044041777076713	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.7728496700765926	1.7728496700765934	2.0526072651233225	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	3.9250078932139663	2.025132527208441	1.0749921067860186	100.0
57.42574257425743	0.5240299541842643	3.4344056887646204	1.5655943112353883	5.0	100.0	3.958435642948873	2.059248360211431	2.0464665153439525	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.7623544194260015	1.7623544194260023	2.054758330835506	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779188	1.7912878474779188	3.2087121525220756	3.9090418370837456	2.0277785683180327	1.0909581629162395	100.0
58.415841584158414	0.5265145732565383	3.4170803478855145	1.582919652114493	5.0	100.0	3.943594921142042	2.061471963639941	2.048767622174957	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.7522358083406349	1.7522358083406357	2.056797739081087	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779186	1.7912878474779186	3.2087121525220756	3.893164559769756	2.0302965053911457	1.106835440230229	100.0
59.4059405940594	0.5289610900849041	3.399991988282241	1.6000080117177669	5.0	100.0	3.9289530783671336	2.063574554503663	2.0509499644084594	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.742478051756408	1.742478051756409	2.058729732161841	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779186	1.7912878474779186	3.2087121525220756	3.8773767596614306	2.032691378463975	1.122623240338555	100.0
60.396039603960396	0.5313703083934637	3.383137075389966	1.616862924610042	5.0	100.0	3.9145073837834183	2.0655609859100235	2.053018188524074	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.7330661447753934	1.7330661447753943	2.0605583707905892	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779186	1.7912878474779186	3.208712152522075	3.861679070667286	2.034967996883838	1.1383209293326992	100.0
61.386138613861384	0.5337430012050692	3.3665121303490806	1.6334878696509276	5.0	100.0	3.9002551315541383	2.067435888563828	2.0549767329188606	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.7239858165700397	1.7239858165700406	2.062287543549869	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779186	1.7912878474779186	3.208712152522075	3.8460720655097984	2.0371309523531123	1.153927934490187	100.0
62.37623762376238	0.5360799126720026	3.3501137292171648	1.6498862707828432	5.0	100.0	3.886193641889156	2.0692036832798086	2.0568298393680933	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.7152234874476695	1.7152234874476704	2.0639209757630663	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779186	1.7912878474779186	3.208712152522075	3.8305562588440405	2.0391846310962958	1.1694437411559453	100.0
63.366336633663366	0.5383817598026404	3.333938502181313	1.6660614978186954	5.0	100.0	3.872320261983942	2.0708685927543926	2.0585815638208467	1.791287847477919	1.7912878474779195	3.2087121525220774	5.0	0.0	1.7067662284640803	1.7067662284640812	2.065462237891599	100.0	1.791287847477919	1.7912878474779195	3.2087121525220774	1.7912878474779186	1.7912878474779186	3.208712152522075	3.8151321102301314	2.0411332253153196	1.1848678897698544	100.0
