time	CRP	CRPsiteI_crp	CRPsiteII_crp	CRPsite_cyaA	CRPsite_genome	CRPsite_ptsGp1	CRPsite_ptsGp2	CRPsite_ptsHp0	CRPsite_ptsHp1	CRPsite_ptsIp0	CRPsite_ptsIp1	CRPsite_mlcp1	CRPsite_mlcp2	Mlc	Mlcsite_mlcp1	Mlcsite_mlcp2	Mlcsite_ptsGp1	Mlcsite_ptsGp2	Mlcsite_ptsHp0	Mlcsite_ptsIp0	CRP_cAMP	CRP_cAMP_CRPsiteI_crp	CRP_cAMP_CRPsiteII_crp	CRP_cAMP_CRPsite_cyaA	CRP_cAMP_CRPsite_genome	CRP_cAMP_CRPsite_ptsGp1	CRP_cAMP_CRPsite_ptsGp2	CRP_cAMP_CRPsite_ptsHp0	CRP_cAMP_CRPsite_ptsHp1	CRP_cAMP_CRPsite_ptsIp0	CRP_cAMP_CRPsite_ptsIp1	CRP_cAMP_CRPsite_mlcp1	CRP_cAMP_CRPsite_mlcp2	Mlc_Mlcsite_ptsGp1	Mlc_Mlcsite_ptsGp2	Mlc_Mlcsite_ptsIp0	Mlc_Mlcsite_ptsHp0	Mlc_Mlcsite_mlcp1	Mlc_Mlcsite_mlcp2	IICB	IICB_Mlc	CYA	IIA_P	IIA_P_CYA	mRNA_cyaA	mRNA_crp	mRNA_ptsG	mRNA_ptsH	mRNA_ptsI	mRNA_crr	mRNA_mlc	IICB_P	IIA	HPr_P	HPr	EI_P	EI	cAMP	cyaA	cyaA_basal	crp	crp_basal	ptsGp1	ptsGp2	ptsHp0	ptsHp1	ptsIp0	ptsIp1	crr	mlcp1	mlcp2	Pyr	PEP	Glc6P	Glucose	ATP
26.73267326732673	5.4255121687562844e-06	7.417508493542489e-11	1.9031706079769685e-10	3.100212188834692e-11	3.6687232898447127e-09	1.199865086790356e-10	1.1998650867901818e-10	1.1998650867902126e-10	1.1998650867902082e-10	1.1998650867901857e-10	1.199865086790377e-10	1.1998650867901826e-10	1.1998650867901844e-10	5.510608352618419e-10	2.426703954538944e-10	2.4282021823851433e-10	2.1887618162589012e-10	2.1887618162614919e-10	2.1887618162706242e-10	2.1887618163223225e-10	1.0252274377393803e-07	1.6882291505960948e-10	5.268193919979492e-11	2.1200087812295088e-10	3.76127671049692e-09	1.2301349132321832e-10	1.2301349132320043e-10	1.2301349132320359e-10	1.2301349132320315e-10	1.2301349132320085e-10	1.2301349132322044e-10	1.230134913232005e-10	1.2301349132320074e-10	2.4122818373310602e-11	2.4122818373339072e-11	2.4122818374009967e-11	2.41228183734399e-11	3.2495454645586423e-13	1.8064176156593215e-13	4.289517929641137e-05	1.65464977919673e-07	1.4980514002256193e-06	7.012449631145769e-06	7.366585171527369e-09	1.3612194673827e-08	5.032612626177645e-08	4.5641822473218187e-07	1.1426969250359498e-07	1.0051648059841635e-08	9.386086786886233e-07	1.5101281207419609e-09	7.1168704737892555e-06	9.623406299385497e-05	7.596728752056614e-07	1.1803376247225016e-05	2.4336759013839426e-07	8.617435751552328e-07	4.726524867890654e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
27.722772277227723	5.4257599512064294e-06	7.417358093753964e-11	1.9031585575125343e-10	3.1001332733580114e-11	3.6686690718988106e-09	1.1998473546616067e-10	1.199847354661412e-10	1.1998473546614443e-10	1.1998473546614394e-10	1.1998473546614162e-10	1.1998473546616279e-10	1.1998473546614133e-10	1.1998473546614149e-10	5.510346399789036e-10	2.426704108803117e-10	2.428202268191424e-10	2.1887721451044422e-10	2.18877214510729e-10	2.1887721451172317e-10	2.1887721451768101e-10	1.0252573900292704e-07	1.688244190570178e-10	5.268314424597886e-11	2.120016672778027e-10	3.7613309284657624e-09	1.230152645362009e-10	1.2301526453618091e-10	1.2301526453618422e-10	1.2301526453618373e-10	1.2301526453618135e-10	1.2301526453620304e-10	1.2301526453618102e-10	1.2301526453618122e-10	2.412178548868208e-11	2.4121785488713392e-11	2.4121785489480072e-11	2.4121785488823132e-11	3.2493912003828647e-13	1.8063318094358257e-13	4.289723465674332e-05	1.6546503964597045e-07	1.4979902904808668e-06	7.012727482621058e-06	7.366868507559621e-09	1.3611492276356968e-08	5.0327660653567945e-08	4.564325612218944e-07	1.1427460798402834e-07	1.0052090323951887e-08	9.386086666229077e-07	1.5101281936827928e-09	7.117507589524008e-06	9.623383290054936e-05	7.59741147814097e-07	1.180393753503618e-05	2.433779183416428e-07	8.617876861120405e-07	4.726446982336957e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
28.712871287128714	5.4260012354337865e-06	7.417220897197033e-11	1.9031475640009529e-10	3.100061287615864e-11	3.6686196120738297e-09	1.199831178688897e-10	1.1998311786886852e-10	1.199831178688719e-10	1.1998311786887133e-10	1.1998311786886896e-10	1.1998311786889178e-10	1.1998311786886867e-10	1.199831178688688e-10	5.510096283535747e-10	2.42670425609671e-10	2.4282023501204603e-10	2.1887820073416272e-10	2.1887820073447638e-10	2.1887820073553882e-10	2.188782007422927e-10	1.0252847163942882e-07	1.6882579102213963e-10	5.2684243596896496e-11	2.1200238713531026e-10	3.761380388312028e-09	1.2301688213357062e-10	1.2301688213354885e-10	1.2301688213355234e-10	1.2301688213355178e-10	1.2301688213354935e-10	1.2301688213357277e-10	1.2301688213354904e-10	1.230168821335492e-10	2.4120799264894784e-11	2.4120799264929302e-11	2.4120799265791176e-11	2.412079926504654e-11	3.249243906751586e-13	1.8062498804374733e-13	4.289919911787715e-05	1.6546510548412374e-07	1.497926031984194e-06	7.013013849361679e-06	7.3671542196103995e-09	1.361084249898614e-08	5.0329071176694335e-08	4.564456091449276e-07	1.1427928250184646e-07	1.0052513309832288e-08	9.38608655751567e-07	1.5101282660542093e-09	7.118139173192476e-06	9.623358842051003e-05	7.598099047753958e-07	1.1804492389991098e-05	2.433881915436951e-07	8.618315140381423e-07	4.7263626716517205e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
29.7029702970297	5.426236021438356e-06	7.417096903871697e-11	1.9031376274422238e-10	3.099996231608251e-11	3.66857491036977e-09	1.1998165588722264e-10	1.1998165588720008e-10	1.1998165588720364e-10	1.1998165588720302e-10	1.199816558872006e-10	1.1998165588722476e-10	1.199816558872003e-10	1.199816558872004e-10	5.509858003858551e-10	2.4267043964197255e-10	2.4282024281722525e-10	2.1887914029704562e-10	2.188791402973913e-10	2.1887914029850936e-10	2.1887914030606724e-10	1.0253094168344335e-07	1.6882703095497496e-10	5.268523725254784e-11	2.1200303769547361e-10	3.761425090035717e-09	1.2301834411532747e-10	1.230183441153043e-10	1.2301834411530792e-10	1.230183441153073e-10	1.230183441153048e-10	1.230183441153296e-10	1.230183441153045e-10	1.2301834411530461e-10	2.4119859701948724e-11	2.4119859701986807e-11	2.4119859702943283e-11	2.4119859702110118e-11	3.2491035836648057e-13	1.806171828664264e-13	4.2901072679812846e-05	1.6546517543413282e-07	1.4978586247356012e-06	7.013308731367631e-06	7.367442307679704e-09	1.3610245341714513e-08	5.033035783115562e-08	4.564573685012814e-07	1.1428371605704933e-07	1.005291701748284e-08	9.386086460746013e-07	1.5101283378562104e-09	7.118765224794659e-06	9.623332955373695e-05	7.598791460895579e-07	1.1805040812089771e-05	2.433984097445512e-07	8.618750589335383e-07	4.726271935834943e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
30.693069306930692	5.426463870271848e-06	7.416984763496056e-11	1.903128639820848e-10	3.099937396530776e-11	3.668534480289613e-09	1.1998033361015762e-10	1.1998033361013402e-10	1.1998033361013766e-10	1.1998033361013702e-10	1.1998033361013456e-10	1.1998033361015974e-10	1.1998033361013428e-10	1.1998033361013438e-10	5.50963162636473e-10	2.4267045297335343e-10	2.4282025023253197e-10	2.1888003293892032e-10	2.1888003293929984e-10	2.188800329404618e-10	2.1888003294882348e-10	1.0253317595781016e-07	1.6882815235834464e-10	5.2686136014483e-11	2.120036260463349e-10	3.761465520133825e-09	1.2301966639247353e-10	1.2301966639244928e-10	1.2301966639245303e-10	1.2301966639245236e-10	1.2301966639244983e-10	1.2301966639247567e-10	1.2301966639244954e-10	1.2301966639244962e-10	2.411896706001687e-11	2.4118967060058723e-11	2.411896706110843e-11	2.4118967060186794e-11	3.2489702697616897e-13	1.8060976756076928e-13	4.2902854747546996e-05	1.6546524924934234e-07	1.4977887466992294e-06	7.013610865682078e-06	7.367733450724811e-09	1.3609697974723565e-08	5.033152798435937e-08	4.564679369750359e-07	1.1428791505018384e-07	1.0053301826599888e-08	9.386086375049391e-07	1.510128408896137e-09	7.1193842548662104e-06	9.62330580614906e-05	7.599486475720849e-07	1.1805581543615722e-05	2.43408547511387e-07	8.619182139631063e-07	4.726176392207333e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
31.683168316831683	5.426680134584033e-06	7.416870180005972e-11	1.903119457526365e-10	3.099877277940787e-11	3.6684931710625655e-09	1.1997898258049747e-10	1.1997898258047314e-10	1.1997898258047648e-10	1.19978982580476e-10	1.1997898258047395e-10	1.1997898258049956e-10	1.1997898258047343e-10	1.1997898258047374e-10	5.509417845669153e-10	2.4267046556291725e-10	2.428202572352236e-10	2.1888087590521814e-10	2.188808759056194e-10	2.188808759068228e-10	2.1888087591590216e-10	1.025354584484389e-07	1.6882929819291022e-10	5.268705424375002e-11	2.1200422723230166e-10	3.761506829376907e-09	1.2302101742220717e-10	1.2302101742218217e-10	1.230210174221856e-10	1.2302101742218514e-10	1.2302101742218302e-10	1.230210174222093e-10	1.230210174221825e-10	1.230210174221828e-10	2.4118124093671783e-11	2.411812409371604e-11	2.4118124094849327e-11	2.4118124093848655e-11	3.2488443741331043e-13	1.8060276488082335e-13	4.2904539021500965e-05	1.6546532431829636e-07	1.497723575797585e-06	7.013906880792085e-06	7.368034837183014e-09	1.3609170437404978e-08	5.0332659638485255e-08	4.5647834879309814e-07	1.142919472468244e-07	1.0053671757205683e-08	9.386086291207151e-07	1.5101284771342167e-09	7.119980493753539e-06	9.62327925910569e-05	7.600160356771525e-07	1.1806101268538135e-05	2.434183355750348e-07	8.619598480135911e-07	4.726093164097382e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
32.67326732673267	5.4268879305349756e-06	7.416762739256165e-11	1.9031108473770843e-10	3.0998209077475083e-11	3.668454436404283e-09	1.1997771575284302e-10	1.199777157528183e-10	1.1997771575282115e-10	1.1997771575282092e-10	1.1997771575281947e-10	1.199777157528451e-10	1.1997771575281864e-10	1.1997771575281924e-10	5.509216196015849e-10	2.4267047743808606e-10	2.4282026384054956e-10	2.1888167104294356e-10	2.1888167104336384e-10	2.1888167104459996e-10	2.1888167105436853e-10	1.0253759873594938e-07	1.6883037260011099e-10	5.268791525851665e-11	2.120047909342944e-10	3.761545564049466e-09	1.2302228424992673e-10	1.2302228424990132e-10	1.2302228424990427e-10	1.2302228424990406e-10	1.2302228424990254e-10	1.2302228424992885e-10	1.230222842499017e-10	1.2302228424990228e-10	2.4117328955906335e-11	2.411732895595269e-11	2.411732895716545e-11	2.411732895608889e-11	3.2487256224737874e-13	1.8059615956945276e-13	4.290612972569369e-05	1.6546540239203886e-07	1.4976582990610509e-06	7.014205742618562e-06	7.3683416470342795e-09	1.3608682819066961e-08	5.033370049119643e-08	4.564879104814613e-07	1.1429576720852411e-07	1.0054024113778653e-08	9.386086215400622e-07	1.5101285439381663e-09	7.1205645153885215e-06	9.62325206389823e-05	7.600829019243024e-07	1.1806608915575822e-05	2.4342795448694563e-07	8.620007195236253e-07	4.726010769901645e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
33.663366336633665	5.427087258124674e-06	7.416662441246635e-11	1.9031028093730052e-10	3.099768285950941e-11	3.668418276314765e-09	1.1997653312719426e-10	1.1997653312716947e-10	1.1997653312717167e-10	1.1997653312717182e-10	1.199765331271711e-10	1.1997653312719638e-10	1.1997653312716989e-10	1.1997653312717084e-10	5.509026677404818e-10	2.4267048859885987e-10	2.4282027004850986e-10	2.1888241835209662e-10	2.188824183525332e-10	2.1888241835379333e-10	2.1888241836422263e-10	1.0253959682034157e-07	1.6883137557994695e-10	5.268871905878287e-11	2.1200531715231311e-10	3.761581724151504e-09	1.2302346687563218e-10	1.2302346687560672e-10	1.23023466875609e-10	1.2302346687560915e-10	1.230234668756084e-10	1.2302346687563432e-10	1.2302346687560715e-10	1.230234668756081e-10	2.4116581646720522e-11	2.4116581646768663e-11	2.41165816480568e-11	2.4116581646907497e-11	3.2486140147837395e-13	1.805899516266575e-13	4.290762686012516e-05	1.6546548347056983e-07	1.4975929164896272e-06	7.014507451161509e-06	7.3686538802786065e-09	1.3608235119709514e-08	5.033465054249289e-08	4.5649662204012545e-07	1.1429937493528297e-07	1.0054358896318797e-08	9.386086147629804e-07	1.5101286093079853e-09	7.121136319771159e-06	9.623224220526678e-05	7.601492463135346e-07	1.1807104484728785e-05	2.434374042471194e-07	8.620408284932089e-07	4.7259292096201225e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
34.65346534653465	5.4272781173531296e-06	7.416569285977381e-11	1.9030953435141284e-10	3.099719412551085e-11	3.668384690794012e-09	1.1997543470355123e-10	1.1997543470352672e-10	1.199754347035281e-10	1.1997543470352866e-10	1.1997543470352884e-10	1.1997543470355332e-10	1.199754347035272e-10	1.1997543470352856e-10	5.508849289836062e-10	2.426704990452386e-10	2.4282027585910454e-10	2.1888311783267734e-10	2.188831178331274e-10	2.188831178344029e-10	2.1888311784546444e-10	1.0254145270161549e-07	1.6883230713241812e-10	5.2689465644548706e-11	2.1200580588635776e-10	3.761615309683021e-09	1.2302456529932355e-10	1.2302456529929837e-10	1.2302456529929982e-10	1.230245652993004e-10	1.2302456529930057e-10	1.230245652993257e-10	1.2302456529929886e-10	1.2302456529930028e-10	2.4115882166114347e-11	2.4115882166163965e-11	2.4115882167523375e-11	2.411588216630448e-11	3.2485095510629605e-13	1.805841410524376e-13	4.290903042479539e-05	1.654655675538893e-07	1.4975274280833142e-06	7.014812006420926e-06	7.368971536915996e-09	1.360782733933264e-08	5.0335509792374646e-08	4.565044834690906e-07	1.1430277042710097e-07	1.0054676104826118e-08	9.386086087894696e-07	1.510128673243674e-09	7.121695906901451e-06	9.62319572899104e-05	7.602150688448489e-07	1.1807587975997027e-05	2.4344668485555607e-07	8.620801749223421e-07	4.7258484832528143e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
35.64356435643565	5.427460275788453e-06	7.416478072915572e-11	1.9030880338337293e-10	3.099671556553406e-11	3.6683518065144967e-09	1.1997435921426171e-10	1.199743592142372e-10	1.1997435921423806e-10	1.19974359214239e-10	1.199743592142398e-10	1.199743592142638e-10	1.1997435921423773e-10	1.199743592142395e-10	5.508681258475144e-10	2.426705089406226e-10	2.428202813632168e-10	2.1888378042040802e-10	2.1888378042087002e-10	2.1888378042215484e-10	2.188837804337918e-10	1.025432697134244e-07	1.6883321926283395e-10	5.26901966124777e-11	2.1200628444637618e-10	3.761648193972335e-09	1.230256407886573e-10	1.2302564078863216e-10	1.2302564078863304e-10	1.23025640788634e-10	1.2302564078863483e-10	1.2302564078865944e-10	1.2302564078863268e-10	1.2302564078863447e-10	2.4115219578364054e-11	2.411521957841498e-11	2.411521957983875e-11	2.4115219578556512e-11	3.2484105972207145e-13	1.8057863695363852e-13	4.291036043590128e-05	1.6546564896969327e-07	1.497464483774979e-06	7.015111157319902e-06	7.3692903277097155e-09	1.3607438973135922e-08	5.033632871200468e-08	4.565120457519071e-07	1.1430602087862982e-07	1.005498047515923e-08	9.386086031536216e-07	1.5101287340475113e-09	7.122237553926584e-06	9.623167661478785e-05	7.602791791397499e-07	1.1808054990273643e-05	2.434556888914316e-07	8.621183203526656e-07	4.725773545923836e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
36.633663366336634	5.4276337482624925e-06	7.416389133915477e-11	1.9030809068753064e-10	3.0996248922270066e-11	3.6683197430162257e-09	1.1997331056891199e-10	1.199733105688873e-10	1.1997331056888787e-10	1.199733105688891e-10	1.1997331056889032e-10	1.1997331056891408e-10	1.199733105688879e-10	1.1997331056889e-10	5.508522760388664e-10	2.4267051827458493e-10	2.428202865550473e-10	2.188844054174628e-10	2.1888440541793518e-10	2.188844054192231e-10	2.1888440543138045e-10	1.0254504126188358e-07	1.6883410865265304e-10	5.2690909308220624e-11	2.120067510896772e-10	3.761680257479388e-09	1.2302668943404685e-10	1.2302668943402152e-10	1.2302668943402212e-10	1.2302668943402338e-10	1.230266894340246e-10	1.2302668943404897e-10	1.230266894340221e-10	1.2302668943402424e-10	2.4114594581295554e-11	2.411459458134762e-11	2.4114594582829e-11	2.4114594581489486e-11	3.2483172575309284e-13	1.80573445130297e-13	4.2911615616177484e-05	1.654657280799405e-07	1.4974039144681927e-06	7.01540543037277e-06	7.36961052636278e-09	1.3607071329563278e-08	5.0337104080737833e-08	4.5651927372943865e-07	1.1430912200207195e-07	1.0055271705115466e-08	9.386085978851666e-07	1.5101287918278318e-09	7.1227616260308965e-06	9.623139949571928e-05	7.60341653158182e-07	1.180850580827264e-05	2.434644232094396e-07	8.621552927629046e-07	4.72570408143884e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
37.62376237623762	5.427798619743821e-06	7.416304370101148e-11	1.9030741147010365e-10	3.0995804179233176e-11	3.6682891851190312e-09	1.1997231116470848e-10	1.1997231116468362e-10	1.1997231116468398e-10	1.1997231116468553e-10	1.1997231116468703e-10	1.1997231116471058e-10	1.1997231116468424e-10	1.1997231116468667e-10	5.50837480995431e-10	2.4267052698739253e-10	2.4282029140137237e-10	2.1888498882614277e-10	2.1888498882662344e-10	2.188849888279073e-10	2.188849888405404e-10	1.0254672957199962e-07	1.6883495629064171e-10	5.269158852556302e-11	2.1200719583274556e-10	3.7617108153840586e-09	1.2302768883828427e-10	1.2302768883825876e-10	1.2302768883825912e-10	1.230276888382607e-10	1.2302768883826225e-10	1.230276888382864e-10	1.2302768883825938e-10	1.2302768883826186e-10	2.4114011172608347e-11	2.411401117266132e-11	2.4114011174194608e-11	2.4114011172802738e-11	3.248230129357239e-13	1.8056859880961637e-13	4.2912788648436593e-05	1.6546580695821732e-07	1.4973447514446966e-06	7.015697841870608e-06	7.369933700862814e-09	1.3606731904417635e-08	5.033781744816818e-08	4.5652596598230887e-07	1.1431204923352736e-07	1.0055548063438624e-08	9.386085931544238e-07	1.5101288472052595e-09	7.123270215279466e-06	9.623112201318055e-05	7.604029260588607e-07	1.1808942038146147e-05	2.434729270786931e-07	8.621912524373527e-07	4.7256382783862006e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
38.613861386138616	5.427954890232439e-06	7.416223781472583e-11	1.9030676573109193e-10	3.099538133642339e-11	3.6682601328229138e-09	1.1997136100165119e-10	1.199713610016261e-10	1.1997136100162637e-10	1.1997136100162823e-10	1.1997136100162994e-10	1.1997136100165328e-10	1.1997136100162678e-10	1.1997136100162955e-10	5.508237407172082e-10	2.426705350790453e-10	2.4282029590219206e-10	2.1888553064644788e-10	2.1888553064693483e-10	2.188855306482074e-10	2.188855306612716e-10	1.0254833464377252e-07	1.6883576217679993e-10	5.269223426450488e-11	2.1200761867558132e-10	3.761739867686346e-09	1.2302863900136954e-10	1.2302863900134384e-10	1.2302863900134407e-10	1.23028639001346e-10	1.2302863900134775e-10	1.2302863900137168e-10	1.2302863900134451e-10	1.2302863900134733e-10	2.4113469352302427e-11	2.411346935235608e-11	2.4113469353935566e-11	2.411346935249626e-11	3.248149212699646e-13	1.8056409799159667e-13	4.291387953267861e-05	1.6546588560452364e-07	1.4972869947044905e-06	7.015988391813415e-06	7.370259851209816e-09	1.3606420697698995e-08	5.03384688142957e-08	4.565321225105178e-07	1.1431480257299606e-07	1.0055809550128703e-08	9.38608588961393e-07	1.510128900179795e-09	7.1237633216722914e-06	9.623084416717166e-05	7.604629978417863e-07	1.1809363679894161e-05	2.434812004991922e-07	8.622261993760099e-07	4.7255761367659167e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
39.603960396039604	5.428103141600961e-06	7.416146516510461e-11	1.9030614664513026e-10	3.0994975927068743e-11	3.668232279098279e-09	1.1997045003824277e-10	1.199704500382176e-10	1.1997045003821772e-10	1.199704500382199e-10	1.1997045003822176e-10	1.1997045003824487e-10	1.1997045003821827e-10	1.1997045003822134e-10	5.50810912431088e-10	2.426705426336254e-10	2.4282030010427484e-10	2.1888603650695583e-10	2.1888603650744627e-10	2.1888603650870358e-10	2.1888603652215352e-10	1.0254987344317032e-07	1.6883653482631433e-10	5.269285335040791e-11	2.1200802408495773e-10	3.76176772141616e-09	1.2302954996480137e-10	1.2302954996477555e-10	1.2302954996477568e-10	1.2302954996477787e-10	1.2302954996477984e-10	1.2302954996480354e-10	1.2302954996477624e-10	1.2302954996477937e-10	2.411296349179863e-11	2.4112963491852658e-11	2.41129634934729e-11	2.4112963491991153e-11	3.248073666768495e-13	1.8055989590902006e-13	4.2914898937110963e-05	1.6546596237696995e-07	1.4972310019068288e-06	7.016275005134756e-06	7.37058638551951e-09	1.360613189932115e-08	5.033907184822677e-08	4.5653787052651863e-07	1.1431740576222098e-07	1.0056057955382355e-08	9.386085851902452e-07	1.5101289506126742e-09	7.1242404429950065e-06	9.623056859866597e-05	7.605216332565332e-07	1.1809770538027735e-05	2.4348922981124705e-07	8.622600828972162e-07	4.725517929194406e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
40.59405940594059	5.428244892176791e-06	7.41607035327635e-11	1.9030553640223944e-10	3.099457629565887e-11	3.6682048227879066e-09	1.1996955207238986e-10	1.1996955207236476e-10	1.1996955207236468e-10	1.1996955207236703e-10	1.1996955207236908e-10	1.1996955207239195e-10	1.1996955207236548e-10	1.1996955207236864e-10	5.507986235876134e-10	2.426705498705346e-10	2.4282030412965753e-10	2.188865210947709e-10	2.1888652109526027e-10	2.188865210965064e-10	2.188865211102949e-10	1.0255139024086954e-07	1.6883729645855186e-10	5.2693463593241996e-11	2.120084237163888e-10	3.761795177731537e-09	1.230304479306768e-10	1.2303044793065105e-10	1.2303044793065097e-10	1.2303044793065335e-10	1.230304479306555e-10	1.2303044793067897e-10	1.230304479306518e-10	1.23030447930655e-10	2.4112478903988792e-11	2.4112478904042697e-11	2.411247890569896e-11	2.411247890417996e-11	3.248001297623147e-13	1.8055587052839175e-13	4.291587469915263e-05	1.654660329912406e-07	1.4971777063210126e-06	7.016552267195475e-06	7.370906540578032e-09	1.360585034855492e-08	5.03396622178693e-08	4.5654354197608357e-07	1.1431992075245768e-07	1.0056297950504902e-08	9.386085815387383e-07	1.5101289981418104e-09	7.124700268778923e-06	9.623030219896952e-05	7.605782184450855e-07	1.18101621024417e-05	2.434969793715207e-07	8.622927707532048e-07	4.725464367031795e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
41.584158415841586	5.428378941269702e-06	7.415997048874646e-11	1.9030494908651483e-10	3.0994191659347667e-11	3.6681783974452985e-09	1.1996868782465469e-10	1.1996868782462972e-10	1.1996868782462943e-10	1.199686878246319e-10	1.199686878246341e-10	1.1996868782465678e-10	1.199686878246305e-10	1.1996868782463364e-10	5.507871687981379e-10	2.4267055661627043e-10	2.428203078818336e-10	2.1888697279536088e-10	2.1888697279584602e-10	2.1888697279707867e-10	2.1888697281116e-10	1.0255285002770918e-07	1.6883802950248226e-10	5.269405090891915e-11	2.1200880835271776e-10	3.761821603078329e-09	1.2303131217843076e-10	1.2303131217840517e-10	1.2303131217840486e-10	1.230313121784074e-10	1.230313121784097e-10	1.230313121784329e-10	1.2303131217840597e-10	1.2303131217840918e-10	2.4112027203408196e-11	2.411202720346164e-11	2.4112027205148623e-11	2.411202720359741e-11	3.2479338402274017e-13	1.805521183535514e-13	4.291678480502927e-05	1.654661008353637e-07	1.4971263699195753e-06	7.016824459881213e-06	7.3712256647211616e-09	1.3605588034474129e-08	5.03402117171142e-08	4.5654887435717054e-07	1.1432229855277916e-07	1.0056525841437588e-08	9.386085782458847e-07	1.510129043053541e-09	7.1251438353400165e-06	9.623003951845149e-05	7.606332388451146e-07	1.1810538776526188e-05	2.4350447736669143e-07	8.62324367525241e-07	4.7254148877359415e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
