time	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_30	species_31	species_32	species_33	species_34	species_35	species_36	species_37	species_38	species_39	species_40	species_41	species_42	species_43	species_44	species_45	species_46	species_47	species_48	species_49	species_50	species_51	species_52	species_53	species_54	species_55	species_56	species_57	species_58	species_59	species_60	species_61	species_62	species_63	species_64	species_65	species_66
9.900990099009901	-1.460404068473775e-25	5.350863212403626e-21	2.8723414401941506e-28	1.5300172067349455e-23	1.4945024373696723e-26	1.6150161426853283e-23	-3.0028440124560372e-24	-4.331201156638678e-26	-2.8455540371141855e-24	-1.6125729893082922e-24	-2.1926767435261105e-23	-1.527774361134184e-24	5.378169663445785e-25	-2.5069777459345166e-25	5.33014831491463e-25	-4.0576360929598863e-25	3.4190614559120525e-26	-3.0191536888083525e-21	2.617479579662117e-24	1.257135738012769e-21	1.2357493960715565e-24	1.3269834688242694e-21	-1.0314840807685639e-24	-1.6592722019795913e-26	-9.779970592268371e-25	-5.548881063757193e-25	-7.542417273385391e-24	-5.260616373323132e-25	8.078088975428096e-28	-3.282109880189174e-28	7.990183884279856e-28	-5.753275157667847e-28	1.7963036815198703e-31	6.960517849248614e-20	-3.49694611011563e-23	-4.002277945160775e-23	3.076059025504945e-22	-1.5031006252556867e-23	3.3781226881253113e-22	-1.0013271437789313e-23	-1.7684498155660142e-23	5.2116572122122144e-24	2.6710359638589425e-23	-9.1108963884816e-23	3.459848971491924e-23	3.228794129486091e-23	-8.882322711951439e-23	3.503016352708498e-23	-6.408908929122451e-23	-2.2896164880938888e-23	1.4769642626922327e-21	-1.1948587187427517e-23	-1.415727423388643e-23	7.295609413167355e-23	-5.3457178666223415e-24	8.149228542215434e-23	-1.3765003782393792e-23	-7.567440409253223e-24	-9.696831621590906e-24	1.3757059283467871e-24	4.4665954505479654e-23	3.409191483247083e-24	3.419884772717338e-24	-5.369874783290674e-24	3.898638536425149e-24	-4.6928595200466226e-24	-1.5341567995298163e-23
10.89108910891089	-1.5791733986336258e-25	4.77806224039922e-21	3.0586487660489443e-28	1.6425029306579544e-23	1.5926649540868232e-26	1.7355612981748688e-23	-3.1570012650294942e-24	-2.1682872946082326e-26	-2.991461736234059e-24	-1.6988094514514327e-24	-2.3789063904547155e-23	-1.609824090455223e-24	5.543770971152869e-25	-2.373365675852409e-25	5.491511934227007e-25	-3.974866632116453e-25	3.0406071203566863e-26	-3.2646719101257442e-21	2.7870916921272768e-24	1.3494811060478807e-21	1.3173954134645886e-24	1.4259483812716553e-21	-1.0842953564768895e-24	-1.098353864492997e-26	-1.028090437260655e-24	-5.845527052682047e-25	-8.17169262065669e-24	-5.5435192583883195e-25	8.181654142764467e-28	-2.9258910985350963e-28	8.086942636587052e-28	-5.445992663124532e-28	1.5979041373257043e-31	6.95665249655655e-20	-3.8808843684819833e-23	-4.3485415543162364e-23	3.404925861386125e-22	-1.6291322378417813e-23	3.7415487205378217e-22	-7.405067484110336e-24	-1.816840634474554e-23	9.363883168311201e-24	3.063516478719879e-23	-1.1167612556036334e-22	3.931427760079468e-23	3.6101807035424155e-23	-1.0012525381615832e-22	3.904656983609197e-23	-7.276512991950418e-23	-2.714672476233259e-23	1.4739130059193918e-21	-1.3274411398372133e-23	-1.5461619737961072e-23	7.930618508452147e-23	-5.826300351165229e-24	8.874601312952549e-23	-1.468700205797182e-23	-8.063426873411542e-24	-1.0268147401277191e-23	1.434188750415356e-24	4.755592855590279e-23	3.634814789960599e-24	3.438979875798381e-24	-8.130167691748e-24	3.9141929446352766e-24	-6.2466046155216034e-24	-1.963877914003021e-23
11.881188118811881	-1.6979427287934773e-25	4.2052612683948104e-21	3.2449560919037398e-28	1.7549886545809636e-23	1.690827470803974e-26	1.8561064536644105e-23	-3.3111585176029516e-24	-5.373432577786809e-29	-3.1373694353539336e-24	-1.7850459135945736e-24	-2.565136037383321e-23	-1.691873819776262e-24	5.709372278859953e-25	-2.2397536057703e-25	5.652875553539385e-25	-3.8920971712730196e-25	2.662152784801319e-26	-3.510190131443137e-21	2.9567038045924373e-24	1.4418264740829928e-21	1.3990414308576217e-24	1.5249132937190415e-21	-1.1371066321852155e-24	-5.374355270064003e-27	-1.0781838152944728e-24	-6.142173041606901e-25	-8.800967967927992e-24	-5.8264221434535075e-25	8.285219310100837e-28	-2.569672316881017e-28	8.183701388894248e-28	-5.138710168581216e-28	1.3995045931315375e-31	6.952787143864483e-20	-4.264822626848339e-23	-4.6948051634717e-23	3.733792697267305e-22	-1.755163850427877e-23	4.1049747529503315e-22	-4.796863530431347e-24	-1.8652314533830945e-23	1.3516109124410235e-23	3.455996993580815e-23	-1.3224328723591087e-22	4.4030065486670124e-23	3.9915672775987403e-23	-1.114272805128023e-22	4.306297614509897e-23	-8.14411705477839e-23	-3.1397284643726313e-23	1.4708617491465509e-21	-1.460023560931675e-23	-1.676596524203572e-23	8.565627603736938e-23	-6.306882835708119e-24	9.599974083689664e-23	-1.5609000333549853e-23	-8.55941333756986e-24	-1.0839463180963475e-23	1.4926715724839253e-24	5.0445902606325936e-23	3.8604380966741164e-24	3.4580749788794235e-24	-1.0890460600205336e-23	3.929747352845404e-24	-7.80034971099659e-24	-2.3935990284762255e-23
12.871287128712872	-1.8167120589533282e-25	3.632460296390402e-21	3.431263417758534e-28	1.8674743785039722e-23	1.788989987521125e-26	1.9766516091539516e-23	-3.465315770176409e-24	2.1575404294526587e-26	-3.283277134473808e-24	-1.8712823757377144e-24	-2.751365684311927e-23	-1.7739235490973016e-24	5.874973586567037e-25	-2.1061415356881914e-25	5.814239172851763e-25	-3.8093277104295854e-25	2.2836984492459516e-26	-3.755708352760529e-21	3.126315917057597e-24	1.534171842118105e-21	1.4806874482506544e-24	1.6238782061664276e-21	-1.1899179078935415e-24	2.3482810480196343e-28	-1.1282771933282908e-24	-6.438819030531756e-25	-9.43024331519929e-24	-6.109325028518695e-25	8.388784477437206e-28	-2.2134535352269375e-28	8.280460141201445e-28	-4.831427674037899e-28	1.2011050489373706e-31	6.948921791172417e-20	-4.648760885214694e-23	-5.041068772627164e-23	4.0626595331484867e-22	-1.8811954630139728e-23	4.468400785362842e-22	-2.1886595767523704e-24	-1.9136222722916343e-23	1.7668335080509246e-23	3.8484775084417517e-23	-1.528104489114583e-22	4.874585337254559e-23	4.372953851655065e-23	-1.2272930720944623e-22	4.707938245410597e-23	-9.01172111760636e-23	-3.564784452512004e-23	1.4678104923737097e-21	-1.5926059820261368e-23	-1.8070310746110366e-23	9.200636699021731e-23	-6.787465320251009e-24	1.0325346854426781e-22	-1.6530998609127884e-23	-9.055399801728179e-24	-1.1410778960649762e-23	1.5511543945524944e-24	5.333587665674907e-23	4.0860614033876344e-24	3.477170081960466e-24	-1.3650753508662685e-23	3.945301761055532e-24	-9.354094806471583e-24	-2.82332014294943e-23
13.861386138613861	-1.9354813891131794e-25	3.0596593243859966e-21	3.617570743613329e-28	1.9799601024269814e-23	1.8871525042382755e-26	2.0971967646434927e-23	-3.619473022749866e-24	4.320454291483104e-26	-3.4291848335936824e-24	-1.9575188378808556e-24	-2.937595331240533e-23	-1.8559732784183407e-24	6.040574894274121e-25	-1.9725294656060828e-25	5.975602792164142e-25	-3.7265582495861516e-25	1.9052441136905842e-26	-4.0012265740779224e-21	3.2959280295227577e-24	1.6265172101532172e-21	1.562333465643687e-24	1.722843118613814e-21	-1.2427291836018676e-24	5.84401147966793e-27	-1.1783705713621086e-24	-6.735465019456611e-25	-1.0059518662470592e-23	-6.392227913583883e-25	8.492349644773577e-28	-1.857234753572858e-28	8.37721889350864e-28	-4.524145179494583e-28	1.0027055047432047e-31	6.945056438480352e-20	-5.0326991435810493e-23	-5.387332381782628e-23	4.391526369029667e-22	-2.007227075600068e-23	4.831826817775353e-22	4.195443769266182e-25	-1.9620130912001743e-23	2.1820561036608256e-23	4.240958023302689e-23	-1.7337761058700583e-22	5.346164125842106e-23	4.75434042571139e-23	-1.3403133390609018e-22	5.109578876311296e-23	-9.879325180434331e-23	-3.989840440651376e-23	1.4647592356008688e-21	-1.7251884031205985e-23	-1.9374656250185018e-23	9.835645794306524e-23	-7.2680478047939e-24	1.10507196251639e-22	-1.7452996884705918e-23	-9.551386265886498e-24	-1.1982094740336045e-23	1.6096372166210638e-24	5.622585070717222e-23	4.3116847101011516e-24	3.496265185041509e-24	-1.6411046417120022e-23	3.9608561692656606e-24	-1.090783990194657e-23	-3.2530412574226364e-23
14.85148514851485	-2.0542507192730302e-25	2.4868583523815893e-21	3.803878069468123e-28	2.09244582634999e-23	1.9853150209554262e-26	2.2177419201330338e-23	-3.773630275323324e-24	6.48336815351354e-26	-3.575092532713556e-24	-2.043755300023996e-24	-3.123824978169138e-23	-1.93802300773938e-24	6.206176201981204e-25	-1.8389173955239745e-25	6.13696641147652e-25	-3.643788788742718e-25	1.5267897781352192e-26	-4.246744795395314e-21	3.4655401419879176e-24	1.718862578188329e-21	1.6439794830367196e-24	1.8218080310612e-21	-1.2955404593101934e-24	1.1453194854533874e-26	-1.2284639493959264e-24	-7.032111008381464e-25	-1.068879400974189e-23	-6.67513079864907e-25	8.595914812109949e-28	-1.5010159719187787e-28	8.473977645815837e-28	-4.216862684951268e-28	8.043059605490387e-32	6.941191085788286e-20	-5.416637401947402e-23	-5.733595990938091e-23	4.720393204910845e-22	-2.133258688186163e-23	5.195252850187863e-22	3.0277483306055837e-24	-2.0104039101087146e-23	2.5972786992707267e-23	4.6334385381636245e-23	-1.9394477226255317e-22	5.81774291442965e-23	5.1357269997677125e-23	-1.4533336060273414e-22	5.511219507211995e-23	-1.07469292432623e-22	-4.414896428790746e-23	1.4617079788280279e-21	-1.8577708242150597e-23	-2.067900175425966e-23	1.0470654889591315e-22	-7.74863028933679e-24	1.1776092395901012e-22	-1.8374995160283945e-23	-1.0047372730044815e-23	-1.2553410520022329e-23	1.668120038689633e-24	5.911582475759535e-23	4.537308016814668e-24	3.5153602881225514e-24	-1.9171339325577348e-23	3.976410577475788e-24	-1.246158499742155e-23	-3.682762371895839e-23
15.841584158415841	-2.1730200494328815e-25	1.9140573803771816e-21	3.990185395322917e-28	2.204931550272999e-23	2.0834775376725772e-26	2.3382870756225749e-23	-3.92778752789678e-24	8.646282015543986e-26	-3.7210002318334305e-24	-2.129991762167137e-24	-3.3100546250977436e-23	-2.020072737060419e-24	6.371777509688288e-25	-1.7053053254418659e-25	6.298330030788898e-25	-3.561019327899285e-25	1.1483354425798518e-26	-4.4922630167127066e-21	3.6351522544530774e-24	1.8112079462234412e-21	1.7256255004297522e-24	1.920772943508586e-21	-1.3483517350185194e-24	1.706237822939984e-26	-1.2785573274297444e-24	-7.328756997306318e-25	-1.1318069357013192e-23	-6.958033683714258e-25	8.699479979446318e-28	-1.1447971902646992e-28	8.570736398123035e-28	-3.9095801904079522e-28	6.059064163548718e-32	6.937325733096222e-20	-5.800575660313758e-23	-6.079859600093555e-23	5.049260040792026e-22	-2.2592903007722588e-23	5.558678882600374e-22	5.635952284284572e-24	-2.0587947290172546e-23	3.012501294880628e-23	5.025919053024562e-23	-2.145119339381007e-22	6.289321703017196e-23	5.517113573824037e-23	-1.5663538729937811e-22	5.912860138112695e-23	-1.161453330609027e-22	-4.839952416930119e-23	1.458656722055187e-21	-1.9903532453095214e-23	-2.1983347258334306e-23	1.110566398487611e-22	-8.229212773879678e-24	1.250146516663813e-22	-1.9296993435861976e-23	-1.0543359194203134e-23	-1.3124726299708614e-23	1.726602860758202e-24	6.200579880801849e-23	4.762931323528185e-24	3.534455391203593e-24	-2.1931632234034697e-23	3.991964985685917e-24	-1.4015330092896537e-23	-4.112483486369045e-23
16.831683168316832	-2.291789379592733e-25	1.3412564083727732e-21	4.176492721177712e-28	2.3174172741960078e-23	2.181640054389728e-26	2.458832231112116e-23	-4.0819447804702376e-24	1.0809195877574431e-25	-3.866907930953305e-24	-2.216228224310278e-24	-3.496284272026349e-23	-2.1021224663814582e-24	6.537378817395371e-25	-1.5716932553597572e-25	6.459693650101276e-25	-3.478249867055851e-25	7.698811070244844e-27	-4.737781238030099e-21	3.804764366918238e-24	1.9035533142585534e-21	1.8072715178227852e-24	2.019737855955972e-21	-1.4011630107268454e-24	2.2671561604265807e-26	-1.328650705463562e-24	-7.625402986231172e-25	-1.1947344704284493e-23	-7.240936568779446e-25	8.80304514678269e-28	-7.885784086106198e-29	8.66749515043023e-28	-3.602297695864635e-28	4.07506872160705e-32	6.933460380404155e-20	-6.184513918680113e-23	-6.426123209249018e-23	5.378126876673207e-22	-2.3853219133583546e-23	5.922104915012885e-22	8.244156237963549e-24	-2.1071855479257946e-23	3.42772389049053e-23	5.418399567885498e-23	-2.3507909561364814e-22	6.760900491604743e-23	5.898500147880362e-23	-1.6793741399602212e-22	6.314500769013393e-23	-1.2482137368918241e-22	-5.26500840506949e-23	1.455605465282346e-21	-2.122935666403983e-23	-2.3287692762408958e-23	1.1740673080160902e-22	-8.709795258422567e-24	1.3226837937375247e-22	-2.0218991711440007e-23	-1.1039345658361453e-23	-1.36960420793949e-23	1.7850856828267713e-24	6.489577285844164e-23	4.9885546302417025e-24	3.553550494284636e-24	-2.4691925142492034e-23	4.0075193938960445e-24	-1.5569075188371527e-23	-4.542204600842251e-23
17.821782178217823	-2.410558709752584e-25	7.684554363683659e-22	4.362800047032507e-28	2.4299029981190167e-23	2.2798025711068788e-26	2.5793773866016576e-23	-4.236102033043694e-24	1.2972109739604877e-25	-4.0128156300731794e-24	-2.302464686453419e-24	-3.682513918954955e-23	-2.1841721957024973e-24	6.702980125102456e-25	-1.4380811852776485e-25	6.6210572694136535e-25	-3.395480406212417e-25	3.914267714691159e-27	-4.9832994593474915e-21	3.9743764793833986e-24	1.9958986822936655e-21	1.888917535215818e-24	2.1187027684033585e-21	-1.4539742864351714e-24	2.8280744979131773e-26	-1.3787440834973802e-24	-7.922048975156027e-25	-1.2576620051555793e-23	-7.523839453844634e-25	8.906610314119059e-28	-4.323596269565404e-29	8.764253902737427e-28	-3.295015201321319e-28	2.0910732796653814e-32	6.929595027712091e-20	-6.568452177046469e-23	-6.772386818404481e-23	5.706993712554387e-22	-2.5113535259444497e-23	6.285530947425395e-22	1.0852360191642537e-23	-2.155576366834335e-23	3.842946486100432e-23	5.810880082746436e-23	-2.556462572891956e-22	7.23247928019229e-23	6.279886721936687e-23	-1.7923944069266607e-22	6.716141399914093e-23	-1.3349741431746213e-22	-5.690064393208862e-23	1.452554208509505e-21	-2.255518087498445e-23	-2.4592038266483606e-23	1.2375682175445694e-22	-9.190377742965457e-24	1.3952210708112365e-22	-2.114098998701804e-23	-1.1535332122519772e-23	-1.4267357859081183e-23	1.8435685048953407e-24	6.778574690886478e-23	5.21417793695522e-24	3.572645597365679e-24	-2.745221805094937e-23	4.023073802106173e-24	-1.7122820283846516e-23	-4.9719257153154553e-23
18.81188118811881	-2.529328039912435e-25	1.9565446436395865e-22	4.549107372887303e-28	2.5423887220420256e-23	2.3779650878240298e-26	2.6999225420911987e-23	-4.3902592856171516e-24	1.5135023601635327e-25	-4.1587233291930546e-24	-2.38870114859656e-24	-3.8687435658835605e-23	-2.2662219250235367e-24	6.868581432809541e-25	-1.30446911519554e-25	6.782420888726033e-25	-3.3127109453689834e-25	1.297243591374856e-28	-5.228817680664883e-21	4.143988591848559e-24	2.0882440503287772e-21	1.9705635526088505e-24	2.2176676808507444e-21	-1.5067855621434975e-24	3.388992835399774e-26	-1.4288374615311983e-24	-8.2186949640808815e-25	-1.3205895398827092e-23	-7.806742338909822e-25	9.01017548145543e-28	-7.6140845302461e-30	8.861012655044624e-28	-2.9877327067780033e-28	1.0707783772371733e-33	6.925729675020025e-20	-6.952390435412824e-23	-7.118650427559945e-23	6.0358605484355675e-22	-2.6373851385305455e-23	6.648956979837906e-22	1.346056414532152e-23	-2.2039671857428752e-23	4.258169081710333e-23	6.203360597607371e-23	-2.762134189647431e-22	7.704058068779835e-23	6.661273295993012e-23	-1.9054146738931005e-22	7.117782030814793e-23	-1.4217345494574185e-22	-6.115120381348234e-23	1.449502951736664e-21	-2.388100508592907e-23	-2.5896383770558252e-23	1.3010691270730488e-22	-9.670960227508347e-24	1.467758347884948e-22	-2.2062988262596074e-23	-1.2031318586678091e-23	-1.483867363876747e-23	1.9020513269639097e-24	7.067572095928792e-23	5.439801243668737e-24	3.591740700446721e-24	-3.0212510959406714e-23	4.0386282103163015e-24	-1.8676565379321506e-23	-5.401646829788661e-23
19.801980198019802	-2.6480973700722857e-25	-3.7714650764044713e-22	4.735414698742095e-28	2.654874445965034e-23	2.4761276045411802e-26	2.820467697580739e-23	-4.544416538190608e-24	1.7297937463665763e-25	-4.304631028312928e-24	-2.4749376107397004e-24	-4.0549732128121655e-23	-2.3482716543445754e-24	7.034182740516623e-25	-1.1708570451134316e-25	6.94378450803841e-25	-3.2299414845255505e-25	-3.654818996416165e-27	-5.474335901982276e-21	4.313600704313718e-24	2.1805894183638893e-21	2.052209570001883e-24	2.3166325932981304e-21	-1.5595968378518233e-24	3.9499111728863683e-26	-1.4789308395650159e-24	-8.515340953005735e-25	-1.3835170746098392e-23	-8.089645223975009e-25	9.1137406487918e-28	2.8007793635161663e-29	8.95777140735182e-28	-2.680450212234689e-28	-1.8769176042179424e-32	6.921864322327961e-20	-7.336328693779177e-23	-7.464914036715409e-23	6.364727384316746e-22	-2.7634167511166407e-23	7.012383012250416e-22	1.6068768099000494e-23	-2.252358004651415e-23	4.673391677320234e-23	6.595841112468309e-23	-2.9678058064029054e-22	8.175636857367379e-23	7.042659870049334e-23	-2.01843494085954e-22	7.519422661715491e-23	-1.5084949557402152e-22	-6.540176369487605e-23	1.446451694963823e-21	-2.520682929687368e-23	-2.72007292746329e-23	1.3645700366015278e-22	-1.0151542712051236e-23	1.5402956249586595e-22	-2.2984986538174102e-23	-1.2527305050836409e-23	-1.5409989418453753e-23	1.9605341490324786e-24	7.356569500971105e-23	5.665424550382253e-24	3.610835803527764e-24	-3.297280386786404e-23	4.0541826185264285e-24	-2.0230310474796484e-23	-5.831367944261864e-23
20.792079207920793	-2.766866700232137e-25	-9.49947479644856e-22	4.92172202459689e-28	2.767360169888043e-23	2.5742901212583311e-26	2.941012853070281e-23	-4.6985737907640655e-24	1.9460851325696213e-25	-4.450538727432802e-24	-2.5611740728828416e-24	-4.241202859740771e-23	-2.430321383665615e-24	7.199784048223707e-25	-1.037244975031323e-25	7.105148127350788e-25	-3.1471720236821167e-25	-7.439362351969839e-27	-5.719854123299669e-21	4.483212816778879e-24	2.2729347863990014e-21	2.133855587394916e-24	2.4155975057455167e-21	-1.6124081135601493e-24	4.510829510372965e-26	-1.5290242175988339e-24	-8.811986941930589e-25	-1.4464446093369694e-23	-8.372548109040198e-25	9.21730581612817e-28	6.36296718005696e-29	9.054530159659016e-28	-2.373167717691372e-28	-3.8609130461596065e-32	6.917998969635894e-20	-7.720266952145533e-23	-7.811177645870873e-23	6.693594220197927e-22	-2.889448363702736e-23	7.375809044662925e-22	1.8676972052679474e-23	-2.3007488235599552e-23	5.088614272930135e-23	6.988321627329245e-23	-3.1734774231583798e-22	8.647215645954926e-23	7.424046444105659e-23	-2.131455207825979e-22	7.921063292616191e-23	-1.5952553620230123e-22	-6.965232357626976e-23	1.4434004381909821e-21	-2.65326535078183e-23	-2.850507477870754e-23	1.4280709461300073e-22	-1.0632125196594126e-23	1.6128329020323713e-22	-2.3906984813752136e-23	-1.3023291514994728e-23	-1.598130519814004e-23	2.019016971101048e-24	7.64556690601342e-23	5.891047857095771e-24	3.629930906608807e-24	-3.573309677632138e-23	4.069737026736557e-24	-2.178405557027147e-23	-6.26108905873507e-23
21.78217821782178	-2.8856360303919887e-25	-1.5227484516492634e-21	5.1080293504516845e-28	2.879845893811052e-23	2.672452637975482e-26	3.0615580085598226e-23	-4.852731043337523e-24	2.162376518772666e-25	-4.5964464265526764e-24	-2.647410535025982e-24	-4.4274325066693774e-23	-2.5123711129866543e-24	7.36538535593079e-25	-9.036329049492142e-26	7.266511746663166e-25	-3.064402562838683e-25	-1.1223905707523512e-26	-5.9653723446170614e-21	4.652824929244039e-24	2.365280154434114e-21	2.2155016047879487e-24	2.514562418192903e-21	-1.6652193892684753e-24	5.0717478478595616e-26	-1.5791175956326517e-24	-9.108632930855443e-25	-1.5093721440640992e-23	-8.655450994105384e-25	9.320870983464541e-28	9.925154996597764e-29	9.151288911966212e-28	-2.0658852231480553e-28	-5.844908488101275e-32	6.914133616943828e-20	-8.104205210511888e-23	-8.157441255026335e-23	7.022461056079108e-22	-3.015479976288831e-23	7.739235077075437e-22	2.1285176006358457e-23	-2.3491396424684956e-23	5.503836868540038e-23	7.380802142190183e-23	-3.379149039913854e-22	9.118794434542472e-23	7.805433018161984e-23	-2.2444754747924193e-22	8.322703923516892e-23	-1.6820157683058095e-22	-7.390288345766349e-23	1.4403491814181412e-21	-2.785847771876292e-23	-2.9809420282782195e-23	1.4915718556584865e-22	-1.1112707681137017e-23	1.6853701791060826e-22	-2.4828983089330167e-23	-1.3519277979153045e-23	-1.6552620977826323e-23	2.0774997931696174e-24	7.934564311055733e-23	6.1166711638092885e-24	3.649026009689849e-24	-3.849338968477872e-23	4.085291434946685e-24	-2.333780066574646e-23	-6.690810173208275e-23
22.77227722772277	-3.0044053605518395e-25	-2.095549423653669e-21	5.294336676306479e-28	2.9923316177340607e-23	2.7706151546926325e-26	3.182103164049363e-23	-5.0068882959109795e-24	2.3786679049757095e-25	-4.74235412567255e-24	-2.733646997169123e-24	-4.613662153597983e-23	-2.5944208423076934e-24	7.530986663637874e-25	-7.700208348671063e-26	7.427875365975544e-25	-2.9816331019952495e-25	-1.5008449063077174e-26	-6.210890565934453e-21	4.8224370417091985e-24	2.4576255224692252e-21	2.2971476221809813e-24	2.6135273306402886e-21	-1.718030664976801e-24	5.632666185346156e-26	-1.6292109736664695e-24	-9.405278919780297e-25	-1.5722996787912297e-23	-8.93835387917057e-25	9.42443615080091e-28	1.3487342813138538e-28	9.248047664273409e-28	-1.7586027286047405e-28	-7.828903930042935e-32	6.910268264251763e-20	-8.488143468878242e-23	-8.503704864181798e-23	7.351327891960287e-22	-3.141511588874927e-23	8.102661109487947e-22	2.3893379960037428e-23	-2.397530461377035e-23	5.919059464149937e-23	7.773282657051118e-23	-3.5848206566693285e-22	9.590373223130017e-23	8.186819592218308e-23	-2.3574957417588586e-22	8.724344554417588e-23	-1.7687761745886062e-22	-7.815344333905719e-23	1.4372979246453003e-21	-2.918430192970753e-23	-3.111376578685684e-23	1.5550727651869657e-22	-1.1593290165679904e-23	1.7579074561797943e-22	-2.5750981364908194e-23	-1.4015264443311364e-23	-1.7123936757512606e-23	2.1359826152381863e-24	8.223561716098046e-23	6.342294470522805e-24	3.668121112770891e-24	-4.125368259323605e-23	4.100845843156813e-24	-2.489154576122144e-23	-7.120531287681478e-23
23.762376237623762	-3.1231746907116903e-25	-2.6683503956580763e-21	5.480644002161274e-28	3.104817341657069e-23	2.8687776714097835e-26	3.302648319538905e-23	-5.161045548484437e-24	2.5949592911787545e-25	-4.8882618247924245e-24	-2.8198834593122638e-24	-4.799891800526588e-23	-2.6764705716287325e-24	7.696587971344957e-25	-6.364087647849976e-26	7.589238985287923e-25	-2.898863641151816e-25	-1.8792992418630848e-26	-6.4564087872518456e-21	4.992049154174358e-24	2.5499708905043377e-21	2.378793639574014e-24	2.712492243087675e-21	-1.770841940685127e-24	6.193584522832753e-26	-1.6793043517002874e-24	-9.701924908705151e-25	-1.6352272135183595e-23	-9.22125676423576e-25	9.528001318137282e-28	1.7049530629679334e-28	9.344806416580605e-28	-1.451320234061424e-28	-9.812899371984599e-32	6.906402911559697e-20	-8.872081727244597e-23	-8.849968473337261e-23	7.680194727841467e-22	-3.2675432014610225e-23	8.466087141900458e-22	2.650158391371641e-23	-2.4459212802855756e-23	6.33428205975984e-23	8.165763171912056e-23	-3.790492273424803e-22	1.0061952011717563e-22	8.568206166274633e-23	-2.470516008725298e-22	9.12598518531829e-23	-1.8555365808714033e-22	-8.240400322045091e-23	1.4342466678724593e-21	-3.0510126140652147e-23	-3.241811129093148e-23	1.6185736747154447e-22	-1.2073872650222795e-23	1.8304447332535058e-22	-2.667297964048623e-23	-1.4511250907469683e-23	-1.769525253719889e-23	2.1944654373067553e-24	8.51255912114036e-23	6.567917777236322e-24	3.687216215851934e-24	-4.4013975501693394e-23	4.116400251366941e-24	-2.644529085669643e-23	-7.550252402154684e-23
24.752475247524753	-3.2419440208715407e-25	-3.241151367662485e-21	5.666951328016068e-28	3.2173030655800785e-23	2.9669401881269344e-26	3.423193475028446e-23	-5.315202801057894e-24	2.811250677381799e-25	-5.034169523912299e-24	-2.906119921455405e-24	-4.9861214474551937e-23	-2.7585203009497715e-24	7.862189279052042e-25	-5.027966947028891e-26	7.750602604600301e-25	-2.816094180308382e-25	-2.2577535774184522e-26	-6.701927008569238e-21	5.1616612666395196e-24	2.64231625853945e-21	2.4604396569670465e-24	2.8114571555350613e-21	-1.823653216393453e-24	6.75450286031935e-26	-1.729397729734105e-24	-9.998570897630006e-25	-1.6981547482454894e-23	-9.504159649300948e-25	9.631566485473651e-28	2.061171844622013e-28	9.441565168887801e-28	-1.1440377395181082e-28	-1.1796894813926267e-31	6.902537558867632e-20	-9.256019985610952e-23	-9.196232082492725e-23	8.009061563722647e-22	-3.3935748140471176e-23	8.829513174312968e-22	2.9109787867395393e-23	-2.494312099194116e-23	6.749504655369741e-23	8.558243686772994e-23	-3.9961638901802777e-22	1.0533530800305109e-22	8.949592740330956e-23	-2.5835362756917377e-22	9.527625816218988e-23	-1.9422969871542003e-22	-8.665456310184464e-23	1.431195411099618e-21	-3.1835950351596764e-23	-3.3722456795006135e-23	1.682074584243924e-22	-1.2554455134765684e-23	1.9029820103272176e-22	-2.759497791606426e-23	-1.5007237371628002e-23	-1.8266568316885177e-23	2.2529482593753247e-24	8.801556526182675e-23	6.79354108394984e-24	3.7063113189329765e-24	-4.677426841015073e-23	4.131954659577069e-24	-2.799903595217142e-23	-7.97997351662789e-23
