time	M	N	Z
82.17821782178218	2.697979029564168	5.239047949052499	0.2196919542420703
83.16831683168317	2.696775444847634	5.248995421851884	0.21863436155461535
84.15841584158416	2.6956350647518312	5.2584243766225995	0.21762731588967968
85.14851485148515	2.694555032655514	5.267357808951882	0.21666888519950575
86.13861386138613	2.693532582521939	5.27581803556772	0.21575717607189115
87.12871287128712	2.692565039269797	5.283826684888165	0.21489033556939613
88.11881188118812	2.6916498187969493	5.291404690843755	0.2140665528281158
89.10891089108911	2.690784427694183	5.298572289711767	0.213284060428592
90.0990099009901	2.6899664626776745	5.305349019708409	0.21254113555113036
91.08910891089108	2.6891936097635587	5.311753723096156	0.2118361009270947
92.07920792079207	2.6884636432119278	5.317804550574223	0.21116732559733517
93.06930693069307	2.6877744242665123	5.323518967728898	0.21053322548869507
94.05940594059406	2.6871238997105724	5.328913763331987	0.20993226381957666
95.04950495049505	2.686510100257461	5.3340050592940065	0.20936295134589747
96.03960396039604	2.685931138820248	5.338808322050805	0.20882384645450383
97.02970297029702	2.685385208631293	5.343338375241723	0.20831355511822688
98.01980198019803	2.6848705812817766	5.347609413489797	0.20783073072043273
99.00990099009901	2.6843856046706494	5.351635017126737	0.20737407375818379
100.0	2.6839287008792883	5.3554281677134625	0.20694233143350124
