time	P	Pt	M	N
74.25742574257426	3.878448135635139e-58	3.958512993438067e-05	0.0012309138292506375	1.350864924193035e-05
75.24752475247524	2.5915694007723415e-57	3.8587789137640035e-05	0.0011996667576470374	1.3169320260755634e-05
76.23762376237623	-2.693394563993432e-58	3.762021123387798e-05	0.0011693642004744229	1.2840066799584557e-05
77.22772277227723	-5.035723345310157e-58	3.668127834377376e-05	0.001139970039937839	1.252051302812716e-05
78.21782178217822	4.589110871801198e-58	3.576992630891899e-05	0.0011114499307348694	1.2210301036829238e-05
79.20792079207921	9.752823385515334e-58	3.4885141610557714e-05	0.001083771196196945	1.1909089816346167e-05
80.1980198019802	6.691195694879526e-58	3.4025957745445336e-05	0.0010569027054815351	1.1616554061208414e-05
81.18811881188118	-1.3875953018410582e-58	3.319145352394996e-05	0.001030814816861214	1.1332383606062369e-05
82.17821782178218	-1.8588472456015143e-58	3.2380748833108096e-05	0.00100547923545429	1.1056282012556439e-05
83.16831683168317	1.8567580425397066e-57	3.159300423045061e-05	0.0009808690023614816	1.0787966419333231e-05
84.15841584158416	5.39798897580885e-57	3.082741702451931e-05	0.000956958358531571	1.0527166285211467e-05
85.14851485148515	4.796685011348585e-57	3.0083220781787356e-05	0.0009337227308624099	1.027362321324077e-05
86.13861386138613	2.234834538798191e-57	2.935968229323712e-05	0.0009111386313766897	1.0027089915531545e-05
87.12871287128712	1.5084445159835192e-57	2.865610020603749e-05	0.0008891836108499828	9.787329778451493e-06
88.11881188118812	9.42216646641165e-58	2.7971803328362863e-05	0.0008678362039106264	9.554116283400569e-06
89.10891089108911	1.1673979390269499e-57	2.7306148429309614e-05	0.0008470758546877008	9.32723228098706e-06
90.0990099009901	1.6607134239597623e-57	2.6658519750453428e-05	0.0008268829013286451	9.106469846258632e-06
91.08910891089108	1.2174867913568134e-57	2.602832622513084e-05	0.0008072384833905838	8.891629331777163e-06
92.07920792079207	1.0999907983802656e-57	2.541500184765305e-05	0.0007881245536243336	8.682519510480581e-06
93.06930693069307	1.240534938531248e-57	2.481800277170782e-05	0.0007695237822716932	8.47895659972122e-06
94.05940594059406	1.1880950436573953e-57	2.4236807771954865e-05	0.0007514195727425909	8.280764399425519e-06
95.04950495049505	1.1513706363136237e-57	2.3670915780244184e-05	0.0007337959795127434	8.087773491798414e-06
96.03960396039604	9.906968510370899e-58	2.311984595490218e-05	0.0007166377123855527	7.89982124272527e-06
97.02970297029702	7.165367766690997e-58	2.258313586108251e-05	0.0006999300747919709	7.71675120949218e-06
98.01980198019803	5.786332833409112e-58	2.206034118439648e-05	0.0006836589559791397	7.538413046527227e-06
99.00990099009901	5.943383889800571e-58	2.1551034399177325e-05	0.0006678107861275287	7.364662053346987e-06
100.0	6.161707650799852e-58	2.1054804332808882e-05	0.0006523725222685226	7.195359038204116e-06
