time	M	MpY	MpT	Mpp	MEK	MKP3	MpY_MEK	MpT_MEK	M_MEK_Y	M_MEK_T	Mpp_MKP3	MpY_MKP3	MpT_MKP3_Y	MpT_MKP3_T	M_MKP3_T	M_MKP3_Y
34.0	341.1226773139591	162.82323884480812	23.860843529183615	6.113688953506299	7.871174670995468	6.049274010870614	31.104549313952177	0.6381461747881966	6.471375458421941	133.91475438395457	1.458660751443391	6.626967190300382	1.5493932962808057	0.9527239452195027	34.87569816950352	48.4872826368773
35.0	337.67758578704235	165.61506608546625	24.240966213344084	6.414858555104233	7.908730472716801	6.039746208649071	31.81648469329981	0.6517738135500832	6.436392322150041	133.18661870039563	1.5304691071249565	6.733323597764797	1.5772967520903987	0.9668170731610767	34.62376156202595	48.528585699679276
36.0	334.3160554831611	168.33044339183456	24.610232681369606	6.719611683804805	7.945800876554152	6.030542404024911	32.51641996348717	0.6651567240162499	6.401995068879157	132.47062736917565	1.6030694045234501	6.836488889076031	1.6046006775130388	0.980465435069386	34.37423238320036	48.570600807088354
37.0	331.0358335610086	170.97137296228146	24.96908651550595	7.027737088188744	7.982389553708207	6.021640613685569	33.20445338817704	0.6783014267552304	6.36817876267284	131.76667687079907	1.676409946074641	6.936555760252747	1.631329606954929	0.9936884061854694	34.1274105898133	48.6129650775289
38.0	327.83473345509515	173.5398040653337	25.317954681254392	7.339030826213415	8.018501037284743	6.013022031021019	33.880689186158875	0.691214423507515	6.334938013863626	131.07465734129764	1.7504403850785746	7.033612297731147	1.6575066562972458	1.0065042950893563	33.88354095212485	48.655373383153396
39.0	324.7106256275701	176.03763994890147	25.65724935265446	7.653295691917319	8.054140803372343	6.004669858080249	34.545234815774684	0.7039021123940352	6.302267149338189	130.39445512123314	1.8251117026338535	7.127743358625182	1.6831539104632942	1.0189306077188671	33.64283904253588	48.69755152043826
40.0	321.66144897191566	178.46672452794843	25.987366949957444	7.970339564856047	8.089314130024466	5.996565925062469	35.19821060307904	0.7163710343522931	6.2701598015762325	129.72594443308037	1.9003777374353747	7.219033728416802	1.7082929422161832	1.0309845033156642	33.40548912825032	48.7392560357988
41.0	318.68519761841003	180.8288574965536	26.308688877662714	8.289977580741846	8.124026422898007	5.988695190879656	35.83973785408221	0.7286275622463468	6.238609632417649	129.0689985304682	1.9761933150007776	7.307563798748579	1.732944062577717	1.0426821631350873	33.17163803515458	48.78028343499924
42.0	315.7799079405219	183.12580357173246	26.621584293802965	8.612032274925548	8.158281616026905	5.981046505365517	36.46993590930093	0.7406778183009232	6.207610833202464	128.42349382528118	2.052513361617091	7.393408701958247	1.75712633316112	1.0540387651580152	32.94141554946515	48.82045078377051
43.0	312.9436772224226	185.35927618498002	26.92640657160679	8.936329940638542	8.192084780769486	5.9736051792880085	37.088927382854415	0.7525278308137915	6.177157206650655	127.78930280102406	2.1292967183326064	7.4766459417151205	1.780858685234247	1.0650694450015343	32.71492085495184	48.85960317597229
44.0	310.17465127965073	187.53094800324735	27.223495288779613	9.262701443081186	8.225441074085175	5.9663549810833105	37.69683263417224	0.7641833848671129	6.147242733241132	127.16630017574677	2.2065049512211807	7.557353385034927	1.8041596737515535	1.075789068678811	32.49223269897116	48.897605241754746
45.0	307.47102860701875	189.6424508168762	27.513181032157625	9.590990101099282	8.258356961254048	5.959293636307435	38.29378889806858	0.775650545970179	6.117860122528428	126.5543434742912	2.284094426900283	7.635593574990539	1.8270450428136464	1.0862101958610548	32.27341844197964	48.93434468164308
46.0	304.83106071914847	191.69536961681004	27.795778983024903	9.921041512012193	8.290838415992306	5.952412455412901	38.8799315852852	0.7869351451924194	6.089002382273478	125.95329247336902	2.362026604019347	7.711433908553085	1.8495308394341812	1.09634571093027	32.058521340532856	48.96972914161299
47.0	302.2530545462176	193.69123540473979	28.071589230614258	10.252700095129168	8.322890018049623	5.945689299060771	39.45539972051411	0.798042940241792	6.060662694121071	125.36300462918582	2.44027070706669	7.7849525840750875	1.8716344166571495	1.1062097030002107	31.847571981806464	49.00367130882919
48.0	299.73535093270675	195.63155908751676	28.34090404308213	10.58582347686121	8.354517214458578	5.939120366117751	40.020330155719265	0.8089794420068734	6.03283424847074	124.78333894145698	2.51878977712351	7.85621064243516	1.893370167453425	1.1158136744228795	31.640588769849835	49.03610660309291
49.0	297.2763286367493	197.5178221049988	28.604005568004837	10.920276421022303	8.385725108826213	5.9327076623584185	40.57485653344244	0.8197498939210648	6.0055105875741415	124.21415787834857	2.5975463037627278	7.925263404394242	1.9147513289671774	1.1251681042600534	31.437580421210736	49.06698277554199
50.0	294.8744326492145	199.35144024320837	28.86115938907183	11.255917989849328	8.416520074323284	5.926430237430048	41.11912086261477	0.8303596464883085	5.97868436599608	123.65531505268999	2.6765144096795974	7.992184613397227	1.9357935907941257	1.1342857086641294	31.2385416883734	49.096249752156695
51.0	292.52814381418256	201.13380376304744	29.112622445693567	11.592617568629334	8.446907930162924	5.920279701799147	41.65326382185895	0.8408138336096902	5.9523485196877	123.10666589679316	2.7556645617006317	8.057036398440292	1.9565105811226586	1.1431773881293492	31.043457803344914	49.12387356595814
52.0	290.2359796760643	202.86627544265414	29.358644857404155	11.930254433861036	8.476893873085134	5.914260577307662	42.177429838555554	0.8511175559731816	5.926495851430524	122.56806288306802	2.834962981513923	8.119869271767094	1.9769139650093122	1.1518522822976867	30.852311175585815	49.149829747013634
53.0	287.99649884894234	204.55017709947933	29.59946427762055	12.268709113722037	8.506483568298114	5.9083658118753535	42.691762241031014	0.8612757271773883	5.901119234549596	122.03935923105631	2.9143808700376157	8.180739940295803	1.9970158302555157	1.1603201761938633	30.665075485812984	49.17410188602403
54.0	285.80829462868184	206.18679915360366	29.835309353895354	12.607868110415332	8.53568251783062	5.902588769174813	43.196404802239016	0.8712931281406816	5.8762116159662146	121.52040793793589	2.9938892980163985	8.239701821545411	2.016827351974348	1.1685902428822	30.481720487330353	49.1966820295717
55.0	283.6699975889381	207.77740122338628	30.06640028713211	12.947623059239291	8.56449690135986	5.896925297745231	43.69150373346523	0.881174487973212	5.851765656470402	121.01105922284371	3.0734599199538724	8.296805209485784	2.036358897861887	1.176671013488014	30.30221267756553	49.21756698439495
56.0	281.58027990963046	209.32320633799964	30.292947077622227	13.287868384952016	8.592932540790256	5.891369209823416	44.17720570251023	0.8909243962554854	5.8277740871760715	120.51116327538038	3.153067139128977	8.352101452213502	2.055620817815014	1.1845709741178054	30.12651193310369	49.2367584742929
57.0	279.53785884380807	210.8253998650475	30.51514993936623	13.628497839681987	8.620994979418672	5.885911548894513	44.653658506634486	0.9005473379539781	5.804229587472663	120.02056959063262	3.232690787149359	8.405646585164275	2.0746242889007744	1.192299044081364	29.954572689247293	49.25425505705775
58.0	277.54148187655784	212.28513875178956	30.733200245144214	13.969414873914495	8.648690388126486	5.880545399688977	45.12101097640911	0.910047688208161	5.781124755294168	119.5391261940745	3.312307730708032	8.457489089942271	2.0933785507403537	1.199862935165541	29.786345689748668	49.27007060450147
59.0	275.5899268552888	213.70355871613563	30.947284228921376	14.310524353016326	8.676023758658312	5.875270435113229	45.57940557583242	0.919429549195254	5.758452682655563	119.06668843577089	3.3918960624672154	8.507677080654565	2.1118933814710825	1.2072702125392465	29.621781473392073	49.28421135485792
60.0	273.6820117783641	215.0817584815396	31.15757739883246	14.651736746238008	8.703000642715754	5.870083802667786	46.02898815635641	0.9286969647851461	5.736206231299296	118.60310800695582	3.4714350345697174	8.556256802616268	2.130177639571825	1.2145279649523462	29.460824354101046	49.29669440201638
61.0	271.81658735070977	216.42080744142612	31.364247365751776	14.992966977589875	8.729626705907087	5.864982469979939	46.46990459481806	0.9378538620292869	5.714378242326305	118.14823659703168	3.5509044622636488	8.603272770373044	2.1482396306716964	1.2216428994355897	29.30341643147409	49.307541336297426
62.0	269.9925188044785	217.72175971976472	31.567459530976354	15.33413269660802	8.755907506274632	5.859963285962502	46.90229681409886	0.946904024065501	5.692961681047806	117.70192997662562	3.6302832800164304	8.648768285607954	2.1660874859883745	1.2286215879208733	29.14950736991065	49.31676870508872
63.0	268.2087231122294	218.98562740438044	31.7673659714702	15.675157351953033	8.781848572031873	5.855025308410849	47.326309097533056	0.9558510954628802	5.671949499357726	117.26404173772688	3.709552491756639	8.692784298702508	2.1837286115803307	1.2354699557594357	28.999034387050045	49.324404947235756
64.0	266.4641369697251	220.2134018551844	31.964115767116763	16.01596518328918	8.807455621070448	5.850164194654769	47.74208676357473	0.9646987636566525	5.651334511855186	116.8344243419554	3.7886945188941477	8.735362555248125	2.2011703668525935	1.2421940179190685	28.851940879089515	49.3304734678374
65.0	264.7577276976406	221.40604687151964	32.15785115707099	16.356483824118342	8.832734419829583	5.845375170929782	48.14977531627788	0.9734506350365347	5.6311095097689225	116.4129301211995	3.8676927429989783	8.77654375133496	2.2184197378145973	1.2487995222360113	28.708169570902992	49.3349995042783
66.0	263.0884979800505	222.5644963821652	32.348705514283374	16.69664626569067	8.857690606431829	5.840655576167696	48.54951845543815	0.9821101019898598	5.6112674124906246	115.99941342576196	3.9465306843939736	8.816365994531898	2.2354831286290393	1.2552916946082633	28.567658774273465	49.33801414789126
67.0	261.45546749672565	223.68967034309406	32.536809976602285	17.036382847908122	8.88232896925517	5.836001735484786	48.94145533924339	0.9906803141597462	5.591801592930769	115.59373378652334	4.025195685376048	8.854870581624008	2.252367807036742	1.2616762375598916	28.430349309563056	49.339538643851064
68.0	259.8576957749964	224.78245176151222	32.722285758624864	17.375631406232788	8.906654992313996	5.831409749462141	49.32572880168563	0.999164464733772	5.572705052477681	115.19574669090134	4.103674097944621	8.89209489687087	2.269079812572439	1.2679580828930663	28.296179385444646	49.33960397530786
69.0	258.2942588455497	225.84370992699291	32.905250792361024	17.714332034838506	8.930673743366183	5.826877896785941	49.702476095818916	1.007565548137232	5.553971147044535	114.80531346774556	4.181952422809015	8.928074996494797	2.2856250549513573	1.2741419342209594	28.165088574604198	49.33823912062947
70.0	256.7642482815533	226.8743009440771	33.08581963844075	18.052428674194246	8.95439005942748	5.82240751924799	50.071828724880845	1.0158863941610012	5.5355935316221245	114.42230129202098	4.260016018218393	8.962844099987624	2.302008966879159	1.2802320342907916	28.03701791245784	49.33547344941402
71.0	255.2667975857342	227.87504327726728	33.26409752221756	18.389867350699426	8.977808818537385	5.817996957791244	50.4339220020982	1.0241297540178604	5.517565703035122	114.04657372442385	4.337853511447633	8.996436547571912	2.3182369337850686	1.286232637849762	27.91190567976021	49.331337732290066
72.0	253.80105398603817	228.8467395691344	33.44018845450303	18.726596016431408	9.000935820761459	5.813642245755765	50.78889344706715	1.0322984438153675	5.499880761418196	113.67799152905025	4.415452743859648	9.028886235681043	2.3343141216898027	1.292147992999358	27.78969401671211	49.325862643798246
73.0	252.36619390035972	229.79016856185572	33.61418920914909	19.062566472620507	9.023776251974661	5.8093419324206925	51.13687592061936	1.040395054215527	5.482532194799242	113.31642058050363	4.492802400607676	9.0602250785508	2.3502453134002814	1.297981913802553	27.670323402862387	49.31907995885166
74.0	250.96141701664672	230.7060874384532	33.786192228141644	19.39773346370819	9.046335337027626	5.805094850332494	51.47800314858417	1.048422150152399	5.465513443864949	112.96172592248328	4.569891321500749	9.090483520890013	2.366034922008741	1.3037379536831355	27.553735452886254	49.31102197919471
75.0	249.58594127371913	231.59523479145167	33.95628825942845	19.73205473211851	9.068618359161427	5.800900737966731	51.81241514561542	1.0563824786160159	5.44881768213851	112.61376633658107	4.646707418452653	9.119689323194947	2.381686745425222	1.3094192970491778	27.439875419085666	49.30172105932173
76.0	248.23901454130652	232.45832358997183	34.124560196346245	20.065490786564595	9.090630682518398	5.796758472081187	52.14024549970884	1.0642784802515164	5.432438308625249	112.27240703100843	4.723240257782342	9.147870597348934	2.397204570144116	1.3150290438453667	27.328686351136543	49.29121070815763
77.0	246.91989156397227	233.29606051918861	34.29108828756143	20.397999286219914	9.112376166686781	5.792663530665869	52.46161609696473	1.0721122566122887	5.416369667490997	111.93752581435763	4.799483648425369	9.175058878605594	2.412592883776044	1.3205707466451153	27.2201109518987	49.279519360479384
78.0	245.62784934909016	234.10913193118282	34.455948202263585	20.72954017777833	9.13385853145773	5.78861116926754	52.77664738116454	1.079885814038617	5.400606204078699	111.60900207137284	4.875432190280994	9.201284976293321	2.427855964026618	1.32604779431778	27.114092478326345	49.266675427983415
79.0	244.36219294050227	234.89819871181498	34.61921092580086	21.0600780431829	9.15508212303234	5.784598538678948	53.08546397881037	1.0876012151304757	5.3851419996772245	111.28671068546201	4.951079299572801	9.226576729052713	2.4429974360288025	1.3314630976570319	27.010575526167216	49.252709373338426
80.0	243.12224327267072	235.66391253104285	34.78094744599381	21.389579141405996	9.176053101622529	5.780629329901115	53.388188618845284	1.0952604711294944	5.369970667655751	110.97052714285935	5.026416593594475	9.25095996095999	2.4580210351770067	1.3368193084334055	26.909504492130196	49.2376492802997
81.0	241.90734335682632	236.40690127589647	34.941221212589504	21.718010629922208	9.196775606612617	5.776700909032166	53.684938591815154	1.1028653532470456	5.355086655406287	110.6603337950313	5.101439706762207	9.274462339843758	2.472930412886207	1.342119218124024	26.81082422686009	49.221523186987454
82.0	240.71685006092696	237.12777860803865	35.1000949635482	22.04534441470838	9.217254202156205	5.77281388547636	53.97583457423034	1.1104177481741802	5.340484067375267	110.35600941017641	5.176140752955285	9.297107628675596	2.4877284744746944	1.3473650942787683	26.714482626358194	49.204361538277084
83.0	239.55013424728833	237.8271423958902	35.257629762856304	22.371556977251043	9.237493263836726	5.7689701598595775	54.260999909071025	1.1179196282300405	5.326156876300565	110.05743032467406	5.250509153580795	9.31891628724834	2.502417356447288	1.3525587471454568	26.620430790877997	49.18619750533658
84.0	238.40659351969552	238.50557031521018	35.413880691418235	22.696624207630716	9.257497423415893	5.765171350949197	54.5405511539727	1.125372676977344	5.312099330542314	109.76447941720416	5.324538130866037	9.339910645242401	2.5169997034949096	1.3577021478411389	26.52861750887275	49.16706051322964
85.0	237.28564066434015	239.16362390602023	35.56889942339046	23.020511567317275	9.277270445032281	5.761405156446381	54.81460009485912	1.1327784605036368	5.298306293478332	109.47704470823903	5.398231623242822	9.360122584834418	2.5314798473263806	1.3627986815437951	26.438988867727648	49.14697323937475
86.0	236.18670748598146	239.80184714365103	35.72273499848709	23.34319510753787	9.296816478970175	5.757668297097977	55.08326109383765	1.1401385762121659	5.284772264413911	109.1950115886785	5.471586338192442	9.379575864534344	2.545860558718277	1.3678505143041793	26.351494973644254	49.12596345400491
87.0	235.10923476264222	240.42077555383378	35.875435004380755	23.664655087770093	9.31613947531373	5.7539609737240776	55.34664472986415	1.1474545023253313	5.271491985387223	108.91826930922197	5.544596670094545	9.398290816814606	2.56014392862632	1.3728592968420126	26.266088242337975	49.10406007205711
88.0	234.05264024179957	241.0209660975484	36.02705261796408	23.98489386541734	9.335243263746733	5.750309599393776	55.604853136475285	1.1547275018700631	5.258460585335149	108.64671551468517	5.617236821218916	9.416266725395413	2.574328062783726	1.3778236124142258	26.18273174478836	49.08130343450241
89.0	233.0163861113402	241.60293007753944	36.177630916194104	24.30389561484433	9.354132277984128	5.746710482345146	55.8579931877762	1.1619589382143445	5.245672830713558	108.38024276742418	5.689501197603174	9.433523004936513	2.5884144905657096	1.3827449691951241	26.101382400791838	49.05772345505936
90.0	231.99998565233324	242.1671231535117	36.327200511086	24.621614889394746	9.3728124657029	5.743111781034023	56.10618121484151	1.1691504327814977	5.233122615160848	108.11873327362565	5.761415300864347	9.45011107695982	2.6024101080690003	1.3876295630299078	26.021988409111284	49.03333376142848
91.0	231.0029481617863	242.7140376120717	36.475802496462855	24.938039712931555	9.391285275866156	5.739542747797499	56.34952141134252	1.1763031676088396	5.220805377172288	107.86208477012259	5.832972043183563	9.466038252881988	2.6163160305385733	1.3924769957823118	25.94450056428359	49.00815336602932
92.0	230.024787833023	243.24414519358518	36.623473090247494	25.25315751280969	9.409554755302208	5.736008914774242	56.588112676735435	1.1834182054956592	5.208716479741021	107.61019788483807	5.904166324478262	9.481322627229318	2.6301344735736376	1.3972885481276924	25.86887339490174	48.982205717411844
93.0	229.0650279773018	243.75790383035945	36.770246505929926	25.566957452900375	9.427624728019437	5.732511078882911	56.822052461185955	1.1904965959744933	5.1968512503712905	107.36297496656123	5.974992800371431	9.495982513199266	2.6438673031862026	1.402065532773258	25.795063992410327	48.95551677967314
94.0	228.12320190098637	244.25575622880288	36.91615467184939	25.87942890831061	9.44549918903079	5.72904256132895	57.051437859091166	1.197539409837846	5.185204889481061	107.12031865467154	6.045447527516735	9.510037775187085	2.657516128215803	1.406809472796511	25.723032044119414	48.92811449133184
95.0	227.19885993932016	244.73813387648408	37.061228323073195	26.190561118838666	9.463181566199529	5.725601731927079	57.27636687917431	1.2045477367028052	5.173772627928806	106.88213119210695	6.115528288951241	9.523504891596065	2.6710820386696272	1.4115213526684531	25.652737264067227	48.90002443261664
96.0	226.29156735020956	245.20545840153147	37.2054961869502	26.500342173127237	9.480675336943648	5.722188815285438	57.496935218886975	1.2115225735492252	5.162549922280036	106.64831695045253	6.185235287184997	9.536399085400522	2.6845663701824733	1.4162021236429498	25.5841390034899	48.87126931531012
97.0	225.40090098081228	245.65813941490694	37.348985004725854	26.80876250598362	9.497984003036137	5.718803943803267	57.713236189506745	1.2184648449095496	5.151532332541409	106.41878263211858	6.254567534307054	9.54873669632193	2.6979706584306915	1.4208528308693134	25.5171973761782	48.84187096058602
98.0	224.5264568335285	246.09656593199514	37.49171859426978	27.11581549474512	9.515110863269754	5.715446031679605	57.92535904161649	1.2253753805028131	5.14071556774882	106.19343914897455	6.3235231760578845	9.560534201795404	2.711296299235139	1.425474479417734	25.451874482800616	48.811851329510176
99.0	223.66782195110997	246.5211387499885	37.63372232508657	27.421492133409817	9.532059328782243	5.712115871223456	58.133395593627114	1.232255059600418	5.130095281790811	105.97219473831183	6.392101647169633	9.571807497995902	2.72454482886931	1.4300680574665174	25.38813082600625	48.78123127176549
100.0	222.8246220218565	246.9322177516526	37.7750161733043	27.72578814372377	9.548832565716381	5.708811565231664	58.33743090120318	1.2391046167481228	5.119667340945493	105.75496457749924	6.460301738544809	9.582571537893033	2.7377172731757176	1.4346343666188106	25.3259311063265	48.75003241270602
