time	Ca_Nuc	Ca_Cyt	NFAT_Nuc	Act_C_Nuc	NFAT_Pi_Nuc	NFAT_Act_C_Nuc	NFAT_Pi_Act_C_Nuc	Inact_C_Nuc	NFAT_Cyt	Act_C_Cyt	NFAT_Pi_Cyt	NFAT_Act_C_Cyt	NFAT_Pi_Act_C_Cyt	Inact_C_Cyt
78.21782178217822	1.6645649239883538e-13	3.905939130902819e-13	6.524980986345994e-14	3.1248550523229036e-14	1.5121927090201994e-15	-9.5909111482103e-14	-6.846854919761136e-16	1.2179397522237961e-13	1.7135345224571432e-15	8.434883480037638e-15	3.2209306654626246e-14	-1.0813151445415403e-15	-2.466506668846152e-16	-5.5273069939870513e-14
79.20792079207921	1.6815220475814736e-13	3.944394804446575e-13	6.619394391205025e-14	3.0835725571433224e-14	1.5337329630653258e-15	-9.72969239647885e-14	-6.945284243791504e-16	1.249487054944673e-13	1.7365005705902995e-15	8.39581483838036e-15	3.261593814508041e-14	-1.086296772077986e-15	-2.392871496215287e-16	-5.658074375176389e-14
80.1980198019802	1.6984791711745914e-13	3.982850477990326e-13	6.713807796064047e-14	3.042290061963746e-14	1.555273217110449e-15	-9.868473644747381e-14	-7.043713567821857e-16	1.2810343576655477e-13	1.7594666187234527e-15	8.356746196723085e-15	3.30225696355345e-14	-1.0912783996144308e-15	-2.31923632358443e-16	-5.788841756365712e-14
81.18811881188118	1.71543629476771e-13	4.0213061515340797e-13	6.808221200923074e-14	3.0010075667841674e-14	1.5768134711555738e-15	-1.0007254893015921e-13	-7.142142891852217e-16	1.3125816603864204e-13	1.7824326668566066e-15	8.317677555065809e-15	3.3429201125988636e-14	-1.096260027150876e-15	-2.2456011509535694e-16	-5.919609137555039e-14
82.17821782178218	1.732393418360829e-13	4.0597618250778353e-13	6.9026346057821e-14	2.9597250716045886e-14	1.5983537252006986e-15	-1.0146036141284467e-13	-7.240572215882581e-16	1.3441289631072972e-13	1.805398714989762e-15	8.27860891340853e-15	3.383583261644275e-14	-1.1012416546873212e-15	-2.1719659783227086e-16	-6.050376518744372e-14
83.16831683168317	1.7493505419539477e-13	4.098217498621589e-13	6.997048010641127e-14	2.91844257642501e-14	1.6198939792458234e-15	-1.0284817389553008e-13	-7.339001539912941e-16	1.375676265828172e-13	1.828364763122916e-15	8.239540271751256e-15	3.424246410689689e-14	-1.1062232822237662e-15	-2.0983308056918478e-16	-6.1811438999337e-14
84.15841584158416	1.7663076655470654e-13	4.1366731721653423e-13	7.091461415500149e-14	2.877160081245431e-14	1.6414342332909482e-15	-1.0423598637821548e-13	-7.437430863943302e-16	1.4072235685490448e-13	1.8513308112560708e-15	8.20047163009398e-15	3.4649095597351e-14	-1.1112049097602114e-15	-2.024695633060987e-16	-6.311911281123022e-14
85.14851485148515	1.7832647891401842e-13	4.175128845709096e-13	7.185874820359175e-14	2.835877586065855e-14	1.6629744873360722e-15	-1.0562379886090084e-13	-7.535860187973662e-16	1.4387708712699195e-13	1.8742968593892247e-15	8.161402988436703e-15	3.505572708780512e-14	-1.1161865372966566e-15	-1.9510604604301261e-16	-6.44267866231235e-14
86.13861386138613	1.800221912733303e-13	4.2135845192528514e-13	7.280288225218202e-14	2.7945950908862736e-14	1.6845147413811978e-15	-1.070116113435863e-13	-7.634289512004022e-16	1.4703181739907963e-13	1.8972629075223794e-15	8.122334346779425e-15	3.546235857825925e-14	-1.1211681648331019e-15	-1.8774252877992614e-16	-6.573446043501682e-14
87.12871287128712	1.8171790363264217e-13	4.2520401927966044e-13	7.374701630077229e-14	2.7533125957066973e-14	1.7060549954263218e-15	-1.083994238262717e-13	-7.732718836034382e-16	1.501865476711669e-13	1.920228955655534e-15	8.08326570512215e-15	3.586899006871336e-14	-1.126149792369547e-15	-1.8037901151684006e-16	-6.70421342469101e-14
88.11881188118812	1.8341361599195395e-13	4.2904958663403564e-13	7.46911503493625e-14	2.712030100527121e-14	1.7275952494714458e-15	-1.0978723630895706e-13	-7.831148160064738e-16	1.5334127794325439e-13	1.9431950037886873e-15	8.044197063464876e-15	3.627562155916748e-14	-1.1311314199059919e-15	-1.7301549425375437e-16	-6.834980805880334e-14
89.10891089108911	1.8510932835126583e-13	4.328951539884114e-13	7.563528439795282e-14	2.6707476053475398e-14	1.7491355035165714e-15	-1.1117504879164256e-13	-7.929577484095107e-16	1.5649600821534206e-13	1.9661610519218436e-15	8.005128421807596e-15	3.668225304962161e-14	-1.1361130474424375e-15	-1.6565197699066787e-16	-6.965748187069669e-14
90.0990099009901	1.868050407105776e-13	4.3674072134278655e-13	7.657941844654304e-14	2.6294651101679636e-14	1.7706757575616954e-15	-1.1256286127432787e-13	-8.028006808125463e-16	1.5965073848742934e-13	1.9891271000549968e-15	7.966059780150321e-15	3.708888454007573e-14	-1.1410946749788823e-15	-1.582884597275822e-16	-7.096515568258988e-14
91.08910891089108	1.8850075306988948e-13	4.405862886971619e-13	7.75235524951333e-14	2.5881826149883848e-14	1.7922160116068194e-15	-1.1395067375701327e-13	-8.126436132155819e-16	1.6280546875951682e-13	2.0120931481881507e-15	7.926991138493047e-15	3.749551603052984e-14	-1.1460763025153275e-15	-1.5092494246449615e-16	-7.227282949448315e-14
92.07920792079207	1.9019646542920136e-13	4.4443185605153725e-13	7.846768654372357e-14	2.546900119808806e-14	1.8137562656519442e-15	-1.1533848623969868e-13	-8.224865456186179e-16	1.659601990316041e-13	2.0350591963213055e-15	7.88792249683577e-15	3.790214752098398e-14	-1.1510579300517727e-15	-1.4356142520141004e-16	-7.358050330637643e-14
93.06930693069307	1.9189217778851323e-13	4.482774234059128e-13	7.941182059231384e-14	2.5056176246292273e-14	1.83529651969707e-15	-1.1672629872238414e-13	-8.323294780216543e-16	1.6911492930369177e-13	2.05802524445446e-15	7.848853855178492e-15	3.8308779011438094e-14	-1.156039557588218e-15	-1.3619790793832357e-16	-7.488817711826975e-14
94.05940594059406	1.935878901478251e-13	4.5212299076028816e-13	8.03559546409041e-14	2.4643351294496486e-14	1.856836773742194e-15	-1.1811411120506954e-13	-8.421724104246904e-16	1.7226965957577915e-13	2.080991292587615e-15	7.809785213521216e-15	3.871541050189223e-14	-1.1610211851246632e-15	-1.2883439067523749e-16	-7.619585093016303e-14
95.04950495049505	1.95283602507137e-13	4.559685581146635e-13	8.130008868949437e-14	2.4230526342700698e-14	1.8783770277873194e-15	-1.19501923687755e-13	-8.520153428277268e-16	1.7542438984786673e-13	2.1039573407207696e-15	7.77071657186394e-15	3.9122041992346345e-14	-1.1660028126611084e-15	-1.214708734121514e-16	-7.750352474205636e-14
96.03960396039604	1.9697931486644877e-13	4.598141254690389e-13	8.224422273808464e-14	2.381770139090491e-14	1.8999172818324434e-15	-1.2088973617044035e-13	-8.618582752307624e-16	1.785791201199542e-13	2.1269233888539236e-15	7.731647930206663e-15	3.9528673482800483e-14	-1.1709844401975536e-15	-1.1410735614906532e-16	-7.881119855394957e-14
97.02970297029702	1.9867502722576054e-13	4.636596928234142e-13	8.318835678667485e-14	2.3404876439109148e-14	1.9214575358775674e-15	-1.222775486531257e-13	-8.71701207633798e-16	1.8173385039204148e-13	2.1498894369870775e-15	7.692579288549388e-15	3.993530497325457e-14	-1.1759660677339984e-15	-1.0674383888597962e-16	-8.011887236584281e-14
98.01980198019803	2.0037073958507242e-13	4.675052601777896e-13	8.413249083526507e-14	2.299205148731336e-14	1.9429977899226915e-15	-1.2366536113581111e-13	-8.815441400368341e-16	1.8488858066412896e-13	2.172855485120231e-15	7.653510646892112e-15	4.0341936463708716e-14	-1.1809476952704436e-15	-9.938032162289355e-17	-8.142654617773607e-14
99.00990099009901	2.020664519443843e-13	4.713508275321649e-13	8.507662488385539e-14	2.2579226535517573e-14	1.964538043967817e-15	-1.2505317361849657e-13	-8.913870724398705e-16	1.8804331093621653e-13	2.195821533253387e-15	7.614442005234836e-15	4.074856795416285e-14	-1.1859293228068888e-15	-9.201680435980709e-17	-8.273421998962941e-14
100.0	2.0376216430369617e-13	4.751963948865403e-13	8.60207589324456e-14	2.2166401583721785e-14	1.986078298012941e-15	-1.2644098610118198e-13	-9.012300048429065e-16	1.911980412083039e-13	2.218787581386541e-15	7.575373363577559e-15	4.1155199444616955e-14	-1.190910950343334e-15	-8.4653287096721e-17	-8.404189380152269e-14
