time	C	B	T
82.17821782178218	0.004689778717054068	0.0003329041048638702	8.522317174761443e-07
83.16831683168317	0.004926897038497692	0.0003020370839103984	7.189778332219294e-07
84.15841584158416	0.0051760736594518835	0.00027404224032825887	6.066064186516063e-07
85.14851485148515	0.005437917520040534	0.00024865184832185624	5.118397727470136e-07
86.13861386138613	0.005713068419692623	0.00022562315573533055	4.3191498808716117e-07
87.12871287128712	0.006002198573269559	0.00020473607755187273	3.6450445708108295e-07
88.11881188118812	0.006306014229497059	0.00018579105806432173	3.076460622963016e-07
89.10891089108911	0.006625257365649254	0.0001686071229949543	2.596838938552206e-07
90.0990099009901	0.006960707486666095	0.0001530201700795387	2.1922162261122176e-07
91.08910891089108	0.007313183515568977	0.0001388814228903101	1.8508336823899792e-07
92.07920792079207	0.007683545768207492	0.00012605599886032523	1.5627888685892032e-07
93.06930693069307	0.008072698020832624	0.00011442159601241662	1.3197336526470776e-07
94.05940594059406	0.008481589682051004	0.00010386730925263072	1.1146243784129368e-07
95.04950495049505	0.00891121807613061	9.429256924230313e-05	9.415187842835914e-08
96.03960396039604	0.00936263084090435	8.560618472021205e-05	7.954072509154351e-08
97.02970297029702	0.009836928443199201	7.772547052242601e-05	6.720680261596488e-08
98.01980198019803	0.010335266816714216	7.057545197292116e-05	5.679421150315647e-08
99.00990099009901	0.010858860130474282	6.408814313884347e-05	4.8002755441012576e-08
100.0	0.011408983689840333	5.8201892515602515e-05	4.057912707050023e-08
