time	U	I	V	C
39.603960396039604	-7.147672589606252e-57	2.155346938657299e-17	1.0422858183474297	1.4960487090936983e-06
40.59405940594059	-7.699212644642219e-57	7.920548466491459e-18	1.040270240587702	1.0040867801159499e-06
41.584158415841586	-1.0219103484518274e-57	3.0245015599993318e-18	1.0382585605627739	6.739007692281969e-07
42.57425742574257	2.598237598138401e-57	1.1294283925222485e-18	1.0362507707351853	4.522949164813899e-07
43.56435643564356	-2.947662815976673e-57	4.1020456428320364e-19	1.034246863582053	3.0356924611885495e-07
44.554455445544555	2.4228106690159303e-58	2.0914458554469936e-19	1.0322468315950406	2.0375117489656556e-07
45.54455445544554	-3.768684989042806e-57	9.123639980160356e-20	1.0302506672803313	1.3674833526834986e-07
46.53465346534654	1.528929110074602e-57	1.8747005643189967e-20	1.0282583631586006	9.17777734766044e-08
47.524752475247524	-1.7176347876327096e-57	1.498346475664332e-20	1.0262699117649865	6.159862886017966e-08
48.51485148514851	1.8794927697610402e-57	1.2753853077294652e-20	1.0242853056490642	4.134180596315185e-08
49.504950495049506	-1.09191849872576e-57	-9.37304335098569e-22	1.022304537374815	2.774717786935268e-08
50.495049504950494	-1.1164181541256525e-57	-1.6221606902681832e-20	1.0203275995206007	1.863168912853476e-08
51.48514851485149	5.434427776659169e-58	-2.5853568044250263e-20	1.0183544846791353	1.2520117722316488e-08
52.475247524752476	-2.021802977343786e-57	-2.3332324833524377e-20	1.0163851854574564	8.404445967565994e-09
53.46534653465346	1.7684077374612258e-57	-1.3146696264624088e-20	1.0144196944768986	5.635412599492366e-09
54.45544554455446	2.512089157815657e-57	-4.200164394429886e-21	1.0124580043730658	3.781228968479914e-09
55.445544554455445	-1.6930281577506775e-57	-6.620040207897776e-22	1.010500107795802	2.538336042934307e-09
56.43564356435643	-5.388492168549726e-58	-9.816559537013627e-22	1.0085459974091662	1.7033524912719637e-09
57.42574257425743	1.7447223734336352e-57	-1.6691182671373086e-21	1.0065956658914033	1.14274634492002e-09
58.415841584158414	1.7623555132165574e-58	-8.084474886555565e-22	1.0046491059349163	7.670098489782317e-10
59.4059405940594	-3.014756841356128e-57	3.507979462771269e-21	1.0027063102462408	5.197169811992933e-10
60.396039603960396	-3.978275385997915e-57	6.091718858839046e-21	1.000767271546016	3.4955791510748917e-10
61.386138613861384	4.9631494261423175e-58	1.1536056162203098e-20	0.9988319825689582	2.4450231966138967e-10
62.37623762376238	5.73800899096686e-58	1.1451951831160183e-20	0.9969004360638328	1.6247137825496952e-10
63.366336633663366	1.4987674904519132e-57	1.1481737767786889e-20	0.9949726247934285	1.1363226485951712e-10
64.35643564356435	-7.823797492271926e-57	7.998912058592411e-21	0.9930485415345283	7.369430573825935e-11
65.34653465346534	-1.4452614220463052e-56	3.9866854527017416e-21	0.9911281790778842	4.9350591013248165e-11
66.33663366336634	-9.100973549161549e-57	1.1518535851282545e-21	0.9892115302281894	3.2190247302269174e-11
67.32673267326733	-1.0542281421781808e-57	-8.189973601754179e-22	0.9872985878040514	2.1976429190649274e-11
68.31683168316832	7.863823204201977e-57	-9.328773835946458e-22	0.9853893446379651	1.4503179730761453e-11
69.3069306930693	1.6976560233990941e-56	-4.515261461003597e-22	0.9834837935761729	1.092809127431296e-11
70.29702970297029	1.6771732680569226e-56	3.324150421176731e-22	0.9815819274789251	8.410874683532845e-12
71.2871287128713	-4.0800841561046386e-57	5.302837309489926e-22	0.9796837392203296	4.740414210656527e-12
72.27722772277228	-3.1453012860466676e-57	2.6093595023541e-21	0.977789221687315	5.060002035927678e-12
73.26732673267327	-3.3514461806866736e-57	4.7614959633587594e-21	0.9758983677818618	5.889375223206e-12
74.25742574257426	-1.1940696237978001e-56	6.0986113662043825e-21	0.9740111704194846	5.987177552405261e-12
75.24752475247524	-3.9540556508808553e-56	5.430161193104939e-21	0.9721276225295893	3.794962721869966e-12
76.23762376237623	-6.545225731250043e-56	4.57095905668396e-21	0.9702477170539519	1.6193871913764925e-12
77.22772277227723	-6.813814970560455e-56	5.435899011710902e-21	0.9683714469480543	1.9589667023601436e-12
78.21782178217822	-7.029162376656475e-56	5.7450452818270704e-21	0.9664988051830601	2.0738720598310843e-12
79.20792079207921	-7.535255751779246e-56	5.0733536922901275e-21	0.9646297847430316	1.6348020428855472e-12
80.1980198019802	-8.695655022006271e-56	3.016013734165763e-21	0.9627643786256777	3.39383855003935e-13
81.18811881188118	-8.158946643619762e-56	2.3303233185423075e-21	0.9609025798381415	5.511794759064189e-14
82.17821782178218	-7.238408788656967e-56	1.6057290810323723e-21	0.9590443814068266	-1.8008899097314104e-13
83.16831683168317	-5.978686100015989e-56	9.32003967606366e-22	0.957189776369798	-2.918909287669824e-13
84.15841584158416	-4.447720252449794e-56	4.1487483164623926e-22	0.9553387577787731	-1.8193245840429113e-13
85.14851485148515	3.7771435852601656e-41	-1.670336720696722e-22	0.953491318695142	-2.0065541813819569e-13
86.13861386138613	1.4001540719161128e-40	-9.185975202173815e-22	0.9516474521951132	-5.359185537664261e-13
87.12871287128712	2.950911989169765e-40	-1.5805022545573914e-21	0.9498071513725855	-8.716248565068587e-13
88.11881188118812	5.126093453553082e-40	-2.0704923169135493e-21	0.9479704093328712	-1.1336819606120834e-12
89.10891089108911	8.024105047078499e-40	-2.292448323754873e-21	0.9461372191949102	-1.226868716753448e-12
90.0990099009901	1.1745654590504605e-39	-2.136387066195549e-21	0.9443075740912701	-1.0348351920210539e-12
91.08910891089108	1.6393751143336377e-39	-1.4784615099949532e-21	0.9424814671681458	-4.201026699237668e-13
92.07920792079207	2.2073705003825006e-39	-1.1613669888864778e-21	0.9406588915735942	-2.377883563547892e-13
93.06930693069307	2.8893127708968042e-39	-1.119531336155226e-21	0.9388398404800332	-3.9708122956082395e-13
94.05940594059406	3.696193203450938e-39	-1.0339785936770157e-21	0.9370243070763836	-5.383608970100193e-13
95.04950495049505	4.639233199493885e-39	-9.07298985463796e-22	0.9352122845611679	-6.277075763951841e-13
96.03960396039604	5.7298842843492856e-39	-7.418495065454029e-22	0.9334037661463728	-6.241665257899265e-13
97.02970297029702	6.979828107215404e-39	-5.397539229695644e-22	0.9315987450574489	-4.797480436486461e-13
98.01980198019803	8.400976441165127e-39	-3.0290277180189895e-22	0.9297972145333109	-1.394274688065353e-13
99.00990099009901	9.10056997314843e-39	-1.110638086197191e-22	0.9279991678081219	-6.879142989513027e-14
100.0	9.298487509304748e-39	5.2250729873460763e-23	0.9262045981519018	-7.774851747474956e-14
