time	I	A	D_II	D_IA	R	aux
63.366336633663366	58.75802848214909	10.865427194771872	342.95942221402737	63.37969773746114	33.72811347811383	0.13464899615499026
64.35643564356435	58.87931597355532	10.959883434839702	344.3482890583964	64.0536686398443	34.07025176621692	0.13879904612290306
65.34653465346534	58.97868206657785	11.05722698468555	345.4818309632238	64.72247316202434	34.41570210293366	0.14300782419183533
66.33663366336634	59.05667769541976	11.157449616043822	346.36528055200546	65.38612629173922	34.76474491835422	0.1472750758588005
67.32673267326733	59.11388348686311	11.2605404752467	347.004532070658	66.04464562208135	35.11766012467586	0.1516005430849382
68.31683168316832	59.15090873100325	11.366485789689039	347.4061064116326	66.69805164509175	35.47472704374692	0.15598396431111905
69.3069306930693	59.16839016101335	11.475268575162977	347.5771132770032	67.34636804448556	35.83622429169312	0.16042507447375998
70.29702970297029	59.16699073987485	11.586868328192073	347.5252123845967	67.98962200337552	36.20242962505155	0.16492360502085301
71.2871287128713	59.14739816051254	11.70126075138718	347.258570603488	68.6278444789772	36.573619734331594	0.16947928392820444
72.27722772277228	59.11032347728435	11.818417446561039	346.7858201276765	69.26107050955126	36.950070004408914	0.17409183571588416
73.26732673267327	59.05649947724189	11.938305637062655	346.11601336309707	69.88933949212857	37.33205422051094	0.17876098146488328
74.25742574257426	58.98667903272325	12.060887887807642	345.25857756426086	70.51269546253828	37.719844233644864	0.18348643883398064
75.24752475247524	58.90163337678427	12.186121837312026	344.2232687668858	71.13118736343168	38.11370957588101	0.18826792207681609
76.23762376237623	58.80215026165413	12.313959941091294	343.0201248038094	71.74486930094173	38.51391702858401	0.19310514205916884
77.22772277227723	58.689032059553085	12.444349231884337	341.6594182785725	72.35380078451686	38.92073014546544	0.1979978062764418
78.21782178217822	58.563093798148074	12.577231096728953	340.151609665784	72.95804694990316	39.33440872684058	0.20294561887134888
79.20792079207921	58.425161124552034	12.712541075436123	338.50730062009563	73.5576787607277	39.75520824865254	0.2079482806518056
80.1980198019802	58.276068209823414	12.85020868474392	336.7371878597445	74.15277318440197	40.18337924585101	0.21300548910902073
81.18811881188118	58.11665560233712	12.99015727112544	334.85201788470255	74.74341333937114	40.6191666523475	0.2181169384357895
82.17821782178218	57.9477680336099	13.13230389562102	332.8625426979217	75.32968861033896	41.06280910024728	0.22328231954498512
83.16831683168317	57.77025218323407	13.2765592560431	330.779476808872	75.91169472611968	41.5145381797552	0.22850132008824908
84.15841584158416	57.58495441283704	13.422827648848237	328.61345567989224	76.4895337978227	41.97457766506623	0.23377362447487937
85.14851485148515	57.392718474909856	13.57100697518766	326.37499582117744	77.06331431285874	42.44314270921771	0.23909891389091276
86.13861386138613	57.19438320591503	13.720988795595174	324.0744567262436	77.63315108030804	42.920439013021436	0.24447686631840537
87.12871287128712	56.990780212122935	13.872658434600488	321.7220047357244	78.19916512636344	43.40666197462562	0.24990715655490292
88.11881188118812	56.78273155861003	14.025895141115424	319.32757905817215	78.76148353400013	43.90199582483617	0.25538945623310716
89.10891089108911	56.57104747083873	14.180572304742535	316.90085999361895	79.32023922672283	44.40661275660857	0.260923433840731
90.0990099009901	56.35652405954224	14.336557731630721	314.4512394644608	79.875570692766	44.92067205581669	0.2665087547405456
91.08910891089108	56.139941080873434	14.493713981038148	311.98779401098125	80.42762164858632	45.4443192424009	0.272145081190615
92.07920792079207	55.922059742494945	14.651898763044924	309.5192601961918	80.97654064120547	45.977685230534846	0.2778320723647204
93.06930693069307	55.70362056867006	14.810965396959231	307.0540125772396	81.52248058985921	46.52088551797352	0.2835693843729685
94.05940594059406	55.485341337072754	14.97076333131071	304.6000442181957	82.06559826605897	47.07401941446133	0.2893566702825875
95.04950495049505	55.2679150981357	15.131138719243193	302.16494973401433	82.60605371825405	47.63716931868919	0.29519358013890473
96.03960396039604	55.052008294036725	15.291935052269018	299.7559109602916	83.14400963813196	48.21040005598548	0.3010797609865097
97.02970297029702	54.83825898598417	15.452993840697129	297.37968510719287	83.67963068024498	48.79375828475219	0.3070148568905958
98.01980198019803	54.62727520263984	15.614155345459226	295.04259546680123	84.2130827302383	49.38727198301473	0.3129985089584847
99.00990099009901	54.41963343282049	15.775259340026786	292.75052459174873	84.74453214298725	49.99095002504041	0.3190303553613273
100.0	54.21587725343841	15.936145913905188	290.5089098472549	85.27414493915725	50.60478185412747	0.3251100313559844
