time	M	MpY	MpT	Mpp	MAPKK	MKP	MpY_MAPKK	MpT_MAPKK	M_MAPKK_Y	M_MAPKK_T	Mpp_MKP_Y	Mpp_MKP_T	MpY_MKP_Y	MpY_MKP_T	MpT_MKP_Y	MpT_MKP_T	M_MKP_T	M_MKP_Y
89.0	436.0837048632542	7.417636729405155	7.402143766052037	83.69523210801569	9.834532318662571	4.764185163791942	0.14583711089686596	0.14553241061462222	84.93704908138669	84.93704908138668	16.28946889792014	16.28946889792014	0.2402350508228947	1.8373110859474375	1.8365700451728262	0.23494038443363008	29.83622419877221	28.671596276128508
90.0	434.96510799203116	7.449013172181552	7.433532451266285	84.7591918322385	9.858322433475061	4.748523029969809	0.1468089341340877	0.14650373651588486	84.92418244941119	84.92418244941119	16.444292888930846	16.444292888930846	0.2404704319173078	1.8519749240621621	1.8512368380090276	0.23517279950649275	29.67349711082535	28.510539088757852
91.0	433.8455633258082	7.479931625180647	7.464464543177437	85.82522614523228	9.882249269922728	4.732936385203164	0.14777673532444116	0.1474710649245117	84.91125146638787	84.91125146638787	16.598411630315834	16.598411630315834	0.24068806409657653	1.8665472688305373	1.8658121898085205	0.23538785830755	29.511523033306567	28.350281940725072
92.0	432.72506780398703	7.510394120676593	7.494942051629935	86.89333471779149	9.906314140402435	4.7174245694098795	0.14874053389401515	0.14843441498791474	84.89825545683152	84.89825545683152	16.75182944777404	16.75182944777404	0.24088816439221297	1.88102883019359	1.8802968090201344	0.23558577248924423	29.350297200395055	28.190819759461416
93.0	431.60361551114323	7.540402934120665	7.524967225276036	87.96351949764819	9.930518189974029	4.701986993941304	0.14970035194833595	0.14939380847331185	84.88519382627587	84.88519382627587	16.904550915893243	16.904550915893243	0.24107099640421994	1.8954204251460076	1.8946915106025937	0.23576679898677433	29.189817092764883	28.032144351277292
94.0	430.48120187769166	7.569960226324127	7.554542200187793	89.03578135912689	9.954862642584377	4.686623036473193	0.1506562103297734	0.15034926591287645	84.87206594206019	84.87206594206019	17.056580491928564	17.056580491928564	0.2412368017790043	1.9097228202146017	1.9089970593030925	0.23593117338787176	29.03007913203409	27.874248993860526
95.0	429.35782424495443	7.599067764104478	7.583668724696874	90.11012142291784	9.979348932948325	4.671333239452362	0.15160812496057843	0.15130080297901535	84.85887107102974	84.85887107102972	17.207920721051643	17.207920721051643	0.24138577145722923	1.9239365833125133	1.923214021897073	0.23607908210440537	28.871078540533198	27.717131320049393
96.0	428.2334780467942	7.627727707562118	7.612348934175748	91.1865405637901	10.003978285393016	4.656116982656108	0.15255611667424387	0.15224844019513378	84.84560858034249	84.84560858034249	17.358576057067705	17.358576057067705	0.24151814699381544	1.938062480608204	1.9373431627745374	0.23621076063538082	28.712811737716432	27.560784615389522
97.0	427.1081588256907	7.655942194402558	7.640584941957442	92.26503967051632	10.028751936225795	4.640973712068157	0.15350020602459924	0.15319219780840415	84.83227783144429	84.83227783144429	17.50855084509778	17.50855084509778	0.24163416706153276	1.9521012669807922	1.9513852350726317	0.23632644168461237	28.555275074869645	27.40520241297643
98.0	425.9818630490163	7.683713285512619	7.668378786080805	93.34561887560646	10.053671174717152	4.625902837225831	0.15444041253814783	0.15413209505517098	84.81887816031845	84.81887816031845	17.65784932847432	17.65784932847432	0.24173405586259308	1.9660536620058484	1.9653409568039168	0.23642634389769362	28.398464534876297	27.250378953288497
99.0	424.8545925360932	7.711042846362128	7.695732314703431	94.4282720202886	10.078737489318181	4.610902243855946	0.15537675275859653	0.1550681482566431	84.80540880630696	84.80540880630697	17.80647696326088	17.80647696326088	0.24181797589491028	1.979920314027843	1.9792109754972789	0.23651062588415944	28.242374432706203	27.096309506521166
100.0	423.72634136194296	7.737933025190364	7.7226476507421165	95.51300204930976	10.103952080264554	4.595972022647362	0.1563092475457747	0.15600037795224644	84.79186914859238	84.79186914859238	17.954437450692556	17.954437450692552	0.241886178942851	1.993701974463034	1.9929960406718628	0.23657953312604624	28.087001496809233	26.94298785286372
