time	X_gut	C_p	C_per	C_e	C_t
44.554455445544555	0.008776459011238025	1.8531102494633929	7.223582038943513	5.435666817292711	5.155909668155596
45.54455445544554	6.074440997609872e-08	1.4114058697607854	6.961379174919667	4.963816232070156	5.079936670068446
46.53465346534654	0.01113058560289741	1.8720158091148122	7.202526594543321	5.415067783910558	5.14638417685476
47.524752475247524	7.703681595165797e-08	1.4166371255487717	6.981102008651139	4.982846357001284	5.0905229349759775
48.51485148514851	0.014116164191590851	1.8910405728265607	7.177999099477852	5.390446644001135	5.135052448580455
49.504950495049506	9.769817461182496e-08	1.4217648589784555	6.999905887311318	5.001387422880572	5.100362134240741
50.495049504950494	0.017902570312847674	1.9100949177308673	7.150130793430917	5.3617826682068355	5.122057125085421
51.48514851485149	1.239008580420182e-07	1.4268303298472007	7.017972533361703	5.019565852464653	5.109599095904262
52.475247524752476	0.022704611497111296	1.9290302825359482	7.119016995560418	5.32903402134105	5.107508458455731
53.46534653465346	1.571293290555415e-07	1.4318661626576346	7.035438902991716	5.03747694221908	5.118343783023604
54.45544554455446	0.028794713508280466	1.9476275818428368	7.084735032663183	5.29215373316319	5.091496263224616
55.445544554455445	1.9927338869154188e-07	1.4368984065600319	7.052407402282993	5.055191878171959	5.12667931299775
56.43564356435643	0.036518375402280805	1.9655812936538088	7.0473612710547995	5.251106203589718	5.074100544223114
57.42574257425743	2.527198815761313e-07	1.441948120800787	7.068953725084545	5.072763110525074	5.134668113777631
58.415841584158414	0.04631377011721832	1.982478327391967	7.006988377375281	5.205885339855106	5.055401511271487
59.4059405940594	3.2049580211553033e-07	1.4470325964949844	7.085132861706858	5.0902284632435455	5.142356648118394
60.396039603960396	0.05873660256833311	1.997770477185733	6.9637439213069285	5.1565355017877	5.035489636253789
61.386138613861384	4.064482528205358e-07	1.4521662989680657	7.100983702887583	5.107614272447653	5.149779038040308
62.37623762376238	0.07449163545603478	2.0107388961840207	6.91781149051613	5.103176581291283	5.014476394774865
63.366336633663366	5.154624563870792e-07	1.4573615956822277	7.1165325641231725	5.1249377776479195	5.156959844291076
64.35643564356435	0.09447267141156895	2.0204485705571176	6.869455617327636	5.046034771463411	4.992506361763237
65.34653465346534	6.5372376298849e-07	1.4626293196728541	7.1317958801111745	5.142208937942671	5.163916196533303
66.33663366336634	0.1198132594555891	2.0256902014685068	6.819052022967032	4.985480900676314	4.969771398317743
67.32673267326733	8.29071244234539e-07	1.4679792071039128	7.146782260254743	5.159431803752573	5.170659424267406
68.31683168316832	0.15195100316793272	2.024906184711265	6.767124981029177	4.922078636890212	4.946527779631582
69.3069306930693	1.0514518836073852e-06	1.473420238301882	7.161494052843902	5.176605546110661	5.17719630406507
70.29702970297029	0.19270911641259456	2.0160964766438827	6.714393999765381	4.856645426805964	4.92311727528909
71.2871287128713	1.3334816274930718e-06	1.4789609047838514	7.175928531361348	5.193725222004742	5.1835300119094745
72.27722772277228	0.24439985767430283	1.9966989837727054	6.661832553136442	4.790329765574491	4.899993415989377
73.26732673267327	1.691159840631586e-06	1.4846094198184392	7.190078789291295	5.210782334626598	5.189660848564985
74.25742574257426	0.30995570703872344	1.9634376754547913	6.610742268754868	4.724709317765124	4.8777544708636515
75.24752475247524	2.1447774121034896e-06	1.490373885870264	7.2039344100662985	5.2277652342583245	5.1955867902567014
76.23762376237623	0.3930957294416581	1.9121297793001	6.562846861751248	4.661915603834442	4.8571850405922685
77.22772277227723	2.720068051876756e-06	1.496262429186169	7.217481963302954	5.244659394840194	5.201303904806389
78.21782178217822	0.4985365618156321	1.8374410981361167	6.520411224139391	4.604792478831454	4.839308659274639
79.20792079207921	3.4496687755003603e-06	1.5022833094015076	7.23070536652231	5.261447592947413	5.2068066640288055
80.1980198019802	0.6322599938305997	1.732575541783775	6.486392508965143	4.5570975554356155	4.825454422693416
81.18811881188118	4.374969473633435e-06	1.5084450102108613	7.243586142408609	5.278110009610806	5.212088176022252
82.17821782178218	0.8018523222597556	1.5888812330466553	6.464631867119848	4.5237581690522255	4.817341457033589
83.16831683168317	5.548461168629097e-06	1.5147563157254231	7.256103594627115	5.294624270482184	5.217140355499449
84.15841584158416	1.0169347293173554	1.3953508143455047	6.460097803620222	4.5111965852568465	4.817186054630744
85.14851485148515	7.036717683365395e-06	1.5212263760210538	7.268234919854987	5.310965436216826	5.221954046076657
86.13861386138613	4.873518406216036e-11	1.2967454908217975	6.47451845417622	4.521936078380914	4.825702429499485
87.12871287128712	8.924168872327646e-06	1.5278647645363883	7.279955269546244	5.327105952068284	5.226519105202836
88.11881188118812	6.180606420965401e-11	1.3003038909339577	6.491267830838928	4.535613774120711	4.835245064969579
89.10891089108911	1.1317886298976656e-05	1.5346815292877698	7.291237771733074	5.343015563400005	5.230824459909989
90.0990099009901	7.838272748148472e-11	1.3038789728060087	6.508034743370805	4.549377958378475	4.844755397376133
91.08910891089108	1.4353668480760697e-05	1.5416872393185161	7.302053520760373	5.3586612021927635	5.234858139660349
92.07920792079207	9.940530162376182e-11	1.3074714503640092	6.524818676721136	4.563230531663158	4.854232801892899
93.06930693069307	1.8203735721331698e-05	1.5488930273759476	7.312371541007368	5.374006848371774	5.238607291116623
94.05940594059406	1.2606607434387537e-10	1.311082030250717	6.5416188259414305	4.577173237762936	4.863676452214388
95.04950495049505	2.3086494854510388e-05	1.5563106293697357	7.322158729249413	5.389013368806209	5.24205817855182
96.03960396039604	1.5987728334059432e-10	1.3147114229925274	6.558434136377684	4.591207690176333	4.873085354231171
97.02970297029702	2.9278968551277344e-05	1.5639524208258906	7.331379779165087	5.4036383359717615	5.245196172729625
98.01980198019803	2.0275671309809495e-10	1.3183603521618763	6.5752633328636705	4.605335390720094	4.88245837122808
99.00990099009901	3.713240608561149e-05	1.5718314503938637	7.339997090835223	5.417835828026442	5.248005730501171
100.0	2.571364304515212e-10	1.3220295620380078	6.592104940358107	4.619557741969303	4.891794242533568
