time	T	I	V	N	H
45.54455445544554	6.631049816090833	0.01761036615934347	0.05543569649243135	0.36647642184777757	0.9973282772877494
46.53465346534654	7.377122793414991	0.016208241323814463	0.05542475426426412	0.3766815357097207	0.9977408445395222
47.524752475247524	8.209397626136537	0.014907819992374548	0.05541568184179608	0.38693758089725616	0.9980898391985789
48.51485148514851	9.137881510123359	0.013702694172176275	0.05540816627529274	0.39723291668543736	0.9983850181809637
49.504950495049506	10.173745300963926	0.012586775755228386	0.055401945916596425	0.4075560201996532	0.9986346521405983
50.495049504950494	11.329458678357208	0.01155428629695822	0.055396801601302385	0.41789552789449785	0.9988457486381276
51.48514851485149	12.61894101311514	0.010599746955183568	0.05539255154122314	0.4282402764663355	0.9990242427453848
52.475247524752476	14.05772974882591	0.009717968603995607	0.0553890425644093	0.4385793423847524	0.9991751595581961
53.46534653465346	15.66316835761846	0.008904041936219699	0.055386147774899266	0.44890207955066147	0.9993027525465227
54.45544554455446	17.454616144403843	0.008153327738203521	0.05538376160186732	0.4591981544750609	0.9994106212093661
55.445544554455445	19.45368233142507	0.007461447122938238	0.05538179627085768	0.4694575786087522	0.9995018110050791
56.43564356435643	21.684487534933123	0.006824271775657669	0.05538017836131155	0.47967073751718065	0.999578898241606
57.42574257425743	24.173955434449084	0.006237914365842353	0.055378848026306736	0.48982841661967075	0.9996440620227665
58.415841584158414	26.952138405360866	0.005698718822896317	0.055377754769883464	0.4999218234026972	0.9996991452766752
59.4059405940594	30.052580977868462	0.005203250831709621	0.05537685686885635	0.5099426059474131	0.9997457064645551
60.396039603960396	33.51272552074312	0.0047482882890428416	0.05537612013265097	0.5198828678113098	0.9997850633801184
61.386138613861384	37.37436505789633	0.004330811872556446	0.055375515591133545	0.5297351792898545	0.999818330236775
62.37623762376238	41.684148700776475	0.003947995720833453	0.055375020257531264	0.53949258514415	0.9998464490622039
63.366336633663366	46.49414577410091	0.003597198238862312	0.05537461474218941	0.5491486089466708	0.9998702162667985
64.35643564356435	51.86247552492051	0.0032759530247963506	0.05537428238307002	0.5586972542061595	0.9998903051252864
65.34653465346534	57.85400999637611	0.0029819599935407975	0.05537401059179064	0.5681330024915223	0.9999072847951783
66.33663366336634	64.54115848973326	0.002713076672269364	0.05537378839653786	0.5774508087673037	0.9999216364024424
67.32673267326733	72.00474313516496	0.002467309706339756	0.05537360646170834	0.5866460942010707	0.9999337666466152
68.31683168316832	80.334976511448	0.0022428065605488	0.05537345844461428	0.5957147366810815	0.9999440193090979
69.3069306930693	89.63255241752705	0.002037847540425774	0.05537333756472087	0.604653059331647	0.9999526849795535
70.29702970297029	100.00986359793777	0.0018508379802730688	0.05537323878209442	0.6134578172469501	0.9999600092828448
71.2871287128713	111.59236090665088	0.0016803007416321023	0.055373158293326966	0.622126182739845	0.999966199834101
72.27722772277228	124.52007052381241	0.0015248690016109018	0.055373092672041525	0.6306557293361443	0.999971432118759
73.26732673267327	138.94928698587012	0.0013832793006836525	0.055373039215322876	0.639044414743528	0.9999758544637423
74.25742574257426	155.05446329880624	0.001254364876466327	0.05537299564166106	0.6472905630557951	0.999979592238568
75.24752475247524	173.0303208277421	0.0011370494318946717	0.05537296026056318	0.6553928463664993	0.9999827514091232
76.23762376237623	193.0942041916566	0.0010303408182034738	0.055372931445271674	0.6633502660060323	0.9999854215400251
77.22772277227723	215.4887088959216	0.0009333255413608015	0.055372907987932936	0.6711621335910124	0.9999876783322529
78.21782178217822	240.48461593115564	0.0008451632325969487	0.05537288902607692	0.6788280519970707	0.9999895857696549
79.20792079207921	268.3841655874555	0.0007650812776481967	0.05537287353359078	0.686347896568331	0.999991197931778
80.1980198019802	299.5247127751187	0.0006923702601408385	0.055372860917569794	0.6937217963311296	0.9999925605270756
81.18811881188118	334.2828066630688	0.0006263791156354242	0.05537285077488276	0.7009501157923591	0.999993712188562
82.17821782178218	373.07874423494314	0.0005665108610226734	0.05537284245774709	0.7080334370322866	0.9999946855690304
83.16831683168317	416.3816528525852	0.0005122185366032166	0.055372835618105694	0.7149725423803216	0.9999955082666891
84.15841584158416	464.71516328935473	0.000463001386950891	0.05537283009105087	0.7217683976625914	0.9999962036075662
85.14851485148515	518.6637425478099	0.0004184012826867673	0.05537282581994517	0.7284221360863968	0.9999967913068571
86.13861386138613	578.879760930211	0.0003779993882674715	0.05537282223326135	0.7349350428174759	0.9999972880278003
87.12871287128712	646.0913821796609	0.00034141299602563434	0.0553728194785472	0.7413085402591921	0.9999977078541695
88.11881188118812	721.1113681177621	0.0003082928775434794	0.05537281697402263	0.747544174058259	0.9999980626895215
89.10891089108911	804.8469078817733	0.0002783201195639259	0.05537281516063189	0.7536435998693505	0.9999983625947199
90.0990099009901	898.3105889452567	0.0002512040871527259	0.055372813535141834	0.7596085708545974	0.9999986160731816
91.08910891089108	1002.6326420923532	0.00022667985187362755	0.05537281228670758	0.7654409259211021	0.9999988303119679
92.07920792079207	1119.0746080200795	0.00020450614423989848	0.055372811140995716	0.7711425786987696	0.9999990113855572
93.06930693069307	1249.044594547093	0.00018446324276454837	0.055372810468665754	0.7767155072407945	0.9999991644280655
94.05940594059406	1394.1143053178378	0.0001663513813968363	0.05537280977468948	0.7821617443976094	0.9999992937788379
95.04950495049505	1556.0380457641952	0.00014998875508399922	0.055372809264116425	0.7874833689324245	0.999999403105465
96.03960396039604	1736.7739374128287	0.00013521020345591295	0.055372808831878784	0.7926824972145509	0.9999994955077888
97.02970297029702	1938.5075964071543	0.00012186561104274287	0.05537280846870467	0.7977612756103742	0.9999995736057652
98.01980198019803	2163.6785674103926	0.00010981879857112357	0.055372808212093755	0.8027218733774298	0.9999996396137795
99.00990099009901	2415.0098225953448	9.894603900833152e-05	0.05537280801272425	0.8075664763879983	0.9999996954034178
100.0	2695.5406899955233	8.913499989817116e-05	0.05537280784757859	0.8122972809737291	0.9999997425565347
