time	Mb	Bc	Bcp	Bn	Cc	Mc	Ccp	Mp	Pc	Pcp	PCc	PCcp	PCn	Bnp	PCnp	In	Mr	Rc	Rn
81.0	5.9394541457672565	1.4798670225490023	0.0967294800603298	0.28204463311926076	164.10322735971093	0.23267801721450956	0.7532095350856393	1.0375859276239408	0.01950281182820906	0.011779104943751525	3.549305999001247	9.970333438699614	3.911923367521491	0.02430902675851928	3.3081465748569676	1.5595884384932481	0.10325221127647485	0.01307075404413261	0.02534557252235922
82.0	6.395034202832887	1.5852266171115716	0.1000011093670359	0.3742977337278329	159.7291153204673	0.15021263003389765	0.752996136316429	0.2866291823352611	0.007883833122829254	0.0046606596728506425	1.7622572074912957	9.935155605897865	2.328711283631464	0.030407068619037574	3.5689096286148385	0.985122961324088	0.12334899173721667	0.013753905599899658	0.0044059253003403045
83.0	6.83678373812355	1.7562514010634311	0.10529395605835686	0.6086827334906865	155.93163903513016	0.3042889011947297	0.7527029026107872	0.36744955228835696	0.005447216420856266	0.003008348261305385	0.6846769692103518	9.437497235239778	0.8250411110455267	0.04432161811643946	3.428657932684053	0.4213218306474557	0.24972165724973613	0.02837143377762417	0.005992603051770332
84.0	7.265379082125447	1.992694154992549	0.11195994103830723	0.9985472865808902	152.64884839195335	0.6288992850950544	0.7523704599083787	0.8201113701603491	0.00906844961806574	0.004892082482264199	0.46362481840454683	8.517751656170953	0.22976901107807546	0.06332076480723292	2.617457040869789	0.08000700317101826	0.4950242773788156	0.06196912755850897	0.01328320200946195
85.0	7.6812606195683655	2.2739147718201185	0.11910094291513935	1.3962419943834083	150.20589835879147	1.0247305087322702	0.7520341602850633	1.0552273889338586	0.011754155458036533	0.006507918582529406	0.5598520297326082	7.612056291046907	0.1676311063160015	0.07868838512045292	1.5364989508658693	0.046924004595093896	0.7787150924220805	0.11104920196762308	0.025781711920461813
86.0	8.084272830610177	2.563724575600636	0.12563492575339516	1.7411272202765697	148.7504325877153	1.4142345242857877	0.7517331101800827	1.3629010755200697	0.015347237138800117	0.00857706094904216	0.7293720601599092	6.857759893119165	0.17907246842650068	0.08927104708578543	0.6084068095996575	0.06274331357070106	1.0442460045259203	0.16976074739895614	0.04248482152762474
87.0	8.473560699362723	2.8454366304411796	0.1312442779239666	2.04634607268472	148.17593320204122	1.7820941290592431	0.7514940893006378	1.6764585977176925	0.01910233213390747	0.010788728009915772	0.9430835787845162	6.2771261567415	0.1955858915023078	0.09698930379250761	0.13909713500131887	0.08609049386797628	1.2839855146054597	0.23703224082901722	0.06343711994331877
88.0	8.84727168181166	3.1152828204123577	0.13602034659036105	2.3230432910300487	148.3986823391786	2.1285505242082206	0.7513319850518138	1.9817808979958305	0.022770826654992166	0.012987929222960643	1.1818770357982735	5.855857854777653	0.21939116295456648	0.10299174974412335	0.09124800367351286	0.1160027436231617	1.500929621012095	0.3135934920246057	0.08960530193759829
89.0	9.201978921056932	3.3685248247432433	0.1400672152473611	2.5534190690225453	149.34884333198372	2.454645662064872	0.7512533902169342	2.2743703231669086	0.026246845985055244	0.015106124377483654	1.4398448932707786	5.571438051534074	0.25596000567016747	0.10746235948420846	0.10537671029263607	0.16271696320655885	1.6977877772692962	0.400293671534411	0.12249635799133585
90.0	9.531811555332364	3.5982066599731417	0.14342845711525778	2.731727538582291	150.96329184585534	2.760891973991822	0.7512589456676916	2.5520185356403373	0.029455828814076407	0.01709162543454534	1.7103433402739159	5.401604959220765	0.2968157453532476	0.11063331567665888	0.12510912614737318	0.22644551921524325	1.8763388555408536	0.4975133890323663	0.16395339556295446
91.0	9.827276743671	3.7991067369729725	0.1461598013346787	2.859016501554706	153.18372936399996	3.048241402462059	0.7513450031280313	2.8141785130784203	0.03235477846913791	0.018910330656106648	1.9876590026916552	5.325934347251998	0.3409252676558873	0.11277669061038455	0.14753388725578626	0.30952282665848346	2.038318401943112	0.6053770376873914	0.2161857548648712
92.0	10.07385308683204	3.9662806610447388	0.14830970059430476	2.936053082769562	155.95618115866932	3.3176277537281993	0.7515049647756367	3.0608577568178785	0.03492272388641284	0.020541707988607983	2.2675770156032393	5.3269206694838305	0.38881872377660376	0.11406215496432695	0.17288325505712035	0.41625968760794985	2.185196221255604	0.7237355103740557	0.2817676291340334
93.0	10.250849727728378	4.093558234991928	0.14989836447440494	2.96267090481513	159.23015241038073	3.569668720204991	0.7517303693347677	3.29203439258269	0.0371518686533001	0.021974004775055626	2.546828451613072	5.390067741882478	0.4415749439216604	0.1145756587031544	0.20188563523487005	0.5513739029721826	2.3180392188090826	0.8520928035658931	0.36349303885501727
94.0	10.331652128200583	4.1726755728578855	0.15090799553359444	2.9372963129522893	162.9575549881472	3.804478499264079	0.7520117479377466	3.507327027754918	0.03904175507880124	0.023200971832735857	2.8227109303625597	5.503540250981581	0.5008250911873727	0.11432994572244376	0.23565673999389433	0.7186980043290286	2.4374321199224607	0.9895153586993161	0.4640753412208238
95.0	10.286873488068332	4.193185787451331	0.15127745378658897	2.8566892434399382	167.09135444925056	4.021430950519764	0.7523392712640208	3.705668976045038	0.040594101758885844	0.02421880302902141	3.092771762574116	5.6577064012557265	0.56895143024451	0.11326163596225461	0.2758278213800395	0.9194038695581638	2.5433486962931373	1.134443323808514	0.585670341214776
96.0	10.091061342144844	4.143611348218835	0.15090060345197082	2.7165506306544684	171.58368794475976	4.2187543817271385	0.7527032065130632	3.8870750858933425	0.04181149801217217	0.025022563757767423	3.354422927230975	5.844686725084673	0.6493896149826154	0.11122244123966081	0.3247613875466561	1.149764199179784	2.634895497980522	1.2842948584331562	0.7292123183951728
97.0	9.730935823391949	4.012488354877933	0.14961977377444025	2.494251254132728	176.06811460241482	4.392404723771298	0.7530905028984314	4.597365111709219	0.04788979706526499	0.028766419498782524	3.845044311825077	6.067571849183843	0.7818902170270183	0.10775213752055537	0.3923148312820987	1.4193495959217701	2.709536225739743	1.4346421190402245	0.8935258421472307
98.0	9.210881903302239	3.7786836195868583	0.14708908007997146	2.1145009093776572	180.19506172680846	4.528641896024176	0.7534779969884137	5.235939976558869	0.05393058099999038	0.032844751782380915	4.595593533234349	6.347416508541378	1.0430778092207849	0.10089083549735199	0.5145795166668281	1.7998158793506764	2.7578098114934377	1.5755502497655178	1.0735450249270038
99.0	8.55375313754641	3.4313351453374366	0.14279161300983997	1.6089839347015555	183.90666736889986	4.589459511943577	0.753848224832269	5.75465565184799	0.05912977702356733	0.036480886055696805	5.4302941055594625	6.680010104524177	1.4787235107633505	0.0889384244678409	0.7183507169806623	2.26469707459691	2.753101995146023	1.6805600797019324	1.2545751047124296
100.0	7.7999695576098045	2.9993694217975966	0.13640270186981346	1.1026468044785736	187.045550612388	4.488267657579586	0.7541886305407299	6.035831244641956	0.06240968654565887	0.03892012590874479	6.2286343110580695	7.051107258416113	2.1482425789435986	0.07211497358155956	1.0191790353138483	2.6820529717056294	2.634842116039612	1.6865017330953145	1.3988556220327781
