time	E	R	f	E_0
55.445544554455445	2.2794266723356325e-05	20121.884822943175	0.007000270159548191	2.2794266723356325e-10
56.43564356435643	1.4711158825945717e-05	23968.35902943006	0.006417777577641145	1.4711158825945718e-10
57.42574257425743	9.494827494115836e-06	28550.078841071445	0.005883471292527084	9.494827494115836e-11
58.415841584158414	6.128348841207193e-06	34007.58493463528	0.005393410008480037	6.128348841207193e-11
59.4059405940594	3.955795799885067e-06	40508.28204973553	0.004943967694382213	3.955795799885067e-11
60.396039603960396	2.553551306296738e-06	48251.573995681836	0.004531809490480854	2.5535513062967377e-11
61.386138613861384	1.6483751628008208e-06	57474.98020924532	0.004153869277019022	1.6483751628008208e-11
62.37623762376238	1.0640664737585796e-06	68461.42147558302	0.0038073288198607453	1.0640664737585795e-11
63.366336633663366	6.868914773684794e-07	81547.89830588068	0.0034895984063878084	6.868914773684794e-12
64.35643564356435	4.4344334735682705e-07	97135.82816037314	0.0031982988863865558	4.4344334735682704e-12
65.34653465346534	2.8629478683164564e-07	115703.3586216322	0.0029312450329702718	2.8629478683164566e-12
66.33663366336634	1.8486309134199897e-07	137820.03419099408	0.0026864301417714852	1.8486309134199897e-12
67.32673267326733	1.1935153488962655e-07	164164.26662983472	0.002462011788192933	1.1935153488962655e-12
68.31683168316832	7.705698497609918e-08	195544.14470260753	0.002256298666546393	7.705698497609918e-13
69.3069306930693	4.975078490340354e-08	232922.22167591358	0.002067738437375174	4.975078490340354e-13
70.29702970297029	3.2117281242421044e-08	277445.0408839075	0.0018949065134005229	3.2117281242421043e-13
71.2871287128713	2.0717555217691125e-08	330478.30505156465	0.0017364957177111813	2.0717555217691123e-13
72.27722772277228	1.339477998609243e-08	393648.7681624361	0.0015913067516691013	1.339477998609243e-13
73.26732673267327	8.685343064789844e-09	468894.1348593111	0.0014582394135810577	8.685343064789845e-14
74.25742574257426	5.581048225180308e-09	558522.4980361187	0.0013362845126635126	5.5810482251803075e-14
75.24752475247524	3.6471671548985407e-09	665283.13776325	0.001224516426489735	3.647167154898541e-14
76.23762376237623	2.345603133288228e-09	792450.8533399745	0.0011220862532161477	2.3456031332882282e-14
77.22772277227723	1.4752959794417459e-09	943926.415162717	0.001028215513422094	1.475295979441746e-14
78.21782178217822	9.6566003712752e-10	1124356.2178699977	0.0009421903591561117	9.6566003712752e-15
79.20792079207921	6.207624094925851e-10	1339274.8047991963	0.0008633562510711324	6.207624094925851e-15
80.1980198019802	4.0205806118187793e-10	1595274.6358646634	0.0007911130669739228	4.020580611818779e-15
81.18811881188118	2.627342178585809e-10	1900208.306037005	0.0007249106080705679	2.627342178585809e-15
82.17821782178218	1.7202667045623266e-10	2263429.417636865	0.000664244471390509	1.7202667045623266e-15
83.16831683168317	1.0768922117635373e-10	2696079.4947338863	0.0006086522594145358	1.0768922117635372e-15
84.15841584158416	4.489098106213466e-11	3211429.7407206655	0.0005577100999669438	4.489098106213466e-16
85.14851485148515	2.0284958161900455e-11	3825288.1221376867	0.000511029451547506	2.0284958161900454e-16
86.13861386138613	6.088079173275938e-12	4556484.265636737	0.0004682541711576807	6.088079173275938e-17
87.12871287128712	7.682560475188827e-11	5427447.042214479	0.0004290578234231937	7.682560475188827e-16
88.11881188118812	4.037098253429815e-11	6464892.555110934	0.00039314121151547496	4.0370982534298152e-16
89.10891089108911	-6.467311091956091e-11	7700643.635728643	0.0003602301118242236	-6.467311091956091e-16
90.0990099009901	7.714806437295505e-12	9172605.981685512	0.00033007319588156407	7.714806437295505e-17
91.08910891089108	-1.57526961236296e-10	10925930.87929269	0.00030244012417477166	-1.57526961236296e-15
92.07920792079207	-1.0741040683327963e-10	13014400.212540051	0.00027711979739069556	-1.0741040683327962e-15
93.06930693069307	-1.380313056968722e-12	15502076.144673279	0.00025391875359131517	-1.3803130569687219e-17
94.05940594059406	5.126973616815152e-11	18465266.194886457	0.00023265969745680175	5.126973616815152e-16
95.04950495049505	-8.636906916593337e-12	21994863.894264247	0.00021318015209706098	-8.636906916593336e-17
96.03960396039604	1.4488371309013716e-11	26199136.88460114	0.00019533122263654923	1.4488371309013715e-16
97.02970297029702	-9.634297612215228e-11	31207047.96714454	0.00017897646265684043	-9.634297612215227e-16
98.01980198019803	7.391229870555222e-12	37172210.905348204	0.00016399083514081193	7.391229870555222e-17
99.00990099009901	-2.348261801766029e-12	44277602.44891369	0.00015025975964767563	-2.3482618017660293e-17
100.0	-2.69509174422733e-11	52741174.89778998	0.00013767823914452427	-2.69509174422733e-16
