time	Susceptible	Exposed	Infected	Recovered	Deceased	Total_population
49.504950495049506	23690.462142697874	7832.973712055832	464661.28883437836	9068526.026059983	435289.2492508788	10000000.0
50.495049504950494	22851.92878907166	6342.210128884966	410317.7506887117	9122603.158772258	437884.951621068	10000000.0
51.48514851485149	22136.326498767845	5166.315802912032	362175.2163832995	9170345.554689903	440176.5866251148	10000000.0
52.475247524752476	21523.438540083	4233.901123284932	319565.0487373651	9212478.6370222	442198.9745770649	10000000.0
53.46534653465346	20996.845574279458	3490.431199194106	281880.6334775445	9249648.94060017	443983.1491488076	10000000.0
54.45544554455446	20543.114897057192	2894.1733793477447	248574.38206767163	9282431.612267103	445556.71738882025	10000000.0
55.445544554455445	20151.182383299576	2413.121144580345	219154.00595099718	9311337.490955275	446944.1995658523	10000000.0
56.43564356435643	19811.877298250645	2022.661984519471	193178.4147463405	9336819.700353907	448167.3456169866	10000000.0
57.42574257425743	19517.55392210755	1703.8105655119994	170253.48494755116	9359279.723821407	449245.4267434266	10000000.0
58.415841584158414	19261.80368842788	1441.8704972191201	150027.86728670358	9379072.95661036	450195.5019172962	10000000.0
59.4059405940594	19039.228495786087	1225.420556780482	132188.94352057402	9396513.747544719	451032.6598821454	10000000.0
60.396039603960396	18845.260856949357	1045.5462750960896	116459.00181923903	9411879.953290764	451770.2377579556	10000000.0
61.386138613861384	18676.020179979834	895.2569659135673	102591.67021266845	9425417.034963207	452420.01767823304	10000000.0
62.37623762376238	18528.197125158167	769.0428750399599	90368.62660726858	9437341.730336392	452992.4030561457	10000000.0
63.366336633663366	18398.95993340328	662.5382235040975	79596.58943996811	9447845.336262526	453496.5761406002	10000000.0
64.35643564356435	18285.87806815737	572.2643171421765	70104.58333940564	9457096.635758871	453940.63851642486	10000000.0
65.34653465346534	18186.859591942837	495.43324224852773	61741.46790156325	9465244.50311474	454331.7361495065	10000000.0
66.33663366336634	18100.099510009248	429.79745762237883	54373.71389738147	9472420.218640259	454676.17049473117	10000000.0
67.32673267326733	18024.03692691778	373.5342039658845	47883.40918771525	9478739.522596758	454979.49708464317	10000000.0
68.31683168316832	17957.31932878157	325.1563711760057	42166.47579765072	9484304.435593888	455246.61290850525	10000000.0
69.3069306930693	17898.772661383347	283.44351162895623	37131.07960995265	9489204.870436104	455481.83378093166	10000000.0
70.29702970297029	17847.376149751668	247.3882288971227	32696.214693653328	9493520.058137123	455688.9627905802	10000000.0
71.2871287128713	17802.241018147277	216.1543318833785	28790.445187032452	9497319.808647847	455871.3508150951	10000000.0
72.27722772277228	17762.592435665403	189.04401846669026	25350.788759144907	9500665.624796502	456031.94999023044	10000000.0
73.26732673267327	17727.754142943115	165.47201157142825	22321.7268794822	9503611.686036276	456173.3609297394	10000000.0
74.25742574257426	17697.135318126257	144.9450675633706	19654.328361436616	9506205.716844363	456297.8744085273	10000000.0
75.24752475247524	17670.21932159218	127.0456521873286	17305.473864507734	9508489.753016919	456407.50814481	10000000.0
76.23762376237623	17646.55402372528	111.41886307027501	15237.170212226612	9510500.817653622	456504.0392473717	10000000.0
77.22772277227723	17625.743471945403	97.76189275931246	13415.94448877807	9512271.517315393	456589.03283113695	10000000.0
78.21782178217822	17607.440694978824	85.81548933946969	11812.308906591154	9513830.567661362	456663.86724774336	10000000.0
79.20792079207921	17591.34147618966	75.35699565234304	10400.288385321233	9515203.256815696	456729.75632715155	10000000.0
80.1980198019802	17577.178955314237	66.19464259998625	9157.003649031798	9516411.853772013	456787.76898105466	10000000.0
81.18811881188118	17564.718940467385	58.16284419094418	8062.303436110255	9517475.96830081	456838.8464784369	10000000.0
82.17821782178218	17553.7558306646	51.11829710558163	7098.4401177552	9518412.868086347	456883.81766814267	10000000.0
83.16831683168317	17544.109064723543	44.93673042470744	6249.783684504937	9519237.758130118	456923.4123902437	10000000.0
84.15841584158416	17535.62002459429	39.51018328125703	5502.569597329881	9519964.026903447	456958.27329136344	10000000.0
85.14851485148515	17528.149332140674	34.74471402509613	4844.676541125328	9520603.463180084	456988.96623264195	10000000.0
86.13861386138613	17521.574487058042	30.558463902085187	4265.430561637353	9521166.447029982	457015.98945743707	10000000.0
87.12871287128712	17515.787801094662	26.880013629218062	3755.432476429554	9521662.118042806	457039.7816660528	10000000.0
88.11881188118812	17510.694590013878	23.646983238715283	3306.4058110570973	9522098.523488272	457060.7291274351	10000000.0
89.10891089108911	17506.211590058738	20.804835007685973	2911.062832548106	9522482.748800002	457079.1719423982	10000000.0
90.0990099009901	17502.265570199994	18.305846748546788	2562.986536208049	9522821.032487465	457095.4095593963	10000000.0
91.08910891089108	17498.79211530717	16.10822866419416	2256.5266935203294	9523118.867330657	457109.70563186955	10000000.0
92.07920792079207	17495.734558682576	14.175361705336055	1986.7082915883345	9523381.089492409	457122.2922956336	10000000.0
93.06930693069307	17493.04304522787	12.475139166309932	1749.1508913070493	9523611.956988856	457133.373935463	10000000.0
94.05940594059406	17490.673708950326	10.979396324955259	1539.9976056136695	9523815.21878734	457143.13050179026	10000000.0
95.04950495049505	17488.58795061455	9.663415420811244	1355.8525527303207	9523994.175650055	457151.7204312004	10000000.0
96.03960396039604	17486.751803161307	8.505495298717674	1193.72577509713	9524151.733708462	457159.28321800387	10000000.0
97.02970297029702	17485.135374085687	7.486576711712177	1050.9847343925073	9524290.451636292	457165.94167853985	10000000.0
98.01980198019803	17483.71235532924	6.589915652225292	925.3115986597584	9524412.582185479	457171.80394490086	10000000.0
99.00990099009901	17482.459592425545	5.8007982215455955	814.6656308080046	9524520.108758174	457176.9652203903	10000000.0
100.0	17481.356705667815	5.10629149736873	717.2500698642831	9524614.777607817	457181.50932517316	10000000.0
