time	cpep	cglcex	cg6p	cpyr	cf6p	cg1p	cpg	cfdp	csed7p	cgap	ce4p	cxyl5p	crib5p	cdhap	cpgp	cpg3	cpg2	cribu5p
85.0	1.1359688349124863	1.0416833020307992	3.5403461450690235	4.185480317542695	0.6067155908552759	0.5731627583939422	0.8457919100617349	1.5613472105656956	0.2133626292067362	0.4526738068775061	0.15986732518722707	0.1735859591069865	0.49135932445543945	0.41496715159462877	0.0030630269600980804	0.9509486835560857	0.17440588872085275	0.13441093626109515
86.0	1.1384869812335905	1.031100021316234	3.537466211931345	4.181180508806564	0.6062375614128599	0.5725525559439791	0.8449441969779541	1.5588623829656718	0.21314393522850703	0.45262567615251226	0.1598102920047094	0.17349251640603477	0.4910809105927685	0.4145974252444749	0.0030749704130161645	0.9528413197949606	0.17477049756084964	0.13433655975166933
87.0	1.141110508638372	1.020561973151091	3.534679337429959	4.176817317121125	0.6057756180752161	0.5719734932750188	0.8441304648227326	1.556335316223724	0.212933580243933	0.45257388511837116	0.1597539265869238	0.17340157106722257	0.49081030948822035	0.4142214176824463	0.0030870541757981036	0.9548188980681451	0.175150955982242	0.1342643087230313
88.0	1.1438376068407257	1.0100697143734596	3.531982285358332	4.172391691529967	0.6053292076824144	0.5714240552040454	0.843348752807713	1.5537664242994762	0.21273128540826014	0.45251843812070025	0.15969817937789285	0.17331302241803173	0.49054719397260743	0.4138391747735489	0.0030992806501273142	0.9568798713897773	0.17554698218878495	0.13419409154606884
89.0	1.1466667538605275	0.9996237856497217	3.5293721665864517	4.167904496217795	0.6048978356426618	0.5709028858899226	0.8425973673491532	1.5511561481714538	0.21253680270009875	0.45245934202976523	0.1596430066329867	0.17322678063010738	0.49029127462411176	0.41345074607177784	0.003111652313534255	0.9590229385373822	0.1759583391632481	0.13412582703220474
90.0	1.1495964809576267	0.9892247202376309	3.5268461458418354	4.163356542044449	0.6044810159850033	0.570408682363563	0.8418746752355847	1.5485048288509642	0.21234989045040473	0.45239658477444744	0.15958836115962227	0.1731427551921916	0.4900422613491074	0.41305616794358	0.0031241714384969755	0.9612468346444611	0.17638479708616014	0.1340594341695591
91.0	1.15262543334419	0.9788730394410167	3.52440155811672	4.158748572530728	0.6040782917925863	0.5699402498271667	0.8411792059776428	1.5458128503518636	0.21217032243497094	0.4523301558238724	0.1595341992166172	0.1730608610342912	0.48979988617484255	0.41265548312091554	0.00313684005282234	0.9635503926783642	0.1768261439105366	0.1339948378646488
92.0	1.155752533873561	0.9685692546554227	3.5220359622231574	4.154081306645885	0.6036892452522701	0.5694964684573521	0.8405095939966817	1.5430804118407788	0.21199789459623264	0.4522600198022436	0.15948047381238167	0.17298101731961008	0.4895638898245759	0.4122487087644288	0.003149660719779516	0.9659326755750868	0.17728221003338202	0.13393196643991567
93.0	1.15897684702033	0.9583138676898412	3.5197470592345197	4.149355415914707	0.6033134829760333	0.5690762949416869	0.8398645785227726	1.5403076324233496	0.2118324169340141	0.45218612721291274	0.15942713677149603	0.17290314599354095	0.4893340224444629	0.4118358513327274	0.003162636022569023	0.9683928620920849	0.17775284730181437	0.13387075120996175
94.0	1.1622976686783175	0.9481073697582636	3.5175327890714434	4.144571557081488	0.6029506515699031	0.5686787662422076	0.8392430104862922	1.5374945988321944	0.21167371839538404	0.45210843313174437	0.15937414441630465	0.1728271772945129	0.48911005596725415	0.4114169113341617	0.0031757686929798448	0.9709303197098765	0.17823794266489124	0.13381113009225512
95.0	1.1657145313554593	0.9379502427060332	3.5153912977605764	4.139730371867473	0.6026004328144439	0.5683029857679155	0.8386438274968091	1.5346412738434965	0.2115216462946799	0.4520268805488686	0.15932145283636498	0.1727530467227364	0.48889177387766036	0.4109918713857211	0.003189061793459062	0.973544608684805	0.1787374189131749	0.13375304506156097
96.0	1.1692270087571368	0.92784295890737	3.513320849444251	4.134832453355148	0.6022625291158928	0.5679481281498281	0.838066063889596	1.531747737470152	0.2113760572545454	0.4519414289608212	0.15926902418402397	0.17268069538489897	0.48867898140782023	0.4105607298115631	0.0032025181029212216	0.9762353256170567	0.17925120530820562	0.13369644366577327
97.0	1.1728348149523693	0.917785981714315	3.5113198834721295	4.129878379702265	0.6019366728122582	0.567613427162139	0.8375088277159899	1.5288141132600377	0.21123682106525982	0.45185205209236934	0.15921682651223504	0.17261007176766907	0.48847150483998086	0.4101234894203254	0.003216140426211721	0.9790021820878222	0.17977925242586829	0.13364127944253876
98.0	1.176537697323875	0.9077797660282274	3.5093869075839095	4.124868669260415	0.6016226073470143	0.5672981776792606	0.8369713097102862	1.5258405504943822	0.211103815231923	0.45175871721039407	0.15916482790758477	0.17254112538380775	0.48826918050398443	0.4096801582284721	0.003229931532231953	0.9818449240787887	0.18032151666159418	0.13358750819516738
99.0	1.180335337238403	0.8978247592897053	3.5075204570676046	4.119803786774992	0.6013200804766191	0.5670017189479529	0.8364527532848709	1.5228273833949808	0.2109769189670618	0.45166141082073513	0.15911300222931818	0.17247380852450292	0.48807186246739714	0.40923077063198304	0.0032438939073958185	0.9847632515211706	0.18087794522061354	0.13353508946765016
100.0	1.1842275712482995	0.8879214005553	3.5057191867774513	4.114684167176128	0.6010288609814831	0.5667234470091927	0.8359524773668735	1.5197748410579384	0.2108560237362097	0.45156010370226424	0.15906132135178813	0.17240807554925908	0.48787940981266903	0.40877534570185814	0.0032580301941166597	0.9877569887602972	0.1814485085938574	0.13348398472509984
