time	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s119
73.26732673267327	1500000.0	2731665.2958985874	361.1075787785326	12891.294986857658	0.0	17.565433858160795	-765.8402249662558	748.2747911080952	66287.48595334167	242583.99578045495	-219801.98019801965	73.26732673267327	-73.26732673267327	0.0
74.25742574257426	1500000.0	2727766.7607406443	367.1559961617635	13083.690435652292	0.0	17.69697646831191	-783.4285691678538	765.731592699542	68135.16421247448	247406.70584279034	-222772.27722772263	74.25742574257426	-74.25742574257426	0.0
75.24752475247524	1500000.0	2723790.267536386	373.2471615017175	13276.747984061034	0.0	17.82656046974273	-801.1442229362699	783.3176624665273	70022.76170043481	252266.7498750422	-225742.5742574256	75.24752475247524	-75.24752475247524	0.0
76.23762376237623	1500000.0	2719736.395845115	379.3836939205534	13470.539278219232	0.0	17.954215025232656	-818.9852906908443	801.0310756656118	71950.01068644931	257163.7417834247	-228712.87128712857	76.23762376237623	-76.23762376237623	0.0
77.22772277227723	1500000.0	2715605.763806311	385.5682965722667	13665.137432515692	0.0	18.07996886334073	-836.9499050752381	818.8699362118974	73916.58450807924	262097.31427335364	-231683.16831683155	77.22772277227722	-77.22772277227722	0.0
78.21782178217822	1500000.0	2711399.0264753094	391.803737079675	13860.616363580473	0.0	18.203850284871034	-855.036226537187	836.8323762523161	75922.10054931104	267067.118221254	-234653.46534653453	78.21782178217822	-78.21782178217822	0.0
79.20792079207921	1500000.0	2707116.874148877	398.09282920814803	14057.050175407525	0.0	18.325887169240083	-873.2424429146504	854.9165557454103	77966.12327609587	272072.821946649	-237623.7623762375	79.20792079207921	-79.20792079207921	0.0
80.1980198019802	1500000.0	2702760.030687653	404.43841552643073	14254.512585965711	0.0	18.446106980755115	-891.5667690277523	873.1206620469972	80048.16730891821	277114.11040787736	-240594.05940594044	80.1980198019802	-80.1980198019802	0.0
81.18811881188118	1500000.0	2698329.251840918	410.8433508879511	14453.076392386733	0.0	18.564536774795627	-910.0074462768112	891.4429095020154	82167.70052107635	282190.6843303743	-243564.3564356434	81.18811881188118	-81.18811881188118	0.0
82.17821782178218	1500000.0	2693825.3235786525	417.3104869963352	14652.812975194629	0.0	18.681203203892878	-928.5627422471604	909.8815390432674	84324.14715455424	287302.2592699485	-246534.65346534635	82.17821782178217	-82.17821782178217	0.0
83.16831683168317	1500000.0	2689249.0604363466	423.84265688889656	14853.791820724422	0.0	18.796132523735274	-947.2309503190158	928.4348177952804	86516.89093624082	292448.56464484864	-249504.95049504933	83.16831683168317	-83.16831683168317	0.0
84.15841584158416	1500000.0	2684601.3038758007	430.4426604177568	15056.080068368523	0.0	18.909350599078554	-966.0103892833262	947.1010386842474	88745.27818872806	297629.34273143776	-252475.24752475228	84.15841584158416	-84.15841584158416	0.0
85.14851485148515	1500000.0	2679882.9206642294	437.1132496890629	15259.742082193443	0.0	19.020882909562722	-984.8994029634957	965.878520053933	91008.62092922031	302844.34762912325	-255445.54455445523	85.14851485148515	-85.14851485148515	0.0
86.13861386138613	1500000.0	2675094.801275553	443.85711479051525	15464.839032500679	0.0	19.130754555447997	-1003.8963598425722	984.7656052871241	93306.1999521709	308093.3442091435	-258415.84158415816	86.13861386138613	-86.13861386138613	0.0
87.12871287128712	1500000.0	2670237.858316102	450.67686982152355	15671.428496223076	0.0	19.238990263263695	-1022.9996526961584	1003.7606624328946	95637.26788475897	313376.10704695585	-261386.1386138611	87.12871287128712	-87.12871287128712	0.0
88.11881188118812	1500000.0	2665313.024977541	457.57503862497333	15879.564067032808	0.0	19.345614391371843	-1042.2076982307424	1022.8620838393704	98001.05221168164	318692.419348684	-264356.43564356404	88.11881188118811	-88.11881188118811	0.0
89.10891089108911	1500000.0	2660321.2535172338	464.5540409365345	16089.294976938849	0.0	19.450650935450188	-1061.5189367272628	1042.0682857918125	100396.75826451919	324042.07187363954	-267326.732673267	89.10891089108911	-89.10891089108911	0.0
90.0990099009901	1500000.0	2655263.5137690436	471.6161783586942	16300.665732945889	0.0	19.554123533892138	-1080.9318316901392	1061.3777081562469	102823.57216664238	329424.8618559803	-270297.02970297	90.0990099009901	-90.0990099009901	0.0
91.08910891089108	1500000.0	2650140.791687422	478.76362023804586	16513.715759900966	0.0	19.65605547312561	-1100.4448695015637	1080.788814028438	105280.66372982366	334840.5919352891	-273267.3267326729	91.08910891089108	-91.08910891089108	0.0
92.07920792079207	1500000.0	2644954.0879229046	485.9983899509472	16728.479060588554	0.0	19.756469692854708	-1120.0565590807728	1100.3000893879178	107767.18929504963	340289.06909388304	-276237.62376237585	92.07920792079207	-92.07920792079207	0.0
93.06930693069307	1500000.0	2639704.416432876	493.3223508444442	16944.983889114017	0.0	19.855388791222445	-1139.7654315484658	1119.910042757243	110282.29451106403	345770.1036081811	-279207.92079207883	93.06930693069306	-93.06930693069306	0.0
94.05940594059406	1500000.0	2634392.803129751	500.73719253998576	17163.25243631742	0.0	19.95283502989517	-1159.5700398963304	1139.6172048664346	112825.1170431842	351283.50801999005	-282178.2178217818	94.05940594059406	-94.05940594059406	0.0
95.04950495049505	1500000.0	2629020.2845644495	508.24441739795634	17383.300538361833	0.0	20.048830339073334	-1179.4689586613392	1159.420128322265	115394.78920508701	356829.0961261893	-285148.51485148474	95.04950495049505	-95.04950495049505	0.0
96.03960396039604	1500000.0	2623587.9066486857	515.8453272275868	17605.1374016869	0.0	20.1433963224276	-1199.460783604899	1179.3173872824702	117990.44050825214	362406.68199533626	-288118.8118811877	96.03960396039604	-96.03960396039604	0.0
97.02970297029702	1500000.0	2618096.723417849	523.5410102661065	17828.765351289432	0.0	20.2365542619593	-1219.5441313969213	1199.3075771349609	120611.20011707857	368016.07901440887	-291089.10891089065	97.02970297029702	-97.02970297029702	0.0
98.01980198019803	1500000.0	2612547.795833367	531.3323286888392	18054.179603688543	0.0	20.3283251227903	-1239.7176393044863	1219.389314181695	123256.1992067888	373657.09896806127	-294059.4059405936	98.01980198019801	-98.01980198019801	0.0
99.00990099009901	1500000.0	2606942.1906258096	539.2199065791776	18281.368067087897	0.0	20.418729557882447	-1259.9799648850749	1239.5612353271915	125924.57321664644	379329.5511541745	-297029.7029702966	99.00990099009901	-99.00990099009901	0.0
100.0	1500000.0	2601280.979181873	547.2041185381838	18510.311171406713	0.0	20.507787912683977	-1280.32978568455	1259.8219977718645	128615.46398640015	385033.24154178204	-299999.99999999953	100.0	-100.0	0.0
