time	S2_n	pS2_n	G_n	pG_n	S22_n	S24_n	S4_n	G2_n	G4_n	GG_n	S22_c	S24_c	S4_c	S2_c	pS2_c	G_c	pG_c	G2_c	G4_c	GG_c	R_act	R	R_inact	PPase	TGFb_c	SB
47.524752475247524	2.8461789376245302e-11	3.441940425824716e-14	2.8461789376245302e-11	3.441940425824726e-14	5.2304653438672565e-16	2.426691754609328e-13	5.0738635853619145e-11	5.23046534386713e-16	2.426691754609336e-13	5.23046534386713e-16	6.415949446351173e-16	2.0273348104042894e-13	1.1443470993471034e-10	1.3698730887858837e-10	1.1210178334521336e-13	1.3698730887858837e-10	1.1210178334521336e-13	6.415949446351173e-16	2.0273348104042975e-13	6.415949446351173e-16	3.935031213573509e-13	1.8764968786426487e-12	0.0	1e-12	1.4981996022511265e-13	0.0
48.51485148514851	2.8458076317648094e-11	3.700920912877655e-14	2.8458076317648094e-11	3.700920912877655e-14	5.755098181281812e-16	2.6078628139039595e-13	5.073611172703061e-11	5.7550981812816855e-16	2.6078628139039676e-13	5.7550981812816855e-16	7.05288143937871e-16	2.092109744455485e-13	1.1438898028259387e-10	1.3696025925133556e-10	1.1441848587326468e-13	1.3696025925133556e-10	1.1441848587326468e-13	7.05288143937871e-16	2.092109744455489e-13	7.05288143937871e-16	3.9698155787854947e-13	1.8730184421214503e-12	0.0	1e-12	1.4981996022511265e-13	0.0
49.504950495049506	2.845436325905089e-11	3.959901399930554e-14	2.8454363259050893e-11	3.959901399930564e-14	6.279731018696335e-16	2.7890338731985667e-13	5.073358760044208e-11	6.279731018696178e-16	2.789033873198575e-13	6.279731018696178e-16	7.689813432406184e-16	2.1568846785066728e-13	1.1434325063047742e-10	1.3693320962408275e-10	1.1673518840131568e-13	1.3693320962408275e-10	1.1673518840131568e-13	7.689813432406184e-16	2.1568846785066766e-13	7.689813432406184e-16	4.0045999439974743e-13	1.8695400056002524e-12	0.0	1e-12	1.4981996022511265e-13	0.0
50.495049504950494	2.8450650200453686e-11	4.218881886983463e-14	2.8450650200453686e-11	4.218881886983473e-14	6.804363856110859e-16	2.970204932493182e-13	5.0731063473853544e-11	6.804363856110701e-16	2.97020493249319e-13	6.804363856110701e-16	8.32674542543369e-16	2.22165961255786e-13	1.1429752097836097e-10	1.369061599968299e-10	1.1905189092936678e-13	1.369061599968299e-10	1.1905189092936678e-13	8.32674542543369e-16	2.221659612557864e-13	8.32674542543369e-16	4.0393843092094574e-13	1.866061569079054e-12	0.0	1e-12	1.4981996022511265e-13	0.0
51.48514851485149	2.844693714185648e-11	4.477862374036382e-14	2.844693714185648e-11	4.477862374036382e-14	7.328996693525383e-16	3.1513759917877973e-13	5.072853934726501e-11	7.328996693525193e-16	3.1513759917878054e-13	7.328996693525193e-16	8.963677418461195e-16	2.2864345466090476e-13	1.1425179132624452e-10	1.368791103695771e-10	1.213685934574179e-13	1.368791103695771e-10	1.213685934574179e-13	8.963677418461195e-16	2.2864345466090516e-13	8.963677418461195e-16	4.07416867442144e-13	1.862583132557856e-12	0.0	1e-12	1.4981996022511265e-13	0.0
52.475247524752476	2.8443224083259274e-11	4.736842861089301e-14	2.8443224083259274e-11	4.736842861089311e-14	7.853629530939938e-16	3.332547051082413e-13	5.072601522067648e-11	7.853629530939749e-16	3.3325470510824206e-13	7.853629530939749e-16	9.6006094114887e-16	2.351209480660239e-13	1.1420606167412805e-10	1.368520607423243e-10	1.236852959854691e-13	1.368520607423243e-10	1.236852959854691e-13	9.6006094114887e-16	2.351209480660243e-13	9.6006094114887e-16	4.108953039633423e-13	1.8591046960366577e-12	0.0	1e-12	1.4981996022511265e-13	0.0
53.46534653465346	2.843951102466207e-11	4.99582334814221e-14	2.843951102466207e-11	4.99582334814222e-14	8.378262368354462e-16	3.5137181103770284e-13	5.072349109408795e-11	8.378262368354272e-16	3.513718110377036e-13	8.378262368354272e-16	1.0237541404516207e-15	2.4159844147114307e-13	1.1416033202201161e-10	1.3682501111507145e-10	1.260019985135202e-13	1.3682501111507145e-10	1.260019985135202e-13	1.0237541404516207e-15	2.4159844147114347e-13	1.0237541404516207e-15	4.1437374048454067e-13	1.8556262595154593e-12	0.0	1e-12	1.4981996022511265e-13	0.0
54.45544554455446	2.843579796606486e-11	5.254803835195119e-14	2.843579796606486e-11	5.254803835195129e-14	8.902895205768954e-16	3.694889169671635e-13	5.0720966967499424e-11	8.902895205768764e-16	3.6948891696716426e-13	8.902895205768764e-16	1.087447339754368e-15	2.480759348762614e-13	1.1411460236989515e-10	1.3679796148781864e-10	1.283187010415713e-13	1.3679796148781864e-10	1.283187010415713e-13	1.087447339754368e-15	2.480759348762618e-13	1.087447339754368e-15	4.1785217700573883e-13	1.852147822994261e-12	0.0	1e-12	1.4981996022511265e-13	0.0
55.445544554455445	2.8432084907467658e-11	5.513784322248048e-14	2.8432084907467658e-11	5.513784322248058e-14	9.42752804318354e-16	3.8760602289662665e-13	5.071844284091088e-11	9.42752804318332e-16	3.8760602289662746e-13	9.42752804318332e-16	1.151140539057125e-15	2.54553428281381e-13	1.1406887271777871e-10	1.3677091186056583e-10	1.3063540356962251e-13	1.3677091186056583e-10	1.3063540356962261e-13	1.151140539057125e-15	2.545534282813814e-13	1.151140539057125e-15	4.2133061352693724e-13	1.8486693864730626e-12	0.0	1e-12	1.4981996022511265e-13	0.0
56.43564356435643	2.842837184887045e-11	5.772764809300947e-14	2.8428371848870454e-11	5.772764809300957e-14	9.952160880598033e-16	4.0572312882608737e-13	5.071591871432235e-11	9.952160880597812e-16	4.057231288260882e-13	9.952160880597812e-16	1.2148337383598724e-15	2.6103092168649973e-13	1.1402314306566225e-10	1.36743862233313e-10	1.3295210609767362e-13	1.36743862233313e-10	1.3295210609767362e-13	1.2148337383598724e-15	2.6103092168650014e-13	1.2148337383598724e-15	4.2480905004813535e-13	1.8451909499518643e-12	0.0	1e-12	1.4981996022511265e-13	0.0
57.42574257425743	2.8424658790273246e-11	6.031745296353866e-14	2.8424658790273246e-11	6.031745296353876e-14	1.0476793718012588e-15	4.238402347555489e-13	5.0713394587733816e-11	1.0476793718012335e-15	4.238402347555497e-13	1.0476793718012335e-15	1.2785269376626198e-15	2.675084150916185e-13	1.1397741341354578e-10	1.3671681260606018e-10	1.3526880862572472e-13	1.3671681260606018e-10	1.3526880862572472e-13	1.2785269376626198e-15	2.675084150916189e-13	1.2785269376626198e-15	4.282874865693337e-13	1.841712513430666e-12	0.0	1e-12	1.4981996022511265e-13	0.0
58.415841584158414	2.8420945731676042e-11	6.290725783406775e-14	2.8420945731676042e-11	6.290725783406785e-14	1.1001426555427111e-15	4.4195734068501043e-13	5.0710870461145285e-11	1.1001426555426827e-15	4.4195734068501043e-13	1.1001426555426827e-15	1.3422201369653703e-15	2.7398590849673724e-13	1.1393168376142934e-10	1.3668976297880737e-10	1.3758551115377583e-13	1.3668976297880737e-10	1.3758551115377583e-13	1.3422201369653703e-15	2.7398590849673764e-13	1.3422201369653703e-15	4.3176592309053187e-13	1.838234076909468e-12	0.0	1e-12	1.4981996022511265e-13	0.0
59.4059405940594	2.8417232673078834e-11	6.549706270459694e-14	2.8417232673078834e-11	6.549706270459704e-14	1.1526059392841667e-15	4.60074446614472e-13	5.070834633455675e-11	1.1526059392841383e-15	4.600744466144728e-13	1.1526059392841383e-15	1.405913336268124e-15	2.804634019018564e-13	1.138859541093129e-10	1.3666271335155453e-10	1.3990221368182703e-13	1.3666271335155453e-10	1.3990221368182703e-13	1.405913336268124e-15	2.804634019018568e-13	1.405913336268124e-15	4.352443596117302e-13	1.8347556403882696e-12	0.0	1e-12	1.4981996022511265e-13	0.0
60.396039603960396	2.841351961448163e-11	6.808686757512613e-14	2.841351961448163e-11	6.808686757512623e-14	1.205069223025619e-15	4.781915525439335e-13	5.0705822207968215e-11	1.2050692230255906e-15	4.781915525439343e-13	1.2050692230255906e-15	1.4696065355708746e-15	2.8694089530697555e-13	1.1384022445719644e-10	1.3663566372430172e-10	1.4221891620987814e-13	1.3663566372430172e-10	1.4221891620987814e-13	1.4696065355708746e-15	2.869408953069759e-13	1.4696065355708746e-15	4.387227961329286e-13	1.8312772038670712e-12	0.0	1e-12	1.4981996022511265e-13	0.0
61.386138613861384	2.8409806555884422e-11	7.067667244565522e-14	2.8409806555884422e-11	7.067667244565531e-14	1.2575325067670714e-15	4.96308658473395e-13	5.0703298081379684e-11	1.2575325067670398e-15	4.963086584733958e-13	1.2575325067670398e-15	1.5332997348736219e-15	2.934183887120943e-13	1.1379449480507999e-10	1.366086140970489e-10	1.4453561873792925e-13	1.366086140970489e-10	1.4453561873792925e-13	1.5332997348736219e-15	2.934183887120947e-13	1.5332997348736219e-15	4.4220123265412675e-13	1.8277987673458733e-12	0.0	1e-12	1.4981996022511265e-13	0.0
62.37623762376238	2.8406093497287218e-11	7.326647731618441e-14	2.8406093497287218e-11	7.326647731618451e-14	1.309995790508527e-15	5.144257644028573e-13	5.070077395479115e-11	1.3099957905084954e-15	5.144257644028582e-13	1.3099957905084954e-15	1.5969929341763758e-15	2.9989588211721346e-13	1.1374876515296353e-10	1.3658156446979607e-10	1.4685232126598045e-13	1.3658156446979607e-10	1.4685232126598045e-13	1.5969929341763758e-15	2.9989588211721386e-13	1.5969929341763758e-15	4.456796691753251e-13	1.824320330824675e-12	0.0	1e-12	1.4981996022511265e-13	0.0
63.366336633663366	2.840238043869001e-11	7.58562821867136e-14	2.8402380438690014e-11	7.58562821867137e-14	1.3624590742499793e-15	5.325428703323189e-13	5.069824982820262e-11	1.3624590742499477e-15	5.325428703323189e-13	1.3624590742499477e-15	1.6606861334791261e-15	3.0637337552233226e-13	1.1370303550084709e-10	1.3655451484254326e-10	1.4916902379403156e-13	1.3655451484254326e-10	1.4916902379403156e-13	1.6606861334791261e-15	3.063733755223326e-13	1.6606861334791261e-15	4.491581056965234e-13	1.8208418943034766e-12	0.0	1e-12	1.4981996022511265e-13	0.0
64.35643564356435	2.8398667380092806e-11	7.844608705724259e-14	2.8398667380092806e-11	7.844608705724269e-14	1.4149223579914285e-15	5.506599762617796e-13	5.069572570161409e-11	1.414922357991397e-15	5.506599762617796e-13	1.414922357991397e-15	1.7243793327818738e-15	3.1285086892745096e-13	1.1365730584873063e-10	1.3652746521529045e-10	1.5148572632208256e-13	1.3652746521529045e-10	1.5148572632208266e-13	1.7243793327818738e-15	3.1285086892745137e-13	1.7243793327818738e-15	4.526365422177217e-13	1.8173634577822784e-12	0.0	1e-12	1.4981996022511265e-13	0.0
65.34653465346534	2.8394954321495602e-11	8.103589192777168e-14	2.8394954321495602e-11	8.103589192777178e-14	1.4673856417328809e-15	5.687770821912411e-13	5.069320157502555e-11	1.4673856417328461e-15	5.687770821912411e-13	1.4673856417328461e-15	1.7880725320846243e-15	3.193283623325697e-13	1.1361157619661418e-10	1.365004155880376e-10	1.5380242885013367e-13	1.365004155880376e-10	1.5380242885013377e-13	1.7880725320846243e-15	3.193283623325701e-13	1.7880725320846243e-15	4.561149787389198e-13	1.81388502126108e-12	0.0	1e-12	1.4981996022511265e-13	0.0
66.33663366336634	2.8391241262898395e-11	8.362569679830097e-14	2.8391241262898395e-11	8.362569679830108e-14	1.5198489254743364e-15	5.868941881207027e-13	5.069067744843702e-11	1.5198489254743017e-15	5.868941881207035e-13	1.5198489254743017e-15	1.851765731387375e-15	3.2580585573768887e-13	1.1356584654449773e-10	1.364733659607848e-10	1.5611913137818485e-13	1.364733659607848e-10	1.5611913137818497e-13	1.851765731387375e-15	3.2580585573768933e-13	1.851765731387375e-15	4.595934152601181e-13	1.8104065847398817e-12	0.0	1e-12	1.4981996022511265e-13	0.0
67.32673267326733	2.838752820430119e-11	8.621550166883006e-14	2.838752820430119e-11	8.621550166883016e-14	1.5723122092157887e-15	6.050112940501642e-13	5.068815332184849e-11	1.572312209215754e-15	6.05011294050165e-13	1.572312209215754e-15	1.9154589306901255e-15	3.322833491428076e-13	1.1352011689238128e-10	1.36446316333532e-10	1.5843583390623608e-13	1.36446316333532e-10	1.5843583390623608e-13	1.9154589306901255e-15	3.3228334914280843e-13	1.9154589306901255e-15	4.630718517813165e-13	1.8069281482186833e-12	0.0	1e-12	1.4981996022511265e-13	0.0
68.31683168316832	2.8383815145703983e-11	8.880530653935925e-14	2.8383815145703983e-11	8.880530653935935e-14	1.6247754929572443e-15	6.231283999796265e-13	5.0685629195259957e-11	1.6247754929572064e-15	6.231283999796273e-13	1.6247754929572064e-15	1.979152129992876e-15	3.387608425479268e-13	1.1347438724026482e-10	1.3641926670627915e-10	1.6075253643428728e-13	1.3641926670627915e-10	1.6075253643428728e-13	1.979152129992879e-15	3.387608425479272e-13	1.979152129992879e-15	4.665502883025149e-13	1.803449711697485e-12	0.0	1e-12	1.4981996022511265e-13	0.0
69.3069306930693	2.838010208710678e-11	9.139511140988844e-14	2.838010208710678e-11	9.139511140988854e-14	1.6772387766986966e-15	6.41245505909088e-13	5.0683105068671425e-11	1.677238776698659e-15	6.412455059090888e-13	1.677238776698659e-15	2.0428453292956266e-15	3.4523833595304594e-13	1.1342865758814838e-10	1.3639221707902634e-10	1.6306923896233842e-13	1.3639221707902634e-10	1.6306923896233842e-13	2.0428453292956266e-15	3.452383359530463e-13	2.0428453292956266e-15	4.70028724823713e-13	1.7999712751762868e-12	0.0	1e-12	1.4981996022511265e-13	0.0
70.29702970297029	2.837638902850957e-11	9.398491628041753e-14	2.8376389028509574e-11	9.398491628041763e-14	1.729702060440152e-15	6.593626118385496e-13	5.068058094208289e-11	1.729702060440108e-15	6.593626118385496e-13	1.729702060440108e-15	2.106538528598377e-15	3.517158293581647e-13	1.1338292793603191e-10	1.3636516745177353e-10	1.653859414903895e-13	1.3636516745177353e-10	1.653859414903895e-13	2.106538528598377e-15	3.517158293581651e-13	2.106538528598377e-15	4.735071613449114e-13	1.7964928386550882e-12	0.0	1e-12	1.4981996022511265e-13	0.0
71.2871287128713	2.8372675969912367e-11	9.657472115094652e-14	2.8372675969912367e-11	9.657472115094662e-14	1.7821653441816014e-15	6.774797177680103e-13	5.0678056815494355e-11	1.7821653441815603e-15	6.774797177680103e-13	1.7821653441815603e-15	2.1702317279011246e-15	3.581933227632834e-13	1.1333719828391547e-10	1.363381178245207e-10	1.6770264401844052e-13	1.363381178245207e-10	1.6770264401844052e-13	2.1702317279011246e-15	3.5819332276328385e-13	2.1702317279011246e-15	4.769855978661095e-13	1.7930144021338905e-12	0.0	1e-12	1.4981996022511265e-13	0.0
72.27722772277228	2.8368962911315162e-11	9.916452602147591e-14	2.8368962911315162e-11	9.9164526021476e-14	1.834628627923057e-15	6.955968236974726e-13	5.0675532688905824e-11	1.834628627923016e-15	6.955968236974734e-13	1.834628627923016e-15	2.2339249272038783e-15	3.6467081616840265e-13	1.1329146863179901e-10	1.3631106819726788e-10	1.7001934654649183e-13	1.3631106819726788e-10	1.7001934654649183e-13	2.2339249272038815e-15	3.64670816168403e-13	2.2339249272038815e-15	4.804640343873079e-13	1.789535965612692e-12	0.0	1e-12	1.4981996022511265e-13	0.0
73.26732673267327	2.8365249852717955e-11	1.017543308920049e-13	2.8365249852717955e-11	1.01754330892005e-13	1.8870919116645092e-15	7.137139296269333e-13	5.067300856231729e-11	1.887091911664465e-15	7.137139296269342e-13	1.887091911664465e-15	2.2976181265066257e-15	3.7114830957352135e-13	1.1324573897968256e-10	1.3628401857001507e-10	1.723360490745428e-13	1.3628401857001507e-10	1.723360490745428e-13	2.297618126506629e-15	3.7114830957352175e-13	2.297618126506629e-15	4.839424709085061e-13	1.7860575290914938e-12	0.0	1e-12	1.4981996022511265e-13	0.0
74.25742574257426	2.836153679412075e-11	1.0434413576253407e-13	2.836153679412075e-11	1.0434413576253407e-13	1.9395551954059616e-15	7.318310355563948e-13	5.067048443572876e-11	1.9395551954059174e-15	7.318310355563957e-13	1.9395551954059174e-15	2.3613113258093763e-15	3.776258029786401e-13	1.1320000932756611e-10	1.3625696894276223e-10	1.7465275160259394e-13	1.3625696894276223e-10	1.7465275160259402e-13	2.3613113258093763e-15	3.776258029786405e-13	2.3613113258093763e-15	4.874209074297044e-13	1.7825790925702958e-12	0.0	1e-12	1.4981996022511265e-13	0.0
75.24752475247524	2.8357823735523543e-11	1.0693394063306328e-13	2.8357823735523543e-11	1.0693394063306338e-13	1.9920184791474167e-15	7.499481414858572e-13	5.066796030914022e-11	1.9920184791473698e-15	7.499481414858581e-13	1.9920184791473698e-15	2.42500452511213e-15	3.8410329638375926e-13	1.1315427967544967e-10	1.3622991931550942e-10	1.7696945413064512e-13	1.3622991931550942e-10	1.769694541306452e-13	2.42500452511213e-15	3.841032963837596e-13	2.42500452511213e-15	4.908993439509028e-13	1.7791006560490972e-12	0.0	1e-12	1.4981996022511265e-13	0.0
76.23762376237623	2.835411067692634e-11	1.0952374550359237e-13	2.835411067692634e-11	1.0952374550359247e-13	2.0444817628888695e-15	7.680652474153187e-13	5.066543618255169e-11	2.044481762888822e-15	7.680652474153187e-13	2.044481762888822e-15	2.4886977244148806e-15	3.905807897888784e-13	1.131085500233332e-10	1.3620286968825659e-10	1.7928615665869623e-13	1.3620286968825659e-10	1.7928615665869633e-13	2.4886977244148806e-15	3.9058078978887887e-13	2.4886977244148806e-15	4.943777804721009e-13	1.7756222195278989e-12	0.0	1e-12	1.4981996022511265e-13	0.0
77.22772277227723	2.8350397618329134e-11	1.1211355037412156e-13	2.8350397618329134e-11	1.1211355037412156e-13	2.096945046630322e-15	7.861823533447803e-13	5.066291205596316e-11	2.0969450466302714e-15	7.861823533447803e-13	2.0969450466302714e-15	2.552390923717628e-15	3.9705828319399717e-13	1.1306282037121675e-10	1.3617582006100377e-10	1.816028591867473e-13	1.3617582006100377e-10	1.8160285918674743e-13	2.552390923717631e-15	3.9705828319399757e-13	2.552390923717631e-15	4.978562169932993e-13	1.7721437830067007e-12	0.0	1e-12	1.4981996022511265e-13	0.0
78.21782178217822	2.8346684559731927e-11	1.1470335524465054e-13	2.8346684559731927e-11	1.1470335524465065e-13	2.1494083303717742e-15	8.04299459274241e-13	5.066038792937463e-11	2.1494083303717237e-15	8.04299459274241e-13	2.1494083303717237e-15	2.6160841230203754e-15	4.0353577659911597e-13	1.130170907191003e-10	1.3614877043375096e-10	1.8391956171479844e-13	1.3614877043375096e-10	1.8391956171479844e-13	2.6160841230203786e-15	4.035357765991163e-13	2.6160841230203786e-15	5.013346535144973e-13	1.7686653464855026e-12	0.0	1e-12	1.4981996022511265e-13	0.0
79.20792079207921	2.8342971501134723e-11	1.1729316011517984e-13	2.8342971501134723e-11	1.1729316011517994e-13	2.2018716141132297e-15	8.224165652037033e-13	5.0657863802786097e-11	2.2018716141131793e-15	8.224165652037041e-13	2.2018716141131793e-15	2.6797773223231323e-15	4.100132700042351e-13	1.1297136106698385e-10	1.3612172080649813e-10	1.8623626424284964e-13	1.3612172080649813e-10	1.8623626424284974e-13	2.6797773223231323e-15	4.100132700042355e-13	2.6797773223231323e-15	5.048130900356958e-13	1.765186909964304e-12	0.0	1e-12	1.4981996022511265e-13	0.0
80.1980198019802	2.8339258442537515e-11	1.1988296498570893e-13	2.8339258442537515e-11	1.1988296498570893e-13	2.254334897854682e-15	8.40533671133164e-13	5.065533967619755e-11	2.2543348978546285e-15	8.405336711331649e-13	2.2543348978546285e-15	2.7434705216258797e-15	4.164907634093538e-13	1.1292563141486738e-10	1.3609467117924532e-10	1.8855296677090072e-13	1.3609467117924532e-10	1.8855296677090072e-13	2.7434705216258797e-15	4.1649076340935423e-13	2.7434705216258797e-15	5.08291526556894e-13	1.7617084734431058e-12	0.0	1e-12	1.4981996022511265e-13	0.0
81.18811881188118	2.833554538394031e-11	1.2247276985623801e-13	2.833554538394031e-11	1.2247276985623812e-13	2.3067981815961345e-15	8.586507770626256e-13	5.065281554960903e-11	2.306798181596081e-15	8.586507770626264e-13	2.306798181596081e-15	2.8071637209286303e-15	4.229682568144726e-13	1.1287990176275094e-10	1.360676215519925e-10	1.9086966929895185e-13	1.360676215519925e-10	1.9086966929895185e-13	2.8071637209286303e-15	4.2296825681447304e-13	2.8071637209286303e-15	5.117699630780921e-13	1.7582300369219077e-12	0.0	1e-12	1.4981996022511265e-13	0.0
82.17821782178218	2.8331832325343103e-11	1.250625747267672e-13	2.8331832325343103e-11	1.2506257472676728e-13	2.35926146533759e-15	8.767678829920879e-13	5.0650291423020496e-11	2.3592614653375332e-15	8.767678829920879e-13	2.3592614653375332e-15	2.8708569202313804e-15	4.2944575021959174e-13	1.1283417211063449e-10	1.3604057192473967e-10	1.9318637182700306e-13	1.3604057192473967e-10	1.9318637182700306e-13	2.8708569202313804e-15	4.2944575021959214e-13	2.8708569202313804e-15	5.152483995992907e-13	1.7547516004007093e-12	0.0	1e-12	1.4981996022511265e-13	0.0
83.16831683168317	2.83281192667459e-11	1.276523795972964e-13	2.83281192667459e-11	1.276523795972964e-13	2.4117247490790424e-15	8.948849889215494e-13	5.0647767296431964e-11	2.4117247490789856e-15	8.948849889215494e-13	2.4117247490789856e-15	2.9345501195341314e-15	4.359232436247105e-13	1.1278844245851804e-10	1.3601352229748686e-10	1.9550307435505417e-13	1.3601352229748686e-10	1.9550307435505417e-13	2.9345501195341314e-15	4.359232436247113e-13	2.9345501195341314e-15	5.187268361204889e-13	1.751273163879511e-12	0.0	1e-12	1.4981996022511265e-13	0.0
84.15841584158416	2.8324406208148695e-11	1.3024218446782548e-13	2.8324406208148695e-11	1.3024218446782559e-13	2.464188032820495e-15	9.130020948510102e-13	5.064524316984343e-11	2.4641880328204348e-15	9.13002094851011e-13	2.4641880328204348e-15	2.998243318836882e-15	4.4240073702982965e-13	1.1274271280640158e-10	1.3598647267023404e-10	1.9781977688310527e-13	1.3598647267023404e-10	1.9781977688310527e-13	2.998243318836882e-15	4.4240073702983e-13	2.998243318836882e-15	5.222052726416872e-13	1.747794727358313e-12	0.0	1e-12	1.4981996022511265e-13	0.0
85.14851485148515	2.8320693149551487e-11	1.3283198933835457e-13	2.8320693149551487e-11	1.3283198933835467e-13	2.516651316561947e-15	9.311192007804717e-13	5.0642719043254895e-11	2.516651316561887e-15	9.311192007804725e-13	2.516651316561887e-15	3.0619365181396325e-15	4.488782304349484e-13	1.1269698315428514e-10	1.359594230429812e-10	2.001364794111564e-13	1.359594230429812e-10	2.0013647941115648e-13	3.0619365181396325e-15	4.488782304349488e-13	3.0619365181396325e-15	5.256837091628854e-13	1.7443162908371144e-12	0.0	1e-12	1.4981996022511265e-13	0.0
86.13861386138613	2.8316980090954286e-11	1.3542179420888387e-13	2.8316980090954286e-11	1.3542179420888387e-13	2.5691146003034026e-15	9.49236306709934e-13	5.064019491666636e-11	2.5691146003033427e-15	9.492363067099348e-13	2.5691146003033427e-15	3.1256297174423835e-15	4.553557238400676e-13	1.1265125350216867e-10	1.359323734157284e-10	2.0245318193920758e-13	1.359323734157284e-10	2.024531819392077e-13	3.1256297174423835e-15	4.55355723840068e-13	3.1256297174423835e-15	5.291621456840837e-13	1.740837854315916e-12	0.0	1e-12	1.4981996022511265e-13	0.0
87.12871287128712	2.8313267032357075e-11	1.3801159907941295e-13	2.8313267032357075e-11	1.3801159907941308e-13	2.621577884044855e-15	9.673534126393955e-13	5.063767079007783e-11	2.621577884044792e-15	9.673534126393964e-13	2.621577884044792e-15	3.1893229167451337e-15	4.618332172451863e-13	1.1260552385005223e-10	1.3590532378847558e-10	2.047698844672587e-13	1.3590532378847558e-10	2.047698844672588e-13	3.1893229167451337e-15	4.618332172451871e-13	3.1893229167451337e-15	5.326405822052821e-13	1.737359417794718e-12	0.0	1e-12	1.4981996022511265e-13	0.0
88.11881188118812	2.830955397375987e-11	1.4060140394994194e-13	2.830955397375987e-11	1.4060140394994204e-13	2.6740411677863074e-15	9.854705185688563e-13	5.06351466634893e-11	2.674041167786241e-15	9.85470518568857e-13	2.674041167786241e-15	3.253016116047881e-15	4.683107106503051e-13	1.1255979419793577e-10	1.3587827416122275e-10	2.070865869953097e-13	1.3587827416122275e-10	2.0708658699530982e-13	3.253016116047881e-15	4.683107106503055e-13	3.253016116047881e-15	5.361190187264801e-13	1.7338809812735198e-12	0.0	1e-12	1.4981996022511265e-13	0.0
89.10891089108911	2.8305840915162663e-11	1.4319120882047134e-13	2.8305840915162663e-11	1.4319120882047134e-13	2.726504451527763e-15	1.0035876244983194e-12	5.063262253690077e-11	2.7265044515277e-15	1.0035876244983194e-12	2.7265044515277e-15	3.3167093153506344e-15	4.747882040554246e-13	1.1251406454581932e-10	1.3585122453396994e-10	2.09403289523361e-13	1.3585122453396994e-10	2.0940328952336113e-13	3.3167093153506344e-15	4.74788204055425e-13	3.3167093153506344e-15	5.395974552476786e-13	1.7304025447523212e-12	0.0	1e-12	1.4981996022511265e-13	0.0
90.0990099009901	2.830212785656546e-11	1.4578101369100032e-13	2.830212785656546e-11	1.4578101369100042e-13	2.7789677352692152e-15	1.0217047304277801e-12	5.063009841031223e-11	2.778967735269149e-15	1.0217047304277801e-12	2.778967735269149e-15	3.3804025146533822e-15	4.81265697460543e-13	1.1246833489370287e-10	1.3582417490671713e-10	2.117199920514121e-13	1.3582417490671713e-10	2.117199920514121e-13	3.3804025146533822e-15	4.812656974605434e-13	3.3804025146533822e-15	5.430758917688768e-13	1.726924108231123e-12	0.0	1e-12	1.4981996022511265e-13	0.0
91.08910891089108	2.8298414797968255e-11	1.4837081856152941e-13	2.8298414797968255e-11	1.4837081856152951e-13	2.8314310190106676e-15	1.0398218363572409e-12	5.0627574283723705e-11	2.831431019010598e-15	1.0398218363572419e-12	2.831431019010598e-15	3.4440957139561328e-15	4.877431908656621e-13	1.1242260524158642e-10	1.357971252794643e-10	2.1403669457946318e-13	1.357971252794643e-10	2.1403669457946318e-13	3.4440957139561328e-15	4.877431908656625e-13	3.4440957139561328e-15	5.465543282900749e-13	1.7234456717099249e-12	0.0	1e-12	1.4981996022511265e-13	0.0
92.07920792079207	2.829470173937105e-11	1.509606234320586e-13	2.829470173937105e-11	1.509606234320586e-13	2.88389430275212e-15	1.0579389422867024e-12	5.062505015713517e-11	2.8838943027520505e-15	1.0579389422867032e-12	2.8838943027520505e-15	3.5077889132588834e-15	4.942206842707809e-13	1.1237687558946996e-10	1.3577007565221148e-10	2.1635339710751431e-13	1.3577007565221148e-10	2.1635339710751431e-13	3.5077889132588834e-15	4.942206842707813e-13	3.5077889132588834e-15	5.500327648112733e-13	1.7199672351887265e-12	0.0	1e-12	1.4981996022511265e-13	0.0
93.06930693069307	2.8290988680773843e-11	1.535504283025878e-13	2.8290988680773843e-11	1.535504283025879e-13	2.9363575864935755e-15	1.0760560482161647e-12	5.0622526030546636e-11	2.936357586493506e-15	1.0760560482161655e-12	2.936357586493506e-15	3.571482112561634e-15	5.006981776759e-13	1.1233114593735352e-10	1.3574302602495867e-10	2.1867009963556552e-13	1.3574302602495867e-10	2.1867009963556552e-13	3.571482112561637e-15	5.006981776759004e-13	3.571482112561637e-15	5.535112013324717e-13	1.7164887986675282e-12	0.0	1e-12	1.4981996022511265e-13	0.0
94.05940594059406	2.8287275622176636e-11	1.561402331731169e-13	2.8287275622176636e-11	1.5614023317311698e-13	2.988820870235028e-15	1.0941731541456262e-12	5.0620001903958104e-11	2.9888208702349553e-15	1.094173154145627e-12	2.9888208702349553e-15	3.6351753118643845e-15	5.071756710810188e-13	1.1228541628523706e-10	1.3571597639770583e-10	2.209868021636166e-13	1.3571597639770583e-10	2.209868021636166e-13	3.6351753118643845e-15	5.071756710810192e-13	3.6351753118643845e-15	5.569896378536698e-13	1.7130103621463298e-12	0.0	1e-12	1.4981996022511265e-13	0.0
