time	RuBP_ch	PGA_ch	ATP_ch	BPGA_ch	GAP_ch	Pi_ch	DHAP_ch	FBP_ch	F6P_ch	E4P_ch	X5P_ch	SBP_ch	S7P_ch	R5P_ch	Ru5P_ch	G6P_ch	ADP_ch	G1P_ch	x_CO2	x_NADPH_ch	x_Pi_cyt	x_GAP_cyt	x_NADP_ch	x_PGA_cyt	x_DHAP_cyt	x_Proton_ch	x_Starch_ch
63.0	0.371961633156651	1.0550600813350715	0.49742848117827904	0.07668709909586173	0.010057291287061208	0.7409349542828951	0.22125614430525842	0.015798841403668183	1.9245696355415114	0.7292879876494464	0.0022294262010623986	2.097671793859227	0.0009817238809667068	0.0037341021157329276	0.0014936090554767303	4.426510232849528	0.0021215188217300687	0.25673759529833123	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
64.0	0.37196163315665076	1.0550600813350721	0.49742848117827904	0.07668709909586173	0.01005729128706121	0.7409349542828975	0.22125614430525842	0.015798841403668183	1.9245696355415103	0.7292879876494459	0.0022294262010623994	2.097671793859226	0.0009817238809667075	0.003734102115732929	0.001493609055476731	4.426510232849526	0.0021215188217300696	0.2567375952983311	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
65.0	0.3719616331566506	1.0550600813350728	0.49742848117827904	0.07668709909586172	0.01005729128706121	0.7409349542828998	0.22125614430525845	0.015798841403668183	1.9245696355415094	0.7292879876494455	0.0022294262010624003	2.097671793859225	0.0009817238809667083	0.0037341021157329306	0.0014936090554767314	4.426510232849523	0.002121518821730071	0.25673759529833096	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
66.0	0.37196163315665043	1.0550600813350735	0.49742848117827904	0.07668709909586172	0.01005729128706121	0.7409349542829021	0.22125614430525845	0.015798841403668183	1.9245696355415083	0.7292879876494449	0.002229426201062401	2.097671793859224	0.000981723880966709	0.003734102115732932	0.001493609055476732	4.426510232849521	0.002121518821730072	0.25673759529833085	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
67.0	0.3719616331566502	1.0550600813350743	0.49742848117827904	0.07668709909586172	0.01005729128706121	0.7409349542829043	0.22125614430525845	0.015798841403668187	1.9245696355415074	0.7292879876494445	0.002229426201062402	2.0976717938592233	0.0009817238809667098	0.003734102115732933	0.0014936090554767327	4.426510232849519	0.0021215188217300735	0.25673759529833073	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
68.0	0.37196163315665004	1.055060081335075	0.49742848117827904	0.07668709909586172	0.01005729128706121	0.7409349542829067	0.22125614430525845	0.015798841403668187	1.9245696355415063	0.729287987649444	0.002229426201062403	2.0976717938592224	0.0009817238809667107	0.003734102115732935	0.0014936090554767331	4.426510232849516	0.002121518821730075	0.25673759529833057	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
69.0	0.3719616331566498	1.0550600813350757	0.49742848117827904	0.07668709909586172	0.01005729128706121	0.740934954282909	0.22125614430525845	0.015798841403668187	1.9245696355415054	0.7292879876494436	0.0022294262010624038	2.0976717938592215	0.0009817238809667114	0.0037341021157329362	0.0014936090554767338	4.426510232849514	0.002121518821730076	0.25673759529833046	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
70.0	0.37196163315664965	1.0550600813350766	0.49742848117827904	0.07668709909586172	0.010057291287061211	0.7409349542829112	0.22125614430525847	0.01579884140366819	1.9245696355415043	0.7292879876494431	0.0022294262010624046	2.09767179385922	0.0009817238809667122	0.003734102115732938	0.0014936090554767344	4.426510232849512	0.0021215188217300774	0.2567375952983303	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
71.0	0.3719616331566495	1.0550600813350772	0.49742848117827904	0.07668709909586172	0.010057291287061211	0.7409349542829136	0.22125614430525847	0.01579884140366819	1.9245696355415034	0.7292879876494426	0.0022294262010624055	2.0976717938592193	0.000981723880966713	0.0037341021157329393	0.001493609055476735	4.42651023284951	0.0021215188217300787	0.2567375952983302	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
72.0	0.37196163315664926	1.055060081335078	0.49742848117827904	0.07668709909586172	0.010057291287061211	0.7409349542829159	0.22125614430525847	0.01579884140366819	1.9245696355415023	0.7292879876494421	0.0022294262010624064	2.0976717938592184	0.0009817238809667137	0.0037341021157329406	0.0014936090554767355	4.426510232849507	0.00212151882173008	0.25673759529833	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
73.0	0.3719616331566491	1.0550600813350786	0.49742848117827904	0.07668709909586172	0.010057291287061211	0.7409349542829182	0.22125614430525847	0.01579884140366819	1.9245696355415014	0.7292879876494417	0.0022294262010624072	2.0976717938592175	0.0009817238809667146	0.0037341021157329423	0.0014936090554767362	4.4265102328495045	0.002121518821730081	0.2567375952983299	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
74.0	0.37196163315664893	1.0550600813350794	0.49742848117827904	0.07668709909586172	0.010057291287061211	0.7409349542829204	0.2212561443052585	0.015798841403668194	1.9245696355415003	0.7292879876494412	0.002229426201062408	2.0976717938592166	0.0009817238809667155	0.0037341021157329436	0.0014936090554767368	4.426510232849503	0.002121518821730082	0.2567375952983298	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
75.0	0.3719616331566487	1.0550600813350801	0.49742848117827904	0.07668709909586172	0.010057291287061211	0.7409349542829228	0.2212561443052585	0.015798841403668194	1.9245696355414994	0.7292879876494408	0.002229426201062409	2.0976717938592158	0.0009817238809667161	0.0037341021157329454	0.0014936090554767373	4.4265102328495	0.0021215188217300835	0.2567375952983296	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
76.0	0.37196163315664854	1.0550600813350808	0.49742848117827904	0.07668709909586172	0.010057291287061213	0.7409349542829251	0.2212561443052585	0.015798841403668194	1.9245696355414983	0.7292879876494403	0.0022294262010624103	2.097671793859215	0.000981723880966717	0.0037341021157329467	0.001493609055476738	4.426510232849498	0.0021215188217300848	0.2567375952983295	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
77.0	0.3719616331566483	1.0550600813350817	0.49742848117827904	0.07668709909586172	0.010057291287061213	0.7409349542829273	0.2212561443052585	0.015798841403668194	1.9245696355414974	0.7292879876494398	0.002229426201062411	2.097671793859214	0.0009817238809667179	0.003734102115732948	0.0014936090554767386	4.426510232849496	0.002121518821730086	0.25673759529832935	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
78.0	0.37196163315664815	1.0550600813350823	0.497428481178279	0.07668709909586172	0.010057291287061213	0.7409349542829297	0.2212561443052585	0.015798841403668197	1.9245696355414963	0.7292879876494394	0.002229426201062412	2.097671793859213	0.0009817238809667185	0.0037341021157329497	0.0014936090554767392	4.426510232849493	0.0021215188217300874	0.25673759529832924	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
79.0	0.371961633156648	1.055060081335083	0.497428481178279	0.07668709909586172	0.010057291287061213	0.740934954282932	0.22125614430525853	0.015798841403668197	1.9245696355414954	0.7292879876494389	0.002229426201062413	2.0976717938592118	0.0009817238809667194	0.003734102115732951	0.0014936090554767396	4.426510232849491	0.0021215188217300887	0.2567375952983291	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
80.0	0.37196163315664776	1.0550600813350837	0.497428481178279	0.07668709909586172	0.010057291287061213	0.7409349542829343	0.22125614430525853	0.015798841403668197	1.9245696355414943	0.7292879876494385	0.0022294262010624137	2.097671793859211	0.00098172388096672	0.0037341021157329527	0.0014936090554767403	4.4265102328494885	0.00212151882173009	0.25673759529832896	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
81.0	0.3719616331566476	1.0550600813350846	0.497428481178279	0.07668709909586172	0.010057291287061213	0.7409349542829365	0.22125614430525853	0.0157988414036682	1.9245696355414934	0.7292879876494379	0.0022294262010624146	2.09767179385921	0.000981723880966721	0.003734102115732954	0.001493609055476741	4.426510232849487	0.0021215188217300913	0.25673759529832885	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
82.0	0.37196163315664743	1.0550600813350852	0.497428481178279	0.07668709909586172	0.010057291287061213	0.7409349542829389	0.22125614430525853	0.0157988414036682	1.9245696355414923	0.7292879876494375	0.0022294262010624155	2.097671793859209	0.0009817238809667218	0.0037341021157329553	0.0014936090554767414	4.426510232849484	0.002121518821730092	0.2567375952983287	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
83.0	0.3719616331566472	1.0550600813350859	0.497428481178279	0.07668709909586172	0.010057291287061215	0.7409349542829412	0.22125614430525853	0.0157988414036682	1.9245696355414912	0.729287987649437	0.0022294262010624163	2.097671793859208	0.0009817238809667224	0.003734102115732957	0.001493609055476742	4.426510232849481	0.0021215188217300934	0.25673759529832857	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
84.0	0.37196163315664704	1.0550600813350868	0.497428481178279	0.07668709909586172	0.010057291287061215	0.7409349542829434	0.22125614430525856	0.0157988414036682	1.9245696355414903	0.7292879876494366	0.002229426201062417	2.0976717938592073	0.0009817238809667233	0.0037341021157329584	0.0014936090554767427	4.42651023284948	0.0021215188217300947	0.25673759529832846	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
85.0	0.3719616331566468	1.0550600813350874	0.497428481178279	0.07668709909586172	0.010057291287061215	0.7409349542829458	0.22125614430525856	0.015798841403668204	1.9245696355414892	0.729287987649436	0.002229426201062418	2.0976717938592064	0.0009817238809667242	0.00373410211573296	0.0014936090554767433	4.426510232849477	0.002121518821730096	0.2567375952983283	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
86.0	0.37196163315664665	1.055060081335088	0.497428481178279	0.07668709909586172	0.010057291287061215	0.7409349542829481	0.22125614430525856	0.015798841403668204	1.9245696355414883	0.7292879876494356	0.002229426201062419	2.0976717938592055	0.0009817238809667248	0.0037341021157329614	0.0014936090554767438	4.426510232849475	0.0021215188217300973	0.2567375952983282	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
87.0	0.3719616331566465	1.0550600813350888	0.497428481178279	0.07668709909586172	0.010057291287061215	0.7409349542829504	0.22125614430525856	0.015798841403668204	1.9245696355414872	0.7292879876494351	0.00222942620106242	2.097671793859204	0.0009817238809667257	0.0037341021157329627	0.0014936090554767444	4.4265102328494725	0.0021215188217300987	0.256737595298328	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
88.0	0.37196163315664627	1.0550600813350897	0.497428481178279	0.07668709909586172	0.010057291287061215	0.7409349542829526	0.22125614430525858	0.015798841403668204	1.9245696355414863	0.7292879876494347	0.0022294262010624207	2.0976717938592033	0.0009817238809667265	0.0037341021157329644	0.001493609055476745	4.42651023284947	0.0021215188217301	0.2567375952983279	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
89.0	0.3719616331566461	1.0550600813350903	0.497428481178279	0.07668709909586172	0.010057291287061216	0.740934954282955	0.22125614430525858	0.015798841403668207	1.9245696355414852	0.7292879876494343	0.0022294262010624216	2.0976717938592024	0.0009817238809667272	0.0037341021157329657	0.0014936090554767455	4.426510232849468	0.0021215188217301013	0.25673759529832774	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
90.0	0.37196163315664593	1.055060081335091	0.497428481178279	0.07668709909586172	0.010057291287061216	0.7409349542829573	0.22125614430525858	0.015798841403668207	1.9245696355414843	0.7292879876494337	0.0022294262010624224	2.0976717938592015	0.000981723880966728	0.0037341021157329675	0.0014936090554767462	4.426510232849465	0.0021215188217301026	0.2567375952983276	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
91.0	0.3719616331566457	1.0550600813350917	0.497428481178279	0.07668709909586172	0.010057291287061216	0.7409349542829595	0.22125614430525858	0.015798841403668207	1.9245696355414832	0.7292879876494333	0.0022294262010624233	2.0976717938592007	0.0009817238809667287	0.0037341021157329688	0.0014936090554767468	4.426510232849464	0.0021215188217301034	0.2567375952983275	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
92.0	0.37196163315664554	1.0550600813350925	0.497428481178279	0.07668709909586172	0.010057291287061216	0.7409349542829619	0.22125614430525858	0.01579884140366821	1.9245696355414823	0.7292879876494328	0.002229426201062424	2.0976717938591998	0.0009817238809667296	0.00373410211573297	0.0014936090554767475	4.426510232849461	0.0021215188217301047	0.25673759529832735	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
93.0	0.3719616331566453	1.0550600813350932	0.497428481178279	0.07668709909586172	0.010057291287061216	0.7409349542829642	0.2212561443052586	0.01579884140366821	1.9245696355414812	0.7292879876494324	0.002229426201062425	2.097671793859199	0.0009817238809667304	0.003734102115732972	0.0014936090554767479	4.426510232849458	0.002121518821730106	0.25673759529832724	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
94.0	0.37196163315664516	1.0550600813350939	0.497428481178279	0.07668709909586172	0.010057291287061216	0.7409349542829665	0.2212561443052586	0.01579884140366821	1.9245696355414803	0.7292879876494319	0.002229426201062426	2.097671793859198	0.000981723880966731	0.003734102115732973	0.0014936090554767485	4.4265102328494565	0.0021215188217301073	0.25673759529832707	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
95.0	0.371961633156645	1.0550600813350948	0.497428481178279	0.07668709909586172	0.010057291287061218	0.7409349542829687	0.2212561443052586	0.01579884140366821	1.9245696355414792	0.7292879876494314	0.0022294262010624268	2.097671793859197	0.000981723880966732	0.003734102115732975	0.0014936090554767492	4.426510232849454	0.0021215188217301086	0.25673759529832696	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
96.0	0.37196163315664477	1.0550600813350954	0.497428481178279	0.07668709909586172	0.010057291287061218	0.7409349542829711	0.2212561443052586	0.015798841403668214	1.9245696355414783	0.7292879876494309	0.0022294262010624276	2.0976717938591958	0.0009817238809667328	0.003734102115732976	0.0014936090554767498	4.426510232849452	0.00212151882173011	0.25673759529832685	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
97.0	0.3719616331566446	1.055060081335096	0.497428481178279	0.07668709909586172	0.010057291287061218	0.7409349542829734	0.22125614430525864	0.015798841403668214	1.9245696355414772	0.7292879876494305	0.0022294262010624285	2.097671793859195	0.0009817238809667335	0.0037341021157329774	0.0014936090554767503	4.4265102328494494	0.0021215188217301112	0.2567375952983267	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
98.0	0.37196163315664443	1.0550600813350968	0.497428481178279	0.07668709909586172	0.010057291287061218	0.7409349542829756	0.22125614430525864	0.015798841403668214	1.9245696355414763	0.72928798764943	0.0022294262010624294	2.097671793859194	0.0009817238809667343	0.003734102115732979	0.001493609055476751	4.426510232849447	0.0021215188217301125	0.25673759529832657	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
99.0	0.3719616331566442	1.0550600813350977	0.497428481178279	0.07668709909586172	0.010057291287061218	0.740934954282978	0.22125614430525864	0.015798841403668218	1.9245696355414752	0.7292879876494296	0.0022294262010624302	2.097671793859193	0.0009817238809667352	0.0037341021157329805	0.0014936090554767516	4.426510232849445	0.002121518821730114	0.2567375952983264	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
100.0	0.37196163315664404	1.0550600813350983	0.497428481178279	0.07668709909586172	0.010057291287061218	0.7409349542829803	0.22125614430525864	0.015798841403668218	1.9245696355414743	0.729287987649429	0.002229426201062431	2.0976717938591922	0.0009817238809667359	0.0037341021157329822	0.001493609055476752	4.426510232849442	0.0021215188217301147	0.2567375952983263	1.0	0.21	0.5	1.0	0.29	1.0	1.0	2.512e-05	1.0
