time	C_m	C_e	H_m	H_e	L	Inflam	B	D
47.524752475247524	9.923243321517795	12.820363005946806	9.633888285690707	29.6477980717716	1603.7839684931955	150.6751384417523	308.79948321021635	0.0
48.51485148514851	9.920716498948567	12.931087381076466	9.625807122484451	30.046785262869893	1603.8624193456285	150.88879332661304	308.87038321519503	0.0
49.504950495049506	9.918149556785263	13.043936689243624	9.617708847100197	30.44528844184001	1603.9408546647771	151.10284099404203	308.93444793168334	0.0
50.495049504950494	9.915542404725867	13.158908299332483	9.609593619287134	30.84329931790179	1604.019274453717	151.3172560819408	308.9915444821902	0.0
51.48514851485149	9.912894957882722	13.275999244709654	9.601461605995635	31.240809173049293	1604.0976787155232	151.5320124922094	309.04154055440017	0.0
52.475247524752476	9.91020713699276	13.395206211283057	9.593312981460954	31.637808858453315	1604.1760674532702	151.74708338841765	309.08430445610077	0.0
53.46534653465346	9.907478868615158	13.516525526133224	9.585147927292974	32.034288790387485	1604.2544406700315	151.96244119145533	309.11970516383593	0.0
54.45544554455446	9.904710085338321	13.639953145726226	9.576966632560907	32.4302389465451	1604.3327983688805	152.1780575767927	309.14761237635815	0.0
55.445544554455445	9.901900725990036	13.765484644033615	9.568769293872585	32.82564886273343	1604.4111405528897	152.39390347287383	309.1678965705907	0.0
56.43564356435643	9.899050735841397	13.893115200897862	9.56055611545964	33.22050762913881	1604.489467225131	152.609949058106	309.180429053792	0.0
57.42574257425743	9.896160066820585	14.022839590023413	9.55232730925223	33.61480388734622	1604.5677783886756	152.82616376038428	309.18508202202685	0.0
58.415841584158414	9.893228677723622	14.154652167131673	9.544083094953214	34.00852582737379	1604.6460740465945	153.04251625662934	309.18172861763554	0.0
59.4059405940594	9.890256534423559	14.288546858136737	9.535823700117053	34.40166118438794	1604.7243542019576	153.25897447124242	309.170242984941	0.0
60.396039603960396	9.887243610087138	14.424517147139554	9.527549360212866	34.79419723651057	1604.8026188578347	153.47550557814404	309.15050033271507	0.0
61.386138613861384	9.884189885386416	14.562556064620564	9.519260318692481	35.186120802266394	1604.8808680172942	153.69207600149568	309.1223769935192	0.0
62.37623762376238	9.881095348711543	14.702656175537237	9.510956827061003	35.57741823787029	1604.959101683405	153.90865141603695	309.08575048284644	0.0
63.366336633663366	9.877959996386943	14.844809567526031	9.502639144926263	35.968075435933585	1605.0373198592342	154.1251967517322	309.04049956485136	0.0
64.35643564356435	9.874783832883194	14.989007839135322	9.494307540062854	36.35807782317974	1605.1155225478492	154.34167619534202	308.9865043128276	0.0
65.34653465346534	9.871566871031549	15.13524208806832	9.48596228846504	36.74741035891121	1605.1937097523166	154.55805319430664	308.9236461734601	0.0
66.33663366336634	9.868309132236014	15.283502899699293	9.47760367438886	37.13605753418027	1605.271881475702	154.77429046263367	308.85180803297044	0.0
67.32673267326733	9.865010646685944	15.433780335398168	9.46923199040657	37.524003370143284	1605.3500377210707	154.99034998437074	308.7708742802919	0.0
68.31683168316832	9.861671453566833	15.586063921222383	9.460847537440733	37.91123141775533	1605.4281784914874	155.20619302099138	308.68073087480343	0.0
69.3069306930693	9.858291601268279	15.740342636763211	9.452450624798018	38.297724757466604	1605.506303790016	155.42178011867097	308.5812654131384	0.0
70.29702970297029	9.854871147594919	15.89660490372013	9.444041570211512	38.683465998373066	1605.5844136197204	155.63707111406404	308.47236719488245	0.0
71.2871287128713	9.851410159969102	16.05483857528949	9.435620699855004	39.06843727917619	1605.6625079836629	155.8520251451197	308.3539272924992	0.0
72.27722772277228	9.847908715633965	16.215030925405067	9.427188348366785	39.45262026851653	1605.740586884906	156.06660066004994	308.2258386190068	0.0
73.26732673267327	9.844366901859738	16.377168637754092	9.418744858877282	39.835996165069275	1605.818650326511	156.2807554257242	308.08799599578873	0.0
74.25742574257426	9.840784816133977	16.541237796114793	9.410290583001995	40.218545699851106	1605.8966983115395	156.49444654197126	307.9402962236651	0.0
75.24752475247524	9.837162566361087	16.7072238738767	9.401825880858512	40.60024913698223	1605.9747308430515	156.70763045167206	307.7826381510769	0.0
76.23762376237623	9.83350027105472	16.87511172417063	9.393351121066289	40.98108627555143	1606.0527479241068	156.9202629538365	307.61492274418254	0.0
77.22772277227723	9.829798059518039	17.044885570882784	9.384866680728821	41.36103645258009	1606.1307495577646	157.13229921943733	307.43705315728056	0.0
78.21782178217822	9.82605607203555	17.216528998783772	9.376372945435822	41.74007854472571	1606.2087357470837	157.34369380397777	307.2489348021294	0.0
79.20792079207921	9.82227446004607	17.390024945077027	9.367870309234544	42.11819097192484	1606.2867064951215	157.55440066503397	307.05047541864616	0.0
80.1980198019802	9.818453386312697	17.565355691113353	9.359359174600803	42.49535170103847	1606.364661804936	157.764373179664	306.84158514469425	0.0
81.18811881188118	9.814593025102782	17.7425028533994	9.350839952422751	42.87153824871029	1606.4426016795842	157.9735641599079	306.6221765860363	0.0
82.17821782178218	9.810693562337526	17.921447376769823	9.342313061944349	43.24672768672543	1606.5205261221215	158.18192587441806	306.3921648862133	0.0
83.16831683168317	9.806755195749549	18.10216952694895	9.333778930722875	43.62089664648485	1606.5984351356037	158.38941006777978	306.15146779565487	0.0
84.15841584158416	9.802778135046857	18.284648882695315	9.325237994591662	43.9940213231674	1606.676328723086	158.59596797920753	305.9000057414951	0.0
85.14851485148515	9.798762602035126	18.46886433081469	9.316690697575332	44.36607748280739	1606.7542068876226	158.8015503680901	305.6377018953868	0.0
86.13861386138613	9.794708830766139	18.654794059340084	9.30813749183786	44.73704046734751	1606.8320696322671	159.00610753460174	305.36448224205645	0.0
87.12871287128712	9.790617067668467	18.84241555195254	9.299578837608566	45.10688520105007	1606.9099169600731	159.2095893436235	305.08027564725023	0.0
88.11881188118812	9.786487571651953	19.031705584138994	9.291015203083742	45.475586198382686	1606.9877488740926	159.41194525185168	304.7850139232716	0.0
89.10891089108911	9.782320614238937	19.22264021754658	9.282447064355555	45.84311757024091	1607.0655653773779	159.6131243311231	304.4786318964598	0.0
90.0990099009901	9.778116479655951	19.4151947969891	9.273874905301543	46.20945303256598	1607.14336647298	159.8130752971047	304.1610674715157	0.0
91.08910891089108	9.77387546492195	19.60934394764677	9.265299217473647	46.57456591497253	1607.22115216395	160.01174653787427	303.8322616947942	0.0
92.07920792079207	9.769597879955121	19.805061571049425	9.25672050000351	46.93842916840168	1607.2989224533376	160.20908614038285	303.49215881968354	0.0
93.06930693069307	9.76528404762436	20.002320844693873	9.24813925945857	47.30101537572853	1607.3766773441928	160.40504192319875	303.1407063660687	0.0
94.05940594059406	9.76093430381753	20.201094220527295	9.23955600971566	47.662296761302514	1607.4544168395641	160.59956146676151	302.7778551810168	0.0
95.04950495049505	9.756548997519081	20.401353422844032	9.230971271840621	48.02224520013991	1607.5321409425	160.7925921431177	302.40355950095693	0.0
96.03960396039604	9.752128490818517	20.6030694506473	9.222385573912652	48.3808322303966	1607.6098496560483	160.98408115207897	302.0177770051006	0.0
97.02970297029702	9.747673158964135	20.806212577064017	9.213799450886718	48.73802906356639	1607.6875429832558	161.17397555276983	301.6204688741401	0.0
98.01980198019803	9.743183390388065	21.010752350624916	9.205213444432044	49.093806596107875	1607.7652209271691	161.36222229805267	301.2115998455557	0.0
99.00990099009901	9.738659586690341	21.216657599139236	9.196628102741876	49.44813542274227	1607.8428834908343	161.5487682718864	300.7911382627339	0.0
100.0	9.7341021626654	21.42389643085756	9.188043980374971	49.80098584788847	1607.9205306772967	161.73356032320757	300.3590561300223	0.0
