time	C	B	T
88.11881188118812	1.0395644980954717	208.1690190222539	10.0
89.10891089108911	1.0395793235851096	208.1640265578719	10.0
90.0990099009901	1.0395936892782263	208.15918920740174	10.0
91.08910891089108	1.0396076093876407	208.15450215829878	10.0
92.07920792079207	1.0396210976929818	208.1499607410473	10.0
93.06930693069307	1.0396341675496512	208.14556043383467	10.0
94.05940594059406	1.0396468319008236	208.14129685594582	10.0
95.04950495049505	1.0396591033011424	208.1371657590042	10.0
96.03960396039604	1.039670993907994	208.1331630315361	10.0
97.02970297029702	1.0396825155125742	208.12928468468408	10.0
98.01980198019803	1.0396936795407008	208.12552685481415	10.0
99.00990099009901	1.0397044970652285	208.12188580070386	10.0
100.0	1.0397149788214601	208.11835789263614	10.0
