time	APC	Va	Va_APC	Va3	Va3_APC	Va5	Va5_APC	Va53	Va53_APC	Va56	Va56_APC	Va36	Va36_APC	Va536	Va536_APC	HC	LC	HC5	HC3	HC56	HC36	HC536	LC_APC	HC53	VaA3	VaA53	VaA36	VaA536	VaLCA1	VaLCA1_APC
13.861386138613861	3.7594669511615166e-10	1.433819546427009e-07	3.0476339744151318e-09	8.729829489762701e-10	1.3460848215008947e-10	3.973451157951729e-08	5.928511932564601e-09	4.562570234435553e-09	9.080499764078449e-10	2.902232026777589e-11	5.19525692431605e-12	2.8080277033152865e-13	4.718216956650292e-14	5.98013326544436e-12	1.341858827214948e-12	3.982035156386546e-11	4.321185756969315e-11	4.813811943886181e-12	1.2409199008096327e-13	3.0194352169833617e-15	3.675350117938298e-17	5.748931516048604e-16	2.049649042396134e-12	5.081042403940544e-13	2.5673059636336603e-10	1.0836762257517868e-09	7.694740432506751e-14	1.2494650893038583e-12	1.2530112008525734e-09	8.872203375620863e-11
14.85148514851485	3.8073184195766635e-10	1.4021582012975025e-07	3.018258478683136e-09	9.035425007335972e-10	1.3447146536431708e-10	4.224263745007198e-08	6.038690380664917e-09	4.884677711860673e-09	9.408222884525954e-10	3.153126050413321e-11	5.428326368878621e-12	2.9359277202147756e-13	4.748930491461027e-14	6.543450644868224e-12	1.4250881835926602e-12	4.223484428908596e-11	4.6255170384297786e-11	5.5122605166829616e-12	1.3924768030670248e-13	3.5348555839649344e-15	4.16521632784068e-17	6.814880857682647e-16	2.2137378542008074e-12	5.885960746529309e-13	2.851300684879176e-10	1.240307763837524e-09	8.623357028240481e-14	1.4612631870199232e-12	1.4280410560522935e-09	9.89442730304509e-11
15.841584158415841	3.85321519578729e-10	1.3708424693949136e-07	2.989972397015064e-09	9.317924028342753e-10	1.34297521049424e-10	4.4716259716450405e-08	6.1442575632740465e-09	5.203580903424558e-09	9.722565704209265e-10	3.4075725512508294e-11	5.6571684301703095e-12	3.057108440378831e-13	4.7756478699778806e-14	7.1159523782142566e-12	1.5095531698527862e-12	4.4596672404732673e-11	4.9286202348449235e-11	6.252441577958194e-12	1.5485257909816887e-13	4.094574335744015e-15	4.674725069783376e-17	7.979980152199019e-16	2.3853188236912358e-12	6.744915797819566e-13	3.1424618116531614e-10	1.406539095863322e-09	9.584283907451401e-14	1.6917655171919595e-12	1.6126302745987377e-09	1.0994261078616722e-10
16.831683168316832	3.896491238557581e-10	1.3398548505764888e-07	2.9611741533827664e-09	9.577545765656992e-10	1.3402726404077822e-10	4.71576280591246e-08	6.245475887259642e-09	5.519142461726065e-09	1.0032465262442889e-09	3.665439674774122e-11	5.8880106444492e-12	3.171757469487993e-13	4.797051425782398e-14	7.69528782471808e-12	1.598866946167978e-12	4.690541733585056e-11	5.230367516711776e-11	7.034621558538415e-12	1.7092789274507255e-13	4.698008507172882e-15	5.2045262228075935e-17	9.243234225291494e-16	2.565503655786431e-12	7.658119640786593e-13	3.4411905931747957e-10	1.5824412039942779e-09	1.0578817666308908e-13	1.94067207893796e-12	1.806698984907682e-09	1.2190773865967708e-10
17.821782178217823	3.935943703625178e-10	1.309188855114751e-07	2.9312502395446855e-09	9.815963039811678e-10	1.3363279827528166e-10	4.956952659664859e-08	6.340690466874249e-09	5.831795728348937e-09	1.0335031501125141e-09	3.926896252835764e-11	6.119272844934068e-12	3.280276687655568e-13	4.812236816351974e-14	8.281627282772647e-12	1.6931916767829552e-12	4.916153446582159e-11	5.530549611700618e-11	7.858257376507699e-12	1.8743629552774686e-13	5.34553581003597e-15	5.753587027840266e-17	1.0605457537916533e-15	2.7562402275382672e-12	8.624956534027461e-13	3.746878449757629e-10	1.7679253274805135e-09	1.1605233723516542e-13	2.2082154219900487e-12	2.0100684211802873e-09	1.3486901903521481e-10
18.81188118811881	3.9703697467277213e-10	1.2788379932822222e-07	2.899587147259262e-09	1.0034848671339804e-09	1.3308622768983624e-10	5.195473944757642e-08	6.428246416370411e-09	6.141974044876915e-09	1.0627374362154346e-09	4.192111117288318e-11	6.349374864843686e-12	3.383067974994863e-13	4.820299699164002e-14	8.875141050770909e-12	1.7926895259424366e-12	5.136547917802773e-11	5.828957247481733e-11	8.722805949950118e-12	2.0434046172652527e-13	6.0375339561177135e-15	6.320874725808328e-17	1.2067464551030597e-15	2.9594764159986204e-12	9.644810736139235e-13	4.0589168017152104e-10	1.96290270557215e-09	1.2661807497777835e-13	2.4946280960803477e-12	2.2225598176177147e-09	1.488558142970147e-10
19.801980198019802	3.9993921721095993e-10	1.2489474753681154e-07	2.865999054992388e-09	1.0235198568850953e-09	1.3234464166727126e-10	5.430751411791226e-08	6.504094474576183e-09	6.4477269624797424e-09	1.0889655499231984e-09	4.460087552224017e-11	6.564314734548669e-12	3.47989910485308e-13	4.818576679830336e-14	9.473372485576089e-12	1.8867710584099047e-12	5.351910696587295e-11	6.127184504955943e-11	9.627799524034721e-12	2.2163597082953443e-13	6.774806458780413e-15	6.905623147893263e-17	1.3630008772105025e-15	3.160370410741856e-12	1.0716626446707942e-12	4.3769840708903034e-10	2.166777765635745e-09	1.3746200891211954e-13	2.799022685706379e-12	2.4443327448834388e-09	1.6307991253595497e-10
20.792079207920793	4.023014160817396e-10	1.219732399957654e-07	2.8304971767532784e-09	1.0417696787192862e-09	1.3135821237562323e-10	5.6618165290725716e-08	6.563082290009669e-09	6.746005818538411e-09	1.1094228478702434e-09	4.729291873126473e-11	6.74436775179645e-12	3.5702457171792877e-13	4.803593967628267e-14	1.0072654710386055e-11	1.959893570099318e-12	5.5624918354355805e-11	6.427656271026198e-11	1.0572805047167432e-11	2.3933356177545874e-13	7.558352998449284e-15	7.507188943579624e-17	1.5293815627301057e-15	3.3363453814394284e-12	1.1839145129848019e-12	4.700890900916197e-10	2.3787214464746173e-09	1.4855793158450004e-13	3.119995806656196e-12	2.675702645468414e-09	1.7637644483606397e-10
21.78217821782178	4.0390679724876096e-10	1.1910089927362139e-07	2.7919681872073185e-09	1.0584807221635986e-09	1.301165905463036e-10	5.889945341723413e-08	6.606353169487047e-09	7.040029777002478e-09	1.1258009899980469e-09	5.001255032024626e-11	6.9024705193988706e-12	3.655250742474847e-13	4.7765029402029026e-14	1.0676228005092227e-11	2.0247841076910584e-12	5.768173248493408e-11	6.728055780298962e-11	1.1557191406254396e-11	2.5735745409488337e-13	8.388053672876889e-15	8.124227802456068e-17	1.7059770811011253e-15	3.508970513549884e-12	1.3012265320171744e-12	5.029693307083243e-10	2.5992372742581577e-09	1.598957670581847e-13	3.459088858710635e-12	2.9160953558583165e-09	1.8973023373393432e-10
22.77227722772277	4.0464287893055966e-10	1.1627851001173321e-07	2.749838995886669e-09	1.0738138722352599e-09	1.285904611924122e-10	6.115335587856348e-08	6.632025951058167e-09	7.330006903570629e-09	1.137650803704876e-09	5.276035712747227e-11	7.03586897012851e-12	3.73525613571782e-13	4.7362330189550335e-14	1.1284014413637571e-11	2.080588774590482e-12	5.969013705590407e-11	7.028344183143041e-11	1.2580422638032244e-11	2.756734317164416e-13	9.264326433470553e-15	8.755732159088698e-17	1.8928683023891065e-15	3.678607004489123e-12	1.4235329689279856e-12	5.362809832275467e-10	2.8281885928783375e-09	1.714576897272424e-13	3.816428551273752e-12	3.1653640841415853e-09	2.0309337820530022e-10
23.762376237623762	4.0439717934567126e-10	1.1350685685145448e-07	2.70353651232349e-09	1.087930013951498e-09	1.2675050932704897e-10	6.33818500558398e-08	6.638219472772871e-09	7.61614526394155e-09	1.144523116388997e-09	5.553692599123028e-11	7.1418090367579545e-12	3.8106038518862676e-13	4.681713625285448e-14	1.189593597996506e-11	2.126453674202946e-12	6.165071976556206e-11	7.328482629927251e-11	1.3641962779237618e-11	2.9424727856876713e-13	1.0187589231637611e-14	9.40069444804362e-17	2.090136096659597e-15	3.845616051673046e-12	1.5507680908773104e-12	5.6996590193769e-10	3.065438746227134e-09	1.8322587398574223e-13	4.192141593749606e-12	3.4233620384066632e-09	2.16417977225896e-10
24.752475247524753	4.030572167126315e-10	1.1078672443413888e-07	2.652487646049943e-09	1.1009900323295406e-09	1.245674199633137e-10	6.558691333018908e-08	6.623052572681007e-09	7.898652923813923e-09	1.1459687554486769e-09	5.834284374980781e-11	7.217536652059783e-12	3.8816358459582525e-13	4.6118741805949383e-14	1.2511914748017666e-11	2.1615249099338073e-12	6.356406831220436e-11	7.628432271020401e-11	1.474127586660715e-11	3.1304477858049336e-13	1.1158260018785384e-14	1.0058107103886936e-16	2.2978613339781423e-15	4.0103588525175545e-12	1.6828661650252226e-12	6.039659411271567e-10	3.3108510781965186e-09	1.9518249422775308e-13	4.5863546955422554e-12	3.6899424267419896e-09	2.2965612977145572e-10
25.742574257425744	4.0051050924997594e-10	1.0811889740114003e-07	2.5961193065981887e-09	1.1131548123866154e-09	1.2201187811430632e-10	6.777052308273733e-08	6.58464408883242e-09	8.177737948886433e-09	1.1415385482821828e-09	6.117869724149237e-11	7.26029774880658e-12	3.948694072911836e-13	4.5256441062842923e-14	1.3131872761738355e-11	2.1849485851884223e-12	6.543077039412724e-11	7.928154256791302e-11	1.587782593687748e-11	3.320317156802538e-13	1.2176756746321201e-14	1.0726962561184747e-16	2.516124884410288e-15	4.173196604438549e-12	1.819761458531796e-12	6.382229550843494e-10	3.5642889326784657e-09	2.0730972484734392e-13	4.999194566055756e-12	3.964958457236004e-09	2.4275993481771366e-10
26.73267326732673	3.9664457517624024e-10	1.0550416039381161e-07	2.533858403500388e-09	1.12458523913995e-09	1.190545687931267e-10	6.993465669461055e-08	6.521112859276956e-09	8.453608404857769e-09	1.130783322287781e-09	6.404507330457148e-11	7.267338259770927e-12	4.0121204877250803e-13	4.4219528237543017e-14	1.3755732065070096e-11	2.1958708033721485e-12	6.725141370962701e-11	8.227609737608763e-11	1.7051077026785233e-11	3.511738737966819e-13	1.3243497365652388e-14	1.1406253254503154e-16	2.7450076180215807e-15	4.33449050485193e-12	1.9613882385571055e-12	6.726787980976709e-10	3.825615653564949e-09	2.1958974023858372e-13	5.430787914694164e-12	4.248263337977149e-09	2.55681491340404e-10
27.722772277227723	3.9232099693018665e-10	1.029537388143266e-07	2.4677442042387387e-09	1.1344522660968185e-09	1.1594235159694743e-10	7.20458101888457e-08	6.452944774267279e-09	8.72175890258508e-09	1.1190862949038184e-09	6.691274232688633e-11	7.271134338795989e-12	4.0694443425675984e-13	4.313620665503413e-14	1.4377308731936022e-11	2.2039302357075154e-12	6.902866883460483e-11	8.526915472781505e-11	1.8258698446376173e-11	3.704541713257285e-13	1.4357098222510897e-14	1.2094509129390136e-16	2.9840736947127916e-15	4.492905209158533e-12	2.1073769038587088e-12	7.073003721546537e-10	4.0943063222086134e-09	2.3199984446413377e-13	5.880301287528523e-12	4.5388457044279315e-09	2.68873291067196e-10
28.712871287128714	3.9004319988915564e-10	1.0049645658564186e-07	2.4042192603543756e-09	1.140258258569238e-09	1.1338759474265933e-10	7.401067365780296e-08	6.438326715380286e-09	8.969739245604638e-09	1.1216615224430126e-09	6.970221730297476e-11	7.3635447640819e-12	4.113453912424463e-13	4.236881917466123e-14	1.498012686212443e-11	2.2364513979645232e-12	7.076871715853706e-11	8.826450509703425e-11	1.949533438755403e-11	3.8988440782291016e-13	1.551313894955085e-14	1.2789480578759653e-16	3.2320163287963926e-15	4.6442457507039e-12	2.256845665003114e-12	7.420967986233293e-10	4.369181580454656e-09	2.4450913235459044e-13	6.345282818460058e-12	4.834236903679834e-09	2.83631267348211e-10
29.7029702970297	3.8761108761459885e-10	9.811072170816186e-08	2.3371116752301313e-09	1.1442857230104504e-09	1.1076908581231796e-10	7.59072681372892e-08	6.427440449326212e-09	9.207859377097487e-09	1.1255598526506797e-09	7.247798769446406e-11	7.466310050635112e-12	4.150519337568924e-13	4.160894997237154e-14	1.557719481590573e-11	2.270092719829764e-12	7.246768235596615e-11	9.125842497628133e-11	2.0764295345705234e-11	4.0939364462263053e-13	1.6715898699870485e-14	1.3491151243746047e-16	3.490023803679934e-15	4.792509356134306e-12	2.410380039979388e-12	7.769562495576601e-10	4.650936896557148e-09	2.5711021639939693e-13	6.827917039165301e-12	5.136143096068722e-09	2.988350773000671e-10
30.693069306930692	3.8507231543379685e-10	9.579903529451184e-08	2.2662778325954924e-09	1.1465327987310173e-09	1.0810291319026289e-10	7.773173783852155e-08	6.422081979373095e-09	9.435552466184807e-09	1.1312909635416026e-09	7.523573848607975e-11	7.582468013966049e-12	4.180520161891407e-13	4.086873005562888e-14	1.6167430809790614e-11	2.3057252931012085e-12	7.412649455230008e-11	9.425078169186074e-11	2.206475030274631e-11	4.289504825766776e-13	1.7965499239145254e-14	1.4198437525269332e-16	3.758092041773429e-15	4.9377783097021095e-12	2.5678643396855768e-12	8.118246971122391e-10	4.93937178366755e-09	2.6978447030538404e-13	7.328172807258989e-12	5.444275353099285e-09	3.145190849554298e-10
31.683168316831683	3.8247453867403003e-10	9.356389845731701e-08	2.191574116179945e-09	1.1469976250415e-09	1.0540516526083362e-10	7.948022697271719e-08	6.4240473087889755e-09	9.652251681987782e-09	1.1393645331305639e-09	7.797115466254741e-11	7.715056469585145e-12	4.203335929282336e-13	4.016029043189705e-14	1.6749753060289786e-11	2.3442202095768277e-12	7.574608387294683e-11	9.724144257007697e-11	2.339586824059381e-11	4.485235225368397e-13	1.926206233305063e-14	1.4910255824249524e-16	4.0362169654868925e-15	5.080134895659671e-12	2.729182875019727e-12	8.466481134416592e-10	5.234285754937329e-09	2.825132677793827e-13	7.846018980355866e-12	5.758344746276216e-09	3.307176543469648e-10
32.67326732673267	3.7986541266257887e-10	9.140781230920265e-08	2.112856909712976e-09	1.1456783412524592e-09	1.0269193040836968e-10	8.114887975109322e-08	6.435132440841893e-09	9.857390193627591e-09	1.1502902394323463e-09	8.067992120859256e-11	7.867113233002825e-12	4.218846183632136e-13	3.949576210863986e-14	1.7323079783913937e-11	2.3864485610545913e-12	7.732738044331431e-11	1.0023027493723445e-10	2.475681814116425e-11	4.680813653549049e-13	2.060570974726206e-14	1.5625522541606634e-16	4.324394497230337e-15	5.219661398259346e-12	2.8942199568798842e-12	8.813724707005128e-10	5.535478323517944e-09	2.9527798252822364e-13	8.381424416070668e-12	6.0780623471042e-09	3.474651495073376e-10
33.663366336633665	3.772925927267239e-10	8.9333277962794e-08	2.029982596924071e-09	1.1425730866744567e-09	9.997929701721062e-11	8.273384038486684e-08	6.457133378799886e-09	1.0050401170225417e-08	1.164577760461733e-09	8.335772310894075e-11	8.04167611972952e-12	4.226930468831231e-13	3.888727609332112e-14	1.7886329197173766e-11	2.4332814393324703e-12	7.887131438881053e-11	1.0321714611963765e-10	2.6146768986374178e-11	4.875926118826614e-13	2.1996563247455014e-14	1.6343154078260676e-16	4.622620559413778e-15	5.356440101753497e-12	3.062859896164095e-12	9.159437410433927e-10	5.84274900256086e-09	3.0805998825873777e-13	8.93435797201814e-12	6.403139227087931e-09	3.647959344692138e-10
34.65346534653465	3.748037341937455e-10	8.734279653071625e-08	1.942807561542717e-09	1.137680000618053e-09	9.728335347169591e-11	8.423125308525519e-08	6.491846125930995e-09	1.0230717780902443e-08	1.1827367742335065e-09	8.600024534831757e-11	8.241782945275657e-12	4.227468328770046e-13	3.8346963393404624e-14	1.843841951657997e-11	2.4855899362084355e-12	8.037881583484344e-11	1.0620192344359108e-10	2.756488975814014e-11	5.070258629718975e-13	2.3434744599304962e-14	1.7062066835131668e-16	4.93089107444723e-15	5.4905532903944796e-12	3.2349870037704068e-12	9.50307896624892e-10	6.155897305217544e-09	3.2084065867775606e-13	9.504788505813024e-12	6.733286457732101e-09	3.8274437326525906e-10
35.64356435643565	3.7245805996806655e-10	8.54255595925174e-08	1.8545440718887406e-09	1.1312380207751003e-09	9.463093232225712e-11	8.565329136518018e-08	6.534146041844382e-09	1.040047368496399e-08	1.203178652795607e-09	8.861820342744283e-11	8.457447838053015e-12	4.2214988775888e-13	3.784991759855197e-14	1.8981654758940083e-11	2.541473598062049e-12	8.185105994095466e-11	1.0918345456614621e-10	2.9009975654702072e-11	5.263711729986464e-13	2.4919787011332255e-14	1.7781575200806587e-16	5.249010523153193e-15	5.622950812954113e-12	3.4104463801422505e-12	9.84454305459972e-10	6.474672443863472e-09	3.3360980768661034e-13	1.009241627558366e-11	7.068404107149854e-09	4.0114866824482254e-10
36.633663366336634	3.703764454057867e-10	8.34998220627209e-08	1.7862904678415639e-09	1.1247694832867283e-09	9.210612998475252e-11	8.7097561126439e-08	6.542023091437643e-09	1.0576195516020455e-08	1.2131312934170968e-09	9.130242194418062e-11	8.60927175294327e-12	4.216241464745067e-13	3.7173831616917317e-14	1.953638445626507e-11	2.5842602893661016e-12	8.329052784069397e-11	1.1215515254827919e-10	3.0478829695663526e-11	5.457329385517115e-13	2.644808682155139e-14	1.850311474405596e-16	5.575763047948159e-15	5.759206432006943e-12	3.5888741432690446e-12	1.0186036252408978e-09	6.7985555396288955e-09	3.4640223342812336e-13	1.0695509967690902e-11	7.409399550700009e-09	4.1880152635638545e-10
37.62376237623762	3.685542627207441e-10	8.162824145655748e-08	1.7227352122621255e-09	1.1171841673919974e-09	8.967647338179839e-11	8.848775737250895e-08	6.548553190190173e-09	1.0745110772730671e-08	1.2225882934807544e-09	9.398065098529493e-11	8.759156941944833e-12	4.206334610692106e-13	3.649823810738501e-14	2.008622369124299e-11	2.6273479276952983e-12	8.469704215465218e-11	1.1512149341546856e-10	3.197231028970041e-11	5.649827948842895e-13	2.802242595516193e-14	1.92238030418901e-16	5.9120098485698074e-15	5.895481215319692e-12	3.770331827387948e-12	1.0525056875940666e-09	7.127573455018078e-09	3.5916116163387114e-13	1.1315252455203616e-11	7.755129633371294e-09	4.36623922840444e-10
