time	AA	AAp	W	WAA	WAAp	WWAA	WWAAp	TT	TTW	TTWW	TTWAA	TTWAAp	TTAA	TTAAp	TTWWAA	TTWWAAp	Y	Yp	Z	B	Bp	SetYp
53.46534653465346	5.106035897236519e-07	4.5251553752442954e-11	2.8488746278895276e-08	1.1541053012641116e-06	1.0228102978943127e-10	2.2854061176720425e-07	2.0254102525474873e-11	2.1709433632216914e-07	1.2012127426087152e-06	4.7511485743473507e-07	5.98330302984534e-10	5.302622183303541e-14	2.0004185351862664e-09	1.7728460787632565e-13	1.5362642153278245e-06	9.296541507926073e-08	1.177404551105342e-05	2.325954488946589e-06	2.82e-05	1.3225064579632629e-06	1.4974935420367383e-06	2.2983e-06
54.45544554455446	5.106035539387225e-07	4.525155138839367e-11	2.8488742044345525e-08	1.1541054199125657e-06	1.0228104170750139e-10	2.2854048274998413e-07	2.0254091503891298e-11	2.1709431195508906e-07	1.2012126485289439e-06	4.7511492972642335e-07	5.983302380934642e-10	5.3026216549436744e-14	2.0004181593152802e-09	1.7728456193318374e-13	1.5362642580796907e-06	9.296541892668751e-08	1.1774045427008183e-05	2.3259545729918267e-06	2.82e-05	1.322505985254396e-06	1.4974940147456051e-06	2.2983e-06
55.445544554455445	5.106035258942073e-07	4.525154979145986e-11	2.848873882115004e-08	1.154105507660773e-06	1.0228105093290102e-10	2.285403862427579e-07	2.0254083417748656e-11	2.1709429261206614e-07	1.2012125793691937e-06	4.751149814252045e-07	5.983301878145603e-10	5.302621250381113e-14	2.0004178592046555e-09	1.772845179981652e-13	1.5362642918922134e-06	9.296542227122652e-08	1.1774045353269306e-05	2.325954646730705e-06	2.82e-05	1.3225054112209427e-06	1.4974945887790585e-06	2.2983e-06
56.43564356435643	5.106035055901063e-07	4.525154896164148e-11	2.8488736609308816e-08	1.1541055645087334e-06	1.0228105746563016e-10	2.2854032224552556e-07	2.0254078267046937e-11	2.1709427829310035e-07	1.2012125351294648e-06	4.7511501253107864e-07	5.983301521478227e-10	5.30262096961586e-14	2.000417634854393e-09	1.7728447607127012e-13	1.5362643167653935e-06	9.296542511287776e-08	1.1774045289836784e-05	2.325954710163224e-06	2.82e-05	1.322504735862903e-06	1.4974952641370982e-06	2.2983e-06
57.42574257425743	5.106034930264195e-07	4.525154889893857e-11	2.848873540882186e-08	1.154105590456447e-06	1.0228106130568878e-10	2.2854029075828713e-07	2.0254076051786148e-11	2.170942689981917e-07	1.2012125158097572e-06	4.751150230440458e-07	5.983301310932511e-10	5.302620812647912e-14	2.000417486264492e-09	1.772844361524984e-13	1.53626433269923e-06	9.296542745164122e-08	1.1774045236710627e-05	2.3259547632893847e-06	2.82e-05	1.3225039591802767e-06	1.4974960408197245e-06	2.2983e-06
58.415841584158414	5.106034722242552e-07	4.525154771511678e-11	2.8488733015471386e-08	1.1541056556413227e-06	1.0228106814271421e-10	2.2854021902944433e-07	2.025407004309523e-11	2.1709425465068128e-07	1.201212464316302e-06	4.7511506153852434e-07	5.983300937472958e-10	5.302620510307932e-14	2.0004172635396318e-09	1.7728440293823994e-13	1.536264357837274e-06	9.296542992201999e-08	1.177404518221442e-05	2.3259548177855893e-06	2.82e-05	1.3225035383718838e-06	1.4974964616281171e-06	2.2983e-06
59.4059405940594	5.106034462215697e-07	4.525154576917305e-11	2.8488729848330093e-08	1.1541057467286192e-06	1.0228107689497496e-10	2.2854012089075604e-07	2.0254061520287958e-11	2.1709423716637462e-07	1.2012123915039429e-06	4.751151187793958e-07	5.983300459854354e-10	5.302620113771229e-14	2.000416995178374e-09	1.772843755356025e-13	1.5362643887300177e-06	9.29654324033803e-08	1.1774045128568123e-05	2.3259548714318853e-06	2.82e-05	1.3225033865136709e-06	1.4974966134863303e-06	2.2983e-06
60.396039603960396	5.106034240910484e-07	4.5251544133231576e-11	2.848872715893501e-08	1.1541058238948837e-06	1.0228108433194108e-10	2.2854003764999088e-07	2.0254054303962856e-11	2.170942222667171e-07	1.2012123297900602e-06	4.7511516718649815e-07	5.983300053544551e-10	5.302619775869973e-14	2.0004167662900688e-09	1.7728435127801405e-13	1.5362644150756995e-06	9.296543453545652e-08	1.1774045082401506e-05	2.325954917598504e-06	2.82e-05	1.3225032440118485e-06	1.4974967559881527e-06	2.2983e-06
61.386138613861384	5.106034058326913e-07	4.5251542807292344e-11	2.848872494728612e-08	1.154105887140116e-06	1.0228109045361254e-10	2.2853996930714884e-07	2.025404839411992e-11	2.1709420995170874e-07	1.2012122791746535e-06	4.751152067598318e-07	5.983299718543551e-10	5.3026194966041626e-14	2.0004165768747165e-09	1.772843301654745e-13	1.5362644368743192e-06	9.296543631824864e-08	1.1774045043714562e-05	2.325954956285446e-06	2.82e-05	1.3225031108664166e-06	1.4974968891335846e-06	2.2983e-06
62.37623762376238	5.106033914464984e-07	4.525154179135536e-11	2.8488723213383424e-08	1.154105936464316e-06	1.0228109525998934e-10	2.2853991586222995e-07	2.0254043790759158e-11	2.1709420022134954e-07	1.2012122396577228e-06	4.751152374993965e-07	5.983299454851352e-10	5.302619275973799e-14	2.000416426932317e-09	1.7728431219798395e-13	1.5362644541258774e-06	9.296543775175665e-08	1.1774045012507298e-05	2.325954987492711e-06	2.82e-05	1.322502987077375e-06	1.4974970129226264e-06	2.2983e-06
63.366336633663366	5.106033809324697e-07	4.525154108542061e-11	2.8488721957226932e-08	1.154105971867484e-06	1.0228109875107153e-10	2.285398773152342e-07	2.0254040493880564e-11	2.1709419307563947e-07	1.2012122112392684e-06	4.751152594051924e-07	5.983299262467956e-10	5.302619113978885e-14	2.0004163164628704e-09	1.772842973755423e-13	1.5362644668303738e-06	9.296543883598057e-08	1.177404498877971e-05	2.3259550112202995e-06	2.82e-05	1.3225028726447237e-06	1.4974971273552773e-06	2.2983e-06
64.35643564356435	5.106033742906051e-07	4.525154068948811e-11	2.848872117881664e-08	1.1541059933496198e-06	1.0228110092685904e-10	2.2853985366616153e-07	2.025403850348414e-11	2.1709418851457854e-07	1.20121219391929e-06	4.751152724772193e-07	5.983299141393362e-10	5.302619010619416e-14	2.000416245466376e-09	1.7728428569814958e-13	1.5362644749878087e-06	9.29654395709204e-08	1.1774044972531798e-05	2.325955027468211e-06	2.82e-05	1.322502767568463e-06	1.497497232431538e-06	2.2983e-06
65.34653465346534	5.106033715209048e-07	4.525154060355786e-11	2.8488720878152552e-08	1.1541060009107233e-06	1.0228110178735192e-10	2.285398449150121e-07	2.0254037819569884e-11	2.1709418653816676e-07	1.2012121876977877e-06	4.7511527671547745e-07	5.98329909162757e-10	5.302618965895394e-14	2.000416213942835e-09	1.7728427716580582e-13	1.5362644785981818e-06	9.296543995657613e-08	1.1774044963763564e-05	2.3259550362364456e-06	2.82e-05	1.3225026718485929e-06	1.4974973281514083e-06	2.2983e-06
66.33663366336634	5.106033726233687e-07	4.525154082762986e-11	2.848872105523466e-08	1.1541059945507948e-06	1.0228110133255016e-10	2.2853985106178573e-07	2.02540384421378e-11	2.1709418714640415e-07	1.2012121925747614e-06	4.751152721199666e-07	5.983299113170579e-10	5.302618979806821e-14	2.0004162218922465e-09	1.7728427177851102e-13	1.5362644776614934e-06	9.296543999294776e-08	1.1774044962475006e-05	2.325955037525003e-06	2.82e-05	1.322502585485113e-06	1.4974974145148882e-06	2.2983e-06
67.32673267326733	5.106033775979967e-07	4.525154136170409e-11	2.8488721710062967e-08	1.1541059742698344e-06	1.0228109956245373e-10	2.2853987210648252e-07	2.0254040371187885e-11	2.1709419033929064e-07	1.2012122085502115e-06	4.7511525869068685e-07	5.983299206022392e-10	5.3026190523536943e-14	2.0004162693146107e-09	1.7728426953626515e-13	1.536264472177743e-06	9.296543968003526e-08	1.1774044968666124e-05	2.325955031333884e-06	2.82e-05	1.3225025084780235e-06	1.4974974915219777e-06	2.2983e-06
68.31683168316832	5.10603386444789e-07	4.5251542205780575e-11	2.8488722842637474e-08	1.1541059400678415e-06	1.0228109647706266e-10	2.2853990804910244e-07	2.0254043606720137e-11	2.1709419611682633e-07	1.2012122356241373e-06	4.7511523642763836e-07	5.983299370183005e-10	5.302619183536014e-14	2.000416356209928e-09	1.7728427043906825e-13	1.536264462146931e-06	9.296543901783868e-08	1.1774044982336923e-05	2.325955017663088e-06	2.82e-05	1.3225024408273246e-06	1.4974975591726766e-06	2.2983e-06
69.3069306930693	5.106033991637454e-07	4.52515433598593e-11	2.848872445295818e-08	1.1541058919448165e-06	1.0228109207637694e-10	2.285399588896455e-07	2.0254048148734563e-11	2.1709420447901113e-07	1.2012122737965396e-06	4.751152053308209e-07	5.983299605652422e-10	5.302619373353782e-14	2.0004164825781975e-09	1.7728427448692027e-13	1.5362644475690574e-06	9.296543800635797e-08	1.1774045003487391e-05	2.325954996512615e-06	2.82e-05	1.322502382533016e-06	1.4974976174669851e-06	2.2983e-06
70.29702970297029	5.106034157548661e-07	4.525154482394027e-11	2.848872654102509e-08	1.1541058299007596e-06	1.0228108636039656e-10	2.2854002462811169e-07	2.0254053997231154e-11	2.170942154258451e-07	1.2012123230674178e-06	4.751151654002347e-07	5.983299912430639e-10	5.302619621806997e-14	2.00041664841942e-09	1.7728428167982125e-13	1.5362644284441218e-06	9.296543664559318e-08	1.1774045032117544e-05	2.3259549678824652e-06	2.82e-05	1.322502333595098e-06	1.4974976664049032e-06	2.2983e-06
71.2871287128713	5.10603418363975e-07	4.525154505345898e-11	2.8488726868971468e-08	1.1541058201609151e-06	1.0228108545702603e-10	2.285400349040538e-07	2.0254054912020297e-11	2.1709421714888393e-07	1.2012123307056325e-06	4.7511515918442787e-07	5.983299960265781e-10	5.3026196600314414e-14	2.0004166743366534e-09	1.7728428265920575e-13	1.5362644254804615e-06	9.296543642896711e-08	1.1774045036658108e-05	2.3259549633419007e-06	2.82e-05	1.3225023283737525e-06	1.497497671626249e-06	2.2983e-06
72.27722772277228	5.106034193129933e-07	4.525154513819578e-11	2.848872698848478e-08	1.1541058165993745e-06	1.0228108512407197e-10	2.285400386209409e-07	2.0254055244402512e-11	2.170942177750735e-07	1.2012123334250938e-06	4.7511515694322485e-07	5.98329997737919e-10	5.3026196732719346e-14	2.0004166835999104e-09	1.7728428282055805e-13	1.53626442443966e-06	9.296543635001336e-08	1.1774045038292934e-05	2.325954961707076e-06	2.82e-05	1.322502327132839e-06	1.4974976728671621e-06	2.2983e-06
73.26732673267327	5.106034202620116e-07	4.525154522293258e-11	2.848872710799809e-08	1.154105813037834e-06	1.0228108479111794e-10	2.2854004233782795e-07	2.0254055576784727e-11	2.17094218401263e-07	1.2012123361445552e-06	4.751151547020218e-07	5.983299994492601e-10	5.302619686512429e-14	2.0004166928631673e-09	1.7728428298191037e-13	1.5362644233988585e-06	9.296543627105959e-08	1.177404503992776e-05	2.3259549600722506e-06	2.82e-05	1.3225023258919256e-06	1.4974976741080754e-06	2.2983e-06
74.25742574257426	5.106034212110298e-07	4.5251545307669375e-11	2.848872722751141e-08	1.1541058094762933e-06	1.0228108445816388e-10	2.2854004605471506e-07	2.025405590916694e-11	2.1709421902745257e-07	1.2012123388640165e-06	4.751151524608187e-07	5.983300011606011e-10	5.3026196997529236e-14	2.0004167021264243e-09	1.772842831432627e-13	1.5362644223580577e-06	9.296543619210582e-08	1.1774045041562585e-05	2.3259549584374253e-06	2.82e-05	1.3225023246510124e-06	1.4974976753489888e-06	2.2983e-06
75.24752475247524	5.106034221600482e-07	4.525154539240618e-11	2.8488727347024723e-08	1.1541058059147527e-06	1.0228108412520985e-10	2.2854004977160207e-07	2.025405624154916e-11	2.170942196536421e-07	1.201212341583478e-06	4.7511515021961565e-07	5.983300028719421e-10	5.3026197129934175e-14	2.0004167113896817e-09	1.77284283304615e-13	1.5362644213172564e-06	9.296543611315205e-08	1.1774045043197409e-05	2.3259549568026005e-06	2.82e-05	1.322502323410099e-06	1.4974976765899024e-06	2.2983e-06
76.23762376237623	5.106034231090665e-07	4.525154547714297e-11	2.8488727466538035e-08	1.154105802353212e-06	1.0228108379225581e-10	2.2854005348848918e-07	2.0254056573931374e-11	2.170942202798316e-07	1.2012123443029393e-06	4.7511514797841263e-07	5.983300045832831e-10	5.302619726233912e-14	2.0004167206529386e-09	1.772842834659673e-13	1.5362644202764552e-06	9.29654360341983e-08	1.1774045044832235e-05	2.3259549551677752e-06	2.82e-05	1.3225023221691855e-06	1.4974976778308157e-06	2.2983e-06
77.22772277227723	5.106034240580847e-07	4.525154556187977e-11	2.8488727586051353e-08	1.1541057987916715e-06	1.0228108345930175e-10	2.2854005720537624e-07	2.025405690631359e-11	2.1709422090602117e-07	1.2012123470224007e-06	4.7511514573720946e-07	5.983300062946241e-10	5.302619739474405e-14	2.0004167299161956e-09	1.772842836273196e-13	1.5362644192356539e-06	9.296543595524453e-08	1.177404504646706e-05	2.3259549535329504e-06	2.82e-05	1.322502320928272e-06	1.497497679071729e-06	2.2983e-06
78.21782178217822	5.10603425007103e-07	4.525154564661657e-11	2.8488727705564668e-08	1.1541057952301309e-06	1.0228108312634772e-10	2.2854006092226333e-07	2.0254057238695804e-11	2.1709422153221069e-07	1.201212349741862e-06	4.7511514349600645e-07	5.983300080059651e-10	5.3026197527149e-14	2.0004167391794525e-09	1.772842837886719e-13	1.5362644181948528e-06	9.296543587629075e-08	1.1774045048101884e-05	2.325954951898125e-06	2.82e-05	1.3225023196873589e-06	1.4974976803126423e-06	2.2983e-06
79.20792079207921	5.106034259561213e-07	4.5251545731353366e-11	2.848872782507798e-08	1.1541057916685902e-06	1.0228108279339366e-10	2.2854006463915042e-07	2.0254057571078022e-11	2.1709422215840025e-07	1.2012123524613233e-06	4.751151412548034e-07	5.98330009717306e-10	5.302619765955394e-14	2.0004167484427095e-09	1.7728428395002425e-13	1.5362644171540516e-06	9.2965435797337e-08	1.177404504973671e-05	2.3259549502633e-06	2.82e-05	1.3225023184464454e-06	1.4974976815535555e-06	2.2983e-06
80.1980198019802	5.106034269051396e-07	4.525154581609017e-11	2.8488727944591297e-08	1.1541057881070496e-06	1.0228108246043963e-10	2.2854006835603745e-07	2.0254057903460236e-11	2.1709422278458977e-07	1.2012123551807846e-06	4.751151390136003e-07	5.983300114286471e-10	5.302619779195888e-14	2.000416757705967e-09	1.7728428411137655e-13	1.5362644161132503e-06	9.296543571838323e-08	1.1774045051371534e-05	2.325954948628475e-06	2.82e-05	1.322502317205532e-06	1.4974976827944692e-06	2.2983e-06
81.18811881188118	5.106034278541578e-07	4.5251545900826964e-11	2.8488728064104612e-08	1.154105784545509e-06	1.0228108212748559e-10	2.2854007207292456e-07	2.025405823584245e-11	2.1709422341077933e-07	1.201212357900246e-06	4.751151367723973e-07	5.983300131399881e-10	5.3026197924363826e-14	2.0004167669692238e-09	1.7728428427272887e-13	1.536264415072449e-06	9.296543563942946e-08	1.1774045053006359e-05	2.3259549469936498e-06	2.82e-05	1.3225023159646188e-06	1.4974976840353826e-06	2.2983e-06
82.17821782178218	5.106034288031762e-07	4.5251545985563766e-11	2.8488728183617923e-08	1.1541057809839684e-06	1.0228108179453153e-10	2.2854007578981162e-07	2.0254058568224666e-11	2.1709422403696885e-07	1.2012123606197075e-06	4.751151345311941e-07	5.983300148513291e-10	5.302619805676876e-14	2.0004167762324807e-09	1.7728428443408117e-13	1.536264414031648e-06	9.29654355604757e-08	1.1774045054641185e-05	2.325954945358825e-06	2.82e-05	1.3225023147237053e-06	1.4974976852762958e-06	2.2983e-06
83.16831683168317	5.106034297521945e-07	4.525154607030056e-11	2.848872830313124e-08	1.1541057774224278e-06	1.022810814615775e-10	2.285400795066987e-07	2.0254058900606884e-11	2.1709422466315842e-07	1.2012123633391688e-06	4.751151322899911e-07	5.983300165626701e-10	5.3026198189173703e-14	2.0004167854957377e-09	1.7728428459543351e-13	1.5362644129908465e-06	9.296543548152194e-08	1.177404505627601e-05	2.3259549437239997e-06	2.82e-05	1.322502313482792e-06	1.497497686517209e-06	2.2983e-06
84.15841584158416	5.106034307012127e-07	4.525154615503736e-11	2.8488728422644556e-08	1.1541057738608872e-06	1.0228108112862344e-10	2.285400832235858e-07	2.02540592329891e-11	2.1709422528934793e-07	1.2012123660586301e-06	4.7511513004878793e-07	5.983300182740111e-10	5.302619832157865e-14	2.0004167947589946e-09	1.772842847567858e-13	1.536264411950046e-06	9.296543540256817e-08	1.1774045057910835e-05	2.325954942089175e-06	2.82e-05	1.3225023122418785e-06	1.4974976877581227e-06	2.2983e-06
85.14851485148515	5.106034316502311e-07	4.525154623977416e-11	2.8488728542157868e-08	1.1541057702993466e-06	1.0228108079566941e-10	2.2854008694047289e-07	2.0254059565371314e-11	2.170942259155375e-07	1.2012123687780915e-06	4.751151278075849e-07	5.983300199853521e-10	5.302619845398359e-14	2.000416804022252e-09	1.772842849181381e-13	1.5362644109092444e-06	9.296543532361442e-08	1.177404505954566e-05	2.3259549404543496e-06	2.82e-05	1.3225023110009653e-06	1.4974976889990361e-06	2.2983e-06
86.13861386138613	5.106034325992493e-07	4.525154632451096e-11	2.8488728661671186e-08	1.1541057667378058e-06	1.0228108046271535e-10	2.2854009065735995e-07	2.025405989775353e-11	2.1709422654172704e-07	1.2012123714975528e-06	4.7511512556638185e-07	5.983300216966932e-10	5.302619858638853e-14	2.000416813285509e-09	1.7728428507949043e-13	1.5362644098684434e-06	9.296543524466064e-08	1.1774045061180484e-05	2.3259549388195243e-06	2.82e-05	1.3225023097600518e-06	1.4974976902399493e-06	2.2983e-06
87.12871287128712	5.106034335482676e-07	4.5251546409247756e-11	2.84887287811845e-08	1.1541057631762652e-06	1.0228108012976131e-10	2.2854009437424706e-07	2.0254060230135746e-11	2.1709422716791658e-07	1.2012123742170141e-06	4.751151233251788e-07	5.983300234080341e-10	5.3026198718793464e-14	2.000416822548766e-09	1.7728428524084273e-13	1.536264408827642e-06	9.296543516570687e-08	1.177404506281531e-05	2.3259549371846995e-06	2.82e-05	1.3225023085191384e-06	1.4974976914808628e-06	2.2983e-06
88.11881188118812	5.106034344972859e-07	4.525154649398456e-11	2.8488728900697812e-08	1.1541057596147246e-06	1.0228107979680728e-10	2.2854009809113407e-07	2.025406056251796e-11	2.1709422779410612e-07	1.2012123769364754e-06	4.7511512108397576e-07	5.983300251193751e-10	5.302619885119841e-14	2.000416831812023e-09	1.7728428540219507e-13	1.5362644077868408e-06	9.296543508675309e-08	1.1774045064450133e-05	2.3259549355498743e-06	2.82e-05	1.322502307278225e-06	1.4974976927217762e-06	2.2983e-06
89.10891089108911	5.106034354463042e-07	4.5251546578721354e-11	2.848872902021113e-08	1.154105756053184e-06	1.0228107946385322e-10	2.2854010180802118e-07	2.0254060894900176e-11	2.1709422842029566e-07	1.201212379655937e-06	4.751151188427726e-07	5.983300268307161e-10	5.3026198983603354e-14	2.0004168410752798e-09	1.7728428556354732e-13	1.5362644067460396e-06	9.296543500779934e-08	1.1774045066084963e-05	2.3259549339150494e-06	2.82e-05	1.3225023060373117e-06	1.4974976939626892e-06	2.2983e-06
90.0990099009901	5.106034363953225e-07	4.5251546663458156e-11	2.8488729139724445e-08	1.1541057524916433e-06	1.0228107913089919e-10	2.2854010552490824e-07	2.0254061227282394e-11	2.170942290464852e-07	1.2012123823753983e-06	4.751151166015696e-07	5.983300285420571e-10	5.302619911600829e-14	2.000416850338537e-09	1.7728428572489967e-13	1.5362644057052383e-06	9.296543492884558e-08	1.1774045067719785e-05	2.325954932280224e-06	2.82e-05	1.3225023047963983e-06	1.4974976952036029e-06	2.2983e-06
91.08910891089108	5.106034373443408e-07	4.525154674819495e-11	2.8488729259237756e-08	1.1541057489301027e-06	1.0228107879794513e-10	2.2854010924179533e-07	2.025406155966461e-11	2.1709422967267474e-07	1.2012123850948596e-06	4.751151143603665e-07	5.983300302533982e-10	5.3026199248413225e-14	2.000416859601794e-09	1.7728428588625196e-13	1.536264404664437e-06	9.296543484989181e-08	1.1774045069354608e-05	2.3259549306453993e-06	2.82e-05	1.3225023035554849e-06	1.4974976964445163e-06	2.2983e-06
92.07920792079207	5.106034382933591e-07	4.525154683293176e-11	2.8488729378751074e-08	1.1541057453685621e-06	1.022810784649911e-10	2.2854011295868241e-07	2.0254061892046823e-11	2.170942302988643e-07	1.201212387814321e-06	4.7511511211916344e-07	5.983300319647391e-10	5.302619938081817e-14	2.000416868865051e-09	1.7728428604760429e-13	1.536264403623636e-06	9.296543477093806e-08	1.1774045070989437e-05	2.325954929010574e-06	2.82e-05	1.3225023023145714e-06	1.4974976976854297e-06	2.2983e-06
93.06930693069307	5.106034392423773e-07	4.525154691766855e-11	2.848872949826439e-08	1.1541057418070215e-06	1.0228107813203703e-10	2.2854011667556945e-07	2.0254062224429038e-11	2.1709423092505383e-07	1.2012123905337823e-06	4.7511510987796037e-07	5.983300336760802e-10	5.3026199513223115e-14	2.000416878128308e-09	1.772842862089566e-13	1.5362644025828345e-06	9.296543469198428e-08	1.177404507262426e-05	2.325954927375749e-06	2.82e-05	1.3225023010736582e-06	1.4974976989263427e-06	2.2983e-06
94.05940594059406	5.106034401913956e-07	4.525154700240536e-11	2.8488729617777707e-08	1.154105738245481e-06	1.02281077799083e-10	2.2854012039245656e-07	2.0254062556811256e-11	2.170942315512434e-07	1.2012123932532436e-06	4.7511510763675736e-07	5.983300353874211e-10	5.3026199645628054e-14	2.000416887391565e-09	1.7728428637030893e-13	1.536264401542034e-06	9.296543461303051e-08	1.1774045074259086e-05	2.325954925740924e-06	2.82e-05	1.3225022998327448e-06	1.4974977001672564e-06	2.2983e-06
95.04950495049505	5.106034411404139e-07	4.5251547087142146e-11	2.848872973729102e-08	1.1541057346839403e-06	1.0228107746612894e-10	2.2854012410934362e-07	2.025406288919347e-11	2.170942321774329e-07	1.201212395972705e-06	4.7511510539555424e-07	5.983300370987621e-10	5.3026199778033e-14	2.0004168966548223e-09	1.7728428653166123e-13	1.5362644005012324e-06	9.296543453407673e-08	1.1774045075893912e-05	2.3259549241060987e-06	2.82e-05	1.3225022985918314e-06	1.4974977014081698e-06	2.2983e-06
96.03960396039604	5.106034420894322e-07	4.5251547171878955e-11	2.8488729856804333e-08	1.1541057311223997e-06	1.022810771331749e-10	2.285401278262307e-07	2.0254063221575686e-11	2.1709423280362248e-07	1.2012123986921664e-06	4.7511510315435117e-07	5.983300388101031e-10	5.302619991043794e-14	2.0004169059180793e-09	1.7728428669301357e-13	1.5362643994604314e-06	9.296543445512299e-08	1.1774045077528735e-05	2.325954922471274e-06	2.82e-05	1.3225022973509181e-06	1.497497702649083e-06	2.2983e-06
97.02970297029702	5.106034430384505e-07	4.525154725661575e-11	2.848872997631765e-08	1.154105727560859e-06	1.0228107680022085e-10	2.285401315431178e-07	2.02540635539579e-11	2.1709423342981202e-07	1.2012124014116278e-06	4.751151009131481e-07	5.983300405214441e-10	5.3026200042842876e-14	2.000416915181336e-09	1.7728428685436582e-13	1.5362643984196301e-06	9.296543437616922e-08	1.1774045079163561e-05	2.3259549208364486e-06	2.82e-05	1.3225022961100047e-06	1.4974977038899965e-06	2.2983e-06
98.01980198019803	5.106034439874688e-07	4.525154734135254e-11	2.8488730095830963e-08	1.1541057239993185e-06	1.0228107646726681e-10	2.2854013526000488e-07	2.0254063886340118e-11	2.1709423405600156e-07	1.201212404131089e-06	4.7511509867194503e-07	5.983300422327852e-10	5.302620017524782e-14	2.000416924444593e-09	1.7728428701571817e-13	1.5362643973788289e-06	9.296543429721546e-08	1.1774045080798387e-05	2.3259549192016234e-06	2.82e-05	1.3225022948690913e-06	1.4974977051309099e-06	2.2983e-06
99.00990099009901	5.106034449364871e-07	4.525154742608935e-11	2.8488730215344278e-08	1.1541057204377778e-06	1.0228107613431276e-10	2.2854013897689194e-07	2.0254064218722333e-11	2.170942346821911e-07	1.2012124068505504e-06	4.75115096430742e-07	5.983300439441261e-10	5.302620030765276e-14	2.00041693370785e-09	1.7728428717707047e-13	1.5362643963380276e-06	9.29654342182617e-08	1.1774045082433212e-05	2.3259549175667985e-06	2.82e-05	1.3225022936281778e-06	1.4974977063718233e-06	2.2983e-06
100.0	5.106034458855053e-07	4.525154751082614e-11	2.8488730334857596e-08	1.1541057168762372e-06	1.0228107580135872e-10	2.28540142693779e-07	2.0254064551104548e-11	2.1709423530838064e-07	1.2012124095700117e-06	4.7511509418953884e-07	5.983300456554672e-10	5.3026200440057705e-14	2.0004169429711075e-09	1.7728428733842279e-13	1.5362643952972263e-06	9.296543413930792e-08	1.1774045084068036e-05	2.3259549159319733e-06	2.82e-05	1.3225022923872646e-06	1.4974977076127365e-06	2.2983e-06
