time	M	Tc	N	Tr
46.53465346534654	4.2835518711941925	582.6436547341073	265.59893337590444	46.38946038095479
47.524752475247524	4.288255178159235	583.2573144403341	265.9808628856241	46.402022892857545
48.51485148514851	4.292922252060742	583.8383366677398	266.35018798138077	46.41415488871658
49.504950495049506	4.2975538740738255	584.3884004541146	266.7072640593619	46.42589078051046
50.495049504950494	4.302150796997278	584.9091048842607	267.0524406643076	46.43726181866181
51.48514851485149	4.30671374612824	585.4019722004433	267.3860612690588	46.44829638808248
52.475247524752476	4.311243420134189	585.8684508697211	267.70846308478013	46.45902027687571
53.46534653465346	4.315740491919469	586.309918600071	268.01997689940487	46.46945692054343
54.45544554455446	4.320205609483563	586.7276852960171	268.32092694358437	46.47962762287071
55.445544554455445	4.324639396768258	587.1229959457944	268.6116307822821	46.48955175567137
56.43564356435643	4.329042454492118	587.4970334365439	268.89239922926544	46.49924694014208
57.42574257425743	4.333415360970605	587.8509212934783	269.16353628304535	46.50872921130867
58.415841584158414	4.337758672919558	588.1857263355715	269.4253390837031	46.51801316632262
59.4059405940594	4.34207292624149	588.5024612489274	269.67809788782387	46.5271120990409
60.396039603960396	4.346358636794264	588.8020870782055	269.9220960598863	46.536038122294144
61.386138613861384	4.350616301139845	589.0855156279159	270.15761008017813	46.544802277932426
62.37623762376238	4.3548463972735005	589.3536117780195	270.38490956671103	46.55341463664525
63.366336633663366	4.35904938533392	589.6071957175402	270.6042573095061	46.561884388786915
64.35643564356435	4.363225708291803	589.8470450873184	270.81590931755085	46.570219926018126
65.34653465346534	4.3673757926181285	590.0738970390174	271.02011487619603	46.57842891538483
66.33663366336634	4.371500048931792	590.2884502105824	271.217116614156	46.586518366407105
67.32673267326733	4.375598872626319	590.4913666183363	271.40715057937246	46.59449469168004
68.31683168316832	4.37967264447966	590.6832734826588	271.5904463211166	46.60236376279571
69.3069306930693	4.383721731241856	590.8647649665852	271.76722697993324	46.610130960313754
70.29702970297029	4.387746486199074	591.036403824781	271.93770938494123	46.61780121806498
71.2871287128713	4.391747249721125	591.1987229905508	272.1021041554796	46.62537906396869
72.27722772277228	4.395724349784956	591.3522270739477	272.2606158085293	46.63286865607903
73.26732673267327	4.3996781024875835	591.4973938233354	272.4134428669611	46.64027381746313
74.25742574257426	4.403608812536887	591.6346755048901	272.5607779727167	46.647598066708696
75.24752475247524	4.40751677372301	591.7645002122262	272.70280800327	46.65484464519058
76.23762376237623	4.411402269372154	591.8872731140889	272.8397141902871	46.662016541812775
77.22772277227723	4.415265572783407	592.0033776433921	272.9716722399245	46.669116515535336
78.21782178217822	4.419106947648556	592.113176627922	273.0988524543527	46.676147115831434
79.20792079207921	4.422926648458664	592.217013376209	273.22141985397616	46.68311070161664
80.1980198019802	4.4267249208900195	592.3152126935616	273.33953430062303	46.690009457820196
81.18811881188118	4.4305020021779145	592.4080818577429	273.45335062084075	46.69684541069912
82.17821782178218	4.434258121474862	592.4959115435815	273.563018729172	46.70362044166602
83.16831683168317	4.4379935001945325	592.5789767013752	273.66868375103553	46.71033629986919
84.15841584158416	4.441708352341888	592.6575373910324	273.77048614499944	46.71699461361883
85.14851485148515	4.445402884829941	592.7318395738096	273.8685618242357	46.7235969007564
86.13861386138613	4.44907729778309	592.8021158619	273.96304227691024	46.73014457802495
87.12871287128712	4.452731784830337	592.8685862367245	274.0540546855773	46.73663896974038
88.11881188118812	4.456366533382495	592.9314587178496	274.14172204488517	46.74308131538251
89.10891089108911	4.459981724900924	592.9909300067167	274.2261632779493	46.74947277673069
90.0990099009901	4.463577535154326	593.0471860944444	274.30749335103854	46.755814444291026
91.08910891089108	4.467154134464797	593.1004028377847	274.38582338650383	46.76210734313711
92.07920792079207	4.470711687943578	593.1507465049239	274.46126077385316	46.76835243822439
93.06930693069307	4.47425035571691	593.1983742926295	274.5339092788865	46.77455063922888
94.05940594059406	4.477770293141977	593.2434348150634	274.603869150731	46.780702804938684
95.04950495049505	4.481271651015518	593.2860685718514	274.67123722719873	46.78680974733466
96.03960396039604	4.48475457577053	593.326408382673	274.7361070373618	46.79287223517678
97.02970297029702	4.488219209666963	593.3645798055082	274.79856890246356	46.79889099738099
98.01980198019803	4.491665690973616	593.4007015306508	274.8587100345052	46.80486672606872
99.00990099009901	4.495094154142244	593.4348857537082	274.91661463261977	46.81080007935203
100.0	4.498504729974212	593.4672385286751	274.97236397722025	46.81669168387867
