time	Ctelo	Utelo	Cdc13	Rad17Utelo	Rad17	Rad24	RPA	Mec1	ssDNA	RPAssDNA	RPAssDNA1	RPAssDNA2	Mec1RPAssDNA	ExoXI	ExoXA	Exo1I	Exo1A	Rad9I	Rad9A	Rad53I	Rad53A	Chk1I	Chk1A	Dun1I	Dun1A	ATP	ADP	Rad9Kin	recovery	G1	S	G2	M	G1cyclin	Scyclin	G2cyclin	Mcyclin	G1CdkI	G1CdkA	SCdkI	SCdkA	G2CdkI	G2CdkA	MCdkI	MCdkA	G1Soff	G1Son	SG2off	SG2on	G2Moff	G2Mon	MG1off	MG1on	budscar	sink
83.0	63.83627028908687	0.16370298756394092	300.1637297109134	2.672345769576658e-05	69.99997327654233	70.0	3999.9069541366525	3999.9701028605045	0.00030185893711987883	5.0922195039703556e-05	0.036092598271758015	0.02700520338717512	0.029897139492760457	69.99998129360965	1.8706390308048204e-05	36.53074637618768	633.4692536238123	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999387496166	1000.0006125038389	0.0	1.0	1.0	0.0	0.0	0.0	12.640076609187485	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
84.0	63.836270202669084	0.1637030739534455	300.1637297973312	2.6723485975496103e-05	69.99997327651405	70.0	3999.905747801644	3999.9692847184756	0.00030132435672828754	5.134433108384888e-05	0.036208651986066966	0.027276920516658684	0.03071528152170422	69.99998129358634	1.8706413614478896e-05	35.27255669795447	634.7274433020456	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99937947472	1000.0006205252841	0.0	1.0	1.0	0.0	0.0	0.0	12.784821652672443	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
85.0	63.836270128102576	0.16370314849555384	300.16372987189766	2.6723510375998027e-05	69.99997327648967	70.0	3999.9045435873004	3999.9684599042253	0.00030079871116649816	5.175650812835703e-05	0.03632106535758269	0.02754349506080715	0.031540095772158966	69.99998129356622	1.8706433724010724e-05	34.057671744710255	635.9423282552898	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999371453272	1000.0006285467333	0.0	1.0	1.0	0.0	0.0	0.0	12.929393106402362	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
86.0	63.83627006364224	0.1637032129348017	300.16372993635804	2.672353146848212e-05	69.99997327646857	70.0	3999.9033414582395	3999.967628574269	0.00030028191718415844	5.215893594632954e-05	0.036429960133007915	0.027804996962386173	0.03237142572840012	69.99998129354884	1.8706451107380143e-05	32.88461333867107	637.1153866613289	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99936343182	1000.0006365681858	0.0	1.0	1.0	0.0	0.0	0.0	13.073791178473597	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
87.0	63.836270008458044	0.1637032681009408	300.1637299915422	2.6723549524648182e-05	69.99997327645052	70.0	3999.902141378927	3999.96679088262	0.00029977388227278985	5.255182637032288e-05	0.03653545271403125	0.02806149915451756	0.03320911737729211	69.99998129353396	1.8706465988498937e-05	31.751960608319408	638.2480393916807	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999355410364	1000.0006445896412	0.0	1.0	1.0	0.0	0.0	0.0	13.218016076814939	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
88.0	63.83626995994916	0.1637033165939484	300.1637300400511	2.6723565395788745e-05	69.99997327643464	70.0	3999.900943315091	3999.965946981777	0.0002992745408809295	5.2935388911567204e-05	0.03663766363059677	0.028313067668710046	0.03405301822024767	69.99998129352089	1.8706479068918823e-05	30.658257618441645	639.3417423815583	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999347388906	1000.0006526110989	0.0	1.0	1.0	0.0	0.0	0.0	13.362068009175749	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
89.0	63.83626991779361	0.16370335873571437	300.16373008220665	2.6723579187313163e-05	69.99997327642086	70.0	3999.899747231913	3999.9650970181933	0.000298783787059809	5.330983010080313e-05	0.03673669908539401	0.028559777366679882	0.03490298180408122	69.99998129350952	1.87064904355105e-05	29.602199443073868	640.3978005569261	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999339367447	1000.0006606325585	0.0	1.0	1.0	0.0	0.0	0.0	13.505947182932019	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
90.0	63.836269881646075	0.16370339487142102	300.16373011835424	2.672359101225394e-05	69.99997327640904	70.0	3999.8985530950204	3999.964241135202	0.00029830151422101777	5.367535469941105e-05	0.036832661925814164	0.028801702903047333	0.03575886479515772	69.99998129349977	1.8706500181426344e-05	28.58252099813585	641.4174790018641	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999331345985	1000.0006686540202	0.0	1.0	1.0	0.0	0.0	0.0	13.64965380522102	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
91.0	63.8362698514686	0.16370342503902238	300.16373014853167	2.672360088304937e-05	69.99997327639916	70.0	3999.8973608703427	3999.9633794726133	0.0002978276095527416	5.403216526805374e-05	0.03692565009650589	0.029038920010441463	0.03662052738424442	69.99998129349164	1.8706508316918753e-05	27.59801269452077	642.4019873054791	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999323324522	1000.0006766754838	0.0	1.0	1.0	0.0	0.0	0.0	13.793188082922272	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
92.0	63.83626982517824	0.16370345132078384	300.16373017482204	2.6723609481480525e-05	69.99997327639056	70.0	3999.8961705251286	3999.962512170545	0.00029736200158131176	5.438044925115507e-05	0.037015769408214085	0.029271495560378974	0.03748782945266634	69.99998129348455	1.8706515403844593e-05	26.647389660271305	643.3526103397286	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999315303057	1000.0006846969486	0.0	1.0	1.0	0.0	0.0	0.0	13.936550222812619	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
93.0	63.83626980298215	0.16370347350961212	300.16373019701814	2.6723616739748923e-05	69.9999732763833	70.0	3999.8949820260727	3999.961639362392	0.00029690457278171454	5.472040224441011e-05	0.03710311006483198	0.029499505853520725	0.03836063760583826	69.99998129347857	1.8706521386332542e-05	25.72953210278611	644.2704678972138	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99930728159	1000.0006927184148	0.0	1.0	1.0	0.0	0.0	0.0	14.07974043128111	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
94.0	63.8362697843648	0.16370349212087482	300.1637302156355	2.672362282660224e-05	69.9999732763772	70.0	3999.893795340626	3999.96076117983	0.000296455220403566	5.5052213405633375e-05	0.03718776330678918	0.02972302368491111	0.0392388201676545	69.99998129347354	1.870652640344863e-05	24.84331495091855	645.1566850490814	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999299260126	1000.0007007398821	0.0	1.0	1.0	0.0	0.0	0.0	14.222758914522322	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
95.0	63.83626976847932	0.16370350800117017	300.163730231521	2.6723628019241003e-05	69.999973276372	70.0	3999.8926104368475	3999.959877752425	0.0002960138487720061	5.5376070826540995e-05	0.037269819974917136	0.029942119533074803	0.04012224757251472	69.99998129346926	1.870653068363513e-05	23.98762270542107	646.0123772945789	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999291238657	1000.0007087613503	0.0	1.0	1.0	0.0	0.0	0.0	14.365605878500622	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
96.0	63.83626975494522	0.16370352153084416	300.1637302450551	2.6723632442201055e-05	69.99997327636758	70.0	3999.8914272830048	3999.958989205668	0.0002955803526817451	5.569215679052764e-05	0.03734936430706217	0.030156866200489178	0.04101079432979463	69.99998129346562	1.8706534329522573e-05	23.16141256288262	646.8385874371173	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999283217188	1000.0007167828193	0.0	1.0	1.0	0.0	0.0	0.0	14.508281528925272	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
97.0	63.836269743382665	0.16370353308961735	300.16373025661767	2.6723636219816096e-05	69.9999732763638	70.0	3999.8902458478447	3999.95809566263	0.00029515462456287754	5.6000652615671044e-05	0.037426478925271456	0.03036733520865111	0.041904337367277035	69.9999812934625	1.8706537443575365e-05	22.363663623766136	647.6363363762338	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999275195718	1000.000724804289	0.0	1.0	1.0	0.0	0.0	0.0	14.650786071250646	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
98.0	63.836269733483626	0.1637035429854229	300.1637302665167	2.67236394529151e-05	69.99997327636058	70.0	3999.8890661005366	3999.957197243483	0.0002947365545291318	5.630173697714806e-05	0.03750124345658612	0.030573597753744703	0.04280275651462935	69.99998129345983	1.8706540108887645e-05	21.593390953290932	648.4066090467089	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999267174248	1000.0007328257591	0.0	1.0	1.0	0.0	0.0	0.0	14.79311971068267	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
99.0	63.83626972490114	0.16370355156510338	300.16373027509917	2.672364225506388e-05	69.99997327635776	70.0	3999.887888010688	3999.956294065275	0.00029432603512534754	5.65955845630472e-05	0.03757373407611191	0.030775724927043117	0.04370593472267345	69.99998129345752	1.8706542419049486e-05	20.849650273254458	649.1503497267454	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999259152777	1000.0007408472297	0.0	1.0	1.0	0.0	0.0	0.0	14.935282652196097	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
100.0	63.83626971747752	0.16370355898630487	300.1637302825228	2.6723644677883524e-05	69.99997327635535	70.0	3999.8867115482294	3999.9553862429684	0.0002939229749621116	5.6882357173782075e-05	0.03764402521166205	0.0309737871713439	0.044613757029006836	69.99998129345552	1.8706544416602626e-05	20.13151995629078	649.8684800437092	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999251131307	1000.0007488687007	0.0	1.0	1.0	0.0	0.0	0.0	15.077275100498005	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
