time	PII	PIIUMP	GLN	PIIUMP2	PIIUMP3	GS	AMP	GLU	AZGLU	ATP	ADP	AZGLN	UTP	PPi	UMP	NH4	KG	NADPH	NADP	AZglu	AZgln	P_i
85.14851485148515	1.853293580669554e-05	9.391476270964622e-05	0.5975891080987554	0.0004759085525792842	0.0024116437488996456	0.012546297074508533	0.0014537029254914453	4.028831130091646	0.7432537588178243	5.15848888329301	0.21151111670697376	0.5293853568261991	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
86.13861386138613	1.8532935806695577e-05	9.391476270964643e-05	0.5975891080987548	0.0004759085525792849	0.0024116437488996448	0.012546297074508524	0.0014537029254914537	4.02883113009165	0.7432537588178251	5.1584888832930105	0.21151111670697345	0.529385356826199	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
87.12871287128712	1.8532935806695614e-05	9.391476270964664e-05	0.5975891080987542	0.0004759085525792856	0.002411643748899644	0.012546297074508515	0.0014537029254914622	4.028831130091653	0.7432537588178257	5.1584888832930105	0.21151111670697315	0.5293853568261989	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
88.11881188118812	1.853293580669565e-05	9.391476270964686e-05	0.5975891080987537	0.0004759085525792863	0.002411643748899643	0.012546297074508507	0.0014537029254914709	4.028831130091657	0.7432537588178265	5.1584888832930105	0.2115111167069728	0.5293853568261989	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
89.10891089108911	1.8532935806695686e-05	9.391476270964708e-05	0.597589108098753	0.000475908552579287	0.002411643748899642	0.012546297074508498	0.0014537029254914793	4.0288311300916595	0.7432537588178273	5.158488883293011	0.2115111167069725	0.5293853568261988	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
90.0990099009901	1.8532935806695723e-05	9.391476270964728e-05	0.5975891080987524	0.0004759085525792877	0.0024116437488996413	0.01254629707450849	0.0014537029254914878	4.028831130091663	0.743253758817828	5.158488883293011	0.2115111167069722	0.5293853568261987	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
91.08910891089108	1.853293580669576e-05	9.39147627096475e-05	0.5975891080987519	0.00047590855257928835	0.0024116437488996404	0.01254629707450848	0.0014537029254914964	4.028831130091667	0.7432537588178287	5.158488883293011	0.2115111167069719	0.5293853568261987	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
92.07920792079207	1.8532935806695797e-05	9.391476270964771e-05	0.5975891080987512	0.00047590855257928906	0.0024116437488996396	0.012546297074508472	0.001453702925491505	4.028831130091669	0.7432537588178295	5.158488883293012	0.21151111670697156	0.5293853568261986	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
93.06930693069307	1.853293580669583e-05	9.391476270964792e-05	0.5975891080987507	0.00047590855257928976	0.0024116437488996387	0.012546297074508463	0.0014537029254915134	4.028831130091673	0.7432537588178302	5.158488883293012	0.21151111670697126	0.5293853568261985	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
94.05940594059406	1.853293580669587e-05	9.391476270964813e-05	0.59758910809875	0.00047590855257929047	0.002411643748899638	0.012546297074508455	0.001453702925491522	4.028831130091676	0.743253758817831	5.158488883293012	0.21151111670697095	0.5293853568261984	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
95.04950495049505	1.8532935806695906e-05	9.391476270964835e-05	0.5975891080987494	0.0004759085525792912	0.002411643748899637	0.012546297074508448	0.0014537029254915305	4.02883113009168	0.7432537588178317	5.158488883293013	0.21151111670697062	0.5293853568261984	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
96.03960396039604	1.8532935806695936e-05	9.391476270964855e-05	0.597589108098749	0.0004759085525792918	0.0024116437488996357	0.012546297074508437	0.0014537029254915383	4.028831130091683	0.7432537588178324	5.158488883293013	0.21151111670697031	0.5293853568261981	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
97.02970297029702	1.8532935806695936e-05	9.391476270964855e-05	0.597589108098749	0.00047590855257929177	0.0024116437488996357	0.012546297074508437	0.0014537029254915383	4.028831130091683	0.7432537588178324	5.158488883293013	0.21151111670697031	0.5293853568261981	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
98.01980198019803	1.8532935806695936e-05	9.391476270964854e-05	0.597589108098749	0.00047590855257929177	0.0024116437488996357	0.012546297074508437	0.0014537029254915383	4.028831130091683	0.7432537588178324	5.158488883293013	0.21151111670697031	0.5293853568261981	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
99.00990099009901	1.8532935806695936e-05	9.391476270964854e-05	0.597589108098749	0.00047590855257929177	0.0024116437488996357	0.012546297074508437	0.0014537029254915383	4.028831130091683	0.7432537588178324	5.158488883293013	0.21151111670697031	0.5293853568261981	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
100.0	1.8532935806695936e-05	9.391476270964854e-05	0.597589108098749	0.00047590855257929177	0.0024116437488996357	0.012546297074508437	0.0014537029254915383	4.028831130091683	0.7432537588178324	5.158488883293013	0.21151111670697031	0.5293853568261981	0.5	0.05	0.01	0.05	0.2	0.15	0.05	0.1	0.1	10.0
