time	c1	h1	c2	h2
33.0	0.20102414914527286	0.728121573198755	0.7521261164136003	0.48199962519268896
34.0	0.4754654291199404	0.6947815582417838	0.42776355628439205	0.5545170652310311
35.0	1.1022926183442634	0.5293419167857512	0.24558295807465866	0.6446782652261522
36.0	0.8695644857716442	0.47226149462815625	0.192200605554129	0.7115123287353413
37.0	0.5122436211820637	0.5279106554760563	0.2751356988351469	0.7230743425801084
38.0	0.2838710463875639	0.6184528487372524	0.9256892495154821	0.6057791929286844
39.0	0.1938868365359268	0.6969908636423604	1.0185870237378658	0.48005825614943903
40.0	0.2225721126927954	0.729185297410256	0.6603134401521449	0.49587508617012377
41.0	0.6810930590572133	0.6601736050447887	0.37062448502734907	0.5769950110691379
42.0	1.0904361973733037	0.500540139783368	0.2234412077460235	0.664027194178262
43.0	0.7740945904606208	0.4795919815751728	0.19763616470502818	0.7196944511692593
44.0	0.44257162343319817	0.5493711599104457	0.3619469894075668	0.7096710620926098
45.0	0.2506883962705553	0.6401514099287114	1.046902834555458	0.5611455567367822
46.0	0.19071523252689854	0.7097771938680715	0.9347981002689048	0.4739267246503445
47.0	0.2615395068935978	0.7254920512268647	0.5740826514159101	0.5134773349871101
48.0	0.8902567960424811	0.6160509884809816	0.3215103567976914	0.5999518364208007
49.0	1.036870370894092	0.48217260961465563	0.20778744547747785	0.6817895146351424
50.0	0.6808124878647562	0.4921158382816068	0.210772078153721	0.7245592416789489
51.0	0.3817148463482397	0.5719374721876033	0.5194771986565581	0.6848710086035589
52.0	0.22525678499135499	0.6606311653326769	1.087653745548639	0.5235258670601267
53.0	0.19367716174323565	0.7195017774742287	0.8403487812750349	0.47587351786924076
54.0	0.33561159438956395	0.714747192119999	0.4955530177923582	0.5339284876814269
55.0	1.0332311542650388	0.5704220608796707	0.2806371503877899	0.622769177200176
56.0	0.9582972377804796	0.4736206227813137	0.19873263512404218	0.6972902976281935
57.0	0.5932246588959256	0.5086938171765092	0.2364200760836598	0.7250973781471448
58.0	0.32983250800833847	0.5949420660957322	0.736830595784203	0.6467564391802088
59.0	0.20740332813110252	0.6792626895308285	1.0656835711830568	0.49640469977018564
60.0	0.20399332139884838	0.7256508472128138	0.7430303587827392	0.48462326403851114
61.0	0.47360476132929835	0.6934870233509469	0.4259766080096193	0.5563206605278826
62.0	1.0924844843346113	0.5308532833390288	0.2480348126417711	0.6448117635570431
63.0	0.8670443736402458	0.47356181469517805	0.1963669120619861	0.7099095092885831
64.0	0.513535679603024	0.5282361617862511	0.28581226671929744	0.7196627946628606
65.0	0.2868635094871968	0.6177567203318699	0.9350460347102852	0.6003262373575098
66.0	0.19669332461381783	0.6954627617714181	1.0029311702439796	0.4804223996211912
67.0	0.2248666456117143	0.7275891821076443	0.6485541070376664	0.4988027991638524
68.0	0.6798394660748345	0.6591899398138453	0.36589928433245716	0.5797943333248321
69.0	1.0844637880309234	0.5013218531139948	0.2236177869753919	0.6654233954373563
70.0	0.7717272362655444	0.48049414288672143	0.20128523755414812	0.7190761918450838
71.0	0.44285806676610223	0.5497674035732759	0.3831885277489816	0.7053236427522234
72.0	0.2526050289370949	0.639776190053494	1.0522370930295524	0.5549722593777912
73.0	0.1927113435340531	0.708727021599864	0.9171473429363315	0.47463946564242687
74.0	0.26417048785887204	0.7242041573386311	0.5607779145208934	0.5170685030731742
75.0	0.889530508692409	0.6150188631472118	0.3153911948678415	0.6035656625366976
76.0	1.0319033014174648	0.4826981875190513	0.2071308200662438	0.683934690606742
77.0	0.6782570966271834	0.49295806265615755	0.21549507670455736	0.7241658331067057
78.0	0.3815505735523782	0.5724443666127563	0.557073273888604	0.6781807212787377
79.0	0.22671869711822903	0.6604118244710724	1.0845136647370655	0.5179925441001461
80.0	0.1954531709843872	0.7186449197525425	0.8210003782292544	0.47748281574404555
81.0	0.3398459083603871	0.7133701961746978	0.4819253093836373	0.5381888442715198
82.0	1.0316483907999103	0.5693631272460775	0.2742423878403235	0.6269279126632563
83.0	0.9532709019821024	0.4741771163119902	0.19819112479445505	0.6997110678362126
84.0	0.5904839922229628	0.5096256761372853	0.24435859597844306	0.7242475869476491
85.0	0.32958669345749325	0.5955437257029392	0.7809022643575206	0.6376018226799997
86.0	0.20872732903554933	0.679087630573873	1.0546901828304869	0.49242861767461465
87.0	0.20597795348549003	0.7248054192654672	0.7232074384985107	0.4872413390863869
88.0	0.480878394831333	0.6916702419639783	0.4129937649471512	0.5610767015086144
89.0	1.0891499975438037	0.5299379616503859	0.24216793555019017	0.649209614915765
90.0	0.861621399313133	0.47430910366563794	0.19657848197041747	0.7121930379246332
91.0	0.5107038655715288	0.5293234231233681	0.3010273239585131	0.7176042933204656
92.0	0.28673929524972447	0.6184191949471693	0.9677087245927519	0.5903914679487474
93.0	0.1980553082382998	0.6952604452529964	0.9866578303252976	0.4783307648218889
94.0	0.22761553213232746	0.7266016906080274	0.629524304228494	0.5022907249260936
95.0	0.6892979046050386	0.6567242632886289	0.35418748460550903	0.584811952424651
96.0	1.079187240207147	0.5007092610319874	0.21881205628946754	0.6697513329538473
97.0	0.7658670816619725	0.4815184857473997	0.2028053529236965	0.7208798812217024
98.0	0.4400258431707712	0.5510397444572559	0.4125349617089984	0.7011169945656811
99.0	0.2526578725033083	0.6404754563786315	1.067135136569572	0.5462176517861266
100.0	0.1942381466773541	0.7084600074652069	0.8982983532550438	0.4743291664252566
