time	G6P_F6P	FBP	GLC	G3P	F6P
38.613861386138616	4.188508703687169	0.0011779586529884964	10.0	0.0	0.9665789316201157
39.603960396039604	4.194768957232156	0.0011956963842115623	10.0	0.0	0.9680236055151128
40.59405940594059	4.200708759815921	0.0012137156564663964	10.0	0.0	0.9693943291882894
41.584158415841586	4.206324757535246	0.0012320368799993396	10.0	0.0	0.9706903286619797
42.57425742574257	4.2116132831810935	0.0012506830081070053	10.0	0.0	0.9719107576571754
43.56435643564356	4.216570293691966	0.0012696833803149882	10.0	0.0	0.9730546831596844
44.554455445544555	4.221191260434899	0.0012890735344458317	10.0	0.0	0.9741210601003611
45.54455445544554	4.225471071730356	0.001308897554887805	10.0	0.0	0.9751087088608512
46.53465346534654	4.229403819149387	0.001329213811021904	10.0	0.0	0.9760162659575508
47.524752475247524	4.232982578012789	0.0013501007053059986	10.0	0.0	0.9768421333875668
48.51485148514851	4.236198983469805	0.0013716633302260173	10.0	0.0	0.9775843808007242
49.504950495049506	4.239042656224685	0.0013940562551636936	10.0	0.0	0.9782406129749271
50.495049504950494	4.241500215105515	0.0014175122297200129	10.0	0.0	0.9788077419474266
51.48514851485149	4.243553441847527	0.0014424124407585537	10.0	0.0	0.9792815635032753
52.475247524752476	4.245175815506805	0.0014694381914608977	10.0	0.0	0.9796559574246472
53.46534653465346	4.246324733417518	0.0014999794421346187	10.0	0.0	0.9799210923271195
54.45544554455446	4.246920768486131	0.0015374815803792742	10.0	0.0	0.9800586388814148
55.445544554455445	4.246773812288117	0.0015937978317295655	10.0	0.0	0.9800247259126423
56.43564356435643	4.245103827918193	0.0017544183432007044	10.0	0.0	0.9796393449041984
57.42574257425743	4.149290942261332	0.06336775743262402	10.0	0.0	0.9575286789833841
58.415841584158414	3.8858329683893165	0.2270608524907182	10.0	0.0	0.8967306850129191
59.4059405940594	3.632158090887805	0.3781649009906931	10.0	0.0	0.8381903286664165
60.396039603960396	3.388135035600179	0.518867668169675	10.0	0.0	0.7818773159077335
61.386138613861384	3.153941859793025	0.6493852596421068	10.0	0.0	0.7278327368753134
62.37623762376238	2.9298016558353925	0.769643093295607	10.0	0.0	0.676108074423552
63.366336633663366	2.715930162708531	0.8794979874939646	10.0	0.0	0.6267531144711994
64.35643564356435	2.512516108753323	0.9788023196785361	10.0	0.0	0.5798114097123053
65.34653465346534	2.3197096148943603	1.067431663455589	10.0	0.0	0.5353176034371601
66.33663366336634	2.1376135345469267	1.1453004232625117	10.0	0.0	0.4932954310492908
67.32673267326733	1.9662764607925356	1.2123722687144949	10.0	0.0	0.4537561063367389
68.31683168316832	1.805687183083887	1.26866754056609	10.0	0.0	0.4166970422501277
69.3069306930693	1.6557707116965001	1.3142683098845447	10.0	0.0	0.38210093346842305
70.29702970297029	1.5163860807612108	1.3493212437687296	10.0	0.0	0.3499352494064332
71.2871287128713	1.3873261224998192	1.3740382653111982	10.0	0.0	0.32015218211534285
72.27722772277228	1.2683193225025844	1.3886949940617874	10.0	0.0	0.2926890744236733
73.26732673267327	1.159033746060777	1.3936270311109311	10.0	0.0	0.26746932601402545
74.25742574257426	1.059082889393999	1.3892242672446722	10.0	0.0	0.24440374370630744
75.24752475247524	0.9680331771865587	1.3759235131923226	10.0	0.0	0.2233922716584366
76.23762376237623	0.8854127181389101	1.3541998541611755	10.0	0.0	0.20432601187821
77.22772277227723	0.8107208573355341	1.324557200297592	10.0	0.0	0.18708942861589248
78.21782178217822	0.7434380372713751	1.2875185299798604	10.0	0.0	0.17156262398570193
79.20792079207921	0.6830354992510549	1.2436163032499783	10.0	0.0	0.1576235767502434
80.1980198019802	0.6289844083662897	1.193383472196289	10.0	0.0	0.14515024808452837
81.18811881188118	0.5807640902668251	1.1373454130846992	10.0	0.0	0.1340224823692673
82.17821782178218	0.5378691554554408	1.0760130234061789	10.0	0.0	0.12412365125894785
83.16831683168317	0.49981541003477103	1.0098771130065796	10.0	0.0	0.11534201770033176
84.15841584158416	0.46614455532173027	0.9394041317204174	10.0	0.0	0.10757182045886082
85.14851485148515	0.4364277812648177	0.865033203266067	10.0	0.0	0.10071410336880407
86.13861386138613	0.4102684630043024	0.7871743861506463	10.0	0.0	0.09467733761637748
87.12871287128712	0.38730429732662924	0.7062080640466877	10.0	0.0	0.08937791476768367
88.11881188118812	0.3672094261380556	0.6224853866538416	10.0	0.0	0.08474063680108974
89.10891089108911	0.3496975350541562	0.5363297565336	10.0	0.0	0.08069943116634373
90.0990099009901	0.3345280284990102	0.4480395569538921	10.0	0.0	0.07719877580746388
91.08910891089108	0.321520569634786	0.35789283539163697	10.0	0.0	0.07419705453110445
92.07920792079207	0.3105944448329072	0.2661563682911509	10.0	0.0	0.07167564111528626
93.06930693069307	0.3019001203642656	0.17310914769582741	10.0	0.0	0.06966925854559974
94.05940594059406	0.2964940739255363	0.07915369807023163	10.0	0.0	0.06842170936743144
95.04950495049505	0.30833830004910134	7.643723912811385e-05	10.0	0.0	0.07115499231902339
96.03960396039604	0.3409660619612876	1.077573844112628e-06	10.0	0.0	0.07868447583722021
97.02970297029702	0.37358674283875976	1.35555894169291e-06	10.0	0.0	0.08621232527048302
98.01980198019803	0.40619920946738236	1.6727255563206475e-06	10.0	0.0	0.09373827910785745
99.00990099009901	0.43880236122785393	2.030778298937605e-06	10.0	0.0	0.10126208336027398
100.0	0.4713950514406814	2.431366548290469e-06	10.0	0.0	0.108783473409388
