time	P	D	I	S
57.42574257425743	2.1368305468594134e-47	2.5767418662642703	4.3956403316729596e-11	4.3956403316729596e-11
58.415841584158414	5.304726253631127e-47	2.5513554532567606	3.435043611018844e-11	3.435043611018844e-11
59.4059405940594	-3.8013248248382064e-48	2.5262191506595046	2.506652266134043e-11	2.506652266134043e-11
60.396039603960396	-1.1214813378937753e-46	2.5013304943508805	1.5574825317610114e-11	1.5574825317610114e-11
61.386138613861384	-1.3093843800864498e-46	2.4766870444855695	7.439580069217235e-12	7.439580069217235e-12
62.37623762376238	3.209781169100855e-47	2.4522863852580925	3.1483681207995582e-12	3.1483681207995582e-12
63.366336633663366	4.2817658573054293e-47	2.428126124665685	-1.13768697647968e-12	-1.13768697647968e-12
64.35643564356435	-7.65879928490508e-47	2.4042038942645862	-1.822271193887252e-12	-1.822271193887252e-12
65.34653465346534	-2.3664812288584222e-46	2.380517348960927	-5.473217346345389e-12	-5.473217346345389e-12
66.33663366336634	3.3704056681857387e-47	2.357064166731843	-3.9122026115503164e-12	-3.9122026115503164e-12
67.32673267326733	1.2625795207664096e-46	2.3338420484757694	-5.5004972136833265e-12	-5.5004972136833265e-12
68.31683168316832	3.685863952300196e-46	2.3108487176875787	-3.0333202064876324e-12	-3.0333202064876324e-12
69.3069306930693	4.540565371509739e-46	2.288081920347301	-1.7917225317360524e-12	-1.7917225317360524e-12
70.29702970297029	2.0722148438463962e-46	2.2655394245933875	-4.3510371420662795e-13	-4.3510371420662795e-13
71.2871287128713	-1.2515612245169292e-46	2.243219020589392	7.045125256270951e-13	7.045125256270951e-13
72.27722772277228	-3.28442939870201e-46	2.2211185202513826	9.359787432321457e-13	9.359787432321457e-13
73.26732673267327	-3.282481779882874e-46	2.199235757061696	4.0879761216314743e-13	4.0879761216314743e-13
74.25742574257426	-1.9299090626857017e-47	2.1775685858468177	-8.892292636773003e-14	-8.892292636773003e-14
75.24752475247524	5.520821379814488e-46	2.1561148825618055	-3.4551816015273625e-13	-3.4551816015273625e-13
76.23762376237623	7.79233849390868e-46	2.1348725440988248	-5.032871108706082e-13	-5.032871108706082e-13
77.22772277227723	3.663180993998507e-46	2.113839488052224	-1.675173191802262e-13	-1.675173191802262e-13
78.21782178217822	-3.0036724662697142e-46	2.09301365255567	1.9046113214855253e-13	1.9046113214855253e-13
79.20792079207921	-1.2651353354956622e-45	2.0723929960284053	2.5348985621059783e-13	2.5348985621059783e-13
80.1980198019802	-1.635715863319412e-45	2.0519754970349684	3.58683504571053e-13	3.58683504571053e-13
81.18811881188118	-4.1237037134854036e-46	2.0317591540230047	1.832625649407593e-13	1.832625649407593e-13
82.17821782178218	1.1692191734951874e-45	2.011741985192588	-5.5992037137530883e-14	-5.5992037137530883e-14
83.16831683168317	2.877996947347537e-45	1.9919220282379662	-1.2849738844792105e-13	-1.2849738844792105e-13
84.15841584158416	3.5445649181643995e-45	1.9722973402129258	-1.7857931701084117e-13	-1.7857931701084117e-13
85.14851485148515	1.1217551122387707e-45	1.9528659972931244	-1.235665824499733e-13	-1.235665824499733e-13
86.13861386138613	-3.3532881049657195e-45	1.9336260946202393	1.7630962201103137e-14	1.7630962201103137e-14
87.12871287128712	-7.240177279358369e-45	1.9145757460987396	1.0708338084314665e-13	1.0708338084314665e-13
88.11881188118812	-8.461889367249784e-45	1.8957130842118084	9.745877740192315e-14	9.745877740192315e-14
89.10891089108911	-3.782081164418477e-45	1.8770362598512729	7.641160731609687e-14	7.641160731609687e-14
90.0990099009901	8.449550403516974e-45	1.8585434421116536	5.239867540901996e-15	5.239867540901996e-15
91.08910891089108	1.9179907415332729e-44	1.8402328181450853	-6.374069025723581e-14	-6.374069025723581e-14
92.07920792079207	2.262163292646945e-44	1.8221025929416763	-5.252789697872941e-14	-5.252789697872941e-14
93.06930693069307	1.3622301137321118e-44	1.8041509892010954	-4.214306557915621e-14	-4.214306557915621e-14
94.05940594059406	-1.8704862507925214e-44	1.7863762471067515	-1.0526854895214134e-14	-1.0526854895214134e-14
95.04950495049505	-5.093166702283711e-44	1.7687766242075744	3.338838536843381e-14	3.338838536843381e-14
96.03960396039604	-6.650563305117878e-44	1.7513503951918559	3.2581720070691414e-14	3.2581720070691414e-14
97.02970297029702	-5.223927093486959e-44	1.734095851771505	2.4059198519228352e-14	2.4059198519228352e-14
98.01980198019803	2.3356172683614405e-44	1.7170113024673035	7.341309528268371e-15	7.341309528268371e-15
99.00990099009901	1.2969340666552779e-43	1.7000950724789423	-1.5298531317301983e-14	-1.5298531317301983e-14
100.0	2.0705648913183386e-43	1.683345503500286	-2.5104422527967376e-14	-2.5104422527967376e-14
