time	S	N	T
48.51485148514851	0.10079699293640104	0.12884343655247676	0.32573030554456556
49.504950495049506	0.09980094646617345	0.12707574927321874	0.32966197623883847
50.495049504950494	0.09885011557579776	0.12531299230099316	0.33351252961459804
51.48514851485149	0.09794209930858204	0.12355649839730512	0.3372839118100055
52.475247524752476	0.09707456917794367	0.121807496800994	0.3409780600888304
53.46534653465346	0.09624528290598873	0.12006711838050367	0.344596888881561
54.45544554455446	0.09545209424937387	0.11833640093128721	0.34814227881356924
55.445544554455445	0.09469295929768246	0.11661629452481308	0.3516160684841768
56.43564356435643	0.09396594000159256	0.1149076668109982	0.3550200484686985
57.42574257425743	0.09326920542770525	0.11321130821353471	0.35835595719341323
58.415841584158414	0.09260103113381622	0.11152793696023898	0.3616254784126239
59.4059405940594	0.09195979717720262	0.1098582039194628	0.36483023990209684
60.396039603960396	0.09134398500027018	0.1082026972100619	0.3679718131974082
61.386138613861384	0.09075217353813343	0.10656194657296236	0.3710517141118426
62.37623762376238	0.09018303477309675	0.10493642749837306	0.37407140385888893
63.366336633663366	0.08963532891129995	0.103326565086299	0.377032290654696
64.35643564356435	0.08910789941075781	0.10173273770061594	0.3799357315768131
65.34653465346534	0.08859966790951031	0.10015528037511566	0.38278303466845753
66.33663366336634	0.0881096291617327	0.09859448794962308	0.38557546121470143
67.32673267326733	0.08763684608913674	0.09705061798979783	0.3883142280707289
68.31683168316832	0.0871804450261078	0.09552389352654878	0.39100050995390817
69.3069306930693	0.08673961116811695	0.0940145056027998	0.3936354416990851
70.29702970297029	0.08631358423625421	0.0925226156222474	0.3962201204698633
71.2871287128713	0.08590165438321311	0.09104835751902686	0.3987556078930578
72.27722772277228	0.08550315836022797	0.0895918397715644	0.40124293208485295
73.26732673267327	0.08511747594655353	0.08815314727304986	0.40368308955834703
74.25742574257426	0.08474402663236806	0.08673234306461175	0.40607704701515374
75.24752475247524	0.0843822665455095	0.08532946993961159	0.40842574302293805
76.23762376237623	0.08403168561382045	0.08394455193058609	0.41073008957769175
77.22772277227723	0.08369180495304554	0.08257759568959282	0.41299097355140735
78.21782178217822	0.08336217446709739	0.08122859177023282	0.41520925802992936
79.20792079207921	0.08304237064611442	0.07989751581839298	0.4173857835478153
80.1980198019802	0.08273199454820161	0.07858432967877402	0.4195213692267614
81.18811881188118	0.08243066995184614	0.07728898242403595	0.4216168138234331
82.17821782178218	0.08213804166524824	0.07601141131319282	0.4236728966932904
83.16831683168317	0.0818537739788813	0.0747515426851598	0.4256903786774694
84.15841584158416	0.08157754925391136	0.07350929279023616	0.4276700029166047
85.14851485148515	0.08130906662861821	0.07228456856701938	0.4296124956011859
86.13861386138613	0.08104804083589329	0.07107726836742091	0.43151856666216193
87.12871287128712	0.08079420112124246	0.06988728263403939	0.4333889104075166
88.11881188118812	0.0805472902521958	0.06871449453340683	0.4352242061098381
89.10891089108911	0.08030706361074415	0.06755878054831478	0.43702511854954823
90.0990099009901	0.08007328836115622	0.06642001103217045	0.4387922985180469
91.08910891089108	0.0798457426862252	0.06529805072808907	0.4405263832846378
92.07920792079207	0.07962421508562095	0.06419275925519323	0.4422279970307539
93.06930693069307	0.07940850373059949	0.06310399156437581	0.4438977512546879
94.05940594059406	0.07919841586985833	0.062031598365598226	0.44553624514972423
95.04950495049505	0.07899376728182919	0.06097542652862915	0.44714406595828204
96.03960396039604	0.07879438176915826	0.059935319458976705	0.44872178930440915
97.02970297029702	0.07860009069153803	0.058911117450627506	0.45026997950672687
98.01980198019803	0.07841073254136265	0.057902658011593264	0.4517891898699631
99.00990099009901	0.07822615252640443	0.05690977618474357	0.45327996297299267
100.0	0.07804620221619542	0.055932304829336504	0.45474283092388595
