time	c0	c1	c2	sul_ex	eth_ex	oxy_ex	oxy	H2O	A3c	aps	PPi	pap	sul	eth	A2c	hyd	cys	N2	N1	aco	oah	S1	S2	C1	C2	A2m	A3m	Ho	Hm	k_v0	k2	k3	k4	k5	k6	k7	k8	k9	k_v10	k11	k12	k_v13	k14	k15	k16	k17	k18	n	m	Ka	Kc	a	Ac	Am	S	N	Kh	v1	v13	v2	v10	v14	v3	v4	v5	v6	v7	v15	v17	v18	v8	v9	v11a	v11a2	v16	v11b	vLEAK	v12
56.0	1.0	1.0	1.0	0.0	0.0	0.0	6.162852454285824	0.0	1.5710306426978715	0.025428676396959428	0.0	0.045106126973099625	0.0058669008647548645	5.018090781149792	0.4289693573021285	0.06260332902461237	0.697647407221595	1.892289835793666	0.10771016420633406	0.7511300485456346	4.488433229343728	1.7586839715349947	0.24131602846500533	0.0	0.0	0.1665883551033409	1.833411644896659	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	6.751383069897661E-4	4.0	0.0018434162072401067	80.0	61.628524542858244	0.007989845964574274	0.01707077312064299	0.028099086226160884	0.0837176888665914	5.404993820399352	3.755650242728173	0.0012520665804922474	4.488433229343728	1.8125972017575918	1.89428139361082	18.35467296442987	18.35467296442987	7.86477414981558	7.863120090890862	0.0	7.855153213489357
57.0	1.0	1.0	1.0	0.0	0.0	0.0	6.179898030991299	0.0	1.5707964513737513	0.02001615030378004	0.0	0.03682675726969076	0.004978358297896761	3.8795904336104665	0.42920354862624865	0.05317764757041996	0.6409735425355744	1.8738172908217727	0.12618270917822727	0.6035876176090317	3.730142694749951	1.667646940061504	0.33235305993849606	0.0	0.0	0.16833024688003273	1.8316697531199673	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	9.473323197158318E-4	4.0	0.0015639975096006602	80.0	61.79898030991299	0.006288259573468264	0.013801322907368593	0.019836021360878954	0.07691682510426892	4.895372314149021	3.0179380880451583	0.0010635529514083993	3.730142694749951	2.0060419165334853	2.104282088497414	18.184403330614845	18.184403330614845	7.861591579504547	7.859896917458125	0.0	7.853982256868757
58.0	1.0	1.0	1.0	0.0	0.0	0.0	6.1956937727208565	0.0	1.570553877319111	0.015900440753365237	0.0	0.03001086017252682	0.004626600873498183	3.1751992944601475	0.429446122680889	0.04759497810580894	0.5844681586606644	1.8570314816701226	0.14296851832987745	0.49636817478487033	3.0612257437860255	1.5680563959292984	0.43194360407070165	0.0	0.0	0.1699723724075739	1.830027627592426	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.001369949467452699	4.0	0.0014532651881361115	80.0	61.95693772720857	0.004994499775256116	0.01114622242647647	0.01456989722524346	0.07013617903927973	4.539535385310396	2.4818408739243516	9.518995621161789E-4	3.0612257437860255	2.1440305836257285	2.2418269958369947	18.02842536021884	18.02842536021884	7.858982690684733	7.857452795086434	0.0	7.852769386595555
59.0	1.0	1.0	1.0	0.0	0.0	0.0	6.208953942778627	0.0	1.570332494773346	0.012877090456900348	0.0	0.024462275305410282	0.00482820603908711	2.7543624898830967	0.4296675052266541	0.0439546763826084	0.5303773509843965	1.8431109883880887	0.15688901161191127	0.42772235043147944	2.55223991807204	1.4772934653504046	0.5227065346495954	0.0	0.0	0.1713725336015579	1.828627466398442	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.002019443055509035	4.0	0.0015163777669278795	80.0	62.08953942778627	0.004044262716521274	0.009017337683275256	0.01121828796496315	0.06364528211812759	4.32129208658682	2.1386117521573973	8.79093527652168E-4	2.55223991807204	2.235732675862185	2.3177111163956026	17.898691434086174	17.898691434086174	7.857018014763558	7.855769222573918	0.0	7.85166247386673
60.0	1.0	1.0	1.0	0.0	0.0	0.0	6.21923742622199	0.0	1.57014406958284	0.010811981258063525	0.0	0.02001604302947707	0.0056775913168150265	2.5024648327266683	0.4298559304171601	0.041179381348474216	0.4798686755130271	1.832407024247919	0.1675929757520811	0.3861792671816094	2.2026692420405163	1.4057497364558516	0.5942502635441484	0.0	0.0	0.17247454693476372	1.8275254530652363	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.003011702907947583	4.0	0.0017829272671224282	80.0	62.1923742622199	0.0033952736505578514	0.007335507568972476	0.009070455670254109	0.05758424106156325	4.193955280315961	1.9308963359080469	8.235876269694843E-4	2.2026692420405163	2.294871312979575	2.355937814953399	17.798811363521565	17.798811363521565	7.855726539883991	7.854776721404201	0.0	7.8507203479142
61.0	1.0	1.0	1.0	0.0	0.0	0.0	6.226738696056156	0.0	1.5699848485213648	0.009646049916500393	0.0	0.016547590950183596	0.0073678772994491964	2.3490907031444053	0.4300151514786352	0.03872195309319735	0.4334282232996974	1.824644447293127	0.17535555270687309	0.3612224760094626	1.9765656196272887	1.3543147303729761	0.6456852696270239	0.0	0.0	0.1732927522206822	1.8267072477793178	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.0045208737202048765	4.0	0.0023134911451799496	80.0	62.26738696056156	0.003028830443397279	0.0060386939886661	0.007653648120883443	0.052011386795963684	4.119260986084643	1.8061123800473131	7.74439061863947E-4	1.9765656196272887	2.3323603181751102	2.37486608083613	17.72634642310742	17.72634642310742	7.855117938609442	7.854426832510815	0.0	7.849924242606824
62.0	1.0	1.0	1.0	0.0	0.0	0.0	6.231975889857743	0.0	1.569840596041422	0.009406255425571532	0.0	0.013978450097985862	0.010226116484618193	2.25410822773485	0.4301594039585781	0.03637061242648684	0.3911309629069052	1.8192450917228398	0.18075490827716023	0.3460475387786995	1.8345456062458319	1.3191824302702164	0.6808175697297836	0.0	0.0	0.17388072235077168	1.8261192776492283	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.006807372243241776	4.0	0.0032106745594804066	80.0	62.31975889857743	0.0029532643247594144	0.005086045346130687	0.006672354722348149	0.046935715548828624	4.07441125951005	1.7302376938934974	7.274122485297368E-4	1.8345456062458319	2.355952443622872	2.384486991843343	17.67594354320257	17.67594354320257	7.855223800308613	7.854731165621229	0.0	7.849202980207109
63.0	1.0	1.0	1.0	0.0	0.0	0.0	6.235526599453121	0.0	1.5696909369453187	0.010225738249217466	0.0	0.012283687453373012	0.014768518430785348	2.1945448966373484	0.4303090630546813	0.03411472568496031	0.35282943393979144	1.815592252530335	0.18440774746966504	0.3366827496150502	1.7463005345709792	1.2958303358004817	0.7041696641995183	0.0	0.0	0.17430267465658966	1.8256973253434103	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.010258110811919893	4.0	0.0046364019065827326	80.0	62.35526599453121	0.0032102497306743497	0.004460433554569624	0.005957456370038851	0.04233953207277497	4.046910811099423	1.683413748075251	6.822945136992062E-4	1.7463005345709792	2.3708177873820038	2.3896115332782646	17.64185294226423	17.64185294226423	7.856141054899606	7.855782551038129	0.0	7.848454684726594
64.0	1.0	1.0	1.0	0.0	0.0	0.0	6.237891890738938	0.0	1.5695107294964208	0.012376968082079073	0.0	0.01150471953279957	0.021781800139303885	2.15684713482747	0.4304892705035792	0.032062908660554806	0.3182765801838982	1.8131613386488945	0.1868386613511055	0.3308330979363147	1.6915301974011496	1.280526668554563	0.7194733314454369	0.0	0.0	0.17461863267515665	1.8253813673248434	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.015441502100182905	4.0	0.006837353805276817	80.0	62.37891890738938	0.0038851568406915687	0.004171982533774191	0.005423537821584331	0.03819318962206778	4.029824314101318	1.6541654896815736	6.412581732110961E-4	1.6915301974011496	2.3802559112465485	2.392518885771253	17.61917220763039	17.61917220763039	7.858070932104978	7.857790624581528	0.0	7.847553647482104
65.0	1.0	1.0	1.0	0.0	0.0	0.0	6.239457476853458	0.0	1.5692687169069477	0.01632225190257867	0.0	0.011770219189709998	0.032436431736456176	2.132773160387783	0.4307312830930523	0.03040355077755797	0.2872005304658195	1.8115523471181432	0.18844765288185683	0.32714545448408283	1.6574168947152361	1.2705555841222427	0.7294444158777573	0.0	0.0	0.17488036400996565	1.8251196359900344	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.02317619923937746	4.0	0.010180295522421678	80.0	62.39457476853458	0.0051227998600383235	0.004264473639842832	0.005039135871805714	0.03446406365589834	4.019160962044977	1.6357272724204142	6.080710155511594E-4	1.6574168947152361	2.3863442495320526	2.3943321768377324	17.604159939338906	17.604159939338906	7.861361226083121	7.861111631248086	0.0	7.846343584534738
66.0	1.0	1.0	1.0	0.0	0.0	0.0	6.240502701461464	0.0	1.5689243544171108	0.022785546859344502	0.0	0.013327609234192708	0.048431046888845135	2.1171839175108387	0.43107564558288924	0.02939747108918696	0.25934908544451124	1.8104768852473532	0.18952311475264683	0.32480164037062575	1.636033717150453	1.2640419185177456	0.7359580814822544	0.0	0.0	0.17513321905702317	1.8248667809429768	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.03460080654271032	4.0	0.015196929794765236	80.0	62.405027014614646	0.00714975987926758	0.0048258656908230155	0.004809525390086553	0.031121890253341347	4.012552905508651	1.6240082018531288	5.879494217837393E-4	1.636033717150453	2.3904039210945487	2.3956516157539456	17.594116991642466	17.594116991642466	7.866556256977627	7.866293698219485	0.0	7.844621772085554
67.0	1.0	1.0	1.0	0.0	0.0	0.0	6.241225186800469	0.0	1.568423815331116	0.03284552872738487	0.0	0.01658729738099589	0.07214397434499421	2.1067982073715745	0.4315761846688839	0.02939544190307171	0.23451790990353122	1.8097316074869871	0.19026839251301286	0.32329530373340803	1.6224797755077653	1.2597169815965767	0.7402830184034233	0.0	0.0	0.17542017188270553	1.8245798281172945	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.05120243299166764	4.0	0.022630465499065198	80.0	62.412251868004695	0.010303141896634553	0.006003711270634877	0.004769350997984735	0.028142149188423744	4.008571082658866	1.6164765186670402	5.879088380614342E-4	1.6224797755077653	2.3933002328341884	2.3968432510972524	17.5871359705291	17.5871359705291	7.8744520084267	7.874133408651229	0.0	7.84211907665558
68.0	1.0	1.0	1.0	0.0	0.0	0.0	6.2417663196742375	0.0	1.5676967933762347	0.04803658565032833	0.0	0.022179476722629765	0.10671573627577029	2.0994570854275723	0.4323032066237653	0.030876569741207102	0.21257225562413415	1.8091718910101768	0.19082810898982316	0.32230598175825764	1.6136853909446875	1.256721314077094	0.7432786859229059	0.0	0.0	0.1757857047233562	1.8242142952766438	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.0747013683361754	4.0	0.0334595835124618	80.0	62.417663196742375	0.015061360257752517	0.008025297168779259	0.00498250695138707	0.025508670674896098	4.006354255174292	1.6115299087912882	6.175313948241421E-4	1.6136853909446875	2.3956316658636982	2.398177518925375	17.5818471262522	17.5818471262522	7.886136894170054	7.885716015284611	0.0	7.838483966881173
69.0	1.0	1.0	1.0	0.0	0.0	0.0	6.242233918915943	0.0	1.5666574485736657	0.07041335030344109	0.0	0.031015932123047187	0.15587572908882655	2.093672410598343	0.43334255142633427	0.03450458209397265	0.19346876492455176	1.8086904835354312	0.19130951646456884	0.32162503196080855	1.607676068401314	1.2544585596935096	0.7455414403064904	0.0	0.0	0.1762777977095613	1.8237222022904387	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.10659438840061816	4.0	0.04884077440577219	80.0	62.42233918915943	0.022062719946382554	0.011219644253787266	0.005547219088266833	0.02321625179094621	4.005394565067772	1.6081251598040427	6.90091641879453E-4	1.607676068401314	2.397847895666822	2.399898604798048	17.577194534483656	17.577194534483656	7.90296432233392	7.902391293497074	0.0	7.8332872428683284
70.0	1.0	1.0	1.0	0.0	0.0	0.0	6.242724218430278	0.0	1.5652158441805155	0.10247445494061827	0.0	0.044332095077192595	0.22317206270627016	2.0883471467720627	0.4347841558194845	0.041195575511176905	0.17728125588084145	1.8082025426737087	0.19179745732629128	0.32110998812265956	1.6031197624535911	1.2524937218544432	0.7475062781455568	0.0	0.0	0.17694555085852204	1.823054449141478	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.1470913182749343	4.0	0.06986248970526032	80.0	62.427242184302784	0.03207892809936361	0.01603228140812645	0.00660414412276169	0.021273750705700974	4.0053967276549685	1.6055499406132978	8.239115102235381E-4	1.6031197624535911	2.400317320969332	2.402251111688253	17.57221376620349	17.57221376620349	7.926351896829328	7.925579163105259	0.0	7.826079220902578
71.0	1.0	1.0	1.0	0.0	0.0	0.0	6.243355241214878	0.0	1.5633083932795213	0.14676195064754888	0.0	0.06365396289904733	0.31017360271216876	2.082624838702559	0.4366916067204787	0.05217961641258727	0.164231274375531	1.807639453540414	0.1923605464595859	0.3206544176401007	1.5990420151540092	1.2504902884975178	0.7495097115024822	0.0	0.0	0.17783016655625028	1.8221698334437497	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.19335721083504248	4.0	0.09697939929873622	80.0	62.43355241214878	0.04588683785227761	0.023012682942103145	0.008343739897834676	0.01970775292506372	4.006148520431312	1.6032720882005036	0.0010435923282517453	1.5990420151540092	2.4033360005742836	2.4054499523778774	17.565671619198714	17.565671619198714	7.9572627228413815	7.956256508986244	0.0	7.816541966397606
72.0	1.0	1.0	1.0	0.0	0.0	0.0	6.244356063364912	0.0	1.5609510428455426	0.20492169125246315	0.0	0.090597849297675	0.4135434600516141	2.0759051882612263	0.43904895715445735	0.06901764943143347	0.15471910682798784	1.806961797981435	0.19303820201856503	0.3201650125856373	1.5946388258161555	1.2481966168850813	0.7518033831149187	0.0	0.0	0.17895293745780783	1.8210470625421922	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.2377315863856514	4.0	0.12910421904590422	80.0	62.44356063364912	0.06397454553244095	0.03274137053203558	0.011005822344993213	0.01856629281935854	4.007290051029578	1.6008250629281864	0.0013803529886286694	1.5946388258161555	2.407011396169126	2.409496306891518	17.555060359400976	17.555060359400976	7.995288137383374	7.994033142675008	0.0	7.804755214227713
73.0	1.0	1.0	1.0	0.0	0.0	0.0	6.246367515448249	0.0	1.5582974492714292	0.27618788950317436	0.0	0.12640397513218288	0.5220297685133678	2.0682382516715667	0.4417025507285708	0.09350999548480594	0.1493427258845205	1.8062261016907482	0.19377389830925185	0.3195375113156418	1.5891425662951975	1.245539211075253	0.754460788924747	0.0	0.0	0.18032639941513362	1.8196736005848664	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.2678115832755888	4.0	0.16269553134362716	80.0	62.46367515448249	0.08607657674649119	0.04566283184824339	0.014860071419897685	0.017921127106142458	4.00770588658711	1.597687556578209	0.001870199909696119	1.5891425662951975	2.4107852287824936	2.4135298842708184	17.533194203667687	17.533194203667687	8.03754470871778	8.035991864352976	0.0	7.791487246357146
74.0	1.0	1.0	1.0	0.0	0.0	0.0	6.251434304402558	0.0	1.5556456538939156	0.35577836365839594	0.0	0.17119136273649546	0.616040315391706	2.0617945569051592	0.4443543461060844	0.12742693401865898	0.14888194805746502	1.8058088248219835	0.19419117517801654	0.3186193726296634	1.5816990093462873	1.2430162223611159	0.7569837776388841	0.0	0.0	0.18207032182933114	1.8179296781706689	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.27057914313018433	4.0	0.1916680878525089	80.0	62.51434304402558	0.11069301303493453	0.061827774712572954	0.020155105530134765	0.0178658337668958	4.003823079810507	1.5930968631483169	0.0025485386803731796	1.5816990093462873	2.4118969632213387	2.4138278098564383	17.477372188126946	17.477372188126946	8.07804953410372	8.07594282740831	0.0	7.778228269469578
75.0	1.0	1.0	1.0	0.0	0.0	0.0	6.2656290717464165	0.0	1.5533111605786865	0.4343375284792961	0.0	0.22312908856846414	0.6726560423562555	2.065153577300492	0.44668883942131354	0.17204721245092647	0.15421917287209796	1.8070104198742936	0.19298958012570644	0.317183586740876	1.5712464350899398	1.2428919768948399	0.7571080231051601	0.0	0.0	0.1847924399937364	1.8152075600062636	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.24036388447373255	4.0	0.20896882756453228	80.0	62.65629071746417	0.13493226608901074	0.08063931760405377	0.02703285692306797	0.018506300744651757	3.9855312177832256	1.5859179337043798	0.0034409442490185294	1.5712464350899398	2.401422383187887	2.3986520076254436	17.32075397947141	17.32075397947141	8.108329582879923	8.10456992048665	0.0	7.766555802893432
76.0	1.0	1.0	1.0	0.0	0.0	0.0	6.304153595013923	0.0	1.5513045605918239	0.4996813538535903	0.0	0.2779412229843503	0.676182090240408	2.1032334520154485	0.44869543940817613	0.22762674924215737	0.1661799503145405	1.813199257747693	0.18680074225230703	0.3150006263818342	1.5566056289146797	1.2519292986295336	0.7480707013704664	0.0	0.0	0.19045654239579712	1.8095434576042029	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.185479058330622	4.0	0.2097928720760914	80.0	63.04153595013923	0.1550315926151543	0.100792563842542	0.03543250791618925	0.01994159403774486	3.9288556996636776	1.5750031319091709	0.004552534984843148	1.5566056289146797	2.3564273950959493	2.3386132223140703	16.899158539092706	16.899158539092706	8.11933896837908	8.110893233305237	0.0	7.756522802959119
77.0	1.0	1.0	1.0	0.0	0.0	0.0	6.395472619860461	0.0	1.5488692936802038	0.5409635919743508	0.0	0.32921144705109273	0.6278470164380643	2.2344315566433903	0.45113070631979624	0.29304647250575033	0.1853212519895035	1.8303448010874244	0.16965519891257563	0.31224275134165785	1.5373293827470884	1.285055888392673	0.714944111607327	0.0	0.0	0.20379453353226795	1.796205466467732	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.12504806234388183	4.0	0.19449059297792962	80.0	63.954726198604604	0.16757637932160374	0.1205140921136871	0.045050895269347684	0.02223855023874042	3.790829301988704	1.5612137567082893	0.005860929450115007	1.5373293827470884	2.232361164637891	2.1801641235903553	15.916152616127805	15.916152616127805	8.103234407830671	8.083501314417305	0.0	7.744346468401019
78.0	1.0	1.0	1.0	0.0	0.0	0.0	6.569866785144143	0.0	1.544052665083198	0.5530038231985362	0.0	0.36974986218788825	0.5449826581257469	2.565144550162012	0.45594733491680195	0.3657053558734082	0.21176464938009718	1.8626297545020178	0.13737024549798216	0.3099322143513677	1.5156042391569378	1.3625429452846274	0.6374570547153726	0.0	0.0	0.23393617982587656	1.7660638201741234	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.07579316630891596	4.0	0.168296385140637	80.0	65.69866785144143	0.1707734054021795	0.13774141900683626	0.055426458764413405	0.02541175792561166	3.523745365935666	1.5496610717568384	0.007314107117468164	1.5156042391569378	1.9756847652183638	1.8717285889529292	14.08257372932129	14.08257372932129	8.052320921013779	8.009547546013005	0.0	7.72026332541599
79.0	1.0	1.0	1.0	0.0	0.0	0.0	6.820564166489795	0.0	1.5334481741191992	0.5376968501766407	0.0	0.393912583622554	0.4499032093744985	3.231518974173765	0.4665518258808008	0.4412747717264927	0.24514933613530915	1.9032429888918907	0.0967570111081093	0.3090839316816303	1.4962546651097182	1.4883260966768443	0.5116739033231557	0.0	0.0	0.29490378307593135	1.7050962169240687	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.043105848784350136	4.0	0.1379806509891385	80.0	68.20564166489795	0.16490605062660288	0.14994227260318332	0.06602594357909908	0.029417920336237097	3.12672117280197	1.5454196584081514	0.008825495434529854	1.4962546651097182	1.5815018177800735	1.4400598466865038	11.524267695987433	11.524267695987433	7.955157533083702	7.8736741335023686	0.0	7.667240870595996
80.0	1.0	1.0	1.0	0.0	0.0	0.0	7.083289229807939	0.0	1.5124706665065153	0.5019463827476464	0.0	0.3997021202836133	0.359449823251224	4.3266427495620965	0.4875293334934847	0.5136490291273235	0.28456378243672176	1.9379226576558564	0.06207734234414364	0.3086110964917231	1.4812554986614221	1.6292887512612317	0.37071124873876826	0.0	0.0	0.40108231036274056	1.5989176896372594	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.02403412468401466	4.0	0.10873146274968558	80.0	70.83289229807939	0.15183583601297343	0.15491835904214013	0.07608454487769489	0.03414765389240661	2.685864831653732	1.5430554824586153	0.010272980582546469	1.4812554986614221	1.1440560495508716	1.0114191558950578	8.924040458710914	8.924040458710914	7.795192755397955	7.66394965908249	0.0	7.5623533325325765
81.0	1.0	1.0	1.0	0.0	0.0	0.0	7.292804688660222	0.0	1.4769229652468672	0.4543169902632866	0.0	0.38873455855787115	0.28212656138061565	5.838073147087895	0.5230770347531328	0.5765187797322191	0.32827981692430713	1.9604703122199456	0.03952968778005439	0.305726820497886	1.4645866584001466	1.7436664342798538	0.2563335657201462	0.0	0.0	0.5549612376286597	1.4450387623713403	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.013659028493251632	4.0	0.08333583952183223	80.0	72.92804688660222	0.13419823928433708	0.15242051227732648	0.08443617131129409	0.03939357803091686	2.3077720874150405	1.52863410248943	0.011530375594644383	1.4645866584001466	0.7836804603450621	0.6892658973964334	6.898311444668436	6.898311444668436	7.558665909245376	7.38596313060386	0.0	7.384614826234336
82.0	1.0	1.0	1.0	0.0	0.0	0.0	7.4320659983147515	0.0	1.4267160281267761	0.4024287035564832	0.0	0.36468373785585373	0.22010524066179019	7.673935097702721	0.5732839718732239	0.625565791476713	0.37366417215432357	1.9734234873848044	0.026576512615195558	0.30043984983454275	1.4399433616867623	1.819400495497515	0.18059950450248508	0.0	0.0	0.7343456462590556	1.2656543537409444	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.008165299763737623	4.0	0.0628055349453755	80.0	74.32065998314752	0.11483029630846271	0.14393509075040495	0.09007793087352184	0.044839700658518826	2.0394643293228834	1.5021992491727136	0.01251131582953426	1.4399433616867623	0.5425928801291944	0.48353320220682755	5.571694861248778	5.571694861248778	7.255793549312469	7.077395222458754	0.0	7.133580140633881
83.0	1.0	1.0	1.0	0.0	0.0	0.0	7.513619541926351	0.0	1.371134024896095	0.3515846853416859	0.0	0.3321425466557371	0.1720570086723042	9.722465459599064	0.628865975103905	0.6588990256554488	0.41792638304503066	1.9806552246858355	0.019344775314164453	0.2968763373425851	1.4134261857785257	1.8661374249931533	0.13386257500684673	0.0	0.0	0.8953395737130712	1.1046604262869288	0.0	0.0	1.6	0.2	0.2	0.2	0.1	0.12	10.0	10.0	10.0	80.0	10.0	5.0	4.0	10.0	5.0	10.0	0.02	1.0	4.0	4.0	1.0	0.1	0.1	2.0	2.0	2.0	2.0	0.5	0.005227566505503397	4.0	0.04718264376248776	80.0	75.13619541926352	0.09641394494087457	0.13157197407482893	0.09313051366453678	0.05015116596540368	1.8807890981566853	1.4843816867129256	0.013177980513108976	1.4134261857785257	0.39740630975279734	0.3610000919184597	4.8055383823108695	4.8055383823108695	6.9468335613562475	6.810265684873051	0.0	6.855670124480476
