time	comp1	BLL	IL	AL	A	BL	B	DLL	D	ILL	DL	I	ALL	L	kf_0	kr_0	kf_1	kr_1	kf_2	kr_2	kf_3	kr_3	kf_4	kr_4	kf_5	kr_5	kf_6	kr_6	kf_7	kr_7	kf_8	kr_8	kf_9	kr_9	kf_10	kr_10	kf_11	kr_11	kf_12	kr_12	kf_13	kr_13	kf_14	kr_14	kf_15	kr_15	kf_16	kr_16	React0	React1	React2	React3	React4	React5	React6	React7	React8	React9	React10	React11	React12	React13	React14	React15	React16
78.0	1.0E-16	4.363655272640432E-27	3.067594068354181E-26	2.7347804188298805E-27	9.694187787858821E-30	5.806125204951627E-26	1.932718500460473E-25	9.428733257758293E-23	1.0447412272166336E-27	4.6076586546332375E-24	6.2771287560614065E-25	5.105582239717182E-29	1.8708292282749747E-25	8.011079395312894E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	4.824283237618614E-27	-4.8489368254664285E-26	-4.8387800035300136E-26	-3.302304062072631E-28	5.348855313982667E-26	-3.3042908400971013E-28	5.466441884324223E-26	-8.868914590158907E-32	8.402141984465134E-28	2.6723655396142816E-32	9.092545244103874E-28	9.454946297026942E-27	-2.6787839149901894E-32	-8.029519550748235E-30	1.299101647198631E-30	7.805415834497217E-28	1.1723813363856239E-25
79.0	1.0E-16	4.2644308681222914E-27	2.998074033294497E-26	2.6726263698416284E-27	9.473974757663792E-30	5.674161641641639E-26	1.8888143803289498E-25	9.440186132332667E-23	1.0460365957193272E-27	4.503180095577448E-24	6.284832588081214E-25	4.989938267853804E-29	1.828290606721562E-25	8.010978519378639E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	4.61150592962167E-27	-4.751334994654069E-26	-4.74164268406021E-26	-3.2274935239764393E-28	5.226669745406981E-26	-3.229508450056562E-28	5.341388076806909E-26	-9.650137304304478E-32	8.19255724054696E-28	1.3611508244395304E-32	8.851452620320795E-28	9.005336025390866E-27	-2.559503875090002E-32	-7.671471439460496E-30	1.2397252190637098E-30	7.448571060775029E-28	1.1187677119088046E-25
80.0	1.0E-16	4.169744233694779E-27	2.931731701325394E-26	2.613313309098256E-27	9.263822269273829E-30	5.548229991887283E-26	1.8469160400004876E-25	9.451115260527148E-23	1.0472727879314332E-27	4.403479615992287E-24	6.29218430377842E-25	4.879577571247101E-29	1.787697378552738E-25	8.010882252333555E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	4.408440719609152E-27	-4.658197830459915E-26	-4.6489487848281455E-26	-3.1561016889950863E-28	5.1100711007211944E-26	-3.1581434813101736E-28	5.222052252424708E-26	-1.0395985091547063E-31	7.992541885919925E-28	1.0975400528157436E-33	8.621375825385362E-28	8.576268151723191E-27	-2.4453827952341848E-32	-7.328917085437343E-30	1.183061440105831E-30	7.108037342092865E-28	1.0676059767328857E-25
81.0	1.0E-16	4.0793878288522634E-27	2.8684218804543076E-26	2.556711431338722E-27	9.06327111331686E-30	5.428054655159435E-26	1.806931926622372E-25	9.461544594648286E-23	1.0484525046394374E-27	4.308338682359971E-24	6.299199989915448E-25	4.774258994887356E-29	1.7489605687913542E-25	8.010790383777993E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	4.214645083433987E-27	-4.5693210377348075E-26	-4.5604949826899067E-26	-3.087972427270896E-28	4.9988039368065057E-26	-3.090039862139607E-28	5.108172983916764E-26	-1.1108044467757927E-31	7.801659628630094E-28	-1.0845476445006489E-32	8.401811921686756E-28	8.16680487113167E-27	-2.3362112002044158E-32	-7.001226380869314E-30	1.1289864918763534E-30	6.783069414373002E-28	1.0187839898221915E-25
82.0	1.0E-16	3.993163606761548E-27	2.808006007444243E-26	2.5026968574016332E-27	8.871883004122279E-30	5.313372613250275E-26	1.768774658898974E-25	9.471496991502965E-23	1.0495783235955348E-27	4.217548757889423E-24	6.305894998966809E-25	4.673752372083861E-29	1.7119952725069446E-25	8.010702712901659E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	4.0296965895023464E-27	-4.484509675274302E-26	-4.476087263967539E-26	-3.022956730495768E-28	4.892624488165696E-26	-3.025048639760226E-28	4.999500794488202E-26	-1.1787832151308248E-31	7.6194940124352135E-28	-2.2243534727514483E-32	8.19228089892599E-28	7.776051123456246E-27	-2.2317865961867417E-32	-6.687790986693691E-30	1.0773821977272888E-30	6.472956038461047E-28	9.721947399643557E-26
83.0	1.0E-16	3.910882579847757E-27	2.750351845640325E-26	2.4511513640979804E-27	8.689239629617676E-30	5.203932856727328E-26	1.7323608376709707E-25	9.480994262511649E-23	1.0506527051020434E-27	4.130910845066053E-24	6.312283982577992E-25	4.577838025491136E-29	1.6767204685772816E-25	8.010619048047941E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	3.853191994735382E-27	-4.4035777270410606E-26	-4.3955404976990174E-26	-2.9609123878603284E-28	4.791300133225401E-26	-2.963027656384545E-28	4.895797611706016E-26	-1.2436798057462928E-31	7.445647518738028E-28	-3.312144990030716E-32	7.9923246320325375E-28	7.403152651059565E-27	-2.1319139009054974E-32	-6.38802416318791E-30	1.0281357666231165E-30	6.177018449108036E-28	9.27736111031629E-26
84.0	1.0E-16	3.8323644052705756E-27	2.6953331965297286E-26	2.4019621263594156E-27	8.514941744075309E-30	5.099495837452432E-26	1.6976108650373557E-25	9.490057221528419E-23	1.0516779973441714E-27	4.0482350491481885E-24	6.318380923504898E-25	4.486306290640425E-29	1.6430588419771706E-25	8.010539206297925E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	3.684746377546303E-27	-4.3263476930553504E-26	-4.31867802846528E-26	-2.9017036766792796E-28	4.6946088850173166E-26	-2.9038412399612165E-28	4.7968362463363724E-26	-1.305632807563952E-31	7.279740710447725E-28	-4.350291166831314E-32	7.801505886171203E-28	7.047294144307896E-27	-2.0364048811404913E-32	-6.101360431156385E-30	9.811395485072069E-31	5.894608874442767E-28	8.853106579906841E-26
85.0	1.0E-16	3.757436989379034E-27	2.642829624414481E-26	2.3550214711075552E-27	8.34860830180192E-30	4.999832945988094E-26	1.6644487716401621E-25	9.498705730472849E-23	1.0526564414823084E-27	3.969340161649756E-24	6.324199166102404E-25	4.3989570609749523E-29	1.6109366142035822E-25	8.0104630130731855E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	3.5239923109668084E-27	-4.252650199099203E-26	-4.245331287972679E-26	-2.8452010670327368E-28	4.602338905125053E-26	-2.8473599089197335E-28	4.702399894982082E-26	-1.364774682805554E-31	7.121411413957875E-28	-5.341053496542386E-32	7.619407366730106E-28	6.707697470861323E-27	-1.945078086552553E-32	-5.827254131974494E-30	9.362908007087066E-31	5.62510912274952E-28	8.448253931681361E-26
86.0	1.0E-16	3.6859361102749286E-27	2.592726193604369E-26	2.310226642314574E-27	8.189875629948025E-30	4.9047260127663983E-26	1.6328020517483028E-25	9.506958742873878E-23	1.0535901765145429E-27	3.8940532628930126E-24	6.329751445427512E-25	4.3155993534310214E-29	1.580283381464171E-25	8.01039030175654E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	3.370579071687726E-27	-4.182323624338494E-26	-4.1753394244104194E-26	-2.7912809397955013E-28	4.514288039834764E-26	-2.793460090303157E-28	4.612281665438562E-26	-1.421232027948333E-31	6.970313937864405E-28	-6.286590834413532E-32	7.44563081228271E-28	6.383619985001942E-27	-1.8577587835090874E-32	-5.565180359324824E-30	8.934914648980596E-31	5.367929233508831E-28	8.061915823016408E-26
87.0	1.0E-16	3.617705057654975E-27	2.5449132175636718E-26	2.267479576749045E-27	8.038396638691924E-30	4.813966831945878E-26	1.6026015057926809E-25	9.514834345421298E-23	1.0544812439196322E-27	3.822209342757207E-24	6.335049915019684E-25	4.23605089364836E-29	1.5510319602734037E-25	8.010320913329956E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	3.224171885437356E-27	-4.115213746038151E-26	-4.108548948899011E-26	-2.739825317452045E-28	4.43026337747725E-26	-2.742023850680161E-28	4.5262841237258854E-26	-1.4751258235335484E-31	6.826118325035515E-28	-7.188964021777158E-32	7.2797961286065375E-28	6.0743529134696436E-27	-1.7742788889096233E-32	-5.314633942757633E-30	8.526479541206217E-31	5.12250618979474E-28	7.693245499280479E-26
88.0	1.0E-16	3.552594289139764E-27	2.499286019470786E-26	2.2266866899235164E-27	7.893840067129318E-30	4.727356706929671E-26	1.5737810900198233E-25	9.522349797616068E-23	1.0553315920902214E-27	3.75365093878918E-24	6.340106173418116E-25	4.1601377199331593E-29	1.5231182401167708E-25	8.010254696028827E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	3.08445120602938E-27	-4.051173400607098E-26	-4.04481339810222E-26	-2.6907216071224344E-28	4.3500808259929747E-26	-2.692938639261613E-28	4.444218861813864E-26	-1.5265716771507917E-31	6.688509641527515E-28	-8.050140305260898E-32	7.1215405619012125E-28	5.779219814306177E-27	-1.6944764077029984E-32	-5.075128177141428E-30	8.136709494583141E-31	4.888302689252195E-28	7.341434936806617E-26
89.0	1.0E-16	3.49046110233416E-27	2.455744703674018E-26	2.1877586717821115E-27	7.755889763272613E-30	4.6447060165645543E-26	1.5462777729458554E-25	9.52952156960648E-23	1.0561430805656695E-27	3.6882277908802595E-24	6.344931289473073E-25	4.0876938051353627E-29	1.4964810428592665E-25	8.010191505011918E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	2.951112024861602E-27	-3.990062160185191E-26	-3.9839930123841963E-26	-2.6438623552488668E-28	4.273564709797154E-26	-2.646097042680194E-28	4.365906085093437E-26	-1.5756800531873999E-31	6.557187293717449E-28	-8.871997559211434E-32	6.970517909470023E-28	5.497575105521863E-27	-1.6181955652362568E-32	-4.84619541558603E-30	7.764752058888783E-31	4.664805971002404E-28	7.005713070873526E-26
90.0	1.0E-16	3.4311693218982684E-27	2.414193937550019E-26	2.1506102916870004E-27	7.624243996633258E-30	4.565833801084083E-26	1.5200313983064753E-25	9.536365378293235E-23	1.05691748407344E-27	3.62579651175032E-24	6.34953582650583E-25	4.018560695638465E-29	1.4710619885890707E-25	8.010131202046245E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	2.8238632137454344E-27	-3.931746024076531E-26	-3.925954428690148E-26	-2.59914501341939E-28	4.2005473850658E-26	-2.60139655089518E-28	4.291174218692701E-26	-1.6225564978215835E-31	6.431864378787652E-28	-9.656328320340622E-32	6.826397766166347E-28	5.228802660382444E-27	-1.5452869065163225E-32	-4.627386137706332E-30	7.409793669311046E-31	4.451526695943099E-28	6.685344104799722E-26
91.0	1.0E-16	3.3745890009413375E-27	2.3745427432934722E-26	2.1151602122824706E-27	7.498614801927677E-30	4.4905673669013394E-26	1.4949845542119583E-25	9.54289622178267E-23	1.0576564963876226E-27	3.5662202725147425E-24	6.353929865369336E-25	3.9525871666951774E-29	1.446805367601652E-25	8.010073655206238E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	2.7024268963651024E-27	-3.876097124349395E-26	-3.870570387551293E-26	-2.556471714824205E-28	4.130868872598317E-26	-2.5587393337316707E-28	4.2198595317771034E-26	-1.6673018497466862E-31	6.3122670635329495E-28	-1.0404843642441686E-31	6.688864805006248E-28	4.9723144663623655E-27	-1.4756066013782844E-32	-4.4182681872926426E-30	7.07105787682442E-31	4.247997878024159E-28	6.379625896434509E-26
92.0	1.0E-16	3.320596136082417E-27	2.3367042991878E-26	2.0813308118341973E-27	7.378727352511203E-30	4.418741909396821E-26	1.4710824482289615E-25	9.549128412263734E-23	1.0583617340127753E-27	3.509368502643242E-24	6.35812302645937E-25	3.889628893375971E-29	1.4236580182429697E-25	8.010018738586546E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	2.586537846968953E-27	-3.822993444931526E-26	-3.817719453536461E-26	-2.515749060867158E-28	4.064376507456919E-26	-2.518032027570663E-28	4.151805779016668E-26	-1.710012444691593E-31	6.198133991014088E-28	-1.1119176779063534E-31	6.55761809041103E-28	4.7275493449133705E-27	-1.4090163121364996E-32	-4.21842634879422E-30	6.7478036587265515E-31	4.053773864187759E-28	6.087888418499728E-26
93.0	1.0E-16	3.2690723955517596E-27	2.3005957499269197E-26	2.0490480146593957E-27	7.264319362205756E-30	4.3502001528854327E-26	1.4482727881231325E-25	9.555075607380873E-23	1.0590347397009177E-27	3.455116603651258E-24	6.36212449072376E-25	3.829548136429687E-29	1.4015692103433942E-25	8.009966332027853E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	2.4759429173940184E-27	-3.77231855360573E-26	-3.7672857484790607E-26	-2.4768879174733157E-28	4.000924604615558E-26	-2.4791855317300656E-28	4.086863858431875E-26	-1.7507803138406785E-31	6.089215714369146E-28	-1.1800886701692066E-31	6.432370422606015E-28	4.493971729269415E-27	-1.3453834251951634E-32	-4.0274622626159694E-30	6.439323805737424E-31	3.8684293607660882E-28	5.809492289399242E-26
94.0	1.0E-16	3.2199048597356557E-27	2.2661380255774088E-26	2.018241129280857E-27	7.155140514245952E-30	4.2847920069832934E-26	1.426505668008264E-25	9.560750840171659E-23	1.0596769858091584E-27	3.403345675894857E-24	6.365943019715032E-25	3.772213442386374E-29	1.3804905339862824E-25	8.009916320855142E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	2.3704004892898085E-27	-3.7239613462779263E-26	-3.7191586970093297E-26	-2.439803220654554E-28	3.940374139888107E-26	-2.442114814100314E-28	4.024891484873303E-26	-1.7896933703630348E-31	5.985274155453599E-28	-1.2451461460514727E-31	6.312847711780953E-28	4.271070497730246E-27	-1.284580455478269E-32	-3.844993069865732E-30	6.1449433822219724E-31	3.691558504229008E-28	5.543827371268299E-26
95.0	1.0E-16	3.1729857735947938E-27	2.2332556687889406E-26	1.988842693954346E-27	7.050951916124414E-30	4.2223742386300834E-26	1.4057334596589193E-25	9.566166547634854E-23	1.060289877505121E-27	3.35394225786896E-24	6.369586974729895E-25	3.717499357262E-29	1.360375793366869E-25	8.009868595627836E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	2.2696799507366536E-27	-3.6778158030062446E-26	-3.6732327837004564E-26	-2.404413790914915E-28	3.8825924454367246E-26	-2.4067387256202674E-28	3.965752878420055E-26	-1.8268355894276532E-31	5.886082088785501E-28	-1.3072321394786E-31	6.1987883806620425E-28	4.058357859880247E-27	-1.2264851787785057E-32	-3.6706518358707586E-30	5.864018256248553E-31	3.522773974268831E-28	5.290311432182979E-26
96.0	1.0E-16	3.1282123104123912E-27	2.201876669878496E-26	1.9607883292346583E-27	6.951525579171104E-30	4.162810159056267E-26	1.3859107087542472E-25	9.571334597991569E-23	1.0608747558270033E-27	3.3067980774362235E-24	6.3730643350769605E-25	3.6652861532530155E-29	1.3411809055083653E-25	8.009823051901277E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	2.173561196835077E-27	-3.6337807551696704E-26	-3.629407321383894E-26	-2.370642156096203E-28	3.82745291919581E-26	-2.3729798231856997E-28	3.9093184670183793E-26	-1.8622871816011599E-31	5.7914226480429095E-28	-1.3664822199203727E-31	6.089942794221401E-28	3.855368293389371E-27	-1.1709803008850135E-32	-3.504085686705221E-30	5.595933696341039E-31	3.361706147300127E-28	5.0483888695912367E-26
97.0	1.0E-16	3.0854863463532642E-27	2.1719323094307788E-26	1.9340165972607168E-27	6.856643921752963E-30	4.1059693250164745E-26	1.3669940358309334E-25	9.576266316699371E-23	1.0614329006048141E-27	3.2618098144402093E-24	6.376382715512271E-25	3.615459567835866E-29	1.3228638036128357E-25	8.0097795899990435E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	2.081834153038007E-27	-3.591759663355887E-26	-3.587586230055762E-26	-2.3384143822822863E-28	3.774834747576349E-26	-2.3407642006158716E-28	3.8554646027053205E-26	-1.8961247571465644E-31	5.701088855378267E-28	-1.423025785280297E-31	5.986072715296787E-28	3.6616575291019066E-27	-1.1179530936239135E-32	-3.344956656223166E-30	5.34010303192156E-31	3.20800228853917E-28	4.817529492161802E-26
98.0	1.0E-16	3.044714245338783E-27	2.1433570080733463E-26	1.9084688674544704E-27	6.766099295029552E-30	4.0517272536409763E-26	1.34894204173311E-25	9.580972511276348E-23	1.0619655332490286E-27	3.2188788741814883E-24	6.379549382880385E-25	3.5679105547124365E-29	1.3053843448346175E-25	8.009738114795601E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	1.9942983185576633E-27	-3.5516604054177505E-26	-3.547677825973054E-26	-2.3076599123966966E-28	3.724622640841074E-26	-2.310021327312262E-28	3.804073290802027E-26	-1.9284214869098893E-31	5.614883171167451E-28	-1.476986341629667E-31	5.886950784950123E-28	3.476801582229634E-27	-1.0672959904283496E-32	-3.192941177838742E-30	5.095966374573843E-31	3.0613257809102707E-28	4.597227357375825E-26
99.0	1.0E-16	3.0058066537653896E-27	2.1160881831004324E-26	1.8840891883421882E-27	6.679693530247724E-30	3.999965150286474E-26	1.3317152173564787E-25	9.585463494989643E-23	1.0624738194126495E-27	3.177911171259258E-24	6.382571271997125E-25	3.522535046067326E-29	1.2887042222737876E-25	8.009698535508848E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	1.910762333108207E-27	-3.513395074224058E-26	-3.5095946203435503E-26	-2.278311412145692E-28	3.676706580576644E-26	-2.280683894255736E-28	3.7550319314820157E-26	-1.9592472514194763E-31	5.532617066046376E-28	-1.528481770378219E-31	5.792360026449157E-28	3.300395827576151E-27	-1.018905295936732E-32	-3.0477282210537165E-30	4.862989397384838E-31	2.921355389105613E-28	4.3869996623087193E-26
100.0	1.0E-16	2.968678304615999E-27	2.0900661116341287E-26	1.86082416521987E-27	6.597237506603512E-30	3.950569648795335E-26	1.3152758574928903E-25	9.589749109460372E-23	1.0629588715323663E-27	3.1388169233038787E-24	6.385455000808401E-25	3.4792337256264975E-29	1.2727868809964726E-25	8.009660765502063E-22	3.0E8	8000.0	1.5E8	16000.0	30000.0	700.0	3.0E8	8.64	1.5E8	17.28	0.54	10800.0	130.0	2740.0	3.0E8	4.0	1.5E8	8.0	19.7	3.74	19.85	1.74	20.0	0.81	3.0E8	4.0	1.5E8	8.0	0.05	0.0012	0.05	0.0012	0.05	0.0012	1.831043559742012E-27	-3.476879784709146E-26	-3.473253127308746E-26	-2.250304622974366E-28	3.630981578705362E-26	-2.252687667018515E-28	3.70823307314919E-26	-1.988668787607146E-31	5.454110609676494E-28	-1.577624583418153E-31	5.702093371805824E-28	3.1320541168028014E-27	-9.726817815627787E-33	-2.9090197996772467E-30	4.640662169744095E-31	2.787784557200562E-28	4.186385685166949E-26
