time	tot_cell	glycosome	cytosol	extracellular	GlcI	Pg	Glc6P	Fru6P	Fru16BP	DHAP	GAP	NAD	BPGA13	NADH	Pyr	Nb	Pc	PyrE	Gly	GlcE	Gly3P	ATPc	ADPc	ATPg	ADPg	DHAPg	DHAPc	Gly3Pc	Gly3Pg	PGAg	PEPc	Vt	Vc	Vg	TPIact	sumAc	sumAg	KeqAK	Keq_anti	sumc4	sumc5	Keq_PGM	Keq_ENO	vGlcTr	vHK	vPGI	vPFK	vALD	vTPI	vGAPdh	vGDH	vGPO	vPyrTr	vPGK	vPK	vATPase	vGlyK
32.0	5.7	0.2446	5.4554	1.0	0.033740534767100545	7.679984298544683	2.069619516787267	0.5111613314870133	16.520134818940956	3.897935914896241	0.03982616774999931	3.955099947441556	0.03241132006024154	0.044903952558448715	4.7815620357570525	1.5220209660092745	6.518913194216637	0.0	0.0	5.0	0.9573092784623165	2.7710847943680914	0.9767436054804541	2.6414594667395677	2.397065365065548	1.3059856258979468	4.0141493989100585	0.9858506010899415	0.3207421015909135	0.6400126897033122	0.8018718989292799	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540864627095	74.31541749772789	74.31540677638019	74.31540676539043	74.31539468148429	67.53781149122085	141.85312623143963	141.85318421083835	135.07565203138026	141.85323847487524	141.85353727102043	141.85322708957105	141.85323450390095	6.777581353268576
33.0	5.7	0.2446	5.4554	1.0	0.033740537561222694	7.679984040468384	2.069619514009109	0.5111613314128247	16.520134909026652	3.8979359337972275	0.03982616994195515	3.955099952371543	0.032411338772268664	0.04490394762846229	4.781562038305441	1.5220209549754988	6.518913185327913	0.0	0.0	5.0	0.9573092621297711	2.771084787420708	0.9767436104864977	2.6414593100539845	2.3970654203604154	1.305985679591782	4.014149416251063	0.9858505837489373	0.32074210775037687	0.6400126850635887	0.8018718931161704	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.3154085203419	74.31541946336614	74.31540631601399	74.31540630907836	74.31539176442782	67.53780792334676	141.85310358213886	141.85317341945876	135.07565052752068	141.8532384968554	141.85359724418953	141.85322484931157	141.85323342122925	6.777581702774351
34.0	5.7	0.2446	5.4554	1.0	0.03374053347313067	7.679984151645594	2.06961963235965	0.5111613567622245	16.520134983586527	3.8979359156384437	0.039826159512847285	3.955099922505309	0.03241122962566052	0.04490397749469707	4.781562023206647	1.5220209733107468	6.5189131782543255	0.0	0.0	5.0	0.9573092680833932	2.7710847818920272	0.976743614470271	2.641459377552883	2.397065396539828	1.3059854484489328	4.014149407641698	0.9858505923583021	0.32074205447203563	0.6400126927735951	0.8018719027760374	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540870458923	74.31541320269044	74.31540958238836	74.31540895274296	74.31541057968367	67.53783188423554	141.85324330187538	141.8532398403098	135.07565127414847	141.85323836662653	141.85326610039746	141.85322899962355	141.8532325596468	6.777580545755115
35.0	5.7	0.2446	5.4554	1.0	0.03374052606791345	7.6799849622920044	2.0696196153875666	0.5111613519564309	16.52013462446252	3.8979358527430676	0.03982615720444104	3.9550999205948574	0.03241122207127451	0.0449039794051479	4.781562032226811	1.5220210204277225	6.518913198843346	0.0	0.0	5.0	0.9573093283715159	2.7710847979843036	0.9767436028747385	2.6414598697197804	2.3970652228524436	1.3059853792993117	4.014149345026739	0.9858506549732606	0.32074206286391976	0.6400127125863722	0.8018719275994658	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540903833698	74.31540947944667	74.31540997625987	74.31541013977926	74.31541124318296	67.53783202275537	141.85324699869457	141.85324346348935	135.0756567042897	141.8532384444265	141.8532320629052	141.8532389060578	141.8532350674468	6.7775799993962895
36.0	5.7	0.2446	5.4554	1.0	0.03374051136108577	7.679986601804524	2.069619556336928	0.5111613354072849	16.52013401060065	3.8979357505858667	0.03982614794674698	3.9550999020860975	0.032411150315474244	0.04490399791390803	4.781562099482541	1.5220210683679039	6.518913258288852	0.0	0.0	5.0	0.9573094195785544	2.771084844446623	0.9767435693956061	2.641460865115418	2.397064871573688	1.305985143154936	4.014149248877029	0.985850751122971	0.32074204383280436	0.640012732745309	0.8018719528565977	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540970116299	74.31540251254992	74.31541122027178	74.31541123785318	74.3154210876375	67.53784440133643	141.85333109556132	141.85328360860473	135.0756650426563	141.853239024515	141.8529936696605	141.85324823202674	141.8532423080772	6.777578178626436
37.0	5.7	0.2446	5.4554	1.0	0.03374050937054516	7.679986791528417	2.069619566142511	0.5111613371571997	16.52013394710435	3.897935733546015	0.03982614591039768	3.9550998971888913	0.03241113229786777	0.04490400281111248	4.781562098023602	1.5220210815849204	6.518913263702674	0.0	0.0	5.0	0.9573094342911525	2.7710848486780404	0.9767435663465935	2.641460980302311	2.397064830923795	1.3059850945320841	4.014149233253242	0.9858507667467578	0.3207420382228392	0.6400127383030895	0.8018719598199409	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540979087522	74.31540114436352	74.31541174897	74.31541175901808	74.31542400747851	67.53784807751656	141.85335297792986	141.85329436965344	135.0756663975939	141.85323901193152	141.85293662484537	141.8532510180101	141.85324296749616	6.777577900180468
38.0	5.7	0.2446	5.4554	1.0	0.0337405059689291	7.679987098019547	2.0696195646335585	0.5111613361966094	16.5201338387083	3.8979357128663814	0.03982614355518994	3.9550998920928895	0.03241111258368593	0.04490400790711364	4.781562112550495	1.5220210915836194	6.51891327521551	0.0	0.0	5.0	0.9573094521746157	2.771084857676419	0.9767435598626726	2.6414611663819967	2.3970647652555535	1.3059850360430878	4.014149214268841	0.9858507857311594	0.32074203155169156	0.6400127425075612	0.8018719650877235	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540994418357	74.315398687183	74.31541217685424	74.31541218481145	74.31542702174019	67.53785168250803	141.85337680260554	141.85330549801193	135.07566804397317	141.85323913722766	141.8528730276741	141.85325298042423	141.8532443697927	6.777577497907383
39.0	5.7	0.2446	5.4554	1.0	0.03374051119170887	7.679986907495425	2.0696194391669858	0.5111613092096204	16.520133793504925	3.897935737377752	0.039826154684289225	3.9550999225008057	0.03241122474769458	0.04490397749919717	4.7815621279733	1.522021069353712	6.5189132805690395	0.0	0.0	5.0	0.9573094409699715	2.77108486186071	0.9767435568476195	2.6414610507092564	2.397064806076912	1.305985289626785	4.014149228509454	0.9858507714905462	0.3207420880593299	0.6400127331598431	0.8018719533759675	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540970879668	74.31540604930598	74.31540879762827	74.31540920483724	74.31540709640547	67.53782810233955	141.85323441879902	141.8532380304615	135.07566680898822	141.85323927025115	141.85321436480496	141.8532480116082	141.85324502186725	6.777578788934998
40.0	5.7	0.2446	5.4554	1.0	0.03374051650106912	7.679986343688217	2.0696194499828757	0.511161312280295	16.520134047621728	3.8979357807553487	0.039826156107478715	3.95509992341905	0.03241122816715875	0.044903976580953256	4.781562119341069	1.5220210371508762	6.518913266149821	0.0	0.0	5.0	0.9573093991734517	2.7710848505907184	0.976743564968384	2.641460708405505	2.3970649268772073	1.305985333314749	4.014149271873135	0.9858507281268647	0.3207420812157686	0.6400127196184899	0.8018719364100061	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540946950767	74.31540891485375	74.31540854068567	74.31540832799658	74.31540699081845	67.53782832001988	141.8532343008634	141.8532364138007	135.07566304837098	141.85323919579713	141.85323249087548	141.85324124769875	141.85324326556557	6.777579148910224
41.0	5.7	0.2446	5.4554	1.0	0.03374051330368628	7.679986416088097	2.0696195809874895	0.5111613411890312	16.520134084948964	3.897935754715036	0.03982614807053365	3.955099901269556	0.032411148870729045	0.04490399873044696	4.7815620667575365	1.5220210758560528	6.518913247812681	0.0	0.0	5.0	0.957309415788754	2.771084836258498	0.9767435752956848	2.6414607523615756	2.3970649113649456	1.305985150796248	4.0141492528487275	0.9858507471512725	0.3207420440999402	0.6400127358940898	0.8018719568017052	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.3154096136114	74.31540370127735	74.31541153091034	74.3154115480908	74.31542163168434	67.53784552329421	141.85333336040728	141.8532855454329	135.07566469821975	141.85323874225801	141.85299154378217	141.8532500755379	141.85324103204985	6.777578347327897
42.0	5.7	0.2446	5.4554	1.0	0.03374050909315029	7.67998681753584	2.0696195658414176	0.5111613370379132	16.520133937787197	3.8979357319358527	0.03982614572356898	3.9550998967917805	0.03241113075724553	0.04490400320822351	4.781562096809613	1.522021082296977	6.518913264581346	0.0	0.0	5.0	0.9573094356770843	2.7710848493648075	0.9767435658517307	2.6414609960921753	2.3970648253514897	1.3059850898578838	4.01414923178046	0.9858507682195397	0.3207420376717262	0.6400127386025105	0.8018719601950856	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540980337718	74.31540095581092	74.315411781025	74.31541179127316	74.31542423913322	67.53784835357469	141.85335483056963	141.85329523597537	135.0756665253176	141.8532390014607	141.8529316298768	141.85325115661266	141.85324307452143	6.777577866343035
43.0	5.7	0.2446	5.4554	1.0	0.03374050544613413	7.679987145489557	2.0696195641501767	0.5111613359945449	16.520133821728482	3.897935709999025	0.03982614321120698	3.955099891358057	0.032411109724723	0.044904008641946686	4.781562114971827	1.5220210927997682	6.518913276751622	0.0	0.0	5.0	0.9573094546290715	2.7710848588770367	0.9767435589975486	2.6414611952024214	2.397064755084714	1.305985027468644	4.014149211657369	0.9858507883426313	0.32074203050415456	0.6400127430189542	0.8018719657284478	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540996774557	74.31539831456851	74.31541223609453	74.31541224539585	74.31542744934148	67.53785219983457	141.85338025423187	141.85330710205292	135.07566827044718	141.8532391581119	141.85286377050136	141.85325321645607	141.8532445568956	6.777577435318261
44.0	5.7	0.2446	5.4554	1.0	0.03374051191989006	7.679986859071673	2.0696194333123885	0.5111613078253969	16.52013381369974	3.897935741756494	0.039826155041566745	3.9550999225388255	0.03241122542147732	0.04490397746117692	4.781562127952762	1.5220210661065894	6.5189132798711285	0.0	0.0	5.0	0.957309437202381	2.771084861315227	0.9767435572406749	2.641461021309787	2.397064816452099	1.3059853023632781	4.014149232513465	0.9858507674865349	0.32074208956471656	0.6400127317944221	0.8018719516652315	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540967597807	74.31540678876193	74.31540873198153	74.31540894441821	74.3154065337996	67.53782866495703	141.85323448964726	141.85323805447447	135.0756664617494	141.853239270074	141.85321707762225	141.85324731478133	141.85324493685997	6.777578861465557
45.0	5.7	0.2446	5.4554	1.0	0.03374051504709954	7.67998648549592	2.069619457244563	0.5111613137344472	16.520133975786123	3.8979357673033515	0.03982615574193483	3.9550999226396346	0.032411226292097015	0.04490397736036683	4.781562112227612	1.5220210513930204	6.518913265696576	0.0	0.0	5.0	0.957309412427549	2.7710848502364662	0.9767435652236438	2.6414607945010835	2.3970648964937533	1.3059853251585116	4.0141492581836955	0.9858507418163045	0.32074208476026916	0.6400127256073385	0.8018719439134344	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540953503702	74.31540795037738	74.31540881566704	74.31540884410886	74.31540691619027	67.53782914417977	141.85323558857573	141.85323808532195	135.0756642355567	141.85323913444273	141.8532247542128	141.85324437282924	141.85324321035964	6.777579094616737
46.0	5.7	0.2446	5.4554	1.0	0.03374052199603063	7.679985492661898	2.0696195898099368	0.5111613450952657	16.520134418358314	3.897935816966066	0.03982615471208932	3.955099915629941	0.0324112033021335	0.04490398437006202	4.781562037201289	1.522021041249214	6.518913217709611	0.0	0.0	5.0	0.9573093613823414	2.771084812730085	0.9767435922494405	2.641460191722718	2.397065109216462	1.3059853163050938	4.014149310470057	0.9858506895299426	0.32074206139696126	0.6400127213418487	0.8018719385692024	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540922185378	74.31540842500242	74.31541028891019	74.31541035274965	74.31541341845954	67.53783552198183	141.85326854082018	141.8532542052647	135.07565970114004	141.85323848733194	141.85316825441797	141.85324309261964	141.85323736541116	6.777579503620531
47.0	5.7	0.2446	5.4554	1.0	0.033740530743802614	7.679984281692319	2.0696196831839755	0.5111613685578821	16.52013491320197	3.897935894000611	0.03982615814162329	3.955099921357779	0.03241122533203491	0.04490397864222305	4.7815619889176855	1.52202099978492	6.518913172308671	0.0	0.0	5.0	0.9573092877372728	2.7710847772449316	0.9767436178188076	2.641459456508011	2.397065368676297	1.3059854046158972	4.014149386999017	0.9858506130009834	0.3207420520723224	0.6400127039060348	0.8018719167238711	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540882759805	74.31540974948898	74.31541031501447	74.31541066797341	74.3154128186888	67.53783117480152	141.85324508260044	141.85324205654265	135.07565306433855	141.8532380708802	141.85325098721395	141.85323490869797	141.8532318354491	6.777580383634109
48.0	5.7	0.2446	5.4554	1.0	0.033740519556972555	7.679985771211405	2.0696195819689773	0.5111613427677957	16.520134315020666	3.8979357993482733	0.03982615302176937	3.9550999121724555	0.03241119005558845	0.044903987827546434	4.781562063092163	1.5220210501114229	6.518913227229211	0.0	0.0	5.0	0.9573093769931731	2.7710848201705596	0.9767435868880918	2.641460360838206	2.3970650495349934	1.305985273394689	4.014149293986292	0.9858507060137081	0.32074205753844504	0.6400127250684242	0.8018719432382287	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540933178034	74.31540733428919	74.31541054986896	74.31541059155495	74.31541531410868	67.53783784131424	141.85328408002408	141.85326171866353	135.0756611306574	141.85323871064375	141.853124553609	141.85324484537983	141.8532385249257	6.77757918184699
49.0	5.7	0.2446	5.4554	1.0	0.033740522490933116	7.679985425110804	2.0696195983787233	0.5111613471248843	16.52013444671438	3.897935818305414	0.03982615471155764	3.9550999152697823	0.03241120235301293	0.04490398473021854	4.78156202899014	1.5220210431126162	6.518913215284739	0.0	0.0	5.0	0.9573093600940673	2.771084810834818	0.9767435936151028	2.64146015071049	2.397065123689824	1.3059853176956198	4.0141493118071105	0.9858506881928895	0.3207420611966274	0.6400127221254129	0.80187193955093	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540919954888	74.31540849695426	74.31541038228757	74.31541045112427	74.31541371497455	67.53783592586375	141.85326996317772	141.85325504302682	135.0756595851871	141.85323841650984	141.85316621881896	141.8532435478074	141.8532370700553	6.7775795590682355
50.0	5.7	0.2446	5.4554	1.0	0.03374053051255476	7.679984313143219	2.0696196813149004	0.5111613680702074	16.520134898551536	3.8979358914036886	0.03982615810140847	3.9550999212124704	0.03241122498370173	0.0449039787875298	4.78156198779004	1.5220210021748242	6.518913172817461	0.0	0.0	5.0	0.9573092903597388	2.7710847776425998	0.9767436175322617	2.641459475602761	2.397065361937697	1.3059854042168195	4.0141493843035505	0.9858506156964495	0.32074205306664455	0.640012704910994	0.8018719179829845	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540883802023	74.3154097058762	74.31541032776754	74.3154106820756	74.31541271467356	67.53783140852963	141.85324542929234	141.85324237624644	135.07565329809677	141.85323806115414	141.85324948945876	141.85323542166273	141.8532318974212	6.777580375731829
51.0	5.7	0.2446	5.4554	1.0	0.033740524875391496	7.679985124761812	2.0696196140211436	0.5111613512588368	16.520134561108353	3.897935840570797	0.03982615620370621	3.9550999181456685	0.03241121335413311	0.04490398185433291	4.781562031161852	1.5220210306070097	6.5189132010917605	0.0	0.0	5.0	0.9573093395147689	2.771084799741655	0.976743601608451	2.6414599683599085	2.397065188041995	1.3059853562463395	4.01414933334232	0.9858506666576803	0.32074206193734184	0.6400127168667816	0.8018719329623908	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540909208306	74.31540922368221	74.31541023683124	74.31541036996843	74.31541229516968	67.53783407114396	141.85325740975347	141.8532488418366	135.07565771759468	141.85323843524108	141.85320348998496	141.85324108933006	141.85323534131044	6.777579838036771
52.0	5.7	0.2446	5.4554	1.0	0.03374053388285913	7.679984380403615	2.069619516145894	0.5111613311788366	16.520134789769166	3.8979359096868214	0.039826167142714065	3.9550999461356677	0.03241131501034714	0.044903953864332324	4.78156204305006	1.5220209684238797	6.518913197002445	0.0	0.0	5.0	0.9573092829461484	2.7710847965454644	0.9767436039115163	2.6414595164384935	2.3970653475266284	1.3059856107729872	4.014149394145216	0.9858506058547842	0.3207420998072607	0.6400126907186582	0.801871900201407	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540868612306	74.31541688395438	74.31540688449911	74.31540687407796	74.31539544575668	67.53781240821218	141.8531323179107	141.85318706184958	135.0756524446005	141.85323853777828	141.85352094023406	141.85322756336947	141.85323484321984	6.77758124579014
53.0	5.7	0.2446	5.4554	1.0	0.03374053571789166	7.679984210330761	2.0696195120472494	0.5111613306374886	16.520134848123867	3.897935923536307	0.03982616872629117	3.9550999497891612	0.032411328724496105	0.044903950210838386	4.781562049340496	1.5220209593323237	6.51891319088073	0.0	0.0	5.0	0.9573092709292634	2.7710847917607633	0.9767436073592037	2.641459413182344	2.3970653839660727	1.3059856492056947	4.01414940689248	0.9858505931075197	0.32074210408029025	0.6400126868956417	0.8018718954115496	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.3154086034195	74.31541817784078	74.3154065234712	74.31540652040819	74.31539326764447	67.53780972770132	141.85311568666555	141.85317905389087	135.0756513391227	141.85323859203405	141.85356466987326	141.8532256939161	141.85323409757825	6.777581480368277
54.0	5.7	0.2446	5.4554	1.0	0.033740539857474584	7.679983900851673	2.069619525090004	0.5111613328219646	16.520135002607706	3.8979359490348724	0.03982616500345395	3.9550999334216796	0.032411241714151766	0.044903966578319195	4.781562026026272	1.5220209536573488	6.518913177482012	0.0	0.0	5.0	0.9573092486927763	2.771084781288389	0.9767436149052333	2.641459225288644	2.3970654502743853	1.3059857179004348	4.014149430454289	0.9858505695457112	0.3207421114029127	0.640012684509304	0.8018718924217071	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540841685153	74.31542181719234	74.31540733216086	74.31540602999766	74.31539690147386	67.5378616980157	141.85325574688636	141.85321704235582	135.07564929577785	141.8532383909461	141.85330615292887	141.85322471447105	141.85323246557635	6.777581898221811
55.0	5.7	0.2446	5.4554	1.0	0.033740512031703945	7.679986933898328	2.0696193970549075	0.5111612993390395	16.52013379095654	3.897935744053097	0.0398261553984301	3.9550999230371877	0.03241122687107635	0.04490397696281226	4.781562150648134	1.5220210570361343	6.518913287282493	0.0	0.0	5.0	0.9573094354892617	2.7710848671079145	0.9767435530666644	2.641461066739226	2.3970648004198756	1.3059853138919648	4.014149234396135	0.9858507656038649	0.3207420916331433	0.6400127279802785	0.801871946886491	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540967093872	74.31540794771547	74.31540826198471	74.31540806807675	74.31540541178006	67.5378288843512	141.85323363397916	141.85323701063066	135.0756662984791	141.85323946582423	141.85322066497844	141.85324518504436	141.85324583958547	6.777578836755754
56.0	5.7	0.2446	5.4554	1.0	0.03374051845567763	7.679985891801282	2.0696195763410308	0.5111613412714022	16.520134270166206	3.897935791831034	0.03982615237437578	3.9550999109726055	0.0324111852749335	0.04490398902739401	4.781562058106058	1.522021053000879	6.518913232677464	0.0	0.0	5.0	0.9573093837238922	2.7710848244288875	0.9767435838196894	2.641460434051821	2.39706502369764	1.3059852563729202	4.014149286895201	0.9858507131047993	0.3207420562316548	0.6400127262834462	0.8018719447605298	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540938141491	74.31540679364817	74.31541060886833	74.31541063839025	74.31541599017851	67.53783856105194	141.8532896112965	141.85326430511222	135.07566174561626	141.853238667638	141.85310853140362	141.85324537096292	141.85323918853817	6.777579049773953
57.0	5.7	0.2446	5.4554	1.0	0.033740520716608116	7.679985632472818	2.0696195905411336	0.5111613449465641	16.52013436900382	3.8979358052811235	0.03982615355631793	3.9550999129919853	0.032411193543479766	0.04490398700801508	4.781562036082378	1.5220210493222317	6.518913222991813	0.0	0.0	5.0	0.9573093717468719	2.7710848168586297	0.9767435892745535	2.641460276605983	2.3970650792608525	1.3059852880421818	4.01414929952841	0.9858507004715902	0.32074205888984625	0.6400127247365679	0.801871942822446	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.3154092795164	74.31540776399538	74.31541053400045	74.31541058037229	74.31541493550637	67.53783741722923	141.85328020703128	141.85325997748637	135.07566065002973	141.8532384776812	141.8531368673217	141.8532447556444	141.85323800879863	6.777579330773892
58.0	5.7	0.2446	5.4554	1.0	0.03374052383146411	7.679985260267064	2.069619605836985	0.5111613491355019	16.52013450937504	3.89793582879503	0.03982615555308945	3.955099916900127	0.03241120864755273	0.04490398309987408	4.781562018392471	1.5220210379007324	6.518913209073464	0.0	0.0	5.0	0.9573093505878921	2.7710848059801148	0.9767435971132343	2.6414600506290755	2.397065159008913	1.305985339344413	4.01414932179639	0.9858506782036098	0.3207420624653004	0.6400127199338059	0.8018719368050655	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540913913211	74.3154089548979	74.31541028379212	74.31541037697916	74.31541289444236	67.53783485321064	141.85326271077128	141.8532515184711	135.07565871888937	141.8532383251037	141.85318741854496	141.85324252900006	141.85323631350417	6.777579729317375
59.0	5.7	0.2446	5.4554	1.0	0.03374053471141671	7.67998405050724	2.069619642704884	0.5111613590176873	16.520135019394598	3.897935919789706	0.03982615989705009	3.9550999223022854	0.03241123003235952	0.04490397769771605	4.7815619993437375	1.522020974864513	6.518913173633196	0.0	0.0	5.0	0.9573092646243311	2.7710847782801746	0.976743617072847	2.6414593161488638	2.397065418209513	1.3059854626037226	4.014149411344439	0.9858505886555609	0.32074205644783577	0.6400126934269565	0.8018719035946339	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540864878059	74.3154141711877	74.3154098387176	74.315409038422	74.31541019070913	67.53783262089121	141.85324367722137	141.85324042467744	135.0756509530366	141.85323816080614	141.85326859144183	141.85322943005124	141.85323199678012	6.7775806740153035
60.0	5.7	0.2446	5.4554	1.0	0.03374052483056115	7.679985136898662	2.0696196041851724	0.5111613490662256	16.520134554070733	3.8979358406908644	0.039826156582029135	3.9550999194073295	0.03241121762920804	0.04490398059267159	4.781562033065013	1.5220210278848751	6.518913205133953	0.0	0.0	5.0	0.9573093397943675	2.771084802901013	0.9767435993319271	2.641459975728542	2.397065185441577	1.3059853636562602	4.014149333135537	0.9858506668644633	0.3207420638409718	0.6400127157221189	0.8018719315282429	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540909410356	74.31540932019062	74.31541002861015	74.31541014756857	74.31541156833684	67.53783292200079	141.85325195183052	141.85324601605575	135.07565773552747	141.85323845165607	141.8532162868942	141.85324041458924	141.8532358336609	6.777579865204312
61.0	5.7	0.2446	5.4554	1.0	0.033740523525998975	7.679985423365579	2.069619498445085	0.5111613251090533	16.520134412571753	3.8979358434494986	0.039826159987124354	3.9550999311268717	0.032411257078244174	0.04490396887312806	4.781562093431279	1.5220209995204894	6.518913233769	0.0	0.0	5.0	0.9573093406135087	2.7710848252820264	0.9767435832049474	2.641460149650914	2.3970651240637517	1.3059854305534375	4.014149333018436	0.9858506669815643	0.32074208031796675	0.6400127037948413	0.8018719165845568	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.3154091528992	74.31541065807923	74.31540807439166	74.31540803338362	74.31540411851377	67.53782263776995	141.85320136360116	141.85321975878304	135.0756577456828	141.85323897232217	141.8533322031911	141.85323364779748	141.85323932149024	6.777579940747928
62.0	5.7	0.2446	5.4554	1.0	0.033740519078211184	7.6799859738524665	2.069619466196964	0.5111613167891238	16.520134200405714	3.89793581152634	0.039826157598518395	3.9550999269661045	0.032411240429285684	0.04490397303389635	4.781562134742415	1.5220210121861095	6.518913255297631	0.0	0.0	5.0	0.957309369680891	2.7710848421087007	0.9767435710802301	2.6414604838674767	2.397065006117513	1.3059853671982258	4.014149302504574	0.985850697495426	0.3207420771240045	0.6400127091207585	0.8018719232573984	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540935335777	74.31540920824655	74.3154082250544	74.3154081065918	74.31540609317213	67.53782513474883	141.85322012859208	141.8532286748043	135.0756603919286	141.85323932863554	141.85327468798204	141.85323599769632	141.8532419437385	6.777579392939556
63.0	5.7	0.2446	5.4554	1.0	0.03374050965723812	7.679986757849063	2.0696195625967784	0.5111613364521739	16.520133958105422	3.8979357368685923	0.03982614634904993	3.9550998983126684	0.0324111362972488	0.0449040016873328	4.7815621129464025	1.5220210782771002	6.518913263592926	0.0	0.0	5.0	0.9573094314616333	2.7710848485922623	0.976743566408401	2.641460959854596	2.3970648381398707	1.3059851047371163	4.014149236267236	0.9858507637327643	0.3207420395077176	0.6400127369121448	0.8018719580772262	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540977795417	74.31540128062633	74.315411611014	74.31541162166485	74.31542335170987	67.537847208423	141.85334812150305	141.8532918910636	135.07566613621213	141.8532391406424	141.85294918630538	141.85325029638932	141.85324295412877	6.7775779553552615
64.0	5.7	0.2446	5.4554	1.0	0.03374050736156305	7.679986970470465	2.0696195660325216	0.5111613367621081	16.52013388439447	3.8979357205721072	0.03982614447286266	3.95509989404684	0.03241112018590804	0.04490400595316189	4.7815621076922845	1.5220210883125644	6.518913271062754	0.0	0.0	5.0	0.9573094455714092	2.7710848544306432	0.9767435622014675	2.6414610889432364	2.3970647925839925	1.3059850589549247	4.014149221292781	0.9858507787072188	0.3207420343322604	0.6400127411320764	0.8018719633643786	5.7	5.4554	0.24459999999999998	1.0	3.9	6.0	0.442	1.0	45.0	5.0	0.187	6.7	74.31540988141856	74.31539966729541	74.31541201962277	74.31541202437919	74.31542588440855	67.53785031303353	141.85336763609442	141.85330123392652	135.07566743483784	141.85323909532502	141.85289766086598	141.8532523459868	141.85324386397474	6.777577665402681
