time	extracellular	cytoplasm	Glci	ATP	G6P	FDP	PEP	Gly	EtOH	Carbo	Glco	VappGly	VratioVmax	parameter_4	parameter_5	parameter_6	parameter_7	Vin	Vhk	Vpol	Vpfk	Vgapd	Vpk	Vgol	Vatpase
80.0	1.0	1.0	0.03450912829947278	1.1278073045789547	1.0109920505100263	9.14403515493226	0.009524910467277006	0.0	0.0	0.0	1.0	0.05125693580456745	0.23298291116423311	14.31	8.25	2.0	68.5	15.959329413112902	15.959329414749968	0.014156123168236901	15.94517327752797	15.056655537178939	30.113310911352666	1.777035498547846	28.307963344931764
81.0	1.0	1.0	0.03450912828131511	1.1278073021949617	1.0109920513165853	9.144035153820397	0.009524910556107224	0.0	0.0	0.0	1.0	0.05125693614072016	0.23298291106073638	14.31	8.25	2.0	68.5	15.959329410128634	15.95932940766044	0.014156123265482806	15.945173300119581	15.056655531886896	30.11331106607492	1.7770355076782587	28.307963285093543
82.0	1.0	1.0	0.03450912830335602	1.127807304557236	1.0109920504284327	9.14403515502724	0.009524910511257105	0.0	0.0	0.0	1.0	0.05125693577056137	0.23298291118369116	14.31	8.25	2.0	68.5	15.959329413414798	15.959329416082845	0.014156123158399255	15.945173276707223	15.056655537237319	30.1133109855201	1.7770355029245875	28.30796334438663
83.0	1.0	1.0	0.03450912830330387	1.1278073035694054	1.0109920505029832	9.1440351549051	0.00952491118186499	0.0	0.0	0.0	1.0	0.0512569358016321	0.23298291117845535	14.31	8.25	2.0	68.5	15.959329413138962	15.959329415724191	0.014156123167387734	15.945173283071338	15.056655535387849	30.113312117606178	1.7770355697308295	28.307963319592076
84.0	1.0	1.0	0.034509128297278265	1.1278073049658013	1.0109920504267282	9.144035155074265	0.00952491023545236	0.0	0.0	0.0	1.0	0.051256935769851	0.2329829111551226	14.31	8.25	2.0	68.5	15.959329413421106	15.959329414125898	0.014156123158193753	15.94517327441125	15.056655537998719	30.11331051991498	1.7770354754484714	28.307963354641615
85.0	1.0	1.0	0.03450912828475287	1.127807309722407	1.0109920510005828	9.144035154036972	0.009524903691974345	0.0	0.0	0.0	1.0	0.05125693600901855	0.2329829111159541	14.31	8.25	2.0	68.5	15.959329411297842	15.959329411442855	0.014156123227382736	15.945173254533493	15.056655545255959	30.113299483890103	1.7770348241946774	28.30796347403242
86.0	1.0	1.0	0.03450912827760788	1.12780731514131	1.010992051216939	9.144035153662811	0.009524898112006488	0.0	0.0	0.0	1.0	0.051256936099190194	0.23298291110723127	14.31	8.25	2.0	68.5	15.959329410497325	15.959329410845342	0.014156123253468565	15.945173226839529	15.056655554342626	30.11329006997935	1.7770342686644796	28.30796361004688
87.0	1.0	1.0	0.03450912827272437	1.1278073026654187	1.0109920516309314	9.144035153409467	0.0095249094857661	0.0	0.0	0.0	1.0	0.0512569362717314	0.23298291101981666	14.31	8.25	2.0	68.5	15.959329408965553	15.959329404857442	0.01415612330338316	15.945173301126648	15.056655532292002	30.11330926150693	1.7770354011877638	28.307963296902013
88.0	1.0	1.0	0.03450912830052911	1.1278072951973865	1.0109920507886212	9.14403515478637	0.009524918870285627	0.0	0.0	0.0	1.0	0.05125693592067852	0.23298291112232655	14.31	8.25	2.0	68.5	15.9593294120821	15.959329411879368	0.01415612320182677	15.945173333012455	15.05665552064265	30.113325090531482	1.7770363352842706	28.307963109454402
89.0	1.0	1.0	0.03450912830545617	1.1278072968088473	1.0109920504959902	9.144035155197173	0.009524918272242947	0.0	0.0	0.0	1.0	0.05125693579871757	0.23298291115526618	14.31	8.25	2.0	68.5	15.959329413164836	15.959329414135732	0.014156123166544589	15.945173320656732	15.056655523874248	30.113324079393806	1.7770362756153903	28.30796314990207
90.0	1.0	1.0	0.034509128306126555	1.127807297453196	1.010992050480784	9.144035155182191	0.009524917595055313	0.0	0.0	0.0	1.0	0.051256935792380075	0.23298291116188807	14.31	8.25	2.0	68.5	15.959329413221099	15.959329414589334	0.014156123164711206	15.945173316891264	15.056655524984643	30.113322936953146	1.7770362081981073	28.307963166075222
91.0	1.0	1.0	0.03450912830579069	1.1278072919620985	1.0109920505674017	9.144035155169133	0.009524922621010401	0.0	0.0	0.0	1.0	0.051256935828480024	0.232982911132552	14.31	8.25	2.0	68.5	15.959329412900612	15.959329412579812	0.014156123175154592	15.945173348484387	15.056655515379191	30.11333141745902	1.7770367086465642	28.307963028248675
92.0	1.0	1.0	0.03450912829944522	1.1278073048614596	1.0109920504498915	9.144035155061008	0.009524910449096558	0.0	0.0	0.0	1.0	0.05125693577950484	0.23298291116551642	14.31	8.25	2.0	68.5	15.9593294133354	15.959329414837875	0.01415612316098652	15.945173275259934	15.056655537802998	30.113310880120878	1.7770354967048076	28.30796335202264
93.0	1.0	1.0	0.03450912829264315	1.1278073011347	1.0109920510215114	9.144035154246591	0.009524912231411942	0.0	0.0	0.0	1.0	0.05125693601774105	0.23298291111247985	14.31	8.25	2.0	68.5	15.959329411220407	15.95932941120487	0.014156123229906075	15.945173302621026	15.05665553046696	30.113313891270806	1.7770356743976667	28.307963258480974
94.0	1.0	1.0	0.03450912827526001	1.1278073023549453	1.0109920516037674	9.14403515351846	0.009524910127893187	0.0	0.0	0.0	1.0	0.05125693626041013	0.23298291103103053	14.31	8.25	2.0	68.5	15.95932940906606	15.95932940562559	0.014156123300108018	15.945173302542903	15.056655531860175	30.113310344156243	1.7770354650766622	28.30796328910913
95.0	1.0	1.0	0.034509128277073454	1.127807304189063	1.010992051443413	9.144035153654587	0.009524908545445496	0.0	0.0	0.0	1.0	0.0512569361935786	0.23298291104940175	14.31	8.25	2.0	68.5	15.959329409659372	15.95932940688402	0.014156123280774272	15.9451732904734	15.056655535202177	30.113307673813495	1.7770353074953893	28.307963335145484
96.0	1.0	1.0	0.034509128298888664	1.127807304280177	1.010992050536474	9.144035154872284	0.009524910445359637	0.0	0.0	0.0	1.0	0.05125693581559017	0.23298291115978567	14.31	8.25	2.0	68.5	15.959329413015045	15.95932941444532	0.014156123171425675	15.945173279497855	15.056655536596194	30.113310875068795	1.7770354964066757	28.307963337432447
97.0	1.0	1.0	0.03450912829320966	1.1278073008540095	1.0109920510001293	9.144035154285302	0.009524912561310188	0.0	0.0	0.0	1.0	0.051256936008829586	0.23298291111392136	14.31	8.25	2.0	68.5	15.959329411299521	15.959329411303614	0.014156123227328071	15.945173303938095	15.056655530015886	30.11331444775399	1.7770357072366454	28.30796325143564
98.0	1.0	1.0	0.034509128284922676	1.1278073024819137	1.0109920512331914	9.144035154004944	0.009524910673734264	0.0	0.0	0.0	1.0	0.05125693610596374	0.23298291108035915	14.31	8.25	2.0	68.5	15.959329410437192	15.959329409004601	0.01415612325542809	15.945173297558311	15.056655532575311	30.113311263670962	1.7770355193387224	28.307963292296037
99.0	1.0	1.0	0.0345091282905553	1.127807305943561	1.0109920507707295	9.144035154584344	0.00952490851783313	0.0	0.0	0.0	1.0	0.051256935913221724	0.2329829111261684	14.31	8.25	2.0	68.5	15.9593294121483	15.959329412142536	0.01415612319966959	15.945173272934175	15.056655539209908	30.11330762359135	1.7770353045316987	28.30796337918338
100.0	1.0	1.0	0.03450912829886385	1.127807304258813	1.010992050541212	9.144035154858868	0.009524910447490055	0.0	0.0	0.0	1.0	0.05125693581756483	0.23298291115955314	14.31	8.25	2.0	68.5	15.959329412997516	15.959329414429389	0.014156123171996927	15.945173279671568	15.056655536545266	30.1133108787031	1.7770354966211424	28.307963336896208
