time	cell	M	MpY	MpT	Mpp	MEK	MKP3	MpY_MEK	MpT_MEK	M_MEK_Y	M_MEK_T	Mpp_MKP3	MpY_MKP3	MpT_MKP3_Y	MpT_MKP3_T	M_MKP3_T	M_MKP3_Y	k1	k_1	k2	k3	k_3	k4	k5	k_5	k6	k7	k_7	k8	h1	h_1	h2	h3	h_3	h4	h_4	h5	h6	h_6	h7	h_7	h8	h9	h_9	reaction_0000001	reaction_0000002	reaction_0000003	reaction_0000004	reaction_0000005	reaction_0000006	reaction_0000007	reaction_0000008	reaction_0000009	reaction_0000010	reaction_0000011	reaction_0000012	reaction_0000013	reaction_0000014	reaction_0000015	reaction_0000017	reaction_0000019
33.0	1.0	344.6536356907617	159.95291777250654	23.469406095951054	5.816316980094623	7.833128561644789	6.059147977619649	30.380497735591298	0.6242666869496298	6.5069507703303335	134.6551562454536	1.3876977385919114	6.517326085434168	1.5208651429182438	0.9381662269887083	35.12971059064626	48.44708623780113	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.991630417689781	7.027506831956761	0.9427964824647361	0.2126634841491391	0.33065563474752935	1.077241249963629	0.2949276891255428	0.28092000912733345	0.19818889842917065	0.12766819195045584	0.09881909809608302	0.46908311349435416	0.48387981783345246	3.063143260154059	0.7240169931531466	3.1744578969222816	3.0236387898772707
34.0	1.0	341.12268069717163	162.82323827740467	23.860843287604617	6.113685694268447	7.871174250385863	6.049273706014098	31.104533854938474	0.6381458580340086	6.471376369780216	133.9147696668311	1.458660532489415	6.626967874561464	1.5493933667352129	0.9527240457527272	34.87568728842677	48.48729318602038	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.953803932850664	6.9890864793626335	0.9357181574002595	0.21773173698456932	0.33703335947771507	1.0713181573346489	0.30091841835542055	0.2871656361153039	0.20559058278335485	0.1341967689890262	0.10598564770491703	0.4763620228763636	0.4906836732775687	3.114674901043888	0.7294101976516139	3.2226554658342597	3.0738410128832556
35.0	1.0	337.677594016421	165.61506171508728	24.240964835603542	6.414855487247298	7.908729787766524	6.03974626654316	31.816470438934203	0.6517735169666551	6.436393212122805	133.18663304417947	1.5304689787379815	6.733324052849473	1.5772967194319885	0.9668171123408911	34.62373671732815	48.528610152768415	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.916611020172192	6.951304669092631	0.9286488582883479	0.22271529307253943	0.34340927877053673	1.0654930643534357	0.3068026864310378	0.2932980826349948	0.2130154978402281	0.1408031460438943	0.11320395079958323	0.48340855617044554	0.49727565629151416	3.164662304839252	0.7342056711586693	3.2694054539206627	3.1229288434268585
36.0	1.0	334.31606416433596	168.33043880343718	24.61023043995397	6.71960868683963	7.9457995559650705	6.030542538552257	32.516403771952646	0.665156351103351	6.401996214392164	132.47064410655642	1.6030693965642027	6.8364895880449765	1.6046006571595866	0.9804654912107709	34.37419891790754	48.570633410560724	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.8800459565526895	6.914155911543538	0.9215943755412752	0.22761482640366854	0.349777602892118	1.0597651528524514	0.3125834394065705	0.29932035799650797	0.22046047471432195	0.14748238448390663	0.12047024164242615	0.49023274560538543	0.5036649243063895	3.2131501063811387	0.7384631360492153	3.3147491293279767	3.1708956342025933
37.0	1.0	331.0358432897674	170.97136838675672	24.969083350884727	7.027734412636775	7.9823880850176145	6.021641354978595	33.204435107800435	0.6783009809912665	6.368180067202044	131.76669575895826	1.676409857264114	6.9365561868510035	1.6313294972721184	0.9936883948613972	34.12736697242014	48.613007736352685	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.844102788747945	6.877634472578207	0.9145602394396732	0.23243104575460305	0.3561328005416442	1.0541335660716662	0.3182635861783032	0.3052354414460699	0.22792247042817726	0.15422970686829848	0.12778084825616864	0.4968441974306986	0.5098602541545526	3.2601814078199713	0.7422365233008672	3.3587264370987384	3.217738660008398
38.0	1.0	327.83474531952317	173.53979874793913	25.317950837096696	7.3390284537109265	8.018500043376923	6.013023314843549	33.88067037533124	0.6912139535240598	6.334939249084509	131.07467637865292	1.750440149065663	7.033612492037152	1.6575064824213286	1.006504227113341	33.88349208436192	48.655421250157104	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.808775348740785	6.84173438901127	0.9075517193680724	0.2371646926273187	0.36246959960001846	1.0485974110292233	0.32384599590331353	0.31104627908582694	0.23539856495521705	0.161040493714041	0.1351321957460767	0.5032521135566705	0.5158700595619108	3.3057978712574614	0.7455745555308253	3.401376067209002	3.2634586343822334
39.0	1.0	324.7106441825915	176.03762887174688	25.657244644915384	7.653293144306569	8.0541402284455	6.004670615065421	34.54521988602722	0.7039017355930207	6.302268040682703	130.39447010922123	1.8251117421969967	7.127744256788394	1.683153838560411	1.0189306225356294	33.64278812671237	48.69760079814083	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.774057268894612	6.80644948393732	0.9005738243751722	0.24181653920219054	0.36878298655190633	1.0431557608737698	0.3293334956353836	0.3167557810168593	0.2428859581474716	0.16791028028212368	0.14252080873173067	0.5094653112678147	0.521702407293051	3.350039800690545	0.7485212690228753	3.4427355155313117	3.3080592773998103
40.0	1.0	321.6614721059817	178.46670966432094	25.98736144853896	7.970337237862341	8.08931355714125	5.996566899513251	35.198198044764986	0.7163707082271676	6.2701605387435295	129.72595715109276	1.9003777540498994	7.2190344996359075	1.7082928276960194	1.0309844825533336	33.405435714735454	48.73930782181619	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.739941996841119	6.771773381843012	0.8936313048845861	0.2463873863133549	0.37506820475374525	1.037807657208742	0.33472886817281255	0.32236681870222544	0.250381966583644	0.17483475337259075	0.14994331301606478	0.5154922412766668	0.527365032126621	3.3929462148288763	0.7511164813398703	3.4828411387451785	3.3515469293912843
41.0	1.0	318.68521797563636	180.82884513321437	26.308683291526286	8.289975779672222	8.124025056545845	5.988697123453999	35.83972306481154	0.7286271612132394	6.23861066986434	129.06901404753475	1.9761929143683459	7.307563642806285	1.7329437961002843	1.042682008687237	33.171585853222346	48.78033466136156	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.7064228100598795	6.737699523453488	0.8867286554005105	0.25087806145368075	0.38132075170744884	1.032552112380278	0.34003485011220336	0.3278822225459578	0.2578840203668402	0.18180974812188783	0.15739643660202662	0.5213410043436185	0.5328653508110206	3.4345549121189536	0.7533962103813168	3.5217282040616116	3.3939302058702117
42.0	1.0	315.77992575682975	183.12579353154547	26.621578019632462	8.612029978470463	8.158279854678426	5.9810474317503335	36.46991668794127	0.7406772881847958	6.207612203954607	128.42351396521065	2.0525135304238002	7.393409636394773	1.757126218586968	1.054038733307297	32.94136320274013	48.820501246796745	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.673492830114359	6.704221180270976	0.8798701180689363	0.2552894168155889	0.38753637547901576	1.0273881117216852	0.34525413010179173	0.33330477968315814	0.2653896598961434	0.1888312447989896	0.16487701015232936	0.5270193666536485	0.5382104751273418	3.4749025291055435	0.7553930500948334	3.5594309344961452	3.4352196894483895
43.0	1.0	312.9436929692699	185.35926846928297	26.92639970507176	8.936327077203291	8.192083171430822	5.973605049347637	37.088903910427746	0.7525271821681907	6.1771587673797965	127.78932696856317	2.129297452163212	7.476648070402424	1.7808587393645876	1.0650695482227583	32.71486900471102	48.859652135788416	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.641145036515053	6.67133146877018	0.8730596869707767	0.25962232737299423	0.39371107038532216	1.0223146157485055	0.35038934728750015	0.33863723197568585	0.2728965326319499	0.1958953655990155	0.17238196697489383	0.5325347741113792	0.5434072241669354	3.514024593089139	0.7571365074741472	3.595982550312506	3.4754276549414707
44.0	1.0	310.1746692128084	187.53093999418678	27.223489062267344	9.262700223231333	8.225440309694722	5.966358182749705	37.69681271554264	0.7641828315719859	6.147243855760523	127.16632028739984	2.2065040373341924	7.557352276366409	1.8041592099020152	1.0757887313819992	32.49218370092328	48.89765386134246	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.609372280185781	6.639023364221366	0.8663011130355116	0.2638776890087985	0.39984107206321085	1.0173305622991988	0.35544308994455	0.34388227420739365	0.2804023898713277	0.2029983714347457	0.17990834260545685	0.5378943656909996	0.5484621359145592	3.551955569892212	0.758653304965927	3.6314153071641933	3.514567824256805
45.0	1.0	307.4710547402369	189.64243564452113	27.513173855132678	9.59098833818977	8.258356646706055	5.959295931324991	38.29377381308444	0.775650116605354	6.117860846404807	126.55435857716907	2.284094116605492	7.635593420049225	1.827044724176542	1.0862099719132197	32.27336927930894	48.93439255662165	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.5781672965139775	6.607289714117192	0.8595979094769675	0.2680564166915911	0.4059228520187901	1.0124348686173525	0.36041789428721693	0.3490425524724093	0.2879050835466961	0.21013665872770526	0.18745327404924894	0.5431049859566098	0.5533814782140734	3.5887289074231354	0.7599676519555008	3.6657605313803385	3.552655148002376
46.0	1.0	304.831099074133	191.69534147531746	27.795769295920238	9.921035987717836	8.290837625627397	5.952408207411723	38.879920386363416	0.7869348061101975	6.08900301035579	125.95330417151293	2.362029958710778	7.7114405864287825	1.8495316516188658	1.0963463937015627	32.0584713744643	48.969771827664054	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.547522717970083	6.576123251184254	0.8529533576629333	0.2721594427045439	0.4119531117458166	1.0076264333721034	0.3653162434491737	0.35412066274958887	0.29540256305856394	0.2173067562013916	0.19501399873528213	0.5481731968507814	0.5581712591820209	3.6243770756215277	0.7611014886004035	3.699048652773943	3.5897056110671985
47.0	1.0	302.25309966513186	193.69120305968252	28.071578435667313	10.252693251255165	8.322888747385177	5.94568566430229	39.45538784698328	0.7980425547911058	6.060663524041196	125.36301732676895	2.4402752356504838	7.784960858041589	1.8716356680224926	1.1062105776683744	31.847521148391984	49.003710847922854	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.517431086284885	6.545516605964492	0.8463705133399486	0.27618771492888294	0.41792877649186266	1.0029041386141517	0.3701405666266736	0.3591191496559976	0.30289287215096605	0.2245053216798445	0.20258785322964812	0.5531052888341872	0.5628372371244701	3.6589316032795467	0.762074704924814	3.731309235292593	3.6257360597033697
48.0	1.0	299.73540058934174	195.63152646641342	28.34089254626644	10.585815592089778	8.354515562775024	5.939119631286935	40.0203135976837	0.8089789008267635	6.032835480514271	124.78335645816998	2.5187949879908293	7.856219387570361	1.8933717846452272	1.1158145828930408	31.640536974267466	49.0361426513462	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.487884864177038	6.5154623189554135	0.8398522131434163	0.2801421951837859	0.4238469887431222	0.9982668516653598	0.37489323837682476	0.3640405053720436	0.3103741458365388	0.23172913889515628	0.21017227174798125	0.5579072914465204	0.5673849300042051	3.6924231121580693	0.7629053377720072	3.7625710057826947	3.660764047891205
49.0	1.0	297.2763912829128	197.51777921498913	28.603991494187856	10.920263727830235	8.385723664845429	5.932702055025175	40.5748368034401	0.8197492638460947	6.00551190027902	124.21417836755909	2.597555590301583	7.925279465430997	1.914754375696735	1.1251699666965491	31.437525943643866	49.067012603205164	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.458876446625839	6.485952852301342	0.8334010813311252	0.2840238576240807	0.42970510148948904	0.9937134269404727	0.3795765780631478	0.3688871687307426	0.3178446073766059	0.23897511430774562	0.2177647845018258	0.5625849833482746	0.57181962449836	3.724881348752568	0.7636097479313071	3.7928618810967514	3.694807700994435
50.0	1.0	294.87450531201426	199.3513912088476	28.86114410588337	11.255903501463516	8.416518681567236	5.926425446591977	41.119098170957834	0.8303589432522158	5.97868574169527	123.65533846249717	2.6765247167750297	7.992202582998273	1.9357972043776734	1.134287803788	31.238485215374375	49.09627703009474	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.430398171687057	6.456980601030892	0.8270195366842756	0.2878336871967048	0.4355006713261105	0.9892427076999774	0.3841928494406417	0.37366152446349715	0.3253025653205408	0.24624027394330272	0.22536301590902097	0.567143901894	0.5761463846806525	3.7563352140091877	0.7642027795066193	3.822208993737993	3.7278855949150485
51.0	1.0	292.52821917667666	201.1337556477288	29.112608524904385	11.592605753149398	8.446906268794066	5.920282833615683	41.65323973664416	0.8408131168771571	5.952349910961501	123.10669096669285	2.7556713070684378	8.05704849201184	1.9565134476117614	1.1431787045601791	31.04340322262428	49.12390199250789	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.402442330851673	6.428537903838421	0.8207097995282027	0.2915726781565091	0.4412314514388811	0.9848535277335428	0.3887442603726552	0.3783659025947207	0.3327464106075775	0.25352176025029627	0.23296468269411097	0.5715893522800896	0.5803700603574713	3.786812791245564	0.7646979033718586	3.850638716207163	3.760016649139384
52.0	1.0	290.2360511471337	202.86622991975563	29.358632560771326	11.93024619289223	8.476892103516713	5.914267716986717	42.17740466309624	0.8511168399503344	5.926497271675405	122.56808912173105	2.834965532411229	8.119875260621226	1.9769157195917584	1.151852832607596	30.852260752639676	49.14986218514187	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.375001178949647	6.400617053409438	0.814473898828318	0.2952418326416737	0.44689538451947897	0.9805447129738484	0.3932329626719211	0.38300257797765047	0.34017461373345004	0.26081682898183306	0.24056759190130927	0.575926416303798	0.584495295082853	3.8163413724919764	0.7651073463612936	3.8781766841909278	3.791220032230505
53.0	1.0	287.99656013143743	204.55013647383814	29.599454029636856	12.268705274221345	8.506481877412698	5.908374031671599	42.69173704410121	0.8612750443638005	5.901120653974042	122.03938538011799	2.914378762016362	8.180739326458603	1.9970160942430928	1.1603199215296887	30.665031912415284	49.174139951665445	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.348066943602301	6.373210306291965	0.8083136793237458	0.2988421593087085	0.45249059564545746	0.9763150830409439	0.3976610520582803	0.38757376996371024	0.3475857219835179	0.2681228461055053	0.24816963883945609	0.5801599607648443	0.588526533873948	3.8449474834355435	0.7654422076672478	3.904847818710465	3.821515078468764
54.0	1.0	285.80834457324534	206.18676367291727	29.83530108679118	12.60786806900234	8.535681290690695	5.902596111215939	43.196381718109635	0.8712925382175163	5.876212863257082	121.52043158969482	2.993883529833272	8.239695547068827	2.016826126694307	1.1685892910729159	30.48168499204019	49.19672440207462	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.321631834228566	6.346309892317649	0.8022308086649588	0.30237467202676743	0.45801538516165863	0.9721634527175586	0.4020305682257199	0.39208164219788233	0.35497835673348455	0.27543728474466106	0.255768804975804	0.5842946455364579	0.5924680306455872	3.8726569071223484	0.7657125637612425	3.9306763473307864	3.8509212144744627
55.0	1.0	283.67004137877984	207.7773666285054	30.06639255106372	12.947624143492606	8.56449604622797	5.896928655564059	43.69148409011188	0.8811740056280682	5.851766688497844	121.01107916950399	3.073453501677236	8.296797247976365	2.036356873831159	1.1766698626579049	30.30218323627996	49.21761062201339	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.295688050611578	6.319908023577672	0.7962267845254729	0.30584038863078317	0.46346822159023304	0.9680886333560319	0.4063434950115482	0.3965283025326307	0.3623512108183209	0.2827577221543057	0.2633631557931049	0.5883349313289524	0.5963238553801493	3.899494706548891	0.7659275630153501	3.9556858245163635	3.8794578947650504
56.0	1.0	281.580324872044	209.32316801693767	30.292938221181714	13.287867435746168	8.592931843998027	5.891366701861974	44.177189961820034	0.8909240067845793	5.827774910148261	120.51117927721886	3.1530634427673805	8.352096268626426	2.0556189140008483	1.1845701743314851	30.12648553386172	49.23679896455024	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.270227791033222	6.293996902960123	0.7903029416622971	0.30924032973274024	0.4688477345959825	0.9640894342177508	0.4106017606607072	0.4009158030530607	0.369703045969616	0.290081836734599	0.27095083862252967	0.5922850871657426	0.6000979010468335	3.9254852462544196	0.7660955110764069	3.979899151206034	3.9071445453058877
57.0	1.0	279.53790577745235	210.82535887770965	30.515139184152577	13.628496134464797	8.620994375784486	5.88590559794539	44.65364537003494	0.9005469782358898	5.804230307644738	120.02058296826972	3.232689185702767	8.405643006402203	2.0746223659240197	1.1922983951781088	29.954547032950938	49.25429441589664	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.245243259985213	6.268568732256317	0.7844604589020818	0.31257551759024454	0.4741527080298056	0.9601646637461578	0.41480723817841103	0.4052461402061504	0.3770326903212884	0.2974074050846546	0.27853008046315586	0.5961491975890544	0.6037938902827551	3.950652213009035	0.7662239479349988	4.003338593669367	3.934000514209342
58.0	1.0	277.5415302290928	212.2850993942509	30.733188115743058	13.969412559384544	8.648689320176391	5.880540978245431	45.12099643305707	0.9100472333934636	5.781125666522854	119.53914134681999	3.312307598903191	8.457486458890015	2.0933769068648274	1.1998623392207306	29.78631969043316	49.2701060274427	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.220726675465986	6.243615719844683	0.7787003660339664	0.3158469750313995	0.47938207306842173	0.9563131307745599	0.41896174576453127	0.4095212550270586	0.3843390359832828	0.3047322990990936	0.28609918579730187	0.5999311696103653	0.6074153818467949	3.975018635678307	0.7663197175324157	4.026025801697951	3.960045028823157
59.0	1.0	275.58997880588936	213.70351965745866	30.94726957313421	14.310523043279447	8.676022337839456	5.875268741872668	45.57938920498381	0.9194289632349053	5.7584537851495625	119.06670570876203	3.391896555538558	8.507674264539062	2.1118917901030274	1.2072694788374418	29.621752761829896	49.2842464072794	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.196670275873428	6.219130087961528	0.7730235505918088	0.31905572443488667	0.4845349014678817	0.9525336456700962	0.4230670473233533	0.4137430334557074	0.391621036682714	0.3120544831095473	0.2936565344096018	0.6036347394187209	0.6109657768559837	3.998606904333359	0.7663890306606185	4.047981826177319	3.9852971585262496
60.0	1.0	273.6820655919762	215.08172041230142	31.157560279837025	14.651737815656837	8.702999067057103	5.87008503266475	46.02896953772044	0.928696237193415	5.736207481082065	118.60312767691676	3.4714349029679767	8.556252741841162	2.1301758617468622	1.214526957717075	29.460793237974933	49.2967312650873	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.173066326504083	6.1951040795686305	0.7674307645119569	0.3222027867640431	0.489610398944734	0.9488250214153341	0.42712485304257053	0.41791330673703675	0.39887770547171186	0.31937201107305385	0.3012005792166519	0.6072634788585375	0.6144483248131354	4.021438788665345	0.7664375218315886	4.0692271360791885	4.009775782619807
61.0	1.0	271.8166372616318	216.42077378778674	31.364229402959037	14.992970888211802	8.72962511953465	5.864986221005094	46.46988295052085	0.9378530042189873	5.714379597063246	118.14825932863205	3.550902432707076	8.603266927138097	2.1482375769209585	1.2216416033743351	29.30338623394797	49.30757900490653	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.149907125669648	6.171529964828306	0.7619226306538849	0.3252891806536459	0.4946078986968985	0.9451860746290565	0.43113682003560483	0.4220338518985443	0.4061081125010966	0.326683023809051	0.30872984411298265	0.6108208016871676	0.6178661294336407	4.043535455754905	0.7664703007221736	4.089781634908199	4.033499562763976
62.0	1.0	269.99257218815126	217.72172401057875	31.567438822917502	15.33413994210168	8.755906076459608	5.859968887239958	46.9022745068635	0.9469030939976487	5.692963006663701	117.70195331598534	3.6302798509395657	8.648760611149253	2.1660850153597777	1.2286199392428523	29.149475335197934	49.31681036087072	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.127185010442265	6.148400047196798	0.7564996491737119	0.3283159215480445	0.49952685507432193	0.9416156265278827	0.4351045530416028	0.4261063922989419	0.41331138285890656	0.33398574628644007	0.31624292183830427	0.6143099696214261	0.6212221542786212	4.064917487240149	0.7664919987377217	4.109664676633111	4.056486919466682
63.0	1.0	268.2087795760618	218.9855881025428	31.767343395699548	15.675166217095036	8.78184748481072	5.8550298065387665	47.326288698460544	0.955850218315543	5.671950619580909	117.26406297880206	3.7095487495866215	8.6927763742996	2.1837258964339084	1.2354681963626992	28.999002905282367	49.32444807149611	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.104892362040046	6.125706669147382	0.7511622037422612	0.3312840208892238	0.5043668374075025	0.9381125038304164	0.43902960517766976	0.43013259824199435	0.420486694472721	0.34127848496196916	0.32373847187017546	0.6177340981813496	0.6245192282010337	4.085604895920811	0.7665068111817328	4.128895081128494	4.078756012181646
64.0	1.0	266.4641986161092	220.2133565624896	31.96409120777419	16.015974402643362	8.807454853908071	5.850165935058564	47.742069336192	0.9646979725551866	5.651335386606212	116.83444245070831	3.788691577945502	8.735355620917602	2.2011675936338704	1.2421923246774047	28.851910359195408	49.33051658857172	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.083021610864663	6.10344221753471	0.7459105676001982	0.334194485353344	0.509127524000462	0.9346755396056665	0.44291347873816866	0.434114087649834	0.42763327607463353	0.3485596251709862	0.3312152183456152	0.6210961623387024	0.6277600506108505	4.105617141831273	0.7665185354684989	4.14749114915022	4.100324722618087
65.0	1.0	264.7577976624634	221.40599403238704	32.157823823765305	16.356492530917954	8.832733652196515	5.845374397287456	48.149759447751364	0.9734498373117445	5.63111030427049	116.41294675843966	3.8676916149066245	8.77653861236386	2.2184171485337756	1.248798003954184	28.708138405850164	49.33504181710402	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.061565241202891	6.08159912861213	0.7407449094457874	0.33704831613425956	0.5138086962941628	0.9313035740675173	0.44675762603614866	0.43805242679028505	0.43475040522768493	0.3558276285714094	0.33867194801459233	0.624399001977092	0.6309471965649993	4.124973147811014	0.7665306057709	4.165470676865086	4.1212106409054865
66.0	1.0	263.08857343160696	222.56443994830485	32.34867652699838	16.69665187184864	8.857689304254384	5.840652474454705	48.54950118178683	0.9821091801177078	5.611268419179503	115.99943191463133	3.9465329417564035	8.81636449914382	2.2354812842553073	1.2552906543400588	28.567627262915863	49.33805088313393	0.005	1.0	1.08	0.025	1.0	0.007	0.05	1.0	0.008	0.005	1.0	0.45	0.045	1.0	0.092	1.0	0.01	0.01	1.0	0.5	0.086	0.0011	0.01	1.0	0.47	0.14	0.0018	6.040515795603945	6.060169892713863	0.7356652991498507	0.33984650827250784	0.5184102332031273	0.9279954553170506	0.4505634502821845	0.4419491310529685	0.44183740641256675	0.3630810306415891	0.346107508227828	0.6276453271700294	0.6340831216874205	4.143691314597595	0.7665461244552831	4.182850969953103	4.1414310542934185
