time	ext	cell	FH2f	FH2b	DHFRf	DHFRtot	FH4	CH2FH4	CH3FH4	CHOFH4	FFH2	HCHO	FGAR	AICAR	MTX1	MTX2	MTX3	MTX4	MTX5	MTX1b	MTX2b	MTX3b	MTX4b	MTX5b	EMTX	dUMP	GAR	serine	formate	ATP	glutamine	glycine	NADP	NADPH	homocysteine	Keq	SHMT	SHMTr	HCHOtoCH2FH4	CH2FH4toHCHO	MTHFR	MTR	HCOOHtoCHOFH4	GARFT	ATIC7	MTHFD	TYMS	DHFReductase	FFH2syn	ATIC12	AICARsyn	FPGS12	FPGS23	FPGS34	FPGS45	GGH21	GGH32	GGH43	GGH54	RFC	MTX1export	MTX2export	MTX3export	MTX4export	MTX5export	MTX1on	MTX2on	MTX3on	MTX4on	MTX5on	MTX1off	MTX2off	MTX3off	MTX4off	MTX5off	DHFRfsyn	DHFRdeg	FH2bdeg	MTX1deg	MTX2deg	MTX3deg	MTX4deg	MTX5deg
55.0	1.0	1.0	0.001213902286643443	0.0024203891254250616	0.6380451941297968	0.6404655832552218	0.45984792304159455	0.26239423367878095	1.6304043081143418	1.0013331645288082	3.300182869167578E-4	0.007378590346582894	16.509862856856543	3.694971264725515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1443.714385954575	137.97186116295168	0.07871828314374095	0.07871827010363429	0.9999704979709693	0.9999373046158287	1.678752473369404	650.6968699634085	650.6175649499986	1299.6359319621238	5.105496649582485	5.105568821171625	0.0789036486318238	0.07890373379152249	650.6965305190306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019213967497656654	7.261167376275185E-5	0.0	0.0	0.0	0.0	0.0
56.0	1.0	1.0	0.0012139510779450664	0.002420434207453819	0.6380314334382685	0.6404518676457224	0.4598590016986472	0.26239959963728043	1.6304377046215845	1.0013558735378032	3.300316682131678E-4	0.007378563474280265	16.51022474126443	3.6949697292317905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1443.7417624400698	137.9746824542849	0.07871989293146088	0.07871987989118413	0.999990719942286	0.9999575231846356	1.6787928371743783	650.7091116614905	650.6298034670754	1299.6603718287947	5.105591743660966	5.105663917203086	0.07890682006642932	0.07890690297355328	650.7087721943568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01921355602937167	7.261302622361457E-5	0.0	0.0	0.0	0.0	0.0
57.0	1.0	1.0	0.0012139991001788245	0.0024204792897388953	0.6380180781043028	0.6404385573940417	0.4598700803258211	0.262404965541512	1.630471104080559	1.0013785820096188	3.3004484055769646E-4	0.007378536602225542	16.510586622358947	3.694968194296003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1443.7691385708872	137.9775037170759	0.07872150270289732	0.0787214896624536	1.0000109436055649	0.9999777435297836	1.678833200866613	650.7213531709748	650.6420418455889	1299.6848113679007	5.105686838297081	5.105759013775226	0.0789099415116236	0.07891002223250432	650.721013681555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019213156721821247	7.261437869216685E-5	0.0	0.0	0.0	0.0	0.0
58.0	1.0	1.0	0.001214046376005931	0.002420524372288862	0.638005116147764	0.6404256405200529	0.4598811589319298	0.2624103313956155	1.6305045064202717	1.0014012899736175	3.3005781010746784E-4	0.007378509730394321	16.51094850043778	3.6949666599013047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1443.7965143688123	137.9803249535013	0.07872311245929886	0.07872309941868465	1.0000311689204264	0.9999979656082898	1.6788735644782178	650.733594501949	650.6542800941753	1299.7092505982996	5.105781933509362	5.105854110906126	0.07891301444038551	0.07891309303942581	650.7332549906976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019212769215601586	7.261573116866585E-5	0.0	0.0	0.0	0.0	0.0
59.0	1.0	1.0	0.001214092927422346	0.0024205694551129287	0.6379925359425833	0.6404131053976962	0.4598922375252589	0.2624156972036834	1.6305379115721286	1.0014239974587271	3.3007058283882523E-4	0.00737848285876852	16.51131037579599	3.694965126031114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1443.823889854324	137.98314616571284	0.0787247222018911	0.07872470916110502	1.000051395847956	1.0000181893786235	1.6789139280393806	650.7458356644358	650.666518221417	1299.733689538634	5.105877029317116	5.105949208615212	0.07891604028245248	0.07891611682217113	650.7454961317685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019212393161930887	7.261708365338786E-5	0.0	0.0	0.0	0.0	0.0
60.0	1.0	1.0	0.0012141387757769804	0.002420614538218461	0.6379803262062932	0.6404009407445117	0.4599033161133081	0.26242106296941087	1.6305713194690599	1.001446704492074	3.3008316455216763E-4	0.007378455987331443	16.511672248706645	3.6949635926694264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1443.8512650459609	137.98596735565332	0.0787263319317799	0.07872631889082325	1.0000716243493324	1.000038414800178	1.6789542915774265	650.758076667649	650.678756235136	1299.758128205736	5.105972125734161	5.1060443069180215	0.07891902042550372	0.0789190949665586	650.7577371140069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01921202822233535	7.261843614655382E-5	0.0	0.0	0.0	0.0	0.0
61.0	1.0	1.0	0.001214183941792238	0.0024206596216142856	0.6379684759898736	0.6403891356114879	0.45991439470439016	0.26242642869672866	1.6306047300463535	1.0014694111010671	3.300955608778906E-4	0.007378429116060759	16.512034119449968	3.6949620598007447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1443.878639964267	137.9887885253895	0.07872794165015011	0.0787279286090186	1.0000918543881772	1.0000586418337734	1.6789946551226418	650.7703175211135	650.6909941435206	1299.7825666175106	5.106067222780012	5.106139405833174	0.07892195621649546	0.07892202881778952	650.7699779468941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019211674068344637	7.261978864842856E-5	0.0	0.0	0.0	0.0	0.0
62.0	1.0	1.0	0.0012142284455812491	0.0024207047053084896	0.6379569746678968	0.6403776793732053	0.4599254733058046	0.2624317943892903	1.6306381432412191	1.0014921173119131	3.3010777728070047E-4	0.007378402244941614	16.512395988292564	3.6949605274098847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1443.9060146272832	137.99160967684227	0.07872955135809287	0.0787295383167871	1.000112085928568	1.0000788704413934	1.679035018701621	650.782558233861	650.7032319542803	1299.8070047905999	5.106162320470747	5.106234505377729	0.0789248489627812	0.07892491968147593	650.7822186394502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01921133038119616	7.262114115925469E-5	0.0	0.0	0.0	0.0	0.0
63.0	1.0	1.0	0.0012142723066655438	0.0024207497893081434	0.6379458119289636	0.6403665617182718	0.45993655192465016	0.2624371600505374	1.6306715589923604	1.0015148231496216	3.301198190645427E-4	0.007378375373956946	16.51275785548715	3.6949589954822284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1443.933389052554	137.99443081182113	0.07873116105664141	0.07873114801516122	1.0001323189352413	1.0000991005859259	1.6790753823402278	650.794798814426	650.7154696746805	1299.8314427406808	5.106257418820105	5.106329605566598	0.07892769993326035	0.07892776882482286	650.7944592002257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019210996851548152	7.26224936792443E-5	0.0	0.0	0.0	0.0	0.0
64.0	1.0	1.0	0.0012143155439931993	0.002420794873621009	0.6379349777664225	0.6403557726400435	0.4599476305683988	0.2624425256840326	1.6307049772406552	1.001537528639111	3.3013169137772786E-4	0.007378348503087375	16.51311972128754	3.694957464003618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1443.960763258544	137.99725193219925	0.07873277074686799	0.07873275770520978	1.0001525533748115	1.0001193322315756	1.6791157460656851	650.8070392714407	650.7277073121315	1299.8558804839806	5.106352517845374	5.106424706416156	0.07893051035955796	0.07893057747785144	650.806699637808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019210673179201304	7.262384620863027E-5	0.0	0.0	0.0	0.0	0.0
65.0	1.0	1.0	0.0012143581759550103	0.002420839958254301	0.6379244624693632	0.6403453024276174	0.45995870924364324	0.2624478912930743	1.6307383979285623	1.0015602338042182	3.301433992169817E-4	0.007378321632319417	16.51348158593583	3.694955932960169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1443.988137261546	138.00007303971086	0.07873438042975728	0.07873436738792228	1.000172789214269	1.0001395653435046	1.6791561099020131	650.8192796130934	650.7399448736124	1299.8803180355244	5.106447617560495	5.106519807941623	0.07893328143707568	0.07893334683436336	650.8189399603874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019210359072828524	7.262519874762903E-5	0.0	0.0	0.0	0.0	0.0
66.0	1.0	1.0	0.001214400220400901	0.002420885043214899	0.6379142566138758	0.6403351416570907	0.45996978795708376	0.26245325688088716	1.6307718210001374	1.0015829386680706	3.301549474321236E-4	0.0073782947616365165	16.51384344966683	3.694954402338522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.0155110781166	138.0028941360514	0.07873599010627959	0.07873597706426615	1.0001930264216627	1.0001597998878415	1.6791964738736227	650.8315198473273	650.7521823659087	1299.9047554099996	5.106542717979411	5.106614910157508	0.07893601432605855	0.07893607805306346	650.8311801759081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01921005424971272	7.262655129644696E-5	0.0	0.0	0.0	0.0	0.0
67.0	1.0	1.0	0.001214441694655964	0.0024209301285097614	0.6379043510545689	0.6403252811830786	0.45998086671536514	0.2624586224506793	1.6308052464012703	1.001605643253329	3.30166340730448E-4	0.0073782678910222785	16.514205312711038	3.694952872125695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.0428847246756	138.0057152229076	0.07873759977739739	0.07873758673520379	1.0002132649662763	1.000180035831825	1.6792368380047242	650.8437599819674	650.7644197957216	1299.9291926220187	5.106637819117043	5.106710013078491	0.07893871015263766	0.07893877225860409	650.8434202921678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019209758435492358	7.262790385529284E-5	0.0	0.0	0.0	0.0	0.0
68.0	1.0	1.0	0.0012144826155356446	0.002420975214145551	0.6378947369163381	0.6403157121304837	0.4599919455246721	0.2624639880055005	1.6308386740793888	1.0016283475818681	3.3017758368069917E-4	0.0073782410204631145	16.514567175290786	3.694951342309035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.070258216505	138.00853630188303	0.07873920944402427	0.07873919640165015	1.000233504818053	1.0002002731436255	1.6792772023178504	650.8560000245435	650.7766571694817	1299.9536296854733	5.1067329209867385	5.1068051167186255	0.0789413700098169	0.07894143054253416	650.855660316688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01920947136391451	7.262925642436652E-5	0.0	0.0	0.0	0.0	0.0
69.0	1.0	1.0	0.0012145229993607931	0.002421020300128887	0.637885405586378	0.6403064258865069	0.4600030243912638	0.2624693535483588	1.6308721039835252	1.0016510516750328	3.3018868071728585E-4	0.007378214149943322	16.514929037623578	3.694949812876313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.0976315690696	138.0113573745592	0.078740819107064	0.07874080606450765	1.0002537459480039	1.000220511792385	1.6793175668358062	650.8682399824243	650.7888944934994	1299.9780666140641	5.106828023602298	5.106900221091874	0.07894399495845156	0.07894405396430809	650.8679002568269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019209192776595205	7.26306090038666E-5	0.0	0.0	0.0	0.0	0.0
70.0	1.0	1.0	0.001214562861971849	0.002421065386465732	0.6378763487064296	0.6402974140928953	0.46001410332078085	0.26247471908206327	1.6309055360640354	1.0016737555532222	3.3019963614400714E-4	0.007378187279451174	16.515290899916028	3.694948283815604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.1250047963065	138.01417844241297	0.07874242876735693	0.07874241572461897	1.0002739883275702	1.0002407517480463	1.6793579315791414	650.8804798625906	650.8011317737165	1300.0025034205853	5.10692312697516	5.106995326210815	0.07894658602817017	0.0789466435521738	650.880140119574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019208922422786857	7.263196159397195E-5	0.0	0.0	0.0	0.0	0.0
71.0	1.0	1.0	0.0012146022187433856	0.0024211104731623376	0.6378675581652581	0.6402886686384204	0.46002518231935063	0.2624800846094978	1.6309389702729118	1.0016964592366318	3.302104541382376E-4	0.007378160408969816	16.515652762373833	3.6949467551154487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.1523779133538	138.01699950696076	0.0787440384257719	0.07874402538284933	1.000294231929632	1.0002609929815436	1.6793982965701815	650.8927196720316	650.8133690161354	1300.0269401181722	5.107018231119218	5.1070904320886354	0.07894914421832006	0.07894920030417615	650.8923799118876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019208660059152612	7.263331419487012E-5	0.0	0.0	0.0	0.0	0.0
72.0	1.0	1.0	0.0012146410845973574	0.0024211555602244154	0.6378590260913513	0.6402801816515756	0.4600362613921961	0.2624854501333119	1.630972406563406	1.0017191627445219	3.3022113875421906E-4	0.00737813353848956	16.516014625192174	3.69494522676456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.1797509331152	138.01982056959554	0.07874564808309939	0.07874563503999357	1.0003144767272991	1.0002812354645727	1.6794386618279549	650.904959417346	650.8256062263687	1300.051376718893	5.107113336045299	5.107185538737382	0.07895167049882823	0.07895172518893788	650.9046196403699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01920840544954727	7.263466680673245E-5	0.0	0.0	0.0	0.0	0.0
73.0	1.0	1.0	0.001214679474016664	0.0024212006476577383	0.637850744845835	0.6402719454934928	0.46004734054503194	0.2624908156561878	1.6310058448902507	1.0017418660958215	3.3023169392702435E-4	0.007378106667994556	16.51637648856369	3.6949436987521507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.2071238697083	138.0226416317276	0.07874725774014833	0.07874724469685634	1.0003347226948915	1.000301479169727	1.6794790273732825	650.9171991050662	650.8378434100185	1300.0758132349636	5.107208441765875	5.107280646169233	0.07895416581108317	0.07895421914661316	650.9168593115373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019208158364804783	7.263601942973214E-5	0.0	0.0	0.0	0.0	0.0
74.0	1.0	1.0	0.0012147174010579272	0.0024212457354679403	0.6378427070155986	0.6402639527510666	0.46005841978294143	0.2624961811806741	1.6310392852095243	1.001764569308832	3.302421234758194E-4	0.007378079797474599	16.51673835267464	3.694942171067632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.23449673569	138.02546269469684	0.07874886739767971	0.07874885435420222	1.0003549698072773	1.000321724070414	1.6795193932246841	650.9294387414924	650.8500805724652	1300.1002496779909	5.107303548292086	5.107375754396074	0.07895663106876527	0.07895668308966132	650.9290989316902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019207918582532	7.26373720640382E-5	0.0	0.0	0.0	0.0	0.0
75.0	1.0	1.0	0.0012147548793637758	0.0024212908236600794	0.6378349054066211	0.6402561962302812	0.46006949911100276	0.26250154670921233	1.6310727274783876	1.0017872724011387	3.302524311073198E-4	0.0073780529269170236	16.517100217702897	3.6949406437007792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.2618695436045	138.02828375978712	0.07875047705642745	0.0787504640127637	1.0003752180399421	1.000341970140697	1.6795597594006624	650.9416783326451	650.8623177188408	1300.124686059096	5.107398655634165	5.1074708634285715	0.07895906715864542	0.07895911790367617	650.9413385068449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019207685886908434	7.263872470980237E-5	0.0	0.0	0.0	0.0	0.0
76.0	1.0	1.0	0.0012147919221751498	0.0024213359122389703	0.6378273330374971	0.640248668949736	0.46008057853401807	0.26250691224415723	1.6311061716552013	1.0018099753897498	3.3026262041909143E-4	0.007378026056310905	16.517462083820174	3.694939116641656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.2892423053133	138.03110482823635	0.07875208671709667	0.07875207367324717	1.0003954673690372	1.0003622173553655	1.679600125918712	650.9539178843341	650.874554854091	1300.1491223890025	5.107493763801783	5.107565973276884	0.07896147494138474	0.07896152444817324	650.95357804281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01920746006849208	7.26400773671691E-5	0.0	0.0	0.0	0.0	0.0
77.0	1.0	1.0	0.001214828542343573	0.0024213810012101568	0.6378199831331527	0.6402413641343628	0.46009165805722413	0.26251227778797986	1.6311396176999329	1.0018326782917586	3.3027269490301957E-4	0.00737799918564216	16.51782395120109	3.6949375898806407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.3166150337513	138.03392590134382	0.07875369638043327	0.07875368333639396	1.0004157177721171	1.0003824656901819	1.6796404927979134	650.9661574025146	650.8867919833418	1300.173558678965	5.10758887280762	5.107661083952705	0.07896385525233225	0.07896390355741936	650.9658175454911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019207240924030883	7.26414300363047E-5	0.0	0.0	0.0	0.0	0.0
78.0	1.0	1.0	0.0012148647523421154	0.0024214260905789575	0.6378128491187477	0.6402342752093266	0.46010273768509313	0.2625176433429477	1.6311730655737382	1.0018553811235118	3.302826579479811E-4	0.007377972314902318	16.518185820013233	3.6949360634083384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.343987739964	138.03674698030176	0.07875530604711202	0.07875529300288431	1.0004359692269014	1.000402715121628	1.67968086005456	650.9783968928346	650.8990291114249	1300.1979949393096	5.107683982661659	5.107756195467253	0.0789662089022375	0.07896625604106958	650.9780570205565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019207028256279797	7.264278271736872E-5	0.0	0.0	0.0	0.0	0.0
79.0	1.0	1.0	0.001214900564276195	0.0024214711803498584	0.6378059246137578	0.6402273957941077	0.460113817422197	0.2625230089112352	1.6312065152387187	1.001878083900626	3.302925128430431E-4	0.007377945444079466	16.51854769041448	3.6949345372156683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.3713604352422	138.03956806625334	0.07875691571778815	0.07875690267337056	1.0004562217116661	1.0004229656267583	1.6797212277053089	650.9906363606414	650.9112662428987	1300.2224311799398	5.107779093373118	5.107851307829992	0.07896853667795269	0.07896858268493312	650.990296473346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01920682187382323	7.264413541049575E-5	0.0	0.0	0.0	0.0	0.0
80.0	1.0	1.0	0.0012149359898947867	0.002421516270527358	0.6377992034262312	0.6402207196967585	0.4601248972728209	0.26252837449496014	1.631239966658037	1.0019007866383125	3.303022627804111E-4	0.007377918573164294	16.518909562559102	3.694933011293823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.3987331301694	138.04238916031213	0.07875852539309541	0.07875851234848803	1.0004764752053545	1.0004432171832696	1.6797615957657723	651.0028758111537	650.9235033822183	1300.2468674105	5.107874204951081	5.10794642105041	0.07897083934316114	0.07897088425167736	651.0025359090771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019206621590902754	7.264548811582075E-5	0.0	0.0	0.0	0.0	0.0
81.0	1.0	1.0	0.001214971040600806	0.002421561361115804	0.637792679547216	0.6402142409083318	0.4601359772412612	0.2625337400961883	1.6312734197959633	1.001923489351345	3.30311910858286E-4	0.007377891702146079	16.519271436596874	3.6949314856342768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.4261058353543	138.0452102635642	0.07876013507365454	0.07876012202885649	1.0004967296875689	1.0004634697695292	1.6798019642516033	651.0151152494429	650.9357405337162	1300.271303640398	5.10796931740454	5.108041535137677	0.07897311763905239	0.07897316148151053	651.014775332815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.019206427227249953	7.264684083347412E-5	0.0	0.0	0.0	0.0	0.0
82.0	1.0	1.0	0.001215005727461299	0.0024216064521194454	0.6377863471453517	0.6402079535974711	0.4601470573316455	0.26253910571693073	1.631306874617806	1.0019461920540857	3.3032146008361775E-4	0.0073778648310151105	16.51963331267334	3.694929960228727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.76	689.6	123.3	500.0	2980.0	7170.0	1600.0	6.73	294.0	10.0	0.32	1444.4534785609894	138.04803137706693	0.07876174476006799	0.07876173171507922	1.000516985138534	1.0004837233645332	1.6798423331778407	651.0273546804428	650.9479777016057	1300.2957398787914	5.108064430742339	5.108136650100758	0.07897537228498444	0.07897541509283874	651.0270147494819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.01920623860792413	7.264819356358336E-5	0.0	0.0	0.0	0.0	0.0
