time	compartment	EGF	R	Ra	R2	RP	PLCg	RPLCg	RPLCgP	PLCgP	Grb	RG	SOS	RGS	GS	Shc	RSh	RShP	ShP	RShG	ShG	RShGS	ShGS	PLCgl	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24	v25
28.0	3.0E-12	580.4044286239765	0.4044286239783719	11.911616281122335	15.787037415428884	1.9267931044225	24.890060162676978	2.8497999000732586	8.860556744036092	4.4598346157170505	17.84712305030661	1.4744355847539756	1.8882196606226682	0.5465894276659586	2.078418654309255	15.084114648840869	0.4804590325157368	8.602523276736587	62.779469758942504	1.5765423982136322	31.99011862734835	1.7372406636030415	27.74953159379908	63.93974857749643	-3.150145082788802E-14	-4.795131517677047E-13	4.730330845315398E-11	5.009303551135028E-11	6.9225593921753355E-12	7.2203161886143624E-12	7.819823855112773E-12	1.28082759238239E-13	8.832408493089936E-14	-1.4864349196248448E-14	-4.870168381616934E-15	-7.56902644350637E-16	6.982445126232024E-12	7.099808395470678E-12	7.415670715599685E-12	7.949146364441734E-13	9.088099037033126E-13	1.252464640444021E-12	-2.22251000399495E-14	5.869099624864567E-13	4.868607081831402E-13	1.0848331839353054E-13	1.0449215169804483E-13	2.5916753761175883E-13	7.624926475176474E-12
29.0	3.0E-12	580.4150465385437	0.4150465385455617	12.223720456703843	16.569205474605862	2.023751396207226	22.67625246365908	2.745661464692662	8.647390495684965	4.477532878642629	17.38309545883431	1.5088944050392352	1.866211536113249	0.5437717145248817	2.028630172851091	13.126529481683841	0.44172041645518256	8.10348588470923	64.79265596840116	1.472938213770054	32.501283458469544	1.6237970366860262	27.937589539824756	66.45316269732048	-3.2176378336438274E-14	-4.88181388272559E-13	4.9646903881931374E-11	5.251571275728754E-11	6.613000686318372E-12	6.9398758197252414E-12	7.619546004651566E-12	1.2856925566505015E-13	9.027741259108951E-14	-1.3401424250649962E-14	-6.484028146149915E-15	-6.033242057604158E-16	6.377407989177178E-12	6.492340036945626E-12	6.939101880692235E-12	8.163254460442605E-13	8.258915540179362E-13	1.1480531943935164E-12	-2.1783341159651343E-14	5.438590434036925E-13	3.8628727603028824E-13	9.48671199350788E-14	1.0053563871791439E-13	2.34869672595348E-13	7.451813993169043E-12
30.0	3.0E-12	580.4258587176919	0.4258587176936516	12.540437462374545	17.372550340268926	2.122935776451762	20.569572136569736	2.632090984072537	8.407410935021193	4.485823991148209	16.976129067590144	1.5436246070006612	1.8478002501278938	0.5419733746753459	1.9847582705182205	11.374298175063883	0.403984845899933	7.599436602049427	66.668765696771	1.376174204130996	32.951872371406	1.5166702403951398	28.108797864283407	68.90510195318812	-3.266403603964263E-14	-4.9388794964887E-13	5.205396294751323E-11	5.4984686789355244E-11	6.280963916661735E-12	6.6351613119644326E-12	7.395253749240939E-12	1.2879710815684156E-13	9.28093946391491E-14	-1.1985909393980438E-14	-8.104839870456213E-15	-4.791364438569506E-16	5.792491499905859E-12	5.903828637829897E-12	6.457352470596686E-12	8.360875821652311E-13	7.48228888136939E-13	1.049679070070405E-12	-2.1083378274983698E-14	5.030366022564709E-13	3.004364297859974E-13	8.307383096356503E-14	9.639216086483905E-14	2.1204674553545057E-13	7.256012797657696E-12
31.0	3.0E-12	580.4367997205727	0.4367997205743581	12.85976681606335	18.191899511150147	2.2236279304832967	18.576927082446428	2.50983779110528	8.140840865978666	4.484429455006096	16.6197714474594	1.578813094623457	1.8323761092051742	0.541177824377097	1.946267571061475	9.819186693867076	0.3676356008131911	7.0962668750280455	68.40294076781299	1.2859267086228212	33.34786485849939	1.415690529499158	28.264487965857107	71.2879648054633	-3.294633953021542E-14	-4.963617764393207E-13	5.450898969553594E-11	5.748160028538006E-11	5.929568631491134E-12	6.30838724341904E-12	7.147266132788995E-12	1.287587866937786E-13	9.578372770585718E-14	-1.0622626523228134E-14	-9.718957377344694E-15	-3.7789757245583304E-16	5.2334947210567045E-12	5.340112777132391E-12	5.975962925555282E-12	8.541931585017132E-13	6.756669897514412E-13	9.571202797129167E-13	-2.0198290621766907E-14	4.643968031048809E-13	2.2721171950657615E-13	7.274308792997132E-14	9.212959071423211E-14	1.907039494040089E-13	7.037371532526593E-12
32.0	3.0E-12	580.4477982203304	0.44779822033180433	13.179543629951528	19.02126492587885	2.3250136151426926	16.704050385341965	2.3799518922156273	7.848569938441106	4.473244199214914	16.308307040573215	1.6146023482580294	1.8194568165945164	0.5413624099183522	1.912648189675599	8.451098667383896	0.33303393106060386	6.599924258675581	69.99286313130499	1.2019199075924796	33.69462752017069	1.3206858476750312	28.40584673613652	73.59418358478617	-3.300643404407089E-14	-4.953683689497784E-13	5.699404436918228E-11	5.998600217342869E-11	5.5627148879815534E-12	5.962570185880716E-12	6.876506578590406E-12	1.28451381983078E-13	9.906297094463696E-14	-9.314256326475832E-15	-1.131097971399448E-14	-2.947612700859889E-16	4.705747179528005E-12	4.8066243925292655E-12	5.500549061501645E-12	8.70658087175858E-13	6.081263490173365E-13	8.702086539310236E-13	-1.918279035464335E-14	4.278952392669659E-13	1.647976672960372E-13	6.361020183868482E-14	8.783547446790153E-14	1.708577274087253E-13	6.7962560750139875E-12
33.0	3.0E-12	580.4587777778926	0.4587777778940844	13.497472987004393	19.853985393709994	2.4262090980151743	14.955261111552282	2.2437655424516243	7.5322049607514945	4.452361256752031	16.036647850743638	1.6510897837823033	1.8086545298268	0.5424984575552639	1.8834181945648538	7.258288405469865	0.30049972180678963	6.116208792877729	71.43865736649153	1.1239236454729942	33.99699324982777	1.231489221127411	28.53393959692569	75.81640712849236	-3.283084360827115E-14	-4.907423070655988E-13	5.948916990818954E-11	6.247604659335344E-11	5.184966977496347E-12	5.601465883242149E-12	6.5845419956782685E-12	1.2787727926440403E-13	1.0251088068691183E-13	-8.062191862289056E-15	-1.2864284666803839E-14	-2.260448580035674E-16	4.213834349397419E-12	4.308077409804223E-12	5.036610088368016E-12	8.855199822523514E-13	5.455742856951196E-13	7.888249822403848E-13	-1.807792021945434E-14	3.9349102083222883E-13	1.1163134509888817E-13	5.547702315155934E-14	8.360325307962313E-14	1.525305681420155E-13	6.533607128691781E-12
34.0	3.0E-12	580.4696583159036	0.46965831590524554	13.81118409068941	20.682927886389162	2.5262897675772287	13.333274786970033	2.102856073729729	7.194082268647163	4.422088378372659	15.80024156391993	1.688328232832581	1.7996524415918398	0.544551283713788	1.8581236472936125	6.2276581581787	0.2702975205949896	5.650557773610235	72.74273127537582	1.0517456858996086	34.25933695893964	1.1479423037082028	28.649730323692573	77.9476984922802	-3.2411516895428096E-14	-4.824141863093807E-13	6.197299496614017E-11	6.492922308657796E-11	4.8013551750333765E-12	5.229455880892113E-12	6.273587462593556E-12	1.2704462572178948E-13	1.0599466236872697E-13	-6.867110275714132E-15	-1.4361527685949363E-14	-1.6892657965355499E-16	3.761339114792458E-12	3.8482549714599714E-12	4.589325108495386E-12	8.988357671570939E-13	4.879978943754629E-13	7.128887838206039E-13	-1.6914595151179175E-14	3.6114741453132703E-13	6.637344785036703E-14	4.819272434362132E-14	7.952478056324397E-14	1.3574457104044024E-13	6.250972270812759E-12
35.0	3.0E-12	580.4803581985248	0.4803581985262724	14.118299320544173	21.500740677699344	2.624329026724979	11.839086872172354	1.9589842582913375	6.837236422374364	4.382954183853592	15.594997275238372	1.7263275042643509	1.7921879541295611	0.5474802489396817	1.836338436506344	5.345129025046041	0.24262222178969706	5.2078344805421715	73.90955773757065	0.9852206364956502	34.485642538131124	1.0698957633432176	28.754097597081213	79.98173826330813	-3.174738540079269E-14	-4.704309321754625E-13	6.442349216229628E-11	6.732331322038344E-11	4.417148124166097E-12	4.851367311517857E-12	5.946471130162059E-12	1.2596752654079126E-13	1.0938851055029252E-13	-5.7293440683891565E-15	-1.578538712992255E-14	-1.2122691413111358E-16	3.350671858823544E-12	3.429789785716956E-12	4.163350938635551E-12	9.106790056309819E-13	4.3537928985683346E-13	6.423440565072712E-13	-1.5716291300013673E-14	3.3083112147142E-13	2.7881402344049012E-14	4.164104461350005E-14	7.568269210715606E-14	1.2051477420245911E-13	5.950506107863044E-12
36.0	3.0E-12	580.4907967531587	0.49079675316026455	14.41651326297963	22.30013870708497	2.71943685026763	10.47193924495175	1.8140168525919422	6.465320566682095	4.335701584226929	15.41722647701742	1.7650571820613887	1.786040366030146	0.5512389556367245	1.8176638659310493	4.596055275254892	0.21759148152827734	4.792140310012721	74.94539941385051	0.9241969900530347	34.67955971689823	0.9972070960112822	28.84784971639082	81.91302175154705	-3.084540276354475E-14	-4.549659722754638E-13	6.681883301574688E-11	6.9637309637587E-11	4.037589834212237E-12	4.472252472773512E-12	5.606556510135497E-12	1.2466590587096942E-13	1.1257698698549836E-13	-4.649110749218602E-15	-1.71192923212678E-14	-8.124924936483416E-17	2.9829794952257752E-12	3.0540614117067023E-12	3.762641220516511E-12	9.211369436811725E-13	3.8767451520608496E-13	5.771433349057185E-13	-1.450110165197588E-14	3.0251062255385184E-13	-4.816149504712986E-15	3.573127220095285E-14	7.214561568070011E-14	1.0684295435685494E-13	5.634932795041554E-12
37.0	3.0E-12	580.5008970196739	0.5008970196753878	14.703674474631422	23.07419603873912	2.8107961613758445	9.229374183568023	1.6698396884856217	6.082481317006955	4.281267660596686	15.2635973366454	1.8044506121279626	1.781021817401551	0.555775634627838	1.801728450419941	3.9656507341060365	0.19524434184094014	4.4066699161242795	75.85798704174968	0.8685239095624481	34.844449959065685	0.9297366329555978	28.931737464595095	83.73703715034247	-2.972088230926084E-14	-4.363175199439069E-13	6.913826423137609E-11	7.185225547939424E-11	3.667636301782004E-12	4.097146867905822E-12	5.257625312594161E-12	1.2316500623671618E-13	1.1545815540447073E-13	-3.62663697430627E-15	-1.8348126949301833E-14	-4.7661933689564525E-17	2.658151867097595E-12	2.721197568234552E-12	3.3903053097879006E-12	9.30307330790988E-13	3.447975438883353E-13	5.172317738926781E-13	-1.3283290879781022E-14	2.7615391190667454E-13	-3.254306695611975E-14	3.039171011847275E-14	6.896515236194922E-14	9.471270444486535E-14	5.307469638259237E-12
38.0	3.0E-12	580.5105884781642	0.5105884781656149	14.97786209590983	23.816619781668127	2.8976956701276277	8.107371735303296	1.5282684309638461	5.693196873960417	4.220750779802251	15.131099951014907	1.8444099082392544	1.7769706285866123	0.5610337319621317	1.7881880470051867	3.4393957516469715	0.17554459116685314	4.053623920006571	76.6561673754009	0.8180392330105415	34.98342153632186	0.8673425718569212	29.006465020589175	85.45041217996994	-2.839701589294641E-14	-4.148953455776661E-13	7.136292847490056E-11	7.395197664312282E-11	3.3117242166523174E-12	3.730825761797477E-12	4.903729063896601E-12	1.2149454158279456E-13	1.1794641907503013E-13	-2.6622047327251804E-15	-1.945889839935041E-14	-1.9409845825205195E-17	2.3749267237984167E-12	2.4301503354021737E-12	3.0485206684167644E-12	9.382951321162317E-13	3.0661032837383614E-13	4.625327751069538E-13	-1.2074442410476777E-14	2.5172595203946546E-13	-5.599728712628815E-14	2.5564846222624782E-14	6.617404569173946E-14	8.408634070388584E-14	4.9717152432094585E-12
39.0	3.0E-12	580.5198094982776	0.5198094982789218	15.237450552634378	24.521982039103158	2.9795540436609182	7.100556332487886	1.390967107844231	5.302090878632798	4.155367149050067	15.017019935256345	1.8848117571048553	1.7737463987010411	0.5669526880804666	1.776726115726705	3.0033952127400467	0.1583899067827642	3.734185902850868	77.34953947379452	0.772559826356272	35.09935487998353	0.8098758241270299	29.07269897336479	87.05101853198478	-2.6903701227713684E-14	-3.911976314116155E-13	7.347655949599965E-11	7.592359036520666E-11	2.9735881751806168E-12	3.377587691737773E-12	4.549021252916257E-12	1.1968755704457137E-13	1.1997443868073866E-13	-1.756141862660432E-15	-2.044125308774271E-14	4.35201195536682E-18	2.1310683225155166E-12	2.1788648595765998E-12	2.7385060531567546E-12	9.452092646699128E-13	2.729191493987006E-13	4.1293669686177457E-13	-1.0884271615539142E-14	2.2918624867964825E-13	-7.577027764722999E-14	2.120368547301377E-14	6.378604219040085E-14	7.490387302833956E-14	4.631509779271572E-12
40.0	3.0E-12	580.5285092963437	0.528509296345119	15.481156781091267	25.185891007721917	3.0559348323795987	6.202453138681228	1.2593815053996358	4.913738426495117	4.086400322454431	14.918917845119202	1.9255137033722873	1.7712264080584006	0.5734688724960724	1.7670539845336413	2.6446666181680163	0.14362452753340152	3.4485635818369675	77.94809967798267	0.7318751045868677	35.19491975498	0.7571753994599495	29.131075335451968	88.53802660696932	-2.5275794988004143E-14	-3.6578084389473234E-13	7.546599497819438E-11	7.775778594319844E-11	2.6561437634458824E-12	3.04108375222464E-12	4.197584668325763E-12	1.1777908477365827E-13	1.214941108329411E-13	-9.08775434553276E-16	-2.128782607277893E-14	2.430855032272859E-17	1.9235966368325005E-12	1.9645000508705733E-12	2.4605555787591615E-12	9.511595068000104E-13	2.4347699947380127E-13	3.682934648826507E-13	-9.721165265985839E-15	2.0848682297353888E-13	-9.236426898312589E-14	1.72689525497407E-14	6.179709289889335E-14	6.708407258097522E-14	4.290778572736056E-12
41.0	3.0E-12	580.536649245756	0.5366492457572692	15.70806675030069	25.805091029017703	3.1265515341693275	5.405771247884955	1.1346925947963526	4.53248101628071	4.015147972659127	14.834612161689208	1.9663605713670766	1.7693029741715809	0.5805166230622307	1.7589109390737783	2.3513465997280294	0.13105389467353698	3.19608573175972	78.46191406903085	0.6957441106488814	35.27258613046635	0.709064896195494	29.182204567496946	89.91190716837862	-2.355102048443736E-14	-3.3922647774824987E-13	7.732147654102804E-11	7.944887159509831E-11	2.3614404730419544E-12	2.7242056319469516E-12	3.853268707683622E-12	1.1580470876360802E-13	1.224765290113657E-13	-1.2036393479660652E-16	-2.1994400807281738E-14	4.1022200324415846E-17	1.7490366956483792E-12	1.7836746724069159E-12	2.214126070506494E-12	9.562537193911664E-13	2.1799099720081246E-13	3.2840949222710417E-13	-8.592502608747887E-15	1.895708027784933E-13	-1.0620725703917789E-13	1.3726962302748946E-14	6.018767597791985E-14	6.052736206650432E-14	3.953372272823307E-12
42.0	3.0E-12	580.5442034678051	0.54420346780627	15.91764057455281	26.37748994196361	3.1912635130189524	4.70269104419982	1.017792142857756	4.162265408196477	3.9428703931447426	14.762163982602452	2.0071906877906494	1.767881490726095	0.5880293311603978	1.7520639927528432	2.1128140310139742	0.12045955534852616	2.9753408267211645	78.90083358122251	0.6638961059302543	35.33463071440268	0.6653504658326788	29.226674719528013	91.17438101160093	-2.1767784741430154E-14	-3.1210853876958566E-13	7.903673192050026E-11	8.099461185991795E-11	2.090679455909405E-12	2.4290366173437968E-12	3.5195495757771306E-12	1.1379915846748015E-13	1.2291099444933827E-13	6.089783502144577E-16	-2.2559881744941282E-14	5.496102701590738E-17	1.603660308654388E-12	1.6327106474636615E-12	1.9979646953918014E-12	9.605954894482513E-13	1.9613339091463171E-13	2.9304877742607424E-13	-7.504810783281158E-15	1.7237175283946608E-13	-1.176658211105064E-13	1.0548019797704367E-14	5.892591636021072E-14	5.512005832130623E-14	3.622916888390145E-12
43.0	3.0E-12	580.5511587135014	0.551158713502527	16.109697840464666	26.902119937370344	3.250064366113274	4.085135993222411	0.9092797370673172	3.806517605696901	3.870744732869412	14.699862071920473	2.0478416128155073	1.7668789404969127	0.5959405143312887	1.7463072472166619	1.919736219800877	0.11161290053719483	2.7843404052318785	79.2742619207138	0.6360342419896877	35.38314101377117	0.625820401863009	29.265052896092154	92.32832193114368	-1.9963143453226584E-14	-2.8496504587894703E-13	8.060885788112764E-11	8.239589841782515E-11	1.8442840437734143E-12	2.1568615703474167E-12	3.19942279364806E-12	1.117950413128558E-13	1.2280323923823278E-13	1.2793539950766085E-15	-2.2986101622451202E-14	6.651959554929968E-17	1.4836986747172432E-12	1.507850936727769E-12	1.8102609393988962E-12	9.6428226703812E-13	1.775545066667476E-13	2.6193760621166825E-13	-6.463804571410286E-15	1.5681376464587667E-13	-1.270558593412412E-13	7.705247478144495E-15	5.797112790430204E-14	5.07393876463451E-14	3.302685224805305E-12
44.0	3.0E-12	580.557513618496	0.5575136184972469	16.284386565063524	27.37904394129073	3.3030648398267335	3.5450139342216307	0.8094781301959247	3.468058310406241	3.7998280106389353	14.64620744585558	2.088155154804504	1.7662227234871166	0.6041848243855352	1.7414608148797355	1.7640505051592876	0.1042867500638456	2.6206900586253923	79.59098092607665	0.6118416008628909	35.42001852196407	0.5902462977578138	29.29788533948982	93.37762161453699	-1.8171100242522554E-14	-2.58275808374576E-13	8.203803987867738E-11	8.365630657759727E-11	1.6220070807906407E-12	1.908225644026838E-12	2.8953330699776724E-12	1.0982180077165851E-13	1.2217308244025104E-13	1.8911441480778393E-15	-2.3277498637432925E-14	7.603434582591001E-17	1.3855126136880405E-12	1.4054372905966506E-12	1.6488067919693947E-12	9.674040224294159E-13	1.61896051990403E-13	2.3477197270064156E-13	-5.4743561574884664E-15	1.4281224043158928E-13	-1.3465139942713967E-13	5.173757002428392E-15	5.727740830896177E-14	4.7258685694676286E-14	2.9954980866084774E-12
45.0	3.0E-12	580.5632774655796	0.5632774655808696	16.442140156844193	27.809223977507653	3.350472388202503	3.0744190961546702	0.7184617827298238	3.149061093483808	3.7310307140001306	14.599897189920078	2.127981511985099	1.765849685277157	0.6126989477569004	1.7373693438407867	1.6388970283236683	0.0982640549403111	2.4817531384585503	79.85903277178014	0.5909887413073865	35.44698224206452	0.5583855524154314	29.32569647070974	94.32702731363128	-1.6421324370741066E-14	-2.3244800513304575E-13	8.332715776087688E-11	8.478158714623846E-11	1.423059062819275E-12	1.6830261841669E-12	2.6091421071731547E-12	1.0790495442835419E-13	1.2105174485103795E-13	2.4450539001928188E-15	-2.344070289962772E-14	8.379488991377407E-17	1.3057160960439485E-12	1.3220374240030608E-12	1.5111510171365932E-12	9.700424079180446E-13	1.4880344365809094E-13	2.112267020093655E-13	-4.540433979870941E-15	1.3027524474081246E-13	-1.4069165922932304E-13	2.930096879444344E-15	5.6796913125467086E-14	4.455226859107465E-14	2.7036596837735776E-12
46.0	3.0E-12	580.5684686031468	0.5684686031481588	16.58362774936983	28.194362479613837	3.3925696499068314	2.6657880732628043	0.6360965043809094	2.8510503861877647	3.665101501889726	14.559807348336209	2.167182527024635	1.7657052583573325	0.6214223787542074	1.7339001561568474	1.5385166490780098	0.09334473125726282	2.3647964243856676	80.08565460555074	0.5731418523826706	35.46557353061376	0.5299848898472156	29.348987316884415	95.18196353427852	-1.4738477478299596E-14	-2.0780746399408259E-13	8.448131034934431E-11	8.577914600111805E-11	1.2462390052497542E-12	1.4806319552145634E-12	2.3421313294244855E-12	1.0606563198579172E-13	1.194790656124077E-13	2.9421393378685908E-15	-2.348407602969823E-14	9.005218401772182E-17	1.241251203912299E-12	1.2545418062413106E-12	1.3947371466862766E-12	9.722703786965069E-13	1.3793626749900553E-13	1.9096521052785537E-13	-3.6650424520889365E-15	1.1910525213372856E-13	-1.4538673738420904E-13	9.519057878937255E-16	5.648286639659439E-14	4.249960869374287E-14	2.428927787584112E-12
47.0	3.0E-12	580.5731126976416	0.5731126976429476	16.709701151130897	28.536739188642635	3.4296934586850414	2.3120139248477027	0.5620800724599108	2.574933870699427	3.602622593962955	14.524975389678742	2.205633990804762	1.7657426728145356	0.6302980376523794	1.7309411988960526	1.458131238661656	0.0893486330941198	2.267110544433148	80.27725820084278	0.5579707621005724	35.477162530230395	0.5047845170410872	29.36823357359597	95.94834953802973	-1.3141802029585703E-14	-1.8459837978963246E-13	8.550732676216735E-11	8.665754694634472E-11	1.0900617827230545E-12	1.3000001367748183E-12	2.095034443026222E-12	1.0432040725693611E-13	1.1750081911316722E-13	3.383814967797452E-15	-2.341724565878603E-14	9.502473489122945E-17	1.189427116638978E-12	1.20019549769619E-12	1.2970182441918118E-12	9.741522027076868E-13	1.2897629514198213E-13	1.7364904678139465E-13	-2.8501824493229503E-15	1.092011183568339E-13	-1.489219616059727E-13	-7.822650300020051E-16	5.62916181607398E-14	4.0988578839708955E-14	2.1725163234661895E-12
48.0	3.0E-12	580.5772409384557	0.577240938457034	16.82134340656166	28.839053736977057	3.4622157960238593	2.0065224901736616	0.49598308429871146	2.3210579768785102	3.5440140149000348	14.494582805579274	2.2432270335827935	1.7659222085321709	0.6392727267729157	1.7283988621701483	1.393818188710091	0.08611747235814796	2.186101367725335	80.43944439931134	0.5451561138594736	35.48295625551057	0.48252251901384746	29.38388368351094	96.63242243374881	-1.164525052611154E-14	-1.6298830104885555E-13	8.641329473705046E-11	8.74260682060961E-11	9.528726443209215E-13	1.139790556364358E-12	1.868089635723756E-12	1.0268137801930443E-13	1.1516630687885254E-13	3.771842302383096E-15	-2.325066746331214E-14	9.890317583137334E-17	1.147927374184443E-12	1.1566162562561031E-12	1.2155447003915692E-12	9.757437650090278E-13	1.2163281150512267E-13	1.5894644305240504E-13	-2.0968470632428876E-15	1.0046009755392798E-13	-1.5146118752769856E-13	-2.2930243957528517E-15	5.618412213105817E-14	3.9917639950174836E-14	1.935124025662711E-12
49.0	3.0E-12	580.5808883379161	0.5808883379175008	16.919621531860933	29.10427408130823	3.4905264398107736	1.7433091298044852	0.4372899855573248	2.0892829362967005	3.489545067863787	14.467937652328372	2.2798688678859675	1.7662104590697596	0.6482974572023734	1.726195697373457	1.3423836264963467	0.0835146677458994	2.119356130980382	80.57704524956732	0.5343953262432846	35.48400861261208	0.46293917207985225	29.39635721427458	97.24057288047744	-1.0257870455463225E-14	-1.430744409501057E-13	8.720810645073036E-11	8.809430393336796E-11	8.329379985278971E-13	9.984775162274693E-13	1.6611083548658134E-12	1.0115645205248997E-13	1.1252613996197879E-13	4.10830489660461E-15	-2.2995207098376642E-14	1.0185379736709016E-16	1.1147924940341145E-12	1.1217799158497204E-12	1.1480284892916454E-12	9.77093104377446E-13	1.1564581342195103E-13	1.4653954393640777E-13	-1.4050564128599494E-15	9.277979324355253E-14	-1.5314958186738627E-13	-3.600142422200303E-15	5.612698881959899E-14	3.9197161284833596E-14	1.7169836443483924E-12
50.0	3.0E-12	580.5840921813226	0.5840921813238878	17.005644569674125	29.33550886352861	3.5150192874312993	1.5169513880001606	0.3854322699914449	1.8790653975875578	3.4393508950884937	14.444458155927409	2.315482809418325	1.766579625252912	0.6573276256296953	1.7242682438813315	1.3012460856428407	0.0814243293144204	2.0646830272941084	80.69418339260517	0.5254071144784077	35.48123154542872	0.4457808998271278	29.406043605408957	97.77920004933208	-8.984362944100876E-15	-1.24894242155972E-13	8.79010760119629E-11	8.867185513930561E-11	7.28521047650057E-13	8.744370003362011E-13	1.4735499326441593E-12	9.97497818381554E-14	1.0963051971846384E-13	4.395569998908389E-15	-2.2661801501627788E-14	1.0402145464211014E-16	1.088390581190891E-12	1.0939949827466277E-12	1.0923823748416783E-12	9.782410871086938E-13	1.1078691399350715E-13	1.3612992732577294E-13	-7.739286668872279E-16	8.605990042092404E-14	-1.5411566465765602E-13	-4.722506805346249E-15	5.6092754564945224E-14	3.874981738863674E-14	1.517924680825594E-12
51.0	3.0E-12	580.5868906923215	0.5868906923227559	17.080528638131394	29.535899566381136	3.536081245354429	1.3225991975052758	0.3398171586079596	1.689543077840304	3.3934519066872486	14.423657356519454	2.3500078105238793	1.7670068330424136	0.6663230756337414	1.722564957857759	1.2683311380402336	0.07974943307148864	2.0201307753422264	80.79434185408066	0.5179345105351206	35.475407155463905	0.43080368148263876	29.41330145198347	98.25458865935894	-7.82577477625579E-15	-1.0843611317353963E-13	8.850161626178278E-11	8.916808197728733E-11	6.379369839706847E-13	7.660200141478332E-13	1.3045973804597913E-12	9.846228685013372E-14	1.0652784683168003E-13	4.636242152888666E-15	-2.226117335166839E-14	1.0553197843021041E-16	1.06737994700456E-12	1.071866255725195E-12	1.0467402340133874E-12	9.792221578841924E-13	1.0685871390953006E-13	1.2744247031448836E-13	-2.0178177566432254E-16	8.020369232136318E-14	-1.5447301740034903E-13	-5.678062400846118E-15	5.605980512079212E-14	3.851034125833709E-14	1.3374427407194416E-12
52.0	3.0E-12	580.5893219335201	0.589321933521257	17.145368924905735	29.708534572234818	3.554083923591353	1.155949726748375	0.29985031093261616	1.5196161210428187	3.351774354840873	14.405129093164014	2.3833976091784237	1.7674734854402072	0.6752480582831017	1.7210443111164502	1.2419792815344741	0.0784096729010508	1.9839920126435813	80.88043810466266	0.5117464832763637	35.46720029982135	0.4177758067023818	29.418458338457885	98.67280948643503	-6.780210430114453E-15	-9.365010453674927E-14	8.901898119899672E-11	8.959192176069942E-11	5.595914346973494E-13	6.716085146414257E-13	1.1532297366377139E-12	9.72922151292668E-14	1.0326369816868731E-13	4.833111893575035E-15	-2.180360964653979E-14	1.0649428207080721E-16	1.050669210220616E-12	1.05425554994307E-12	1.0094619764170444E-12	9.800651134829017E-13	1.0369300457452456E-13	1.2022763766767574E-13	3.1374342345438963E-16	7.511920812981773E-14	-1.5432172186245908E-13	-6.48374903810578E-15	5.60119750573076E-14	3.842478417724266E-14	1.1747702107434664E-12
53.0	3.0E-12	580.5914229414129	0.5914229414141123	17.20121834890946	29.856384097813145	3.5693777887040987	1.013212031091873	0.2649529498184736	1.3680213552481217	3.314170622612132	14.388535456727249	2.4156196096553835	1.7679646564272	0.6840711114574916	1.7196730873063393	1.2208673063601394	0.0773392118297563	1.9547949524517785	80.95489779450457	0.5066383401118331	35.45717124993268	0.40647993774814134	29.42181120706086	99.03964304122911	-5.843518761364575E-15	-8.045784873815753E-14	8.946207095977831E-11	8.995176374377489E-11	4.920048035337935E-13	5.896556461682026E-13	1.0182877335734166E-12	9.623570327205726E-14	9.988012839270512E-14	4.989102734947147E-15	-2.1298799411282358E-14	1.0700224930551345E-16	1.0373783132011973E-12	1.0402427214942934E-12	9.7912719920541E-13	9.807938591880263E-13	1.0114822632230493E-13	1.1426239942422422E-13	7.755483638292437E-16	7.072013480266246E-14	-1.5374961917216679E-13	-7.155448946599475E-15	5.5937943679033264E-14	3.844945532702138E-14	1.0289439941257764E-12
54.0	3.0E-12	580.5932290831934	0.5932290831946	17.249072352618693	29.982253065829735	3.5822889509291396	0.8910649097953094	0.23457425107825347	1.2333972442437435	3.280438185226853	14.37359566785655	2.446653616991212	1.7684685313378612	0.692764877899155	1.7184248765634251	1.2039421113166053	0.07648452192997124	1.931287143101879	81.01972526296169	0.5024311310392561	35.44578811545079	0.39671447905101803	29.423627235148576	99.36052540965555	-5.009922489227714E-15	-6.876100897268422E-14	8.983929052896134E-11	9.025538435252828E-11	4.3382480591872114E-13	5.187131665981989E-13	8.985309254467738E-13	9.528730443640054E-14	9.641531396608748E-14	5.107219840139531E-15	-2.0755736041327583E-14	1.0713645830185683E-16	1.026802361716551E-12	1.0290897089811442E-12	9.545210489262716E-13	9.814281233094877E-13	9.910652530950919E-14	1.0934996910335259E-13	1.1869397771470583E-15	6.692637944504058E-14	-1.528334861795311E-13	-7.707952590541912E-15	5.58305533394976E-14	3.854968704945515E-14	8.988672688115607E-13
