time	compartment	ATP	ADP	AMP	GLC	F6P	FBP	GAP	NAD	NADH	DPG	PEP	PYR	ACA	EtOH	P	V1	K1GLC	K1ATP	V2	K2	k2	K2ATP	k3f	k3b	V4	K4GAP	K4NAD	k5f	k5b	V6	K6PEP	K6ADP	V7	K7PYR	k8f	k8b	k9f	k9b	k10	flow	ATPflow	ADPflow	NADHflow	NADflow	GLCflow	F6Pflow	FBPflow	GAPflow	DPGflow	PEPflow	PYRflow	ACAflow	EtOHflow	AMPflow	Pflow	reaction_1	reaction_2	reaction_3	reaction_4	reaction_5	reaction_6	reaction_7	reaction_8	reaction_9	reaction_10
27.0	1.0	4.504021430103357	0.09517276847287622	0.002008410727337476	2.323742109345245	2.439726938314397	0.9826336252379222	0.1283697174996575	0.3970858727048347	3.8404531655262297	3.460940806548874	0.025412048547837945	0.046706923788728455	0.06974431845238362	9.15945473964714	1.4283112435597602	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.011044235731136928	0.011053099546798362	-0.03960498482078853	0.039632055400246814	0.5244388367972023	0.026836996321458365	0.010808969877617144	0.0014120668924962325	0.03807034887203761	2.795325340262174E-4	5.137761616760129E-4	7.671875029762197E-4	0.10075400213611854	2.209251800071223E-5	0.01571142367915736	0.47275803943356576	0.06240841046470417	0.15869440669082846	0.32334972677402923	0.27215911245886093	0.2715115090738618	0.2694317337440315	0.26732968469665863	-1.1930902414239442E-4	0.12198634691571986
28.0	1.0	4.500575406687314	0.09846454250031297	0.002149503905426271	2.374930194216331	2.6831971128228824	0.8912775940739733	0.12167260608679527	0.39424175721697985	3.8433242032497783	3.459413534877069	0.025765218013798812	0.04865376289782326	0.07181690073404512	9.328859806289898	1.5402224097740453	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.011006329473560448	0.011016890032496557	-0.03963656623574756	0.039663340670613216	0.5238757678636203	0.029515168241051704	0.009804053534813706	0.001338398666954748	0.03805354888364776	2.8341739815178693E-4	5.351913918760559E-4	7.899859080744962E-4	0.10261745786918888	2.364454295968898E-5	0.0169424465075145	0.4731738234148905	0.08521929004291484	0.15106644047635087	0.30672645340632587	0.28265041776064115	0.28201160041243095	0.27909501101286993	0.275489703663693	-2.1261716456132118E-4	0.13415985564114413
29.0	1.0	4.494672058037815	0.10410131842811213	0.0024030643418843237	2.425158845429654	2.8850964844886295	0.832750061050941	0.11676883205335176	0.41069739137526007	3.826895196805444	3.435893924316661	0.026171196094360503	0.05165033126165698	0.07547952122072411	9.506692344107542	1.6620208914815384	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010941392638415964	0.010954885497290767	-0.039455847164859885	0.039482328694872136	0.5233232527002738	0.031736061329374926	0.00916025067156035	0.0012844571525868693	0.03779483316748327	2.8788315703796554E-4	5.681536438782267E-4	8.302747334279652E-4	0.10457361578518296	2.643370776072756E-5	0.018282229806296922	0.473561544844585	0.12038889836378475	0.15100205409574752	0.3044049656982127	0.29886561559512925	0.2980933166956283	0.29375960532353296	0.2882938917710382	-3.609834733669798E-4	0.14425482422443148
30.0	1.0	4.484242198290817	0.11403756748815114	0.0028838050943713308	2.474466554732701	3.029872310913838	0.8180549861941472	0.11488476727139844	0.43949035783518287	3.798128566759698	3.395233655134643	0.02683182219283476	0.05675621549853604	0.08158149111235986	9.698889328700899	1.7912017272787406	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010826664181198983	0.010845586757630338	-0.03913941423435667	0.03916560606381299	0.5227808678979403	0.03332859542005222	0.008998604848135618	0.0012637324399853828	0.03734757020648107	2.9515004412118234E-4	6.243183704838964E-4	8.973964022359585E-4	0.10668778261570988	3.172185603808464E-5	0.019703219000066146	0.4739203013907347	0.1833166609822638	0.15812949864397796	0.31461038794854274	0.3270239924183861	0.32580247730306944	0.3181792665853018	0.309247444639847	-7.288630278867447E-4	0.1514936155456919
31.0	1.0	4.458638784844955	0.13828358502877017	0.004228471858636638	2.5228967363034407	3.0665728667511427	0.8927275590300222	0.11948748877016671	0.4785187976857453	3.7591261752102803	3.330425266437208	0.02850711969644283	0.06861093112469296	0.09383259145278723	9.918505717052133	1.9238732016645277	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010545026633294503	0.01057888056468353	-0.03871038792731308	0.0387362932254568	0.5222481359006622	0.03373230153426257	0.009820003149330243	0.0013143623764718337	0.03663467793080928	3.1357831666087115E-4	7.547202423716225E-4	0.0010321585059806595	0.10910356288757346	4.651319044500301E-5	0.021162605218309802	0.4742362095014224	0.354986953340992	0.17886456039998644	0.3454421610325899	0.39699167075194536	0.3936126323375505	0.37226747950935507	0.3520498452434144	-0.002691212588663644	0.15332864333755714
32.0	1.0	4.3433644906872635	0.2444055345366394	0.01336822662073139	2.5705452073237285	2.693139555644662	1.3410132269364277	0.14768800201506146	0.540067941948888	3.6976027942871204	3.163603450893839	0.03600108145467272	0.12356390255258765	0.13665948142955064	10.218092131622004	2.0491110419372496	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.009277009397559897	0.009411539120096967	-0.03803363073715832	0.03805925263856223	0.521724002719439	0.029624535112091278	0.014751145496300704	0.001624568022165676	0.03479963795983223	3.960118960013999E-4	0.001359202928078464	0.001503254295725057	0.11239901344784205	1.470504928280453E-4	0.022540221461309743	0.4743961697630348	1.071958311332178	0.2504259299763876	0.4512631718332977	0.6950192830693831	0.6848414820059927	0.5834486924307557	0.5045233400494271	-0.016709845041955274	0.1346569777822331
33.0	1.0	4.266974506354385	0.31146215349506806	0.022689139837317223	2.6175334267271415	1.8500447665148587	2.2024889961618057	0.19284187511766823	0.6669007094489776	3.5707955082832634	2.8896836793543232	0.03837089581443778	0.19633003113581401	0.2086116818073727	10.741236905047606	2.1396999872617006	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.008436719569898238	0.008673916311554251	-0.0366387505911159	0.03666409219606124	0.5212071323060014	0.020350492431663446	0.02422737895777986	0.0021212606262943504	0.03178652047289755	4.220798539588156E-4	0.002159630342493954	0.0022947284998810994	0.11815360595552366	2.495805382104894E-4	0.023536699859878704	0.47459379386783507	1.1677359727159542	0.3430895562168883	0.6467998596023833	0.8181632845781561	0.8199444118756702	0.7911269470699869	0.7438852989659197	-0.0019469180284304999	0.09250223832574295
34.0	1.0	4.329902543788031	0.25570910020485554	0.015501839759157152	2.6637118244655156	1.2595153151398673	2.77388246458233	0.21828093172599727	0.7550246146589742	3.482696805809033	2.8178284450419966	0.03333133023560153	0.17448977024557302	0.219223964196751	11.391782842803165	2.191297216787886	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.009128927981668342	0.00928719989774659	-0.035669664863899365	0.035694729238751284	0.5206991699308793	0.01385466846653854	0.030512707110405626	0.0024010902489859697	0.03099611289546196	3.666446325916168E-4	0.001919387472701303	0.0024114636061642607	0.12530961127083481	1.7052023735072866E-4	0.024104269384666744	0.47499718862888357	0.6399076190897112	0.39155420682385556	0.7708080658521207	0.6483836704258512	0.6573221464124362	0.7354838025496968	0.7622606459323017	0.017343114789921343	0.06297576575699336
35.0	1.0	4.486489961307596	0.11176543227081165	0.0028459089717962297	2.7088802893839916	1.4203330421227292	2.6031495563431153	0.21234188617764507	0.6770705799998475	3.560675767493026	3.101098506142093	0.024317671149330592	0.06542493035680018	0.13198755122171904	11.905847184498942	2.231498642606502	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010851389574383554	0.010870580245021072	-0.036527433442423284	0.03655222362000167	0.5202023168167761	0.01562366346335002	0.028634645119774267	0.0023357607479540955	0.03411208356756302	2.674943826426365E-4	7.19674233924802E-4	0.0014518630634389094	0.13096431902948835	3.1304998689758526E-5	0.02454648506867152	0.47552195821708204	0.043369406964399226	0.3486957250691165	0.7071200692794851	0.2920451213064138	0.29424975577080564	0.3580758997089739	0.46881213810913996	0.002766301820776196	0.07101665210613646
36.0	1.0	4.505620695940908	0.09352192557295883	0.0019466330934500653	2.753160181657893	1.7657698630143546	2.305743747736799	0.202434449662915	0.44608299486457725	3.7916880069584598	3.4095561423363505	0.02475107819506601	0.045489194708921696	0.07402093106354722	12.119332544964752	2.2863681326540135	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.011061827655349988	0.011071258818697452	-0.039068568076543055	0.03909308705648965	0.5197152380017632	0.0194234684931579	0.025363181225104784	0.0022267789462920647	0.03750511756569985	2.722618601457261E-4	5.003811417981386E-4	8.142302416990194E-4	0.13331265799461228	2.1412964027950716E-5	0.02515004945919415	0.47582236903544184	0.03135359313957708	0.2567584272204355	0.5193324498512294	0.2631087706991342	0.2617199591879731	0.26333208335066355	0.2798911859510402	2.443979037803634E-4	0.08828849315071774
37.0	1.0	4.508891682771513	0.09037377942884553	0.0018118762652203442	2.7966791428935553	2.089926271787116	2.09578734407041	0.19520836839265057	0.3089782251343105	3.928817161307394	3.5531449393586225	0.02558515790245611	0.045147121439586095	0.06704598757332447	12.253018542476775	2.357342847227532	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.011097808510486645	0.0111058884262827	-0.04057698877438134	0.040601239523522584	0.5192365294281709	0.022989188989658276	0.02305366078477451	0.0021472920523191562	0.039084594332944846	2.814367369270172E-4	4.96618335835447E-4	7.375058633065692E-4	0.13478320396724452	1.9930638917423787E-5	0.025930771319502853	0.47608678360535533	0.037828373789110435	0.19047198954437117	0.38552296932587904	0.2634307841939248	0.2625665421203105	0.2616108820567902	0.2628700405980632	2.1338142094984303E-5	0.10449631358935581
38.0	1.0	4.5084965667334505	0.09074424262309463	0.0018247433265561163	2.8394680320630314	2.38616099529131	1.9429960534581434	0.18872622637124525	0.2608055585318697	3.97701394576757	3.6005008905076625	0.026027528738894745	0.04597398917737277	0.06659454276541316	12.380655319072178	2.4429793912699873	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.011093462234067954	0.01110181333114596	-0.04110715340344327	0.041131138856149434	0.5187658516473066	0.02624777094820441	0.021372956588039577	0.0020759884900836975	0.03960550979558428	2.8630281612784217E-4	5.057138809511005E-4	7.325399704195447E-4	0.13618720850979393	2.007217659211728E-5	0.02687277330396986	0.47633401090465105	0.04961959677628836	0.16211662744161814	0.3284120926224919	0.26805221439296406	0.2674225899314437	0.2657655813183284	0.2643856863373191	-7.66854629103697E-5	0.11930804976456551
39.0	1.0	4.506200474797804	0.09293968785680178	0.0019137331791940868	2.8815499996706895	2.65115117385122	1.8232004487832458	0.18274190050838243	0.2516054400467533	3.98623791826778	3.606611880913419	0.026340766188022394	0.04742071462705464	0.06792477446243811	12.510819211460001	2.541645157624211	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.011068205222775847	0.01107766343357518	-0.041208617100945574	0.04123234015948571	0.5183029500036224	0.02916266291236342	0.020055204936615702	0.0020101609055922067	0.039672730690047606	2.897484280682463E-4	5.21627860897601E-4	7.471725190868192E-4	0.13761901132606	2.1051064971134954E-5	0.02795809673386632	0.47656743546970876	0.06664733215887125	0.1534703387124685	0.3105994907764736	0.2758489958812237	0.27525862455000055	0.2729872608658888	0.2703141775572123	-1.412021819904158E-4	0.132557558692561
40.0	1.0	4.502447118825396	0.09653032291635708	0.002064924765426175	2.9229457103123124	2.881095523180105	1.7285631323576574	0.1774954097296298	0.25833682288603665	3.979530128487318	3.5950176311695508	0.026662509797199335	0.04951485453615846	0.07037281269781948	12.64712295745756	2.651553930821669	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.011026918307079353	0.011038166447920073	-0.041134831413360495	0.0411582949482536	0.5178475971865645	0.03169205075498115	0.01901419445593423	0.0019524495070259275	0.039545193942865056	2.9328760776919265E-4	5.446633998977431E-4	7.741009396760142E-4	0.13911835253203314	2.2714172419687922E-5	0.029167093239038357	0.47678843178784835	0.09027380634370567	0.15333210860319935	0.30946911423492834	0.2870049426182668	0.2863575842720518	0.2833347647090404	0.27958351624579003	-2.08886816518844E-4	0.14405477615900528
41.0	1.0	4.496919977622629	0.10181293532086964	0.0022980503646773303	2.9636748365020344	3.0701334617328735	1.660898594916959	0.1733946953219351	0.27272336044997153	3.965166925880716	3.573616003418614	0.027079051052618847	0.05251506819984695	0.07397219127503586	12.79301560094699	2.770707665407751	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.01096611975384892	0.010980057711470434	-0.04097683618468787	0.04100004303505031	0.5173995767984776	0.0337714680790616	0.018269884544086547	0.0019073416485412861	0.03930977603760475	2.978695615788073E-4	5.776657501983164E-4	8.136941040253944E-4	0.1407231716104169	2.527855401145063E-5	0.03047778431948526	0.4769971955760366	0.12420249930669013	0.15761257662762373	0.31665037773538274	0.30295417219089166	0.3021589170667198	0.29794509759835425	0.29281316582738226	-3.1725204151131225E-4	0.15350667308664367
42.0	1.0	4.488168292561459	0.11016016052650075	0.002691231769036754	3.003757382061853	3.2064503113440703	1.6305131305843128	0.1711522753890049	0.2925195454222707	3.9453938205878227	3.5431083165696973	0.02772150444877087	0.057193006938884065	0.07936433291227983	12.953378620978077	2.8967167298226033	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010869851218176053	0.010888238234208491	-0.04075933202646605	0.040782285000355016	0.5169586687973196	0.03527095342478477	0.01793564443642744	0.001882675029279054	0.03897419148226667	3.0493654893647956E-4	6.291230763277247E-4	8.730076620350781E-4	0.14248716483075885	2.9603549459404293E-5	0.031863884028048635	0.47719219110056216	0.179067851386533	0.165858062042624	0.33074027365047365	0.3280999922715603	0.3269518786628875	0.32023587151956656	0.3125817049982812	-5.655987349957176E-4	0.16032251556720353
43.0	1.0	4.470133577284652	0.12728598764224824	0.0035889648620229964	3.0432171319046653	3.2565746202980947	1.6692493877554928	0.1725111288021596	0.3192358146976372	3.9187003785066024	3.496307166978511	0.02903897877153902	0.06642269210887469	0.0889030743425006	13.13799196073417	3.0262211837190205	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010671469350131168	0.010699854135935268	-0.04046570416357262	0.040488406038325986	0.5165246115490486	0.03582232082327904	0.01836174326531042	0.0018976224168237555	0.03845937883676362	3.1942876648692923E-4	7.306496131976216E-4	9.779338177675065E-4	0.14451791156807586	3.947861348225296E-5	0.033288433020909225	0.47736496952913665	0.3005973178478488	0.18124490972572782	0.3560322335412891	0.38012685382117434	0.37768860872115545	0.3625468265984936	0.34778475226426586	-0.001585703126388005	0.16282873101490475
44.0	1.0	4.396805536588548	0.19574502469441377	0.008446935471212367	3.082106024509791	3.041182842485292	1.9495997378443815	0.18575270372848707	0.3653440608039054	3.872614709871343	3.383214075004418	0.03420278883677706	0.10084582467194493	0.11630198702401741	13.379548614667463	3.1517898204600034	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.009864860902474031	0.00994680472836145	-0.03995876180858477	0.03998121533115704	0.5160968337303923	0.033453011267338205	0.021445597116288195	0.0020432797410133577	0.0372153548250486	3.7623067720454767E-4	0.001109304071391394	0.0012793218572641914	0.14717503476134208	9.291629018333604E-5	0.034669688025060034	0.47744601020928307	0.8328338049991874	0.2243963907222266	0.4191803987205134	0.5870558169960729	0.5766360962398783	0.5031651496157051	0.4496937819134433	-0.011765820455839238	0.1520591421242646
45.0	1.0	4.291460677130189	0.29004223092258696	0.019483676364984076	3.1205516193456186	2.255837762012256	2.7565222701561476	0.22106792850967705	0.482817452629649	3.755163648525364	3.106382653333804	0.03979734233364005	0.1843593771176373	0.18655290932532154	13.805166592684692	3.250146707984952	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.00870606744843208	0.008909535459851544	-0.038666800133779	0.038689008021073855	0.5156739321871981	0.024814215382134814	0.03032174497171762	0.0024317472136064474	0.03417020918667184	4.3777076567004053E-4	0.00202795314829401	0.002052082002578537	0.1518568325195316	2.1432044001482484E-4	0.03575161378783447	0.47746536674084183	1.188061384907922	0.3129708193781635	0.5894964424563208	0.8155877900326092	0.8158077860378073	0.7612503683307924	0.6995835549475564	-0.005110647522912459	0.1127918881006128
46.0	1.0	4.308637926209825	0.2746143104505475	0.01772355479890013	3.1584636458471027	1.5341171089744592	3.454475981391257	0.24783840301130505	0.6020668203293282	3.63593636701623	2.955973928760489	0.03656507773290679	0.19072386720286827	0.21458102819123806	14.407830274350617	3.3074077591183833	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.008895017188308077	0.009079242585043978	-0.037355300037178525	0.03737726497637739	0.5152568998956819	0.01687528819871905	0.03799923579530383	0.0027262224331243553	0.03251571321636538	4.022158550619747E-4	0.002097962539231551	0.0023603913101036184	0.15848613301785677	1.949591027879014E-4	0.036381485350302216	0.4776709408426696	0.8888348962971376	0.38328228103155393	0.7464046267479258	0.7329799018089513	0.7386906380169658	0.7773164500434696	0.7789625139240167	0.009513608895695524	0.07670585544872296
47.0	1.0	4.467329550131652	0.12971032412855169	0.0039252423125400344	3.1956427322037606	1.4703742247821985	3.4865275904734148	0.24979072793112883	0.5891771080188732	3.648847923900468	3.1326831650097047	0.02662383819876995	0.09200478101536863	0.1594228066481651	14.958232677452635	3.342224454872682	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010640625051448168	0.010673186434585933	-0.037497327162905145	0.037519051811792395	0.5148479299457587	0.016174116472604184	0.03835180349520756	0.002747698007242417	0.03445951481510675	2.9286222018646944E-4	0.001012052591169055	0.001753650873129816	0.16454055945197898	4.317766543794038E-5	0.036764469003599504	0.47808629570449374	0.08652876109679344	0.3667572024552537	0.7409903960760665	0.34687261916382156	0.3546204945308113	0.46940642293728335	0.5804493111579365	0.007105827887032595	0.07351871123910993
48.0	1.0	4.505894633348426	0.0931280093400694	0.0019319157779942604	3.232080402844961	1.8061490008866823	3.1704941296318436	0.24087091417410245	0.3886783756463221	3.849368261873254	3.4611391988547724	0.02512890030997318	0.04680294297827874	0.07816324709104996	15.203415648049035	3.3870585231584034	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.011064840966832683	0.011075591897259237	-0.039703050880605786	0.03972453786789045	0.5144471155687055	0.019867639009753503	0.03487543542595028	0.0026495800559151266	0.038072531187402496	2.76417903409705E-4	5.148323727610662E-4	8.597957180015496E-4	0.16723757212853937	2.1251073557936862E-5	0.037257643754742435	0.4783068242793217	0.03228535182413752	0.26955426487845235	0.5433084534043808	0.2657149151138997	0.2644165083320133	0.2699108754749532	0.3000341014347792	3.2182812501432845E-4	0.09030745004433412
49.0	1.0	4.509693685474333	0.08947474063858624	0.0017756897500564237	3.267940069264016	2.1300603842292776	2.946631756702422	0.23481972671386178	0.2516767394698583	3.986391267290701	3.610322529922956	0.025936211787607813	0.04540571746705237	0.0665724216547851	15.310584194471886	3.4479902662447923	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.01110663054021766	0.011115777852975552	-0.04121030394019771	0.041231555865831555	0.5140526592380958	0.02343066422652205	0.03241294932372664	0.0025830169938524795	0.03971354782915252	2.852983296636859E-4	4.99462892137576E-4	7.32296638202636E-4	0.16841642613919075	1.953258725062066E-5	0.03792789292869271	0.47846994957847466	0.03773042436012878	0.18961655400378552	0.3823683321697567	0.26455048672465103	0.2637192624384776	0.2629123675197041	0.26483269586597924	2.0876408486747433E-5	0.10650301921146388
50.0	1.0	4.509179296815972	0.08996149337910646	0.0017929973035502812	3.3032517225251485	2.4263041889258323	2.786263737156006	0.22916332853228005	0.21033358662849733	4.0277555555995095	3.6510609634029514	0.026340040382375755	0.046181972101426126	0.06599800275682184	15.406007585438529	3.5236918154764107	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.011100972264975695	0.01111042357282983	-0.0416653111115946	0.04168633054708653	0.5136642310522234	0.026689346078184153	0.030648901108716063	0.0025207966138550805	0.04016167059743246	2.897404442061333E-4	5.080016931156874E-4	7.259780303250402E-4	0.1694660834398238	1.972297033905309E-5	0.038760609970240514	0.4786211137079696	0.04952198180379585	0.16047217995632002	0.3239955678544184	0.26906891430113594	0.2684664244607271	0.26680749330236936	0.26536044494341776	-8.12397058322506E-5	0.12131520944629162
51.0	1.0	4.506819983137481	0.09221965337379578	0.0018839356124326898	3.3380309118437084	2.691170183347336	2.657696129946252	0.22376997752986966	0.20477389037687435	4.033336156102454	3.653482234774193	0.02663441584383961	0.047634075250702276	0.06739088365856907	15.504065166024597	3.6125282855648377	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.01107501981451229	0.011085583812888246	-0.04172669771712699	0.04174748720585438	0.5132816599697192	0.029602872016820696	0.02923465742940877	0.002461469752828566	0.04018830458251612	2.929785742822357E-4	5.23974827757725E-4	7.412997202442598E-4	0.17054471682627056	2.072329173675959E-5	0.03973781114121321	0.4787642352332952	0.06653943245192823	0.1540459877603335	0.31079287788562954	0.27690460651609194	0.2763194458283392	0.274047215977606	0.27135608728488003	-1.3905803327049493E-4	0.1345585091673668
52.0	1.0	4.503190934355208	0.09569340090705827	0.0020291332398820684	3.372290775585845	2.9211412186300407	2.5521787825856697	0.21893791332318477	0.2110543270477728	4.027076394996197	3.642406735619631	0.026953875853465294	0.049701819237946594	0.06979966655285089	15.608676468731762	3.7127106841266033	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.011035100277907292	0.011047372590022359	-0.04165784034495816	0.041678402402474495	0.5129048014685557	0.032132553404930445	0.028073966608442365	0.0024083170465550325	0.040066474091815935	2.964926343881182E-4	5.467200116174125E-4	7.677963320813598E-4	0.17169544115604937	2.2320465638702753E-5	0.04083981752539263	0.47890042913501035	0.08962349046791371	0.15548828807015136	0.3130185129860021	0.28786506332368844	0.2872147912696495	0.2842525632051581	0.28061750769831667	-1.9652566723239728E-4	0.14605706093150203
53.0	1.0	4.498068262977952	0.10059200689783479	0.0022432055356013383	3.4060438392444095	3.111200427599792	2.4715464449632263	0.21499347070222635	0.22234315883874214	4.0158080125849525	3.6244329009266414	0.027367543353901628	0.05257785268840349	0.07319588279870916	15.72304377774885	3.822265408023866	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010978750892757475	0.010993487924123817	-0.04153388813843447	0.04155422525277384	0.5125335177683115	0.034223204703597715	0.02718701089459549	0.0023649281777244897	0.039868761910193055	3.010429768929179E-4	5.783563795724383E-4	8.051547107858006E-4	0.17295348155523735	2.467526089161472E-5	0.04204491948826252	0.4790296171491962	0.12169234137055872	0.16043682273377335	0.3218710759827989	0.303038440272823	0.3022515513946488	0.2982481871024953	0.2934406973268104	-2.8660224709201043E-4	0.15556002137998962
54.0	1.0	4.490352877397626	0.1079559238241357	0.0025847904204944	3.439303151858391	3.251741146291149	2.424711883175396	0.2124288475771325	0.2373552416685956	4.000816155424305	3.599649742128325	0.027974516227427765	0.05686266212433636	0.0780760807503115	15.85141724298713	3.93889613900696	0.5	0.1	0.063	1.5	0.0016	0.017	0.01	1.0	50.0	10.0	1.0	1.0	1.0	0.5	10.0	0.2	0.3	2.0	0.3	1.0	1.43E-4	10.0	10.0	0.05	0.011	-0.010893881651373888	0.010912484837934508	-0.04136897770966735	0.04138909234164544	0.5121676653295577	0.03576915260920264	0.026671830714929356	0.0023367173233484577	0.039596147163411574	3.077196785017054E-4	6.254892833677E-4	8.588368882534264E-4	0.17436558967285842	2.84326946254384E-5	0.04332785752907656	0.4791504078271495	0.17078479747676045	0.16841111902796602	0.33609469424740357	0.32579578863695674	0.32472035753153355	0.3186809277599602	0.3118300195912775	-4.7860386585740766E-4	0.16258705731455747
