time	compartment	E1	E2	KKK	P_KKK	KK	P_KK	PP_KK	K	P_K	PP_K	KPase	KKPase	E1_KKK	E2_P_KKK	P_KKK_KK	P_KKK_P_KK	PP_KK_K	PP_KK_P_K	KKPase_PP_KK	KKPase_P_KK	KPase_PP_K	KPase_P_K	K_PP_norm	KK_PP_norm	KKK_P_norm	rel_K_PP_max	K_PP_norm_max	r1a	r1b	r2a	r2b	r3a	r3b	r4a	r4b	r5a	r5b	r6a	r6b	r7a	r7b	r8a	r8b	r9a	r9b	r10a	r10b
74.0	4.0E-12	2.9753449770338857E-5	2.9972775706063544E-4	0.002485945280816965	2.724844861075817E-4	0.05486933817848278	0.210515674808904	0.8415424818554641	0.0010409837451485833	0.03196912126831345	0.9817940746874848	0.02740219861932266	6.656520117540434E-5	2.465502296611601E-7	2.722429393645679E-7	4.9839280332965685E-5	1.9121215957343803E-4	0.002920114391400558	0.08967790452700222	1.8672453376862997E-4	4.671026505593896E-5	0.08967771311829695	0.002920088262378199	0.8928931565047998	0.7786060210897062	0.17120824922805664	0.9920494956439037	0.900049	1.4793165438169791E-16	1.4793013779669608E-16	1.6333889180064055E-16	1.6334576361874072E-16	2.990060546672856E-14	2.990356819977941E-14	2.8025913943359398E-14	2.8026159033563377E-14	1.1472172612751713E-13	1.1472729574406282E-13	1.1203505814825408E-13	1.1203472026117799E-13	1.7520595430138039E-12	1.7520686348403347E-12	1.7520438852912306E-12	1.7520529574269194E-12	5.380675190329789E-11	5.380674271620133E-11	5.3806637080464075E-11	5.380662787097817E-11
75.0	4.0E-12	2.975308587590283E-5	2.9972944496212085E-4	0.002489643810441353	2.7079372728710957E-4	0.0544497152868214	0.21037034948706576	0.8421094539244799	0.0010396002744449842	0.03194826620661492	0.98181632233035	0.027402169565296588	6.654444540445708E-5	2.469141240971887E-7	2.705550378791465E-7	4.915093111596666E-5	1.8989406199356495E-4	0.002918195970368808	0.08967978478354591	1.867921832360679E-4	4.6663371359440686E-5	0.08967965251945476	0.002918177915245068	0.892913312374819	0.7790785223847007	0.16997555916893525	0.9920718898357967	0.900049	1.4814986991157288E-16	1.481484744583132E-16	1.6232639158846915E-16	1.623330227274879E-16	2.948800673938111E-14	2.9490558669579996E-14	2.799789012897E-14	2.799802281566441E-14	1.139314469970387E-13	1.1393643719613896E-13	1.1207551638337813E-13	1.1207530994164074E-13	1.7509112954291352E-12	1.7509175822212847E-12	1.7509004824965465E-12	1.7509067491470409E-12	5.3807877166218075E-11	5.3807870870127543E-11	5.380779787421571E-11	5.380779151167285E-11
76.0	4.0E-12	2.975275158340808E-5	2.9973106937077206E-4	0.0024930415166883077	2.6916661654144473E-4	0.054120779486786924	0.21032898262676197	0.8424815490614573	0.0010386930383545635	0.03193458977063836	0.9818309260963437	0.027402150216400915	6.652817383194923E-5	2.472484165919334E-7	2.689306292279532E-7	4.856017516636668E-5	1.8871551255802505E-4	0.0029169355937729395	0.08968100571731477	1.868291199157229E-4	4.6642706252288895E-5	0.0896809251864698	0.0029169245971276433	0.8929265427356615	0.7793885995770597	0.16884315252106805	0.9920865894364213	0.900049	1.4835032977744047E-16	1.4834904995516002E-16	1.6135201372274713E-16	1.6135837753677193E-16	2.9133923296356247E-14	2.913610509982001E-14	2.7985588720987662E-14	2.7985623751373337E-14	1.1322485492218431E-13	1.1322930753481502E-13	1.1209756383524822E-13	1.1209747194943374E-13	1.7501575235454535E-12	1.7501613562637637E-12	1.7501509457001034E-12	1.750154758276586E-12	5.380860720404943E-11	5.3808603430388866E-11	5.380855898411825E-11	5.380855511188188E-11
77.0	4.0E-12	2.9752445483254888E-5	2.9973262450591E-4	0.0024961527129806873	2.6760893689353103E-4	0.053872310129332385	0.21037736576528213	0.8426832155277798	0.0010382008076652701	0.03192717665609562	0.9818388608328764	0.027402139330562184	6.65158764655642E-5	2.47554516745126E-7	2.6737549409001553E-7	4.805724634248186E-5	1.8766617377242442E-4	0.002916249396989486	0.08968165163695582	1.8683938157921615E-4	4.6644741955178295E-5	0.08968161612822718	0.0029162445412097156	0.8929337308009051	0.779556629952761	0.16780625516174427	0.9920945757407709	0.900049	1.485338799962712E-16	1.485327100470756E-16	1.604192195313287E-16	1.6042529645400932E-16	2.883249876134785E-14	2.8834347805489117E-14	2.7986894316470305E-14	2.7986845173106977E-14	1.1259574853218006E-13	1.1259970426345465E-13	1.1210362170707115E-13	1.1210362894752969E-13	1.7497479416739404E-12	1.7497496381936916E-12	1.7497450479213887E-12	1.7497467247258294E-12	5.3808992566955007E-11	5.3808990982173494E-11	5.380897138187543E-11	5.3808969676936314E-11
78.0	4.0E-12	2.9752166114467182E-5	2.997341062441637E-4	0.0024989922371158498	2.661248117171811E-4	0.053694983912591664	0.21050249713058464	0.8427367965136026	0.0010380684552942015	0.03192519856952865	0.981841008454997	0.02740213578924773	6.650708976795261E-5	2.4783388553282875E-7	2.6589375583636216E-7	4.7633183733504224E-5	1.8673603979205627E-4	0.0029160614884632895	0.08968179882098659	1.8682664952801657E-4	4.666626070398868E-5	0.08968180226563466	0.0029160619451136962	0.8929356756005128	0.7796012362271593	0.1668599185983896	0.9920967365115819	0.900049	1.4870139731004163E-16	1.4870033131969724E-16	1.595304768559652E-16	1.595362535018173E-16	2.8578359695479567E-14	2.857991024010253E-14	2.7999877469774707E-14	2.799975642239321E-14	1.1203812578425941E-13	1.1204162387523376E-13	1.1209589738913799E-13	1.1209598971680994E-13	1.7496370452278629E-12	1.7496368930779737E-12	1.7496373381354679E-12	1.7496371670682178E-12	5.3809078989588935E-11	5.380907929259195E-11	5.380908118916223E-11	5.38090813593808E-11
79.0	4.0E-12	2.9751911988085812E-5	2.997355119007967E-4	0.002501575213315926	2.647169238650998E-4	0.05358030348631276	0.21069254557419348	0.8426626375713939	0.0010382463680206528	0.03192790705918321	0.9818381656844698	0.02740213858557123	6.650139254407569E-5	2.480880119141981E-7	2.6448809920344026E-7	4.727977989890071E-5	1.8591550680892448E-4	0.0029163032921448204	0.08968151618177692	1.8679426672066915E-4	4.670434073521011E-5	0.0896815531002683	0.002916308314155939	0.8929330989872669	0.7795393760933729	0.16599909924855738	0.9920938737638361	0.900049	1.4885377516409086E-16	1.4885280714851884E-16	1.5868739121197545E-16	1.5869285952206416E-16	2.8366584535280352E-14	2.8367867939340426E-14	2.8022786276233915E-14	2.802260444112607E-14	1.1154622609747666E-13	1.1154930408535469E-13	1.120763953410443E-13	1.1207656003240148E-13	1.7497837164139218E-12	1.7497819752868923E-12	1.7497867474383421E-12	1.7497849884935634E-12	5.3808907789436466E-11	5.380890970906615E-11	5.380893007859457E-11	5.3808931860160985E-11
80.0	4.0E-12	2.975168160710337E-5	2.997368400237898E-4	0.0025039168494125075	2.633867219831185E-4	0.05352053164324366	0.21093680289773312	0.8424792000924471	0.001038689924460836	0.031934626916303645	0.981831051154426	0.027402146813730235	6.649840223398413E-5	2.483183928966383E-7	2.6315997621028435E-7	4.6989528733853934E-5	1.8519542150138382E-4	0.0029169129423915097	0.08968086587616998	1.8674525704545904E-4	4.675634072051821E-5	0.08968093132928862	0.0029169218569779576	0.8929266520697484	0.7793864368067204	0.1652187260076285	0.9920867109121264	0.900049	1.4899191175954627E-16	1.4899103573798297E-16	1.5789082927960686E-16	1.5789598572617062E-16	2.81926723129185E-14	2.819371724031236E-14	2.8054037027865423E-14	2.8053804432310926E-14	1.1111455934250205E-13	1.111172529008303E-13	1.1204692865877558E-13	1.1204715422727543E-13	1.7501508613804923E-12	1.7501477654349058E-12	1.7501562266222403E-12	1.7501531141867745E-12	5.380851623309092E-11	5.380851952570199E-11	5.380855564247749E-11	5.380855879757317E-11
81.0	4.0E-12	2.9751473483202532E-5	2.997380902036091E-4	0.0025060322665146416	2.621346110840997E-4	0.05350863085650786	0.2112256279036961	0.8422031777310083	0.0010393590303691864	0.03194475010269613	0.9818203119323019	0.027402159659605973	6.649777157385934E-5	2.485265167974829E-7	2.619097963908967E-7	4.675557431380072E-5	1.8456711177423877E-4	0.002917834727246935	0.0896799038670134	1.8668234520178003E-4	4.681988322431688E-5	0.08967999341091434	0.0029178469294767052	0.8929169211193331	0.7791563322254008	0.16451375698924353	0.9920758993336286	0.900049	1.4911670002255149E-16	1.4911591007848973E-16	1.571410329759174E-16	1.5714587783453801E-16	2.805251196857294E-14	2.805334458828043E-14	2.809220428494984E-14	2.8091929934590127E-14	1.1073792422157724E-13	1.1074026706454326E-13	1.1200913100507218E-13	1.1200940712106802E-13	1.750705076373232E-12	1.7507008363481612E-12	1.7507124127151517E-12	1.7507081576860232E-12	5.38079378730465E-11	5.380794232020804E-11	5.38079917319037E-11	5.3807996046548606E-11
82.0	4.0E-12	2.9751286150588356E-5	2.997392629002589E-4	0.002507936358215061	2.609601257844452E-4	0.05353820783050858	0.2115503849333771	0.841849613340826	0.0010402177035990555	0.03195773016220559	0.9818065295107783	0.027402176392367347	6.649918558831215E-5	2.487138494116598E-7	2.607370997410263E-7	4.657166164695925E-5	1.8402240340434966E-4	0.0029190185761827614	0.08967868043962639	1.866079767588782E-4	4.689283765276797E-5	0.08967879008449976	0.002919033523127339	0.8929044329960508	0.7788616002778388	0.1638792264210687	0.992062024396506	0.900049	1.4922901931588712E-16	1.4922830964699588E-16	1.5643772315133802E-16	1.5644225984461577E-16	2.7942352810717607E-14	2.794299698817555E-14	2.813601064419329E-14	2.813570259166078E-14	1.1041141820523779E-13	1.1041344204260979E-13	1.1196446864467471E-13	1.1196478605532691E-13	1.75141634055093E-12	1.7514111457096569E-12	1.7514253221413404E-12	1.7514201138764034E-12	5.380720285743709E-11	5.380720826377583E-11	5.3807268768629595E-11	5.3807274050699854E-11
83.0	4.0E-12	2.975111817721637E-5	2.997403592882013E-4	0.002509643676274169	2.5986208562722593E-4	0.053603462683130335	0.21190337914933077	0.8414320145452249	0.0010412337021372805	0.03197307707604163	0.9817902253131842	0.027402196356945338	6.650235887818404E-5	2.4888182278364744E-7	2.5964071179862845E-7	4.643208993042996E-5	1.835536256335625E-4	0.002920419588604795	0.08967724067700499	1.8652433805159448E-4	4.697330307017866E-5	0.08967736684903996	0.00292043679400767	0.8928896601351715	0.7785134992907503	0.1633102827167046	0.9920456110002582	0.900049	1.4932972871195768E-16	1.4932909367018847E-16	1.5578019256596704E-16	1.5578442707917708E-16	2.7858776480459723E-14	2.7859253958257974E-14	2.8184316428647587E-14	2.8183981842107195E-14	1.1013044084867017E-13	1.1013217538013749E-13	1.1191425238056299E-13	1.1191460283095669E-13	1.7522577332441416E-12	1.752251753162877E-12	1.752268068289159E-12	1.752262076404602E-12	5.380633821501083E-11	5.380634440620299E-11	5.380641403202192E-11	5.3806420109423976E-11
84.0	4.0E-12	2.9750968173716072E-5	2.997413811189696E-4	0.0025111683397389816	2.5883873266941505E-4	0.0536991423581925	0.2122777903776339	0.8409624665234828	0.0010423781895647778	0.03199035252450013	0.981771865756265	0.027402218967260424	6.650703317040672E-5	2.4903182628394467E-7	2.586188810302978E-7	4.633166865051445E-5	1.8315360823374307E-4	0.0029219975996686506	0.08967562489729097	1.8643337565080341E-4	4.705959117874992E-5	0.08967576440365314	0.0029220166290769354	0.8928730251332505	0.7781221019967556	0.16280221873839087	0.9920271286710507	0.900049	1.494196616473047E-16	1.494190957703668E-16	1.5516738825147828E-16	1.551713286181787E-16	2.7798670623407537E-14	2.779900119030867E-14	2.8236109476693816E-14	2.8235754707249952E-14	1.0989069200059618E-13	1.0989216494024584E-13	1.1185964923409523E-13	1.1186002539048205E-13	1.7532051735855216E-12	1.7531985598011904E-12	1.753216601418658E-12	1.7532099774461612E-12	5.380536811746285E-11	5.3805374938374584E-11	5.3805451923204026E-11	5.380545864219189E-11
85.0	4.0E-12	2.975083480029854E-5	2.997423306007737E-4	0.002512523964566552	2.5788785204106503E-4	0.053820497870308834	0.2126676069445462	0.8404517409744292	0.0010436254331090973	0.03200916552044162	0.9817518669095902	0.027402243700114393	6.651297509909347E-5	2.4916519970147574E-7	2.5766939922627076E-7	4.6265676678473514E-5	1.8281567211495347E-4	0.0029237167802138725	0.08967386905678973	1.8633681521127378E-4	4.7150209689599385E-5	0.08967401905334908	0.0029237372465242594	0.8928549049691027	0.7776963863555485	0.16235049522754366	0.9920069962514293	0.900049	1.4949962178555708E-16	1.4949911982088543E-16	1.545979836819028E-16	1.5460163953576245E-16	2.7759204359134532E-14	2.775940600708411E-14	2.829049516658597E-14	2.8290125813759632E-14	1.0968816614559792E-13	1.0968940326897208E-13	1.1180169375092359E-13	1.1180208912676426E-13	1.7542371805986106E-12	1.7542300681283234E-12	1.7542494689992051E-12	1.7542423479145556E-12	5.380431412110149E-11	5.3804321434073836E-11	5.3804404208385996E-11	5.380441143200945E-11
86.0	4.0E-12	2.9750716771919265E-5	2.99743210294043E-4	0.002513723610997105	2.5700687653434315E-4	0.05396324500236064	0.21306756061871268	0.8399094005241736	0.0010449525301572521	0.03202916838273625	0.9817305987874025	0.027402270089656518	6.651997419007823E-5	2.492832280807516E-7	2.567897059568675E-7	4.622982437676549E-5	1.825336151577206E-4	0.0029255452678882527	0.08967200512149866	1.8623617955398152E-4	4.7243846255907473E-5	0.08967216308306931	0.0029255668272644073	0.8928356348920474	0.7772443225776093	0.16195075832142236	0.9919855862203585	0.900049	1.495703799261932E-16	1.4956993684845095E-16	1.540704413860746E-16	1.5407382357412049E-16	2.773780555679755E-14	2.7737894626059292E-14	2.8346686778854303E-14	2.8346307753544482E-14	1.0951914388699632E-13	1.0952016909463236E-13	1.1174129884709953E-13	1.117417077323889E-13	1.755334651989433E-12	1.7553271607329517E-12	1.755347594724659E-12	1.7553400963586442E-12	5.3803195389628086E-11	5.3803203072899193E-11	5.3803290243168905E-11	5.380329784984159E-11
87.0	4.0E-12	2.9750612861946232E-5	2.99744023021647E-4	0.0025147797461364057	2.561929764896314E-4	0.05412352810310719	0.21347306349850664	0.8393438980894907	0.0010463391597048748	0.032050053020724105	0.9817083893053026	0.02740229772234923	6.652784102415922E-5	2.4938713805378625E-7	2.5597697835289424E-7	4.622021863690416E-5	1.823016946206206E-4	0.002927454826797309	0.08967006140984514	1.8613280588414754E-4	4.733935309165926E-5	0.08967022510272046	0.0029274771749210676	0.8928155120066745	0.7767729559433606	0.16159885200273863	0.9919632286760771	0.900049	1.4963267180919876E-16	1.4963228283227175E-16	1.5358306675983285E-16	1.5358618701173656E-16	2.7732139869278486E-14	2.7732131182142496E-14	2.8403996270480027E-14	2.8403611854995555E-14	1.0938018137979766E-13	1.0938101677237237E-13	1.116792661362944E-13	1.1167968353048852E-13	1.7564806600431017E-12	1.7564728960783853E-12	1.7564940746112005E-12	1.7564863049526405E-12	5.3802028899650635E-11	5.380203684590708E-11	5.380212717945502E-11	5.380213506163228E-11
88.0	4.0E-12	2.9750521904560166E-5	2.9974477179242474E-4	0.002515704219440871	2.554431363480735E-4	0.054297886664815144	0.2138801474587159	0.8387626709017102	0.0010477673557419134	0.03207154750348482	0.9816855279307979	0.027402326232387437	6.653640555728761E-5	2.4947809543985093E-7	2.5522820757515236E-7	4.623333070886444E-5	1.8211460719915257E-4	0.0029294205332697494	0.08966806290912001	1.860278620820472E-4	4.7435732360626166E-5	0.08966823036570841	0.0029294434018931974	0.8927947985804102	0.77628848517183	0.1612908262509072	0.9919402150109718	0.900049	1.496871966795697E-16	1.4968685726391057E-16	1.5313405389728674E-16	1.5313692454509142E-16	2.7740091441611807E-14	2.7739998425318662E-14	2.8461825511486694E-14	2.84614394163757E-14	1.092680983582798E-13	1.0926876431949154E-13	1.1161629570049146E-13	1.1161671724922832E-13	1.7576602631809885E-12	1.7576523199618497E-12	1.7576739887360892E-12	1.7576660411359185E-12	5.3800829630424024E-11	5.3800837745472005E-11	5.3800930156467796E-11	5.380093821942505E-11
89.0	4.0E-12	2.975044279609023E-5	2.9974545973663735E-4	0.0025165082490386224	2.5475421926381175E-4	0.05448322439509998	0.21428540658576203	0.8381722290471382	0.0010492213000208004	0.032093412890241625	0.981662269053939	0.02740235529750478	6.654551557880512E-5	2.4955720390978404E-7	2.5454026336254117E-7	4.626596664552259E-5	1.8196746758474195E-4	0.002931420485560489	0.08966603156776894	1.859223620323467E-4	4.753212238880857E-5	0.08966620106315557	0.0029314436393301072	0.8927737250975667	0.7757963362187623	0.161022941583702	0.9919168013047809	0.900049	1.4973461648978044E-16	1.4973432234587041E-16	1.5272152427479277E-16	1.527241580175247E-16	2.7759745187681465E-14	2.7759579987313554E-14	2.851965801576853E-14	2.8519273433285146E-14	1.0917996526669193E-13	1.0918048055084517E-13	1.115529952837046E-13	1.1155341721940802E-13	1.758860331872388E-12	1.7588522913362935E-12	1.7588742273136189E-12	1.7588661835980644E-12	5.3799610739114556E-11	5.379961894066136E-11	5.379971247718975E-11	5.3799720637893336E-11
90.0	4.0E-12	2.9750374495465252E-5	2.997460900519824E-4	0.0025172024170550668	2.5412302113789637E-4	0.0546767805312541	0.2146859428804763	0.8375782384961291	0.0010506871320374203	0.032115440300622765	0.9816388351014286	0.02740238463512455	6.655503529143379E-5	2.496255045347644E-7	2.5390994801746227E-7	4.631524016743263E-5	1.8185578618702366E-4	0.0029334355355358473	0.08966398656552492	1.8581717998013674E-4	4.7627784728397887E-5	0.0896641565958023	0.0029334587690635757	0.8927524930810142	0.7753012314809857	0.16079167059965976	0.9918932114596142	0.900049	1.4977555563225553E-16	1.4977530272085864E-16	1.5234355910264945E-16	1.5234596881047737E-16	2.7789370518324438E-14	2.7789144100459578E-14	2.8577051182900623E-14	2.857667083703873E-14	1.0911308989028376E-13	1.091134717122142E-13	1.1148988890170522E-13	1.1149030798808204E-13	1.7600693877283007E-12	1.7600613213215085E-12	1.7600833299380344E-12	1.7600752614381455E-12	5.3798383722777884E-11	5.3798391939314954E-11	5.37984857714184E-11	5.3798493957481386E-11
91.0	4.0E-12	2.9750316023938465E-5	2.997466659588808E-4	0.002517796672335989	2.535463153671908E-4	0.0548761031777452	0.21507931538708683	0.8369855986810983	0.0010521527743813015	0.03213744820567656	0.9816154194150234	0.02740241399882928	6.656484399911419E-5	2.4968397606155375E-7	2.5333404111903153E-7	4.6378547748026314E-5	1.817754465315863E-4	0.002935449040587091	0.08966194456318569	1.8571306391935711E-4	4.772209208150382E-5	0.0896621138254131	0.002935472175746307	0.8927312777003539	0.7748072544573359	0.16059369705662427	0.9918696400977657	0.900049	1.49810601107133E-16	1.4981038563693225E-16	1.5199822611847862E-16	1.5200042467141892E-16	2.7827406400892558E-14	2.7827128648815788E-14	2.8633629055808574E-14	2.863325524890229E-14	1.0906500379342347E-13	1.0906526791895178E-13	1.1142742487123578E-13	1.1142783835161427E-13	1.761277454725794E-12	1.7612694243522547E-12	1.7612913369437449E-12	1.7612833054477843E-12	5.379715856813252E-11	5.3797166737911413E-11	5.3797260146531794E-11	5.379726829524786E-11
92.0	4.0E-12	2.975026646422322E-5	2.9974719066383585E-4	0.0025183003391702516	2.530208895105855E-4	0.05507902447738782	0.21546349281188237	0.8363985147493688	0.001053607771885099	0.032159279922460676	0.9815921889129984	0.02740244317510547	6.657483489088791E-5	2.4973353577680064E-7	2.5280933616401604E-7	4.6453545723179676E-5	1.8172268272401628E-4	0.002937446634193437	0.08965991993359537	1.8561064803258794E-4	4.7814517076504084E-5	0.08966008730726119	0.0029374695176205955	0.8927102301835388	0.774317909971002	0.16042591295227143	0.9918462552411467	0.900049	1.498403030429544E-16	1.4984012146608038E-16	1.5168360154184165E-16	1.5168560169840962E-16	2.7872447632668103E-14	2.7872127433907805E-14	2.868907558995788E-14	2.8688710245902454E-14	1.090334487988707E-13	1.0903360963440977E-13	1.1136598327013966E-13	1.1136638881955276E-13	1.7624759216162921E-12	1.7624679805160623E-12	1.7624896519377985E-12	1.7624817105723573E-12	5.3795943890063996E-11	5.3795951960157224E-11	5.379604432690661E-11	5.379605238435671E-11
93.0	4.0E-12	2.9750224959158182E-5	2.9974766732976794E-4	0.002518722130805685	2.5254357497093527E-4	0.05528363745344043	0.21583680962095209	0.8358205646640023	0.0010550431432370748	0.032180801296787034	0.9815692865513578	0.027402471980340428	6.658491391084803E-5	2.4977504084184123E-7	2.5233267023189145E-7	4.653812923871892E-5	1.816940572735644E-4	0.002939416013719603	0.0896579249752684	1.8551046421096473E-4	4.790462187816669E-5	0.08965808950514227	0.002939438514504631	0.8926894800470709	0.7738361800976779	0.16028541400852286	0.991823200789147	0.900049	1.4986517549921274E-16	1.4986502450510472E-16	1.5139778784749797E-16	1.5139960213913487E-16	2.7923232216324395E-14	2.7922877543231353E-14	2.874312842271275E-14	2.8742773126900013E-14	1.0901636368384694E-13	1.0901643436413865E-13	1.1130588284569706E-13	1.1130627852657884E-13	1.7636574146694212E-12	1.7636496082317618E-12	1.7636709146576594E-12	1.7636631087027787E-12	5.3794747059721344E-11	5.3794754985161033E-11	5.3794845782859934E-11	5.379485370308536E-11
94.0	4.0E-12	2.9750190710003587E-5	2.997480990523374E-4	0.002519070166724605	2.521112706827967E-4	0.055488274383365746	0.2161979255499085	0.8352547613589454	0.0010564512439145408	0.032201898560237384	0.981546833599808	0.027402500258048586	6.65949987057931E-5	2.498092899964358E-7	2.5190094766241054E-7	4.663041286264516E-5	1.8168643949227173E-4	0.002941346744173844	0.08965597010994297	1.8541295269013908E-4	4.799204860404795E-5	0.08965613099021674	0.002941368751724414	0.8926691371583407	0.7733645759714695	0.16016949390418983	0.9918005988099989	0.900049	1.4988569748988867E-16	1.4988557399786147E-16	1.5113892794990409E-16	1.5114056859744633E-16	2.7978629733556974E-14	2.7978247717587096E-14	2.8795573126336474E-14	2.879522916242877E-14	1.0901187122212541E-13	1.0901186369536303E-13	1.1124738739274256E-13	1.1124777161408344E-13	1.7648156799884965E-12	1.7648080465043064E-12	1.7648288833915886E-12	1.7648212510346483E-12	5.379357432297838E-11	5.379358206596578E-11	5.3793670849891995E-11	5.379367859413005E-11
95.0	4.0E-12	2.9750162974454974E-5	2.9974848884137327E-4	0.0025193519927996185	2.5172096168830335E-4	0.05569148658523329	0.21654578841649016	0.8347036101765871	0.001057825639458732	0.03222247634891611	0.9815249317459622	0.02740252787630626	6.660501764354693E-5	2.498370255450517E-7	2.51511158626625E-7	4.672871270386965E-5	1.8169698462401198E-4	0.0029432300767767085	0.08965406406521673	1.853184718429726E-4	4.807651051345905E-5	0.08965422062484196	0.002943251498843217	0.8926492936423253	0.7729051856586936	0.1600756375488014	0.9917785516592155	0.900049	1.4990231417619528E-16	1.4990221532703102E-16	1.5090521632708963E-16	1.50906695175975E-16	2.803763062202289E-14	2.803722762232179E-14	2.8846237924389E-14	2.884590630807543E-14	1.0901826566459585E-13	1.0901819077440719E-13	1.1119071162599205E-13	1.1119108310578355E-13	1.7659454747082167E-12	1.765938046066025E-12	1.7659583262732411E-12	1.7659508993059303E-12	5.379243090994984E-11	5.379243843913004E-11	5.3792524838928147E-11	5.379253237490518E-11
96.0	4.0E-12	2.9750141064447332E-5	2.997488396066309E-4	0.002519574603586637	2.5136973337999344E-4	0.05589202551490183	0.21687960009678267	0.8341691618288751	0.001059160988246964	0.03224245587259494	0.9815036650399414	0.02740255472538032	6.661490889606899E-5	2.498589355526969E-7	2.5116039336902354E-7	4.683152989484992E-5	1.8172311380957584E-4	0.0029450587813004926	0.0896522140433202	1.8522730717279243E-4	4.815778393112096E-5	0.08965236573245984	0.002945079542150054	0.8926300256436576	0.7724597183005645	0.16000151364513857	0.9917571439373385	0.900049	1.4991543818478756E-16	1.4991536133161811E-16	1.5069490755011078E-16	1.5069623602141412E-16	2.809933627008469E-14	2.8098917936909954E-14	2.889498884877963E-14	2.8894670358672576E-14	1.0903400072180593E-13	1.090338682857455E-13	1.111360265728875E-13	1.1113638430367545E-13	1.7670424664509572E-12	1.7670352687802955E-12	1.767054920827739E-12	1.7670477252900326E-12	5.379132113619593E-11	5.379132842599212E-11	5.379141213819749E-11	5.3791419439475903E-11
97.0	4.0E-12	2.9750124343810982E-5	2.9974915414719813E-4	0.0025197444661313444	2.5105478209254157E-4	0.05608882508644011	0.21719878550523009	0.8336530611294263	0.0010604529330293048	0.03226177322392908	0.9814831016903904	0.027402580715534638	6.662461958238277E-5	2.498756561890453E-7	2.5084585280179963E-7	4.6937535310889916E-5	1.8176249495621206E-4	0.002946826991233245	0.08965042587697515	1.851396795525934E-4	4.823570086500265E-5	0.08965057225449335	0.0029468470299622196	0.8926113949540603	0.7720295447309958	0.15994496674825087	0.9917364442980996	0.900049	1.499254510147213E-16	1.4992539371342717E-16	1.505063226263141E-16	1.5050751168107978E-16	2.816294985307765E-14	2.816252118653395E-14	2.8941725313164444E-14	2.894142051900159E-14	1.0905767808939364E-13	1.0905749697372723E-13	1.1108346451419163E-13	1.1108380773155605E-13	1.7681031404742871E-12	1.768096194739947E-12	1.7681151612026308E-12	1.7681082179773317E-12	5.3790248496182245E-11	5.379025552618509E-11	5.379033630732084E-11	5.379034335269601E-11
98.0	4.0E-12	2.9750112225830233E-5	2.9974943514395655E-4	0.002519867544769181	2.507734226363276E-4	0.0562809851400244	0.2175029644057448	0.8331565917451281	0.0010616980005889742	0.03228037781831953	0.9814632957220139	0.027402605774995616	6.663410496716998E-5	2.498877741697921E-7	2.505648560434161E-7	4.704555541344944E-5	1.8181302455081016E-4	0.0029485300609030604	0.08964870417319305	1.850557527562618E-4	4.831014227654383E-5	0.08964884489511436	0.0029485493298786964	0.892593450514265	0.7716157347766566	0.15990400899415766	0.9917165071171291	0.900049	1.4993270450256643E-16	1.4993266450187525E-16	1.5033785351137385E-16	1.5033891362604966E-16	2.8227767843563185E-14	2.8227333248069663E-14	2.898637607760584E-14	2.89860853659263E-14	1.0908803653981774E-13	1.0908781473048609E-13	1.1103312349998073E-13	1.1103345165375709E-13	1.7691247139914712E-12	1.7691180365418362E-12	1.7691362725660745E-12	1.7691295979272178E-12	5.3789215749508704E-11	5.378922250391583E-11	5.378930016412454E-11	5.378930693706862E-11
99.0	4.0E-12	2.975010417074704E-5	2.997496851545869E-4	0.0025199493264885203	2.5052309328512854E-4	0.05646775599110302	0.21779192587444793	0.8326807172129871	0.001062893508962339	0.03229823095578835	0.9814442885037388	0.027402629848076808	6.664332771144078E-5	2.4989582925299105E-7	2.503148454131372E-7	4.715455911825147E-5	1.8187281043341382E-4	0.0029501644337729957	0.08964705244584031	1.8497564032745944E-4	4.838103196107447E-5	0.08964718725471477	0.0029501828971956402	0.8925762297987014	0.7712190914441119	0.1598768116415372	0.9916973740304155	0.900049	1.499375223203546E-16	1.4993749755179462E-16	1.501879660967996E-16	1.5018890724788233E-16	2.8293172136093023E-14	2.829273547095088E-14	2.9028895579181936E-14	2.902861917664468E-14	1.0912394159032021E-13	1.0912368626004829E-13	1.1098507146841494E-13	1.1098538419647567E-13	1.7701050571913584E-12	1.7700986602637975E-12	1.7701161321992725E-12	1.7701097383173842E-12	5.3788225000401976E-11	5.378823146750419E-11	5.378830586467938E-11	5.378831235282886E-11
