time	compartment	ADP	NAD	ATP	NADH	pyruvate	lactate	CoA	halfglucose	AcCoA	AcP	Ac	AcO	EtOH	AcLac	AcetoinIn	AcetoinOut	Butanediol	O2	PO4	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14
13.0	1.0	0.821578818206575	9.832451317755329	4.178421181793441	0.16754868224464287	0.4120164616376762	0.1	0.353957042108193	30.0	0.6460429578918062	0.056311148824139394	1.0	0.022526307355875002	1.0	5.643364519633754E-4	3.751401984317277E-4	0.0	0.01	0.2	10.0	329.73009446787825	320.72922533460184	8.988905592307777	8.07002724169443	8.070027241360066	0.9188783492738006	0.9188783487042733	0.005981775691526627	0.005981606387549128	0.015004482180384603	-0.009022723367494262	337.8001217092418	16.161040745349553	1.693009355890126E-7
14.0	1.0	0.821578818220158	9.832451317514254	4.178421181779855	0.16754868248571383	0.41201646112588636	0.1	0.35395704230208525	30.0	0.6460429576979138	0.05631114879916304	1.0	0.022526307371450328	1.0	5.643364519123086E-4	3.751411905270581E-4	0.0	0.01	0.2	10.0	329.73009446186995	320.7292253535868	8.988905583570657	8.07002723585727	8.070027235097179	0.9188783501117287	0.9188783510042742	0.00598177567370065	0.005981606386948544	0.015004521858243686	-0.00902251981390623	337.8001216984712	16.161040762494103	1.6930093557369257E-7
15.0	1.0	0.8215788182041837	9.832451317785583	4.178421181795828	0.16754868221438052	0.4120164616946415	0.1	0.35395704206138195	30.0	0.6460429579386168	0.05631114883053854	1.0	0.02252630735633046	1.0	5.643364520505678E-4	3.751400827641131E-4	0.0	0.01	0.2	10.0	329.7300944683337	320.72922532776744	8.988905592620313	8.07002724305391	8.07002724299089	0.9188783491765595	0.918878348513317	0.005981775693511592	0.005981606388480179	0.015004477554374205	-0.009022747100667439	337.80012171113754	16.16104074319735	1.6930093561517032E-7
16.0	1.0	0.8215788181980537	9.83245131788458	4.178421181801958	0.16754868211538107	0.41201646188650637	0.1	0.35395704196658057	30.0	0.6460429580334183	0.05631114884342744	1.0	0.022526307356954583	1.0	5.643364523846243E-4	3.7513978260064713E-4	0.0	0.01	0.2	10.0	329.7300944705714	320.7292253087776	8.988905595471754	8.070027245816657	8.07002724624399	0.9188783482595597	0.9188783478535082	0.00598177570019757	0.005981606392038718	0.015004465549637021	-0.009022808699167762	337.80012171599816	16.161040736156686	1.6930093571538726E-7
17.0	1.0	0.821578818204448	9.832451317758714	4.1784211817955645	0.1675486822412484	0.4120164616105194	0.1	0.35395704204520345	30.0	0.6460429579547952	0.056311148833702654	1.0	0.022526307368122854	1.0	5.64336452451453E-4	3.751403209292934E-4	0.0	0.01	0.2	10.0	329.7300944671312	320.7292253133268	8.988905590098451	8.070027243395362	8.070027243832074	0.9188783486395926	0.9188783491775121	0.00598177569058572	0.005981606392714822	0.015004487079552055	-0.009022698249691213	337.80012171092795	16.16104074510815	1.6930093573543587E-7
18.0	1.0	0.82157881820322	9.83245131780413	4.178421181796793	0.16754868219582508	0.41201646173975215	0.1	0.3539570420480827	30.0	0.646042957951916	0.05631114883207373	1.0	0.022526307352945103	1.0	5.643364519777288E-4	3.7513996950914584E-4	0.0	0.01	0.2	10.0	329.7300944688276	320.7292253298019	8.988905593429731	8.070027243478279	8.07002724337274	0.91887834932728	0.9188783482476077	0.005981775695082038	0.005981606387714949	0.015004473024855223	-0.009022770333563494	337.80012171190185	16.161040741877727	1.6930093559331862E-7
19.0	1.0	0.8215788182025684	9.832451317766507	4.178421181797442	0.16754868223345268	0.41201646163935535	0.1	0.35395704198693706	30.0	0.6460429580130611	0.0563111488415381	1.0	0.022526307366288287	1.0	5.643364525113475E-4	3.7514022664867665E-4	0.0	0.01	0.2	10.0	329.7300944666736	320.72922532022375	8.988905589016422	8.070027245105008	8.07002724585416	0.9188783493717962	0.9188783490491589	0.0059817756915906736	0.00598160639335527	0.015004483308893217	-0.00902271758660734	337.8001217124182	16.161040744553738	1.6930093575340425E-7
20.0	1.0	0.8215788182007572	9.83245131777144	4.178421181799257	0.1675486822285241	0.41201646161945166	0.1	0.3539570419342553	30.0	0.6460429580657437	0.05631114884953885	1.0	0.022526307374330045	1.0	5.643364527384638E-4	3.751402839713859E-4	0.0	0.01	0.2	10.0	329.7300944661398	320.72922530127073	8.988905587269466	8.07002724652729	8.070027247921484	0.918878349035824	0.9188783493411955	0.005981775690899744	0.005981606395758992	0.015004485601457562	-0.009022705834317163	337.80012171385476	16.161040744203216	1.6930093582153913E-7
21.0	1.0	0.8215788181931899	9.832451317967504	4.17842118180682	0.1675486820324638	0.4120164620549057	0.1	0.3539570418943918	30.0	0.6460429581056079	0.05631114885305132	1.0	0.02252630735429281	1.0	5.643364524904888E-4	3.7513948374176255E-4	0.0	0.01	0.2	10.0	329.7300944725593	320.7292252975813	8.988905598194599	8.070027247946133	8.070027248666117	0.9188783477475029	0.9188783471717303	0.005981775706063936	0.005981606393178626	0.015004453597075255	-0.009022870022542085	337.80012171985476	16.16104073025975	1.6930093574714663E-7
22.0	1.0	0.8215788182069995	9.832451317731195	4.1784211817930075	0.1675486822687713	0.4120164615638647	0.1	0.3539570421001345	30.0	0.6460429578998652	0.056311148826038444	1.0	0.022526307366027936	1.0	5.643364523490322E-4	3.75140415006379E-4	0.0	0.01	0.2	10.0	329.7300944668809	320.72922532269337	8.988905590263249	8.070027241820972	8.070027241871369	0.9188783487617354	0.9188783492830203	0.005981775688959715	0.005981606391623661	0.01500449084207087	-0.009022678945178315	337.80012170890416	16.161040747065528	1.6930093570470964E-7
23.0	1.0	0.821578818209109	9.832451317699368	4.178421181790899	0.16754868230059758	0.41201646149951265	0.1	0.3539570421352086	30.0	0.6460429578647908	0.056311148821348946	1.0	0.0225263073664874	1.0	5.643364522119421E-4	3.7514052393617845E-4	0.0	0.01	0.2	10.0	329.73009446622564	320.7292253271651	8.98890558944273	8.070027240788159	8.070027240684848	0.9188783489312261	0.918878349521907	0.005981775686716963	0.005981606390164159	0.015004495198609098	-0.009022656592924961	337.8001217072315	16.16104074932896	1.693009356635826E-7
24.0	1.0	0.8215788182100711	9.832451317733891	4.178421181789936	0.1675486822660757	0.41201646155275806	0.1	0.3539570422055565	30.0	0.6460429577944431	0.05631114881137021	1.0	0.022526307359817227	1.0	5.643364518760313E-4	3.7514040137462943E-4	0.0	0.01	0.2	10.0	329.7300944683981	320.72922531219245	8.988905593317247	8.070027238793928	8.070027238075204	0.9188783481239093	0.9188783490124811	0.005981775688568069	0.005981606386611251	0.015004490296882698	-0.009022681741786633	337.8001217064686	16.16104074687382	1.6930093556280937E-7
25.0	1.0	0.8215788182076277	9.832451317721686	4.17842118179238	0.1675486822782841	0.4120164615420502	0.1	0.35395704211053	30.0	0.6460429578894697	0.05631114882469638	1.0	0.022526307366815955	1.0	5.643364522751456E-4	3.751404515256293E-4	0.0	0.01	0.2	10.0	329.73009446668624	320.7292253224527	8.988905589975504	8.070027241508413	8.070027241532387	0.9188783487436598	0.9188783493808119	0.005981775688199171	0.00598160639083837	0.015004492302621708	-0.00902267145202305	337.8001217084062	16.161040747742057	1.6930093568254367E-7
26.0	1.0	0.821578818213429	9.83245131762651	4.178421181786582	0.1675486823734566	0.4120164613577672	0.1	0.35395704219910584	30.0	0.6460429578008942	0.05631114881267245	1.0	0.02252630736653208	1.0	5.643364520129185E-4	3.7514075019300314E-4	0.0	0.01	0.2	10.0	329.73009446449385	320.7292253408096	8.988905587160279	8.070027238924599	8.070027238499588	0.9188783496216819	0.9188783500279366	0.005981775681777997	0.005981606388041222	0.015004504247524189	-0.009022610162123811	337.8001217038065	16.161040754510562	1.6930093560387556E-7
27.0	1.0	0.8215788182070872	9.832451317751705	4.178421181792923	0.16754868224826777	0.4120164616324771	0.1	0.3539570421215054	30.0	0.6460429578784949	0.0563111488222551	1.0	0.022526307355354408	1.0	5.643364519439789E-4	3.7514021428971996E-4	0.0	0.01	0.2	10.0	329.7300944679233	320.72922533641355	8.988905592525771	8.070027241316518	8.070027240875262	0.9188783492440613	0.9188783487082458	0.005981775691345348	0.0059816063873426	0.015004482814609123	-0.009022720113931881	337.8001217088351	16.161040745607345	1.6930093558319366E-7
28.0	1.0	0.8215788182078918	9.832451317712081	4.178421181792123	0.16754868228789288	0.41201646151409266	0.1	0.35395704211088147	30.0	0.6460429578891187	0.0563111488249419	1.0	0.02252630737068179	1.0	5.643364524361119E-4	3.75140546450137E-4	0.0	0.01	0.2	10.0	329.7300944663293	320.72922531858865	8.988905589289947	8.070027241458638	8.070027241603496	0.9188783485165402	0.9188783496040931	0.0059817756872270565	0.0059816063925387354	0.01500449609903232	-0.009022651982212708	337.8001217081976	16.161040748425414	1.6930093573083357E-7
29.0	1.0	0.8215788182094627	9.832451317740091	4.178421181790551	0.1675486822598847	0.41201646158345223	0.1	0.3539570421927913	30.0	0.646042957807209	0.05631114881284409	1.0	0.022526307358388224	1.0	5.643364518791582E-4	3.7514034839238036E-4	0.0	0.01	0.2	10.0	329.7300944684211	320.72922532243444	8.988905593580052	8.070027239201224	8.070027238449406	0.9188783483050662	0.9188783489116806	0.0059817756896371685	0.005981606386647562	0.015004488177910712	-0.009022692609280781	337.80012170695187	16.161040746433518	1.6930093556374745E-7
30.0	1.0	0.8215788182014295	9.832451317765154	4.178421181798581	0.167548682234825	0.41201646163669037	0.1	0.35395704194617067	30.0	0.6460429580538288	0.05631114884736147	1.0	0.022526307367645798	1.0	5.643364525029815E-4	3.7514019253909447E-4	0.0	0.01	0.2	10.0	329.7300944660976	320.72922532048335	8.988905587718843	8.070027246255197	8.070027247363193	0.9188783497369942	0.9188783491137099	0.005981775691497769	0.00598160639326864	0.015004481944714643	-0.009022724580485354	337.8001217133211	16.16104074465131	1.6930093575089443E-7
31.0	1.0	0.8215788182124666	9.832451317721532	4.178421181787546	0.167548682278451	0.4120164614856971	0.1	0.3539570422682959	30.0	0.6460429577317034	0.05631114880312247	1.0	0.02252630736166329	1.0	5.64336451878759E-4	3.7514055243263684E-4	0.0	0.01	0.2	10.0	329.73009446888096	320.72922528823085	8.988905593816533	8.07002723692751	8.070027235956744	0.9188783474287513	0.9188783491729919	0.0059817756862323886	0.005981606386631127	0.01500449633829641	-0.009022650759905534	337.80012170456985	16.161040747753916	1.693009355636277E-7
32.0	1.0	0.8215788182092739	9.832451317741723	4.17842118179074	0.16754868225825975	0.412016461591724	0.1	0.3539570421881475	30.0	0.6460429578118517	0.05631114881339846	1.0	0.022526307357936638	1.0	5.643364518808359E-4	3.7514033281072005E-4	0.0	0.01	0.2	10.0	329.730094468414	320.72922532525433	8.98890559361371	8.070027239346912	8.070027238591129	0.9188783483761487	0.9188783488821196	0.005981775689925289	0.005981606386666275	0.015004487554737812	-0.009022695805232241	337.80012170710154	16.161040746317944	1.6930093556425078E-7
33.0	1.0	0.8215788181941663	9.832451317948532	4.178421181805845	0.1675486820514539	0.4120164620220828	0.1	0.3539570419053572	30.0	0.6460429580946425	0.05631114885130602	1.0	0.022526307352778312	1.0	5.643364523651802E-4	3.7513949982527744E-4	0.0	0.01	0.2	10.0	329.73009447203776	320.7292253036572	8.988905597493329	8.070027247660883	8.070027248229128	0.91887834815858	0.9188783472417256	0.00598177570491945	0.005981606391849549	0.015004454240319326	-0.009022866715464676	337.8001217190806	16.161040731610267	1.6930093570955404E-7
34.0	1.0	0.8215788182068967	9.83245131773266	4.178421181793114	0.1675486822673256	0.4120164615665176	0.1	0.3539570420982894	30.0	0.6460429579017106	0.056311148826291034	1.0	0.02252630736608392	1.0	5.64336452353356E-4	3.7514041056598853E-4	0.0	0.01	0.2	10.0	329.73009446690753	320.7292253223248	8.988905590288821	8.070027241874516	8.070027241935522	0.9188783487487764	0.9188783492752838	0.005981775689052158	0.0059816063916697535	0.015004490664481902	-0.009022679856411	337.8001217089861	16.16104074696269	1.6930093570600677E-7
35.0	1.0	0.8215788182086229	9.832451317706926	4.178421181791388	0.16754868229305717	0.4120164615140202	0.1	0.3539570421273259	30.0	0.6460429578726736	0.05631114882241479	1.0	0.022526307366556607	1.0	5.643364522326483E-4	3.75140499537094E-4	0.0	0.01	0.2	10.0	329.73009446638736	320.7292253256535	8.988905589638494	8.070027241018677	8.07002724095435	0.9188783488669021	0.9188783494725286	0.0059817756872224655	0.005981606390385078	0.015004494222792153	-0.009022661599780282	337.8001217076175	16.161040748792676	1.6930093566979447E-7
36.0	1.0	0.8215788182120447	9.832451317709651	4.178421181787961	0.16754868229033643	0.4120164614379535	0.1	0.353957042227129	30.0	0.6460429577728706	0.056311148809109444	1.0	0.022526307363624536	1.0	5.643364518777904E-4	3.751405731266116E-4	0.0	0.01	0.2	10.0	329.7300944681188	320.7292252754046	8.988905591521524	8.070027238074639	8.070027237526226	0.9188783479436053	0.9188783493347852	0.005981775684569485	0.005981606386619622	0.015004497165931203	-0.009022646510766284	337.8001217049034	16.161040748599177	1.6930093556333712E-7
37.0	1.0	0.8215788182101783	9.832451317739492	4.178421181789825	0.16754868226048675	0.4120164615843017	0.1	0.35395704221671676	30.0	0.6460429577832831	0.056311148809426975	1.0	0.02252630735723605	1.0	5.643364518640978E-4	3.751403596750437E-4	0.0	0.01	0.2	10.0	329.73009446870856	320.72922532378266	8.988905594291872	8.070027238526116	8.070027237565094	0.9188783481569177	0.9188783488691187	0.005981775689666602	0.005981606386487265	0.015004488629149533	-0.009022690295367675	337.8001217063831	16.161040746476328	1.6930093555922933E-7
38.0	1.0	0.8215788182032461	9.83245131776002	4.178421181796753	0.16754868223995725	0.41201646160671423	0.1	0.3539570420053339	30.0	0.6460429579946657	0.05631114883945823	1.0	0.022526307369815958	1.0	5.643364524592432E-4	3.7514029042357743E-4	0.0	0.01	0.2	10.0	329.7300944666672	320.72922530922267	8.988905588883268	8.07002724451211	8.070027245321757	0.9188783489050534	0.9188783492372417	0.005981775690453268	0.005981606392799211	0.015004485859506499	-0.009022704505818747	337.8001217118793	16.161040745016315	1.6930093573777294E-7
39.0	1.0	0.8215788182049593	9.832451317752053	4.178421181795037	0.1675486822479235	0.412016461594308	0.1	0.35395704205647754	30.0	0.6460429579435215	0.05631114883225614	1.0	0.02252630736988284	1.0	5.643364525610835E-4	3.75140388597924E-4	0.0	0.01	0.2	10.0	329.73009446702804	320.7292253126048	8.98890559000154	8.070027243055184	8.07002724346279	0.9188783484502753	0.9188783492950842	0.005981775690022198	0.00598160639387272	0.015004489785891162	-0.009022684370371854	337.80012171052056	16.161040745582856	1.6930093576832502E-7
40.0	1.0	0.8215788182062655	9.832451317739743	4.178421181793731	0.16754868226023062	0.4120164615750544	0.1	0.3539570420851912	30.0	0.6460429579148079	0.05631114882818064	1.0	0.02252630736750317	1.0	5.643364523340465E-4	3.7514039165544754E-4	0.0	0.01	0.2	10.0	329.73009446698813	320.7292253177767	8.988905590224169	8.070027242241544	8.070027242418941	0.9188783486104092	0.9188783492837442	0.005981775689349295	0.005981606391466228	0.015004489908173754	-0.009022683737572059	337.8001217094848	16.161040746458124	1.6930093570021394E-7
41.0	1.0	0.8215788182065876	9.832451317735774	4.178421181793411	0.16754868226419725	0.412016461567984	0.1	0.3539570420915207	30.0	0.6460429579084787	0.0563111488273045	1.0	0.022526307367300845	1.0	5.643364523200438E-4	3.751404050582571E-4	0.0	0.01	0.2	10.0	329.7300944669318	320.72922531891487	8.988905590195115	8.070027242059194	8.070027242195527	0.9188783486361545	0.9188783493029902	0.005981775689102891	0.005981606391317014	0.015004490444205699	-0.009022680987308922	337.8001217092296	16.16104074674022	1.693009356960131E-7
42.0	1.0	0.8215788182080213	9.832451317715941	4.178421181791981	0.16754868228402678	0.41201646153122695	0.1	0.3539570421173218	30.0	0.6460429578826775	0.0563111488237717	1.0	0.022526307366692797	1.0	5.643364522582776E-4	3.7514047024783805E-4	0.0	0.01	0.2	10.0	329.7300944665735	320.7292253237416	8.988905589853482	8.070027241310651	8.070027241297918	0.9188783487908485	0.9188783494155592	0.005981775687822033	0.0059816063906584695	0.015004493051397698	-0.009022667610121146	337.8001217080933	16.161040748150466	1.6930093567748328E-7
43.0	1.0	0.8215788182152274	9.832451317595202	4.178421181784775	0.16754868240477017	0.4120164612951761	0.1	0.35395704222494234	30.0	0.6460429577750569	0.0563111488091498	1.0	0.022526307367152602	1.0	5.643364519347157E-4	3.751408514949039E-4	0.0	0.01	0.2	10.0	329.7300944637258	320.72922534565186	8.988905586104918	8.070027238172996	8.070027237613479	0.9188783498732124	0.9188783502698061	0.005981775679597179	0.005981606387206311	0.015004508298992246	-0.00902258937429379	337.80012170237944	16.161040756737524	1.693009355804147E-7
44.0	1.0	0.8215788182060566	9.83245131776018	4.178421181793948	0.16754868223979616	0.4120164616454445	0.1	0.35395704209623563	30.0	0.6460429579037636	0.05631114882581884	1.0	0.022526307356359826	1.0	5.643364519836602E-4	3.7514018069796103E-4	0.0	0.01	0.2	10.0	329.73009446789285	320.72922533267877	8.988905592203562	8.070027242035652	8.070027241790745	0.9188783492669468	0.918878348690394	0.005981775691797397	0.005981606387765182	0.015004481471140366	-0.009022727006281895	337.80012170965153	16.161040745004854	1.6930093559509802E-7
45.0	1.0	0.8215788182090498	9.832451317749495	4.178421181790958	0.167548682250484	0.4120164616306833	0.1	0.3539570421875065	30.0	0.6460429578124931	0.05631114881290192	1.0	0.02252630735405971	1.0	5.643364519132936E-4	3.7514027677599756E-4	0.0	0.01	0.2	10.0	329.73009446868394	320.7292253383678	8.988905594410209	8.070027239444286	8.07002723845475	0.9188783486444485	0.918878348671074	0.005981775691282556	0.005981606387013637	0.01500448531368521	-0.009022707299417707	337.80012170727844	16.161040745764954	1.6930093557398806E-7
46.0	1.0	0.821578818207722	9.83245131771884	4.178421181792286	0.16754868228114145	0.41201646153601695	0.1	0.3539570421112273	30.0	0.646042957888772	0.05631114882464743	1.0	0.0225263073674117	1.0	5.64336452351051E-4	3.751404774236218E-4	0.0	0.01	0.2	10.0	329.7300944665853	320.7292253226977	8.98890558982461	8.070027241481903	8.070027241521744	0.9188783487284792	0.918878349424746	0.005981775687989808	0.005981606391641323	0.015004493338385981	-0.009022666140016728	337.80012170833135	16.161040747945254	1.6930093570531527E-7
47.0	1.0	0.8215788182158913	9.832451317583619	4.178421181784117	0.16754868241637286	0.41201646127195074	0.1	0.35395704223441943	30.0	0.6460429577655795	0.05631114880785052	1.0	0.02252630736740791	1.0	5.643364519058674E-4	3.751408890808831E-4	0.0	0.01	0.2	10.0	329.73009446343957	320.72922534742537	8.988905585710492	8.070027237898259	8.07002723728663	0.9188783499648255	0.9188783503604543	0.005981775678787953	0.005981606386898305	0.015004509802205841	-0.009022581661406065	337.80012170185364	16.161040757562667	1.693009355717602E-7
48.0	1.0	0.821578818205716	9.832451317763933	4.178421181794292	0.1675486822360635	0.41201646165177397	0.1	0.35395704208896966	30.0	0.6460429579110293	0.05631114882683168	1.0	0.022526307356642964	1.0	5.643364519973172E-4	3.75140168017895E-4	0.0	0.01	0.2	10.0	329.7300944679291	320.7292253314094	8.988905592186747	8.070027242244027	8.070027242049763	0.9188783492482989	0.9188783486760433	0.00598177569201799	0.005981606387910688	0.01500448096401383	-0.00902272960822837	337.800121709922	16.16104074473937	1.6930093559919515E-7
49.0	1.0	0.8215788182075003	9.832451317752266	4.178421181792505	0.16754868224774047	0.41201646163881217	0.1	0.3539570421361775	30.0	0.6460429578638213	0.05631114882006314	1.0	0.022526307354044792	1.0	5.643364519655233E-4	3.7514022032142635E-4	0.0	0.01	0.2	10.0	329.7300944681294	320.72922533956	8.98890559307679	8.070027240915493	8.070027240306896	0.9188783491999876	0.9188783486514793	0.005981775691566215	0.0059816063875705846	0.01500448305584118	-0.009022718877317065	337.80012170850677	16.16104074556981	1.6930093558965697E-7
50.0	1.0	0.8215788182042316	9.832451317755208	4.178421181795774	0.16754868224479874	0.4120164615912673	0.1	0.35395704203622813	30.0	0.6460429579637706	0.056311148835263815	1.0	0.02252630737276468	1.0	5.643364525980239E-4	3.751403976415594E-4	0.0	0.01	0.2	10.0	329.73009446686797	320.72922530644365	8.988905589435118	8.070027243610971	8.07002724423879	0.9188783483190234	0.9188783493903332	0.005981775689916666	0.005981606394263703	0.015004490147582305	-0.009022682517358271	337.80012171109877	16.161040745360598	1.6930093577940715E-7
51.0	1.0	0.8215788182072207	9.832451317727434	4.1784211817927845	0.16754868227257538	0.4120164615526792	0.1	0.35395704210330836	30.0	0.6460429578966899	0.0563111488256835	1.0	0.022526307366978724	1.0	5.643364522927406E-4	3.7514043285890127E-4	0.0	0.01	0.2	10.0	329.730094466792	320.7292253210911	8.988905590080785	8.070027241718131	8.070027241783047	0.918878348697977	0.9188783493479017	0.0059817756885695555	0.005981606391025971	0.015004491556064616	-0.00902267528253226	337.80012170872857	16.161040747336024	1.6930093568782216E-7
