time	Cytoplasm	ER	Ca_cyt	Ca_er	IP3_cyt	Na_cyt	ATP_cyt	ADP_cyt	n	V	Vca	TV	Ca_ec	Vk	K_ec	K_cyt	Vna	Na_ec	Vnaca	pvca	Vcah	Kcah	f_CRAN	gm_CRAN	Kcar	p_CRAN	V_CRAN	pna	f_5	f5_ast	b_5	b5_ast	F1	f_1	F4	f_4	F5	B2	b_2	B3	b_3	B4	b_4	P	B6	b_6	Ksup	D	f_2	f_3	f_6	b_1	f_Ca	Kkca	Okatp	Kdd	Ktd	Ktt	n_infinity	Vn	Sn	tau_n	c	Vtau	a	b	I_Vca	gmvca	I_CaPump	Pmcap	Kcap	I_NaCa	gnaca	Knaca	I_CRAN	I_Na	gmna	I_NaK	Pnak	I_KDr	gmKDr	I_KCa	gmkca	I_KATP	gmkatp	Jerp	Pcaer	Kcarp	O_infinity	Krca	Kip3	Jout	Pleak	Pip3	Cm	fi	F	ksg	fer	kip	Kipca	kdip	kadp	katpca	katp	Calcium_cyt_Ivca	Calcium_cyt_Inaca	Calcium_cyt_Icapump	Calcium_cyt_Jerp	Calcium_cyt_Jout	Calcium_cyt_sequestration	IP3_synthesis	IP3_degradation	Na_Inaca	Na_Inak	Na_Ina	Na_Icran	ATP_production	ATP_NaKATPase	ATP_Capump	ATP_Jerp	ATP_Ca_dependent_consumption	ATP_consumption
25.0	7.64E-13	2.8E-13	0.08530299750548463	22.79992694770739	0.32999496389374017	9858.407203565559	958.1909718805466	3041.8090281194536	0.0013797614147522653	-59.79561661272405	137.99111783782826	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92318501490955	140000.0	-63.21268063092787	0.013462737238817328	-19.0	9.5	-0.7	0.7	200.0	-59.79561661272405	0.0	0.003967878559925928	6.535317474341561E-4	0.002	0.09180885279952686	0.03	239.53019448593	2.5E-10	0.96	1.5E-8	0.6262082202287259	0.3041809028119454	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	367.9047243872458	10.0	0.172	11.5	100.0	0.34618698209777815	0.1	0.012948212912582885	17.0	26.0	1.0	0.0014391952488747423	-14.0	7.0	11.55335261320369	20.0	-75.0	65.0	20.0	-2050.3181431282737	770.0	842.3649098489497	2000.0	0.1	0.017625006461928466	271.0	0.75	-5471.487942340494	-622.4115964289973	1200.0	1756.873202702338	600.0	62.99611415378775	3000.0	684.9243338376575	130.0	4729.438524703639	24000.0	0.0029697342904515347	0.105	0.5	5.757497267496135E-4	0.077	3.2	2.2871559212592494E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0625061632006393E-16	1.826709484575682E-21	8.730527127003676E-17	2.2688769979049724E-15	2.2871559212592494E-15	6.517149009419027E-18	9.970294848693216E-18	1.00846460965927E-17	5.480128453727045E-19	5.4626310909540485E-14	6.450863827838496E-15	5.6708171657153894E-14	8.598585760688071E-13	1.8208770303180163E-14	8.730527127003675E-15	1.1344384989524862E-15	3.1223366716127796E-15	3.660289512583688E-14
26.0	7.64E-13	2.8E-13	0.08531954709048693	22.799925065285265	0.32999481715190826	9858.418244110662	959.2274389578528	3040.772561042147	0.001384780835883071	-59.7851537140195	137.98852515343506	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92315507968785	140000.0	-63.20758506780663	0.013477372753998242	-19.0	9.5	-0.7	0.7	200.0	-59.7851537140195	0.0	0.003962713063867993	6.53659665609413E-4	0.002	0.09179088623138686	0.03	239.53099924479912	2.5E-10	0.96	1.5E-8	0.6270082869925636	0.3040772561042147	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	368.2728111272565	10.0	0.172	11.5	100.0	0.346362635592039	0.1	0.012938664474195507	17.0	26.0	1.0	0.0014413449193321293	-14.0	7.0	11.553627154822852	20.0	-75.0	65.0	20.0	-2052.411585090197	770.0	842.5540857954691	2000.0	0.1	0.017669821110246738	271.0	0.75	-5470.091433051924	-621.551427375499	1200.0	1762.6092034785117	600.0	63.26875359242123	3000.0	685.7429753543106	130.0	4729.199903526178	24000.0	0.002970854108553011	0.105	0.5	5.75801947318903E-4	0.077	3.2	2.2871554887274264E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0635910167850946E-16	1.8313542115610445E-21	8.732487804274954E-17	2.2697325389345004E-15	2.2871554887274264E-15	6.518413397713202E-18	9.973995518995285E-18	1.0084641612162317E-17	5.494062634683133E-19	5.4804659899834536E-14	6.441948773130528E-15	5.6693697808487575E-14	8.595655875553942E-13	1.8268219966611512E-14	8.732487804274955E-15	1.1348662694672502E-15	3.126320494778495E-15	3.664248816818998E-14
27.0	7.64E-13	2.8E-13	0.08533619251279499	22.7999232750319	0.32999467527718124	9858.429024929757	960.2633855633975	3039.7366144366024	0.0013895529253089454	-59.77577302573213	137.9859179622516	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92312584871694	140000.0	-63.202458378352354	0.013490507813543039	-19.0	9.5	-0.7	0.7	200.0	-59.77577302573213	0.0	0.003958087546040417	6.537743740938058E-4	0.002	0.09177478099101968	0.03	239.53178507366044	2.5E-10	0.96	1.5E-8	0.6277955938619091	0.3039736614436603	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	368.63359127660834	10.0	0.172	11.5	100.0	0.34653931415528555	0.1	0.012929134338458059	17.0	26.0	1.0	0.001443274968436784	-14.0	7.0	11.553872399229919	20.0	-75.0	65.0	20.0	-2054.2873408695164	770.0	842.7443318875394	2000.0	0.1	0.017709048572267676	271.0	0.75	-5468.839399682528	-620.7812206993833	1200.0	1768.214731130343	600.0	63.5258887585341	3000.0	686.5153718793093	130.0	4728.6273722689275	24000.0	0.0029719806057534877	0.105	0.5	5.758544891494454E-4	0.077	3.2	2.287155064580684E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.064563062066392E-16	1.8354198654990597E-21	8.734459572861475E-17	2.2705931827956646E-15	2.287155064580684E-15	6.519685107977538E-18	9.97771821766331E-18	1.008463727647066E-17	5.506259596497179E-19	5.497895210023349E-14	6.433966115970185E-15	5.668072135236076E-14	8.592727461689387E-13	1.83263173667445E-14	8.734459572861474E-15	1.1352965913978323E-15	3.1303074472968875E-15	3.668206132852179E-14
28.0	7.64E-13	2.8E-13	0.0853529193802047	22.799921577425653	0.3299945382956054	9858.439554179326	961.2988135971765	3038.7011864028236	0.0013940806995595624	-59.76739010127857	137.98329852646958	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92309729987919	140000.0	-63.19730515330156	0.013502256463614894	-19.0	9.5	-0.7	0.7	200.0	-59.76739010127857	0.0	0.003953958565332264	6.538768988020907E-4	0.002	0.09176039115301463	0.03	239.532552566929	2.5E-10	0.96	1.5E-8	0.6285710870570508	0.30387011864028235	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	368.98759989281365	10.0	0.172	11.5	100.0	0.3467168651010263	0.1	0.012919622438430122	17.0	26.0	1.0	0.001445001914026136	-14.0	7.0	11.554090838337014	20.0	-75.0	65.0	20.0	-2055.9619955553976	770.0	842.9354832199008	2000.0	0.1	0.01774311831693386	271.0	0.75	-5467.720540121859	-620.0937264807073	1200.0	1773.6995711437526	600.0	63.767943448392344	3000.0	687.2449562247153	130.0	4727.747845809372	24000.0	0.0029731128111434727	0.105	0.5	5.759073061413029E-4	0.077	3.2	2.2871546490597646E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0654308936909353E-16	1.838950957862244E-21	8.736440723634771E-17	2.2714581877136132E-15	2.2871546490597646E-15	6.5209630406476395E-18	9.981459735435752E-18	1.0084633090313701E-17	5.516852873586732E-19	5.5149491770029105E-14	6.4268407159735435E-15	5.6669125150249874E-14	8.589800513723502E-13	1.8383163923343033E-14	8.73644072363477E-15	1.1357290938568066E-15	3.1342970172428063E-15	3.672161467941215E-14
29.0	7.64E-13	2.8E-13	0.08536971441494907	22.79991997287061	0.32999440622922604	9858.449839392775	962.3337248343884	3037.6662751656118	0.0013983682417195737	-59.75992708865152	137.98066893207903	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92306941274649	140000.0	-63.19212962591862	0.013512724350221177	-19.0	9.5	-0.7	0.7	200.0	-59.75992708865152	0.0	0.003950286293998647	6.539681863476279E-4	0.002	0.09174758230227728	0.03	239.53330227361067	2.5E-10	0.96	1.5E-8	0.6293356406911021	0.3037666275165612	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	369.3353311686803	10.0	0.172	11.5	100.0	0.34689514754489614	0.1	0.012910128708594863	17.0	26.0	1.0	0.0014465410869327901	-14.0	7.0	11.554284734872441	20.0	-75.0	65.0	20.0	-2057.4509084949623	770.0	843.1273877064666	2000.0	0.1	0.01777242648754265	271.0	0.75	-5466.724439855032	-619.4822999257749	1200.0	1779.0727224211582	600.0	63.995372026434154	3000.0	687.9348936062285	130.0	4726.58611639928	24000.0	0.0029742498286051463	0.105	0.5	5.759603557767288E-4	0.077	3.2	2.2871542423833686E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0662024711068882E-16	1.84198854615149E-21	8.738429680328202E-17	2.272326869054332E-15	2.2871542423833686E-15	6.52224618130211E-18	9.98521711035474E-18	1.008462905436515E-17	5.5259656384544695E-19	5.531655871133828E-14	6.4205037044698644E-15	5.665880126294276E-14	8.586875026638151E-13	1.843885290377943E-14	8.738429680328202E-15	1.136163434527166E-15	3.1382887309696625E-15	3.676114828867364E-14
30.0	7.64E-13	2.8E-13	0.08538656537111361	22.799918461702315	0.3299942790963962	9858.45988753045	963.3681209354471	3036.631879064553	0.0014024205181868271	-59.75331220239434	137.97803110194886	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92304216844464	140000.0	-63.18693569856377	0.013522009315895988	-19.0	9.5	-0.7	0.7	200.0	-59.75331220239434	0.0	0.0039470341942291496	6.54049110268583E-4	0.002	0.0917362305949185	0.03	239.534034700947	2.5E-10	0.96	1.5E-8	0.6300900623589458	0.3036631879064553	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	369.6772416071864	10.0	0.172	11.5	100.0	0.34707403153068234	0.1	0.012900653084757817	17.0	26.0	1.0	0.0014479067106722263	-14.0	7.0	11.554456146003965	20.0	-75.0	65.0	20.0	-2058.7683009785865	770.0	843.3199051292851	2000.0	0.1	0.017797338584523925	271.0	0.75	-5465.841500134021	-618.9408468946885	1200.0	1784.3424631979528	600.0	64.2086522610171	3000.0	688.5881032947617	130.0	4725.165024996495	24000.0	0.002975390831278562	0.105	0.5	5.760135988542542E-4	0.077	3.2	2.287153844749795E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0668851640040352E-16	1.8445705119473415E-21	8.740424989680107E-17	2.2731985950968214E-15	2.287153844749795E-15	6.5235335943530804E-18	9.988987609466369E-18	1.008462516918587E-17	5.5337115358420245E-19	5.5480410318638744E-14	6.414891919932513E-15	5.6649650206084065E-14	8.583950995739677E-13	1.8493470106212913E-14	8.740424989680106E-15	1.1365992975484107E-15	3.142282150325595E-15	3.680066221973408E-14
31.0	7.64E-13	2.8E-13	0.08540346095797766	22.799917044193066	0.3299941569120633	9858.469705025436	964.4020034551544	3035.5979965448455	0.0014062432170333541	-59.74747924029773	137.97538680796953	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92301554952918	140000.0	-63.18172696735149	0.013530201956574976	-19.0	9.5	-0.7	0.7	200.0	-59.74747924029773	0.0	0.003944168727160714	6.541204767445409E-4	0.002	0.0917262219012176	0.03	239.53475031775332	2.5E-10	0.96	1.5E-8	0.630835098273476	0.30355979965448454	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	370.0137529387168	10.0	0.172	11.5	100.0	0.34725339721906723	0.1	0.01289119550395423	17.0	26.0	1.0	0.001449111976530986	-14.0	7.0	11.554606944196212	20.0	-75.0	65.0	20.0	-2059.927337980726	770.0	843.5129062557039	2000.0	0.1	0.01781819191599605	271.0	0.75	-5465.062872342231	-618.4637749351828	1200.0	1789.5164110058286	600.0	64.40827902551264	3000.0	689.207278386611	130.0	4723.505617998224	24000.0	0.002976535056425263	0.105	0.5	5.760669992418416E-4	0.077	3.2	2.2871534563384677E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0674857946731234E-16	1.8467318148930977E-21	8.742425312283815E-17	2.274072783108901E-15	2.2871534563384677E-15	6.524824417189493E-18	9.992768711835124E-18	1.0084621435232656E-17	5.540195444679292E-19	5.5641283443203456E-14	6.409947400478652E-15	5.664158026990963E-14	8.581028416632969E-13	1.854709448106782E-14	8.742425312283815E-15	1.1370363915544505E-15	3.146276870065329E-15	3.68401565319869E-14
32.0	7.64E-13	2.8E-13	0.08542039076887749	22.799915720556857	0.3299940396880333	9858.47929782558	965.4353738511111	3034.564626148889	0.001409842605798093	-59.74236714063825	137.9727376823219	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92298953987142	140000.0	-63.17650674502955	0.013537386140983954	-19.0	9.5	-0.7	0.7	200.0	-59.74236714063825	0.0	0.003941659090590702	6.541830298487819E-4	0.002	0.09171745102264323	0.03	239.5354495574807	2.5E-10	0.96	1.5E-8	0.6315714379891113	0.30345646261488896	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	370.3452548034317	10.0	0.172	11.5	100.0	0.3474331341348026	0.1	0.012881755904364115	17.0	26.0	1.0	0.0014501691142095067	-14.0	7.0	11.55473883566509	20.0	-75.0	65.0	20.0	-2060.9402043180185	770.0	843.7062720191004	2000.0	0.1	0.017835297838672066	271.0	0.75	-5464.38039795862	-618.0459491820089	1200.0	1794.6015772859985	600.0	64.59475878725925	3000.0	689.7949038754616	130.0	4721.627290744078	24000.0	0.0029776818006620456	0.105	0.5	5.76120523647801E-4	0.077	3.2	2.2871530773113494E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0680106774721556E-16	1.84850472494917E-21	8.744429414096496E-17	2.2749488957058027E-15	2.2871530773113494E-15	6.5261178547422405E-18	9.996558092782302E-18	1.00846178528663E-17	5.54551417484751E-19	5.5799396091185115E-14	6.405616926797004E-15	5.6634506897016326E-14	8.57810728519768E-13	1.8599798697061704E-14	8.744429414096496E-15	1.1374744478529014E-15	3.150272515444743E-15	3.6879631281112445E-14
33.0	7.64E-13	2.8E-13	0.0854373452152123	22.799914490953913	0.3299939274332164	9858.488671432004	966.4682334914316	3033.5317665085686	0.0014132254067353697	-59.7379195762257	137.9700852279311	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.922964124554	140000.0	-63.171278082200196	0.013543639494776601	-19.0	9.5	-0.7	0.7	200.0	-59.7379195762257	0.0	0.003939476982140797	6.542374563769135E-4	0.002	0.09170982097581605	0.03	239.53613282102344	2.5E-10	0.96	1.5E-8	0.6322997187485231	0.30335317665085687	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	370.67210721924084	10.0	0.172	11.5	100.0	0.34761314046830166	0.1	0.012872334225234369	17.0	26.0	1.0	0.0014510894581882038	-14.0	7.0	11.55485337674005	20.0	-75.0	65.0	20.0	-2061.8181755702763	770.0	843.8998927588331	2000.0	0.1	0.017848943809152865	271.0	0.75	-5463.78655359303	-617.6826525664767	1200.0	1799.6044171850965	600.0	64.7686048111619	3000.0	690.353273188936	130.0	4719.547919010859	24000.0	0.0029788304155393412	0.105	0.5	5.761741414082694E-4	0.077	3.2	2.2871527078142506E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0684656555787306E-16	1.849919034995374E-21	8.746436158561778E-17	2.2758264374720566E-15	2.2871527078142506E-15	6.5274131744422204E-18	1.000035360926405E-17	1.0084614422359095E-17	5.549757104986122E-19	5.5954948971915734E-14	6.401851609747387E-15	5.66283521126914E-14	8.575187597566421E-13	1.8651649657305246E-14	8.746436158561777E-15	1.1379132187360283E-15	3.1542687399859355E-15	3.6919086519372694E-14
34.0	7.64E-13	2.8E-13	0.08545431546523755	22.79991335549492	0.32999382015385353	9858.497830934492	967.5005836618276	3032.4994163381725	0.0014163986877226275	-59.7340845819192	137.9674308281619	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92293928977497	140000.0	-63.16604378699887	0.013549033851563695	-19.0	9.5	-0.7	0.7	200.0	-59.7340845819192	0.0	0.003937596385044792	6.542843902885273E-4	0.002	0.09170324233708389	0.03	239.53680047929726	2.5E-10	0.96	1.5E-8	0.6330205294849731	0.30324994163381724	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	370.99464285383846	10.0	0.172	11.5	100.0	0.3477933224278829	0.1	0.012862930406807294	17.0	26.0	1.0	0.0014518835099950789	-14.0	7.0	11.554951988401216	20.0	-75.0	65.0	20.0	-2062.571684093405	770.0	844.0936675153341	2000.0	0.1	0.01785939526344496	271.0	0.75	-5463.274400621531	-617.3695498534729	1200.0	1804.5308750057259	600.0	64.93033300924355	3000.0	690.8845033344342	130.0	4717.283979592492	24000.0	0.002979980303440308	0.105	0.5	5.762278242901055E-4	0.077	3.2	2.2871523479780435E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0688561351989455E-16	1.8510022556298865E-21	8.748444499303873E-17	2.2767049518283954E-15	2.2871523479780435E-15	6.528709701544149E-18	1.0004153286309968E-17	1.0084611143901765E-17	5.55300676688966E-19	5.610812691109683E-14	6.398606517629403E-15	5.662304400291787E-14	8.572269350104746E-13	1.870270897036561E-14	8.748444499303873E-15	1.1383524759141977E-15	3.1582652234013E-15	3.6958522295881817E-14
35.0	7.64E-13	2.8E-13	0.08547129338731342	22.799912314244896	0.3299937178537264	9858.506781043976	968.5324255721109	3031.4675744278893	0.0014193697671958225	-59.730814212615996	137.96477575580835	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92291502275964	140000.0	-63.16080644333775	0.013553635672882385	-19.0	9.5	-0.7	0.7	200.0	-59.730814212615996	0.0	0.003935993374093575	6.543244167949924E-4	0.002	0.09169763264206403	0.03	239.5374528756074	2.5E-10	0.96	1.5E-8	0.6337344145095108	0.30314675744278896	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	371.31316911746086	10.0	0.172	11.5	100.0	0.3479735936391463	0.1	0.012853544390254957	17.0	26.0	1.0	0.0014525609965592267	-14.0	7.0	11.555035969220844	20.0	-75.0	65.0	20.0	-2063.2103804370254	770.0	844.2875033765275	2000.0	0.1	0.017866897340610817	271.0	0.75	-5462.837539000559	-617.1026550852655	1200.0	1809.38642573072	600.0	65.08045837208454	3000.0	691.3905487833923	130.0	4714.850660945883	24000.0	0.002981130913778287	0.105	0.5	5.762815463081386E-4	0.077	3.2	2.287151997919788E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.069187117394945E-16	1.851779793813631E-21	8.750453473353657E-17	2.2775840181266114E-15	2.287151997919788E-15	6.530006814790746E-18	1.0007955304448426E-17	1.008460801760988E-17	5.555339381440893E-19	5.625910014190973E-14	6.395840338760072E-15	5.6618516235690104E-14	8.569352539392757E-13	1.8753033380636575E-14	8.750453473353657E-15	1.1387920090633057E-15	3.162261669665848E-15	3.6997938656854643E-14
36.0	7.64E-13	2.8E-13	0.08548827149729632	22.79991136722682	0.32999362053435166	9858.515526122374	969.5637603621693	3030.4362396378306	0.001422146131632299	-59.72806422902109	137.96212118142614	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92289131167976	140000.0	-63.155568427813	0.013557506439055875	-19.0	9.5	-0.7	0.7	200.0	-59.72806422902109	0.0	0.003934645939579955	6.543580761233283E-4	0.002	0.0916929158351087	0.03	239.53809032782286	2.5E-10	0.96	1.5E-8	0.6344418769094888	0.3030436239637831	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	371.62797009143657	10.0	0.172	11.5	100.0	0.3481538745881794	0.1	0.012844176117618917	17.0	26.0	1.0	0.0014531309248374516	-14.0	7.0	11.555106506907006	20.0	-75.0	65.0	20.0	-2063.743190463022	770.0	844.4813148719805	2000.0	0.1	0.0178716764647596	271.0	0.75	-5462.470064882572	-616.8783020645518	1200.0	1814.1761129939846	600.0	65.21949192271192	3000.0	691.8732142093278	130.0	4712.261964783936	24000.0	0.0029822817394716717	0.105	0.5	5.7633528355577E-4	0.077	3.2	2.2871516577437716E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0694632276846257E-16	1.852275116832627E-21	8.752462194869468E-17	2.278463248956357E-15	2.2871516577437716E-15	6.53130394239344E-18	1.001175798804926E-17	1.0084605043529789E-17	5.55682535049788E-19	5.640802548563978E-14	6.393515075551141E-15	5.661470762172951E-14	8.566437162208219E-13	1.8802675161879926E-14	8.752462194869467E-15	1.1392316244781784E-15	3.1662578052276226E-15	3.703733564583487E-14
37.0	7.64E-13	2.8E-13	0.08550524290978302	22.799910514424955	0.3299935281951604	9858.52407021004	970.5945891074585	3029.4054108925416	0.0014247353642397257	-59.72579380877353	137.95946818105455	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92286814557896	140000.0	-63.15033192537223	0.013560703012797876	-19.0	9.5	-0.7	0.7	200.0	-59.72579380877353	0.0	0.003933533827351149	6.543858669832876E-4	0.002	0.09168902176417625	0.03	239.53871313037712	2.5E-10	0.96	1.5E-8	0.635143381682372	0.30294054108925417	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	371.9393083061895	10.0	0.172	11.5	100.0	0.3483340921055192	0.1	0.012834825531754834	17.0	26.0	1.0	0.0014536016329016368	-14.0	7.0	11.555164688620222	20.0	-75.0	65.0	20.0	-2064.178368445423	770.0	844.6750234114533	2000.0	0.1	0.01787394179812925	271.0	0.75	-5462.166531694468	-616.6931175547327	1200.0	1818.9045838306047	600.0	65.34793813805261	3000.0	692.3341661830408	130.0	4709.530799409221	24000.0	0.002983432313676702	0.105	0.5	5.763890140479889E-4	0.077	3.2	2.2871513275424792E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0696887435588035E-16	1.852509902899855E-21	8.754469849318062E-17	2.2793422876490005E-15	2.2871513275424792E-15	6.5326005583074235E-18	1.0015559794519478E-17	1.0084602221644104E-17	5.557529708699566E-19	5.655504743215851E-14	6.391595766748538E-15	5.6611561711089476E-14	8.563523215511037E-13	1.885168247738617E-14	8.754469849318062E-15	1.1396711438245003E-15	3.170253377346774E-15	3.707671330390492E-14
38.0	7.64E-13	2.8E-13	0.08552220129293471	22.799909755787926	0.32999344083366444	9858.532417050996	971.624912824052	3028.375087175948	0.0014271450836367543	-59.72396528074252	137.95681774337044	26.73	2600.0	-75.01470050173072	8000.0	132400.0	70.92284551430447	140000.0	-63.145098943827485	0.013563277977319672	-19.0	9.5	-0.7	0.7	200.0	-59.72396528074252	0.0	0.003932638393305397	6.544082497622725E-4	0.002	0.0916858857170524	0.03	239.5393215561069	2.5E-10	0.96	1.5E-8	0.6358393586266085	0.3028375087175948	1.0E-4	0.047196800000000004	1.72E-17	0.9900000000000001	2.0E-4	4950.0	13572.096	6.0E-7	150400.0	372.2474263810914	10.0	0.172	11.5	100.0	0.3485141788879836	0.1	0.01282549257628151	17.0	26.0	1.0	0.0014539808376730027	-14.0	7.0	11.555211510210762	20.0	-75.0	65.0	20.0	-2064.5235464162997	770.0	844.8685567647049	2000.0	0.1	0.017873886576678797	271.0	0.75	-5461.921914374185	-616.5439969146094	1200.0	1823.5761205034696	600.0	65.466292787474	3000.0	692.7749439177153	130.0	4706.6690655040875	24000.0	0.0029845822067598848	0.105	0.5	5.764427175759333E-4	0.077	3.2	2.2871510073974823E-15	1.0E-16	1.2E-15	6158.0	0.01	9.6485E16	1.0E-4	0.03	3.0E-4	0.4	4.0E-5	3.7E-4	5.0E-5	5.0E-5	1.0698676200530133E-16	1.852504179580121E-21	8.756475688083172E-17	2.2802208059645517E-15	2.2871510073974823E-15	6.5338961787802125E-18	1.0019359304291448E-17	1.0084599551876786E-17	5.557512538740363E-19	5.670029912950623E-14	6.390050234902931E-15	5.660902642249246E-14	8.560610696428969E-13	1.8900099709835412E-14	8.756475688083173E-15	1.1401104029822759E-15	3.1742481525543653E-15	3.7116071669878786E-14
