time	compartment	AcCoA	AcP	OAc	HOAc	LacI	Acs	Pta	HOAc_E	S0	kTCA	k1	KM1	k2	KM2	kAck_f	kAck_r	C	H	Keq	k3	alpha0	alpha1	alpha2	alpha3	Kg1	Kg2	Kg3	n	kd	V_gly	V_TCA	V_out	V_Pta	V_Ack	V_Acs	V_Ace	R_LacI	R_Acs	R_Pta	R_dLacI	R_dAcs	R_dPta
48.0	1.0	0.03910912993321626	17.23699160081093	3.6615358215695215	6.104399435412688E-4	0.8784885416622251	17.56977083324451	0.43669672837974494	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.3910912993321626	6.104399435412688E-6	13.785877529646198	13.575455779241409	13.682144386619004	6.093361038631772E-6	0.0748183064919818	1.496366129839636	2.591535905909869E-6	0.052709312499733506	1.0541862499946706	0.026201803702784694
49.0	1.0	0.04474043342127763	17.428434010831804	3.5459641794026098	6.098775822846014E-4	0.900157745957713	18.003154919154273	0.4112679444861471	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.44740433421277626	6.098775822846014E-6	14.05402325543573	13.882469831429194	14.007497455999005	4.96576267979603E-6	0.07523221728614227	1.5046443457228453	2.468267436707988E-6	0.05400946475746278	1.0801892951492564	0.024676076669168826
50.0	1.0	0.051381196623967236	17.577893373284834	3.4101820983895097	6.081303094534645E-4	0.9209198686249699	18.418397372499413	0.38731990465343047	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.5138119662396724	6.081303094534645E-6	14.293946037991715	14.167711274895325	14.314947142950672	3.6953055112218724E-6	0.07554906622267994	1.5109813244535986	2.3582280339985973E-6	0.05525519211749819	1.1051038423499648	0.023239194279205826
51.0	1.0	0.059267879769943355	17.678161779385086	3.249928833311687	6.050507333806596E-4	0.9407288317357416	18.81457663471487	0.36476638916291465	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.5926787976994335	6.050507333806596E-6	14.501091518504328	14.428232946073399	14.602348440044732	2.2467516640838874E-6	0.07575859853304538	1.5151719706609075	2.2599591842545073E-6	0.05644372990414449	1.1288745980828923	0.021885983349774877
52.0	1.0	0.06869478956447468	17.720176833792166	3.0600923196501704	6.004545909691257E-4	0.9595290302003865	19.190580604007774	0.3435261980582974	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.6869478956447468	6.004545909691257E-6	14.669411226583483	14.660084514141996	14.86664119292634	5.781936480454159E-7	0.07584568291956953	1.5169136583913905	2.172267409724402E-6	0.05757174181202319	1.1514348362404665	0.020611571883497846
53.0	1.0	0.08001368533438007	17.69246807135512	2.834673574995422	5.941143540635396E-4	0.9772502302565483	19.545004605130966	0.32352285906131806	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.8001368533438007	5.941143540635396E-6	14.79070059849641	14.857794496359697	15.103201541565662	-1.3589819532227683E-6	0.07578829829143545	1.5157659658287088	2.094199145510321E-6	0.0586350138153929	1.172700276307858	0.01941137154367908
54.0	1.0	0.09360581227500807	17.580507782899126	2.566991236255356	5.857538322320354E-4	0.9938003691295818	19.876007382591656	0.3046843524792052	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.9360581227500807	5.857538322320354E-6	14.853722462136892	15.01351654664377	15.304598251173072	-3.617779249048214E-6	0.07555456031624845	1.5110912063249688	2.0250290068129315E-6	0.059628022147774906	1.1925604429554992	0.018281061148752314
55.0	1.0	0.10977597237451915	17.366078209590142	2.2505572495696398	5.750478352254032E-4	1.0090552619406594	20.181105238813252	0.2869428521280674	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.0977597237451915	5.7504783522540325E-6	14.842821474779695	15.115520960020502	15.45803071432688	-6.246819265573768E-6	0.07509840316593347	1.5019680633186692	1.964263136106685E-6	0.06054331571643956	1.210866314328795	0.017216571127684044
56.0	1.0	0.12844805940796242	17.02697688508343	1.8817146339629913	5.616376603939437E-4	1.0228439087553989	20.45687817510806	0.27023448135563477	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.2844805940796242	5.616376603939437E-6	14.735559421221337	15.14526225112044	15.539677153342492	-9.264736680067271E-6	0.07435357821012774	1.4870715642025547	1.911660885573647E-6	0.06137063452532393	1.2274126905064835	0.016214068881338084
57.0	1.0	0.14840462096351598	16.537811407411223	1.4666757926518417	5.451897603657911E-4	1.0349280402159324	20.698560804318678	0.25449908330398724	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.4840462096351597	5.451897603657911E-6	14.498273529127724	15.071135614759381	15.501907014489927	-1.2592730091771144E-5	0.07322618138025828	1.4645236276051654	1.8672792988521308E-6	0.062095682412955946	1.2419136482591207	0.015269944998239233
58.0	1.0	0.16576599831413977	15.873783307423718	1.037692482857766	5.255602217621061E-4	1.0449759290664697	20.89951858132941	0.23968000460676314	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.6576599831413976	5.255602217621061E-6	14.078575351916264	14.836090824565952	15.250007293862428	-1.5901086259527643E-5	0.07158905241054737	1.4317810482109474	1.831542601223624E-6	0.06269855574398818	1.2539711148797645	0.014380800276405788
59.0	1.0	0.17361120391707072	15.024844111215726	0.6713873492466896	5.031402962028859E-4	1.0525407082020248	21.050814164040528	0.2257238917549523	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.7361120391707072	5.0314029620288594E-6	13.419971625790751	14.353456761969037	14.657487276535592	-1.84431413176774E-5	0.06930122910322614	1.3860245820645227	1.8053100520068128E-6	0.06315244249212149	1.2630488498424317	0.013543433505297138
60.0	1.0	0.1701894339947583	14.03598698225712	0.43779499080116724	4.791018327805319E-4	1.0571029044093878	21.142058088187774	0.21258049932296288	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.701894339947583	4.791018327805319E-6	12.573628330454818	13.598191991455952	13.768647584384784	-1.9577141731014924E-5	0.06633097873205275	1.326619574641055	1.7897611425815951E-6	0.06342617426456326	1.2685234852912664	0.012754829959377772
61.0	1.0	0.161925236937968	13.010274218572654	0.30939503996192963	4.5476070264302456E-4	1.0582527632589473	21.165055265179	0.2002025090459155	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.61925236937968	4.5476070264302455E-6	11.686039554626014	12.700879178610725	12.79617480500096	-1.964408473253193E-5	0.06286217299703879	1.2572434599407758	1.7858738807399278E-6	0.06349516579553684	1.26990331591074	0.012012150542754929
62.0	1.0	0.1526498499535759	12.021338217166049	0.2346444416620114	4.308843997561436E-4	1.0558127468422718	21.116254936845454	0.18854535896312385	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.526498499535759	4.308843997561436E-6	10.827722948855993	11.786693775504038	11.844958368447951	-1.9197775571187065E-5	0.05910230751544751	1.18204615030895	1.7941378326906045E-6	0.0633487648105363	1.2669752962107272	0.01131272153778743
63.0	1.0	0.14365367424013312	11.096764499827122	0.18719695858436997	4.0782064007208494E-4	1.0497796485144104	20.99559297028818	0.1775670825396978	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.4365367424013311	4.078206400720849E-6	10.020212569639678	10.909567541242753	10.948057854334738	-1.8519062417760546E-5	0.05518472054388569	1.1036944108777138	1.8148189414671827E-6	0.06298677891086463	1.2597355782172908	0.010654024952381868
64.0	1.0	0.13535606163814148	10.24295244976662	0.1549223909862067	3.857204805548965E-4	1.0402563224114778	20.805126448229483	0.16722815743490374	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.353560616381415	3.857204805548965E-6	9.269369824753804	10.088030058780413	10.115015543862452	-1.773680011788276E-5	0.05120001002616869	1.0240002005233737	1.8481995762104465E-6	0.062415379344688666	1.248307586893769	0.010033689446094224
65.0	1.0	0.12784598758802443	9.458263474544639	0.13177929026438148	3.6464230515129625E-4	1.0274163265085807	20.548326530171575	0.15749136323832172	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.2784598758802443	3.6464230515129625E-6	8.57495616630191	9.326484184280257	9.346284159134461	-1.6914322354920996E-5	0.04721806140916243	0.9443612281832485	1.8946834376030747E-6	0.06164497959051484	1.2328995918102945	0.009449481794299303
66.0	1.0	0.12109014885415699	8.738236406049664	0.114497410834188	3.4459768962767146E-4	1.0114846604833083	20.229693209666102	0.1483216475577909	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.2109014885415699	3.445976896276715E-6	7.934298135910744	8.623738995215476	8.63878957034961	-1.6084910373041692E-5	0.04329676321009979	0.8659352642019957	1.954838885152024E-6	0.0606890796289985	1.2137815925799662	0.008899298853467453
67.0	1.0	0.11501613083349896	8.077649650270859	0.10117627600080194	3.2557323786208193E-4	0.9927248941449277	19.854497882898478	0.1396859999345787	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.1501613083349895	3.255732378620819E-6	7.343845698139953	7.976473374270056	7.988234786290472	-1.5266899133096078E-5	0.039485050654919474	0.7897010130983894	2.029419035803936E-6	0.05956349364869566	1.1912698729739086	0.008381159996074722
68.0	1.0	0.10954481157002743	7.47133168958639	0.09064521847031674	3.075418129048521E-4	0.9714287312213102	19.428574624426155	0.13155333311614537	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.0954481157002744	3.075418129048521E-6	6.799847169214021	7.380686471116073	7.390093097654747	-1.4470638460539437E-5	0.03582371430079635	0.7164742860159271	2.1193742195106056E-6	0.058285723873278614	1.1657144774655692	0.007893199986968722
69.0	1.0	0.1046028404652162	6.914460004046281	0.0821466473130713	2.904686999117915E-4	0.9479065236742594	18.958130473485134	0.12389437125421814	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.046028404652162	2.904686999117915E-6	6.298653468781124	6.832313356733209	6.839969357410461	-1.3701968522458863E-5	0.03234546762689564	0.6469093525379128	2.2258632952763717E-6	0.05687439142045556	1.1374878284091081	0.007433662275253088
70.0	1.0	0.10012569195055997	6.4026458134544155	0.07517117577532745	2.743151666514747E-4	0.9224783301198858	18.44956660239763	0.11668154462541044	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	1.0012569195055996	2.743151666514747E-6	5.836824934795109	6.327474637679088	6.3338074105353215	-1.2964046574820462E-5	0.029074932421069156	0.5814986484213831	2.3502666572350146E-6	0.05534869980719315	1.1069739961438578	0.0070008926775246266
71.0	1.0	0.09605840062776938	5.9319330655214415	0.06936375032154897	2.5904060383583744E-4	0.8954655748024835	17.9093114960496	0.10988889049681508	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.9605840062776938	2.5904060383583744E-6	5.411179930293777	5.8625693151998926	5.867876726557219	-1.2258392688576382E-5	0.02602884440223822	0.5205768880447643	2.4942022404345616E-6	0.053727934488149005	1.074558689762976	0.0065933334298089044
72.0	1.0	0.09235432352432836	5.498763704595578	0.06447014389872804	2.4460384914680455E-4	0.8671835336752645	17.343670673505205	0.10349195978204087	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.9235432352432836	2.4460384914680453E-6	5.018790259326585	5.43429356069685	5.438793534425441	-1.1585491018352947E-5	0.02321655216965275	0.464331043393055	2.659545180984298E-6	0.05203101202051587	1.0406202404103122	0.006209517586922452
73.0	1.0	0.08897412000369992	5.09993399040168	0.06030357621296457	2.30964021858107E-4	0.8379348840261316	16.75869768052253	0.09746772915420943	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.8897412000369992	2.30964021858107E-6	4.656972864838199	5.039630414188715	5.043477764787084	-1.0945165330775704E-5	0.0206407949207161	0.412815898414322	2.848451540264306E-6	0.050276093041567896	1.0055218608313519	0.005848063749252565
74.0	1.0	0.08588419432464502	4.732551164952421	0.05672427016043133	2.180810529139792E-4	0.8080044893185437	16.160089786370754	0.09179451830226938	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.8588419432464501	2.180810529139792E-6	4.323263824052227	4.67582689479199	4.679144068346632	-1.0336809944094648E-5	0.018298678164204114	0.36597356328408226	3.0633864211897307E-6	0.04848026935911262	0.9696053871822452	0.005507671098136163
75.0	1.0	0.08305588952226392	4.393994600183607	0.05362547316621063	2.0591602002701645E-4	0.7776554937318482	15.55310987463685	0.08645191203550488	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.8305588952226393	2.0591602002701647E-6	4.015404317285037	4.3403691270173965	4.343253024613153	-9.759546269688717E-6	0.01618275376502313	0.3236550753004626	3.307156818196663E-6	0.04665932962391089	0.9331865924782109	0.005187114722130293
76.0	1.0	0.08046446557412287	4.081882397308644	0.050924266595101395	1.9443135453970733E-4	0.7471267046523323	14.942534093046532	0.08142068695863572	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.8046446557412288	1.9443135453970734E-6	3.7313192548886334	4.030958130713542	4.03348040406057	-9.212325061034353E-6	0.014282112105694484	0.28564224211388967	3.582949591877977E-6	0.04482760227913994	0.8965520455827919	0.004885241217518143
77.0	1.0	0.07808833249762558	3.7940429074633277	0.04855550835770095	1.835909625230061E-4	0.7166311614071527	14.332623228142964	0.07668274245662772	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.7808833249762558	1.8359096252300609E-6	3.469099745924384	3.7454873991056266	3.747705162254515	-8.693993042573295E-6	0.012583409750929803	0.251668195018596	3.894375035091931E-6	0.04299786968442916	0.8599573936885778	0.004600964547397663
78.0	1.0	0.07590848962536209	3.528491119182634	0.046467300149765245	1.7336028757303289E-4	0.6863557330806132	13.72711466161218	0.072221035743865	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.759084896253621	1.733602875730329E-6	3.2269888408637226	3.4820238190328685	3.483982876828627	-8.203341377153992E-6	0.011071784744682171	0.22143569489364343	4.2455165913766E-6	0.04118134398483679	0.8236268796967308	0.0043332621446319
79.0	1.0	0.07390805045416454	3.283408921751037	0.04461782287495637	1.6370633353819425E-4	0.656461559501132	13.129231190022558	0.06801952074729066	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.7390805045416454	1.6370633353819425E-6	3.0033684482500087	3.2387910988760806	3.240528449815143	-7.73913844816015E-6	0.009731629184217966	0.19463258368435932	4.640987381583587E-6	0.039387693570067925	0.7877538714013534	0.004081171244837439
80.0	1.0	0.072071860591856	3.057128571167119	0.042973068106779554	1.5459765961886295E-4	0.6270851421185553	12.54170284237103	0.0640630906072692	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.72071860591856	1.5459765961886295E-6	2.7967478399348025	3.0141555030603393	3.0157033492080156	-7.3001522998753525E-6	0.008547209866406093	0.17094419732812188	5.085994303637284E-6	0.037625108527113316	0.7525021705422618	0.0038437854364361517
81.0	1.0	0.07038620974778353	2.8481188436037983	0.04150506389981823	1.4600435641751357E-4	0.5983399010122247	11.96679802024441	0.060337523593158186	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.7038620974778353	1.4600435641751358E-6	2.6057538443705326	2.80661377970398	2.807999673329573	-6.885167181877496E-6	0.007503142466264494	0.15006284932528985	5.586410586981457E-6	0.035900394060733476	0.7180078812146645	0.003620251415589491
82.0	1.0	0.06883864330270283	2.6549732507079375	0.040190519240798576	1.3789800897318666E-4	0.5703180347705199	11.40636069541034	0.05682943224330222	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.6883864330270283	1.3789800897318667E-6	2.429122763176275	2.614782731467139	2.616026027888284	-6.492995256251347E-6	0.006584732850018192	0.13169465700036384	6.1488578071591885E-6	0.034219082086231194	0.6843816417246203	0.0034097659345981328
83.0	1.0	0.0674177482521537	2.4763997220567493	0.03901002636614259	1.3025165109458188E-4	0.5430925458969625	10.861850917939183	0.053526215551799705	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.674177482521537	1.3025165109458188E-6	2.2656918518575386	2.437389695690607	2.4385066416885137	-6.122482291067668E-6	0.005778204010722765	0.1155640802144553	6.780798503739876E-6	0.03258555275381775	0.651711055076351	0.003211572933107982
84.0	1.0	0.06611302762808978	2.3112117111431925	0.03794723997507805	1.230397140888497E-4	0.5167193217809041	10.334386435618018	0.050416014035210226	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.6611302762808978	1.230397140888497E-6	2.1143923932347843	2.2732644711681145	2.274269160519268	-5.772513304691706E-6	0.0050708310150122	0.101416620300244	7.490640701885526E-6	0.031003159306854242	0.6200631861370811	0.0030249608421126133
85.0	1.0	0.06491476871474966	2.15832017175097	0.03698839336569621	1.1623797210314798E-4	0.4912391880746798	9.824783761493537	0.047487667524404344	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.6491476871474966	1.1623797210314799E-6	1.9742427486306628	2.121331778385274	2.122240914427885	-5.4420146715004365E-6	0.004451002852079253	0.08902005704158505	8.287855800038498E-6	0.02947435128448079	0.5894870256896122	0.0028492600514642605
86.0	1.0	0.06381402788347444	2.016726601045464	0.03612152146606711	1.0982348566774371E-4	0.4666798747186155	9.333597494372254	0.04473067553358431	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.6381402788347444	1.0982348566774372E-6	1.844343245780332	1.9806050795793968	1.9814279982619327	-5.129959068726515E-6	0.003908231146173285	0.07816462292346571	9.183111476053958E-6	0.02800079248311693	0.5600158496623352	0.0026838405320150586
87.0	1.0	0.06280255023308408	1.8855161124483062	0.03533645313368939	1.0377454477279283E-4	0.44305785481222637	8.861157096244481	0.042135160077969504	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.6280255023308408	1.0377454477279283E-6	1.723870067749007	1.8501796593146167	1.8509240057142102	-4.835362707302748E-6	0.003433117801474624	0.06866235602949247	1.0188421472083808E-5	0.02658347128873358	0.5316694257746688	0.00252810960467817
88.0	1.0	0.061872669674828996	1.763851353577978	0.03462451302870278	9.807061213401026E-5	0.4203800325996148	8.407600651992261	0.0396918308091938	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.61872669674829	9.807061213401026E-7	1.612069083576441	1.7292268405492752	1.7299023588844908	-4.557285476413485E-6	0.003017298270708166	0.06034596541416331	1.1317314351102628E-5	0.025222801955976887	0.5044560391195356	0.002381509848551628
89.0	1.0	0.06101730550458211	1.6509668275945746	0.03397812001840764	9.269226744990113E-5	0.3986452690030818	7.972905380061605	0.03739195235444966	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.6101730550458211	9.269226744990113E-7	1.5082511848772546	1.6169887075761669	1.6176034466638036	-4.294832172310981E-6	0.002653368818378484	0.053067376367569676	1.2585023593621217E-5	0.023918716140184905	0.4783743228036963	0.00224351714126698
90.0	1.0	0.06022995818601132	1.5461633950064033	0.0333906513925304	8.76211529823864E-5	0.37784574288382694	7.556914857676507	0.03522731375250968	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.6022995818601131	8.76211529823864E-7	1.4117876551443551	1.512772743613873	1.513331298597075	-4.047151135194016E-6	0.0023348049020617376	0.04669609804123475	1.4008701674438056E-5	0.022670744573029616	0.4534148914605904	0.002113638825150581
91.0	1.0	0.05950463440766551	1.448803015674153	0.03285644369865462	8.283992082264177E-5	0.35796815224664025	7.159363044932783	0.03319019989294303	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.5950463440766551	8.283992082264177E-7	1.3221048508024933	1.4159465719754982	1.416453442560089	-3.8134316041455424E-6	0.0020558767057457863	0.041117534114915734	1.5607661105071675E-5	0.021478089134798414	0.42956178269596695	0.0019914119935765815
92.0	1.0	0.05883581751601394	1.3583038792157198	0.032370635174360576	7.833218205237733E-5	0.3389947639949554	6.779895279899087	0.031273364868211105	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.5883581751601394	7.833218205237733E-7	1.238679736098816	1.3259332440413591	1.3263939775579021	-3.5929027508752607E-6	0.0018115662229917574	0.03623132445983515	1.7403645800318576E-5	0.020339685839697322	0.4067937167939452	0.0018764018920926662
93.0	1.0	0.05821844202221159	1.2741358546387633	0.031929001020382104	7.408245788634445E-5	0.32090432366404187	6.4180864732808125	0.02947000715290475	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.5821844202221159	7.408245788634446E-7	1.1610357054126568	1.2422068536183812	1.2426264913360452	-3.3848328841134017E-6	0.00159748819840298	0.0319497639680596	1.9421136528243442E-5	0.01925425941984251	0.38508518839684874	0.001768200429174285
94.0	1.0	0.05764789863094358	1.1958161750329421	0.031527847688189274	7.007613290104135E-5	0.30367283786709826	6.073456757341944	0.02777374653564645	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.5764789863094357	7.007613290104136E-7	1.0887389531102756	1.1642883273447528	1.1646690671330748	-3.188528168170175E-6	0.0014098162853710813	0.02819632570742163	2.168769465857088E-5	0.018220370272025894	0.36440740544051664	0.001666424792138787
95.0	1.0	0.057119966803768386	1.1229052830713757	0.03116412012069075	6.629941040360071E-5	0.2872742425295208	5.745484850590391	0.0261786027597755	0.0	0.5	10.0	80.0	0.06	0.8	0.1	1.0	1.0	100.0	1.0E-7	5.0E-4	0.01	0.0	0.1	2.0	2.0	10.0	10.0	0.001	2.0	0.06	0.5	0.5711996680376838	6.629941040360071E-7	1.0213943609548932	1.091741162950685	1.0920851212703728	-3.003329318973128E-6	0.0012452151542144678	0.024904303084289356	2.42343489399656E-5	0.017236454551771245	0.3447290910354235	0.00157071616558653
