time	cytoplasm	nucleus	R	JAK	RJ	IFNRJ	IFNRJ2	IFNRJ2_star	STAT1c	IFNRJ2_star_STAT1c	STAT1c_star	IFNRJ2_star_STAT1c_star	STAT1c_star_STAT1c_star	SHP2	IFNRJ2_star_SHP2	PPX	STAT1c_star_PPX	STAT1c_STAT1c_star	STAT1n_star_STAT1n_star	STAT1n_star	PPN	STAT1n_star_PPN	STAT1n	STAT1n_STAT1n_star	mRNAn	mRNAc	SOCS1	IFNRJ2_star_SOCS1	IFNRJ2_star_SHP2_SOCS1_STAT1c	STAT1c_star_STAT1c_star_PPX	STAT1n_star_STAT1n_star_PPN	IFNRJ2_star_SOCS1_STAT1c	IFN	IFNRJ2_star_SHP2_STAT1c	IFNRJ2_star_SHP2_SOCS1	IFNR	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24	v25	v26	v27	v28	v29	v30	v31	v32	v33	v34	v35	v36	v37	v38	v39	v40	v41	v42	v43	v44	v45	v46
25.0	1.0	1.0	0.14030308474198117	1.3926146902735037	0.3892097451680058	3.3757817921343145	2.2261254759275766	0.01964415673386306	999.3551292949915	0.12282453000041234	0.39491634668444925	5.89999276040302E-5	0.008684311339957581	99.94745627637731	0.007349823416475327	49.93725542533414	0.06180287663345558	2.5523255329491573E-4	1.0842487110886484E-4	6.17254488963022E-5	59.99998033601416	6.7113911689404005E-6	1.324395744299446E-7	1.217468191379598E-7	8.534019814542201E-9	2.3212057453432376E-11	5.532388929019835E-13	2.354959736545891E-16	9.1029572933128E-16	9.41698032394202E-4	1.2952594678925981E-5	2.2667651135537742E-15	10.0	0.04519390020614922	9.444634502631337E-17	1.2523116055315133	7.832643183683027E-5	0.010326313190914885	0.010611013138707215	0.011130627379637882	0.0587922863409565	0.04912981200016494	9.289029253154514E-6	0.0022507472835760836	4.934188129490161E-4	2.204947024942598E-5	0.0073604631493300356	1.8540862990036675E-4	2.4533106709774717E-4	2.8250940971826063E-6	2.7885824681325536E-5	4.342155669978791E-5	-1.0842410910265656E-5	2.361247486221699E-6	3.3556955844702E-8	3.914971198681564E-6	6.476297339462991E-8	-2.4349363825956983E-8	6.621978721497231E-9	2.7106210429747784E-9	8.534019814542201E-12	2.3212057453432377E-13	1.1606028726716189E-14	2.7661944645099175E-16	1.9380863310324996E-16	6.934078275723523E-17	4.4498261209477276E-17	2.7308871879938403E-18	4.5514786466564E-19	4.647954524842275E-18	2.68469312966621E-17	0.003237219300652962	1.3558170061844766E-4	1.1333825567768871E-18	4.722317251315669E-20	2.833390350789401E-19	1.1774798682729455E-19	1.1323496286173142E-15	7.187952889648634E-17	4.0903089338632635E-16	0.003014384837765966	0.00560966425960252
26.0	1.0	1.0	0.1374760866100457	1.387308607879955	0.37987208987153265	3.370476124240174	2.225134520598996	0.02060761440026293	999.2953630118288	0.12923839120042402	0.4328143756135096	6.875240915902596E-5	0.01081857195991909	99.94387768960462	0.007821472656061009	49.92961488924551	0.0691754296440622	2.869566626192574E-4	1.4023743127339209E-4	8.377461164942692E-5	59.999973293832376	9.409179322644882E-6	1.931440168358129E-7	1.6816216888160308E-7	1.1618801722699558E-8	3.3208132604578576E-11	8.301295847368197E-13	3.8673447454417507E-16	1.5177368268162221E-15	0.0012096811104392445	1.7296988309006938E-5	3.728559018220513E-15	10.0	0.04830083773925685	1.5721698468907809E-16	1.2498325212699002	7.857133960003163E-5	0.008564895489503052	0.00937746804312345	0.01112567260299498	0.06135403514300908	0.05169535648016961	1.0220154218155865E-5	0.0026647084787623345	4.953103618822114E-4	2.3464417968183028E-5	0.007775169164099347	2.075262889321866E-4	2.9823090952250123E-4	3.6290433313177336E-6	2.9110547195236528E-5	5.409285979959545E-5	-1.402360276362807E-5	3.144638597137818E-6	4.7045896613224414E-8	4.954844469397791E-6	8.648494154503469E-8	-3.3632433773084505E-8	9.657200841790645E-9	3.505934552676663E-9	1.1618801722699557E-11	3.3208132604578575E-13	1.6604066302289287E-14	4.1506479236840987E-16	3.0346636023571794E-16	1.0884852245407218E-16	6.909928111225878E-17	4.5532104804486664E-18	7.588684134081111E-19	7.208346084380927E-18	4.266016883900161E-17	0.0032564184150850814	1.4490251321777056E-4	1.8642795091102566E-18	7.860849234453904E-20	4.716509540672343E-19	1.9336723727208754E-19	1.772836338563202E-15	1.1413501849121852E-16	6.501454048169738E-16	0.00249856689661114	0.004866535304595243
27.0	1.0	1.0	0.13511966296952152	1.382685666243315	0.37212954755291383	3.3651380258228722	2.2230392097875247	0.021567071925593873	999.2330731534842	0.13562868798290928	0.471990845305741	7.944744911419825E-5	0.013321031887797702	99.94029103695466	0.008293363151284936	49.92153363853362	0.07693310033750364	3.207163389446727E-4	1.7897279220513887E-4	1.1199363327682217E-4	59.99996427742146	1.297075710238982E-5	2.7645669178441576E-7	2.2838035217460924E-7	1.557992002493508E-8	4.670684649603448E-11	1.2223275022239561E-12	6.205465207071177E-16	2.4690219875559603E-15	0.001533261128875255	2.2751821448480193E-5	5.991567699965341E-15	10.0	0.051415599894010365	2.5538620818814835E-16	1.247566003273784	7.632474391281244E-5	0.0071231489941253195	0.008358315356057355	0.011115196048937624	0.06390130208673975	0.054251475193163715	1.1173577987554705E-5	0.0031234039722687888	4.967468148017987E-4	2.4880089453854808E-5	0.008175886793509736	2.3079930101251093E-4	3.583541157116209E-4	4.599783386625765E-6	3.0182504782098706E-5	6.660515943898852E-5	-1.7897028369035997E-5	4.125462575430006E-6	6.48537855119491E-8	6.187996849242667E-6	1.1375910724240097E-7	-4.567607042872957E-8	1.3822834589220789E-8	4.474317803175596E-9	1.557992002493508E-11	4.670684649603448E-13	2.3353423248017242E-14	6.111637511119781E-16	4.651858510711995E-16	1.6731069539473084E-16	1.0499462219096109E-16	7.407065962667881E-18	1.2345109937779803E-18	1.0940358243809289E-17	6.630517514610352E-17	0.0032716505711701937	1.542467996820311E-4	2.9957838499826702E-18	1.2769310409407418E-19	7.661586245644451E-19	3.1027326035355884E-19	2.7164967382447017E-15	1.7720549649611143E-16	1.0100318371202438E-15	0.0020726125284286218	0.004242261750768556
28.0	1.0	1.0	0.13315387822195743	1.3786384142753436	0.36569069787687875	3.3597763701172996	2.220039566131899	0.022522506134868107	999.1682752476991	0.14199447083468514	0.5123606513072135	9.110543741771802E-5	0.016227476199169356	99.9367003896736	0.00876508120235866	49.913020185016755	0.08506016089533691	3.5652635588338425E-4	2.2561716720773762E-4	1.4765326683815086E-4	59.99995288014607	1.760563412397241E-5	3.8896905399072497E-7	3.0538599720289885E-7	2.0601677440221017E-8	6.46726311563319E-11	1.768872240818059E-12	9.747291010597322E-16	3.9269470950643965E-15	0.0019196540879109745	2.951421981790038E-5	9.423868698327126E-15	10.0	0.05453452912399247	4.0565550680615077E-16	1.2454845360533773	7.257025880922155E-5	0.005942612173029757	0.0075159770615632615	0.011100197830659495	0.066434612204507	0.056797788333874055	1.2145510852799678E-5	0.003627521120242105	4.978087071531676E-4	2.629524360707598E-5	0.008561435351637899	2.551804826860107E-4	4.260315294988241E-4	5.7589622637329235E-6	3.10816304776064E-5	8.113738099584678E-5	-2.2561280691029603E-5	5.338062228094204E-6	8.802817061986204E-8	7.634175437836218E-6	1.475710990895019E-7	-6.107719942909326E-8	1.944845269953625E-8	5.640425998751102E-9	2.0601677440221018E-11	6.467263115633189E-13	3.233631557816595E-14	8.844361204090294E-16	6.993158078064793E-16	2.522521992550413E-16	1.5640092360346205E-16	1.178084128519319E-17	1.963473547532198E-18	1.6280108772472177E-17	1.0098722859034599E-16	0.0032835530639976802	1.636035873719774E-4	4.711934349163563E-18	2.0282775340307538E-19	1.2169665204184523E-18	4.873645505298661E-19	4.0810146863497674E-15	2.695206258667531E-16	1.5365975851638454E-15	0.0017210849233239393	0.00371846407304402
29.0	1.0	1.0	0.1315120511056399	1.3750755539020558	0.36031780033548066	3.3543984935116002	2.2163005443178685	0.023473909361135418	999.1009842910654	0.1483350261376519	0.5538384430287866	1.0374294761867318E-4	0.019573718896819085	99.93310914663881	0.009236287831885886	49.904083795175275	0.09353984603165369	3.944032787291581E-4	2.8121491124593576E-4	1.921918450547184E-4	59.99993864205152	2.3558036559713106E-5	5.386755543001672E-7	4.0255921432825876E-7	2.6893535898580858E-8	8.826580681772921E-11	2.519139839751852E-12	1.501299928446815E-15	6.117525530691188E-15	0.002376358793073292	3.779991193794637E-5	1.453249468044839E-14	10.0	0.05765456552924576	6.311910341504063E-16	1.2435635027964067	6.801063511429478E-5	0.004975590196864124	0.006819461267342064	0.011081502721589342	0.06895442667283569	0.05933401045506076	1.3132293252513902E-5	0.004177368529849101	4.98563179907475E-4	2.7708863495657657E-5	0.008930830863567236	2.806195380949611E-4	5.015367493954069E-4	7.129076379219875E-6	3.1787450967826734E-5	9.786859448409542E-5	-2.8120752370487467E-5	6.819891598843156E-6	1.1779018279856553E-7	9.312895032396833E-6	1.8899955968973186E-7	-8.051184284494595E-8	2.693377771500836E-8	7.030367838537726E-9	2.6893535898580858E-11	8.826580681772921E-13	4.4132903408864605E-14	1.2595699198759259E-15	1.032551212482522E-15	3.736061454598405E-16	2.2877227093595936E-16	1.8352576592073563E-17	3.058762765345594E-18	2.379136278123536E-17	1.5096824340998033E-16	0.003292667251434336	1.729636965877373E-4	7.266247340224195E-18	3.1559551707520313E-19	1.893573102451219E-18	7.506499642234076E-19	6.020284011434985E-15	4.0223090955933916E-16	2.293045706297018E-15	0.0014311401651998477	0.0032794525664349428
30.0	1.0	1.0	0.13013866039162408	1.3719197227325843	0.35581697486548836	3.3490104498579543	2.211958080929041	0.024421285544002656	999.031214806611	0.1546498225432086	0.5963393499267698	1.1737311505418238E-4	0.02339524483106571	99.9295201358593	0.009706706459917403	49.89473434650188	0.10235456453423457	4.343659040998968E-4	3.4686201385616093E-4	2.472240145228442E-4	59.99992104721009	3.1109978371178584E-5	7.351685331367517E-7	5.236890327094199E-7	3.469158885455392E-8	1.1886950655169146E-10	3.5349295686889233E-12	2.2707001997123726E-15	9.349159002348538E-15	0.0029110889638836314	4.784281156578448E-5	2.2004627880981874E-14	10.0	0.06077315768072576	9.635782084481013E-16	1.2417810623409509	6.313074485226819E-5	0.004183185975938586	0.006243223544502963	0.011059790404645204	0.07146115447874593	0.061859929017283447	1.4130310201341646E-5	0.0047728879223150784	4.990660535295023E-4	2.912011937975221E-5	0.00928328053811489	3.070636936027037E-4	5.850817330406684E-4	8.733266891650894E-6	3.227914421888574E-5	1.1697622415532855E-4	-3.468497899134896E-5	8.611425678109253E-6	1.5554989185589293E-7	1.1243131132489052E-5	2.392140578289224E-7	-1.0473780650553373E-7	3.675842665683759E-8	8.671542826832003E-9	3.469158885455392E-11	1.1886950655169146E-12	5.943475327584573E-14	1.7674647843444616E-15	1.4994804675265696E-15	5.443007270566279E-16	3.290801044449616E-16	2.8047477007045614E-17	4.6745795011742685E-18	3.419433964003703E-17	2.2183046329784545E-16	0.0032994510196934796	1.823194730421773E-4	1.1002313940490937E-17	4.817891042240507E-19	2.8907346253443037E-18	1.1353500998561863E-18	8.733061821911472E-15	5.898926527501061E-16	3.361660741128983E-15	0.001192110831505798	0.0029118705812394285
31.0	1.0	1.0	0.1289875021297293	1.3691054678230363	0.3520298719204805	3.343617230971035	2.2071242989546196	0.025364645862250425	998.9589808982639	0.16093847078126702	0.6397794858607375	1.3200546429021335E-4	0.027726961378946147	99.92593570641971	0.010176112032684457	49.88498220920904	0.11148607251709806	4.764354291795688E-4	4.2370030463185896E-4	3.1454674431964495E-4	59.99989952195667	4.0583818624585234E-5	9.898229777046008E-7	6.72978053336985E-7	4.42596192149662E-8	1.5811555241950388E-10	4.8926613850445595E-12	3.3770511760627673E-15	1.4036845607491988E-14	0.003531718273844694	5.98942247307411E-5	3.2759136676545983E-14	10.0	0.06388818154755863	1.445289508310102E-15	1.2401179656932975	5.825584864076541E-5	0.0035336297646754167	0.005766187698932446	0.011035621494773098	0.07395514962617877	0.06437538831250682	1.5136168298844627E-5	0.005413659672669977	4.993635651104494E-4	3.052833609805337E-5	0.009618173766560184	3.344582175512942E-4	6.768153203352159E-4	1.0595154821534082E-5	3.253560680309773E-5	1.3863480689473075E-4	-4.236805167009866E-5	1.0756009329220246E-5	2.0291909312292617E-7	1.344313075918575E-5	2.9947112365370553E-7	-1.345956106051279E-7	4.949114888523004E-8	1.0592496395686601E-8	4.4259619214966196E-11	1.581155524195039E-12	7.905777620975195E-14	2.4463306925222797E-15	2.1443073495049815E-15	7.809754690107782E-16	4.661182638399521E-16	4.211053682247596E-17	7.018422803745994E-18	4.8397097034516735E-17	3.208029886017088E-16	0.00330429097446667	1.9166454464267588E-4	1.637956833827299E-17	7.22644754155051E-19	4.335868524930306E-18	1.6885255880313837E-18	1.2472435159537948E-14	8.5123645701304065E-16	4.8479802156199306E-15	9.951411120799093E-4	0.0026043672090756698
32.0	1.0	1.0	0.1280201850644729	1.3665775386545267	0.34882716544055775	3.3382229448508935	2.2018916340773966	0.026304007053121685	998.8842962978258	0.16720069182779865	0.6840765602352108	1.4764621930141728E-4	0.032602896096626206	99.92235780365063	0.010644322234924656	49.87483812736121	0.12091565954726946	5.206356200171722E-4	5.129102228637986E-4	3.961453022873539E-4	59.99987343315618	5.234490884324254E-5	1.3159967716276794E-6	8.550449070052237E-7	5.5890174934134095E-8	2.0791297074756084E-10	6.685919686312758E-12	4.944432452142443E-15	2.0731155166987983E-14	0.004246213091509205	7.422193499547561E-5	4.800818583359375E-14	10.0	0.06699787411438997	2.1326354274176065E-15	1.238557353590044	5.359266832255516E-5	0.003000974191093672	0.005370970365679573	0.011009458170386984	0.07643672313832509	0.06688027673111946	1.614666367580239E-5	0.0060989251956021385	4.994939574468438E-4	3.193296670477397E-5	0.009935075798999302	3.627469786418084E-4	7.768215470005676E-4	1.2738639274527615E-5	3.253554269344269E-5	1.6301448048313105E-4	-5.128788366436938E-5	1.3299686229732121E-5	2.617245442162127E-7	1.5930161455304728E-5	3.7110967497737806E-7	-1.7100898129677957E-7	6.579983858138397E-8	1.2822739129310003E-8	5.5890174934134094E-11	2.0791297074756085E-12	1.0395648537378042E-13	3.342959843156379E-15	3.0228863264932734E-15	1.1047787775284964E-15	6.508600889709101E-16	6.219346550096395E-17	1.0365577583493991E-17	6.753226313543754E-17	4.571241718164065E-16	0.0033075125309572264	2.0099362234316992E-4	2.4004092916796876E-17	1.0663177137088033E-18	6.39790628225282E-18	2.4722162260712214E-18	1.7556989357772455E-14	1.2100781288170266E-15	6.885732592951278E-15	8.328899410937028E-4	0.0023473187326099876
33.0	1.0	1.0	0.12720484681517608	1.3642893868316006	0.3461031859159267	3.332830965856866	2.1963362838563634	0.027239389545149942	998.8071744065013	0.1734362928939037	0.7291503988883249	1.6429850527192123E-4	0.03805593978765051	99.91878803410293	0.011111190040756265	49.86431311094585	0.13062432158390783	5.669928472479779E-4	6.157034045303907E-4	4.941976379284126E-4	59.99984208699575	6.680396749924823E-5	1.7292305042156582E-6	1.0749208582024239E-6	6.990541293946599E-8	2.704770488568639E-10	9.028240245670219E-12	7.134430511456148E-15	3.0153212852689584E-14	0.005062567470227576	9.11090367717128E-5	6.93313168383058E-14	10.0	0.07010077585624634	3.099327292812389E-15	1.237084540016415	4.9262950552089735E-5	0.0025640178660480267	0.00504323310770366	0.010981681419281818	0.07890614731807072	0.06937451715756147	1.715880612564211E-5	0.006827612105215016	4.994887819889434E-4	3.333357012226879E-5	0.01023371947835693	3.918729647517235E-4	8.851198032571921E-4	1.518770241068273E-5	3.225756047660862E-5	1.9027969893825256E-4	-6.156545582693239E-5	1.629098673562141E-5	3.3401983749624115E-7	1.8720299689906548E-5	4.55545183858564E-7	-2.1498417146956846E-7	8.646152521078291E-8	1.539256142012859E-8	6.9905412939466E-11	2.7047704885686393E-12	1.3523852442843197E-13	4.514120122835109E-15	4.2050320080346115E-15	1.5423095705317345E-15	8.968585807539913E-16	9.045963855806875E-17	1.5076606426344793E-17	9.299819145574573E-17	6.424724050074783E-16	0.0033093890158372875	2.1030232756873903E-4	3.46656584191529E-17	1.5496636464061944E-18	9.297981878437167E-18	3.567215255728074E-18	2.4383358707461205E-14	1.6963571327836777E-15	9.64241163149245E-15	6.992785627069169E-4	0.0021325825629414374
34.0	1.0	1.0	0.12651507227714778	1.362201866369719	0.34377155538014953	3.3274440604124864	2.190521052019289	0.028170816231857937	998.7276283313925	0.17964514873245585	0.774923409901706	1.8196257243250315E-4	0.044117617596504864	99.91522772063729	0.011576597501114134	49.85341833621899	0.14059292466818993	6.155360291616736E-4	7.333150230048912E-4	6.110774526177893E-4	59.99980472820975	8.441921523526022E-5	2.247447370555771E-6	1.3380412748262888E-6	8.665775358351005E-8	3.483591267413693E-10	1.2056167414687396E-11	1.0155094922496554E-14	4.323635561829846E-14	0.005988739112793707	1.108525750241068E-4	9.876337668457656E-14	10.0	0.07319568186151502	4.4407180961376586E-15	1.235686794092562	4.532898897558618E-5	0.002205429867780176	0.004771148603115616	0.010952605260096445	0.0813636608812591	0.07185805949298234	1.8169838654276852E-5	0.007598364064623265	4.993740186594845E-4	3.47297925033424E-5	0.01051399599872107	4.217787740045698E-4	0.0010016662234771517	1.796621733838112E-5	3.1680278029586544E-5	2.2058808798252434E-4	-7.332403398742716E-5	1.978068478382716E-5	4.220960761763011E-7	2.1828243179734753E-5	5.54262875120534E-7	-2.676082546905849E-7	1.1237236852778855E-7	1.833284196575121E-8	8.665775358351005E-11	3.483591267413693E-12	1.7417956337068466E-13	6.028083707343698E-15	5.777132041743794E-15	2.126689591739947E-15	1.2206941482388536E-15	1.297090668548954E-16	2.1618177809149232E-17	1.26505002478399E-16	8.914583233121106E-16	0.003310149572208078	2.1958704558454507E-4	4.938168834228828E-17	2.220359048068829E-18	1.3322154288412976E-17	5.077547461248277E-18	3.3440302098640445E-14	2.347316141703909E-15	1.3325552329262607E-14	5.892785735783154E-4	0.0019532826955059313
35.0	1.0	1.0	0.12592898418105197	1.3602821119873374	0.3417616357514692	3.322064492081034	2.184497694305892	0.029098311603692754	998.6456709173151	0.18582718711836504	0.8213209889539208	2.006360368856885E-4	0.050817890948457005	99.91167794897488	0.01204045057942788	49.8421650541341	0.15080235837448866	6.662964926850489E-4	8.669960266348818E-4	7.493559424437464E-4	59.99976053973873	1.0569824338472899E-4	2.891150929562814E-6	1.6502320779309026E-6	1.0653034145116537E-7	4.4447693151821885E-10	1.5932585147410063E-11	1.4271468867615145E-14	6.117526645129569E-14	0.007032587491392878	1.3376201789010685E-4	1.3889793087251283E-13	10.0	0.07628160044559462	6.278803361031349E-15	1.234353127806276	4.1812668648680273E-5	0.0019110373086731608	0.004544960720646307	0.010922488471529459	0.08380947361755473	0.07433087484734602	1.9177251873327163E-5	0.00840957424307923	4.991710219214929E-4	3.612135173828364E-5	0.010775944618968237	4.52407075123466E-4	0.0011263562100774056	2.1097762474178635E-5	3.078243147346238E-5	2.5408945474228505E-4	-8.668837197691866E-5	2.3821528428709225E-5	5.28491216923645E-7	2.5267150408976476E-5	6.688100894505342E-7	-3.3004641515288033E-7	1.445575464781407E-7	2.167485368584199E-8	1.0653034145116538E-10	4.444769315182188E-12	2.2223846575910943E-13	7.966292573705032E-15	7.845079658672589E-15	2.898780120190555E-15	1.6424720468543395E-15	1.835257993538871E-16	3.0587633225647844E-17	1.7012572915371578E-16	1.2221851992438085E-15	0.003309985984415058	2.2884480133678387E-4	6.944896543625641E-17	3.1394016805156746E-18	1.8836410083094048E-17	7.135734433807573E-18	4.532435654208979E-14	3.2088297452952156E-15	1.8189735240473427E-14	4.987342800848761E-4	0.0018036233589980022
36.0	1.0	1.0	0.1254284799680843	1.3585025745532615	0.3400156375296742	3.3166941092237656	2.178308853466482	0.03002190113393448	998.5613147744501	0.19198237753255426	0.8682718606260922	2.2031413321361138E-4	0.058184992152744065	99.90813960691973	0.01250267487009713	49.83056450679529	0.16123367801595015	7.193077631805647E-4	0.0010180054115884042	9.118022212109686E-4	59.999708642815264	1.311995932673696E-4	3.6836185070245916E-6	2.0176913919364055E-6	1.2993731188028894E-7	5.621452601738202E-10	2.0850323372225204E-11	1.9817865739957904E-14	8.548341929127798E-14	0.008201815188744153	1.601575914736908E-4	1.930078498779354E-13	10.0	0.0793577182100598	8.768066702003168E-15	1.233074094585168	3.870941941076442E-5	0.0016692453214595254	0.004356621873088717	0.01089154426733241	0.08624377052059795	0.0767929510130217	2.0178793178663723E-5	0.009259421263827514	4.988973157348418E-4	3.750802461029139E-5	0.01101974135717363	4.8370103404785043E-4	0.0012590279670458603	2.460544556623246E-5	2.9542985509576773E-5	2.9092496076372034E-4	-1.0178391349302833E-4	2.8467948959055982E-5	6.55997966336848E-7	2.9048509797375332E-5	8.00787957368454E-7	-4.035382777155348E-7	1.841809253512296E-7	2.545007051893632E-8	1.2993731188028894E-10	5.621452601738202E-12	2.810726300869101E-13	1.0425161686112602E-14	1.053754036383438E-14	3.90855265217884E-15	2.1863713525805784E-15	2.5645025787383394E-16	4.274170964563899E-17	2.263527566582719E-16	1.6568822788364891E-15	0.003309058534578843	2.380731546301794E-4	9.65039249389677E-17	4.3840333510015844E-18	2.6304200106009506E-17	9.908932869978952E-18	6.075710807865404E-14	4.336889610986061E-15	2.4544339806105635E-14	4.242141019135011E-4	0.0016787277496999875
37.0	1.0	1.0	0.12499859273765668	1.3568401945545603	0.3384862648007634	3.3113344179613935	2.171989655535508	0.030941610846981465	998.4745723023339	0.1981107223106013	0.9157083538933006	2.4098997369824008E-4	0.06624529250106913	99.90461341732542	0.012963212057067134	49.81862785194591	0.17186823466681397	7.746052942175234E-4	0.0011876026601520767	0.001101382451726336	59.99964809746317	1.6153402889679342E-4	4.651088094121308E-6	2.4469667130642295E-6	1.5732386591693855E-7	7.051068172843206E-10	2.703603922837795E-11	2.7212067606182144E-14	1.1805968820228305E-13	0.009503913387252441	1.903685079380248E-4	2.6518479750152326E-13	10.0	0.08242337061736164	1.2102256879349711E-14	1.2318416018168938	3.599824888266337E-5	0.0014705646009248036	0.004199493995927228	0.01085994827767754	0.08866671540579951	0.07924428892424053	2.117247082836243E-5	0.010145906537692652	4.985672587635792E-4	3.8889636171201404E-5	0.011245686770165533	5.156047040004419E-4	0.001399466896603578	2.8511740161757322E-5	2.7941242557952804E-5	3.3122646250534566E-4	-1.1873600514910825E-4	3.377575374494268E-5	8.076701444839671E-7	3.31820401011308E-5	9.51842539690124E-7	-4.893933415883206E-7	2.3255440470606542E-7	2.968997835405874E-8	1.5732386591693856E-10	7.051068172843206E-12	3.5255340864216033E-13	1.3518019614188975E-14	1.4009565332345696E-14	5.216622515140653E-15	2.881247038084793E-15	3.5417906460684917E-16	5.902984410114152E-17	2.9815971861180887E-16	2.2226155301869946E-15	0.0033075010027954	2.4727011185208495E-4	1.3259239875076163E-16	6.051128439674856E-18	3.6306770638049134E-17	1.3606033803091072E-17	8.060410544888184E-14	5.79925250607801E-15	3.276206080669417E-14	3.6288651119345885E-4	0.0015744989688938615
38.0	1.0	1.0	0.12462695713930326	1.355275696155245	0.3371347959935562	3.305986642758068	2.165569026770935	0.03185746701735395	998.3854557106642	0.2042122496943959	0.9635666118050559	2.626548091747095E-4	0.07502320376493417	99.90109996574567	0.013422016990518657	49.8063660955211	0.1826877922031439	8.322261486040458E-4	0.0013770404635287156	0.001321257731961683	59.99957790339	1.9736549099997458E-4	5.82293669563985E-6	2.9449279998585763E-6	1.8916615954327095E-7	8.775630187881095E-10	3.475437072751678E-11	3.69716239472525E-14	1.612649878581801E-13	0.0109461122757365	2.247311190135376E-4	3.604993739775033E-13	10.0	0.0854780172636111	1.652218458655294E-14	1.2306487390159324	3.3648809990100004E-5	0.0013072263435498915	0.004068101929603496	0.010827845133854675	0.09107845405175033	0.08168489987775836	2.2156553185660564E-5	0.01106689193121609	4.981925990523912E-4	4.026605097155597E-5	0.011454192984354697	5.480633766094317E-4	0.0015474106972278882	3.28383368272095E-5	2.5956948446105094E-5	3.7511601882467087E-4	-1.376691319129862E-4	3.980180801929646E-5	9.86827454999873E-7	3.7675622764903924E-5	1.123655595067688E-6	-5.889855984329953E-7	2.9114683478199253E-7	3.44258930735985E-8	1.8916615954327097E-10	8.775630187881095E-12	4.387815093940548E-13	1.737718536375839E-14	1.84465619884899E-14	6.895953801525282E-15	3.7612864256792746E-15	4.837949635745403E-16	8.063249392909005E-17	3.8906898253983986E-16	2.9520800157068963E-15	0.0033054249182274398	2.564340517908333E-4	1.8024968698875165E-16	8.261092293276471E-18	4.9566553759658827E-17	1.848581197362625E-17	1.0589542726183487E-13	7.677256629334995E-15	4.3288195234834376E-14	3.124166475420055E-4	0.0014875005113358375
39.0	1.0	1.0	0.12430336379629651	1.3537929860966378	0.3359295188717773	3.3006517766090706	2.159070780186764	0.03276949596211037	998.2939770373536	0.21028700835882122	1.0117867369918268	2.8529828687246954E-4	0.08454111215536904	99.89759972358384	0.01387905527811777	49.79379003226989	0.19367463075541796	8.922086419401472E-4	0.0015875578347188345	0.0015747807986843372	59.99949700124737	2.3941172546936536E-4	7.231848221938604E-6	3.518737162621521E-6	2.2597101582113188E-7	1.084204580249758E-9	4.431235852899897E-11	4.973243020004929E-14	2.1800981837268282E-13	0.012535336974680924	2.635870271736851E-4	4.851836761106797E-13	10.0	0.08852122113779537	2.2324627890505655E-14	1.2294896223003322	3.1626261975632036E-5	0.0011728682421740522	0.0039579299799517575	0.01079535390093382	0.09347911690914029	0.0841148033435285	2.3129563525617705E-5	0.012020136807514455	4.977829351429453E-4	4.163716583435331E-5	0.011645770188122913	5.810238922662539E-4	0.001702554992822841	3.760601092404277E-5	2.3570392729014043E-5	4.227055607768452E-4	-1.5870618478060536E-4	4.6603710714409756E-5	1.1970586273468268E-6	4.253526610878245E-5	1.3179351358684254E-6	-7.037474302465891E-7	3.615924110969302E-7	3.968878834735364E-8	2.2597101582113187E-10	1.0842045802497581E-11	5.42102290124879E-13	2.2156179264499486E-14	2.4068630057747454E-14	9.033743368574623E-15	4.866720993985055E-15	6.540294551180485E-16	1.0900490918634141E-16	5.032248273044657E-16	3.884477803389047E-15	0.003302923160540379	2.655636634133861E-4	2.425918380553398E-16	1.1162313945252827E-17	6.697388367151697E-17	2.4866215100024646E-17	1.3784789855666582E-13	1.0067810681504438E-14	5.665069993238753E-14	2.7088031325266104E-4	0.0014148538844258596
