time	compartment	Glu	Fru	Formic_acid	Triose	Acetic_acid	Cn	Amadori	AMP	C5	lys_R	Melanoidin	_J1	_J2	_J3	_J4	_J5	_J6	_J7	_J8	_J9	_J10	_J11
69.0	1.0	77.70311861970622	45.72091005858946	5.940228172711987	27.07321224914471	8.797350379143364	3.2543935310736525	0.30566437688040243	0.7321788460595208	5.940228172711987	5.071016589186571	8.891140187873496	0.7770311861970622	0.23271943219822036	0.03652046575126192	0.05029300106444841	0.32553287961715693	0.11885140177374527	0.07092608463937118	0.034032671721864007	0.04389034787625699	0.03477772400697214	0.09162486079588843
70.0	1.0	77.05588179951971	45.85069713351405	6.026961283975843	27.6051920686456	8.951016248993312	3.3744128091015493	0.29875970367814914	0.7193351360957249	6.026961283975843	4.9999460957749555	8.981959064451162	0.7705588179951971	0.23338004840958654	0.03621626444577426	0.05043576684686546	0.32645696359062004	0.12118679318135418	0.0693495459648009	0.03326390540752512	0.04289890585114543	0.03438765211819103	0.09001759893101902
71.0	1.0	76.4175716027006	45.97277093496887	6.113530804365812	28.13663066713355	9.106257720315769	3.496766329801819	0.2920360243671357	0.7067159894267432	6.113530804365812	4.930063231016942	9.071184755189172	0.7641757160270061	0.23400140405899156	0.035916258653269285	0.050570048028465764	0.32732612905697833	0.12351980862871627	0.06781382279317416	0.03251529095303689	0.04193345273887702	0.03399730014216815	0.08843843891686265
72.0	1.0	75.78801646758204	46.087321388104236	6.199932509198444	28.66742217475517	9.263092042085042	3.621451483672117	0.2854880961197436	0.69431894217125	6.199932509198444	4.8613477525113025	9.158845209197699	0.7578801646758204	0.23458446586545056	0.035620367739763556	0.05069605352691466	0.3281417282833021	0.1258499833471752	0.06631774263395453	0.03178624462197225	0.04099323572183398	0.03360697443739899	0.08688707242331023
73.0	1.0	75.16704871794622	46.19453392704976	6.286162300510158	29.197463851945663	9.421535430706667	3.748465203340806	0.27911083758519256	0.68214140284085	6.286162300510158	4.793779700515246	9.244968059058708	0.7516704871794622	0.23513017768868327	0.03532851289743472	0.05081398731975474	0.3289050815605943	0.12817686631004147	0.0648601690125116	0.031076200656735338	0.0400775251688578	0.03321696285213809	0.08536317515150398
74.0	1.0	74.55450446485342	46.29458961034412	6.372216203983909	29.72665601272966	9.581603101285333	3.877803977139845	0.27289932381664345	0.6701806718218337	6.372216203983909	4.7273393982617	9.329580606099821	0.7455450446485342	0.23563946111665157	0.03504061709848111	0.050924048571378534	0.3296174780256501	0.1305000198958832	0.06344000032942429	0.03038461071374508	0.03918561390683183	0.03282753560870047	0.08386640927178428
75.0	1.0	73.9502235111865	46.38766523301765	6.458090365955462	30.25490194997428	9.743309298003984	4.009463862345276	0.26684878134932655	0.6584339587037918	6.458090365955462	4.662007451978107	9.412709807968774	0.739502235111865	0.23611321603605984	0.03475660505025765	0.05102643175631942	0.33028017645908564	0.13281901956038708	0.06205616875522766	0.029710943315434016	0.038316816513949796	0.032438946149429104	0.08239642559219251
76.0	1.0	73.35404925883103	46.473933435436145	6.543781050496934	30.78210786253897	9.906667323639251	4.143440498093751	0.2609545834265479	0.6468983976932323	6.543781050496934	4.5977647506259745	9.494382268254245	0.7335404925883102	0.23655232118636998	0.034476403151650584	0.051121326778979764	0.33089440606030535	0.13513345351654607	0.06070763915962825	0.029054683318711843	0.03747046863421802	0.032051431945857925	0.08095286548733109
77.0	1.0	72.76582861841378	46.553562809010124	6.629284636575306	31.308182784268613	10.071689568237677	4.279729117983317	0.2552122453702783	0.6355710613233077	6.629284636575306	4.534592465379541	9.574624227926872	0.7276582861841377	0.23695763469786152	0.03419993945065448	0.05120891908991114	0.33146136720015207	0.1374429224229392	0.05939340807422846	0.028415331399526785	0.03664592631271826	0.03166521527254658	0.07953536261399873
78.0	1.0	72.18541192152439	46.62671799887057	6.714597615283704	31.83303851477794	10.23838753697661	4.418324562366427	0.24961742009293433	0.6244489726468375	6.714597615283704	4.4724720488610465	9.653461558399181	0.7218541192152439	0.2373299946142512	0.03392714360311646	0.05128938979875763	0.33198223215195843	0.13974703907987515	0.05811250268781699	0.027792403553147306	0.03584256535114444	0.031280503947011234	0.07814354443702524
79.0	1.0	71.61265283534735	46.693559803608395	6.799716587143304	32.35658955197712	10.406771877233082	4.559221290342938	0.24416589374689837	0.6135291160786475	6.799716587143304	4.411385234149245	9.730919756025209	0.7161265283534735	0.23767021940036673	0.03365794683261325	0.05136291578396924	0.33245814580169175	0.14204542813317955	0.056863979873299324	0.027185430609779664	0.03505978068311714	0.030897492037125416	0.07677703358608194
80.0	1.0	71.0474082796334	46.75424527217184	6.8846382594738245	32.878753026289736	10.576852404883326	4.702413391460625	0.23885358150829086	0.6028084470345141	6.8846382594738245	4.351314033576974	9.807023937880222	0.7104740827963341	0.2379791084353547	0.0333922818914277	0.05142966979938903	0.3328902263378635	0.14433772578541193	0.05564692524535952	0.026593957765133104	0.03429698576877548	0.030516360537315185	0.0754354490618991
81.0	1.0	70.48953834594191	46.80892779801258	6.96935944383058	33.399448636516	10.748638129854998	4.847894597130544	0.23367652349150114	0.5922839004974321	6.96935944383058	4.292240737332826	9.881798838678243	0.7048953834594192	0.23825744249188405	0.033130083022592696	0.051489820577813844	0.3332795659218496	0.14662357951430524	0.054460452247962525	0.026017544125543735	0.03355361200814465	0.030137278014825082	0.07411840730824865
82.0	1.0	69.93890621908749	46.85775721056819	7.0538770535062	33.918598587295676	10.922137280953626	4.995658291764363	0.22863088079098864	0.581952398627248	7.0538770535062	4.234147911881183	9.955268808700582	0.6993890621908748	0.23850598420179206	0.032871285922971116	0.05154353293162501	0.3336272313392455	0.148902647798228	0.05330370127082457	0.025455762267268676	0.03282910817277806	0.029760401227284412	0.07282552316421381
83.0	1.0	69.3953781007262	46.90087986416579	7.13818810109513	34.436127528126235	11.097357329984176	5.145697523640574	0.22371293164689213	0.5718108575167217	7.13818810109513	4.1770183982141615	10.027457812622224	0.693953781007262	0.23872547850860384	0.03261582770734132	0.05159096785058237	0.3339342646328604	0.15117459984847417	0.05217583879399707	0.024908197809564967	0.03212293985517724	0.029385875712757886	0.07155641070964255
84.0	1.0	68.8588231350189	46.93843872442861	7.222289696119128	34.951962493893596	11.274305015188025	5.298005015506345	0.21891906773101605	0.5618561931855786	7.222289696119128	4.1208353099483075	10.098389429135096	0.688588231350189	0.23891665310734161	0.03236364687345888	0.05163228259687147	0.3342016837179317	0.15343911534819288	0.051076056559728834	0.024374449001171326	0.031434588935496596	0.029013836353420554	0.0703106840152433
85.0	1.0	68.32911333631043	46.970573452264475	7.306179042712001	35.46603284687377	11.45298636401516	5.452573174921542	0.21424579054980777	0.552085326893938	7.306179042712001	4.065582031278212	10.168086851278039	0.6832911333631043	0.23908021887202618	0.0321146832680659	0.05166763079749093	0.33443048298012307	0.15569588419777586	0.05000357077078971	0.023854126319815597	0.030763553065046897	0.028644407913953975	0.0690879578075074
86.0	1.0	67.80612351876637	46.9974204855125	7.389853437361916	35.97827022016522	11.63340671525077	5.60939410435128	0.2096897079609884	0.5424951898474829	7.389853437361916	4.011242214798569	10.236572887392956	0.6780612351876637	0.23921687027125862	0.031868878053820195	0.05169716253406375	0.33462163385684895	0.15794460626652532	0.048957621314457925	0.023346852084376448	0.030109345166118323	0.02827770555571902	0.06788784805751401
87.0	1.0	67.28973122790948	47.019113118321684	7.473310266709639	36.488608462512865	11.815570740514923	5.768459611013229	0.2052475308005556	0.5330827273587575	7.473310266709639	3.9577997792055952	10.303869962635087	0.6728973122790949	0.23932728577225737	0.03162617367711746	0.051721024430153854	0.33477608540245035	0.16018499115043147	0.04793747101139233	0.02285226007933386	0.02947149294765178	0.027913835327720467	0.06670997250167492
88.0	1.0	66.77981667400084	47.0357815783325	7.5565470054011294	36.99698358448599	11.99948246515344	5.929761216485675	0.20091606961693698	0.5238449025218925	7.5565470054011294	3.9052389068881217	10.370000120973046	0.6677981667400085	0.2394121282337124	0.03138651383678039	0.05173935973616575	0.33489476483772734	0.1624167579358935	0.046942404888629566	0.022369995191149763	0.02884953843629598	0.027552894635339345	0.06555395110158964
89.0	1.0	66.2762626672117	47.04755310173025	7.639561213992982	37.50333370597331	12.185145288537596	6.0932901660822	0.1966922315091346	0.5147786994517969	7.639561213992982	3.8535440414181323	10.434985027620934	0.6627626266721169	0.23947204528780697	0.031149843453589496	0.05175230841190328	0.33497857808431936	0.16463963496922282	0.045971729475965395	0.021899713056227045	0.028243037522396635	0.027194972687771365	0.06441940644939786
90.0	1.0	65.77895455453378	47.05455200623661	7.72235053690922	38.00759900495977	12.37256200378976	6.259037437998704	0.19257301706576768	0.5058811261332837	7.72235053690922	3.8026998849499614	10.498845971850987	0.6577895455453379	0.23950766971174436	0.030916108640630876	0.051760007206860276	0.33502841028440467	0.1668533596317734	0.04502477212499779	0.021441079720102573	0.02765155952047358	0.02684015092507319	0.06330596412431913
91.0	1.0	65.28778015837783	47.056899762103285	7.804912700448023	38.509721667550494	12.561734816951573	6.426993752238296	0.18855551740198723	0.4971492169206756	7.804912700448023	3.7526913955368704	10.561603870140466	0.6528778015837783	0.23951961978910571	0.03068525667443758	0.051762589738313616	0.3350451263061754	0.16905767812054667	0.04410088035012852	0.020993771307537257	0.027074686743751346	0.0264885034256829	0.06221325300545334
92.0	1.0	64.8026297168109	47.05471506116986	7.887245510837003	39.009645839208616	12.752665365610822	6.597149579319475	0.18463691129130452	0.4885800347240545	7.887245510837003	3.703503784373222	10.623279269611418	0.648026297168109	0.23950849966135457	0.03045723596690112	0.05176018656728685	0.3350295712355294	0.17125234523412583	0.04319942119083824	0.020557473703173845	0.026512014092318417	0.02614009729524693	0.06114090554536818
93.0	1.0	64.32339582538519	47.048113884045584	7.969346852335698	39.50731757717449	12.945354737002651	6.769495148772843	0.180814462389446	0.4801706729144417	7.969346852335698	3.655122512970017	10.683892351726094	0.6432339582538519	0.23947489966979202	0.030231996037931037	0.051752925272450144	0.3349825708544045	0.173437124163796	0.042319780594568465	0.02013188224244092	0.025963148654500553	0.025794993037552835	0.06008855800851324
94.0	1.0	63.84997338051208	47.03720956547293	8.05121468538399	40.00268480403489	13.139803485600327	6.944020457431478	0.17708551654741572	0.47191825697674517	8.05121468538399	3.6075332902711055	10.743462936204732	0.6384997338051208	0.2394193966882572	0.030009487488840678	0.05174093052202022	0.33490493210616723	0.17561178628971316	0.04146136281956183	0.019716701412389265	0.025427709321043424	0.02545324490833531	0.05905585067806989
95.0	1.0	63.38225952433693	47.02211285792855	8.132847044795172	40.4956972624118	13.33601165021031	7.120715277519943	0.17344749921101693	0.4638199459362518	8.132847044795172	3.5607220697169604	10.80201048513577	0.6338225952433694	0.23934255444685631	0.029789661976438356	0.051724324143721405	0.33479744354845126	0.1777761109819878	0.04062358985703022	0.019311644562154624	0.02490532641170992	0.02511490125269217	0.05804242803446255
96.0	1.0	62.920153591071	47.002931993515844	8.21424203799248	40.98630647074104	13.533978770585982	7.299569164546782	0.16989791290415493	0.4558729335817218	8.21424203799248	3.5146750462625165	10.859554107251608	0.62920153591071	0.23924492384699564	0.02957247218780337	0.05170322519286743	0.3346608757938328	0.17992988540655316	0.039805900872037586	0.01891643362274861	0.024395641313907604	0.02478000482681763	0.05704793890841667
97.0	1.0	62.463557054738764	46.97977274420097	8.295397843287912	41.47446568011235	13.733703903573891	7.480571465005228	0.16643433479331177	0.4480744495057234	8.295397843287912	3.4693786533551743	10.91611256234579	0.6246355705473876	0.23912704326798295	0.02935787181572722	0.05167775001862107	0.3344959819387109	0.18207290433569323	0.039007751662501866	0.018530798835887333	0.023898306132971635	0.02444859310473121	0.05607203661114622
98.0	1.0	62.012373478299644	46.95273848044276	8.376312708202148	41.960129832142776	13.935185638806052	7.663711323886704	0.16305441433065357	0.4404217599806972	8.376312708202148	3.424819559878709	10.97170426580994	0.6201237347829964	0.23898943886545365	0.02914581553480083	0.05164801232848704	0.33430349798075243	0.18420496996310678	0.03822861413573718	0.018154478491574966	0.023412983353738544	0.024120698570653513	0.05511437904398445
99.0	1.0	61.56650846410487	46.92193022826514	8.456984947824546	42.4432555178566	14.13842211395136	7.848977692011625	0.15975587097329863	0.43291216868732485	8.456984947824546	3.380984667068495	11.02634729327088	0.6156650846410487	0.23883262486186957	0.02893625897812929	0.05161412325109166	0.33408414322524776	0.18632589172339045	0.03746797580197463	0.01778721867416707	0.02293934551305595	0.02379634899765332	0.05417462878953183
100.0	1.0	61.125869605651054	46.88744672481915	8.537412943212082	42.923800937545565	14.343411029538856	8.036359333181835	0.15653649197634348	0.4255430173100728	8.537412943212082	3.3378611054030998	11.080059385310483	0.6112586960565105	0.23865710382932948	0.028729158714655995	0.05157619139730107	0.33383862068071235	0.18843548611582503	0.036725339284315955	0.017428773016646082	0.02247707488288316	0.023475567713165068	0.05325245318618251
