time	compartment	Pfr	Pr	Xi	Xa	prepreS	preS	Ya	S	Gluc	Yi	V	Pi	Photoreceptor_activation	Photoreceptor_inactivation	Transducer_activation	Transducer_inactivation	preS_formation	S_generation	Glucose_sensor_inactivation	S_formation	V_formation	S_degradation	V_degradation	Photoreceptor_decay
67.0	0.9999999999999978	0.012309057485350352	0.08247092934863666	5.931708705690997	0.06829129430899583	0.0021781333182924233	3.711615967985948E-5	0.9	30.000036905466306	0.0	0.0	0.001851775660642273	9.905220013165984	0.0012309057485350352	0.0	0.04891935295837362	0.05463303544719667	2.9749508696747583E-5	3.340454371187361E-5	0.0	29.99999980950371	0.0018517764334638005	30.000036905466306	0.001851775660642273	0.008247092934863667
68.0	0.9999999999999978	0.011137690623816953	0.07573653766846135	5.937199755977602	0.06280024402239053	0.0021497820316478933	3.365017083996751E-5	0.9	30.000033404351207	0.0	0.0	0.0018517763904129971	9.913125771707692	0.0011137690623816954	0.0	0.04496629529637782	0.050240195217912426	2.7001367236487694E-5	3.0285153755970825E-5	0.0	29.99999980950349	0.001851777081767386	30.000033404351207	0.0018517763904129971	0.007573653766846135
69.0	0.9999999999999978	0.010077794549216805	0.06953701936163033	5.942266972237546	0.05773302776244782	0.002124040072552043	3.053378158951357E-5	0.9	30.000030262554226	0.0	0.0	0.0018517770438745956	9.920385186089124	0.0010077794549216805	0.0	0.04132075335004595	0.04618642220995826	2.4525452895439813E-5	2.7480403430562273E-5	0.0	29.999999809503283	0.0018517776635360776	30.000030262554226	0.0018517770438745956	0.006953701936163033
70.0	0.9999999999999978	0.009118761366835135	0.06383156074685271	5.946940912612687	0.05305908738730654	0.0021006505818620047	2.7727427040748504E-5	0.9	30.000027438439133	0.0	0.0	0.0018517776300887477	9.927049677886282	9.118761366835135E-4	0.0	0.03796025201213813	0.04244726990984523	2.2291720558642535E-5	2.495468433667371E-5	0.0	29.9999998095031	0.0018517781864796053	30.000027438439133	0.0018517776300887477	0.006383156074685271
71.0	0.9999999999999978	0.00825099266106264	0.058582272236069724	5.951250205644012	0.04874979435598153	0.0020793847996579138	2.5196678703825512E-5	0.9	30.00002489592421	0.0	0.0	0.0018517781568766984	9.933166735102837	8.250992661062641E-4	0.0	0.03486377596920042	0.03899983548478523	2.027391627405548E-5	2.2677010833443012E-5	0.0	29.999999809502942	0.0018517786572791847	30.00002489592421	0.0018517781568766984	0.005858227223606973
72.0	0.9999999999999978	0.007465803430333415	0.053754001412047635	5.955221635432143	0.044778364567850865	0.0020600385551078587	2.2911484204706032E-5	0.9	30.0000226036344	0.0	0.0	0.0018517786310123124	9.93878019515759	7.465803430333415E-4	0.0	0.032011699220007676	0.035822691654280696	1.8449031488889728E-5	2.0620335784235475E-5	0.0	29.999999809502796	0.0018517790817445113	30.0000226036344	0.0018517786310123124	0.005375400141204764
73.0	0.9999999999999978	0.006755335163902534	0.049314155201586246	5.958880228520209	0.041119771479785724	0.0020424292568778217	2.084553241364504E-5	0.9	30.00002053419955	0.0	0.0	0.001851779058382102	9.943930509634482	6.755335163902534E-4	0.0	0.029385714441690997	0.03289581718382858	1.6796844861288954E-5	1.876097917228058E-5	0.0	29.99999980950266	0.0018517794649436997	30.00002053419955	0.001851779058382102	0.004931415520158625
74.0	0.9999999999999978	0.006112477190498449	0.04523253110597923	5.962249341384673	0.03775065861532156	0.0020263933044177653	1.8975721345810304E-5	0.9	30.00001866367025	0.0	0.0	0.0018517794441180234	9.948654991703492	6.112477190498449E-4	0.0	0.026968762879578702	0.03020052689225725	1.5299536371089718E-5	1.707814921122931E-5	0.0	29.999999809502544	0.0018517798113114516	30.00001866367025	0.0018517794441180234	0.004523253110597923
75.0	0.9999999999999978	0.005530795511673724	0.041481157375294904	5.965350747615959	0.0346492523840352	0.002011783854254007	1.7281710670901992E-5	0.9	30.000016971029076	0.0	0.0	0.0018517797927080414	9.952988047113	5.530795511673724E-4	0.0	0.024744965316069126	0.02771940190722816	1.3941361301634865E-5	1.5553539603811827E-5	0.0	29.999999809502437	0.001851780124739559	30.000016971029076	0.0018517797927080414	0.004148115737529491
76.0	0.9999999999999978	0.005004468407587747	0.03803414195261212	5.968204724036256	0.03179527596373946	0.0019984688866605572	1.5745544146133865E-5	0.9	30.000015437780014	0.0	0.0	0.0018517801080885656	9.956961389639769	5.004468407587748E-4	0.0	0.02269955456762457	0.02543622077099157	1.2708373951263942E-5	1.4170989731520508E-5	0.0	29.999999809502334	0.001851780408652926	30.000015437780014	0.0018517801080885656	0.0038034141952612123
77.0	0.9999999999999978	0.004528228170736481	0.034867529966442004	5.9708301351441015	0.029169864855893766	0.0019863295272695477	1.4351330033948108E-5	0.9	30.000014047602352	0.0	0.0	0.001851780393722016	9.960604241862791	4.5282281707364813E-4	0.0	0.02081880986616724	0.023335891884715014	1.1588192773944838E-5	1.2916197030553326E-5	0.0	29.99999980950225	0.0018517806660736593	30.000014047602352	0.001851780393722016	0.0034867529966442004
78.0	0.9999999999999978	0.004097308384475386	0.031959169512354106	5.973244515398296	0.02675548460169962	0.001975258585711555	1.3084969757748188E-5	0.9	30.000012786058033	0.0	0.0	0.0018517806526621493	9.96394352210314	4.097308384475386E-4	0.0	0.019089993400635403	0.021404387681359695	1.0569800134876119E-5	1.1776472781973397E-5	0.0	29.99999980950217	0.0018517808996752557	30.000012786058033	0.0018517806526621493	0.003195916951235411
79.0	0.9999999999999978	0.003707396218676381	0.02928858543670386	5.975464148959904	0.024535851040092652	0.00196515927956759	1.1933926809638893E-5	0.9	30.00001164034329	0.0	0.0	0.0018517808876092592	9.967004018344591	3.7073962186763814E-4	0.0	0.017501289225077345	0.019628680832074124	9.64337107070526E-6	1.0740534128675028E-5	0.0	29.999999809502096	0.001851781111828592	30.00001164034329	0.0018517808876092592	0.0029288585436703864
80.0	0.9999999999999978	0.003354589265073294	0.026836860814934794	5.977504146602686	0.022495853397310347	0.0019559441170188467	1.0887029345462916E-5	0.9	30.000010599077264	0.0	0.0	0.0018517811009569837	9.969808549919962	3.354589265073294E-4	0.0	0.016041744680307224	0.017996682717848277	8.800126421957542E-6	9.798326410916645E-6	0.0	29.99999980950203	0.0018517813046410648	30.000010599077264	0.0018517811009569837	0.0026836860814934793
81.0	0.9999999999999978	0.0030353564802854107	0.02458652580299173	5.979378519580716	0.020621480419280847	0.0019475339158005957	9.934301054336427E-6	0.9	30.000009652121555	0.0	0.0	0.0018517812948321108	9.972378117716692	3.035356480285411E-4	0.0	0.01470121442575261	0.016497184335424676	8.032206502113485E-6	8.940870948902804E-6	0.0	29.99999980950197	0.0018517814799900074	30.000009652121555	0.0018517812948321108	0.0024586525802991733
82.0	0.9999999999999978	0.002746502845620158	0.02252145353188257	5.981100250308695	0.01889974969130182	0.0019398569395655371	9.066815826732495E-6	0.9	30.000008790425756	0.0	0.0	0.0018517814711285442	9.974732043622467	2.746502845620158E-4	0.0	0.013470307135685878	0.015119799753041455	7.332562118944707E-6	8.160134244059264E-6	0.0	29.999999809501915	0.0018517816395512878	30.000008790425756	0.0018517814711285442	0.002252145353188257
83.0	0.9999999999999978	0.002485137389955048	0.020626762711455516	5.982681359766946	0.01731864023305041	0.0019328481356705807	8.276572509529393E-6	0.9	30.000008005894713	0.0	0.0	0.0018517816315363597	9.97688809989856	2.4851373899550483E-4	0.0	0.012340334878616112	0.013854912186440327	6.694860297360213E-6	7.44891525857647E-6	0.0	29.99999980950187	0.0018517817848238904	30.000008005894713	0.0018517816315363597	0.0020626762711455516
84.0	0.9999999999999978	0.0022486442556581706	0.018888726609232104	5.984132971590317	0.01586702840967974	0.0019264484608252708	7.556386661955845E-6	0.9	30.000007291274258	0.0	0.0	0.0018517817775667545	9.97886262913508	2.2486442556581706E-4	0.0	0.011303265169366148	0.012693622727743792	6.11340249153969E-6	6.800747995760276E-6	0.0	29.999999809501823	0.0018517819171510745	30.000007291274258	0.0018517817775667545	0.0018888726609232105
85.0	0.9999999999999978	0.0020346565179625536	0.01729468807297705	5.9854653728394815	0.014534627160514686	0.0019206042830657623	6.899796739712503E-6	0.9	30.00000664005244	0.0	0.0	0.001851781910573524	9.980670655409032	2.0346565179625537E-4	0.0	0.010351675659486435	0.01162770172841175	5.583053435449706E-6	6.209817065741266E-6	0.0	29.999999809501784	0.001851782037738663	30.00000664005244	0.001851781910573524	0.001729468807297705
86.0	0.9999999999999978	0.0018410324957674514	0.015832980271012032	5.986688071485346	0.013311928514651072	0.001915266850215121	6.300982556995291E-6	0.9	30.000006046374068	0.0	0.0	0.0018517820317715953	9.982325987233192	1.8410324957674514E-4	0.0	0.009478711412453076	0.010649542811720859	5.099179079308935E-6	5.6708843012957745E-6	0.0	29.999999809501745	0.0018517821476708662	30.000006046374068	0.0018517820317715953	0.0015832980271012034
87.0	0.9999999999999978	0.0016658343167748918	0.014492852831593418	5.98780985066332	0.012190149336675853	0.001910391816415663	5.7546942247044014E-6	0.9	30.00000550496637	0.0	0.0	0.0018517821422530795	9.983841312851604	1.665834316774892E-4	0.0	0.008678044694922907	0.009752119469340684	4.657592306734086E-6	5.179224802233973E-6	0.0	29.99999980950171	0.0018517822479240471	30.00000550496637	0.0018517821422530795	0.001449285283159342
88.0	0.9999999999999978	0.0015073085224321823	0.013264403071547156	5.988838819775058	0.011161180224937608	0.0019059388195185032	5.256190051446456E-6	0.9	30.00000501107428	0.0	0.0	0.0018517822430012116	9.985228288405994	1.5073085224321823E-4	0.0	0.007943837203602531	0.008928944179950087	4.2545053324701795E-6	4.730571046301822E-6	0.0	29.999999809501677	0.001851782339378707	30.00000501107428	0.0018517822430012116	0.0013264403071547156
89.0	0.9999999999999978	0.0013638685185663076	0.012138512014424388	5.989782462531427	0.01021753746856836	0.001901871103127603	4.801182133022247E-6	0.9	30.000004560403895	0.0	0.0	0.0018517823349024829	9.986497619466983	1.3638685185663076E-4	0.0	0.0072707046385226395	0.00817402997485469	3.886487851318754E-6	4.321063919720032E-6	0.0	29.99999980950165	0.0018517824228299507	30.000004560403895	0.0018517823349024829	0.0012138512014424389
90.0	0.9999999999999978	0.001234078696068639	0.011106784909400723	5.990647682042865	0.009352317957130696	0.0018981551779516188	4.385788554818618E-6	0.9	30.000004149073014	0.0	0.0	0.0018517824187572359	9.987659136394504	1.234078696068639E-4	0.0	0.006653683527245027	0.007481854365704557	3.550430151235515E-6	3.947209699336765E-6	0.0	29.999999809501624	0.0018517824989966495	30.000004149073014	0.0018517824187572359	0.0011106784909400724
91.0	0.9999999999999978	0.0011166400627029582	0.010161495973730048	5.9914408430722395	0.00855915692775584	0.0018947605178426122	4.0064912970849665E-6	0.9	30.000003773567602	0.0	0.0	0.0018517824952889394	9.98872186396354	1.1166400627029583E-4	0.0	0.0060882002003720456	0.006847325542204671	3.2435105225461743E-6	3.6058421673764782E-6	0.0	29.999999809501602	0.0018517825685295014	30.000003773567602	0.0018517824952889394	0.0010161495973730048
92.0	0.9999999999999978	0.0010103772422337606	0.009295537093561231	5.992167811571563	0.007832188428432866	0.0018916592865174183	3.6600990713171258E-6	0.9	30.00000343070359	0.0	0.0	0.0018517825651523257	9.989694085664178	1.0103772422337607E-4	0.0	0.005570041816330722	0.006265750742746293	2.9631663948798653E-6	3.2940891641854206E-6	0.0	29.999999809501578	0.0018517826320181036	30.00000343070359	0.0018517825651523257	9.295537093561232E-4
93.0	0.9999999999999978	9.142267107565374E-4	0.008502370230150503	5.992833991627741	0.007166008372255158	0.0018888260914828089	3.343714431655267E-6	0.9	30.000003117593007	0.0	0.0	0.0018517826289405554	9.990583403059066	9.142267107565374E-5	0.0	0.005095329332464983	0.005732806697804126	2.707068717059965E-6	3.009342988489747E-6	0.0	29.999999809501563	0.0018517826899972247	30.000003117593007	0.0018517826289405554	8.502370230150504E-4
94.0	0.9999999999999978	8.272261524941834E-4	0.007775983290801651	5.993444359944463	0.006555640055532682	0.0018862377621341585	3.0547046022172217E-6	0.9	30.000002831614196	0.0	0.0	0.0018517826871915365	9.991396790556676	8.272261524941835E-5	0.0	0.004660492319727765	0.005244512044426147	2.473099165541009E-6	2.749234141995506E-6	0.0	29.999999809501542	0.00185178274295232	30.000002831614196	0.0018517826871915365	7.775983290801651E-4
95.0	0.9999999999999978	7.48504828527771E-4	0.00711084923611537	5.994003497987602	0.00599650201239423	0.00188387314938123	2.790675542819293E-6	0.9	30.000002570385245	0.0	0.0	0.0018517827403935123	9.992140645935327	7.48504828527771E-5	0.0	0.004262245519493809	0.004797201609915384	2.259329826272005E-6	2.5116079885373695E-6	0.0	29.999999809501524	0.0018517827913244512	30.000002570385245	0.0018517827403935123	7.11084923611537E-4
96.0	0.9999999999999978	6.772748620678155E-4	0.00650188820722665	5.994515621920461	0.005484378079534893	0.0018817129444840602	2.5494488441972946E-6	0.9	30.00000233174051	0.0	0.0	0.0018517827889900135	9.992820836930676	6.772748620678155E-5	0.0	0.003897567043020066	0.004387502463627915	2.0640050449410923E-6	2.29450395977757E-6	0.0	29.99999980950151	0.0018517828355146327	30.00000233174051	0.0018517827889900135	6.501888207226651E-4
97.0	0.9999999999999978	6.128233530452901E-4	0.005944432468572549	5.99498461045314	0.005015389546855044	0.0018797395150652024	2.3290411017828863E-6	0.9	30.000002113709606	0.0	0.0	0.0018517828333842517	9.993442744178354	6.128233530452902E-5	0.0	0.003563678116697048	0.004012311637484036	1.8855251829336813E-6	2.096136991604602E-6	0.0	29.999999809501496	0.0018517828758877236	30.000002113709606	0.0018517828333842517	5.94443246857255E-4
98.0	0.9999999999999978	5.545052431018298E-4	0.005434193973297336	5.995414030727328	0.004585969272667842	0.0018779367565087647	2.1276454660881526E-6	0.9	30.000001914498704	0.0	0.0	0.0018517828739430477	9.994011300783573	5.545052431018299E-5	0.0	0.0032580242793200805	0.0036687754181342737	1.7224320522725452E-6	1.9148809194793415E-6	0.0	29.99999980950148	0.0018517829127758891	30.000001914498704	0.0018517828739430477	5.434193973297336E-4
99.0	0.9999999999999978	5.017368595688872E-4	0.004967234369617096	5.99580716235426	0.004192837645735571	0.0018762899571677454	1.9436151092711763E-6	0.9	30.000001732473784	0.0	0.0	0.0018517829110003166	9.994531028770785	5.0173685956888725E-5	0.0	0.0029782579410442497	0.0033542701165884575	1.573395833345705E-6	1.7492535983440626E-6	0.0	29.99999980950147	0.0018517829464817024	30.000001732473784	0.0018517829110003166	4.967234369617096E-4
100.0	0.9999999999999978	4.539900738212129E-4	0.004539937277293331	5.996167019719524	0.003832980280471677	0.0018747856759839961	1.7754483827111533E-6	0.9	30.000001566145695	0.0	0.0	0.0018517829448601961	9.995006072648856	4.539900738212129E-5	0.0	0.002722222217370158	0.0030663842243773415	1.4372033052314873E-6	1.5979035444400416E-6	0.0	29.999999809501464	0.0018517829772809124	30.000001566145695	0.0018517829448601961	4.539937277293331E-4
