time	compartment	cLm	cLc	cLn	cTm	cTc	cTn	cXm	cXc	cXn	cYm	cYc	cYn	cPn	q1	n1	a	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	b	g2	g3	c	m4	k4	p2	r3	r4	m5	m6	k5	m7	m8	k6	n3	d	g4	m9	k7	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	f	e	m12	k10	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	Lmax	Lmin	CP	dayLength	one11	two11	three11	one12	three12	four12	one13	three13	one14	two14	one15	three15	four15	one16	three16	one17	two17	one18	three18	four18	one19	three19	one20	two20	one21	three21	four21	one22	three22	one23	two23	three23
46.0	1.0	0.4334055420076328	0.012387811797227895	0.06777337786134269	0.4778795844975838	14.189699546044645	0.9201696733434788	0.11890214757004701	1.3544058822356124	0.3988526365643199	0.020223637866501602	0.0028285132620352307	0.01088362222401475	0.8381880153787317	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.3560173197093975	0.2943352553510636	0.35950989709533143	0.01143336884520851	0.1605839867868665	0.20856491576166802	0.18597588881263097	0.5378137528292156	0.5987591070890146	2.0663513233675523	1.9791929503944885	2.660626340931895	4.492458876277735	2.8447695563289717	0.16626144844225266	0.18008218948487187	0.2552829108328909	1.316891750144415	0.14627487178622123	1.4020809692903058	0.07617627613755304	0.05696201310983776	0.049642844022529345	0.005025574009825648	0.002178901169247753	2.083532733045324E-4	0.00625751988960054	0.003661241590512911	0.5	0.49349010536085297	-0.0
47.0	1.0	0.4885756608197383	0.014003217174481764	0.07825815606257706	0.4463229955128862	11.191530750606475	0.6185395178251301	0.10160566296509217	1.3638886364330383	0.4040114261444558	0.026092778257329103	0.0035827206313020915	0.011919916915182583	0.843691150577534	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.37036367769530554	0.3238627970965496	0.4052735106499729	0.01320215092775675	0.18133880869730068	0.23576236531472736	0.21308503277266858	0.5602334003413981	0.5650642283020074	1.9299006325977197	1.3304166488900722	2.5498861536590014	3.54323863564201	2.476725794007124	0.13360552611189153	0.15428559886257107	0.21814735838605287	1.3339245257011496	0.14660993532167943	1.411897516435481	0.07713881907114427	0.06766097951110853	0.06383576017830583	0.006484055396946282	0.002386367366419553	2.6380071463113727E-4	0.007926052852629617	0.004007565237066657	0.5	0.49539255498901325	-0.0
48.0	1.0	0.5296063873847248	0.01501293193579609	0.08592462304387452	0.45991989090179874	8.616163421108084	0.40061217040438857	0.07872755354344303	1.3392073154500876	0.39970588679897034	0.03144791292982474	0.004092918309537777	0.013631369131643279	0.8424550923666948	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	2.0651944134277156	0.35836673487838766	0.34492254269457706	0.4393084983356292	0.014495483907501631	0.19429012043833657	0.25276222595064374	0.23264314525974128	0.6074086677294819	0.579668415514172	1.9886936082593778	0.8616767173227994	2.4071127626792657	2.727877339122819	2.014442245386188	0.09596151755497542	0.11995784204663652	0.16902805745777216	1.3197089264441604	0.14573122650172812	1.3863474129539306	0.07633551735279208	0.9687320294184434	0.07670318827551781	0.007814806363061448	0.0027290001001549842	3.012832558552369E-4	0.009054763176190425	0.004578659190486653	0.0	0.49496613884841895	0.8424550923666948
49.0	1.0	1.303587914233744	0.03762688096434782	0.20492441528258776	0.5262755389867424	6.690383817884966	0.272122148634439	0.05642525089175058	1.2788317921656096	0.3847241387113975	0.11755909884323042	0.01667435444858798	0.0301644011621	0.14524505474565308	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	0.356053727203494	0.31846240923443303	0.6384288679181888	1.0813261748568908	0.03457074885817255	0.4800752447101948	0.6334974559800493	0.5102691539954226	0.7654497052724246	0.6491014907185808	2.275615430578674	0.5853075294978148	2.250575859537731	2.11817551674238	1.6286504312360466	0.06609006828833854	0.08626550197850302	0.12114501366458848	1.270243688783421	0.14348758276616483	1.323846671249839	0.07353723119746765	0.14016530986513134	0.27337119374826174	0.029213436062542758	0.006038913112652419	0.0012190321883188383	0.03688867434661119	0.010040762363882691	0.0	0.12956305996437031	0.14524505474565308
50.0	1.0	1.1315986620876886	0.03322329412538561	0.22466668189213598	0.6376825412859524	5.608436617537789	0.2069184188005801	0.03998053327505919	1.1915194847285675	0.3608679490192172	0.03991293197799979	0.010324456271379467	0.04058918991670439	0.02066791973507978	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	0.05066533843857458	0.26077770888594404	0.5865234416284162	0.9386610902017377	0.03790126923520334	0.42505898256487595	0.5593573468832298	0.5520709100198774	0.858038725422688	0.759221879925267	2.757339308520458	0.44506082699816774	2.130965624866815	1.775631033112464	1.3707338067630772	0.04885575939510243	0.061276399479903404	0.08583820494155207	1.1914777072767493	0.13998456254981934	1.233460970591013	0.06907147486942422	0.06530430768083709	0.09688431578557499	0.009918363596532948	0.00812595582132422	7.574128512938164E-4	0.022840794609172793	0.013434590701666088	0.0	0.0203179777899614	0.02066791973507978
51.0	1.0	0.8460694091927702	0.02490670493110064	0.17581599034587372	0.726538944733163	5.1850604468758945	0.18265581673353404	0.031171856792254482	1.0913351713552588	0.3319865968576637	0.027821700308060044	0.007018810246510698	0.03791792779289411	0.0028177361991635202	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	0.006907398518629454	0.20035505609218535	0.4855479446407893	0.7018145749254029	0.029660157571348895	0.32032397976560933	0.41933675623148975	0.44656261412738746	0.9233482865060404	0.8417219488386499	3.141554397026197	0.39287439621215836	2.07527677297882	1.641590137480908	1.2601084458547391	0.042209429137412005	0.04783959337618448	0.06692597653297036	1.0961201468449482	0.13553557530261712	1.1297501693869638	0.06364868803732272	0.06776716126353825	0.06799861818598016	0.006913692526552921	0.0075911691441374	5.158358998278896E-4	0.015527713908355615	0.012568607061637892	0.0	0.002811135334336597	0.0028177361991635202
52.0	1.0	0.5918097818918073	0.01741180422003695	0.12182755854805173	0.8052275797161351	5.182059174455884	0.18013497589953373	0.027881544224460368	0.9901789359009623	0.3019013719998021	0.03220192411988284	0.006407983030007283	0.03352088230277882	3.8171563461907813E-4	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	9.357377067052081E-4	0.14789523950133499	0.3754812424229326	0.49090621407925417	0.020552309127056325	0.22499343936369337	0.2931503593898081	0.3213821362704769	0.9884703717047513	0.9111585954292726	3.481804054692568	0.3874523196623071	2.0748607673238997	1.640639934632733	1.2480870305274014	0.0415149012501998	0.0428113116674923	0.059861675449916406	0.9967877599317465	0.1304963946545305	1.025033234444676	0.05798073213646042	0.08607167568484939	0.07850866206131002	0.008002178143790886	0.006710880637016319	4.711011643528269E-4	0.014176380857285112	0.01113767450661794	0.0	3.815942508760447E-4	3.8171563461907813E-4
53.0	1.0	0.39556734367589974	0.011625165817530765	0.07990568495435907	0.8850472098912916	5.461695847114272	0.19133131705082285	0.02806808309660956	0.8954073337686379	0.27315795952877414	0.041532255035709946	0.006877972967453287	0.03100172089779589	5.166563317748137E-5	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	1.2665313317127783E-4	0.107102798454227	0.2732326195936264	0.32812311157915885	0.013480089051800374	0.15077068213379016	0.19572477925369325	0.21730673494601124	1.0627149322036085	0.9783650820108235	3.8269441355699447	0.41153452984461486	2.1123146495749747	1.7291729051963785	1.3007012813960837	0.044594934699272344	0.0430965161813341	0.06026217440842072	0.9018856349761536	0.12518179133446097	0.9269256719172939	0.05254724420120651	0.11147087143365937	0.10072290950863677	0.01032076537637392	0.006206544523738737	5.055241413830267E-4	0.015216139595896907	0.010314777103959092	0.0	5.166340882520715E-5	5.166563317748137E-5
54.0	1.0	0.25744877670590227	0.007555998673129378	0.05103090947018837	0.9782790717989823	5.971397277511986	0.21401718093064775	0.030681110628209236	0.8114025219503853	0.2472745479355765	0.05306900390175899	0.007927202454981267	0.030904496815759453	6.9921920118677265E-6	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	1.7140659497892544E-5	0.07751423554494447	0.18966916409689288	0.21355376027754594	0.008608914427620776	0.09824995929219996	0.12721506046040815	0.14179919842978098	1.157092999350422	1.0530396028997884	4.2300787064588	0.46032955446373025	2.174400929048649	1.8905443780602949	1.4014562998065085	0.0507824849118327	0.04708994984289077	0.06587234451876522	0.8164263749188928	0.11989984209381255	0.8399638907230388	0.04763899643498025	0.1399181389678547	0.12786894314465744	0.013187647469587109	0.006187080262515042	5.823080822798621E-4	0.017537349991155058	0.010282973122459724	0.0	6.992151269814181E-6	6.9921920118677265E-6
55.0	1.0	0.16685156341583576	0.004888428580055841	0.03242667383900158	1.0957150251440912	6.725895827799106	0.25008848783281734	0.03548525690049537	0.7411842737509261	0.22523707003204257	0.06497584351335271	0.009310579768295213	0.03299684965579748	9.462769393455149E-7	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	2.3197032891115953E-6	0.05715764040203898	0.12853746170875754	0.13840337185343576	0.0054703798766395665	0.0636718390046066	0.08230305010239417	0.09138442729300036	1.273113841635718	1.1416998605716557	4.737871768723051	0.5379153284796069	2.2540385534529377	2.129418619081197	1.5472536202291565	0.06039523661237182	0.054423764401131905	0.07618684656536356	0.7436652341247949	0.11499990157179035	0.7672739601869586	0.04344849817803897	0.16700664441626958	0.1555199445175401	0.016146497113068148	0.006605969301090656	6.834111843808969E-4	0.0205977956213995	0.010966682120231584	0.0	9.462761931460651E-7	9.462769393455149E-7
56.0	1.0	0.1103525343942297	0.0032252465001770684	0.020955194817744143	1.2401316708612715	7.773665003807712	0.3046778887872995	0.04277502471993562	0.6874993645896569	0.20786788676718584	0.07546968058851691	0.010789227196933064	0.036735644792918395	1.2806228240325636E-7	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	3.1393187908334263E-7	0.04394997771540321	0.08750437468239759	0.09153742728001354	0.0035351413657534365	0.04205344269033616	0.05430121765093118	0.05957779733160881	1.3995901585553425	1.2432432191651255	5.362329344804138	0.6553316709926025	2.3456828225374	2.4611423402055217	1.7396445809112024	0.07421700258605088	0.06553164023279064	0.09183797807370177	0.6863174017392175	0.11091003332899133	0.7116993422232127	0.040138176331972066	0.1889040889184043	0.1795872535544882	0.01875421562624645	0.007354476087542262	7.913086290095334E-4	0.023869007327775017	0.012184527158597587	0.0	1.2806226873663434E-7	1.2806228240325636E-7
57.0	1.0	0.07649273368541844	0.0022280259887660246	0.014102486544038936	1.4045215014163503	9.157965219834992	0.38516501649321677	0.052957126073393604	0.65327733003904	0.1960182893611436	0.08323428025936054	0.012140319647473315	0.04140118644009552	1.7330925864958696E-8	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	4.2485031665359745E-8	0.03625164105688973	0.061739790605844065	0.0634507225920546	0.0023790894799793683	0.029069345406121383	0.03751171395466142	0.0403077267447026	1.520282241708157	1.3498572433249318	6.073150972124298	0.82845143397526	2.4420234839002277	2.8994117885997586	1.9747116613962978	0.09268812166596348	0.0810057446025551	0.11369894967957606	0.6471935859836878	0.10812881237482873	0.6762726920564142	0.037875997166119425	0.2033192089562438	0.19721584872568398	0.020683718644451093	0.008288517525307123	8.897465489131414E-4	0.026858029156105214	0.013697331784854315	0.0	1.7330925614657873E-8	1.7330925864958696E-8
58.0	1.0	0.057297571700941914	0.0016611360907429846	0.010160758881386836	1.575984081070063	10.89291798724519	0.5001356934710266	0.06600403633637081	0.641291569747768	0.19053721644580132	0.08731215756321106	0.013180974025404826	0.04622626327369274	2.345402506207107E-9	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	5.7495197037161016E-9	0.033027535454827735	0.04672037148886711	0.04752833572593132	0.0017141200232899591	0.021680904348052997	0.027967385564576116	0.0291304503560406	1.6224101002844264	1.452057612074601	6.814555166546952	1.0757418630868312	2.5351521364768255	3.448697834761827	2.237844422019303	0.11502760961589532	0.10076407480704737	0.1417106660141881	0.6290967275391022	0.10712022698242334	0.6638650330028893	0.03682857010967572	0.2082654838844037	0.20641385979289714	0.021697071154457948	0.009254497907393286	9.654679555143143E-4	0.029160268836403096	0.015253851872543796	0.0	2.345402501623013E-9	2.345402506207107E-9
59.0	1.0	0.047944713985054475	0.0013817288109941393	0.00809435284560501	1.740167258021635	12.95911529168214	0.657947029540406	0.08103357111092788	0.6531242167857406	0.1920165714423956	0.08621057315488985	0.013711615807692167	0.05044020253388739	3.1739769405115056E-10	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	7.780687071969905E-10	0.03387740620036979	0.03929012256174902	0.03977014025060269	0.0013655173250535651	0.01803733967324214	0.02326320078054063	0.023243484381451615	1.6981706662423923	1.5423043263718006	7.524483223685549	1.4151782658384593	2.6192166445986755	4.102855901346565	2.506188472787496	0.13893872774400565	0.12342865693529666	0.17397907717516214	0.6339811139313575	0.10811604392201024	0.6761141892165986	0.03711133861731419	0.1994327444757842	0.2039332103656159	0.021423327428990127	0.010098128547284254	0.0010040462008635777	0.03033420765135738	0.016606608616840643	0.0	3.173976939671995E-10	3.1739769405115056E-10
60.0	1.0	0.04595700186103709	0.001315822309136222	0.007345132448212127	1.8822669399074503	15.305541140843935	0.8640476832473332	0.0964028521306613	0.6880612727441778	0.20045334048983499	0.07712662985380755	0.013423409896047584	0.0531445950294497	0.0019062191371219004	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.03901406458109851	0.03770139937425249	0.03812133304373027	0.0012391238440133858	0.017177707228556143	0.022153579143310176	0.021104355883872813	1.740666323777399	1.6150432325872286	8.138922248159815	1.8584801618966889	2.692447721114423	4.84573432519119	2.789556131681379	0.16141439932536555	0.14649970793422815	0.2069769235245298	0.6618367942952882	0.11095452401035472	0.7122810295447728	0.03872304512953302	0.11213102248776655	0.18336187096491832	0.019165967518671178	0.01063954792489583	9.830960737389725E-4	0.02969660971302607	0.01747154178474223	0.5	0.0019031958801149283	-0.0
61.0	1.0	0.050487150231674015	0.0014372546682136886	0.007677152947295144	1.9784738761146212	17.81876877833886	1.1048820552534107	0.11002578154986228	0.7425029600981599	0.21503019232880213	0.041866134556539834	0.010385073766647006	0.05168993569634145	0.341087378880237	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.04910945991386211	0.04131729189649057	0.0418790911171736	0.0012951357022086907	0.01876151900889126	0.024198050770446126	0.02205262858553956	1.7184923283787295	1.661712007326132	8.554921040319622	2.376490812644561	2.751471211340048	5.641422195222083	2.997473283499095	0.17941182956557292	0.16686037820362998	0.2362253529875543	0.709965186012006	0.11509643189062586	0.7686390642936151	0.04150401510340524	0.08258587167535204	0.10151349621319157	0.010403734437300149	0.010348325126407558	7.618346627215464E-4	0.02297489869395317	0.017006617792879965	0.5	0.265594839245058	-0.0
62.0	1.0	0.06171422512619048	0.0017500907608575711	0.009061422261146984	1.985899734786287	20.286278747839436	1.382670420075545	0.12126757316666247	0.8112841276531179	0.2342945459928215	0.02656022582529078	0.007860602356560427	0.04580187725959856	0.5206222540282446	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.06501587498495123	0.05020340454068885	0.051191949742175	0.001528661935455496	0.022840630258208705	0.029465053077026328	0.02600091590966311	1.6217227648518882	1.6652323202473847	8.587030453215904	2.97398580654049	2.796889025813292	6.422635851565965	3.1676528497833685	0.19341515406381993	0.18359968479677097	0.2603614795888243	0.7735703025044988	0.11989197313163806	0.8398413289465075	0.045172095603337334	0.052263839802719446	0.06496207762781007	0.006600216117584759	0.009169535827371633	5.774368146798402E-4	0.01739001059341863	0.015117274550566731	0.5	0.36309347003461345	-0.0
63.0	1.0	0.08041835863549697	0.002276249655377928	0.011595710228579274	1.893237383561679	22.39311838431345	1.6515475959328163	0.1295813426201902	0.8890863203873886	0.2566924543439989	0.016262810857064366	0.005897253413886328	0.03852630998918714	0.6300941697815231	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.08753881699490829	0.0647740003902009	0.06670702848814473	0.0019561963155613235	0.02969761172173211	0.03832362207283941	0.03320735839077728	1.4800683653967843	1.6204664089662624	8.1863584465207	3.5523137240918947	2.828611735603324	7.089661280473638	3.2885514998259984	0.20278464804930688	0.19594289708101845	0.2782111426055483	0.8475214765075811	0.12480423660762806	0.9203821588650245	0.04942659857744281	0.03208796611573596	0.04001075587915088	0.004041308497980495	0.007712967259835265	4.3367430582208575E-4	0.013046493727540723	0.01276605606882656	0.5	0.4131552442616069	-0.0
