time	cytoplasm	nucleus	cLc	cLm	cLn	cP7c	cP7m	cP7n	cP9c	cP9m	cP9n	cPn	cTc	cTm	cTn	cXc	cXm	cXn	cYc	cYm	cYn	q1	n1	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	g2	g3	m4	k4	p2	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	m12	k10	r3	r4	m5	m6	k5	m7	m8	k6	n3	g4	m9	k7	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	g7	g8	n6	g9	m16	k14	p6	r9	r10	m17	k15	m18	k16	n7	g10	m19	k17	p7	r11	r12	m20	k18	m21	k19	q4	n8	ld	lmax	a	b	c	d	e	f	h	i	j	k	Day_in_hours	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	R25	R26	R27	R28	R29	R30	R31a	R31b	R32	R33	R34	R35	R36	R37	R38	R39	R40	R41	R42	R43	R44	R45
51.0	1.0000000000000002	1.0	1.1211518271178418	1.7478297356654346	3.6867929786763707	0.200924994831722	0.37201211079851004	8.355120615036961	13.436640420008331	0.37878705553873615	20.30986899966375	0.0028386924290441443	4.637751473612054	5.014734087080334	4.000278550090347	2.1791894142576442	0.4638218446083045	13.483333556465528	75.41773888496566	0.8869740373028969	26.628645347016867	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	0.02265219784528646	4.628947049792426E-4	0.5832728160371771	2.1487818770270857	35.33489367454218	33.600693849060704	0.3458718938445506	1.4384516013593667	5.323245350636599	4.709900083138693	5.262461950982104	136.45285140690862	134.48056424122728	2.345447198842679	1.1526511501041803	0.17233682055317767	0.1335288361765749	3.9809828922730786	60.620691125819164	57.79361262307819	1.2913418778377175	3.7954307571589943	0.15321630982403023	0.4421157509686748	13.023262394910978	693.217230508939	689.5833884999529	4.168765557460719	1.738087245985151	0.0	0.002831993131160369	0.0028386924290441443	0.3294447665991305	0.06909733037110395	2.519935636126948	6.235064254619032	3.807428464272343	0.021895456382767447	1.4250379921590324	0.4069731996126854	0.1219986526727289	3.9595368489575176	465.2651731674606	463.83678821432073	1.546257640104247	0.012128044034771785
52.0	1.0000000000000002	1.0	1.115466214848996	1.2555672083628928	3.718557931953154	0.28035668371884553	0.6213475203978782	10.106096990438848	14.962971612771526	0.6363108888999828	22.55507101276204	3.8450319493702357E-4	5.589207387589847	5.580399324474823	4.826354995516682	2.0799180111045215	0.5096485396114261	12.753209282629134	79.1713538754283	0.6379331280761649	27.997921706528352	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	0.003068258594958461	2.597818997671995E-4	0.4277195985727279	1.5435943259613407	35.155702506909876	33.890193280234655	0.3441756083406708	1.4494400977569089	5.464341253020018	4.933489178375271	5.856071051103881	164.44677759914606	162.25143696828073	2.707110379660953	1.3670075735523735	0.1978714337312279	0.14599071331359545	4.374313415484871	57.8591592329056	54.664080948133254	1.2404032394613724	3.6857136178887098	0.11293018057296679	0.32270691649952027	9.366644532916716	727.7193334167745	725.0425798887702	4.247671558684315	1.7786701914436847	0.0	3.8438003214499877E-4	3.8450319493702357E-4	0.3365365972172389	0.1148506928241622	4.208883833671148	8.699972537826474	4.605348398542983	0.030502550317728562	1.6662921710845722	0.4132009129504058	0.2021988360393731	6.6514849838493015	518.1168328467946	515.1127117894595	1.637677171010276	0.012853312348922364
53.0	1.0000000000000002	1.0	1.0119498900293211	0.8918174287634503	3.399046246899051	0.36089233461916403	0.7954188662980182	13.001879916653257	17.287585029411293	0.7801901087259442	26.04250314018076	5.203185147578345E-5	6.542290023097066	6.094811055987185	5.65432080785387	2.0555973303379895	0.5658975319069062	12.496746810295154	80.58771752000088	0.4624680728666204	28.52684380403284	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	4.152037684064568E-4	1.2917696834496492E-4	0.30855069942346186	1.096400346921786	31.89321990409811	30.97822768498857	0.31319204081206	1.3379317978431173	5.618316888062916	5.115182556186173	6.395894722152954	192.48856551756654	190.08582605426986	3.0399754980164815	1.5746546870187095	0.22102727527616975	0.1611180397552269	4.857098516356976	57.18260653534221	53.564805852968114	1.2278241051501257	3.6457715815109704	0.09203832788716224	0.23642162571439537	6.7903262202860155	740.7381231285923	738.7397052023756	4.276253763717937	1.793772218214671	0.0	5.2029595478963197E-5	5.203185147578345E-5	0.26908556766682423	0.1465315952579124	5.3880083165295165	11.199138749434978	5.924956678018889	0.03920121919920915	2.031866674668443	0.32032968300829867	0.24607924266473125	8.155483244534041	598.6102917794133	594.7586867154482	1.7609179932899814	0.01385713284198927
54.0	1.0000000000000004	1.0	0.8663073463655462	0.6299027813726747	2.9234723600323713	0.42625947017044086	0.8673545824271507	16.35693032326493	19.863606428312195	0.7910968690419309	29.947744527766446	7.037931543479115E-6	7.497845310764689	6.589992100766399	6.484482825632317	2.100283241533684	0.6283042216985647	12.682341501422849	80.41501594582772	0.3427773348680351	28.483517554852202	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	5.616128613065464E-5	7.092168579078002E-5	0.22041260003968657	0.7744024794195666	27.303062112464385	26.643942394863025	0.26927690112998	1.1678353124637442	5.759492968805091	5.27349572732555	6.915537710544263	220.60310430238096	217.99404673554213	3.3476108966500804	1.7759742689511002	0.24212076369638688	0.17768761238367153	5.392735134838783	58.42567921298404	54.36032037754875	1.2509062338822132	3.6747515806888433	0.07856842332120569	0.1765079741651124	5.032931052400388	739.150702069265	737.617715655719	4.2728022465350195	1.7925467505533144	0.0	7.0378902666541915E-6	7.037931543479115E-6	0.18440507507061807	0.15956169506609025	5.875286470445035	13.227598626435093	7.453853148311828	0.046240863914217556	2.4104252801818107	0.20413051373916358	0.24937905584645856	8.269493791469117	687.8091543505955	683.9465895251301	1.8789500584554821	0.014834207005536372
55.0	1.0000000000000004	1.0	0.7122735719029533	0.4433205505491434	2.411153637678475	0.4710811883036797	0.8550221715120395	19.557560234882807	22.217305920704195	0.7074531000872771	33.541605001972414	9.50522340326924E-7	8.46014694867404	7.0604877540335655	7.320691105536492	2.205631505619159	0.6939866567695718	13.260240186843825	79.18742555178619	0.26147878236954253	28.060093212039483	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	7.584978171340788E-6	4.6280714305553655E-5	0.1563919450453616	0.545018284845117	22.448441256236627	21.974772023074085	0.22241610507199966	0.9788485873435323	5.861319029207102	5.410848824517616	7.409275849082827	248.91613555327748	246.1055294477047	3.634001394454487	1.9721376212861814	0.261494955210754	0.19488881580439962	5.956487475053238	61.35625722331379	56.83736751286869	1.3048009024858098	3.762516108179814	0.06850054242021353	0.1353128946821336	3.839240665775521	727.8670594443535	726.6525918469381	4.247999439306634	1.7804614769473226	0.0	9.505215874169208E-7	9.50522340326924E-7	0.11337216682804536	0.15733043022788515	5.791749185388255	14.618497219202133	8.912380199036095	0.05105722838945941	2.7334003879779365	0.11117164472782483	0.22397754954915353	7.39514874583233	769.3097651938563	766.023175035046	1.972971332336818	0.015621218871882283
56.0	1.0000000000000004	1.0	0.568409831416767	0.311235468805241	1.9283602205471704	0.49634967645141276	0.7900538576269821	22.21042595315147	24.082868219818607	0.5818277990459136	36.40645559754272	1.277208944156927E-7	9.422533896826959	7.480700925942283	8.15750729367575	2.3631529853956468	0.7609478161404493	14.17819080987398	77.26499646119939	0.20559731848013024	27.386284402465773	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	1.0191871932583446E-6	3.5657384685476596E-5	0.11043446127689968	0.38263288534916345	17.914345292829687	17.5746893780228	0.17825840999310305	0.7950383433444589	5.90860523287471	5.52405084369416	7.850247551683837	277.2316768192223	274.23744869733264	3.8994852923146013	2.162110965524179	0.27923591563793515	0.21217870875458558	6.531215105933478	65.73818974773613	60.77197926836284	1.3840455350570358	3.8946788143757027	0.06036998666370588	0.10675901184863554	3.0187443077800578	710.1966679724068	709.2034367715744	4.208185592474089	1.7608133709073224	0.0	1.2772088082183843E-7	1.277208944156927E-7	0.06429767559915106	0.1455583505235739	5.351666820793653	15.402623889704957	10.121291106851125	0.05376866670130005	2.9768792854429904	0.05352918872364534	0.18541078495429356	6.081962348986748	833.9078447003714	831.4506329366806	2.0396957703733323	0.01618425483999429
57.0	1.0000000000000004	1.0	0.44336989605758426	0.21812721019449238	1.5065616924605272	0.5054954369056913	0.700385420122538	24.13708064959347	25.388639749367613	0.4533518624927158	38.42286666905061	1.7171948961591162E-8	10.36386521075733	7.819310844816638	8.97690038872492	2.565141182357553	0.8276187472286027	15.38830772820226	74.88579644748263	0.16639425060646804	26.54788636091198	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	1.3702871832370517E-7	3.1396912446649415E-5	0.07771590011277614	0.26816559221310904	13.973511666088466	13.730501952746751	0.1395679505052234	0.6297012095537766	5.897293572879202	5.609440358941791	8.205584800550584	304.92771500394446	301.7836418880766	4.141037606338127	2.3422809042756874	0.29520179613725883	0.2291518874198295	7.1034517074631	71.35709741082245	65.95890341539335	1.4833765590351071	4.056544712786055	0.053681016216067544	0.08661035032009547	2.44313350280465	688.3277752063265	687.492029568085	4.157195298838066	1.7356240476129763	0.0	1.7171948715861306E-8	1.7171948961591162E-8	0.03428802164617076	0.12926202454218427	4.744270758826049	15.686433298970039	10.999267652019745	0.05474937705627219	3.141551694109458	0.023483848109884624	0.1454431163261136	4.73897768900886	879.122273145453	877.5014289877779	2.0828406838558484	0.016550786100002938
58.0	1.0000000000000007	1.0	0.33973519094005017	0.15269041115301735	1.1558118653383702	0.5022404942549877	0.6048507236125779	25.31129158849821	26.180181151096185	0.3416540563200095	39.65455677227914	2.3126151450582323E-9	11.250683251705778	8.04801972725287	9.750021043044127	2.8047617739970865	0.8925919014907835	16.848115998091867	72.2082883425695	0.1382941962648875	25.601971157979765	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	1.8454206334535683E-8	3.0530629133589166E-5	0.054559497056932346	0.18771759147151967	10.707298118781193	10.533838178320838	0.10727944758300176	0.48870119628235925	5.83036730849572	5.664411952583769	8.445591901779167	331.019852768338	327.77425742084887	4.353830055374525	2.507211901924979	0.30913463735897223	0.24546554268650284	7.6611162904954	78.02286302905101	72.21607960262116	1.598009061471405	4.235234243837544	0.04827148379211923	0.07210835277009937	2.0305460249180918	663.7169239583966	662.9963256983914	4.09740956236067	1.7061671897320183	0.0	2.3126151406014084E-9	2.3126151450582323E-9	0.01743320823797952	0.11183718371270852	4.097137831606882	15.585426569621939	11.534355576878635	0.05440038702702724	3.237321876165008	0.009611375979236142	0.11025458016770799	3.571378181524326	906.5306606465479	905.6307675653111	2.1077014960806237	0.016763695955409455
59.0	1.0000000000000007	1.0	0.25669019373495816	0.10679905214163975	0.8741106042832959	0.4897810622794517	0.513948033176078	25.793948910676335	26.549484267408076	0.25243174974614513	40.23950556449167	3.1155803800188615E-10	12.041479370699353	8.14539424287485	10.440881524055198	3.075768936800969	0.9545100059037469	18.518889752025576	69.34080902335899	0.11782506814348669	24.58750659105031	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	2.486170831647451E-9	3.188567016740772E-5	0.038239377098835056	0.131298754702932	8.090002159867188	7.966469225317102	0.08125972148405775	0.3730676033444829	5.713695212801637	5.6871909839596455	8.547776718472875	354.28681434059075	350.99946689938287	4.532587935864574	2.650609323604451	0.32075132125599737	0.2608075256630943	8.192559380671865	85.56174028392941	79.37751714410722	1.7236464031942151	4.420418459592643	0.04406006897868624	0.061512951707588595	1.7300019105371875	637.3599143000092	636.7254469338161	4.030371373834868	1.6732820233402128	0.0	3.115580379209958E-10	3.1155803800188615E-10	0.00853872110628808	0.09519711385874581	3.481381187128119	15.198787968443499	11.754302518595205	0.05306408487126014	3.275732755488915	0.0037329517741188415	0.08184715618468076	2.6387195664464063	919.3183719338331	918.9898280818609	2.118985936200185	0.016862061119995334
60.0	1.0000000000000007	1.0	0.1917839263661701	0.07466437421576178	0.6535788881932205	0.4706412845031449	0.4324354669108298	25.68539498171682	26.593220488420187	0.18440293175647568	40.3247128126932	4.1988495554130405E-11	12.691155642275087	8.097790502763264	11.010244838189756	3.3721343401758146	1.012040921720768	20.36327525480466	66.36044897294195	0.10282959323331878	23.532174060177155	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	0.0	3.5051325235462016E-5	0.026771795207244802	0.0917923816608576	6.04437729371204	5.956587271215373	0.06083200534614263	0.28101413079586673	5.5533714789969135	5.67610054431942	8.497821353599775	373.4017195381463	370.1402089212956	8.660152873263693	2.91753108363442	0.3297865925663747	0.2748869051816303	8.686347231129357	93.80603307501087	87.28310672466921	1.8564008596071646	4.604295492312462	0.02590794176361411	0.05373389613235226	1.509826351526174	609.965338824591	609.3962391145657	3.9571493862966496	1.6375597243788387	0.5	4.1988495552661215E-11	0.0	0.004060532439065097	0.08022586414510686	2.9292313657605806	14.604846212444702	11.704834493168354	0.051010000127473795	3.2671412162094895	0.0013387569064138175	0.06000627634491749	1.9276007262367931	920.8328085643311	920.9357912162874	2.1203094551339388	0.016876246073120167
61.0	1.0000000000000007	1.0	0.14200651247447163	0.05218813392849592	0.4842424346314592	0.44676918161710527	0.36172694226679547	25.09661639301158	26.394978303499705	0.13381971021218036	40.03801161228984	0.34020068077186033	11.213290240515901	7.897850158898309	9.768567595488033	3.680368221942606	1.0513836295878545	22.31537062441423	63.266555291796024	0.08324561291305549	22.437222927641884	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	0.0	3.9970614320506105E-5	0.018731410000461364	0.06416009185169293	4.4755624510529355	4.413288700744193	0.045111178908014256	0.20939833641967637	5.350538946060321	5.628554932816365	8.288003956747891	329.9196681145072	328.3977517115976	8.053737034162557	2.6486136117324337	0.30945639326668956	0.2844193607166623	9.024025692752561	102.38048319799948	95.6503731074267	1.9895936190122878	4.778898651204774	0.031027478990454674	0.043552820261924224	1.222278685279812	581.5271962756019	581.0410561010925	3.877010230644661	1.5987533978257895	0.5	0.26505689941757815	0.0	0.0018859837704700152	0.06720043810291103	2.4502659615268207	13.864051890105697	11.436528090295377	0.048445831063750694	3.220061289418683	4.838306377927619E-4	0.043663590474369025	1.3988441947899648	913.9683557239636	914.3881092014755	2.1142886307666147	0.016828372870914883
62.0	1.0000000000000007	1.0	0.10438686602908545	0.036481329720347726	0.3561424266748197	0.41967855860711123	0.3015456955236027	24.134350482328145	26.021152515796327	0.09678169020638727	39.48119503135949	0.5201247657233331	10.03917393880691	7.542612490761027	8.742453150376686	3.9731456705473085	1.0648866006755668	24.210866844544686	60.12414433160407	0.07581571251033084	21.32330151912818	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	0.0	4.6738918571919604E-5	0.013103078778555374	0.04485014675819553	3.2899191018922767	3.2458108482289716	0.03319847998393346	0.1546748874063951	5.109245549388538	5.54003598155516	7.915217547804627	295.37458346236485	293.90204151873337	7.524554846722597	2.416772699331941	0.2907658095007178	0.2876733049063518	9.139921693598396	110.52496626328511	103.77503855577189	2.111738902561189	4.9316337713060925	0.03661816036045096	0.039683812049561534	1.1131869436466866	552.6430974528055	552.1946131297991	3.7909449872539676	1.5573199893681333	0.5	0.3628514229347412	0.0	8.595149059483405E-4	0.05608595584512197	2.0426102323377813	13.023381094984163	10.998023514796936	0.04553297570761238	3.1413250840743285	1.7048772494589716E-4	0.031641104358524505	1.0116783640654081	901.0240397034737	901.6715321261881	2.1027814632293143	0.016734208750805446
63.0	1.0000000000000007	1.0	0.07628110828039161	0.025513944485103985	0.26036463850136127	0.39056251277138976	0.2508777716459656	22.894594646154328	25.522176735662118	0.06986345527074492	38.731712287352224	0.6298000137436268	9.013566945024962	7.042028524547997	7.8484693645405645	4.232107379587109	1.0593519717986115	25.917573172845017	57.0424875795509	0.07604584048346122	20.229796639939433	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	72.0	0.0	5.574411808083664E-5	0.009168381759597109	0.031366843349986864	2.404121177229792	2.372911242373706	0.024280665532122124	0.11344709329034783	4.839367991809731	5.405679483090018	7.389904733660674	265.19896936991364	263.8482734032518	7.023088122036571	2.207262480248209	0.27286278356563737	0.2863406611602268	9.092417973947489	117.72876308535429	111.09049389076559	2.2164019487201494	5.056931680383449	0.04296556440990674	0.039803700993600734	1.1165658666505651	524.3174330849583	523.8768827268635	3.7015704334185795	1.5145827995623957	0.5	0.41302875222201285	0.0	3.85736295013346E-4	0.04670816502750053	1.6993958495754427	12.11985778381922	10.433066780252528	0.04239880815177717	3.0364669383202	5.885916057893155E-5	0.02287356771401695	0.7302966706361513	883.7462049550785	884.5548452185501	2.0871009087648145	0.016604927485871793
