time	cell	M	B	A	L	P	I1	I2	I3	L_e	mu	gamma_M	gamma_B	gamma_A	gamma_0	K	alpha_M	tau_B	alpha_A	K_L1	alpha_B	K_A	beta_A	tau_M	K_L	gamma_L	gamma_P	alpha_L	alpha_P	tau_P	beta_L1	K_Le	K_1	r_m1	r_m2	r_m3_i1	r_i1	r_b1	r_b2_i2	r_i2	r_a1	r_a2	r_a3_l1	r_l2	r_l3	r_l4	r_p1	r_p2_i3	r_i3
75.0	1.0	0.0012047187961028174	5.710759480749494E-4	0.5579540473436005	0.4192103314922342	0.01695832282429464	5.189346725015523E-5	3.8398244553254316E-5	0.03217841806064701	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.223660699901816E-4	5.189346725015523E-4	5.188157171131037E-4	1.3382022691240288E-5	1.9199122276627158E-5	1.9114531758827645E-5	0.3027458660886376	2.7315627826154403	3.032986729568533	0.009474153491724492	8.451031150169669	11.491757584463192	0.011406167931620576	0.011370465745811664	0.011300797161244451
76.0	1.0	0.00120201338353481	5.768043919248234E-4	0.5566399150506464	0.4174913122106067	0.016922341448123313	5.177606777287391E-5	3.8313388071252065E-5	0.032108412050428414	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.211930031006936E-4	5.17760677728739E-4	5.176422226437047E-4	1.3516257315974386E-5	1.9156694035626032E-5	1.9071606642510715E-5	0.3020328179064807	2.7539079045905974	3.054628478200447	0.009435303655959711	8.405000648051974	11.46737491072827	0.01138196685800774	0.011345728639727354	0.01127541919024621
77.0	1.0	0.001199309872966558	5.823581223213808E-4	0.555336486054675	0.41581671830003913	0.016885888917744108	5.165931135125715E-5	3.8228147632390844E-5	0.032037870439823896	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.200207609182996E-4	5.165931135125715E-4	5.164753361636608E-4	1.3646397880356916E-5	1.9114073816195422E-5	1.9028711704053416E-5	0.30132557733326665	2.775356274146551	3.0753811999694274	0.009397457833580885	8.359539387368148	11.442672960730125	0.011357448886074687	0.011320802275556147	0.011250059060850096
78.0	1.0	0.00119661358203574	5.877410492860579E-4	0.554045618412563	0.4141858737277426	0.016849086734867423	5.154337393202226E-5	3.814273457975683E-5	0.03196699029815632	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.188516491706968E-4	5.154337393202226E-4	5.153167982444493E-4	1.3772536007920194E-5	1.9071367289878417E-5	1.8985931315140348E-5	0.30062515255065664	2.7959395150630058	3.095277293133783	0.009360600746246983	8.314697324560038	11.417734069745453	0.011332695737871828	0.011295756289101172	0.011224766654858385
79.0	1.0	0.0011939293058192137	5.929570916014911E-4	0.552768955113356	0.4125980776836869	0.016812044870424595	5.1428413518412495E-5	3.8057339914269866E-5	0.031895949837518145	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.176877470032111E-4	5.142841351841249E-4	5.141681717423532E-4	1.389476352749774E-5	1.9028669957134933E-5	1.8943341556305145E-5	0.29993243504450695	2.8156885327197356	3.1143483400054075	0.009324716555651324	8.270517410484832	11.392632759252432	0.011307781379847582	0.011270653652833267	0.011199586952220853
80.0	1.0	0.0011912613617690046	5.980101670066994E-4	0.5515079436520276	0.41105260883674927	0.016774862802675133	5.1314571676560315E-5	3.7972136082552373E-5	0.03182491008760917	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.165309264630404E-4	5.131457167656031E-4	5.130308567015357E-4	1.4013172243467988E-5	1.8986068041276187E-5	1.8901010929902146E-5	0.29924821022559017	2.8346334873750405	3.1326250884841365	0.009289788959710533	8.227036311424078	11.36743644040103	0.011282772721079293	0.011245551267706419	0.011174560452554296
81.0	1.0	0.0011886136304403343	6.029041834596185E-4	0.5502638538066994	0.40954872908179957	0.016737630454414423	5.120197490661936E-5	3.788727859347071E-5	0.031754016409212826	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.15382870158929E-4	5.120197490661936E-4	5.119061039161222E-4	1.412785373100924E-5	1.8943639296735356E-5	1.885900100631298E-5	0.29857316707551507	2.8528037741591388	3.1501374393252686	0.00925580127724867	8.184285055411863	11.342206049109066	0.01125773024363914	0.011220500497955062	0.011149723557189527
82.0	1.0	0.0011859895924477902	6.076430313621202E-4	0.5490377937968955	0.40808568681738006	0.016700429039595392	5.109073589268116E-5	3.780290748123808E-5	0.03168339986295942	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.142450872853619E-4	5.109073589268116E-4	5.107950272926311E-4	1.4238899153908562E-5	1.890145374061904E-5	1.881736701030735E-5	0.2979079069141955	2.8702280089318077	3.1669144382737944	0.009222736522072788	8.142289611475539	11.316996619772878	0.01123270857203186	0.011195547654755979	0.011125108915836651
83.0	1.0	0.0011833923620385098	6.122305766534368E-4	0.5478307249867416	0.40666271978119595	0.016663331828663145	5.098095464391368E-5	3.771914863105662E-5	0.031613178448318575	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.131189281798979E-4	5.098095464391367E-4	5.096986151417108E-4	1.4346399102719983E-5	1.885957431552831E-5	1.8776158353728087E-5	0.29725295137780594	2.8869340192702584	3.1829842722509034	0.009190577467055028	8.101071408479077	11.291857803894084	0.01120775698795883	0.011170734434034832	0.011100745741516434
84.0	1.0	0.0011808247176294576	6.166706546875504E-4	0.5466434752866647	0.40527905745319037	0.016626404840967553	5.08727195378474E-5	3.7636114981566975E-5	0.031543458226216445	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.120055975641328E-4	5.08727195378474E-4	5.086177405192238E-4	1.4450443451293368E-5	1.8818057490783488E-5	1.8735419120007346E-5	0.29660874969054424	2.902948839966223	3.1983742687858174	0.009159306698442102	8.060647799335284	11.266834339290954	0.011182919896034775	0.011146098313150688	0.01107666009701353
85.0	1.0	0.0011782891296191703	6.20967064818734E-4	0.5454767514019415	0.40393392300870473	0.016589707471766274	5.0766108275171084E-5	3.755390761685278E-5	0.0314743343372791	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.109061666028722E-4	5.076610827517108E-4	5.075531707328623E-4	1.4551121229897393E-5	1.877695380842639E-5	1.869518850543843E-5	0.29597568531069346	2.918298712530395	3.2131108978209806	0.009128906659996727	8.021032475330662	11.241966474985146	0.011158237245509996	0.011121672910699328	0.011052875155762977
86.0	1.0	0.0011757877833675494	6.251235656269291E-4	0.5443311458928815	0.4026265463836515	0.01655329306047624	5.06611871073642E-5	3.7472616755273395E-5	0.031405891923982125	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.098215828681693E-4	5.06611871073642E-4	5.065055723019055E-4	1.4648520513335829E-5	1.8736308377636698E-5	1.865550118378204E-5	0.2953540797614775	2.9330090707068885	3.2272198406765975	0.009099359948270522	7.9822360225402615	11.217290356275663	0.011133744912476318	0.011097488312361174	0.011029411417410881
87.0	1.0	0.0011733225493782897	6.29143870704059E-4	0.5432070451526592	0.4013564522044089	0.016517209399852944	5.0557973887012454E-5	3.739232252226635E-5	0.031338206890815436	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.087526574104263E-4	5.055797388701245E-4	5.054754251580557E-4	1.4742728322208213E-5	1.8696161261133175E-5	1.86163868331692E-5	0.29474414269983285	2.947104111701584	3.2407276356209844	0.009070655819819641	7.944270893030225	11.1928383697827	0.01110947504234109	0.011073571339510754	0.011006286428112341
88.0	1.0	0.0011708951091824631	6.330316446513571E-4	0.5421049590487725	0.400122564927409	0.016481499091533583	5.0456564475929784E-5	3.731309497318068E-5	0.031271346145656326	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.07700119341516E-4	5.045656447592978E-4	5.044633234852385E-4	1.483383052911525E-5	1.865654748659034E-5	1.8577872133418616E-5	0.29414615077986395	2.960608155734614	3.253656593990223	0.009042769967359443	7.907137122963093	11.168639384380404	0.011085456288965487	0.011049945634507535	0.01098351596137535
89.0	1.0	0.0011685069644453252	6.367904999369979E-4	0.5410251994260181	0.3989241240819989	0.016446200048003724	5.035699837507431E-5	3.7234996669230494E-5	0.03120536940190476	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.06664619783493E-4	5.03569983750743E-4	5.03469680563516E-4	1.492191178502367E-5	1.8617498334615247E-5	1.8539980910528784E-5	0.29356027320855743	2.9735442688249134	3.266029977690449	0.009015685204253174	7.870837469841819	11.14471909135311	0.011061714152287305	0.011026632297492848	0.010961114103486692
90.0	1.0	0.001166159400306818	6.404239944389664E-4	0.5399680086669043	0.3977603579055119	0.016411345992535825	5.025931137050548E-5	3.7158082799153234E-5	0.031140329531662788	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.056467159730363E-4	5.025931137050548E-4	5.024948454085001E-4	1.5007055461688299E-5	1.8579041399576617E-5	1.85027335550243E-5	0.29298664150266224	2.9859347819670874	3.277870171846117	0.008989384088664568	7.8353723970395155	11.121100343177217	0.011038271314579596	0.011003650011188264	0.010939092909629584
91.0	1.0	0.0011638535100049225	6.439356291554246E-4	0.5389335610430108	0.39663050027699814	0.016376966812834744	5.016353267732311E-5	3.708240156726698E-5	0.03107627300971112	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.046468819381344E-4	5.01635326773231E-4	5.015391032654591E-4	1.5089343597999063E-5	1.854120078363349E-5	1.846614741263942E-5	0.29242535022193766	2.99780128059833	3.2891987908066236	0.008963849306260157	7.800740553900836	11.097803393168014	0.011015147878312648	0.01098101519777778	0.010917462634861647
92.0	1.0	0.001161590212436927	6.47328846185993E-4	0.5379219691141229	0.39553379075458084	0.016343088859529453	5.0069685600076986E-5	3.700799466637263E-5	0.03101324037614098	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.036655161126516E-4	5.006968560007699E-4	5.006026808351351E-4	1.5168856852676373E-5	1.8503997333186315E-5	1.843023706295195E-5	0.2918764604413231	3.009164618682842	3.3000366894563538	0.008939063671053526	7.7669389507055	11.074846097751724	0.01099236156691951	0.010958742182381971	0.010896231898847407
93.0	1.0	0.0011593702675476234	6.506070270000295E-4	0.5369332892566183	0.39446947525142995	0.01630973521679544	4.9977787983139486E-5	3.693489776954454E-5	0.030951266691206986	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.027029480086495E-4	4.997778798313948E-4	4.996857507975851E-4	1.524567446369169E-5	1.846744888477227E-5	1.8395014563538214E-5	0.2913400027506411	3.0200449322015572	3.3104039793884943	0.008915010140682316	7.733963126466957	11.05224409985197	0.010969927906816614	0.010936843353783386	0.010875407830206395
94.0	1.0	0.001157194289867175	6.537734909853727E-4	0.535967526767648	0.3934368066286086	0.01627692595454684	4.98878526357925E-5	3.686314100748779E-5	0.03089038196829101	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.01759444086407E-4	4.988785263579249E-4	4.987884360343085E-4	1.5319874214260238E-5	1.8431570503743897E-5	1.8360489664770154E-5	0.2908159800241258	3.030461653669978	3.3203200457118465	0.008891671829806554	7.701807302827509	11.030010999787034	0.010947860397028204	0.010915329317417318	0.010854996193504378
95.0	1.0	0.0011550627606210966	6.568314942597825E-4	0.535024640591852	0.3924350452514237	0.016244678364572492	4.979988773011011E-5	3.679274941706742E-5	0.030830611578748408	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	5.008352130053074E-4	4.97998877301101E-4	4.97910813582997E-4	1.5391532404989482E-5	1.839637470853371E-5	1.832667000195686E-5	0.29030436998513887	3.040433527586319	3.329803564614718	0.008869032022682174	7.670464526310427	11.008158515286771	0.010926170668011458	0.010894209038427	0.01083500150285033
96.0	1.0	0.001152976038704198	6.597842287233774E-4	0.5341045476965531	0.39146345950215033	0.016213007180943328	4.971389717367177E-5	3.672374335660613E-5	0.030771976627013125	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	4.999304103821403E-4	4.971389717367176E-4	4.970529183407065E-4	1.5460723831674904E-5	1.8361871678303064E-5	1.8293561269461415E-5	0.2898051275801497	3.049978626627154	3.3388725214851207	0.008847074184748597	7.639926799314002	10.986696630851007	0.010904868629902482	0.010873489974209585	0.010815427124836905
97.0	1.0	0.0011509343707170878	6.626348213300197E-4	0.533207127113239	0.39052132624185887	0.016181924784816545	4.962988095803866E-5	3.6656138888260894E-5	0.03071449429671704	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	4.990451431429293E-4	4.962988095803865E-4	4.962147465242394E-4	1.552752176822635E-5	1.8328069444130447E-5	1.8261167379943927E-5	0.2893181871716435	3.0591143683903153	3.347544229388646	0.00882578197306601	7.610185200112759	10.965633736534507	0.010883962610267608	0.010853178196719802	0.010796275372687295
98.0	1.0	0.0011489379002011055	6.653863335568167E-4	0.5323322236639229	0.3896079312169193	0.016151441394067607	4.954783548403042E-5	3.6589948129694986E-5	0.030658178169643533	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	4.981794735271994E-4	4.954783548403042E-4	4.953962588977591E-4	1.5591997954236887E-5	1.8294974064847493E-5	1.8229490610886485E-5	0.2888434645600445	3.0678575325119586	3.35583534773357	0.008805139245502375	7.581229992299737	10.944976756450519	0.010863459481649872	0.010833278505174394	0.01077754759288299
99.0	1.0	0.001146986676168527	6.680417610526528E-4	0.5314796513932255	0.3887225694086378	0.016121565238499377	4.946775386511183E-5	3.6525179577802275E-5	0.03060303851969153	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	4.973334227866733E-4	4.946775386511183E-4	4.945973837802967E-4	1.5654222586746814E-5	1.8262589788901137E-5	1.8198531739936714E-5	0.28838085884596415	3.0762242780198923	3.3637619009843864	0.008785130068635214	7.553050724276916	10.924731267500754	0.010843364779414682	0.010813794529926335	0.010759244245180898
100.0	1.0	0.0011450806610013482	6.706040334484782E-4	0.5306491967285379	0.38786454532602443	0.016092302721576954	4.938962621042283E-5	3.646183840719609E-5	0.03054908258403867	0.08	0.0226	0.411	8.33E-4	0.52	7.25E-7	7200.0	9.97E-4	2.0	17600.0	1.81	0.0166	1.95	21500.0	0.1	0.97	0.0	0.65	2880.0	10.0	0.83	2650.0	0.26	25200.0	7.25E-7	4.965069746101845E-4	4.938962621042283E-4	4.938180198477814E-4	1.571426431579819E-5	1.8230919203598044E-5	1.8168290170232893E-5	0.2879302541449047	3.0842301608165803	3.3713392973090714	0.008765738724368151	7.525636319495028	10.9049016089745	0.01082368281053266	0.010794728828282215	0.01074136497670744
