time	cytoplasm	nucleus	cLc	cLm	cLn	cP7c	cP7m	cP7n	cP9c	cP9m	cP9n	cPn	cTc	cTm	cTn	cXc	cXm	cXn	cYc	cYm	cYn	q1	n1	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	g2	g3	m4	k4	p2	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	m12	k10	r3	r4	m5	m6	k5	m7	m8	k6	n3	g4	m9	k7	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	g7	g8	n6	g9	m16	k14	p6	r9	r10	m17	k15	m18	k16	n7	g10	m19	k17	p7	r11	r12	m20	k18	m21	k19	ld	lmax	a	b	c	d	e	f	h	i	j	k	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	R25	R26	R27	R28	R29	R30	R31a	R31b	R32	R33	R34	R35	R36	R37	R38	R39	R40	R41	R42	R43	R44	R45
52.0	1.0000000000000033	1.0	0.07131213588202699	0.01194228003825656	0.07081397468208421	44.17295170011452	0.0644789794250403	4.672526555396781	19.432120750434052	0.009224354004110473	12.23876527128402	8.749575838466599E-20	0.17483495799165258	0.2997423562893934	8.586694733079588	16.696781560906	9.400448251178977	40.9194151640089	5.333416462740233	0.10894471976154954	0.8066903071766721	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	1.1500967456630806E-18	0.016621339577786613	0.01091882577805901	0.09005434531248536	0.7086857439684102	0.6829441346289565	0.05418241867529828	0.01724320112066737	0.33543510119828185	0.4230985361032328	0.4331876533094328	2.580686364427395	2.197335182195067	0.07763852272393822	1.5242386152629197	1.4566288751163574	1.4043651859012398	29.586030780935694	517.735472318731	511.65227526925094	22.40459110969212	3.341627223351785	0.006787317976203998	0.02280278174157981	0.3115710040460566	30.587143413815344	30.11382983593589	0.7994532871074099	0.6188976268169342	0.0	8.749575838466599E-20	8.749575838466599E-20	0.021716090218279555	0.046366507964401615	0.13055703753982204	145.75307142969834	143.76616606707032	5.004849198887705	2.715188305256457	9.90749034924271E-4	0.00581048864588924	0.010081296491092368	190.05391378754584	189.183161933927	0.15203687546406075	1.5089461422667396
53.0	1.0000000000000033	1.0	0.08991105781715168	0.018899075721644173	0.0877777340872222	37.53591828298468	0.04915834676054141	3.968327612930925	18.439605780746835	0.005778714901881397	11.613281247683794	1.1835827557962162E-20	0.1487166007878958	0.22375386274716627	7.4791800059444915	17.708076765329547	9.38157428520403	43.45486468368656	4.451995638717948	0.09631767709459679	0.6731919228442965	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	1.5557721891838944E-19	0.025525410923823353	0.01725025926149036	0.14251415020177485	0.8935181103752929	0.8465460230839883	0.06827089773091899	0.021354508788272372	0.25535068778670655	0.32064100111093985	0.3233690824422058	2.195161129249901	1.9139221635211956	0.06658448124170768	1.351033585391734	1.3045801913650539	1.4022290303870864	29.52662874782274	549.0938151470169	543.3552825183483	22.879517193766578	3.4471160231584106	0.011101442293597741	0.020175293518468102	0.2754589247228383	25.53219498804752	25.130321798969874	0.6771058548541402	0.5235749023958065	0.0	1.1835827557962162E-20	1.1835827557962162E-20	0.02847699494293737	0.03538798344329948	0.09953582052074458	123.85351596653666	122.09909132570387	4.7451727054722745	2.4331832369494095	0.0013734141624194745	0.0036408353234376714	0.0063155575162661985	180.34672037801693	179.5146175423218	0.14641055917813248	1.444793151053875
54.0	1.0000000000000033	1.0	0.12630332206839373	0.02854613199694057	0.12249890386502543	31.396957715176654	0.04961948936672338	3.3175460566866524	17.48785606765578	0.0044288027219339	11.013473194855992	1.6014280197815588E-21	0.12587416724553213	0.16743928274479306	6.453747598786925	18.476851475398675	9.189791386952407	45.41259922382951	3.7231700516856634	0.09136854823363437	0.562788103524474	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	2.1050130748820678E-20	0.03699867946846753	0.025994834343145524	0.21526067216253017	1.2551771540512875	1.1814039286550782	0.09578658717152824	0.029746283336489644	0.1946027739212454	0.24267691092786398	0.24198325142277574	1.8579908204611324	1.6515140105295743	0.05676646293703245	1.1851335736095372	1.0876375827122744	1.3804043075306953	28.92303043215541	572.9320582343115	567.8345994348418	23.217607250903754	3.5245267335478805	0.018757037408316326	0.01914436064064772	0.2613049110933718	21.352380246417354	21.008936183378967	0.5731998263327279	0.4427403951066626	0.0	1.6014280197815588E-21	1.6014280197815588E-21	0.04332786021514201	0.03571877972172989	0.10046954206974182	103.59740167699724	102.0755840905576	4.445044088860003	2.143422563372739	0.0022798338620591396	0.002790567753280066	0.004840238494801575	171.03822748410116	170.2429646041255	0.1408563656934982	1.3821728837156007
55.0	1.0000000000000033	1.0	0.1814834023632221	0.04080317192714458	0.17604940288695173	25.825017842718406	0.06436241012248971	2.7273922546602947	16.57704546320083	0.004681119848808752	10.43946064659442	2.16679422256453E-22	0.10613170911324198	0.126339700571748	5.525202715540256	18.87940311434273	8.787363871601602	46.49110390847406	3.140143195204785	0.09684182466859897	0.4744026527829569	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	2.848164333792172E-21	0.05047703351001639	0.037046498519562	0.3076885588682129	1.8035457560052346	1.6978556513223397	0.13737906407841144	0.0426281878568317	0.14999578151247206	0.1846456613511556	0.18258613526629083	1.5665783187078361	1.4138993749067514	0.04816528219491192	1.0300889745861328	0.8211187062460952	1.3338943319159557	27.656470313091816	585.4144197098527	581.3201141611688	23.387342509530974	3.565758683736321	0.03253645365315687	0.020284440349802032	0.2769579343697271	18.008721224499503	17.70949846865306	0.48822764453157413	0.3766751027086357	0.0	2.16679422256453E-22	2.16679422256453E-22	0.0682740444549396	0.04628306633936243	0.1303210080160176	85.21222887383394	83.9174958482898	4.102714330664374	1.852363729645712	0.003956685965866572	0.0029495052914545877	0.005115995882763101	162.1301354482899	161.37005083686256	0.13538895535091564	1.3212097893734405
56.0	1.0000000000000033	1.0	0.2552170978885797	0.0552319972097488	0.24834666463676705	20.881827540715516	0.0939607787369568	2.204249054964579	15.70710268235614	0.006470150971606769	9.891196719114117	2.931536758149953E-23	0.08929194156847035	0.09727536490005531	4.699959939639962	18.786762131250192	8.172314636244952	46.369055003639644	2.7049770180740618	0.11846572891081007	0.4082760873765345	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	3.8533878071177876E-22	0.06531648397659177	0.04997287725400584	0.4164934445592751	2.536296475397136	2.3951049030899085	0.19271625561189373	0.05990382742629451	0.11921002488098666	0.1430165424627222	0.14058235735356042	1.3180115619097248	1.2027197485538663	0.04074240737415287	0.8882709447614289	0.5523342808086257	1.260881869509597	25.720725854653825	582.541798842021	579.7940268600097	23.34870803162855	3.5611414457822663	0.057551894809782136	0.024781297736840704	0.33880013811202686	15.513043198654797	15.24098716937477	0.42370009843637124	0.3264393546912713	0.0	2.931536758149953E-23	2.931536758149953E-23	0.10480036151908521	0.06742569060822397	0.19025178478659074	68.90167815334515	67.82121662277216	3.7205136509668595	1.5682457164214516	0.006673733244151806	0.004076294035281677	0.007071227996869061	153.6217470745165	152.8951515250503	0.13002203384221214	1.2620111698769887
57.0	1.0000000000000033	1.0	0.34603339917816694	0.0713591679281767	0.3380195618586692	16.61771426770162	0.13940532181660747	1.7532531215607192	14.877925936761118	0.009946364175704605	9.368609268312817	3.9655166907466405E-24	0.07517572490296386	0.07827196593517864	3.9788462033815875	18.109478834765778	7.394878859595502	44.813569846173685	2.436197906943438	0.1672437072037409	0.3670941181956005	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	5.212513069318829E-23	0.08118040007842124	0.0643149959739169	0.5381052135127966	3.438810714352799	3.2599282584773777	0.26049903698786725	0.08114848625939379	0.10122554022508154	0.11552809507422616	0.11311864516952055	1.1096463225751823	1.0181867434453482	0.03445783451740934	0.7611191588729909	0.3332605252424603	1.1650923275226996	23.273902234805	561.5405306563025	560.3443959995711	23.058390885410066	3.501198328703142	0.10291106669693598	0.03488195931637562	0.4783002782319802	13.971594996320666	13.703660141653588	0.38336253014685345	0.29479693097078224	0.0	3.9655166907466405E-24	3.9655166907466405E-24	0.1533040072460216	0.09971559560116272	0.28226789561426774	54.83180999770844	53.944793345428835	3.3074607966637486	1.300696595928625	0.010657169667567789	0.006265006871117033	0.010870381407627597	145.51206683189892	144.81715148679902	0.12476946816192216	1.204680890727181
58.0	1.0000000000000033	1.0	0.4520726508271146	0.08890549664110821	0.44321048053310697	13.063513058423855	0.20121337333489628	1.377470697721046	14.089472851473133	0.015333310025652294	8.871661536241326	5.363205131476496E-25	0.0636819283850039	0.06876244802872175	3.359655942712167	16.83757305102812	6.537664842514303	41.782839110023346	2.3813748364541603	0.2630685627535234	0.35785689382744296	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	7.049718617120594E-24	0.09800078156986927	0.07979384056135146	0.670418569071271	4.492607589389714	4.27441051635739	0.3391248211830652	0.10581500073861921	0.09721923205984322	0.10169155296776414	0.09937548989110902	0.9399898403125303	0.8597359557400436	0.029298277504838835	0.6494479849373065	0.1854421466879241	1.0546583625536146	20.575992558845336	522.1011489235867	522.4484419478209	22.472892335631624	3.3782415221830777	0.18365382459097568	0.054552662304662054	0.7523497826188041	13.657184687064657	13.358833632267828	0.37508903197255866	0.28766137651304813	0.0	5.363205131476496E-25	5.363205131476496E-25	0.21329497967487127	0.14330137239795837	0.4074168383284993	43.1043676875755	42.38256941576023	2.8812662266707223	1.0596531701258227	0.016073377365974674	0.009654897082721978	0.016757774527035446	137.8006802765483	137.13548252875756	0.1196457877654184	1.1493255497860346
59.0	1.0000000000000027	1.0	0.5717609117581148	0.10771435520820478	0.5623112070375765	10.221948711010358	0.27928804058257634	1.077020881308652	13.341778418147745	0.02285773991487111	8.400365439390809	7.252933285257099E-26	0.05490519388244995	0.07039984398899171	2.839920857403658	15.050519542463777	5.678844212585068	37.4574479327246	2.636292906638704	0.43884781625659747	0.39474563687367586	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	9.533690686139047E-25	0.1156006637892343	0.09624318756787921	0.8122524097540328	5.6820455888698085	5.423041742911796	0.4272063968147672	0.13341694002042018	0.11274921336235716	0.10407786983458724	0.10174185453289109	0.8104390953406811	0.7267357474095961	0.02533243846977559	0.5538799031796855	0.09895448957457981	0.9385926873144782	17.873026390269033	466.68801502467227	468.3641832059951	21.54789853326134	3.187130762850283	0.3203812116245542	0.09005434906286383	1.2550608697122465	15.11913981957301	14.735894099058008	0.41342752824720475	0.316073615826233	0.0	7.252933285257099E-26	7.252933285257099E-26	0.2838674814474976	0.19781984211929404	0.565502424571602	33.72834196684987	33.138209284457126	2.4679335475198205	0.8537335940705831	0.023049575853568042	0.014386061702298364	0.024981223952962702	130.48792964085257	129.8503288524713	0.11466628026002301	1.096055847566255
60.0	1.000000000000003	1.0	0.703520007846025	0.12741237792728433	0.6937868533819291	8.062700327692609	0.3730406255994337	0.8485813070255245	12.634943835426633	0.03272174494700825	7.954775314917203	9.809576787661112E-27	0.04939192588335347	0.08917919120180182	2.4209099701299444	12.900267685984147	4.871341820889582	32.2021418230886	3.3665571056765473	0.7398438688500686	0.5024159587257386	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	1.2894296304309027E-25	0.1331767542701944	0.11331334554373865	0.9607912594740686	6.9914411339722475	6.691019171386	0.5233657752239431	0.1634917641414878	0.1625237264773894	0.13133168650320498	0.1288817671248444	0.7290594003864178	0.6195108613562528	0.0228296266743629	0.47558150311712666	0.05319151283348621	0.8241440731883003	15.33157411288583	400.01279043376627	402.65236114171756	20.23957886866184	2.926167462972622	0.5280522171571314	0.14915514586104534	2.1158794805243177	19.30720500105506	18.755237980827697	0.5214250418446404	0.39774661836402464	0.0	9.809576787661112E-27	9.809576787661112E-27	0.3637517302356001	0.26250501294569933	0.7553326587137357	26.603686001254612	26.109489087084146	2.097476376453033	0.6885835037699586	0.03166816078777471	0.020581592758851495	0.03576159505258542	123.57480468800702	122.96253038539565	0.10984689298638187	1.0449857892696814
61.0	1.0000000000000029	1.0	0.8442294529224189	0.14687780441982726	0.8347583503107209	6.524197616299308	0.4811600875140383	0.6855886795876787	11.969102837998854	0.04504773560979629	7.5349681397848425	1.3267451557914605E-27	0.04863244290327529	0.1395425204176045	2.114682836435251	10.584060796255132	4.142591519862692	26.49918000633527	4.807159794643984	1.2029876713350758	0.716177101699906	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	1.7439534374816433E-26	0.14868160375566902	0.1300264863762005	1.1075761475690367	8.389783457252438	8.050576482066655	0.6251371984955079	0.19528746938112715	0.2774631163997672	0.2033934719106582	0.20166685050752264	0.7178488999623777	0.5411473378437808	0.02248414590566525	0.4176366059238347	0.031112080471518942	0.7161153749381839	13.037978290463887	328.1916155763597	331.34309688121556	18.517407680057794	2.5996525272375437	0.7800436987276089	0.2361470989035098	3.4404244412511935	27.56906142228333	26.734962824167663	0.726833692924014	0.5545526283151363	0.0	1.3267451557914605E-27	1.3267451557914605E-27	0.4505727455420816	0.3360649755512519	0.9742529451984275	21.527242454741256	21.09446672902553	1.79643968153088	0.5658844279436065	0.041862210791482134	0.028312824400864186	0.0492326702479465	117.06261339676433	116.47327701435216	0.10520395342783426	0.9962301975943445
62.0	1.0000000000000029	1.0	0.9863958836160159	0.16357586248393552	0.9782760988359173	5.521744769430829	0.600580468990888	0.5790924225787915	11.344318797137882	0.05970865324175194	7.1409831736035745	1.7941070962592774E-28	0.055663822703462595	0.24858089740234418	1.9555305864803219	8.314516343138138	3.502746939272894	20.87438715206851	7.179692692314137	1.798028913221282	1.0700967860943997	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	2.35828201374897E-27	0.1582438637097467	0.1442420230824356	1.2334928638188647	9.80260501219927	9.434690352393353	0.7270104571343081	0.22718791351144635	0.5047063546190239	0.3544570945437105	0.35924911292586886	0.8216369877790027	0.5004202770803144	0.025676124614517543	0.3872770676690337	0.02275180904321273	0.6173111107431328	11.02419544197361	257.81735421966243	261.01124951074945	16.396381895741523	2.222347243137368	0.9596462582900105	0.3414157333365236	5.14218288892156	41.1755375904217	39.94682003458255	1.0446180586759386	0.799596148544722	0.0	1.7941070962592774E-28	1.7941070962592774E-28	0.5392902541142162	0.4160500564156314	1.2160553336127535	18.219549041214016	17.817747294873286	1.5806074674244799	0.48341114247348066	0.05315170656748836	0.037493207349973016	0.06525558712791088	110.95197556352767	110.38317560261198	0.10075334864204409	0.949897204436143
63.0	1.0000000000000038	1.0	1.1145861294019541	0.17315758056799802	1.109728786891875	4.957534640728584	0.7245310571735418	0.5188046030492833	10.760313638543247	0.07597186620598398	6.772660700664511	2.4254502468298997E-29	0.07490608198129822	0.451272120096352	2.010948988586844	6.284426750601727	2.9534228181041544	15.810848344586672	10.473401834700336	2.3593137348055992	1.5644916306586407	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	3.18815733144803E-28	0.15661084445738804	0.15234908261604566	1.3057466835471643	11.07653403677078	10.70244636654262	0.8180592993406037	0.25599965509464795	0.8772080016789906	0.618512423416217	0.6521784679632504	1.1056662043013528	0.5146018461793734	0.03433723092587734	0.39786766992964	0.02544684568905916	0.5293594542051528	9.29530763541924	194.86813312533414	197.69726661587728	13.983458538761115	1.823121853996034	0.8919878220015793	0.43459323114317955	6.747401350170558	60.06495952200665	58.40262902165013	1.4480301035741256	1.1145191604279328	0.0	2.4254502468299E-29	2.4254502468298997E-29	0.6202533780099663	0.49770004805369694	1.4670304845649929	16.357881300548097	15.962787548461568	1.4514433199527754	0.4358869772939437	0.06422630721648259	0.04765741265721586	0.08302965257652022	105.24017151040877	104.68975731266183	0.09650837126186146	0.9060681415808707
64.0	1.0000000000000042	0.9999999999999998	1.2042236527196948	0.17066173380345243	1.2051477858819468	4.7269159293727885	0.8403355886231523	0.49375954202740163	10.215923371754496	0.09202027861155794	6.429312162816151	3.2779717875658344E-30	0.10980179734609315	0.7651693087657795	2.3740182769253133	4.628152514785381	2.4974084419342573	11.652987247107166	14.207324769040715	2.6365290968266017	2.129112361775971	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	4.3087627958837855E-29	0.1406445636415908	0.1502408564352046	1.2869260022650795	11.967333815997833	11.62268627660267	0.8812748793547899	0.2766743807360413	1.353023616012506	0.9892956176232159	1.105822685028309	1.6207513900864838	0.6075112770651876	0.04977243652037502	0.4667484078988006	0.049244352578020914	0.4540406050963334	7.860093589299721	143.51021599371717	145.70778723910325	11.502431353316219	1.4420694489699686	0.5587293626962401	0.47858648011963606	7.540209564014431	81.47900755044884	79.47997737633317	1.8594064506483516	1.4400756672147417	0.0	3.277971787565834E-30	3.277971787565834E-30	0.6786097191892381	0.5727541064816271	1.7015114998441658	15.596931800558517	15.1921910929159	1.3969369970258732	0.41596293862526584	0.07267218278640171	0.0576673201457416	0.1005689624945721	99.91581694510809	99.3823786191632	0.09247529814424008	0.8647558246130994
