time	chloroplast	cytosol	x_CO2	RuBP_ch	PGA_ch	ATP_ch	BPGA_ch	x_NADPH_ch	GAP_ch	Pi_ch	DHAP_ch	FBP_ch	F6P_ch	E4P_ch	X5P_ch	SBP_ch	S7P_ch	R5P_ch	Ru5P_ch	x_Pi_cyt	x_GAP_cyt	G6P_ch	x_NADP_ch	x_PGA_cyt	ADP_ch	x_DHAP_cyt	x_Proton_ch	G1P_ch	x_Starch_ch	Light_on	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	E13	E14	E15	light_reaction	E16	E17	E18_DHAP	E18_PGA	E18_GAP
34.0	1.0	1.0	1.0	0.37196162090663537	1.055060048373566	0.49742848107011023	0.07668709384238123	0.21	0.010057290519492569	0.7409348133005477	0.2212561274181626	0.015798838992041563	1.9245695735930781	0.7292881012140027	0.002229425611991657	2.097671960406375	9.817234412633758E-4	0.003734101129127581	0.0014936086608349508	0.5	1.0	4.426510090368051	0.29	1.0	0.002121518900321708	1.0	2.512E-5	0.2567375870344053	1.0	1.0	119.21555468892636	202.20276114590874	202.2023468113123	96.90933349803393	24.281116968623284	24.28111527619732	39.73849563299048	39.738517046417066	39.738520574749316	39.738520441475046	39.73852010213247	79.47701452211756	119.21553418965469	-15.457385149630909	-15.457399360485624	327.8426565475664	6.424742238747154	21.882142636577854	32.88968133787693	36.22876393294223	1.5348813751718595
35.0	1.0	1.0	1.0	0.37196177260372243	1.0550596883711312	0.4974284815338524	0.07668708450360673	0.21	0.01005729131465866	0.7409347688414079	0.2212561449134671	0.01579884149045368	1.9245695736029407	0.7292880661320998	0.0022294258955128676	2.0976720253683436	9.817236113649416E-4	0.003734101603985133	0.0014936088507774268	0.5	1.0	4.426510090390764	0.29	1.0	0.00212151843676241	1.0	2.512E-5	0.2567375870357228	1.0	1.0	119.2155852480125	202.2022437264681	202.20232217807353	96.9092959863735	24.28111782535984	24.281118670475728	39.73850632582598	39.738495202779056	39.73852058370049	39.73852063469258	39.73852078301143	79.47702701082554	119.21554785223753	-15.457391366879847	-15.457400692753254	327.8425886701164	6.424740966564151	21.882142041808137	32.889688691629594	36.228756806767414	1.5348817183398094
36.0	1.0	1.0	1.0	0.37196152065418925	1.0550603971131076	0.4974284807256845	0.07668710667756036	0.21	0.010057291753832272	0.740935198008482	0.22125615457452757	0.015798842870218304	1.9245697191951359	0.7292878621855382	0.002229426784974204	2.097671530344046	9.817243455139662E-4	0.003734103093694271	0.0014936094466610306	0.5	1.0	4.426510425252952	0.29	1.0	0.002121519245021429	1.0	2.512E-5	0.2567376064577304	1.0	1.0	119.21554460019559	202.20255747549487	202.2023806220286	96.90931323646373	24.28111828462788	24.28111916914344	39.738547938372726	39.73852333305494	39.738520513647856	39.73852060932309	39.73852084741304	79.47706842257804	119.21558938096638	-15.457421786990722	-15.457406465912982	327.8427518634978	6.424741749896494	21.882147155175385	32.8896765063101	36.22876613929191	1.5348811496845811
37.0	1.0	1.0	1.0	0.3719618867603191	1.0550594337387023	0.4974284818412037	0.07668707714607713	0.21	0.010057291281234827	0.7409345663819038	0.22125614417828382	0.015798841385439424	1.9245694928122339	0.7292881456474096	0.0022294255514416707	2.0976722471108036	9.817233140526072E-4	0.0037341010277235753	0.0014936086202728528	0.5	1.0	4.426509904572077	0.29	1.0	0.002121518129601006	1.0	2.512E-5	0.2567375762582386	1.0	1.0	119.21560355450734	202.20212909594082	202.20230279053092	96.9092927806045	24.281118605118042	24.281119269166364	39.73848925961643	39.73848428096005	39.73852061528835	39.73852063751065	39.73852072164559	79.47700975119432	119.21553050263928	-15.457378155225854	-15.457397584128785	327.8425216322564	6.424740908250597	21.88213968176626	32.88969362343205	36.22875361604436	1.5348819484941458
38.0	1.0	1.0	1.0	0.37196172736844335	1.0550598424206126	0.49742848145491564	0.07668709282666986	0.21	0.010057291058411499	0.7409348005809375	0.22125613927496127	0.015798840685281885	1.924569579876062	0.7292880633398182	0.0022294258545130364	2.0976719638791024	9.817236005412362E-4	0.0037341015353190084	0.0014936088233112612	0.5	1.0	4.426510104818939	0.29	1.0	0.0021215185159342204	1.0	2.512E-5	0.2567375878725569	1.0	1.0	119.21557722991521	202.20234098200507	202.2023441298126	96.90932026643063	24.281117887809884	24.281117518279082	39.738503839967244	39.73851378513693	39.738520575438706	39.73852053215161	39.7385204278268	79.4770242337501	119.21554461523803	-15.45739058972373	-15.457400248664044	327.8426033421529	6.424741450270771	21.882142439345706	32.8896856503876	36.2287596697924	1.534881576420612
39.0	1.0	1.0	1.0	0.3719613774796083	1.055060929920837	0.49742847957852115	0.07668710375652261	0.21	0.01005728867650343	0.740935186089496	0.22125608687051468	0.015798833201568586	1.92456971435085	0.7292880351252965	0.0022294255685397263	2.0976713858901626	9.817235831466888E-4	0.003734101056381235	0.001493608631737207	0.5	1.0	4.4265104141109255	0.29	1.0	0.0021215203923102034	1.0	2.512E-5	0.2567376058114923	1.0	1.0	119.2155182783664	202.20262558767743	202.20237293924924	96.90937638213299	24.281110735761835	24.281106157814712	39.738483777890245	39.738571613878726	39.738520496002074	39.738520114356	39.73851910878644	79.47700329086724	119.21552199722775	-15.457384927586304	-15.457401580931673	327.8429043055185	6.42474409277977	21.88214701661747	32.88966199063622	36.22877953147083	1.5348804723017366
40.0	1.0	1.0	1.0	0.3719619267239221	1.0550591574912143	0.49742848185068445	0.07668705741198235	0.21	0.010057294213825046	0.7409346176691851	0.22125620870047916	0.01579885059955471	1.9245695102084919	0.729287969513314	0.0022294267600968818	2.0976723522115144	9.817240837814596E-4	0.003734103052009848	0.0014936094299855345	0.5	1.0	4.426509944583638	0.29	1.0	0.0021215181200976044	1.0	2.512E-5	0.2567375785789096	1.0	1.0	119.21560881560931	202.202103838367	202.2022507155165	96.90917436057379	24.28112339967689	24.281131547997113	39.738551858847785	39.73840422000219	39.73852062725807	39.73852127622263	39.738523006059566	79.47707416147698	119.21559785944314	-15.457414570541061	-15.457401580931673	327.842526897163	6.4247394484305795	21.882140292846692	32.889703761855365	36.22874473298823	1.5348824215849137
41.0	1.0	1.0	1.0	0.3719618649871768	1.055059440404974	0.4974284816876746	0.07668707205673832	0.21	0.010057291791920716	0.7409346224751276	0.22125615541458538	0.015798842990028372	1.9245695117413972	0.729288100778301	0.002229425823736012	2.0976722245813897	9.817235021011808E-4	0.0037341014837692066	0.0014936088026907132	0.5	1.0	4.426509948109194	0.29	1.0	0.0021215182831458407	1.0	2.512E-5	0.25673757878339154	1.0	1.0	119.2155994500523	202.20207136434354	202.20228935834925	96.90926523579779	24.281118960302674	24.281121258316237	39.73850324148764	39.73846771088141	39.73852061135471	39.738520770092485	39.738521211921814	79.47702419016517	119.2155455779917	-15.457387148032353	-15.457398916396414	327.8425493904987	6.424740639752389	21.882140350528193	32.889694291241575	36.228752740713304	1.5348819796492814
42.0	1.0	1.0	1.0	0.37196173819360423	1.055059841037022	0.49742848209429347	0.0766871159379486	0.21	0.010057292318247703	0.7409348973242468	0.22125616699046538	0.01579884464339866	1.9245696368402256	0.7292879263610585	0.002229426618507325	2.0976718326461636	9.817241449916873E-4	0.0037341028148866148	0.0014936093351381157	0.5	1.0	4.426510235836622	0.29	1.0	0.0021215178765161507	1.0	2.512E-5	0.2567375954715828	1.0	1.0	119.21558295538443	202.202161458942	202.2024050708444	96.90934054708278	24.28112198045625	24.281122362296575	39.73854064386051	39.73852999439309	39.7385205572147	39.73852058962449	39.73852066288183	79.47706103872757	119.2155829478227	-15.457413682362642	-15.457402913199303	327.8425298714279	6.424741003048321	21.882143487931785	32.8896878105809	36.22875746361471	1.534881677234061
43.0	1.0	1.0	1.0	0.3719614890603152	1.0550603745025051	0.4974284799377034	0.07668707642608732	0.21	0.01005728987890172	0.7409350111798778	0.22125611332686443	0.015798836979568177	1.9245696216778538	0.7292880859026021	0.0022294255724989295	2.0976717827701843	9.817234693040582E-4	0.00373410106298629	0.0014936086343782246	0.5	1.0	4.4265102009630395	0.29	1.0	0.002121520033096591	1.0	2.512E-5	0.2567375934489149	1.0	1.0	119.2155313180827	202.2018464886699	202.20230086036136	96.90929485012961	24.281112986131863	24.281112081925215	39.73849228497417	39.73849968530452	39.73852054871683	39.738520493011066	39.738520364292555	79.47701198378343	119.21553073321748	-15.457386037809329	-15.457401580931673	327.8428337956484	6.42474254102195	21.88214507632842	32.8896739139098	36.22876926124168	1.5348810287034709
44.0	1.0	1.0	1.0	0.3719619112697412	1.0550590786954064	0.4974284847879752	0.07668715831163155	0.21	0.010057294620189405	0.7409345493178605	0.2212562176299574	0.01579885187542143	1.9245695238154592	0.729287931678123	0.0022294269815985226	2.0976723280383225	9.817242374787567E-4	0.003734103422975258	0.0014936095783736913	0.5	1.0	4.426509975879711	0.29	1.0	0.002121515182853324	1.0	2.512E-5	0.25673758039408173	1.0	1.0	119.21560663347107	202.19991231362755	202.20251685193242	96.90941385216007	24.281132146586337	24.281133193880347	39.73856421181365	39.73858726802337	39.73852062565811	39.738520605004915	39.73852051499666	79.47708755137381	119.21561393799458	-15.457425006637493	-15.457400692753254	327.8421240134354	6.424739593128913	21.88213931986237	32.88970621811585	36.22874327079133	1.5348825362845178
45.0	1.0	1.0	1.0	0.37196164198375853	1.0550602013869121	0.49742848110188265	0.07668710610332641	0.21	0.010057292121834914	0.7409351472099114	0.22125616267091702	0.015798844026443347	1.9245697258519283	0.7292878350546335	0.0022294269571994253	2.0976715290667887	9.817244600597737E-4	0.0037341033821540904	0.0014936095620447952	0.5	1.0	4.426510440563587	0.29	1.0	0.0021215188689410027	1.0	2.512E-5	0.2567376073457472	1.0	1.0	119.21557047579749	202.2030050063961	202.20237910958815	96.90930570689649	24.28111928751489	24.28112070086402	39.73855433950235	39.73850795646605	39.7385205145254	39.738520665971805	39.73852105124305	79.47707374622755	119.21559521386901	-15.457424340503678	-15.457406465912982	327.84269491697694	6.424741239683758	21.88214644695247	32.88968052367814	36.228762517940055	1.534881337161988
46.0	1.0	1.0	1.0	0.3719615173518001	1.055060420166056	0.49742847995237766	0.07668708027371762	0.21	0.010057290174496015	0.7409350287853371	0.22125611982990234	0.015798837908273494	1.924569640244019	0.7292880378877374	0.002229425806310589	2.0976717063171058	9.81723644710908E-4	0.0037341014545921383	0.0014936087910204952	0.5	1.0	4.426510243665244	0.29	1.0	0.002121520018536327	1.0	2.512E-5	0.25673759592564277	1.0	1.0	119.21553927906223	202.20185875663432	202.20231100528153	96.90929568106216	24.281113695200084	24.281113179282183	39.738500368785566	39.73850543070867	39.73852053889013	39.738520510937676	39.73852045016137	79.47702059668549	119.21553952651487	-15.457391366879847	-15.457401580931673	327.8428340867881	6.424742677055329	21.88214523180637	32.88967376400163	36.22876959929776	1.534881021707006
47.0	1.0	1.0	1.0	0.3719618301483777	1.0550596176896199	0.4974284829950564	0.07668713240179376	0.21	0.010057293224394342	0.74093481425759	0.2212561869246544	0.01579884749026327	1.9245696281062554	0.7292878838420361	0.002229426939235252	2.0976718993380037	9.817243367267702E-4	0.0037341033520530333	0.001493609550004663	0.5	1.0	4.426510215748529	0.29	1.0	0.0021215169757906006	1.0	2.512E-5	0.25673759430647347	1.0	1.0	119.21560073994333	202.20139929083558	202.20244849736886	96.90936411590329	24.28112581549617	24.281126315021865	39.73855632402601	39.73854253991327	39.73852056716725	39.738520606887874	39.73852068803532	79.4770768327343	119.21560001225798	-15.457422120057629	-15.457403357288513	327.84239840457025	6.424740537539838	21.88214241440192	32.88969359059223	36.22875289705531	1.53488194697765
48.0	1.0	1.0	1.0	0.3719615395270473	1.0550603692000449	0.497428480763034	0.07668710599960761	0.21	0.010057291703042018	0.74093517665175	0.22125615345714467	0.0157988427106449	1.92456972093225	0.72928786657539	0.00222942676230826	2.0976715323771002	9.817243306708282E-4	0.003734103055734075	0.0014936094314769626	0.5	1.0	4.42651042924831	0.29	1.0	0.0021215192078084116	1.0	2.512E-5	0.2567376066894611	1.0	1.0	119.21554860417297	202.2025429870844	202.20237883614803	96.90931317574841	24.281118097060904	24.28111894974192	39.73854634589657	39.73852290284352	39.738520514335065	39.73852060592395	39.73852083418578	79.4770668446302	119.2155877865151	-15.457420676767697	-15.457406021823772	327.8427441462075	6.424741765494034	21.882146862000095	32.88967694048817	36.22876584202969	1.5348811699467455
49.0	1.0	1.0	1.0	0.3719617597971148	1.0550597883417185	0.49742848152875374	0.07668709157127152	0.21	0.01005729098268209	0.7409347561249966	0.22125613760887433	0.015798840447348514	1.9245695707978852	0.7292880783551595	0.002229425781308825	2.097671991272461	9.817235439818295E-4	0.0037341014127160173	0.0014936087742701003	0.5	1.0	4.426510083939118	0.29	1.0	0.002121518442237042	1.0	2.512E-5	0.2567375866615272	1.0	1.0	119.21558342729895	202.2023486980551	202.20234082313436	96.909321173691	24.28111780020635	24.281117290328282	39.73849970091703	39.738512619402755	39.738520579737425	39.7385205224065	39.738520383374514	79.47702000948159	119.21554033066562	-15.457387592121563	-15.457399360485624	327.8425877831771	6.424741467577577	21.882141883792666	32.88968655863975	36.22875908609362	1.5348816188070293
50.0	1.0	1.0	1.0	0.37196165560857036	1.0550600932230514	0.49742848125878836	0.07668710393232855	0.21	0.010057291843956434	0.7409350395428972	0.2212561565572325	0.01579884315336279	1.924569677732524	0.7292879066461547	0.002229426621007998	2.0976716770251866	9.817241934808167E-4	0.0037341028190806254	0.001493609336815582	0.5	1.0	4.426510329888912	0.29	1.0	0.0021215187121768047	1.0	2.512E-5	0.25673760092661585	1.0	1.0	119.21556948480051	202.20260321668349	202.20237339504328	96.90931384188222	24.281119115777265	24.281119956953923	39.738539415676286	39.73851488148217	39.738520535043364	39.73852061974498	39.73852083526998	79.47705953493914	119.21558071334499	-15.457414570541061	-15.457404689556142	327.84266014995075	6.424741312813547	21.88214521411592	32.889682179172254	36.228761628426795	1.5348814144231697
51.0	1.0	1.0	1.0	0.3719615051805373	1.0550604135787038	0.49742848079401436	0.07668711034625707	0.21	0.010057291317083683	0.7409351455390091	0.22125614496513513	0.01579884149795284	1.9245697044888372	0.7292879075098467	0.002229426532569295	2.097671569607153	9.817241676277721E-4	0.0037341026709534473	0.0014936092775650058	0.5	1.0	4.426510391428433	0.29	1.0	0.002121519176930287	1.0	2.512E-5	0.2567376044959081	1.0	1.0	119.21554036718804	202.20238378110267	202.20239030629804	96.90933422488307	24.28111781126521	24.28111745824232	39.73853660022009	39.73853808514338	39.73852051957988	39.73852050847789	39.7385204664244	79.4770570312995	119.21557748275515	-15.457414792585666	-15.457404689556142	327.84273603493705	6.424742105588935	21.88214651668616	32.889675630735184	36.22876731367668	1.5348811088313217
52.0	1.0	1.0	1.0	0.3719618763596625	1.0550594052662752	0.4974284816180852	0.07668706696779931	0.21	0.01005729219440745	0.7409346354174493	0.2212561642702701	0.015798844254652434	1.924569516416537	0.7292880731189397	0.002229426002924765	2.0976722289828174	9.817236193708076E-4	0.0037341017838814364	0.001493608922735303	0.5	1.0	4.426509958862039	0.29	1.0	0.00212151835297566	1.0	2.512E-5	0.2567375794070566	1.0	1.0	119.2156016756889	202.20204854926038	202.20227593188147	96.90924304087828	24.28111936601113	24.281122922522027	39.73851181796051	39.73845268123721	39.7385206116359	39.738520874064086	39.73852158944101	79.47703305200005	119.21555492701661	-15.457392144035964	-15.457399360485624	327.84256041182766	6.424740420278163	21.882140503504726	32.889695606278615	36.22875153261946	1.5348820410109005
53.0	1.0	1.0	1.0	0.3719616274361668	1.0550601901782106	0.49742848106091636	0.07668710379169918	0.21	0.010057291830627589	0.7409351104251964	0.2212561562642509	0.015798843111512934	1.9245697149983492	0.7292878720474364	0.002229426766988866	2.0976715747302146	9.817243223128795E-4	0.003734103063577667	0.001493609434614323	0.5	1.0	4.426510415600332	0.29	1.0	0.0021215189101802777	1.0	2.512E-5	0.2567376058978783	1.0	1.0	119.21556625290302	202.2027275061511	202.20237301774824	96.90930809214126	24.28111844357192	24.28111956937962	39.73854578558089	39.73851320226984	39.73852052093022	39.73852063628923	39.73852092981241	79.47706583393693	119.21558703798077	-15.45741945552237	-15.457405133645352	327.84269576030016	6.424741388835789	21.882146001670037	32.88968028202925	36.22876291590816	1.5348813258864076
54.0	1.0	1.0	1.0	0.3719613267888234	1.055060994143525	0.49742847777523863	0.07668704295681415	0.21	0.010057288114390292	0.7409352640283702	0.221256074510136	0.015798831436009974	1.9245696985267695	0.7292880927417439	0.0022294252494741667	2.097671434430703	9.817233593568673E-4	0.003734100521992721	0.0014936084179807097	0.5	1.0	4.426510377715501	0.29	1.0	0.0021215221957917663	1.0	2.512E-5	0.25673760370055776	1.0	1.0	119.21550600640232	202.19887680861248	202.202212570609	96.90923750884511	24.281104427873597	24.281103863954588	39.73846817405258	39.73848410054881	39.738520500424144	39.738520483542935	39.738520473363295	79.47699028521167	119.21550608467226	-15.457376378869014	-15.457402469110093	327.8431562649683	6.424743832789213	21.882148127409696	32.88965935938594	36.22878086227337	1.534880349466955
55.0	1.0	1.0	1.0	0.3719616644898856	1.055060006429418	0.497428481222123	0.07668709628959916	0.21	0.01005729064820731	0.7409347603741749	0.2212561302496283	0.015798839396416776	1.924569562079244	0.7292880989410153	0.0022294256341352067	2.09767198071282	9.817234480427486E-4	0.003734101166219131	0.001493608675671607	0.5	1.0	4.426510063886229	0.29	1.0	0.002121518748926923	1.0	2.512E-5	0.25673758549845954	1.0	1.0	119.21556337283214	202.2027929537984	202.202353270054	96.90933937527707	24.28111774035839	24.28111593898721	39.73849515073735	39.73852086280871	39.738520578343106	39.738520431850205	39.73852005681282	79.47701416541504	119.21553390137234	-15.457384372474792	-15.457398472307204	327.84262948169516	6.424742354649191	21.88214197821521	32.88968255532495	36.2287633700796	1.534881431988611
56.0	1.0	1.0	1.0	0.37196142821507894	1.055060633049723	0.49742848046067834	0.07668711419631298	0.21	0.010057291752452983	0.7409353496306754	0.22125615454383504	0.015798842865865425	1.9245697786721812	0.7292877996718422	0.0022294270446680535	2.097671350242755	9.81724572509012E-4	0.0037341035286396367	0.0014936096206392016	0.5	1.0	4.426510562050201	0.29	1.0	0.0021215195103100725	1.0	2.512E-5	0.25673761439197107	1.0	1.0	119.21552974886322	202.20258878378417	202.2024004396803	96.90932114940487	24.2811178953993	24.281118616924694	39.73856057583325	39.73853422711837	39.73852048825321	39.738520584942094	39.73852081640486	79.4770808913367	119.21560181180185	-15.457431556953338	-15.457408242269821	327.84280679932994	6.424741985262263	21.882148927039974	32.889672080165056	36.22876937042607	1.5348809431295842
57.0	1.0	1.0	1.0	0.3719614975525904	1.0550604174196134	0.49742848078657936	0.07668711035346838	0.21	0.010057291328198294	0.7409351463056565	0.2212561452096648	0.015798841532873354	1.9245697025085216	0.7292879093613919	0.0022294265270789045	2.097671577251134	9.817241617465446E-4	0.003734102661756504	0.0014936092738862246	0.5	1.0	4.426510386873708	0.29	1.0	0.002121519184422397	1.0	2.512E-5	0.25673760423173403	1.0	1.0	119.21553853639217	202.20238400314727	202.2023903251741	96.9093340384003	24.28111786135535	24.28111752087383	39.73853676154937	39.738537946365504	39.73852052051086	39.73852051054465	39.738520471411725	79.47705719523087	119.21557765284474	-15.457414903607969	-15.457405133645352	327.8427371381148	6.424742112277665	21.882146535477656	32.88967559275238	36.22876736368763	1.5348811070586672
58.0	1.0	1.0	1.0	0.3719618146533006	1.055059583061137	0.4974284816954022	0.07668708269760041	0.21	0.010057291187642052	0.7409346496692372	0.22125614211881026	0.015798841091356697	1.9245695226197352	0.729288121912322	0.002229425637780577	2.097672159315237	9.817233986048651E-4	0.003734101172324046	0.001493608678113126	0.5	1.0	4.42650997312935	0.29	1.0	0.002121518275656072	1.0	2.512E-5	0.25673758023456056	1.0	1.0	119.21559058727833	202.2022269065893	202.20231742626603	96.90930261128244	24.28111830522772	24.281118594855396	39.73849433888677	39.7384950362456	39.73852060271788	39.738520600806176	39.73852061561062	79.4770148215742	119.21553543974467	-15.457382374073347	-15.457398916396414	327.8425518532313	6.424741115121994	21.882140667411377	32.88969069758396	36.228755857826854	1.5348818119552123
59.0	1.0	1.0	1.0	0.3719617689188908	1.0550597383663256	0.4974284824734778	0.07668712222785991	0.21	0.010057292636975738	0.7409348476106123	0.22125617400200234	0.015798845644744618	1.924569623906828	0.7292879233780915	0.0022294266832967964	2.097671890540561	9.817241704780167E-4	0.0037341029233955653	0.0014936093785417174	0.5	1.0	4.426510206089815	0.29	1.0	0.0021215174976769715	1.0	2.512E-5	0.25673759374626803	1.0	1.0	119.21558795770916	202.20189456132687	202.20242166350542	96.90935145242192	24.28112347058371	24.281123841032006	39.738544399536835	39.73853709982045	39.73852056539778	39.73852058916117	39.738520635993616	79.47706502707368	119.21558744340828	-15.457415458719481	-15.457402913199303	327.84247269304217	6.424740836603719	21.88214287866479	32.88969032528067	36.22875556001985	1.5348817945913695
60.0	1.0	1.0	1.0	0.37196137165264953	1.0550608134324304	0.4974284784250871	0.07668705340961929	0.21	0.01005728865566853	0.7409351804718811	0.22125608641745192	0.01579883313653751	1.9245696731072406	0.7292880924896561	0.002229425340783943	2.097671546595788	9.817233862863348E-4	0.0037341006749151166	0.0014936084791497036	0.5	1.0	4.426510319250597	0.29	1.0	0.0021215215460063126	1.0	2.512E-5	0.2567376003095933	1.0	1.0	119.21551257897872	202.19993657200064	202.20224014490893	96.90925581191252	24.281107173290337	24.28110640243182	39.73847576693723	39.73848623772813	39.73852051601798	39.738520483856334	39.738520428911	79.47699667029511	119.2155134349707	-15.457379154426576	-15.457402469110093	327.84305841091674	6.424743508707284	21.88214711925077	32.88966371967665	36.22877751024707	1.5348805529551046
61.0	1.0	1.0	1.0	0.37196167794464086	1.0550598731279148	0.497428481414544	0.07668709358350569	0.21	0.010057290539115806	0.7409347115164184	0.2212561278496348	0.01579883905366932	1.9245695373173732	0.7292881426222575	0.0022294254477366795	2.097672083600816	9.817232958540148E-4	0.0037341008540239472	0.0014936085507935616	0.5	1.0	4.4265100069339045	0.29	1.0	0.0021215185565670795	1.0	2.512E-5	0.2567375821952247	1.0	1.0	119.21556358770714	202.202811161456	202.20234613764745	96.9093389303205	24.281117587052204	24.281115696974922	39.738488406132475	39.73851815664009	39.738520592080626	39.73852043093372	39.738520021684664	79.47700747285187	119.2155272095435	-15.457379598515786	-15.457398472307204	327.84259743729905	6.424742019236489	21.88214143138356	32.88968460124074	36.228761439360675	1.5348815274667058
62.0	1.0	1.0	1.0	0.3719617296580737	1.055059772603319	0.49742848158699504	0.07668709253804602	0.21	0.01005729057919452	0.7409346624979383	0.22125612873135678	0.01579883917958624	1.9245695195820918	0.7292881561371928	0.0022294253947622317	2.097672130833627	9.817232456651533E-4	0.0037341007653031886	0.0014936085153052655	0.5	1.0	4.426509966142744	0.29	1.0	0.0021215183840898933	1.0	2.512E-5	0.2567375798293373	1.0	1.0	119.21557331940889	202.2027502657231	202.2023433843417	96.90933915149775	24.28111789604982	24.281116031688683	39.73848477535624	39.73851740723955	39.73852059892922	39.73852043278703	39.73852001257737	79.47700405219402	119.21552383460316	-15.457376711935922	-15.457398028217995	327.8425680405866	6.424741843503901	21.882140852113892	32.889686479732575	36.22875991236459	1.5348816151312976
63.0	1.0	1.0	1.0	0.3719614229070668	1.0550605695618502	0.4974284806374279	0.07668711599903691	0.21	0.010057291270165983	0.7409352135495504	0.22125614393248802	0.01579884135051031	1.9245697217295823	0.7292878913551084	0.00222942659152453	2.097671513350273	9.817242237016657E-4	0.0037341027696884397	0.0014936093170590916	0.5	1.0	4.426510431082163	0.29	1.0	0.002121519333532437	1.0	2.512E-5	0.2567376067958245	1.0	1.0	119.21552435099154	202.20235125156805	202.20240521018636	96.9093446271524	24.281117857018543	24.281117089557853	39.738541141726145	39.73854816041733	39.738520511226525	39.73852047332264	39.738520355402095	79.47706145050755	119.2155817608029	-15.457418345299345	-15.457405577734562	327.8427657231694	6.424742402487401	21.88214735214252	32.88967279646306	36.228769716908886	1.5348809765660532
64.0	1.0	1.0	1.0	0.3719614830158915	1.0550604048249068	0.49742847985047395	0.07668707545989245	0.21	0.01005728979595605	0.7409350145266164	0.22125611150213753	0.015798836718975594	1.92456963128561	0.729288083603274	0.0022294255722708593	2.0976717588567992	9.817234772013265E-4	0.003734101062605323	0.0014936086342258363	0.5	1.0	4.426510223060878	0.29	1.0	0.0021215201204270256	1.0	2.512E-5	0.2567375947305895	1.0	1.0	119.21553070187305	202.2017759339967	202.2022983121777	96.90929308071166	24.281112554402558	24.281111651655216	39.73849195364198	39.738499268970884	39.73852054568722	39.73852049128735	39.73852036602728	79.47701167131636	119.21553032713639	-15.457385926787026	-15.457401580931673	327.84284594185226	6.424742674665027	21.882145079683497	32.889673262504616	36.228769883700025	1.5348809983036804
65.0	1.0	1.0	1.0	0.3719619052201098	1.05505930199744	0.49742848404164186	0.07668714744930788	0.21	0.010057294051213007	0.7409347039647828	0.22125620511354654	0.01579885008788637	1.9245695900991835	0.7292878846712488	0.0022294270759544276	2.0976720741668258	9.817243754536287E-4	0.0037341035810240747	0.001493609641593105	0.5	1.0	4.426510128332284	0.29	1.0	0.002121515929187147	1.0	2.512E-5	0.25673758923633117	1.0	1.0	119.21561209915461	202.20003527082753	202.20248819119286	96.9093895365411	24.281129502000397	24.281130177980526	39.73856539316034	39.73856062267078	39.73852059106632	39.73852061766891	39.73852065615978	79.47708683710142	119.21561142159432	-15.457426560949727	-15.457402469110093	327.84224388950565	6.424739768289916	21.882141102850486	32.88970074057881	36.2287469543842	1.5348822806554483
66.0	1.0	1.0	1.0	0.37196162049148485	1.0550601205010082	0.49742848113309013	0.07668710135436232	0.21	0.010057291697306481	0.7409350731094074	0.22125615333117019	0.015798842692637094	1.9245696889893622	0.729287912811926	0.002229426582691012	2.0976716641745665	9.817241743228912E-4	0.003734102754901363	0.0014936093111438495	0.5	1.0	4.426510355779641	0.29	1.0	0.0021215188378096916	1.0	2.512E-5	0.2567376024282782	1.0	1.0	119.21556243023615	202.20261576220366	202.20236659332488	96.90930846337208	24.281118260124913	24.28111922915959	39.73853882933975	39.738512799813996	39.738520532767595	39.738520627314074	39.7385208697476	79.47705905116814	119.21558015467518	-15.457414792585666	-15.457405133645352	327.84268128987196	6.424741252048372	21.882145614610497	32.889681256938246	36.22876207747701	1.5348813713835425
67.0	1.0	1.0	1.0	0.3719615456121868	1.0550602598371652	0.4974284804544852	0.07668708684990129	0.21	0.010057290173280288	0.7409348981807716	0.22125611980214557	0.01579883790436073	1.9245696005348705	0.7292880909838115	0.002229425597728902	2.097671858775725	9.817234626007352E-4	0.003734101105242136	0.0014936086512807166	0.5	1.0	4.426510152334175	0.29	1.0	0.002121519516354413	1.0	2.512E-5	0.2567375906284406	1.0	1.0	119.215541347257	202.20253277303257	202.20232836253558	96.90931865313779	24.2811151694982	24.281113552459733	39.73849479338432	39.73850670746515	39.73852056043305	39.73852044971074	39.73852017217193	79.47701317011744	119.21553236370278	-15.457385482697816	-15.457400248664044	327.84275004094	6.42474269118268	21.882143655883176	32.88967693042499	36.22876758634453	1.5348811694832925
68.0	1.0	1.0	1.0	0.371961723766433	1.055059874608871	0.49742848195506223	0.0766871133234575	0.21	0.010057292183325111	0.7409349090108783	0.2212561640223382	0.015798844219509996	1.9245696376356882	0.7292879332713286	0.002229426568395946	2.097671824382386	9.817241143849624E-4	0.0037341027309581586	0.0014936093015667335	0.5	1.0	4.42651023766618	0.29	1.0	0.00212151801575702	1.0	2.512E-5	0.2567375955776972	1.0	1.0	119.21558010518235	202.20223434508355	202.20239817470346	96.90933668732305	24.281121405829094	24.281121778105174	39.7385382343296	39.73852785721377	39.73852055595306	39.73852058813287	39.73852066244815	79.47705861965568	119.2155803379025	-15.457412350095012	-15.457403357288513	327.84255004733933	6.424741076555473	21.882143640834286	32.8896869492755	36.22875815366526	1.5348816370382528
