time	Drosophilia	compartment_0000003	compartment_0000002	EmptySet	CCc	CCn	Clkc	Clkm	Perc	Perm	PTc	PTn	Timc	Timm	species_0000012	species_0000013	Reaction1	Reaction2	Reaction3	Reaction4	Reaction5	Reaction6	Reaction7	Reaction8	Reaction9	Reaction10	Reaction11	Reaction12	Reaction16	Reaction18	Reaction19	Reaction20	Reaction21	Reaction23	Reaction24	Reaction25	Reaction26	Reaction27	Reaction28	Reaction29	Reaction30	Reaction31	Reaction32	Reaction33	Reaction34	Reaction35	Reaction36	Reaction37
32.0	1.0	1.0	1.0	0.0	0.6089925865985018	0.7263169482253558	1.062540516587136	2.8183005601670637	1.031429869773298	2.2426326886799264	0.60599734584667	0.44507947983263807	1.0314298885601332	2.242632690922395	1.0	1.0	0.8830556691166755	0.026911592264159116	0.8830556691166755	0.026911592291068737	0.7249695582002628	0.033819606722004764	0.3804755602811983	0.1385329806657409	0.131062089442358	0.4022933522881733	0.7392831258814738	0.6638828621972335	1.0764636916427495	1.3246012632785198	1.0764636905663647	0.012377158437279576	0.00727196815016004	0.005340953757991657	0.007307911039182021	0.012750486199045633	0.008715803378704269	0.012377158662721599	0.8290913338542785	0.3685383584075312	0.8290913339520942	0.36853835949775815	0.33081849902674393	0.20008859867151912	0.5161896731464779	0.5049535453132382	0.4516673675533256	0.23522735375300172
33.0	1.0	1.0	1.0	0.0	0.6582246696898216	0.7345830839701691	1.144191037051641	3.0039628454703053	1.0608739927669268	2.265995009622298	0.6583463112276113	0.511656516366034	1.060874011319298	2.265995011744326	1.0	1.0	0.8780538954935313	0.027191940115467574	0.8780538954935313	0.027191940140931913	0.747319747069394	0.036047554145643666	0.40361758124816544	0.13968608447248587	0.14667319730348716	0.42843895605829135	0.7921251787997656	0.6773056386258693	1.0876776056372766	1.4118625373710434	1.0876776046187029	0.012730487913203123	0.007900155734731336	0.006139878196392409	0.00789869603627786	0.013730292444619693	0.00881499700764203	0.012730488135831577	0.8301011112872315	0.3702071416296816	0.8301011113781158	0.3702071426566066	0.3374772782862643	0.2085000085488317	0.5176002449737195	0.5107269750412792	0.46017647331977735	0.23580025036927038
34.0	1.0	1.0	1.0	0.0	0.7290330771637437	0.7661760651152715	1.2518494121881414	3.1993940028171592	1.08682296076265	2.286476356162203	0.7066365014857522	0.5790321381205915	1.086822979085324	2.2864763581716927	1.0	1.0	0.8796796497246944	0.027437716273946432	0.8796796497246944	0.027437716298060313	0.7510486556949226	0.03839272803380591	0.435437710785065	0.14402971628754177	0.161651005927609	0.4516606300474022	0.852190626089768	0.6880941163795331	1.0975086519224124	1.5037151813240648	1.0975086509578573	0.0130418755291518	0.008479638017829026	0.006948385657447098	0.008748396925964925	0.015022192946257697	0.009194112781383258	0.01304187574902389	0.8309713598084345	0.37161452454357374	0.8309713598931413	0.37161452551729335	0.3429379471753124	0.21554864278138186	0.5189150818615639	0.5173467998866748	0.4708334472155185	0.23789951731743467
35.0	1.0	1.0	1.0	0.0	0.8196695185883781	0.8237304345327202	1.3801631189248562	3.383386692539477	1.111017412060925	2.310443219838196	0.7523853313618578	0.6466409042985644	1.1110174301543712	2.310443221742461	1.0	1.0	0.8871007943858524	0.02772531863805835	0.8871007943858524	0.027725318660909534	0.730570849212217	0.04060064031047372	0.4738361380620001	0.15169288849907428	0.17591409939247452	0.4729085744008016	0.9136045685484593	0.6988628490321054	1.1090127464363813	1.5901917454935541	1.109012745522334	0.0133322089447311	0.009028623976342295	0.007759690851582773	0.009836034223060537	0.016561957427098276	0.009884765214392643	0.013332209161852454	0.8319723678121299	0.3728765589301643	0.8319723678909339	0.3728765598565398	0.347600424846774	0.2214939784913268	0.5200192787918658	0.5240584731014049	0.48231481101236895	0.24139082127866315
36.0	1.0	1.0	1.0	0.0	0.9255755594756202	0.9076542767478198	1.5200257720173942	3.5296036569664637	1.1352775986225787	2.3421967952614713	0.798017776561638	0.7147591255080038	1.1352776164865526	2.3421967970676008	1.0	1.0	0.8976504244236844	0.028106361543137656	0.8976504244236844	0.028106361564811208	0.6808936862584363	0.042355243883597564	0.5156893511291425	0.1623233641231829	0.1895661996419157	0.49341028674526755	0.9689538464430918	0.7117143309971115	1.1242544625924482	1.6589137187742378	1.1242544617255061	0.013623331183470944	0.009576213318739656	0.008577109506096046	0.011106906713707442	0.01824030926420873	0.010891851320973839	0.01362333139783863	0.8332706297631803	0.37409610099744245	0.8332706298361374	0.3740961018791359	0.35182521788020965	0.22659533052726835	0.5208175948599335	0.5302336035004559	0.4933878769934332	0.2458314735386877
37.0	1.0	1.0	1.0	0.0	1.0383573281877738	1.0158941608183312	1.657863874126095	3.609252506463547	1.1610110630663946	2.3825693380504838	0.8461417453941653	0.7844539008118061	1.1610110807023966	2.382569339765428	1.0	1.0	0.9074271975487804	0.028590832056605807	0.9074271975487804	0.028590832077185137	0.6022037508121757	0.04331103007756256	0.5570518086348899	0.1751603124833111	0.20284293750377094	0.5143191557134408	1.0097956698794632	0.7276171972837819	1.1436332830874054	1.696348678037867	1.143633282264232	0.013932132756796735	0.010153700944729983	0.009413446809741674	0.012460287938253286	0.01989436648951314	0.012190729929819974	0.013932132968428759	0.8348769017821775	0.37534218612320924	0.8348769018493818	0.3753421869610462	0.3558813799492885	0.23108408737862515	0.5212261943052376	0.5354096919202728	0.503097436201545	0.2506535996853392
38.0	1.0	1.0	1.0	0.0	1.1454894846191812	1.1437101748202045	1.7763414884357978	3.59891865232236	1.1887630250850454	2.428282248657749	0.8986643599914875	0.8572646117762007	1.1887630424972764	2.428282250288178	1.0	1.0	0.912080359026101	0.029139386983892988	0.912080359026101	0.029139387003458136	0.5046913748255948	0.04318702382786832	0.5935953272326128	0.1891806998208797	0.21602147660211526	0.5363467962154264	1.0282887662210851	0.7460151262494721	1.1655754801383253	1.691491766591509	1.1655754793557194	0.014265156301020545	0.01078397231989785	0.010287175341314408	0.013745873815430175	0.021316097861229573	0.013724522097842454	0.014265156509967318	0.8366382601584799	0.37663425767357894	0.8366382602202491	0.376634258468055	0.3599027444553841	0.2351414533750825	0.5211741669515157	0.5392817482696395	0.5108131268421142	0.2553475138282492
39.0	1.0	1.0	1.0	0.0	1.2317539676591636	1.2836973181638218	1.8572934127735408	3.4900827043949767	1.2179167576062393	2.4720804253530435	0.9559320973592825	0.934672206745343	1.2179167748010151	2.472080426905085	1.0	1.0	0.9075462813146734	0.029664965104236524	0.9075462813146734	0.02966496512286102	0.4061785840105029	0.04188099245273972	0.6212598444610881	0.20328384158697452	0.2293148745232396	0.5594724350768975	1.0196292955364346	0.7647142704588963	1.1865986049144408	1.640338871065639	1.186598604169461	0.014615001091274872	0.011471185168311391	0.011216066480944116	0.014781047611909962	0.02228752095328249	0.015404367817965862	0.014615001297612182	0.8382713497700611	0.37793711829137017	0.8382713498270173	0.3779371190439936	0.3638709607588237	0.23888391585234528	0.5206081778422429	0.5416709355821919	0.5161867173337098	0.2595604849685553
40.0	1.0	1.0	1.0	0.0	1.282372110323065	1.4262122448751646	1.8857265046717138	3.291825148471377	1.2465930160921013	2.503509080355818	1.0160290383666464	1.0174652495327625	1.2465930330759958	2.503509081834754	1.0	1.0	0.8907085548380798	0.030042108964269818	0.8907085548380798	0.030042108982017045	0.32231188492360985	0.03950190178165653	0.636815836099967	0.21645780072276496	0.24277826555816145	0.5827961912880688	0.9834676627882977	0.7800494393336916	1.2016843592806818	1.5471578197815472	1.2016843585707926	0.014959116193105216	0.012192348460399757	0.012209582994393151	0.01538846532387678	0.022628718056060565	0.017114546938501975	0.01495911639691195	0.8394117757720232	0.3791674098927094	0.8394117758250865	0.3791674106069216	0.36763330708105424	0.24236003654128183	0.5194846326290634	0.5424660904815574	0.5190486658752319	0.2631044470430698
41.0	1.0	1.0	1.0	0.0	1.2862804505598053	1.5600491221634147	1.852574807499371	3.0245211727853993	1.271743019858869	2.5102640607653846	1.0743429503685336	1.1051236592229294	1.2717430366360603	2.510264062175389	1.0	1.0	0.8600573498952319	0.030123168729184614	0.8600573498952319	0.03012316874610467	0.26000041625449344	0.03629425407342479	0.6379970200216261	0.22786919946542764	0.25625035327566753	0.6045562691419197	0.9230598018114922	0.7873317003148719	1.2049267498441867	1.4215249512091377	1.2049267491673845	0.01526091623830643	0.012892115404422403	0.013261483910675154	0.015435365406717664	0.022230897689992455	0.018720589465960977	0.015260916439632724	0.8396535578499352	0.38020695269990906	0.8396535579002824	0.3802069533815222	0.3709448057333775	0.24555976662431112	0.5177462263985966	0.5415368445712364	0.5192615364382932	0.26591004237072124
42.0	1.0	1.0	1.0	0.0	1.2380487622495748	1.673030172578541	1.755347064649786	2.7113662352802845	1.2894203584089263	2.480174199345267	1.123563169273778	1.1953221560007814	1.2894203749782212	2.480174200689186	1.0	1.0	0.8163250340875792	0.0297620903921432	0.8163250340875792	0.02976209040827023	0.2190780193367496	0.032536394823363415	0.6232208439828513	0.2368550349070781	0.26934121515863585	0.6222906909532926	0.8431962329123444	0.7816104835170976	1.1904836163308092	1.2743421305817337	1.1904836156857281	0.015473044300907117	0.013482758031285336	0.014343865872009377	0.014856585146994897	0.021064164775797433	0.020076362070942492	0.015473044499738653	0.8385675070049887	0.38091661262505766	0.8385675070540206	0.3809166132823403	0.37351280691175137	0.24843253849975594	0.5152935756297974	0.5386298206750868	0.516553594599754	0.26796634625623783
43.0	1.0	1.0	1.0	0.0	1.1383306034873053	1.7523460252974201	1.5976137760020859	2.373737157238474	1.2952120845350532	2.4036527143841653	1.1543354274781745	1.28362594523094	1.2952121008868454	2.4036527156633025	1.0	1.0	0.7628015334235643	0.028843832572609984	0.7628015334235643	0.028843832587959632	0.19707977262462872	0.02848484588686169	0.5912311729116442	0.242840059794974	0.2814604026102846	0.63309699790989	0.7486315711990923	0.7586964595584278	1.1537533035183851	1.1156564639020827	1.1537533029043994	0.01554254501442064	0.013852025129738094	0.01540351134277128	0.013659967241847664	0.01917136531202503	0.021028152303569043	0.015542545210642144	0.8356966630737432	0.3811454729999964	0.8356966631230908	0.38114547364363555	0.37502348220790516	0.25090658822296896	0.5119619130957709	0.533244837349388	0.510336056212632	0.2692677428987724
44.0	1.0	1.0	1.0	0.0	0.9936558172850076	1.7848037532468017	1.3885454035070062	2.0309235183480787	1.2847838338193893	2.27611071571088	1.1567191994304216	1.3634140711340486	1.2847838499325468	2.2761107169247667	1.0	1.0	0.7049062994420794	0.02731332858853056	0.7049062994420794	0.027313328603097202	0.19283378572921123	0.024371082220176945	0.5410304594211689	0.24521692859033078	0.29186359765853254	0.6339253156808181	0.6436700255418577	0.7162279653269685	1.092533144123888	0.9545340536235969	1.0925331435412224	0.015417406005832673	0.01388063039316506	0.016360968853608583	0.011923869807420091	0.016662544842084074	0.02141764503896162	0.015417406199190561	0.8305326551843553	0.3807321133247842	0.8305326552359374	0.38073211396797063	0.3751376467312144	0.2529017027089127	0.5075138895921387	0.5244591940934908	0.49946850820620786	0.2697703110940564
45.0	1.0	1.0	1.0	0.0	0.8162841071605197	1.7574571763262747	1.1431515330258812	1.70274453102689	1.254463850654225	2.0995244955151344	1.1223459720559472	1.4260397138521155	1.254463866492649	2.099524496661216	1.0	1.0	0.6489699010647638	0.025194293946181615	0.6489699010647638	0.02519429395993459	0.20893611335756046	0.02043293437232268	0.4724463314225599	0.24321707175999688	0.29968963576872376	0.6218588679903014	0.5327939041605394	0.6544337205959629	1.0077717583973835	0.8002899295826382	1.0077717578472645	0.0150535662078507	0.013468151664671368	0.017112476566225387	0.009795409285926237	0.013717818396310574	0.021089486115915296	0.01505356639791179	0.8224767154796393	0.37949660559771414	0.8224767155357718	0.37949660625656756	0.3734516065692097	0.2543305144973384	0.5016967892624584	0.5106578840515028	0.4819227820699883	0.26934798843844593
46.0	1.0	1.0	1.0	0.0	0.6243742328653975	1.6594634954163625	0.8834778225503306	1.41464979289404	1.2017857461943913	1.8826506449566125	1.0468355500762592	1.461245317699554	1.201785761702754	1.8826506460298054	1.0	1.0	0.6008227107295238	0.02259180773947935	0.6008227107295238	0.022591807752357664	0.25496037523772663	0.01697579751472848	0.3877991129563101	0.23580533559013628	0.3039647676411834	0.5943955529817159	0.42233885118644077	0.5763075000603459	0.9036723100943065	0.6648854026601988	0.903672309579174	0.014421428954332696	0.01256202660091511	0.01753494381239465	0.00749249079438477	0.010601733870603968	0.019913561944996352	0.01442142914043305	0.8107992959608038	0.3772229313652925	0.8107992960243308	0.37722293205981344	0.3694213258559898	0.2550864328211821	0.4945528052229406	0.4892455410692768	0.45443504270760793	0.26773262817586796
47.0	1.0	1.0	1.0	0.0	0.4420631892707223	1.4864532503278665	0.6405885152998526	1.2062695240002421	1.125975264805816	1.6400961910740635	0.9318114737698663	1.457933066229338	1.1259752799038543	1.6400961920662298	1.0	1.0	0.565007455052374	0.01968115429288876	0.565007455052374	0.019681154304794758	0.3524351880828177	0.014475234288002906	0.29506320789613155	0.22170258273154866	0.3035662598379236	0.5498422610199547	0.32359628142748253	0.4872128182677842	0.7872461721917903	0.5669466762801137	0.7872461717155504	0.01351170317766979	0.011181737685238396	0.017495196794752057	0.005304758271248667	0.007687062183598232	0.017837439003934398	0.013511703358846251	0.7946463823302075	0.37363375446306896	0.7946463824045414	0.3736337552187392	0.36224853516735667	0.2550166818061538	0.487465688067292	0.4572428747052368	0.4131025076576962	0.2644223757828239
48.0	1.0	1.0	1.0	0.0	0.29746176658280227	1.248212392689997	0.45495392001378604	1.141247700046735	1.0284674456625802	1.3910772334941826	0.7858784065706411	1.4055426815469387	1.0284674602373596	1.3910772343937405	1.0	1.0	0.5450340435275542	0.016692926801930193	0.5450340435275542	0.016692926812724888	0.5316709137288881	0.013694972400560819	0.21104276318432166	0.19982389256919028	0.29715990235485984	0.4880218893116772	0.25671221009250356	0.3942069980497982	0.6677170725089955	0.5363864190219654	0.6677170720772077	0.012341609347950963	0.009430540878847694	0.016866512178563265	0.0035695411989936274	0.005459447040165433	0.014978548712279965	0.012341609522848315	0.7732423886889432	0.3683660301209392	0.773242388777649	0.3683660309708187	0.3507394995026757	0.2538751428619032	0.4847786611551633	0.41678100346742847	0.358775431478258	0.2585696129222093
49.0	1.0	1.0	1.0	0.0	0.21347446287912852	0.9758932038866315	0.36588527821410527	1.2922060697433826	0.9135787038616684	1.1583761078960895	0.6240452850438551	1.2964535387750793	0.913578717758009	1.1583761086886053	1.0	1.0	0.5441734007716382	0.013900513294753074	0.5441734007716382	0.013900513304263264	0.7756948136230177	0.015506472836920592	0.15720234424587565	0.17052509322521392	0.28316690556631174	0.4114251950144322	0.24842962899601212	0.30534212491161183	0.5560205321705305	0.6073368527793898	0.5560205317901229	0.010962944446340021	0.007488543420526262	0.015557442465300952	0.0025616935545495424	0.0043906233385692635	0.011710718446639578	0.010962944613096109	0.7466342430644833	0.36097550025441977	0.7466342431695627	0.36097550124056593	0.3332097524284522	0.2512416967870076	0.4906400644087628	0.3879428841501025	0.3097765139728116	0.24897495809850376
50.0	1.0	1.0	1.0	0.0	0.193489217820982	0.716838554907115	0.38489900189137016	1.655840048802822	0.7892304570007381	0.966084868245324	0.4651456849077723	1.1296848985100472	0.7892304700130516	0.9660848689168255	1.0	1.0	0.5636989254588282	0.011593018418943888	0.5636989254588282	0.011593018427001906	0.9553675185194769	0.019870080585633863	0.14378343986641853	0.13720213439934925	0.25988978229548204	0.32643183720014185	0.3119979480347327	0.2287216074483267	0.4637207370800762	0.7782448229373263	0.4637207367577555	0.009470765484008858	0.005581748218893268	0.013556218782120566	0.002321870613851784	0.004618788022696442	0.008602062658885381	0.00947076564015662	0.7172661161405192	0.35104196259099374	0.717266116258652	0.3510419637611456	0.3076981569651137	0.24638064321480166	0.5006907684442063	0.3948363741227807	0.29503611645441824	0.2345577259171015
51.0	1.0	1.0	1.0	0.0	0.2243505334500808	0.5144797774280763	0.4877257366993255	2.11388426681709	0.6665618226352064	0.8307358496999026	0.32688476552499723	0.9151022800755223	0.6665618345107577	0.83073585024388	1.0	1.0	0.5939387179951414	0.009968830196398831	0.5939387179951414	0.00996883020292656	0.9954401083620399	0.02536661120180508	0.16440366031536666	0.10639556009324558	0.22602076303041635	0.24303336922258514	0.42930158129626883	0.17025886338906232	0.3987532081170624	0.9935256054040321	0.3987532078559532	0.007998741871622476	0.0039226171862999665	0.010981227360906268	0.0026922064014009697	0.005852708840391906	0.006173757329136915	0.007998742014129092	0.6906048825861116	0.33844925347346505	0.6906048827060913	0.33844925486513844	0.2729805571198946	0.23798683400049017	0.5087149640299509	0.42551183764631434	0.317214918938905	0.21602281562680065
52.0	1.0	1.0	1.0	0.0	0.29265443773561284	0.39217915715362867	0.640164889735525	2.5509528750309904	0.556026277948864	0.7461460644968856	0.2193070044674192	0.675167829959565	0.5560262884175378	0.7461460649197557	1.0	1.0	0.6124049500970722	0.008953752773962627	0.6124049500970722	0.008953752779037068	0.9484182510552679	0.030611434500371886	0.20806743731523453	0.0852499534201025	0.181716015020349	0.1709547696487726	0.5664420367598567	0.1302944235285035	0.3581501111614827	1.1989478512645655	0.3581501109585051	0.006672315335386368	0.0026316840536090304	0.00810201395951478	0.003511853252827354	0.0076819786768263	0.004706149885843544	0.006672315461010454	0.6704391713831853	0.32360192950072014	0.6704391714921466	0.32360193111248087	0.23012990705515932	0.22372699725185308	0.5138152801364745	0.4571708941113039	0.3564215587876242	0.1986793113617907
53.0	1.0	1.0	1.0	0.0	0.38882207388498574	0.3497784028526468	0.8157221053882984	2.9102329471625064	0.4622239892097507	0.6914866236043905	0.14176599304616389	0.4409560924325182	0.4622239980400654	0.6914866239224067	1.0	1.0	0.6219264412845407	0.008297839483252686	0.6219264412845407	0.00829783948706888	0.8627141435121255	0.034922795365950075	0.2653106681159382	0.07740507328800324	0.13006722551695807	0.1145107209499788	0.6958470513503995	0.10423328949277297	0.3319135794827552	1.367809485166378	0.33191357933010746	0.005546687870517009	0.0017011919165539667	0.005291473109190219	0.004665864886619829	0.009788665264659581	0.004197340834231762	0.005546687976480785	0.6555786136833252	0.30711444853422976	0.6555786137745523	0.3071144503061698	0.182513878529414	0.19951018223435263	0.5169096640882342	0.48185744962779414	0.396203292433905	0.190865120039862
54.0	1.0	1.0	1.0	0.0	0.5033134467265074	0.3712711183094484	0.9951651945549286	3.1687301055417776	0.38741852197387416	0.6676443611488859	0.08870870829150977	0.24472302498507156	0.3874185290390856	0.6676443613826165	1.0	1.0	0.6543119016848188	0.00801173233378663	0.6543119016848188	0.008011732336591398	0.7626448400485778	0.03802476126650133	0.32772600620070796	0.08141666299994926	0.07849546515451426	0.07347413487342701	0.8017183489603266	0.08900738814045253	0.32046929346365594	1.4893031496046354	0.32046929335146523	0.00464902226368649	0.0010645044994981173	0.0029366762998208587	0.0060397613607180885	0.011941982334659143	0.004455253419713381	0.004649022348469027	0.6485706161040603	0.29019198968344095	0.6485706161744539	0.2901919914852657	0.1351945075686937	0.15958174697173155	0.5187190834794074	0.4995954696917967	0.4293790619836341	0.1949710600151521
55.0	1.0	1.0	1.0	0.0	0.6248942612723318	0.43772331495729827	1.1635430974653467	3.325543766546997	0.3385274673074422	0.691621144376494	0.0564928485360334	0.11227113007914633	0.33852747266235717	0.6916211445481649	1.0	1.0	0.7149204873400599	0.008299453732517928	0.7149204873400599	0.00829945373457798	0.6708465855026716	0.03990652519856397	0.3880452103926573	0.09337241941330914	0.03826933602693158	0.04752393281450564	0.8779976029946142	0.08425659912759843	0.33197814938311915	1.5630055702770886	0.3319781493007171	0.004062329607689307	6.779141824324008E-4	0.001347253560949756	0.007498731135267982	0.01396251716958416	0.005252679779487579	0.004062329671948286	0.6556171975565181	0.27659143619918397	0.6556171976057508	0.27659143782405743	0.09691051231146774	0.10426396995040921	0.5196848181523257	0.5119939808114135	0.45452680951506463	0.20591531061708543
56.0	1.0	1.0	1.0	0.0	0.7426734877212078	0.533968668137006	1.3109860696367057	3.39947871153716	0.32342603908404016	0.7685909571981749	0.042388247511358855	0.047778042215016345	0.32342604300295424	0.768590957327879	1.0	1.0	0.7868673965480408	0.0092230914863781	0.7868673965480408	0.009223091487934548	0.6009906027290121	0.04079374453844592	0.4413787461049106	0.10957661431361884	0.01679878858238082	0.03590486200848694	0.9263495085222617	0.09021342694488106	0.3689236595173819	1.5977549944224652	0.36892365945512395	0.003881112469008482	5.086589701363063E-4	5.733365065801961E-4	0.008912081852654494	0.015731832835640468	0.006407624017644073	0.003881112516035451	0.6761010795567665	0.2718769158790916	0.6761010795887981	0.27187691713783657	0.07694609411342798	0.055919532330193825	0.5201103772717115	0.5205816635828733	0.47270247698374906	0.218252641284682
57.0	1.0	1.0	1.0	0.0	0.8485262184488627	0.6487943810556576	1.4323599453701281	3.4087751306718053	0.34345535439548786	0.8913268625905204	0.04238621263378356	0.02699868354086547	0.343455357275113	0.891326862693076	1.0	1.0	0.856167158868662	0.010695922351086245	0.856167158868662	0.010695922352316912	0.5391067727106243	0.040905301568061665	0.4855485363321664	0.12736854191546737	0.009590066489567721	0.03590317414152751	0.9516489748816626	0.10958428478634544	0.4278368940926765	1.6021243114157484	0.42783689404344977	0.004121464252745855	5.086345516054027E-4	3.2398420249038566E-4	0.010182314621386352	0.01718831934444154	0.007785532572667891	0.004121464287301356	0.7032891451916095	0.27807317512238566	0.7032891452119869	0.2780731759803927	0.07694304620800596	0.03449191028212046	0.5201626276302351	0.5264868019211346	0.48555364864645734	0.2293115018912152
58.0	1.0	1.0	1.0	0.0	0.9358442137400592	0.7734559286442101	1.5221822471758453	3.352408843361793	0.3928907445033589	1.0496766190291296	0.05353994814839549	0.025190632528075987	0.3928907467030297	1.0496766191140998	1.0	1.0	0.9166745747197647	0.012596119428349555	0.9166745747197647	0.012596119429369198	0.4674734096326819	0.040228906120341516	0.5195868572511927	0.14501657615724264	0.008955826246131554	0.04510460601472111	0.9557309945003312	0.14619362525674576	0.5038447771747679	1.5756321563800426	0.5038447771339821	0.004714688934040307	6.424793777807459E-4	3.0228759033691183E-4	0.011230130564880711	0.018266186966110144	0.009281471143730522	0.004714688960436356	0.7310610615727694	0.29157467743283105	0.7310610615859234	0.2915746779835005	0.09291465647656401	0.03244044102159195	0.5198415398198245	0.5303209633029348	0.4943517090210204	0.23836392769874484
59.0	1.0	1.0	1.0	0.0	0.9967229352169391	0.8999098458721754	1.5716223708180255	3.221515701256846	0.46334116770133654	1.234610429160292	0.07571694823497749	0.03240127453718842	0.4633411694709579	1.2346104292335371	1.0	1.0	0.9666340589986842	0.014815325149923503	0.9666340589986842	0.014815325150802446	0.38871904876151064	0.03865818841508215	0.5421450095739325	0.16136816133081885	0.011478499821393807	0.06310606104454398	0.9370860800297709	0.20150373089410856	0.5926130060320978	1.5141123795907176	0.5926130059969401	0.0055600940124160385	9.086033788197298E-4	3.8881529444626103E-4	0.01196067522260327	0.018859468449816306	0.010798918150466104	0.005560094033651495	0.7562400081209505	0.3073382502326145	0.7562400081297211	0.3073382505865215	0.12083209768808725	0.040431661291431734	0.5190542529836055	0.5322654748683313	0.49972616345132	0.2454500746355053
60.0	1.0	1.0	1.0	0.0	1.0221786920171982	1.0193760505220604	1.5711915029743293	3.0175219852723227	0.5469717579721183	1.4384232568695603	0.11046736845077941	0.04690335735094436	0.5469717594656844	1.4384232569346598	1.0	1.0	1.0059325853293017	0.017261079082434724	1.0059325853293017	0.01726107908321592	0.3176589938149598	0.03621026382326788	0.5513079926044795	0.17555797535713366	0.016498295911920747	0.09055271371484624	0.8948908818601236	0.2736305677586396	0.6904431633286366	1.4182353330779915	0.6904431632973889	0.006563661095665419	0.001325608421409353	5.628402882113323E-4	0.012266144304206378	0.01885429803569195	0.012232512606264725	0.006563661113588214	0.7777840385615828	0.3221909944240694	0.7777840385676574	0.32219099465962786	0.15655636326897504	0.0550902740963552	0.5176967403791062	0.5322489974695078	0.5018146848870841	0.25079450676900555
61.0	1.0	1.0	1.0	0.0	1.0051509251882658	1.121799596907826	1.5151640176074321	2.7560348117469524	0.6378547232956692	1.6541008360850498	0.15978208841218014	0.06982514768433234	0.6378547246052922	1.6541008361442469	1.0	1.0	1.0348642357767368	0.0198492100330206	1.0348642357767368	0.01984921003373096	0.2660118074773891	0.03307241774096343	0.5451959148954328	0.18685882046043875	0.024289059580208834	0.12798652902816285	0.8313213406432411	0.3582610126579575	0.7939684013492384	1.2953363615210676	0.7939684013208238	0.007654256679548031	0.0019173850609461617	8.379017722119882E-4	0.01206181110225919	0.018181968211289187	0.013461595162893913	0.007654256695263507	0.7956881022757382	0.3349698586720912	0.79568810228011	0.3349698588362604	0.19540750127842987	0.07504598071098238	0.5156759690790054	0.530035845686995	0.5004274091386073	0.2546073397659055
62.0	1.0	1.0	1.0	0.0	0.9434292813592916	1.196119970609488	1.4041328907393476	2.460389711868493	0.7321768736906603	1.8747466551472256	0.22552789089632133	0.10341372656599054	0.7321768748724186	1.874746655201961	1.0	1.0	1.0535829061515654	0.022496959861766707	1.0535829061515654	0.022496959862423532	0.2381373464476267	0.02952467654242192	0.5224483354685816	0.19460545612695634	0.035398591435966464	0.17531267653244256	0.7509468832894912	0.45030487228772764	0.8998783944969412	1.1563831645781917	0.8998783944706683	0.008786122484287924	0.002706334690755856	0.0012409647187918865	0.011321151376311499	0.01684959468887217	0.014353439647313856	0.008786122498469023	0.8103297235415639	0.34559731475466476	0.8103297235448274	0.34559731487434286	0.23319804439930128	0.09884187193361745	0.5128998306014104	0.5251932301290251	0.49505253892278683	0.2570237506352649
63.0	1.0	1.0	1.0	0.0	0.8410365047103507	1.2310152648953232	1.2456229748712637	2.156244191177331	0.8276231818499068	2.093039316239196	0.30914418429192997	0.15051804152928522	0.8276231829392227	2.0930393162904286	1.0	1.0	1.0617069445460658	0.02511647179487035	1.0617069445460658	0.025116471795485144	0.2357967321147191	0.025874930294127973	0.4825314635714744	0.19811975037707122	0.05039389942714394	0.23160937392440673	0.6594759463622883	0.5449331242302167	1.0046588718194056	1.0134347698533455	1.004658871794814	0.009931478182198882	0.0037097302115031597	0.0018062164983514227	0.01009243805652421	0.014947475698455165	0.014772183178743879	0.009931478195270672	0.8221582252801514	0.3543654974369261	0.8221582252826742	0.35436549752770163	0.26716094435531623	0.1245306285891872	0.509294618540354	0.5169908045971071	0.4847302669435326	0.2580717260871505
64.0	1.0	1.0	1.0	0.0	0.7085020903970378	1.2161720253276296	1.0543249086464397	1.8719618951145096	0.9224775233365355	2.30048255063372	0.41124645865234516	0.21418149813629334	0.922477524356691	2.300482550682099	1.0	1.0	1.0578283370170625	0.027605790607604642	1.0578283370170625	0.02760579060818519	0.2641521345990666	0.022463542741374114	0.4263826900638949	0.19663421240844361	0.06964681024926477	0.2950575089143699	0.563691193746525	0.637591568857259	1.1042316243274075	0.8798220907038194	1.1042316243041856	0.011069730280038426	0.004934957503828142	0.00257017797763552	0.008502025084764454	0.012651898903757277	0.014594064303931556	0.011069730292280292	0.8315585878739011	0.3616019936520223	0.8315585878759186	0.3616019937232738	0.29603188574046	0.14996477326731253	0.5049343975170993	0.5043310077215211	0.46791444811364497	0.25763226576508663
65.0	1.0	1.0	1.0	0.0	0.5627869455122085	1.1446891083744606	0.8529662253080899	1.6440850732678682	1.0148060800812169	2.486140812894655	0.5309388812557246	0.29699783205087205	1.014806081048035	2.4861408129406346	1.0	1.0	1.0387224150340522	0.02983368975473586	1.0387224150340522	0.029833689755287617	0.33628488668473683	0.01972902087921442	0.3579473209005114	0.18928368301005363	0.09309475006587292	0.3629183902365426	0.4729922260672865	0.7233941248480594	1.1933475902115045	0.7727199844358981	1.1933475901894344	0.012177672960974602	0.006371266575068695	0.0035639739846104646	0.0067534433461465026	0.010235594703697079	0.013736269300493526	0.012177672972576421	0.8387847280744519	0.3675604547566006	0.8387847280761224	0.3675604548142525	0.31960689702424994	0.17329928973600994	0.5004303079611108	0.4860362306826233	0.4426821529838579	0.25538002083430905
