time	Cell	compartment_0000002	P0	T0	P1	T1	P2	T2	CC	Cn	Mp	Mt	Pt	Tt	V_mT	V_dT	P0_to_P1	T0_to_T1	P1_to_P0	T1_to_T0	P1_to_P2	T1_to_T2	P2_to_P1	T2_to_T1	P0_degradation	T0_degradation	P1_degradation	T1_degradation	P2_degradation	T2_degradation	PT_complex_formation	PT_complex_nucleation	PT_complex_degradation	PTnucl_complex_degradation	Mp_production	Mt_production	P0_production	T0_production	Mp_degradation	Mt_degradation
39.0	1.0	1.0	0.9494185944019108	0.9494185944019108	0.9260328098666899	0.9260328098666899	0.899324747273008	0.899324747273008	0.7976484684849956	1.017064345359152	2.4918652028832664	2.4918652028832664	4.5894889653857565	4.5894889653857565	0.7	2.0	2.5752020312177786	2.5752020312177786	0.3164806651326921	0.3164806651326921	2.5318453210615366	2.5318453210615366	0.3101842068981331	0.3101842068981331	0.009494185944019108	0.009494185944019108	0.0092603280986669	0.0092603280986669	1.6451335226805406	1.6451335226805406	0.4919529201781943	0.275176212019167	0.007976484684849957	0.010170643453591519	0.4830860712665133	0.4830860712665133	2.24267868259494	2.24267868259494	0.6729101042568099	0.6729101042568099
40.0	1.0	1.0	0.8635875801010271	0.8635875801010271	0.9042422454234703	0.9042422454234703	0.9509563717901741	0.9509563717901741	0.9858301347935653	1.311238241160444	2.184283700351716	2.184283700351716	5.015854573268681	5.015854573268681	0.7	2.0	2.41260322848742	2.41260322848742	0.3113522113550903	0.3113522113550903	2.4908176908407222	2.4908176908407222	0.32225361949803544	0.32225361949803544	0.008635875801010271	0.008635875801010271	0.009042422454234703	0.009042422454234703	1.661972498192257	1.661972498192257	0.493683544381859	0.3292504326440504	0.009858301347935652	0.01311238241160444	0.2527710198501876	0.2527710198501876	1.9658553303165445	1.9658553303165445	0.6631249923194521	0.6631249923194521
41.0	1.0	1.0	0.6781845581808322	0.6781845581808322	0.7737734896803113	0.7737734896803113	0.91494444393675	0.91494444393675	1.0803736311260743	1.6288343490169015	1.7101044124128795	1.7101044124128795	5.076110471940869	5.076110471940869	0.7	2.0	2.0258038038767334	2.0258038038767334	0.2789605901704295	0.2789605901704295	2.231684721363436	2.231684721363436	0.31388057698316907	0.31388057698316907	0.006781845581808323	0.006781845581808323	0.007737734896803114	0.007737734896803114	1.650387174108083	1.650387174108083	0.3563238239132297	0.3224573088722642	0.010803736311260744	0.016288343490169017	0.12439440601828629	0.12439440601828629	1.5390939711715916	1.5390939711715916	0.6438066215312039	0.6438066215312039
42.0	1.0	1.0	0.4579612279204493	0.4579612279204493	0.5665548148296282	0.5665548148296282	0.7686482653720798	0.7686482653720798	1.019112517175194	1.8954852471557566	1.1754511421099583	1.1754511421099583	4.707762072453108	4.707762072453108	0.7	2.0	1.4905401198957269	1.4905401198957269	0.2207452619192304	0.2207452619192304	1.7659620953538433	1.7659620953538433	0.27762582737059266	0.27762582737059266	0.004579612279204493	0.004579612279204493	0.005665548148296283	0.005665548148296283	1.594739890686872	1.594739890686872	0.09751667672629216	0.232370460873965	0.01019112517175194	0.018954852471557565	0.07189757968979939	0.07189757968979939	1.0579060278989625	1.0579060278989625	0.6099697255324213	0.6099697255324213
43.0	1.0	1.0	0.25810238380751827	0.25810238380751827	0.34543877933088557	0.34543877933088557	0.5127788253579678	0.5127788253579679	0.809031114774285	2.0342360664263492	0.6561893354062858	0.6561893354062858	3.9595871696970057	3.9595871696970057	0.7	2.0	0.914404539522488	0.914404539522488	0.14728108973683526	0.14728108973683526	1.178248717894682	1.178248717894682	0.20406842822106236	0.20406842822106241	0.0025810238380751826	0.0025810238380751826	0.003454387793308856	0.003454387793308856	1.4439438897292172	1.4439438897292174	-0.1698881203819742	0.07857145557930112	0.00809031114774285	0.020342360664263492	0.055175436267425826	0.055175436267425826	0.5905704018656572	0.5905704018656572	0.5430466588019225	0.5430466588019225
44.0	1.0	1.0	0.10656530705208336	0.10656530705208339	0.15755670786166648	0.1575567078616663	0.2115270291513479	0.2115270291513477	0.5576875889717448	2.014570722026742	0.23656315621602697	0.23656315621602697	3.0479073550635847	3.0479073550635842	0.7	2.0	0.40469785273815334	0.4046978527381534	0.07302552340226523	0.07302552340226517	0.5842041872181218	0.5842041872181214	0.09564749892861103	0.09564749892861096	0.0010656530705208337	0.0010656530705208337	0.0015755670786166648	0.0015755670786166632	1.0301256519549462	1.0301256519549458	-0.28092013250913267	-0.06830159102230154	0.0055768758897174475	0.02014570722026742	0.05723645267562489	0.05723645267562489	0.2129068405944243	0.2129068405944243	0.3816789267713349	0.3816789267713349
45.0	1.0	1.0	0.0268357066440843	0.026835706644084314	0.04485401927895419	0.0448540192789542	0.05746328761583189	0.057463287615831915	0.4001142757089184	1.885339006198297	0.049018427438891427	0.049018427438891427	2.414606295446086	2.414606295446086	0.7	2.0	0.1059215862681531	0.10592158626815316	0.021935071577760045	0.021935071577760056	0.17548057262208036	0.17548057262208044	0.027929192205621213	0.02792919220562122	2.68357066440843E-4	2.6835706644084316E-4	4.485401927895418E-4	4.48540192789542E-4	0.4469550714074525	0.4469550714074526	-0.23610613011700723	-0.13699923581430842	0.004001142757089184	0.018853390061982972	0.07334339579912227	0.07334339579912227	0.04411658469500229	0.04411658469500229	0.13828279488608475	0.13828279488608475
46.0	1.0	1.0	0.00970706614092165	0.00970706614092165	0.013847758284554097	0.0138477582845541	0.028179678196780394	0.02817967819678039	0.32770193186078467	1.7221914521817419	0.03169722443920089	0.03169722443920089	2.1016278866647826	2.1016278866647826	0.7	2.0	0.03864072054863735	0.038640720548637354	0.006876268688925107	0.006876268688925109	0.05501014951140085	0.055010149511400874	0.013894073833652876	0.013894073833652874	9.70706614092165E-5	9.707066140921652E-5	1.3847758284554095E-4	1.38477582845541E-4	0.24727730856000138	0.24727730856000135	-0.19566824600054186	-0.1478171313198776	0.0032770193186078466	0.01722191452181742	0.10207393577787989	0.10207393577787989	0.0285275019952808	0.0285275019952808	0.0960801267713593	0.0960801267713593
47.0	1.0	1.0	0.01054920156630288	0.01054920156630288	0.011522673706513255	0.011522673706513255	0.023145727273282738	0.023145727273282738	0.2866397623139172	1.5610760263909658	0.04409457201593551	0.04409457201593551	1.8929333912509818	1.8929333912509818	0.7	2.0	0.04197540277287263	0.04197540277287263	0.005728333991523501	0.005728333991523501	0.04582667193218801	0.04582667193218801	0.011440464698743005	0.011440464698743005	1.0549201566302882E-4	1.0549201566302882E-4	1.1522673706513254E-4	1.1522673706513254E-4	0.20768089003678986	0.20768089003678986	-0.17134098775913928	-0.14023134788984287	0.002866397623139172	0.015610760263909658	0.1441178435628492	0.1441178435628492	0.039685114814341955	0.039685114814341955	0.12689275559137508	0.12689275559137508
48.0	1.0	1.0	0.015256025793704994	0.015256025793704994	0.014929880533867181	0.014929880533867181	0.0223628047002963	0.0223628047002963	0.25642184880309205	1.4117524007816789	0.06593027215546608	0.06593027215546608	1.7207229606126393	1.7207229606126393	0.7	2.0	0.06056213443230941	0.06056213443230941	0.007409627837724767	0.007409627837724767	0.05927702270179814	0.05927702270179814	0.011057761074482553	0.011057761074482553	1.5256025793704994E-4	1.5256025793704994E-4	1.492988053386718E-4	1.492988053386718E-4	0.20136162619770268	0.20136162619770268	-0.1532529952409789	-0.12849737087448057	0.0025642184880309204	0.014117524007816788	0.20111709530508576	0.20111709530508576	0.05933724493991947	0.05933724493991947	0.17420551141285287	0.17420551141285287
49.0	1.0	1.0	0.022828785655453373	0.022828785655453373	0.02108450409015242	0.02108450409015242	0.023223773351623525	0.023223773351623525	0.2310281703233347	1.2758446441183382	0.09932120588765682	0.09932120588765682	1.5740098775389024	1.5740098775389024	0.7	2.0	0.09028459874543937	0.09028459874543937	0.010432272400032179	0.010432272400032179	0.08345817920025743	0.08345817920025743	0.011478598490937849	0.011478598490937849	2.2828785655453374E-4	2.2828785655453374E-4	2.1084504090152422E-4	2.1084504090152422E-4	0.20830840276672072	0.20830840276672072	-0.1379696898155757	-0.11655202662966685	0.002310281703233347	0.012758446441183383	0.27399765418093536	0.27399765418093536	0.08938908529889114	0.08938908529889114	0.23326824888822265	0.23326824888822265
50.0	1.0	1.0	0.03437300979989924	0.03437300979989924	0.030655661164595893	0.030655661164595893	0.025802979992444845	0.025802979992444845	0.20865522245318222	1.152825931475687	0.14943817307969293	0.14943817307969293	1.4523128048858092	1.4523128048858092	0.7	2.0	0.13516895725343964	0.13516895725343964	0.015096434984459476	0.015096434984459476	0.12077147987567581	0.12077147987567581	0.01273716163283612	0.01273716163283612	3.4373009799899243E-4	3.4373009799899243E-4	3.0655661164595896E-4	3.0655661164595896E-4	0.22880222344438553	0.22880222344438553	-0.12439418094012072	-0.10537205282322809	0.002086552224531822	0.01152825931475687	0.36149875236433343	0.36149875236433343	0.13449435577172364	0.13449435577172364	0.30085126147251995	0.30085126147251995
51.0	1.0	1.0	0.05166448298523074	0.05166448298523074	0.045131326816736525	0.045131326816736525	0.030771166219316835	0.030771166219316835	0.1886951202416556	1.041692475938644	0.22309001050754082	0.22309001050754082	1.3579545722015838	1.3579545722015838	0.7	2.0	0.20145392548807955	0.20145392548807955	0.022067691313977282	0.022067691313977282	0.17654153051181826	0.17654153051181826	0.015152453772821418	0.015152453772821418	5.166448298523074E-4	5.166448298523074E-4	4.513132681673653E-4	4.513132681673653E-4	0.26698891558758303	0.26698891558758303	-0.11208083454039716	-0.09512142304273544	0.0018869512024165562	0.010416924759386438	0.4592438551647616	0.4592438551647616	0.20078100945678673	0.20078100945678673	0.37133204519697843	0.37133204519697843
52.0	1.0	1.0	0.0769079863326823	0.0769079863326823	0.06644056784470306	0.06644056784470306	0.03919378705707683	0.03919378705707683	0.1709264846361286	0.9414258657608573	0.3276160585771577	0.3276160585771577	1.294894691631448	1.294894691631448	0.7	2.0	0.29624032201246703	0.29624032201246703	0.032152179394155316	0.032152179394155316	0.2572174351532425	0.2572174351532425	0.01922023659832767	0.01922023659832767	7.69079863326823E-4	7.69079863326823E-4	6.644056784470306E-4	6.644056784470306E-4	0.3281076995489821	0.3281076995489821	-0.10071250724902658	-0.0857292823704943	0.0017092648463612862	0.009414258657608573	0.5600681633021494	0.5600681633021494	0.29485445271944194	0.29485445271944194	0.43793169708035184	0.43793169708035184
53.0	1.0	1.0	0.11237920115567282	0.11237920115567282	0.09666042975542422	0.09666042975542422	0.05255064791674306	0.05255064791674307	0.15534613801499533	0.8511430045377134	0.4687583576027329	0.4687583576027329	1.2680794213805489	1.2680794213805489	0.7	2.0	0.4256023770512063	0.4256023770512063	0.046102090917364086	0.046102090917364086	0.3688167273389127	0.3688167273389127	0.025602607161036378	0.02560260716103638	0.0011237920115567282	0.0011237920115567282	9.666042975542421E-4	9.666042975542421E-4	0.4166847866095208	0.41668478660952085	-0.0898937980932338	-0.07702091809854548	0.0015534613801499533	0.008511430045377135	0.6558152376629738	0.6558152376629738	0.4218825218424596	0.4218825218424596	0.4953444054184465	0.4953444054184465
54.0	1.0	1.0	0.15991808289561632	0.15991808289561632	0.13759169072870053	0.13759169072870053	0.07278329603789412	0.07278329603789412	0.1422253103108926	0.7701972863150204	0.6483711334795218	0.6483711334795218	1.2827156662881238	1.2827156662881238	0.7	2.0	0.5923116590837664	0.5923116590837664	0.06436762049809233	0.06436762049809233	0.5149409639847387	0.5149409639847387	0.03511379900495083	0.03511379900495083	0.0015991808289561632	0.0015991808289561632	0.0013759169072870053	0.0013759169072870053	0.5343623853325543	0.5343623853325543	-0.07897829636796788	-0.06870427107646852	0.0014222531031089262	0.007701972863150204	0.7397047052143788	0.7397047052143788	0.5835340201315696	0.5835340201315696	0.541461594863432	0.541461594863432
55.0	1.0	1.0	0.22055268978299097	0.22055268978299097	0.19041858496417827	0.19041858496417827	0.10239708624746702	0.10239708624746699	0.1323178407565892	0.6983332771571503	0.8635130827058513	0.8635130827058513	1.3440194789083757	1.3440194789083757	0.7	2.0	0.794586647901771	0.794586647901771	0.08693250973639467	0.08693250973639467	0.6954600778911574	0.6954600778911574	0.04870492207075584	0.04870492207075583	0.00220552689782991	0.00220552689782991	0.0019041858496417828	0.0019041858496417828	0.6782599027171238	0.6782599027171237	-0.06680850852758809	-0.06027595097747654	0.001323178407565892	0.006983332771571503	0.8078709832460405	0.8078709832460405	0.7771617744352661	0.7771617744352661	0.576995941543365	0.576995941543365
56.0	1.0	1.0	0.29445075498731815	0.29445075498731815	0.25565469987210065	0.25565469987210065	0.14462161724172373	0.14462161724172373	0.12727319960624034	0.635977915254618	1.1074043419841333	1.1074043419841333	1.4579781869620008	1.4579781869620008	0.7	2.0	1.0266535617634405	1.0266535617634405	0.11333946631396938	0.11333946631396938	0.906715730511755	0.906715730511755	0.06743456098690587	0.06743456098690587	0.0029445075498731816	0.0029445075498731816	0.0025565469987210068	0.0025565469987210068	0.8407529224623106	0.8407529224623106	-0.05126542515541022	-0.050831663287179404	0.0012727319960624034	0.00635977915254618	0.8594060741916569	0.8594060741916569	0.99666390778572	0.99666390778572	0.6039916393737187	0.6039916393737187
57.0	1.0	1.0	0.3811039210498417	0.3811039210498417	0.3333109422356685	0.3333109422356685	0.20342719247435875	0.20342719247435878	0.13036713243065026	0.5847837417705855	1.3712447717242267	1.3712447717242267	1.6329929299611048	1.6329929299611048	0.7	2.0	1.2804276795506209	1.2804276795506209	0.14284891747702758	0.14284891747702758	1.1427913398162206	1.1427913398162206	0.09232308340804232	0.09232308340804234	0.003811039210498417	0.003811039210498417	0.003333109422356685	0.003333109422356685	1.0105294664438302	1.0105294664438305	-0.028561132292790378	-0.03873646889572695	0.0013036713243065026	0.005847837417705855	0.8952993390866562	0.8952993390866562	1.234120294551804	1.234120294551804	0.6246111170274548	0.6246111170274548
58.0	1.0	1.0	0.47948711442039244	0.47948711442039244	0.4230178694387474	0.4230178694387475	0.2828807927389449	0.28288079273894495	0.1475809380343843	0.548567484520015	1.6455897738258625	1.6455897738258625	1.881534199152484	1.881534199152484	0.7	2.0	1.5470525710958667	1.5470525710958667	0.17458305808398045	0.17458305808398047	1.3966644646718436	1.3966644646718438	0.12391395715391315	0.12391395715391315	0.004794871144203925	0.004794871144203925	0.004230178694387474	0.004230178694387475	1.174467013433219	1.1744670134332191	0.007477288660106121	-0.02116493408337243	0.001475809380343843	0.005485674845200151	0.9169629282555553	0.9169629282555553	1.4810307964432763	1.4810307964432763	0.6405993872690966	0.6405993872690966
59.0	1.0	1.0	0.5879240818711812	0.5879240818711812	0.5238198326022495	0.5238198326022495	0.385246399165859	0.385246399165859	0.1885371327853016	0.5346586622584385	1.920424752940525	1.920424752940525	2.2201861086830297	2.2201861086830297	0.7	2.0	1.817438420206165	1.817438420206165	0.20755040666359753	0.20755040666359753	1.6604032533087802	1.6604032533087802	0.16151220238738562	0.16151220238738562	0.005879240818711812	0.005879240818711812	0.005238198326022495	0.005238198326022495	1.3203796556666307	1.3203796556666307	0.06497546601313149	0.006190547219493248	0.001885371327853016	0.0053465866225843855	0.9244571741109345	0.9244571741109345	1.7283822776464726	1.7283822776464726	0.6531797400311536	0.6531797400311536
60.0	1.0	1.0	0.7032543304504439	0.7032543304504439	0.6334372953373084	0.6334372953373084	0.5082040285507875	0.5082040285507876	0.26571944923935165	0.5551134108068244	2.1829334077134197	2.1829334077134197	2.665728514384716	2.665728514384716	0.7	2.0	2.0812080388551837	2.0812080388551837	0.24053631216465837	0.24053631216465837	1.924290497317267	1.924290497317267	0.20261670213663685	0.20261670213663688	0.0070325433045044395	0.0070325433045044395	0.006334372953373084	0.006334372953373084	1.4402730532220929	1.4402730532220933	0.1504939320186886	0.048408987382246096	0.0026571944923935165	0.0055511341080682446	0.9132778926409051	0.9132778926409051	1.9646400669420778	1.9646400669420778	0.6630782168420372	0.6630782168420372
61.0	1.0	1.0	0.8182074602182571	0.8182074602182571	0.7466624222798395	0.7466624222798395	0.6432602612542027	0.6432602612542027	0.39009970967068014	0.6263240900937517	2.4101130127575727	2.4101130127575727	3.2245539435167316	3.2245539435167316	0.7	2.0	2.3226323023213933	2.3226323023213933	0.2718435349838441	0.2718435349838441	2.174748279870753	2.174748279870753	0.24335865472020585	0.24335865472020585	0.00818207460218257	0.00818207460218257	0.007466624222798395	0.007466624222798395	1.5320832013908248	1.5320832013908248	0.26248069064818197	0.10879500778365775	0.0039009970967068017	0.006263240900937517	0.8666374431098084	0.8666374431098084	2.1691017114818156	2.1691017114818156	0.6704636058840984	0.6704636058840984
62.0	1.0	1.0	0.9144132945520906	0.9144132945520906	0.8515394788265181	0.851539478826518	0.7763631063256697	0.77636310632567	0.5635144627492327	0.7653418491043066	2.5512302051409326	2.5512302051409326	3.871172191557818	3.871172191557818	0.7	2.0	2.5100442583387945	2.5100442583387945	0.29862447465638753	0.29862447465638753	2.3889957972511002	2.3889957972511002	0.2796331303195907	0.2796331303195908	0.009144132945520907	0.009144132945520907	0.008515394788265181	0.008515394788265181	1.5980799822153267	1.5980799822153267	0.3851789297868324	0.18504030782867828	0.005635144627492327	0.007653418491043066	0.7445457054268685	0.7445457054268685	2.2961071846268393	2.2961071846268393	0.6746259750045497	0.6746259750045497
63.0	1.0	1.0	0.9517944003065503	0.9517944003065503	0.921578619033891	0.921578619033891	0.8875677924130723	0.887567792413072	0.7696596717831062	0.9823341356565697	2.5149258500853433	2.5149258500853433	4.51293461919319	4.51293461919319	0.7	2.0	2.5795682794376313	2.5795682794376313	0.3154385827681882	0.3154385827681882	2.5235086621455056	2.5235086621455056	0.30737556872088284	0.30737556872088284	0.009517944003065503	0.009517944003065503	0.009215786190338911	0.009215786190338911	1.6410825134056335	1.6410825134056335	0.4835361002849535	0.26532897593854976	0.007696596717831063	0.009823341356565696	0.5178162221635624	0.5178162221635624	2.263433265076809	2.263433265076809	0.673582472617696	0.673582472617696
64.0	1.0	1.0	0.8818509107243006	0.8818509107243002	0.9134099609352718	0.9134099609352715	0.9484549841644859	0.948454984164485	0.9643949090298686	1.269313471405823	2.2374820576998244	2.2374820576998244	4.97742423625975	4.977424236259748	0.7	2.0	2.448012580921928	2.4480125809219273	0.3135192002439801	0.31351920024398006	2.508153601951841	2.5081536019518405	0.32167863822185944	0.3216786382218592	0.008818509107243007	0.008818509107243003	0.009134099609352719	0.009134099609352716	1.6611905326486205	1.6611905326486203	0.5008432829658241	0.3247742511367565	0.009643949090298686	0.01269313471405823	0.2781002291597228	0.2781002291597228	2.013733851929842	2.013733851929842	0.6649385003555834	0.6649385003555834
65.0	1.0	1.0	0.706485282007229	0.706485282007229	0.7968811911562313	0.7968811911562312	0.9258115750200641	0.9258115750200627	1.075868433780518	1.5875642050585053	1.7788614532522673	1.7788614532522673	5.092610687022548	5.092610687022546	0.7	2.0	2.088273782100965	2.088273782100965	0.28491778402170903	0.284917784021709	2.2793422721736722	2.279342272173672	0.3164289809106095	0.31642898091060917	0.00706485282007229	0.00706485282007229	0.007968811911562314	0.007968811911562313	1.653958873074648	1.6539588730746473	0.3830314266610457	0.3280082192566097	0.01075868433780518	0.015875642050585052	0.1360134315803646	0.1360134315803646	1.6009753079270406	1.6009753079270406	0.6470408621975073	0.6470408621975073
66.0	1.0	1.0	0.487035941834632	0.487035941834632	0.596340706609179	0.5963407066091789	0.7948414475330164	0.7948414475330152	1.0370341321773497	1.8658578759073774	1.2473530137633984	1.2473530137633984	4.781110104061555	4.781110104061553	0.7	2.0	1.566639013589345	1.566639013589345	0.22968507372362545	0.2296850737236254	1.8374805897890036	1.8374805897890032	0.2843958995364894	0.28439589953648914	0.00487035941834632	0.00487035941834632	0.0059634070660917905	0.00596340706609179	1.6058742940293933	1.605874294029393	0.13590703275324612	0.2490489041249343	0.010370341321773498	0.018658578759073775	0.07621762825192083	0.07621762825192083	1.1226177123870587	1.1226177123870587	0.6157452277340808	0.6157452277340808
67.0	1.0	1.0	0.2824271654487906	0.2824271654487907	0.3738141079974022	0.3738141079974021	0.552188242984456	0.5521882429844552	0.8427767325521772	2.0249796098617034	0.7220647474852823	0.7220647474852823	4.076185858844529	4.0761858588445286	0.7	2.0	0.9899186961114086	0.9899186961114087	0.15747404429774806	0.15747404429774803	1.2597923543819844	1.2597923543819842	0.2163587441100124	0.21635874411001213	0.002824271654487906	0.002824271654487907	0.003738141079974022	0.0037381410799740213	1.4737401060849757	1.4737401060849749	-0.13977181270299405	0.1006701175589656	0.008427767325521772	0.020249796098617035	0.056134211516260794	0.056134211516260794	0.649858272736754	0.649858272736754	0.5553874921765752	0.5553874921765752
68.0	1.0	1.0	0.12319253130397387	0.12319253130397384	0.17934938708078701	0.179349387080787	0.24780279715732323	0.24780279715732312	0.5877716612447572	2.0253289917426645	0.28201550386225754	0.28201550386225754	3.163445368529506	3.163445368529506	0.7	2.0	0.4641784651656223	0.4641784651656222	0.08229492166055274	0.08229492166055273	0.658359373284422	0.6583593732844218	0.11024223186780721	0.11024223186780716	0.0012319253130397387	0.0012319253130397385	0.0017934938708078702	0.00179349387080787	1.1092276897887348	1.1092276897887345	-0.27897552521206215	-0.052402801601678595	0.0058777166124475725	0.020253289917426646	0.05609765985665566	0.05609765985665566	0.2538139534760318	0.2538139534760318	0.4123730659341881	0.4123730659341881
69.0	1.0	1.0	0.03281808350519222	0.03281808350519223	0.05421875411973215	0.054218754119732177	0.06701245661731708	0.06701245661731708	0.4146586330985691	1.9058443265825202	0.05931345856307618	0.05931345856307618	2.474552253923331	2.474552253923331	0.7	2.0	0.12915305613025221	0.12915305613025221	0.026393856063769518	0.026393856063769525	0.21115084851015614	0.2111508485101562	0.03241995780082695	0.03241995780082696	3.2818083505192227E-4	3.281808350519223E-4	5.421875411973216E-4	5.421875411973217E-4	0.502612674110665	0.5026126741106651	-0.2434063766488761	-0.1323736854573626	0.004146586330985691	0.019058443265825203	0.07045634291997513	0.07045634291997513	0.05338211270676856	0.05338211270676856	0.1607060003976226	0.1607060003976226
70.0	1.0	1.0	0.01028729468126291	0.01028729468126291	0.015344282482470425	0.015344282482470425	0.02975875786094967	0.02975875786094967	0.3347861845985266	1.7442345574282576	0.031087038272122818	0.031087038272122818	2.1344110770514675	2.1344110770514675	0.7	2.0	0.040938604978425205	0.0409386049784252	0.007613727647352425	0.007613727647352426	0.0609098211788194	0.06090982117881941	0.014661228949350994	0.014661228949350995	1.0287294681262911E-4	1.028729468126291E-4	1.5344282482470422E-4	1.5344282482470425E-4	0.25934110033088253	0.2593411003308826	-0.19980901035580398	-0.1479752007265356	0.003347861845985266	0.017442345574282578	0.0975046699876556	0.0975046699876556	0.027978334444910536	0.027978334444910536	0.0944785353162291	0.0944785353162291
71.0	1.0	1.0	0.010133766141491298	0.010133766141491298	0.011332007086793817	0.011332007086793817	0.023438046359693123	0.023438046359693123	0.2912633632703172	1.5819722696305516	0.04187298574187542	0.04187298574187542	1.9181394524888469	1.9181394524888469	0.7	2.0	0.04033071355621611	0.04033071355621611	0.005634080821498514	0.005634080821498514	0.04507264657198811	0.04507264657198811	0.011583278470946918	0.011583278470946918	1.0133766141491299E-4	1.0133766141491299E-4	1.1332007086793816E-4	1.1332007086793816E-4	0.2100289677467518	0.2100289677467518	-0.17409880754159937	-0.14163643596392	0.002912633632703172	0.015819722696305515	0.13768058382938814	0.13768058382938814	0.03768568716768787	0.03768568716768787	0.12160254015111277	0.12160254015111277
72.0	1.0	1.0	0.014475632140503743	0.014475632140503741	0.014314503482616939	0.014314503482616935	0.022361585509018667	0.022361585509018664	0.26010762976087703	1.4308965701017489	0.06243924232465441	0.06243924232465441	1.7421559209947652	1.7421559209947652	0.7	2.0	0.05748645219449985	0.05748645219449984	0.007106389522523968	0.007106389522523966	0.056851116180191744	0.05685111618019173	0.01105716488547243	0.011057164885472428	1.4475632140503744E-4	1.447563214050374E-4	1.4314503482616939E-4	1.4314503482616936E-4	0.20135175098535268	0.20135175098535266	-0.15546452924875365	-0.13011473616382357	0.0026010762976087704	0.014308965701017489	0.19259981797039313	0.19259981797039313	0.05619531809218897	0.05619531809218897	0.16716758634540052	0.16716758634540052
73.0	1.0	1.0	0.021621396236651092	0.021621396236651092	0.02009190795028016	0.02009190795028016	0.023019423445986155	0.023019423445986155	0.23421979819628275	1.2932088042974663	0.09403268559087555	0.09403268559087555	1.5921613301266666	1.5921613301266666	0.7	2.0	0.0855606149673738	0.0855606149673738	0.009946036549726466	0.009946036549726466	0.07956829239781173	0.07956829239781173	0.01137874564089709	0.01137874564089709	2.1621396236651093E-4	2.1621396236651093E-4	2.009190795028016E-4	2.009190795028016E-4	0.20666444189146996	0.20666444189146996	-0.1398960062908269	-0.11810988194172362	0.0023421979819628273	0.012932088042974663	0.2633737915330954	0.2633737915330954	0.084629417031788	0.084629417031788	0.22480278548474458	0.22480278548474458
74.0	1.0	1.0	0.0325450877206803	0.0325450877206803	0.02913336902454212	0.02913336902454212	0.025339543675834277	0.02533954367583428	0.21149230096597876	1.1685255384730302	0.14155380109299948	0.14155380109299948	1.4670358398600658	1.4670358398600658	0.7	2.0	0.12809590465587847	0.12809590465587847	0.01435754271713904	0.01435754271713904	0.11486034173711232	0.11486034173711232	0.012511257065491827	0.012511257065491829	3.25450877206803E-4	3.25450877206803E-4	2.913336902454212E-4	2.913336902454212E-4	0.2251543893988911	0.22515438939889112	-0.12612486961114783	-0.10680972711501882	0.0021149230096597876	0.011685255384730302	0.34910606348442047	0.34910606348442047	0.12739842098369952	0.12739842098369952	0.2915240376031207	0.2915240376031207
75.0	1.0	1.0	0.048949253072954245	0.048949253072954245	0.04285070375369428	0.04285070375369428	0.029936129236637424	0.029936129236637424	0.19122845606278338	1.0558673144010353	0.21163604101717845	0.21163604101717845	1.3688318565271047	1.3688318565271047	0.7	2.0	0.19111943548447222	0.19111943548447222	0.020975935086669343	0.020975935086669343	0.16780748069335474	0.16780748069335474	0.014747325694377872	0.014747325694377872	4.894925307295425E-4	4.894925307295425E-4	4.285070375369428E-4	4.285070375369428E-4	0.2606858376240509	0.2606858376240509	-0.11366166743726283	-0.09643638924253706	0.0019122845606278339	0.010558673144010353	0.44585067277761026	0.44585067277761026	0.19047243691546062	0.19047243691546062	0.3620100867854152	0.3620100867854152
76.0	1.0	1.0	0.07299706537276249	0.0729970653727625	0.06312756540366267	0.06312756540366266	0.03782181334888743	0.03782181334888742	0.17317235568616382	0.9542061358230961	0.3116509795739187	0.3116509795739187	1.3013249356345726	1.3013249356345726	0.7	2.0	0.2817063915510611	0.28170639155106114	0.03059799425989997	0.030597994259899963	0.24478395407919976	0.2447839540791997	0.01855992172678353	0.018559921726783526	7.299706537276249E-4	7.29970653727625E-4	6.312756540366267E-4	6.312756540366266E-4	0.3184467150160888	0.3184467150160887	-0.1021868259337006	-0.08693781375292095	0.0017317235568616383	0.009542061358230962	0.5467387027184135	0.5467387027184135	0.2804858816165268	0.2804858816165268	0.4294924856287453	0.4294924856287453
77.0	1.0	1.0	0.10698307030378142	0.10698307030378139	0.09204427346873052	0.0920442734687305	0.05041906480397616	0.05041906480397615	0.1572918566194319	0.862635253835144	0.447698986160934	0.447698986160934	1.269373519031064	1.2693735190310638	0.7	2.0	0.40620381553747087	0.4062038155374708	0.04399728755076287	0.043997287550762855	0.35197830040610295	0.35197830040610284	0.024589639098384172	0.024589639098384165	0.0010698307030378143	0.0010698307030378139	9.204427346873053E-4	9.20442734687305E-4	0.4031817171649873	0.40318171716498724	-0.09132461545681009	-0.07815193679536965	0.001572918566194319	0.00862635253835144	0.6436067863334154	0.6436067863334154	0.40292908754484064	0.40292908754484064	0.48832719961751253	0.48832719961751253
