time	compartment_0000002	compartment_0000001	species_0000001	species_0000002	species_0000003	species_0000004	species_0000005	species_0000006	species_0000007	species_0000008	species_0000009	parameter_0000001	parameter_0000002	parameter_0000003	parameter_0000005	parameter_0000006	parameter_0000007	parameter_0000008	parameter_0000010	parameter_0000011	parameter_0000012	parameter_0000013	parameter_0000014	parameter_0000015	parameter_0000016	parameter_0000017	parameter_0000018	parameter_0000019	parameter_0000020	parameter_0000021	parameter_0000022	parameter_0000023	parameter_0000024	parameter_0000025	parameter_0000026	parameter_0000027	parameter_0000028	parameter_0000029	parameter_0000030	parameter_0000031	parameter_0000032	parameter_0000033	parameter_0000034	parameter_0000036	parameter_0000037	parameter_0000038	parameter_0000039	parameter_0000040	parameter_0000041	parameter_0000042	parameter_0000043	parameter_0000044	parameter_0000045	parameter_0000046	parameter_0000047	parameter_0000048	reaction_0000001	reaction_0000002	reaction_0000003	reaction_0000004	reaction_0000005	reaction_0000006	reaction_0000007	reaction_0000008	reaction_0000009	reaction_0000010	reaction_0000011	reaction_0000012	reaction_0000013	reaction_0000014	reaction_0000015	reaction_0000016	reaction_0000017	reaction_0000018	reaction_0000019	reaction_0000020	reaction_0000021	reaction_0000022
44.0	1.0	1.0	20.756038056395884	0.14777513678194634	6.337280078623472E-4	0.0031627778597672455	0.0031602677964883523	0.0031577612397976984	0.25537882888961294	2.0796284095688597	0.5503361545424655	0.040646416682670335	0.04725919514314258	0.019432070028218847	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	3.556770209646627E-7	4.583378462531736E-7	2.614574035073025E-7	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021244867547927208	0.19118719648773103	0.382565088050284	0.443233852230745	0.44171307419242584	0.379897047480664	0.18984862139653824	0.021228208130554614	0.021211571177945702	0.021194957138137065	0.31858465098926275	0.31645851314344975	0.3164549365247056	0.011042826854810645	0.0029222849806204917	0.0013560615814038445	1.6794350435364072E-5	1.678102199935315E-5	1.676771218332578E-5	0.11021456207946213	7.84685976312135E-4	3.3650957217490637E-6
45.0	1.0	1.0	20.349513786168384	0.14910336480224212	6.337692527559048E-4	0.0031626690530562633	0.003160151221213719	0.003157636494916598	0.25536423121480495	2.0709933973597945	0.5501224690022347	0.04131375464802235	0.04802862022502334	0.019743147125618626	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	2.841712348012019E-7	3.9504306184504005E-7	1.8437202235340415E-7	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02124419535731679	0.19118172886929782	0.382492261226534	0.4430746215932206	0.43987899759922033	0.3797495403522426	0.189837769485086	0.021227486955539054	0.021210798497249404	0.02119413029150326	0.318584344375609	0.31647746263769805	0.3164743048436641	0.010996974939980508	0.002921150310401866	0.0013559840677506141	1.6793772671728757E-5	1.678040298464485E-5	1.6767049788007132E-5	0.10805591820455411	7.917388670999056E-4	3.3653147321338544E-6
46.0	1.0	1.0	19.94514208819434	0.15040569703428477	6.338062251378507E-4	0.0031626025550634492	0.003160079100423656	0.0031575584725626023	0.2553542490347518	2.0639278785061905	0.5499725096842268	0.0420125639383212	0.04883339818055136	0.02007156326822798	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	2.3696115391795359E-7	3.5688623044583404E-7	1.3033999745136562E-7	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02124379013176733	0.19117811899767317	0.38244116427598734	0.44296266678913204	0.43837828139471485	0.3796460234350218	0.18983034873243446	0.02122704620401024	0.021210320468061865	0.021193613135433487	0.3185840269863419	0.3164957198689303	0.31649166669278467	0.010959457034867871	0.0029203540264232442	0.0013559310623745319	1.6793419567386913E-5	1.678002002324961E-5	1.6766635489307415E-5	0.10590870448831194	7.986542512520521E-4	3.3655110554819874E-6
47.0	1.0	1.0	19.542911837561753	0.1516829307145538	6.338444664854106E-4	0.003162566906589213	0.0031600393169508773	0.0031575143614384887	0.25534753832096296	2.0581603600851284	0.5498672803355321	0.042742243263177646	0.04967306452041799	0.020416892276552467	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	2.0715724556844582E-7	3.3710503694952973E-7	9.24980773234257E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021243580055492404	0.19117584007162514	0.3824053204715017	0.4428838980171525	0.43715326048208125	0.3795733836156178	0.18982535998780387	0.02122680992430924	0.021210056776142246	0.021193320753245343	0.31858369824819877	0.3165133227368052	0.31650962430804963	0.010928831512052031	0.0029197952585816754	0.0013558954284843133	1.679323027398872E-5	1.6779808773009156E-5	1.6766401259238373E-5	0.10377286185745291	8.054363620942806E-4	3.36571411703753E-6
48.0	1.0	1.0	19.142811897942455	0.1529358221399828	6.338812920847224E-4	0.0031625541859881382	0.0031600234842047935	0.0031574952849121145	0.25534315891764303	2.053461859724409	0.5497934495560637	0.043502555532648625	0.05054750605302332	0.02077889460635794	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	1.89960247768226E-7	3.3103086328323413E-7	6.602958102357063E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021243515547768068	0.19117452512038535	0.38238018513108013	0.4428284136544452	0.43615529900546446	0.37952241822855076	0.18982210433937582	0.021226725611573363	0.021209951833867643	0.021193194308090572	0.31858335754646466	0.3165303063083635	0.3165269169851721	0.01090388247513661	0.002919403217142698	0.0013558721738526844	1.6793162727597012E-5	1.6779724701127453E-5	1.6766299962883327E-5	0.10164833117807442	8.120892155633086E-4	3.3659096609698757E-6
49.0	1.0	1.0	18.744831143693716	0.15416508924694305	6.339171954060922E-4	0.003162558981657396	0.0031600258610314956	0.0031574951546341225	0.2553404547696291	2.049640740833109	0.5497416610473175	0.04429357774007098	0.05145691792013993	0.02115749510996114	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	1.8204734150065498E-7	3.3548158897602063E-7	4.755504249217692E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021243562814474922	0.1911739200679205	0.38236256870801844	0.4427892564134853	0.4353436933529524	0.37948666862096325	0.18982009407574224	0.02122675739749337	0.02120996758790124	0.02119319344456742	0.31858300422117547	0.31654670307898347	0.31654377646090026	0.01088359233382381	0.0029191282201612555	0.0013558578148267302	1.679318819260077E-5	1.677973732207724E-5	1.676629927110719E-5	0.09953505337301362	8.186166239012675E-4	3.3661003076063496E-6
50.0	1.0	1.0	18.34895847546635	0.15537141410593372	6.339500345713795E-4	0.0031625776715026384	0.003160042590572692	0.0031575098664954134	0.255338970018193	2.0465376221893385	0.5497053467718	0.04511566224722745	0.052401770773536555	0.02155276587213107	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	1.811412390884851E-7	3.4833585331869466E-7	3.470435396996881E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021243699326762244	0.19117385078370566	0.3823502329323157	0.44276153656589035	0.43468459095301554	0.3794616008765736	0.18981899031152466	0.021226881274649754	0.021210078474291866	0.021193290959365212	0.31858263756289	0.31656254320636784	0.3165591969710349	0.010867114773825386	0.002918935391358258	0.0013558499307966048	1.6793287435679008E-5	1.6779826155940994E-5	1.6766377391090643E-5	0.09743296950472631	8.250222089025079E-4	3.366274683574025E-6
51.0	1.0	1.0	17.95518283117624	0.15655544569928342	6.33982509612283E-4	0.0031626078983304456	0.0031600711462841337	0.003157536716371216	0.2553383896718214	2.0440206245773163	0.5496798984696114	0.04596940727519755	0.05338278604982944	0.021964913073366087	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	1.8569959657552714E-7	3.68223259218079E-7	2.5814731247432098E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021243910531012895	0.19117419933395255	0.3823416070246504	0.4427418189379389	0.434149980660222	0.3794440339135728	0.189818558882032	0.02122708161942004	0.02121026774661978	0.021193468928673645	0.31858225680797553	0.3165778547254527	0.3165744464031438	0.010853749516505548	0.0029188002608736365	0.0013558468491573713	1.6793447940134665E-5	1.6779977786768748E-5	1.6766519963931156E-5	0.09534202083354583	8.31309416663195E-4	3.3664471260412223E-6
52.0	1.0	1.0	17.563493193850583	0.15771780152861287	6.340153012997561E-4	0.003162648246211961	0.003160109988835778	0.0031575740352630817	0.2553384988597362	2.0419810832745897	0.549662081537411	0.04685563491827201	0.05440091783726966	0.02239426712523261	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	1.9471516184028687E-7	3.9433356635500467E-7	1.9722019398816658E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02124418782247469	0.19117488870013497	0.3823355889585444	0.4427276877148906	0.43371678208752285	0.3794317348852749	0.18981864005232787	0.021227349046913653	0.02121052520188332	0.021193716289806416	0.31858186113333964	0.316592663728129	0.31658984442971555	0.01084291955218807	0.0029187056529636525	0.001355847428945199	1.6793662187385512E-5	1.678018404071798E-5	1.6766718127246964E-5	0.09326214885934658	8.374815261169343E-4	3.3666212499017047E-6
53.0	1.0	1.0	17.173878597252767	0.15885906996283505	6.340450172979574E-4	0.0031626979760093744	0.003160158286736293	0.0031576208954755885	0.25533915365214593	2.040329773798413	0.5496496263531297	0.047775375389571544	0.055457340221004466	0.02284127553268333	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	2.0755944320820473E-7	4.2626081900239E-7	1.5610822705472843E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021244526889897804	0.19117587082526546	0.38233140581997505	0.442717443135759	0.43336604395478295	0.3794231370715655	0.18981912682500526	0.021227678658031976	0.02121084532875189	0.021194026893653788	0.31858144965053486	0.3166069945354113	0.3166037981196764	0.010834151098869572	0.0029186395159351186	0.0013558509058928948	1.6793926252609775E-5	1.6780440502569715E-5	1.6766966954975374E-5	0.09119329535141218	8.43541661502654E-4	3.3667790418521535E-6
54.0	1.0	1.0	16.786328129921888	0.15997981203479106	6.34073347502809E-4	0.0031627568607404694	0.0031602157412143977	0.0031576769240600168	0.25534026078849253	2.038993646989259	0.5496409407566785	0.048729856518100204	0.05655343929409659	0.023306498094173272	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	2.2388120784153475E-7	4.6390662506511604E-7	1.2910690323282531E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02124492668835819	0.19117711885267638	0.3823285155040173	0.44270988776634296	0.43308225062051864	0.37941714140433513	0.18981994987016534	0.02122806894825536	0.02121122614684712	0.021194398268128693	0.31858102139914496	0.31662086984713866	0.3166171010124328	0.010827056265512966	0.0029185933954179624	0.0013558567847868953	1.6794238930531893E-5	1.678074558584845E-5	1.6767264466758687E-5	0.08913540236988522	8.494928019047405E-4	3.366929475239916E-6
55.0	1.0	1.0	16.40083093830432	0.16108056266496698	6.341026749771611E-4	0.003162825105006697	0.0031602824992405373	0.003157742208156357	0.25534176437818884	2.037913041594115	0.549634907857679	0.04972049775772172	0.05769080924580942	0.02379060416466595	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	2.4354921307260887E-7	5.074335627740374E-7	1.1225523303288151E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021245388944436658	0.19117862274702838	0.38232653844940045	0.4427041755082239	0.43285273003459	0.3794129768941558	0.18982106763874557	0.021228521273604223	0.02121166863023085	0.021194830990740324	0.3185805753393509	0.3166343108713253	0.31663087211408336	0.010821318250864749	0.002918561360724275	0.0013558647688481826	1.679460130758556E-5	1.678110007096725E-5	1.6767611125310256E-5	0.08708841228239593	8.553377877509747E-4	3.367085204128725E-6
56.0	1.0	1.0	16.017376229134236	0.16216183263343	6.341321891580447E-4	0.0031629032379227482	0.003160359040029767	0.003157817176644151	0.25534363563471063	2.0370393294362024	0.5496307448808172	0.0507489081569238	0.05887125210756811	0.024294371791149766	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	2.6658999856474974E-7	5.572025108707625E-7	1.0279395155021428E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021245917490665445	0.19118038453765024	0.3823252088445794	0.4426997067672364	0.4326671535722494	0.37941010319122814	0.18982245873084386	0.021229039140965543	0.021212175955120455	0.021195327904133848	0.3185801103435552	0.3166473374510583	0.3166447308095592	0.010816678839306234	0.0029185392553171393	0.0013558747052203133	1.6795016193369793E-5	1.6781506502558063E-5	1.676800920798044E-5	0.08505226777670279	8.610793312835133E-4	3.367241924429217E-6
57.0	1.0	1.0	15.63595327143397	0.16322410951408525	6.341583356643768E-4	0.003162992110438013	0.003160446169144023	0.0031579025888430123	0.2553458669882922	2.036332941445148	0.5496279031988054	0.051816887900681306	0.060096780881400524	0.02481868860046506	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	2.931737775986931E-7	6.137726780309441E-7	9.883673834257974E-9	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02124651826584069	0.1911824172397303	0.38232434090785244	0.4426960533148894	0.4325171167629494	0.37940814157813535	0.18982411751909642	0.02122962819033089	0.0212127534607895	0.021195894041186172	0.31857962518692295	0.31665996816823855	0.31665700811360553	0.010812927919073734	0.0029185241659856562	0.0013558865537078315	1.6795488106425847E-5	1.678196915815476E-5	1.6768462746756393E-5	0.08302691187131438	8.667200215197926E-4	3.3673807623778407E-6
58.0	1.0	1.0	15.256551398280912	0.16426785920859277	6.341835209603958E-4	0.00316309285224034	0.003160544971630247	0.0031579994855416714	0.25534846741888517	2.035761723979785	0.549625999136982	0.05292643315780583	0.06136962587972485	0.02536455437066501	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	3.235858595726973E-7	6.778769544083209E-7	9.90984629092405E-9	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021247199053255814	0.19118474266916635	0.38232380558594203	0.4426929066430254	0.4323957901733063	0.37940682720425867	0.18982605067919922	0.021230295909142514	0.021213408338949243	0.021196536300401893	0.3185791185366719	0.31667222044548976	0.3166688340164712	0.010809894754332658	0.002918514055417374	0.0013559003619942802	1.6796023045396205E-5	1.6782493799356612E-5	1.6768977268226273E-5	0.08101228792487164	8.722623323976275E-4	3.3675144962997014E-6
59.0	1.0	1.0	14.879160008467158	0.16529352691845153	6.342092538064206E-4	0.0031632068871682156	0.003160656824904731	0.0031581091981702962	0.2553514599478848	2.035299577399319	0.5496247647752984	0.05407974408415418	0.06269224420836363	0.025933085267000826	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	3.5822476101221104E-7	7.504332597546888E-7	1.0273082603564499E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021247969601218594	0.19118739129812604	0.3823235131948064	0.4426900407265678	0.4322976302396154	0.3794059751243885	0.18982827532525753	0.021231051734432207	0.021214149719135135	0.021197263506697706	0.3185785889399161	0.3166841106331442	0.3166809169667855	0.010807440755990385	0.0029185075009568345	0.001355916252323268	1.6796628570863223E-5	1.678308774024412E-5	1.676955984228427E-5	0.07900833964496061	8.777086279369775E-4	3.367651137712093E-6
60.0	1.0	1.0	14.503768568304832	0.16630153806003287	6.342321638547935E-4	0.0031633359667977623	0.0031607834307325355	0.0031582333790476486	0.25535488067814804	2.034925332793325	0.5496240137467213	0.05527923592626059	0.06406733240626698	0.02652551976453576	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	3.976083048868443E-7	8.325660779647646E-7	1.0921307443167889E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021248841851747986	0.19119040272142487	0.3823234024502243	0.4426872856389071	0.4322181406853023	0.37940545668936176	0.18983081829613524	0.021231907275418842	0.021214988880654307	0.02119808661187282	0.31857803480982827	0.3166956540884539	0.31669167441311274	0.010805453517132557	0.00291850351299509	0.001355934416400966	1.6797313983696118E-5	1.6783760017189762E-5	1.6770219242743013E-5	0.07701501109769865	8.830611670987745E-4	3.3677727900689535E-6
61.0	1.0	1.0	14.130366613537864	0.16729229932594242	6.342568868730141E-4	0.0031634821833761806	0.003160926825426134	0.003158374009717895	0.2553587780241196	2.03462182871883	0.5496236171575722	0.056527553260010584	0.06549784233605989	0.027143226320412016	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	4.4237210346307145E-7	9.256169963982008E-7	1.18253311455456E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021249830052501747	0.1911938255405192	0.3823234317640558	0.4426845090338539	0.4321536764198795	0.37940518292387215	0.1898337155831305	0.021232876399208327	0.0212159393201615	0.02119901874984644	0.318577454409845	0.3167068652500674	0.3167032830900544	0.010803841910496987	0.0029185014071067086	0.001355955111308075	1.6798090393727518E-5	1.678452144301277E-5	1.6770965991602024E-5	0.07503224671788605	8.883221094207541E-4	3.3679040692957045E-6
62.0	1.0	1.0	13.758943751414336	0.16826619955223385	6.34281209612889E-4	0.0031636480128985813	0.0031610894200049004	0.0031585334380600702	0.255363212750871	2.034375154418689	0.5496234867295982	0.05782758748886567	0.06698700050313619	0.027787712902197132	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	4.932797435455246E-7	1.0311725335295948E-6	1.2972854488262987E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021250951052306084	0.19119771814231046	0.3823235739206427	0.44268160281520286	0.4321012827985296	0.37940509288944163	0.18983701235899747	0.02123397551627705	0.021217017017813016	0.021200075482601905	0.3185768458355822	0.31671775770447497	0.3167147037638893	0.010802532069963238	0.002918500714534166	0.0013559786597071247	1.6798970948491466E-5	1.678538482022602E-5	1.677181255609897E-5	0.07305999132001012	8.934935196223616E-4	3.3680332230444405E-6
63.0	1.0	1.0	13.389489663192716	0.16922361030270788	6.343026455667055E-4	0.0031638364026331644	0.0031612740862589474	0.003158714461889125	0.25536825947137975	2.0341740307391385	0.5496235632946582	0.05918249781249955	0.06853833106290917	0.028460638522926608	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	5.512518122542339E-7	1.1511205019243872E-6	1.4366708969019904E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.021252224899730436	0.1912021509185722	0.38232381238024993	0.4426784731087586	0.432058564128993	0.3794051457423026	0.18984076409102368	0.02123522416054822	0.02121824100767063	0.021201275354279774	0.31857620699406713	0.3167283442441772	0.3167247689121712	0.010801464103224825	0.0029185011210946347	0.0013560054577930263	1.67999712979821E-5	1.678636539803501E-5	1.6772773792631253E-5	0.07109819011155331	8.985773707073788E-4	3.3681470479592056E-6
64.0	1.0	1.0	13.021994107103069	0.17016488662485343	6.343257641957684E-4	0.0031640508368295755	0.0031614842190041312	0.003158920389095631	0.25537400813624855	2.0340093044855667	0.5496238085501326	0.060595735965497007	0.07015568286215805	0.02916382698145823	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	6.173838209633753E-7	1.2876924521281558E-6	1.602137058416963E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.0212536752938416	0.19120720763648613	0.3823241381166577	0.44267503281248327	0.43202357627273436	0.3794053150421565	0.18984503764848717	0.021236645424851444	0.02121963379028317	0.021202640289749383	0.3185755355798075	0.31673863692324766	0.31673562410698436	0.010800589406818358	0.0029185024234012038	0.0013560359832034798	1.6801109943565046E-5	1.6787481202911936E-5	1.67738672660978E-5	0.0691467887087173	9.035755479779717E-4	3.36826980787953E-6
65.0	1.0	1.0	12.656446921876908	0.17109036757058815	6.343461031983413E-4	0.003164295449032767	0.003161723845185807	0.0031591551427166864	0.255380566549816	2.033873535599137	0.5496241992103865	0.0620710751302905	0.07184326096566111	0.029899283065333678	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	6.929832333810402E-7	1.443536582606321E-6	1.7962662786431027E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02125533035850728	0.19121298826995725	0.38232454780945496	0.44267119538876715	0.4319947389612567	0.37940558471492986	0.1898499131731332	0.021238266705262687	0.021221222055768076	0.02120419629097751	0.31857482904712403	0.31674864710618206	0.31674517410808484	0.010799868474031415	0.0029185044978071524	0.0013560708083795228	1.680240883436399E-5	1.6788753617936636E-5	1.6775113807825605E-5	0.06720573315516638	9.08489851799823E-4	3.368377807983192E-6
66.0	1.0	1.0	12.292838030970884	0.17200037675716087	6.343690124157466E-4	0.0031645751367171873	0.003161997733836518	0.003159423367361806	0.2553880632239589	2.033760660248072	0.5496247233380648	0.06361264353443435	0.07360566322638437	0.03066921153583033	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	7.796043879335144E-7	1.6217913751215717E-6	2.0226446012775677E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02125722342440379	0.19121961166991894	0.38232504313451454	0.4426668701634505	0.43197076423669045	0.37940594652026616	0.18985548620069104	0.021240120460794938	0.02122303741252591	0.02120597414235265	0.31857408457804653	0.31675838551353436	0.31675593088737586	0.01079926910591726	0.0029185072809251237	0.0013561106157192217	1.6803893975968263E-5	1.679020796667191E-5	1.677653808069119E-5	0.06527496994445539	9.133220005805242E-4	3.368499455927614E-6
67.0	1.0	1.0	11.931157447769277	0.17289522266605362	6.343879616046942E-4	0.00316489574903955	0.0031623115798147324	0.003159730607269026	0.2553966519792942	2.0336657155649136	0.5496253777990721	0.06522496337741938	0.07544792259749371	0.031476039295441016	0.2	0.24	0.1	0.54	0.54	0.083	0.134	0.248	0.2124	0.2124	0.2124	1.062	1.062	1.062	8.791129827095045E-7	1.826206821398381E-6	2.2861401831608634E-8	2.8249	2.8249	2.8249	5.0	10.62	76.464	344.09	1.062	0.02124	0.19116	0.001062	0.38232	0.2124	0.7434	0.6903	2.8249	1.6992	0.25	0.3186	0.001	1.6992	0.25	5.31	0.01	0.00531	0.02125939431644325	0.1912272204951099	0.38232562975656814	0.4426619574067423	0.43195059798598767	0.37940639829469947	0.18986187108140729	0.0212422454576758	0.021225117604944593	0.021208010590754545	0.3185732990449217	0.31676786226145015	0.3167648282424159	0.010798764949649691	0.0029185107561130724	0.001356156222010052	1.680559642740001E-5	1.679187448881623E-5	1.677816952459853E-5	0.06335444604765485	9.180736323567446E-4	3.3686000761209263E-6
