time	IMS	CYT	ADPi	ATPi	Cri	PCri	PCr	ADP	ATP	Cr	Pi	P	OxPhos	MiCK	MMCK	ATPase	Pi_diffusion	Cr_diffusion	ADP_diffusion	PCr_diffusion	ATP_diffusion
78.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
79.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
80.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
81.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
82.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
83.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
84.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
85.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
86.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
87.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
88.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
89.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
90.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
91.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
92.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
93.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
94.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
95.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
96.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
97.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
98.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
99.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348038	155996.80260723818	3.197392833112995	0.145785023868402	4849.917827169444	0.08217040491300034	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.3212749488597948	-1.321274948859795	283.4878969498512	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.321274948859795	282.1666220009913
100.0	0.06250000000006832	0.75	57645.74603969386	554.2539311348041	155996.80260723818	3.197392833112996	0.14578502386840209	4849.917827169444	0.08217040491300036	12999.854214996283	73796.65101409066	6170.26351907586	283.48789694985123	1.321274948859796	-1.321274948859796	283.48789694985123	-283.48789694985317	-1.3212749488593545	-282.1666220009938	1.3212749488597955	282.16662200099154
