time	extracellular	cytosol	GlcX	Glc	ATP	G6P	ADP	F6P	FBP	GAP	DHAP	NAD	BPG	NADH	PEP	Pyr	ACA	EtOH	EtOHX	Glyc	GlycX	ACAX	CNX	AMP	P	CNX0	GlcX0	vinGlc	vGlcTrans	vHK	vPGI	vPFK	vALD	vTIM	vGAPDH	vlpPEP	vPK	vPDC	vADH	vdifEtOH	voutEtOH	vlpGlyc	vdifGlyc	voutGlyc	vdifACA	voutACA	vlacto	vinCN	vstorage	vconsum	vAK
10.0	1.0	1.0	6.667717516725166	2.691063105113507	2.225237670353885	4.478011187183605	1.4241695399309664	0.5279534664240074	5.2101097384275254	0.12204128927174174	3.136600754820505	0.6435179630992912	3.01511182060251E-4	0.3364820369007133	0.04077373145355366	14.507791415479657	1.4893634460359035	19.33124693008238	16.52121549937746	4.52309586303229	1.7500121798911896	1.2827544239401256	5.204720391372056	0.28059278971514695	0.0	5.6	24.0	0.831949559197192	0.8272864127624251	49.23777421512992	25.546278299860177	25.436903194654096	28.06098848115863	23.810315958748205	51.90374466289995	51.903817424122565	51.90559763040986	52.056350477396855	46.87989786180264	0.7963343308709538	0.7930183439701181	5.073032691536646	0.08930269488081508	0.08400058463477711	0.08649564145365618	0.06157221234912603	0.018949430454682302	0.018973421214141313	22.513308596647054	7.137672351427121	-0.137295017476049
11.0	1.0	1.0	6.666961007033671	2.7609489312283144	1.9576740955498557	4.12769862524829	1.5795324000113244	0.4750359037149856	5.55757932585438	0.12653215959102473	3.2212597263093063	0.6202490223021586	2.5109144726543405E-4	0.3597509776978447	0.041159543614815754	14.838212471379624	1.4751319280555293	19.35913277605272	16.52696101485699	4.501046199662396	1.7546133639753496	1.2855104841939136	5.204722445103544	0.3927935044388313	0.0	5.6	24.0	0.8319858716623838	0.8348968893204392	48.920884837585014	31.48461257962873	31.554749079912497	29.470126834509244	23.4234535923634	52.8689162208687	52.86882511166404	52.867442446414024	52.079846090802604	47.43730211729206	0.8026086753761461	0.7932941287131355	5.403358242610605	0.08844444725093878	0.08422144147081678	0.07938389259969336	0.06170450324130785	0.0189901517207547	0.018973322635029887	18.256861532423283	6.279435428885717	0.2279909271593965
12.0	1.0	1.0	6.668173672387194	2.6861368221259125	2.2285467523746165	4.49641007544497	1.4221304623701614	0.5302323955760628	5.1503101272680984	0.12126999683580943	3.119210518226144	0.6456003105539311	3.0207749929442323E-4	0.33439968944606957	0.04074825463918373	15.176065609986598	1.4959604000215616	19.34371067890633	16.533710487833755	4.519574421868468	1.7590926283551447	1.2873826009273015	5.204693580803588	0.27932278525521625	0.0	5.6	24.0	0.8319276637254147	0.8273753751440509	49.24079991228145	25.503243769784973	25.41135032530371	28.01732160295211	23.819289751250743	51.86882918885165	51.868948388823185	51.87072358925213	52.1028327976308	46.8798490456182	0.7963254778768382	0.7936181034160202	5.030823547230157	0.08889687131653073	0.08443644616104695	0.08731985826488517	0.06179436484451047	0.019017702020830505	0.018974708121427753	22.63942584756065	7.1482865629168195	-0.1867252229919245
13.0	1.0	1.0	6.667306688671605	2.7651432971983025	1.95812240918947	4.115596745374127	1.5792529628196859	0.47371491014488415	5.55273458162534	0.12644907078917275	3.220369325300859	0.6206857642066765	2.513132541320198E-4	0.35931423579332644	0.041183500600426255	15.469321580725902	1.4798592239330222	19.37393177318623	16.539265019714428	4.49935291782411	1.7628963760790204	1.2901844438567853	5.204629742358556	0.3926246279908322	0.0	5.6	24.0	0.8319692789437629	0.8346011478052544	48.92197819609525	31.43628280623895	31.490967800842704	29.472992365964103	23.444211592635263	52.89334540765869	52.89324767926158	52.892050216357774	52.12198669909792	47.474039279050785	0.8033157308143815	0.7938847209462926	5.398102753702665	0.08812317676806221	0.08461902605179299	0.07940622148954322	0.061928853305125695	0.01905885813252906	0.01897777236678931	18.20750339162205	6.280873439716143	0.27876127063171907
14.0	1.0	1.0	6.668618563468817	2.6799131000416967	2.2275390074491828	4.516649940813672	1.4228180075782584	0.532451599352547	5.084088446404155	0.120419206125298	3.099372891195331	0.6476195935970754	3.016184863794243E-4	0.332380406402928	0.040717387477732264	15.757343129641068	1.5025183561559503	19.355336200476824	16.5457557855158	4.513932017578339	1.7666440644318215	1.292130949531838	5.2045378502873865	0.2796429849725302	0.0	5.6	24.0	0.8319063089534967	0.8277389270026796	49.23904513372563	25.595681463826736	25.537198607074128	27.99303241134851	23.81564170346868	51.838955135766106	51.839126090240995	51.8407522111076	52.140117719294686	46.880234233514955	0.7962065175957337	0.7941962777047585	4.986144918126329	0.08847198493183701	0.08479891509272744	0.08807743972229784	0.06202228557752823	0.01908727528917299	0.018982183186205433	22.73104998364164	7.145054120293998	-0.2606148924190279
15.0	1.0	1.0	6.66762621225594	2.770047213987229	1.9628501506406335	4.103033832539814	1.576674293283054	0.4725214198842976	5.555156495788591	0.12645111677159432	3.221848709423122	0.6211324692767561	2.5229173629021887E-4	0.35886753072324734	0.04121006937873552	16.026385303954577	1.4842617525715307	19.38836076341287	16.551156326867655	4.497772105423178	1.769738383160361	1.2948152772205146	5.2044141114369085	0.3904755560762768	0.0	5.6	24.0	0.8319539418117149	0.8341002335826038	48.928986778966774	31.29042954250056	31.32102996495305	29.461595910490587	23.47330672075733	52.913159013518126	52.91302363825312	52.91193269652546	52.15647611058775	47.506863821241545	0.8040348843904402	0.7944555036896475	5.395908943964639	0.08785193342880258	0.08494744239169733	0.07931064307067963	0.0621511333065847	0.01912647325890752	0.018988122651028377	18.19575122681085	6.296038143194895	0.3412939474136465
16.0	1.0	1.0	6.6690461939011385	2.672899521136964	2.2201760831805086	4.535900823022651	1.4275024123906956	0.5341631237089808	5.015226062062731	0.11953779337241563	3.0780302533044246	0.6493601277288691	2.9970534769827067E-4	0.3306398722711334	0.04068474952825188	16.267219832832467	1.5087944670540818	19.366264914341254	16.557344795369918	4.506492654658332	1.7728419722694968	1.2967886713041716	5.2042664251472	0.28232150442876724	0.0	5.6	24.0	0.8318857826927454	0.8284540092893784	49.230344953945675	25.875736868865772	25.867974698945666	28.00151736215014	23.795277284832082	51.82288124890461	51.82310887519273	51.82437302489206	52.170668745580905	46.88581341817844	0.7960193964271312	0.794752550177756	4.9422680630894344	0.08803281858540316	0.08509641466893585	0.08875496872919969	0.06224585622260024	0.01915507983488868	0.018995211592934397	22.752478722879697	7.121436804409799	-0.35785806881983717
17.0	1.0	1.0	6.6679265582266645	2.7751079454771865	1.9729608399815781	4.092116485030522	1.5711821427197314	0.47173886431202966	5.562418163017386	0.126508426982427	3.2250486824072455	0.621702788776752	2.542169067124738E-4	0.35829721122324726	0.04123676721569615	16.522806496826348	1.4883701154899203	19.40225797046283	16.562629734123885	4.49669230803683	1.775315168610851	1.2992407878521852	5.204090813369191	0.385857017298685	0.0	5.6	24.0	0.8319395252051202	0.8333918954470425	48.94325214287608	31.02622309919937	31.02388852756272	29.430273714916154	23.511470013552568	52.92332130415762	52.92315871858392	52.922347009310776	52.18528627789858	47.53284433311384	0.8047217646031725	0.7950062272379465	5.3948402863934595	0.08763756889676881	0.08521512809332085	0.07917787106189925	0.06236355781690489	0.019190652866178468	0.019003640958278795	18.240813367201948	6.32846919032491	0.41083126781586543
18.0	1.0	1.0	6.669445434118015	2.665976769388557	2.2042670022413846	4.550006129776866	1.437494484077835	0.534769120294611	4.949434759068422	0.11870046466337514	3.0567496821882787	0.6505470426211908	2.9593400104878544E-4	0.3294529573788057	0.04065614637370322	16.717688243990317	1.5145101642473422	19.376768031422877	16.56846484617259	4.497536568030238	1.7778562187663016	1.3012383130092224	5.203895780899877	0.2882385136807813	0.0	5.6	24.0	0.8318666191623354	0.8295879093784353	49.21225732137808	26.392177711783376	26.451194035455494	28.057663675118533	23.754593007139967	51.831522770571596	51.831805909389374	51.83243402901161	52.19613693675291	46.903264432548646	0.7958445636844884	0.7952863126162842	4.903787882364046	0.08758292650171998	0.08533709850078249	0.08928499534883996	0.062459439024442676	0.0192194373355844	0.01901300251680587	22.659688109117916	7.0704068363894645	-0.4730045076573788
19.0	1.0	1.0	6.668215847933835	2.7795887891494484	1.9894458852346406	4.0855249159553	1.562179948706468	0.4717177306821789	5.570648719998916	0.12657375293437745	3.228899608783762	0.622547478146951	2.5727388450232937E-4	0.35745252185304266	0.04125987186178273	16.968537815579133	1.4922857339362368	19.415421756178695	16.57367489709634	4.49630176441396	1.779793911356036	1.3033748905550147	5.203676987334235	0.37837416605891083	0.0	5.6	24.0	0.8319256392991758	0.8324848616039584	48.96579340066713	30.623452567010958	30.57945130873166	29.372435285816096	23.55902502913768	52.917859450503784	52.91766674430063	52.91715524169507	52.20974327277556	47.548642322207506	0.8053221607433387	0.7955363950606242	5.392045864860443	0.08748076136966196	0.08543010774508973	0.07908640392400315	0.0625619947466407	0.019250185435626132	0.019023504607956723	18.363596463841688	6.381346621478633	0.48092940413062024
20.0	1.0	1.0	6.669800652459875	2.660398999700399	2.178081138626952	4.553893546978018	1.4537125527102082	0.5336210751131039	4.894279840058269	0.11800682699579769	3.037782650102338	0.6508817837597098	2.900914373396216E-4	0.32911821624028487	0.040639246065809834	17.118508113404854	1.5193452463225359	19.387239398651833	16.579104639227868	4.487409369827409	1.781845018316163	1.3054175551957607	5.203443217978249	0.29820630866284387	0.0	5.6	24.0	0.8318495686819259	0.8311634180319016	49.182585264694914	27.16876617770876	27.30504509351919	28.173602148660848	23.692284978508148	51.87553734547492	51.87585850524758	51.87573121417757	52.217690629196134	46.93983627573366	0.7957968335181133	0.7957970226829377	4.876344839133897	0.08712834352324351	0.08552856087917582	0.08955955882764992	0.06266004264939652	0.019279488407031635	0.01903472553704404	22.409629441135902	6.98641306025981	-0.5938455554600637
21.0	1.0	1.0	6.6685030562127645	2.782616350631482	2.013019464967956	4.086358864094715	1.5491618900534239	0.4728554236407537	5.574726278670066	0.12658493850524988	3.231965157296935	0.6238398673551039	2.616249460553533E-4	0.35616013264489343	0.04127501316563011	17.37100637902982	1.4961579987552003	19.427620494257553	16.584280031975368	4.496595652563524	1.7833286995068371	1.307179685687124	5.203189811473824	0.3678186449786427	0.0	5.6	24.0	0.8319118533017874	0.8313971815022168	48.99704636490962	30.064780796241195	29.970941685678845	29.281241987927388	23.61586367883684	52.88977642829686	52.88955276013489	52.889633393279965	52.230766484867786	47.55063102103015	0.8057737716840362	0.7960454415348177	5.383966328231592	0.08737639340352042	0.08559977757632818	0.07911464970816072	0.06274462491298195	0.019304572836506738	0.019046889049256423	18.584985425888135	6.456961235831216	0.5442469472320681
22.0	1.0	1.0	6.670093710501922	2.657688828245777	2.141215229022286	4.542549801229166	1.4761164444645116	0.5301962688177173	4.8582811674736	0.11756874888143574	3.0238753281567523	0.6501139508432927	2.82338327660858E-4	0.3298860491567065	0.04064195134050197	17.47801596841419	1.5229763326431438	19.39814167893752	16.58925901928571	4.476605138029602	1.7849522058132692	1.3092952482264095	5.202925482835867	0.31266832651319754	0.0	5.6	24.0	0.8318355018959077	0.833110827246526	49.14022825101687	28.177979156979802	28.391438252076597	28.352342306846822	23.61171168270591	51.96177400233348	51.96212915608473	51.961171119135905	52.23619601290043	47.00099938647195	0.79600878083692	0.796284432925714	4.865712296193967	0.08668034866459377	0.08567770587903692	0.08945631839141249	0.06284617191486766	0.019334833411958928	0.019059576823878373	21.97544952511112	6.868161968611884	-0.6996080976241501
23.0	1.0	1.0	6.668797605435601	2.7832411587107475	2.043935339496504	4.097927192725637	1.531810596711238	0.475567432039329	5.568528479645238	0.12646814227094594	3.2325029548180515	0.6257624272823353	2.6738062900812825E-4	0.3542375727176653	0.04127682289593577	17.735680749075144	1.500166713016832	19.438603226449473	16.594433472499787	4.497373438124592	1.7860584996704583	1.310648354643351	5.202645477030004	0.35425406379226393	0.0	5.6	24.0	0.8318977149390913	0.83015549457873	49.03663489365307	29.33942379011532	29.188946928959606	29.150122861374996	23.681220581382945	52.832004890095625	52.83175069522866	52.83237781405711	52.24900524771058	47.535002351096566	0.8060087845091312	0.7965328066799898	5.366544830389545	0.08731353191631956	0.08573080798418199	0.07934073647160983	0.06291112102288085	0.01935377360268128	0.019073017102559774	18.923834339062758	6.556126994968986	0.5925636112046391
24.0	1.0	1.0	6.67030799845401	2.6593684023708497	2.0954556409377174	4.512535520930338	1.5032395143855781	0.5243101604479691	4.849084479729594	0.11748437587205529	3.0177365526326936	0.6481354712604438	2.733097423235881E-4	0.3318645287395569	0.04067004274576847	17.803516111696982	1.5251628580917793	19.409892633274012	16.598931542447758	4.465799056201942	1.787306563763286	1.3128566457516422	5.202358025715752	0.3313048446767163	0.0	5.6	24.0	0.8318252160742076	0.8352266737011904	49.08627388932223	29.325076367314637	29.60206673555403	28.581916194121163	23.522533635234034	52.08953508771399	52.08988090617973	52.088076439643565	52.25231689927787	47.08773590478997	0.7965977870951688	0.7967487140374924	4.876283757874641	0.08625653789209232	0.08579071506063772	0.08888073635256588	0.06301711899607883	0.01938531135916936	0.019086814765643906	21.363718751471236	6.721383513871822	-0.7622909867382646
25.0	1.0	1.0	6.6691088064265305	2.7805151143326747	2.0817656703944794	4.123425845431816	1.5101424729221828	0.480239815081524	5.545333307327865	0.12614225804787724	3.228554418494737	0.6284843477994675	2.7455712067805233E-4	0.3515156522005333	0.04125987714292967	18.066450490265872	1.5045065127772397	19.448112238241865	16.604124054499444	4.498236027356498	1.7881065789516706	1.3137944610509935	5.202058658926014	0.3380918566833468	0.0	5.6	24.0	0.8318827772915266	0.8287989777675944	49.083187426392655	28.44970518763455	28.23860106248307	28.97421533190544	23.753477971611737	52.737801871927104	52.73752209698432	52.73880617706021	52.26492190845215	47.49812082471063	0.8059573293588692	0.7969979546159733	5.3355709251150145	0.08727535511812155	0.0858291157896802	0.07984046911251323	0.06306213413044769	0.01939804259046686	0.019101184371551297	19.394017270597057	6.677471564357331	0.6172051941027235
26.0	1.0	1.0	6.670434146381015	2.6665373390732556	2.0451024334504773	4.463501243376922	1.5321913438255272	0.516253131330401	4.871239103629966	0.11780672702942983	3.0212645259609276	0.6450557650527562	2.6403048298063764E-4	0.3349442349472463	0.040725145128671765	18.10135381913754	1.525850794557036	19.422717158230558	16.608134765235533	4.455807320150417	1.7890223328706658	1.3160953829509123	5.201754648045746	0.3527062227240188	0.0	5.6	24.0	0.8318191609737112	0.837180151450303	49.02488941374334	30.462463494643004	30.777654594348007	28.836112013678132	23.439652722818643	52.2492448959331	52.249552134163295	52.24701282014034	52.26656808268192	47.19496170975387	0.7976240273029968	0.7971904687313056	4.90946002339061	0.08587951653951742	0.08587307197779195	0.08781285875713996	0.06317257838164379	0.019430879853449608	0.019115776893804167	20.6237897395259	6.559870565535751	-0.7543445953718901
27.0	1.0	1.0	6.669444973280939	2.7735945725570126	2.125100503212609	4.165424714258855	1.4847381988668436	0.4871487542211359	5.498519899448387	0.12552679719605025	3.2180950300874835	0.6321293213996791	2.8299548179659846E-4	0.34787067860032544	0.041218975757265866	18.36592404366755	1.5093679247055412	19.45590183898929	16.613340978443404	4.498594987454531	1.7895807750163422	1.3166450691057305	5.201442290115213	0.3201612979205665	0.0	5.6	24.0	0.831866641282515	0.8273916673776687	49.13417821708022	27.42208603704475	27.15168475713433	28.75247832397332	23.829554898117593	52.602683736257326	52.602389507951244	52.60438785830085	52.278846026828894	47.43713646042443	0.8055528404801227	0.7974403669652834	5.287209476420227	0.0872394407395349	0.08589987720078443	0.08068228022568343	0.06319896331707507	0.019437828155840872	0.019130770074469765	19.999378990000228	6.816472374104764	0.6087084260389588
28.0	1.0	1.0	6.670475327581871	2.679427311825505	1.9962997806754879	4.3988304410432235	1.5593227803950818	0.50675111577541	4.924625796682516	0.11852377107597596	3.0348758767355055	0.6412043715859309	2.556487461260299E-4	0.33879562841407507	0.04080408531761406	18.37682139075799	1.5252335298356243	19.436534191104215	16.616888228807824	4.44747489173338	1.7902003429899325	1.319010578404214	5.201127386715172	0.3743774389294598	0.0	5.6	24.0	0.8318171842760703	0.8386004570001755	48.96330515022515	31.43585685493605	31.758723074902868	29.081974526075328	23.37834484901024	52.424937074613204	52.42517549511919	52.422220440355666	52.27934428253581	47.31255547250124	0.799058991349079	0.7976106349827755	4.962809316647425	0.08557324817987373	0.08592961646351677	0.08633401526026835	0.06331250776340228	0.019471571612969252	0.01914588543767171	19.839957051697755	6.403331176494694	-0.6612277943090135
29.0	1.0	1.0	6.669811811770367	2.761896588864305	2.17113445282335	4.225029558548169	1.457087158875467	0.4963259341065443	5.42279217515079	0.12455574045467657	3.1993129082383485	0.6367188769583746	2.922275721678896E-4	0.3432811230416338	0.04115045735204458	18.63573589917611	1.5149039333440675	19.461776047345683	16.622073605623616	4.497706968450804	1.790574226294778	1.3192360381095074	5.200807519525276	0.30177838830121984	0.0	5.6	24.0	0.8318490330350224	0.8260445917825523	49.18576727213649	26.323613592568222	26.00434026262941	28.491593775190893	23.904037164257886	52.42712795584095	52.42684044842542	52.42964830987931	52.291013861617415	47.351307347760894	0.8047427936541182	0.7978595330699335	5.218941390105632	0.08717885101858389	0.08594756286214934	0.08191520359819718	0.06332332982925636	0.019473702208505306	0.01916123906278672	20.72498464667741	6.964130870876176	0.5570195106987512
30.0	1.0	1.0	6.67044896453533	2.697166105616713	1.9555227141490206	4.324903478120621	1.5812466493072437	0.49676925328620497	5.004384117035521	0.11956112157782646	3.057325268417753	0.6370513862353786	2.49136298229965E-4	0.34294861376463104	0.040899871669665556	18.634062069338437	1.5237187234459109	19.450951490466213	16.625214755948857	4.441527099458032	1.7909293095679581	1.3216071570393095	5.200486538090882	0.39323063654379037	0.0	5.6	24.0	0.8318184497023041	0.8392162813466499	48.910446101555216	32.13231299812148	32.434198229011955	29.290936006468144	23.34865122383424	52.599064912681506	52.59921952363776	52.596074568626236	52.290939445110794	47.428510346293514	0.800785054256444	0.7980103082855452	5.030531021960197	0.08535823391171424	0.085964606859262	0.08461280830920428	0.06343714353788686	0.01950749908947649	0.019176646171637658	19.10807912885355	6.272534657904398	-0.4902249174963913
31.0	1.0	1.0	6.670209748689968	2.7453262360324553	2.215204731022401	4.3006817676818745	1.4300021304818509	0.5073663873923902	5.316077780675126	0.12320002742805068	3.1710826404567114	0.6420896360954773	3.012896606750847E-4	0.33791036390453316	0.04105381109918517	18.87695014354537	1.52116942382553	19.465660812164618	16.630311700815056	4.494754567501297	1.791166371841672	1.3216082122952781	5.200163777672385	0.28479313849582605	0.0	5.6	24.0	0.8318299320628816	0.8249428523728377	49.232676392937854	25.28066665529596	24.93662660128195	28.211603309302518	23.968081818444745	52.22095398360409	52.22071117109547	52.22413506396984	52.301602135861785	47.244231173243165	0.8035091040977062	0.7982549616391227	5.13100653671748	0.08706470460598793	0.08597598584840026	0.08354511736944442	0.06343719419017335	0.019506303960795796	0.019192138671725503	21.524294466756007	7.105490695227452	0.452370026409028
