time	Cytoplasm	MAPK	MAPKMEKpp	MAPKp	MAPKPH	MAPKpMAPKPH	MAPKpMEKpp	MAPKpp	MAPKppMAPKPH	MEK	MEKp	MEKPH	MEKpMEKPH	MEKpp	MEKppMEKPH	MEKpRAFp	MEKRAFp	RAF	RAFK	RAFp	RAFPH	RAFpRAFPH	RAFRAFK	Reaction1	Reaction2	Reaction3	Reaction4	Reaction5	Reaction6	Reaction7	Reaction8	Reaction9	Reaction10	Reaction11	Reaction12	Reaction13	Reaction14	Reaction15	Reaction16	Reaction17	Reaction18	Reaction19	Reaction20	Reaction21	Reaction22	Reaction23	Reaction24	Reaction25	Reaction26	Reaction27	Reaction28	Reaction29	Reaction30
24.0	1.0	0.39780002083733534	0.0015817622088190966	1.951624826624655E-4	0.29957763589364944	4.22273592152605E-4	6.367172037363053E-7	5.3647629286117693E-8	9.051419764412116E-8	0.12246387100525195	0.010821471584826698	0.17919887438049678	0.02051097578712517	1.6853705054848284E-4	2.9014983237807317E-4	0.0032709078192912455	0.040891687994555594	0.14361055194741076	0.1543360707005347	0.05429769806330981	0.28773477512403245	0.012265224875967465	0.04566392929946523	0.0221642882986984	0.018265571719786093	0.004566392929946523	0.0078116679709995295	0.006132612437983733	0.0012265224875967467	0.021943370761974057	0.017174508957713348	0.00408916879945556	0.01939195527141475	0.016408780629700137	0.002051097578712517	0.0019390172891549022	0.0013083631277164983	3.2709078192912457E-4	3.020164974969701E-4	2.3211986590245855E-4	2.9014983237807318E-5	0.0013408808444009903	9.490573252914579E-4	1.5817622088190966E-4	2.923315758557838E-4	1.6890943686104202E-4	4.2227359215260504E-5	6.57842184113027E-7	3.8203032224178316E-7	6.367172037363054E-8	8.035814976417026E-8	3.620567905764847E-8	9.051419764412117E-9
25.0	1.0	0.39743214574593677	0.001825902063722982	2.3178166136450003E-4	0.2994907864487838	5.090815388751843E-4	8.805205770921027E-7	7.645718301268606E-8	1.3201234064496386E-7	0.11979383343047274	0.011316837741290466	0.17824456111937298	0.021422713962361388	1.9283688213659472E-4	3.3272491826565124E-4	0.0035775075954267974	0.04153676288574634	0.14098527051883006	0.15499510183001333	0.056182752958876814	0.28728719212886644	0.012712807871133503	0.045004898169986596	0.02185202636059804	0.01800195926799464	0.00450048981699866	0.00807029267181274	0.006356403935566752	0.0012712807871133505	0.02221014625374959	0.017445440412013465	0.004153676288574634	0.020171647764554754	0.01713817116988911	0.002142271396236139	0.002098176627012232	0.0014310030381707191	3.577507595426798E-4	3.4372125424065583E-4	2.66179934612521E-4	3.327249182656513E-5	0.001532791516930063	0.0010955412382337893	1.825902063722982E-4	3.47082360232299E-4	2.0363261555007373E-4	5.090815388751843E-5	8.93921058279404E-7	5.283123462552616E-7	8.805205770921028E-8	1.1449110935063972E-7	5.2804936257985544E-8	1.3201234064496386E-8
26.0	1.0	0.39702696971188944	0.0020911353756778825	2.728108561215722E-4	0.2993922198123665	6.075914011603348E-4	1.196871144147367E-6	1.0699753406271634E-7	1.8878647276117528E-7	0.11721811262814343	0.011793785873788269	0.17732804972794727	0.022293257086524257	2.1907938573896904E-4	3.7869318552846416E-4	0.003889251888442842	0.04211548770501179	0.138452090584369	0.1556369313489218	0.05802966449264028	0.2868495633215418	0.013150436678458064	0.04436306865107815	0.02154825851739414	0.01774522746043126	0.004436306865107815	0.008322891959704723	0.006575218339229032	0.0013150436678458065	0.022447021569296555	0.017688504836104953	0.004211548770501179	0.02091369047907888	0.017834605669219405	0.0022293257086524257	0.002258485143268113	0.0015557007553771368	3.889251888442842E-4	3.8848920208688043E-4	3.0295454842277136E-4	3.786931855284642E-5	0.0017396084929257	0.0012546812254067294	2.0911353756778827E-4	4.083872390157482E-4	2.4303656046413392E-4	6.075914011603348E-5	1.1953446956407258E-6	7.181226864884202E-7	1.196871144147367E-7	1.6017114618742974E-7	7.551458910447012E-8	1.887864727611753E-8
27.0	1.0	0.3965835022065195	0.0023775429163378054	3.1845710889745184E-4	0.2992812507683395	7.184840955168978E-4	1.6012885075762907E-6	1.4724807774174644E-7	2.6513614319887676E-7	0.11473447923205045	0.01225172097904577	0.17644971578925833	0.023122227371562942	2.47270610878093E-4	4.280568391787042E-4	0.004204742072224696	0.04263235869021402	0.136008418058915	0.15626167721976417	0.059838086174345835	0.28642192777593506	0.013578072224064784	0.04373832278023579	0.02125290352189292	0.017495329112094317	0.004373832278023579	0.008569469998239331	0.006789036112032392	0.0013578072224064786	0.022656122463005218	0.017905590649889887	0.004263235869021402	0.0216181268468192	0.018497781897250355	0.0023122227371562944	0.002419294467902999	0.0016818968288898784	4.204742072224696E-4	4.3630829012475804E-4	3.424454713429634E-4	4.2805683917870424E-5	0.0019612688970955926	0.0014265257498026832	2.3775429163378056E-4	4.7654120933449345E-4	2.8739363820675913E-4	7.184840955168978E-5	1.5749016771108861E-6	9.607731045457743E-7	1.6012885075762907E-7	2.2034294439891785E-7	1.0605445727955071E-7	2.6513614319887678E-8
28.0	1.0	0.39610093302514177	0.0026850886599535553	3.6890921934069963E-4	0.29915724166764956	8.423921346182252E-4	2.1112341189168476E-6	1.9952909519182383E-7	3.661977317805938E-7	0.11234046043507442	0.01269023119773516	0.17560959338528187	0.02390960197959397	2.774082663058032E-4	4.808046351241264E-4	0.004522636553098401	0.04309165703899569	0.1336516906363221	0.15686947883642505	0.06160779183804849	0.28600429723003934	0.013995702769960533	0.04313052116357491	0.02096587105572696	0.017252208465429963	0.004313052116357491	0.008810046604267806	0.006997851384980267	0.0013995702769960534	0.022839457414866135	0.018098495956378188	0.004309165703899569	0.0222852634059949	0.019127681583675178	0.0023909601979593973	0.002579996502622362	0.0018090546212393606	4.5226365530984014E-4	4.871555284767809E-4	3.8464370809930114E-4	4.808046351241264E-5	0.002197633462252313	0.0016110531959721331	2.6850886599535554E-4	5.518093224186481E-4	3.369568538472901E-4	8.423921346182252E-5	2.046769339230615E-6	1.2667404713501086E-6	2.1112341189168478E-7	2.984528687501395E-7	1.4647909271223754E-7	3.6619773178059385E-8
29.0	1.0	0.3955786327559188	0.003013625597860889	4.243366515512593E-4	0.29901960765878627	9.798943154997184E-4	2.746125598961838E-6	2.665278569388214E-7	4.980257135402123E-7	0.11003339924150411	0.013109069128716965	0.17480742778528457	0.024655659182821314	3.094822742534803E-4	5.369130318940424E-4	0.004841661245374356	0.04349744417197593	0.13137938094739984	0.15746049544006951	0.06333866638174336	0.28559665730642364	0.014403342693576193	0.04253950455993044	0.020687062414587207	0.017015801823972176	0.004253950455993044	0.009044655698436327	0.007201671346788096	0.0014403342693576193	0.022998916925842446	0.018268926552229888	0.004349744417197593	0.022915626550504945	0.019724527346257053	0.0024655659182821316	0.0027400261551927493	0.0019366644981497424	4.841661245374356E-4	5.40998003073909E-4	4.2953042551523396E-4	5.3691303189404245E-5	0.0024484914982276806	0.0018081753587165334	3.013625597860889E-4	6.344248953105032E-4	3.919577261998874E-4	9.798943154997185E-5	2.6264934394238068E-6	1.6476753593771027E-6	2.746125598961838E-7	3.9848527605991745E-7	1.9921028541608495E-7	4.980257135402124E-8
30.0	1.0	0.395016151304748	0.0033629023848436917	4.8488871662186574E-4	0.2988678210489006	0.0011315112824590418	3.527320644584538E-6	3.5132204294626354E-7	6.676686399770917E-7	0.10781050659108446	0.013508134051355508	0.17404272275965776	0.025360929919312717	3.434753576831154E-4	5.963473210294095E-4	0.005160617682701095	0.043853559371345475	0.1291889994862046	0.15803490461000497	0.06503069733356644	0.2851989692638123	0.014801030736187524	0.04196509538999499	0.020416371210464326	0.016786038155997995	0.004196509538999499	0.009273343925020047	0.007400515368093762	0.0014801030736187526	0.02313627499756083	0.018418494935965098	0.0043853559371345475	0.023509924297003593	0.020288743935450174	0.0025360929919312717	0.0028988631442153105	0.002064247073080438	5.160617682701095E-4	5.977938645201674E-4	4.7707785682352767E-4	5.963473210294096E-5	0.002713566277200119	0.0020177414309062148	3.362902384843692E-4	7.245881709398742E-4	4.5260451298361674E-4	1.1315112824590419E-4	3.3309465075640426E-6	2.1163923867507226E-6	3.527320644584538E-7	5.249942673089903E-7	2.670674559908367E-7	6.676686399770917E-8
31.0	1.0	0.394413214682716	0.0037325706249577003	5.506940169830983E-4	0.29870141479542534	0.0012977019666106204	4.478070825421904E-6	4.573999436705494E-7	8.832379636138016E-7	0.10566890629478094	0.013887454980967927	0.17331478271619874	0.026026154560898736	3.79363643161426E-4	6.590627229024191E-4	0.005478388975001176	0.044163620126504294	0.1270780972419299	0.1585929007967687	0.0666839664292801	0.2848111719759464	0.015188828024053379	0.041407099203231254	0.02015368406933151	0.0165628396812925	0.004140709920323125	0.009496169315363965	0.007594414012026689	0.001518882802405338	0.02325319193993372	0.018548720453131804	0.004416362012650429	0.024069012425074483	0.02082092364871899	0.0026026154560898737	0.003056032919738713	0.0021913555900004707	5.478388975001177E-4	6.57493273849481E-4	5.272501783219353E-4	6.590627229024191E-5	0.0029925206806608955	0.00223954237497462	3.7325706249577005E-4	8.224654099611372E-4	5.190807866442482E-4	1.2977019666106205E-4	4.178265770998167E-6	2.686842495253142E-6	4.478070825421904E-7	6.831300515087048E-7	3.5329518544552067E-7	8.832379636138017E-8
32.0	1.0	0.3937697202684245	0.00412219261676519	6.218601356896199E-4	0.2985199851441362	0.0014788608878788707	5.623446257878906E-6	5.886769996320827E-7	1.15396798449906E-6	0.10360567327262298	0.014247174648200774	0.17262274999937716	0.026652244563507812	4.1711726758888947E-4	7.250054371149532E-4	0.005793943807211964	0.04443102494072961	0.12504426801641189	0.15913469388943716	0.0682986411360088	0.28443318401092466	0.015566815989075071	0.040865306110562764	0.019898881313420443	0.016346122444225106	0.0040865306110562764	0.009713199980967249	0.007783407994537536	0.0015566815989075072	0.023351218105054798	0.018661030475106435	0.004443102494072961	0.024593864674938265	0.02132179565080625	0.0026652244563507813	0.0032111068060483726	0.0023175775228847857	5.793943807211964E-4	7.200392980342017E-4	5.800043496919626E-4	7.250054371149533E-5	0.0032849629955521314	0.0024733155700591143	4.1221926167651907E-4	9.281883923389793E-4	5.915443551515483E-4	1.4788608878788708E-4	5.187772012426206E-6	3.3740677547273435E-6	5.623446257878906E-7	8.786592459243201E-7	4.61587193799624E-7	1.15396798449906E-7
33.0	1.0	0.3930857307569422	0.004531249393590265	6.984735514932426E-4	0.2983231934431281	0.0016753162914669262	6.990232780013649E-6	7.495083230318822E-7	1.4902654045432183E-6	0.10161786572720492	0.014587534474208288	0.1719656377027627	0.02724024865774161	4.5670097892932626E-4	7.941136394955889E-4	0.006106338686563601	0.04465895820948642	0.12308515042598249	0.15966050781862717	0.06987496623538363	0.2840649057387885	0.01593509426121119	0.04033949218137277	0.01965183762194448	0.016135796872549107	0.004033949218137277	0.00992451284857764	0.007967547130605594	0.001593509426121119	0.02343179829078063	0.018756762447984295	0.0044658958209486425	0.02508554668368264	0.021792198926193287	0.002724024865774161	0.003363701480181236	0.0024425354746254405	6.106338686563601E-4	7.853687508105759E-4	6.352909115964712E-4	7.94113639495589E-5	0.0035904527607969017	0.0027187496361541588	4.531249393590265E-4	0.0010418543020851365	6.701265165867705E-4	1.6753162914669262E-4	6.379871094464141E-6	4.19413966800819E-6	6.990232780013649E-7	1.1179785821953736E-6	5.961061618172874E-7	1.4902654045432184E-7
34.0	1.0	0.39236146700246166	0.004959148911293723	7.805997589638928E-4	0.29811076717345253	0.0018873290793295291	8.606803800628607E-6	9.446969332918099E-7	1.9037472174399281E-6	0.09970255190630309	0.014908860588641317	0.17134235835189562	0.02779132322778838	4.980747228029043E-4	8.663184203159087E-4	0.006414718652492672	0.0448503967665614	0.12119842959593442	0.16017057919982308	0.07141325560132021	0.2837062214164852	0.016293778583514534	0.039829420800176873	0.019412422666489796	0.01593176832007075	0.0039829420800176875	0.010130192452850103	0.008146889291757267	0.0016293778583514535	0.023496276617182767	0.018837166641955786	0.00448503967665614	0.025545193335974343	0.022233058582230708	0.0027791323227788385	0.003513477897405602	0.002565887460997069	6.414718652492672E-4	8.53412976405163E-4	6.93054736252727E-4	8.663184203159087E-5	0.00390850657831584	0.0029754893467762336	4.959148911293723E-4	0.001163525965000691	7.549316317318117E-4	1.8873290793295294E-4	7.775940171319096E-6	5.164082280377164E-6	8.606803800628607E-7	1.4081216376501469E-6	7.614988869759713E-7	1.9037472174399282E-7
35.0	1.0	0.39159729995355835	0.005405234253688437	8.682835720081446E-4	0.29788250024622215	0.0021150924878498923	1.0502969440452465E-5	1.179497527412605E-6	2.4072659274826936E-6	0.09785683208603135	0.015211550914712709	0.17075174881647398	0.028306706522939644	5.411942084283341E-4	9.415446605863265E-4	0.006718316664120508	0.04500811772005227	0.11938183856132761	0.16066515602219048	0.07291388428831064	0.2833570012116201	0.016642998788379604	0.03933484397780949	0.019180501718671656	0.015733937591123796	0.003933484397780949	0.010330329799313382	0.008321499394189802	0.0016642998788379605	0.023545901714087058	0.018903409442421953	0.004500811772005227	0.025973989208980298	0.022645365218351716	0.0028306706522939645	0.0036601397686956572	0.0026873266656482035	6.718316664120509E-4	9.240985753848537E-4	7.532357284690612E-4	9.415446605863265E-5	0.004238603815420778	0.003243140552213062	5.405234253688437E-4	0.0012932324067625339	8.46036995139957E-4	2.1150924878498924E-4	9.398200808885484E-6	6.301781664271479E-6	1.0502969440452464E-6	1.7567583624995186E-6	9.629063709930775E-7	2.4072659274826937E-7
36.0	1.0	0.3907937418689869	0.005868791743516554	9.615495888215365E-4	0.2976382526229331	0.0023587324556966515	1.270980591574441E-5	1.4596156930040525E-6	3.0149213697449304E-6	0.09607785636760878	0.015496063325514191	0.17019259180536445	0.028787696349483596	5.860114488960473E-4	0.0010197118451518979	0.007016451874866274	0.04513470723904692	0.11763315939118606	0.1611444963874893	0.07437728101825153	0.28301710313586115	0.016982896864138668	0.03885550361251069	0.018955936228561933	0.015542201445004275	0.0038855503612510688	0.01052502130645371	0.008491448432069334	0.001698289686413867	0.02358183208485999	0.018956577040399703	0.004513470723904692	0.026373151801493154	0.023030157079586878	0.0028787696349483597	0.0038034316869066877	0.0028065807499465098	7.016451874866274E-4	9.973480731523515E-4	8.157694761215183E-4	1.0197118451518979E-4	0.0045801921378430584	0.003521275046109932	5.868791743516554E-4	0.0014309696971357094	9.434929822786606E-4	2.3587324556966516E-4	1.126958135461414E-5	7.625883549446645E-6	1.270980591574441E-6	2.1721873218336886E-6	1.2059685478979721E-6	3.0149213697449304E-7
37.0	1.0	0.3899514369889408	0.0063490588643707975	0.0010604027965072436	0.29737794932070866	0.002618308620603679	1.525946833613246E-5	1.7912025543644434E-6	3.742058687159921E-6	0.0943628388354274	0.015762904858527025	0.16966363428642803	0.029235630900766408	6.324752720999878E-4	0.0011007348128054945	0.00730852699341983	0.04523256999424694	0.1159502240551197	0.1616088673027689	0.07580392112691857	0.2826863748669358	0.017313625133064007	0.038391132697231066	0.018738584373050163	0.015356453078892426	0.0038391132697231066	0.01071436783203387	0.008656812566532003	0.0017313625133064008	0.02360514153489646	0.018997679397583716	0.004523256999424695	0.026743917252088887	0.02338850472061313	0.002923563090076641	0.003943136988868783	0.002923410797367932	7.30852699341983E-4	0.0010730805326078139	8.805878502443957E-4	1.1007348128054946E-4	0.004932692824307232	0.003809435318622478	6.349058864370798E-4	0.0015767020453963444	0.0010473234482414717	2.618308620603679E-4	1.341357094513014E-5	9.155681001679476E-6	1.525946833613246E-6	2.663320712174567E-6	1.4968234748639686E-6	3.7420586871599214E-7
38.0	1.0	0.3890711518223108	0.00684523191563857	0.0011648292942093349	0.2971015788672819	0.0028938158804194484	1.8184990205640798E-5	2.1808449182154886E-6	4.605252298129727E-6	0.09270906857587691	0.016012621960963536	0.16916360315689144	0.029651872398305985	6.805317998396173E-4	0.0011845244448025272	0.007594024916298876	0.045303938998068366	0.11433091505246144	0.16205854352951735	0.0771943200078281	0.2823646554451391	0.01763534455486072	0.037941456470482644	0.018528301573798873	0.015176582588193058	0.0037941456470482644	0.010898473785666095	0.00881767227743036	0.0017635344554860722	0.023616824574003943	0.019027654379188713	0.004530393899806836	0.027087528269057602	0.02372149791864479	0.0029651872398305987	0.004079075430602683	0.0030376099665195503	7.594024916298876E-4	0.0011512121132371412	9.476195558420218E-4	1.1845244448025273E-4	0.005295505824306203	0.004107139149383142	6.84523191563857E-4	0.0017303631121022751	0.0011575263521677794	2.8938158804194485E-4	1.5854067521883796E-5	1.0910994123384479E-5	1.8184990205640798E-6	3.23966234233255E-6	1.8421009192518908E-6	4.605252298129727E-7
39.0	1.0	0.38815376519530514	0.007356473338159761	0.0012747971145561131	0.2968091912720135	0.003185186452032233	2.152007293891637E-5	2.635551054299406E-6	5.622275953694167E-6	0.09111391800767153	0.016245791727131406	0.1686912184703915	0.030037793235569897	7.30124893623085E-4	0.0012709882940385392	0.007872504800791514	0.04535088563007536	0.11277316582437685	0.16249380649098097	0.07854902707189781	0.2820517768361602	0.01794822316383961	0.037506193509019	0.018324940984841602	0.0150024774036076	0.0037506193509019	0.011077446327190214	0.008974111581919806	0.0017948223163839613	0.023617801720297184	0.01904737196463165	0.004535088563007536	0.02740522401466003	0.02403023458845592	0.00300377932355699	0.004211100742790232	0.0031490019203166057	7.872504800791514E-4	0.0012316565794084319	0.0010167906352308313	1.2709882940385391E-4	0.005668014530452441	0.004413884002895856	7.356473338159761E-4	0.0018918575030364814	0.0012740745808128933	3.185186452032233E-4	1.8615222153125957E-5	1.2912043763349821E-5	2.152007293891637E-6	3.911278884913546E-6	2.248910381477667E-6	5.622275953694167E-7
40.0	1.0	0.38720025819132087	0.007881918662598061	0.0013902571244062026	0.29650089557927656	0.003492292361493178	2.5298868646061267E-5	3.1627323061617845E-6	6.812059229655971E-6	0.089574848926765	0.01646301408025311	0.1682452045051059	0.03039476433711349	7.811965665612237E-4	0.0013600311577805283	0.008143597729303056	0.04537532967097948	0.11127496096925402	0.1629149432385241	0.07986862022587217	0.2817475653568843	0.018252434643115517	0.037085056761475894	0.018128353950175	0.014834022704590359	0.0037085056761475897	0.011251394648526545	0.009126217321557759	0.0018252434643115517	0.0236089246493815	0.01905763846181138	0.004537532967097948	0.027698231707026226	0.024315811469690793	0.003039476433711349	0.004339098123851442	0.0032574390917212226	8.143597729303057E-4	0.0013143257609977965	0.0010880249262244226	1.3600311577805283E-4	0.006049590245413583	0.0047291511975588365	7.881918662598062E-4	0.002061062412359544	0.0013969169445972713	3.492292361493178E-4	2.172128184446811E-5	1.5179321187636759E-5	2.529886864606127E-6	4.6887648062723985E-6	2.7248236918623886E-6	6.812059229655972E-7
41.0	1.0	0.3862117040965992	0.008420683045400596	0.0015111439872634864	0.29617685706935387	0.0038149482996240624	2.9555759312690134E-5	3.7701807786434476E-6	8.194631021484007E-6	0.08808941662337645	0.016664904844849292	0.16782429893458173	0.03072414546815308	8.336873614489267E-4	0.001451555597265146	0.008407002097859459	0.04537904920233436	0.1098343362811412	0.1633222454771745	0.08115370086052187	0.2814518429646821	0.018548157035317737	0.036677754522825505	0.017938390431931076	0.014671101809130203	0.0036677754522825507	0.011420429335299196	0.009274078517658869	0.0018548157035317737	0.023590981146583537	0.01905920066498043	0.004537904920233436	0.027967759723983472	0.024579316374522465	0.003072414546815308	0.004462981718738272	0.0033628008391437835	8.407002097859459E-4	0.0013991299696578736	0.0011612444778121168	1.451555597265146E-4	0.0064395963309797485	0.005052409827240358	8.420683045400597E-4	0.0022378293836347557	0.001525979319849625	3.8149482996240627E-4	2.519643287022213E-5	1.773345558761408E-5	2.9555759312690136E-6	5.583201468009528E-6	3.277852408593603E-6	8.194631021484007E-7
42.0	1.0	0.3851892584512631	0.008971867368605328	0.001637377171212021	0.29583729416979115	0.004152914779403513	3.432513532050529E-5	4.466043390809483E-6	9.791050804825636E-6	0.08665527238587488	0.016852089651619762	0.16742726033980354	0.03102727725246718	8.87536695697616E-4	0.0015454624077292146	0.008662478843459389	0.04536369025922611	0.10844937863017876	0.1637160086499036	0.082404889330709	0.2811644284136694	0.01883557158633045	0.03628399135009642	0.017754899409895015	0.014513596540038568	0.003628399135009642	0.01158466180358024	0.009417785793165224	0.001883557158633045	0.023564699831905525	0.019052749908874966	0.0045363690259226114	0.02821499201371451	0.024821821801973745	0.003102727725246718	0.004582692123018612	0.0034649915373837557	8.662478843459389E-4	0.0014859783741169375	0.0012363699261833717	1.5454624077292146E-4	0.0068373920332809816	0.005383120421163197	8.971867368605329E-4	0.002421986159333756	0.0016611659117614051	4.152914779403513E-4	2.906464648296454E-5	2.0595081192303174E-5	3.432513532050529E-6	6.606110961909783E-6	3.916420321930255E-6	9.791050804825636E-7
43.0	1.0	0.38413414929107187	0.009534563889652348	0.0017688619877636099	0.2954824751371346	0.004505901534274984	3.964117603096745E-5	5.258792616464773E-6	1.162332858990992E-5	0.08527016466670122	0.0170251986144216	0.16705287427833213	0.03130547467911407	9.42683174223948E-4	0.0016416510425537546	0.008909846607632275	0.0453307761496698	0.10711822570295425	0.1640965310797046	0.08362282090305798	0.28088513828360945	0.01911486171639035	0.035903468920295466	0.017577729253267643	0.014361387568118188	0.003590346892029547	0.011744203806510473	0.009557430858195175	0.001911486171639035	0.0235307546373828	0.019038925982861315	0.00453307761496698	0.028441083636986057	0.025044379743291257	0.003130547467911407	0.004698193944090135	0.0035639386430529104	8.909846607632276E-4	0.0015747793378793225	0.0013133208340430037	1.6416510425537546E-4	0.007242335983630471	0.005720738333791408	9.534563889652348E-4	0.0026133385916019165	0.0018023606137099937	4.505901534274984E-4	3.334952866778164E-5	2.3784705618580467E-5	3.964117603096745E-6	7.769405292729495E-6	4.649331435963969E-6	1.1623328589909922E-6
44.0	1.0	0.38304766765180487	0.010107861435812346	0.0019054906485630584	0.2951127145653419	0.004873571100024574	4.553763490272105E-5	6.157194259476413E-6	1.3714334633074481E-5	0.08393193914936384	0.017184861718149785	0.1666999581044563	0.03156002190033269	9.990648717305894E-4	0.0017400199952109713	0.009148976917319224	0.0452817163771778	0.105839065619564	0.1644641131681504	0.08480814214274979	0.28061378788866015	0.019386212111339653	0.035535886831849675	0.01740672806566727	0.01421435473273987	0.0035535886831849677	0.011899167005238465	0.009693106055669826	0.0019386212111339653	0.023489769024796384	0.019018320878414676	0.004528171637717781	0.028647157284464438	0.025248017520266154	0.0031560021900332693	0.004809473444477942	0.0036595907669276896	9.148976917319224E-4	0.0016654407226112324	0.0013920159961687772	1.7400199952109715E-4	0.007653789378985038	0.006064716861487407	0.0010107861435812346	0.0028116725893815903	0.0019494284400098296	4.873571100024574E-4	3.807417540780979E-5	2.732258094163263E-5	4.553763490272105E-6	9.085331560101122E-6	5.485733853229793E-6	1.3714334633074482E-6
45.0	1.0	0.3819311583957245	0.01069085014494339	0.002047143328422449	0.29472836977306144	0.005255542526864888	5.204763134322352E-5	7.170272628438779E-6	1.6087700073195083E-5	0.08263853792287847	0.017331704856783557	0.16636736471356509	0.03179216814380514	0.001056619586049797	0.001840467142629739	0.009379789449287804	0.045217815122278855	0.10461013644295114	0.16481905664881935	0.08596150770845092	0.2803501920741491	0.019649807925850714	0.03518094335118072	0.017241744004431486	0.01407237734047229	0.0035180943351180724	0.01204966259852383	0.009824903962925357	0.0019649807925850716	0.02344231993841968	0.018991482351357118	0.004521781512227886	0.028834300630163776	0.02543373451504411	0.003179216814380514	0.004916536286135086	0.003751915779715122	9.379789449287805E-4	0.0017578701603584274	0.0014723737141037912	1.840467142629739E-4	0.008071118849672198	0.006414510086966034	0.001069085014494339	0.0030167560793887362	0.0021022170107459553	5.255542526864888E-4	4.326103472524663E-5	3.122857880593411E-5	5.204763134322353E-6	1.0566413813040827E-5	6.435080029278033E-6	1.6087700073195083E-6
46.0	1.0	0.3807860114081273	0.011282625760129021	0.00219368922462753	0.2943298371175848	0.005651395172678833	5.920345121599674E-5	8.30727348547812E-6	1.8767709735893315E-5	0.08138799794077564	0.017466346462310562	0.16605398536456958	0.03200312458197025	0.0011152850643742572	0.0019428900534601363	0.009602247430855618	0.04514027925490849	0.10342972559484928	0.1651616638937571	0.08708357752324448	0.2800941659101005	0.01990583408989933	0.034838336106242956	0.017082625575320025	0.013935334442497184	0.003483833610624296	0.01219580100542037	0.009952917044949664	0.001990583408989933	0.023388941492852755	0.018958917287061564	0.004514027925490849	0.029003564398250196	0.025602499665576203	0.0032003124581970253	0.005019405389454947	0.0038408989723422472	9.602247430855618E-4	0.0018519752975692594	0.0015543120427681091	1.9428900534601364E-4	0.008493699024922597	0.006769575456077413	0.0011282625760129022	0.003228340960856109	0.0022605580690715334	5.651395172678834E-4	4.893177656211658E-5	3.5522070729598044E-5	5.920345121599674E-6	1.2225392259360031E-5	7.507083894357327E-6	1.8767709735893317E-6
47.0	1.0	0.37961365320161455	0.011882293490452304	0.0023449876038551796	0.2939175482787145	0.00606067253288935	6.703635764503169E-5	9.577625147961926E-6	2.1779188395678912E-5	0.0801784489158254	0.017589394667445392	0.16575875171630872	0.032194062019151884	0.0011749992042857397	0.002047186264539388	0.00981635321778237	0.04505022586287249	0.10229616919142884	0.16549223727098747	0.08817501428933155	0.2798455252904275	0.02015447470957232	0.03450776272901258	0.01692922190374102	0.013803105091605032	0.003450776272901258	0.012337691595644469	0.01007723735478616	0.002015447470957232	0.023330128400202838	0.018921094862406444	0.004505022586287249	0.02915596103521245	0.02575524961532151	0.0032194062019151887	0.005118118916270876	0.003926541287112948	9.81635321778237E-4	0.0019476640137006023	0.0016377490116315106	2.0471862645393883E-4	0.008920914808957996	0.007129376094271382	0.0011882293490452305	0.003446165036345459	0.00242426901315574	6.06067253288935E-4	5.5107171371795186E-5	4.022181458701901E-5	6.703635764503169E-6	1.4075160509107646E-5	8.711675358271565E-6	2.1779188395678913E-6
48.0	1.0	0.3784155389563865	0.012488971453844021	0.002500888829346092	0.2934919665511801	0.006482886067011673	7.557641348362147E-5	1.0990898120337455E-5	2.5147381807794374E-5	0.07900811077872755	0.017701444947818095	0.16548063719750644	0.03236610927383894	0.0012357002315230878	0.0021532535286546035	0.01002214407978372	0.044948689292326365	0.10120785131054519	0.16581107855098023	0.08923648131495553	0.2796040874466303	0.020395912553369522	0.03418892144901981	0.016781382983628735	0.013675568579607925	0.0034188921449019812	0.012475442462508207	0.010197956276684761	0.0020395912553369524	0.02326633914407833	0.018878449502777072	0.004494868929232637	0.029292463892815198	0.025892887419071156	0.0032366109273838945	0.005212728382401155	0.004008857631913488	0.001002214407978372	0.0020448446169754678	0.001722602822923683	2.1532535286546036E-4	0.009352163382006817	0.007493382872306413	0.0012488971453844021	0.0036699539032533156	0.0025931544268046696	6.482886067011674E-4	6.18069781087294E-5	4.534584809017288E-5	7.557641348362147E-6	1.6128701517507545E-5	1.005895272311775E-5	2.5147381807794374E-6
49.0	1.0	0.3771931450165722	0.013101793720731182	0.002661235362181822	0.2930535831796632	0.006917518986516415	8.485231655136167E-5	1.2556763627048603E-5	2.889783381996858E-5	0.07787529080895479	0.017803078192448127	0.16521865781500408	0.03252035214852223	0.0012973268564180317	0.0022609900364736523	0.010219688215163303	0.04483662770473731	0.10016320320134009	0.1661184883599213	0.09026864062324955	0.27936967138456875	0.020630328615431102	0.03388151164007878	0.016638959905094244	0.013552604656031511	0.003388151164007878	0.01260916023362448	0.010315164307715551	0.00206303286154311	0.023197998910233143	0.018831383635989667	0.004483662770473731	0.029414006839318486	0.026016281718817785	0.003252035214852223	0.005303296902227647	0.004087875286065321	0.0010219688215163303	0.002143426019647457	0.001808792029178922	2.2609900364736524E-4	0.009786855941735607	0.007861076232438709	0.0013101793720731183	0.0038994227928590584	0.002767007594606566	6.917518986516415E-4	6.90498421321569E-5	5.0911389930817E-5	8.485231655136167E-6	1.8399022870233286E-5	1.1559133527987433E-5	2.8897833819968583E-6
