time	Extracellular	compartment	alpha	Ste2	Ste2a	Gabc	GaGTP	Gbc	GaGDP	complexC	complexD	Ste5	Ste11	complexA	Ste7	Fus3	complexB	Ste20	complexE	complexF	complexG	complexH	complexI	complexL	Fus3PP	complexK	Ste12	Ste12a	Bar1	Bar1a	Bar1aex	Far1	Far1PP	Far1U	complexM	complexN	Cdc28	Sst2	p	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24	v25	v26	v27	v28	v29	v30	v31	v32	v33	v34	v35	v36	v37	v38	v39	v40	v41	v42	v43	v44	v45	v46	v47
27.0	1.0	1.0	3.58202491679546E-7	739.3068697066683	1.207985588157683E-4	1654.1298434721639	1.2424457610824417E-4	4.1399846473636256E-5	12.536698983255741	225.10318134999093	2.0085255519854797E-7	151.15789954202538	151.15789954202538	112.54446377614644	47.02908622123643	482.92265087300655	66.67327709693467	988.805544869001	6.209910940276873E-5	1.1944226065670892E-5	1.6039806184009911E-6	1.006299703225027E-5	7.046197559448106	0.20487881812333902	19.77516885048334	3.9432930431100934	5.46385468413542	194.53614531586445	0.7848816229846732	152.62915804643913	46.58596033057646	0.001013520306027694	0.006433373512550063	481.2384635804456	1.3423264961326307	17.411763029605876	282.5882369703948	193.32156918552627	0.0	5.006162120309093E-7	3.177858754136808E-7	7.247913528946097E-5	2.899165411578439E-5	17.74336487296004	7.193394042681233E-4	2.98186982659786E-5	7.926321617291982E-4	1.0380348263859587	9.319237148616724E-4	1.0042627759927398E-6	22848.710593957036	337.6333913284393	22711.410986094685	200.019831290804	22511.124657218814	22510.318134999092	9.930206014071566E-4	6.209910940276873E-5	6.209910940276873E-4	3.1049554701384366E-4	5.61378625086532E-4	5.9721130328354465E-5	5.53373313348342E-4	8.019903092004955E-6	5.031498516125135E-4	5.031498516125135E-5	986.4676583227348	989.4062195585145	3.9432930431100934	985.8232607775234	1.024394090616695	988.758442524167	1944.8756811590804	1945.3614531586445	15.268784546469792	15.262915804643914	1.5262915804643913	6.865712608937634E-4	0.006433373512550063	0.005728178328281221	2.6634067572713062E-8	0.013423264961326307	0.17411763029605876	0.18179956786835585	192.13869895981694	193.32156918552627
28.0	1.0	1.0	8.652465469215954E-8	721.7747802556692	5.225173031165704E-5	1655.119579289905	5.417300669417784E-5	4.087917549519006E-5	11.547033237084234	225.87298584032436	1.9880888706554106E-7	151.41162369188416	151.41162369188416	112.49731408754504	46.979829388565776	485.0819595803213	66.9291083908627	989.78192381855	6.152905662024575E-5	1.1834645776555938E-5	1.589266449892606E-6	9.97073362201089E-6	6.432142056241929	0.18619252046759965	18.0533480218418	3.5996566810336517	5.969285693135119	194.03071430686472	0.779117733844849	151.11620753952178	48.10467472663357	0.0010308974086170799	0.0064280978613371065	481.24424194375564	1.3289701506553722	17.419328910321696	282.5806710896791	192.0355901411474	0.0	1.2486721109401872E-7	7.494157635255731E-8	3.135103818699422E-5	1.2540415274797689E-5	17.32259472613606	3.113383028061578E-4	1.3001521606602682E-5	3.4330379523781347E-4	0.9440663962951179	9.233501427789201E-4	9.940444353277053E-7	22925.479789012737	337.4919422626351	22789.067700554657	200.78732517258808	22588.03478473868	22587.298584032436	9.838872135597804E-4	6.152905662024575E-5	6.152905662024575E-4	3.0764528310122877E-4	5.562283514981291E-4	5.917322888277969E-5	5.482969252129491E-4	7.94633224946303E-6	4.985366811005445E-4	4.9853668110054455E-5	900.4998878738701	903.1863268762232	3.5996566810336517	899.9141702584129	0.9309626023379982	902.6674010920899	1939.7806570794503	1940.3071430686473	15.117277042706176	15.11162075395218	1.5111620753952177	5.856991094396408E-4	0.0064280978613371065	0.00582623363103251	2.6277534057385548E-8	0.013289701506553722	0.17419328910321696	0.18164562074867704	190.64117800693526	192.0355901411474
29.0	1.0	1.0	1.9971990852875627E-8	704.6584245032332	2.2580642697031242E-5	1656.0203737993634	2.362641150785662E-5	4.036129905338945E-5	10.646269274220886	226.5760587684251	1.967254558233661E-7	151.64294724910687	151.64294724910687	112.45048814583174	46.92823475403165	487.12681193886755	67.16520064090612	990.6694943600769	6.094064184856673E-5	1.1721573235619132E-5	1.5740840991266163E-6	9.875565716015021E-6	5.873867580899611	0.16931897641893992	16.488088605682616	3.2872349707351582	6.517346814104555	193.48265318589523	0.7735703876498775	149.61809566994097	49.608333942409395	0.0010459300351427139	0.006423247471159204	481.2501116290531	1.3157467026836625	17.426672490759557	282.57332750924127	190.52203346988372	0.0	2.9723315751725996E-8	1.6888117930296385E-8	1.3548385618218744E-5	5.419354247287498E-6	16.911802188077598	1.3461841569516316E-4	5.670338761885588E-6	1.4854461481441248E-4	0.8593945159594812	9.144904066290748E-4	9.836272791168306E-7	22995.583450395407	337.3514644374952	22860.001385650205	201.49560192271838	22658.27879544787	22657.60587684251	9.744495392414488E-4	6.094064184856673E-5	6.094064184856673E-4	3.0470320924283364E-4	5.509139420740992E-4	5.860786617809566E-5	5.430590141986826E-4	7.870420495633082E-6	4.937782858007511E-4	4.93778285800751E-5	822.3414613259455	824.7981318371048	3.2872349707351582	821.8087426837895	0.8465948820946996	824.4044302841309	1934.254651408546	1934.8265318589524	14.967245102853978	14.961809566994098	1.4961809566994098	4.982723606279985E-4	0.006423247471159204	0.005911038607442686	2.5925061207738415E-8	0.013157467026836624	0.17426672490759557	0.18150384113407755	188.88337171664895	190.52203346988372
30.0	1.0	1.0	4.406465000331169E-9	687.9479591083453	9.752987218211588E-6	1656.8407957484487	1.0313612430162152E-5	3.9839602853208294E-5	9.825860637935062	227.2190891771898	1.9457584019274395E-7	151.85416846817012	151.85416846817012	112.40356607257729	46.873974169102695	489.07495142969066	67.38376037164387	991.4768239124988	6.032604180476519E-5	1.1603487809618393E-5	1.558229047424007E-6	9.776196407649712E-6	5.366005182365318	0.1540638977934553	15.064327503597598	3.003023743382887	7.111240866397027	192.88875913360278	0.7682495222520433	148.1346649017448	51.097085576003394	0.001058851674629809	0.006418780282656244	481.2560600434005	1.3026548298663898	17.433807494778357	282.56619250522243	188.74662600584685	0.0	6.7547255762875676E-9	3.637702324632218E-9	5.8517923309269526E-6	2.340716932370781E-6	16.51075101860029	5.81729295727661E-5	2.4752669832389163E-6	6.423976508812727E-5	0.7829167710126095	9.052318273486961E-4	9.728792009637198E-7	23059.68848115939	337.2106982177319	22924.886640070476	202.15128111493163	22722.52488345836	22721.90891771898	9.645871802220386E-4	6.032604180476519E-5	6.032604180476518E-4	3.016302090238259E-4	5.453639270520644E-4	5.801743904809197E-5	5.375890213612824E-4	7.791145237120035E-6	4.888098203824856E-4	4.8880982038248565E-5	751.2407255311444	753.4879333040299	3.003023743382887	750.7559358457218	0.7703194889672765	753.21637517988	1928.2691046306948	1928.8875913360278	14.81866970521798	14.81346649017448	1.481346649017448	4.229233648842226E-4	0.006418780282656244	0.005983913722558475	2.557216572630288E-8	0.013026548298663898	0.17433807494778358	0.18137303049977704	186.8276960590594	188.74662600584685
31.0	1.0	1.0	9.296488244671811E-10	671.6337653974155	4.211233183337956E-6	1657.5885041904785	4.5087035266161055E-6	3.931002270101303E-5	9.078158000814357	227.80806978610377	1.9234520061288274E-7	152.0473360463568	152.0473360463568	112.356164191067	46.81672720995414	490.94264546789617	67.58677302746874	992.211570215858	5.968107168209193E-5	1.1479571626985236E-5	1.5415911940952245E-6	9.67192353373444E-6	4.9037538242809156	0.14025705857964277	13.768624859806938	2.7443365271187132	7.754286059174331	192.24571394082548	0.7631658268230631	146.66575851960224	52.5710756535749	0.0010698961297481888	0.006414653727575278	481.26207591989896	1.289693223006971	17.44074630723933	282.5592536927615	186.67194208220434	0.0	1.4661791604696345E-9	7.492602485690085E-10	2.5267399100027736E-6	1.0106959640011095E-6	16.11921036953797	2.512977016739929E-5	1.0820888463878652E-6	2.77743986383483E-5	0.7137251941907908	8.9551403947657E-4	9.617260030644137E-7	23118.392398793752	337.06849257320096	22984.327908603722	202.76031908240623	22781.37170225597	22780.806978610377	9.542356676179631E-4	5.968107168209193E-5	5.968107168209193E-4	2.9840535841045964E-4	5.395398664683061E-4	5.739785813492618E-5	5.318489619628525E-4	7.707955970476122E-6	4.83596176686722E-4	4.83596176686722E-5	686.5255353993282	688.5817138463551	2.7443365271187132	686.0841317796783	0.7012852928982138	688.4312429903468	1921.785404479237	1922.4571394082548	14.671535923284015	14.666575851960225	1.4666575851960224	3.582937105188404E-4	0.006414653727575278	0.0060461810390084435	2.5216018365012204E-8	0.012896932230069711	0.1744074630723933	0.18125197699611614	184.43390721261957	186.67194208220434
32.0	1.0	1.0	1.8763233055339897E-10	655.7064489853873	1.8180779536197109E-6	1658.2703596193332	1.9747689270411702E-6	3.876981562804567E-5	8.396305105894227	228.34839110013218	1.9002447469316855E-7	152.22428391870469	152.22428391870469	112.30791725626504	46.756161234961496	492.74508717314086	67.77603994000737	992.8805924651114	5.900331088335606E-5	1.1349356889010306E-5	1.5241076872366498E-6	9.56235317093272E-6	4.482811369262386	0.12774871449909106	12.588860406362045	2.508766011993925	8.450037630047373	191.54996236995248	0.7583310305440918	145.21122033158585	54.030448637870215	0.0010792884437929473	0.006410827011803594	481.2681492930722	1.2768605859333608	17.447500005541468	282.55249999445937	184.25796728820805	0.0	3.041357699630793E-10	1.4763807501842594E-10	1.0908467721718264E-6	4.3633870886873057E-7	15.736954775649295	1.085351321507378E-5	4.7394454248988085E-7	1.2007607975897215E-5	0.6510464018246753	8.85302502191299E-4	9.501223734658427E-7	23172.232614562414	336.9237517687951	23038.868743602532	203.3281198200221	22835.357656618984	22834.839110013218	9.433580650811237E-4	5.900331088335606E-5	5.900331088335607E-4	2.9501655441678033E-4	5.334197737834844E-4	5.674678444505153E-5	5.258171520966441E-4	7.620538436183249E-6	4.78117658546636E-4	4.78117658546636E-5	627.593591696734	629.475514621113	2.508766011993925	627.1915029984813	0.6387435724954553	629.4430203181023	1914.7741947571094	1915.4996236995248	14.525828036468807	14.521122033158585	1.4521122033158584	3.0307782590557794E-4	0.006410827011803594	0.006099112960176536	2.485465812709203E-8	0.012768605859333608	0.1744750000554147	0.1811395199217115	181.65972668469678	184.25796728820805
33.0	1.0	1.0	3.6252205007595616E-11	640.1568366217376	7.84850637894632E-7	1658.8925190235602	8.669615003532521E-7	3.821700759541189E-5	7.774146809474268	228.84490012090964	1.87607827829178E-7	152.3866540704537	152.3866540704537	112.25849198459287	46.691958744765245	494.496242910373	67.95318731028043	993.4900463635502	5.829138539674236E-5	1.1212576351515547E-5	1.5057425725313305E-6	9.447255804301277E-6	4.099315480881829	0.11640676497946208	11.514234940615616	2.29415093362385	9.202112341248995	190.7978876587508	0.7537571972541613	143.77089536715113	55.47534743559484	0.0010872397234511914	0.00640726159709303	481.2742714320776	1.264155635369395	17.45407843123511	282.54592156876566	181.46297806761504	0.0	6.033311004308334E-11	2.784851625387015E-11	4.709103827367792E-7	1.8836415309471168E-7	15.363764078921703	4.687138266315387E-6	2.080707600847805E-7	5.191606718894271E-6	0.5942092553310504	8.745767286092081E-4	9.380391391458899E-7	23221.692338788118	336.7754759537786	23088.998173412547	203.85956193084127	22884.96699899596	22884.490012090966	9.319325478408749E-4	5.829138539674236E-5	5.829138539674236E-4	2.914569269837118E-4	5.269910885212307E-4	5.606288175757773E-5	5.194811875233091E-4	7.528712862656653E-6	4.723627902150639E-4	4.7236279021506386E-5	573.9041673234561	575.6270793169479	2.29415093362385	573.5377334059625	0.5820338248973104	575.7117470307808	1907.195102047428	1907.978876587508	14.381528104367433	14.377089536715113	1.4377089536715113	2.560637204429221E-4	0.00640726159709303	0.006143902992573736	2.448663651218953E-8	0.01264155635369395	0.17454078431235112	0.18103456326828116	178.46243400748742	181.46297806761504
34.0	1.0	1.0	6.708620075290451E-12	624.975971871141	3.388067712164233E-7	1659.4605176789873	3.8166935828145846E-7	3.7650098915531114E-5	7.206148639339585	229.30197225891766	1.8509127992370836E-7	152.5359227618781	152.5359227618781	112.20757070911752	46.623797477803514	496.2092070758369	68.11969599319121	994.0454659149884	5.754442500934577E-5	1.1069060888623997E-5	1.4864731040593255E-6	9.326487562014613E-6	3.7497927466148346	0.10611426623656361	10.534999609572688	2.098547645708935	10.01429494137481	189.985705058625	0.7494574555848542	142.3446291389755	56.90591340543974	0.001093942909729691	0.006403922284588403	481.28043474901006	1.2515771008060905	17.460490284992215	282.53950971500853	178.24491262309067	0.0	1.1452804592234191E-11	5.031271621762676E-12	2.0328406272985398E-7	8.131362509194159E-8	14.999423324907385	2.0240512558414274E-6	9.160064598755003E-8	2.2450105067870582E-6	0.5426244181423107	8.633241937074621E-4	9.254563996185418E-7	23267.207732817646	336.62271212735254	23135.157577325284	204.35908797957364	22930.636814518777	22930.197225891767	9.199457379428211E-4	5.754442500934577E-5	5.754442500934577E-4	2.8772212504672885E-4	5.202458617653278E-4	5.5345304443119985E-5	5.128332209004673E-4	7.432365520296627E-6	4.6632437810073063E-4	4.663243781007306E-5	524.9709845260769	526.5487590867949	2.098547645708935	524.6369114272338	0.5305713311828181	526.7499804786344	1899.0106793555287	1899.85705058625	14.238620311073166	14.234462913897552	1.423446291389755	2.1614375508553402E-4	0.006403922284588403	0.006181641867424734	2.411083074621274E-8	0.012515771008060906	0.17460490284992214	0.18093610625406248	174.80041471191515	178.24491262309067
35.0	1.0	1.0	1.1895111353726212E-12	610.1551103785588	1.462559695412118E-7	1659.9793397843155	1.6856459877438026E-7	3.7067942130455406E-5	6.687326747116165	229.72356121247887	1.8247218471786447E-7	152.67341906008085	152.67341906008085	112.1548536040904	46.551358107331566	497.8962328834008	68.27691455683876	994.5518340591094	5.676194304661562E-5	1.0918715691914815E-5	1.4662865267037513E-6	9.199967635388548E-6	3.4311146807111124	0.09676741677971445	9.642375218508453	1.9202054964821016	10.890482577803603	189.1095174221962	0.7454457490392347	140.93226788582794	58.322286365132946	0.001099571586119737	0.006400777382685211	481.28663269254236	1.2391237243748956	17.46674323411661	282.5332567658842	174.56322414284358	0.0	2.081250272151493E-12	8.709435577197677E-13	8.775358172472709E-8	3.5101432689890836E-8	14.643722649085412	8.740147959307286E-7	4.045550370585126E-8	9.71030934667221E-7	0.49577088173909717	8.515379673026297E-4	9.123609235893224E-7	23309.172887495057	336.4645608122712	23177.745837246544	204.83074367051628	22972.76206998372	22972.356121247885	9.073902298796235E-4	5.676194304661562E-5	5.676194304661562E-4	2.838097152330781E-4	5.131796375199963E-4	5.4593578459574075E-5	5.058688517127942E-4	7.331432633518757E-6	4.599983817694274E-4	4.599983817694274E-5	480.35605529955575	481.8013228047781	1.9202054964821016	480.0513741205254	0.4838370838985723	482.1187609254227	1890.1821478646073	1891.095174221962	14.097088586523725	14.093226788582795	1.4093226788582793	1.823244255616607E-4	0.006400777382685211	0.0062133108254727645	2.3726364561130324E-8	0.012391237243748956	0.1746674323411661	0.1808432479763465	170.63557459507055	174.56322414284358
36.0	1.0	1.0	2.0220437995537751E-13	595.6857150267812	6.313617154743736E-8	1660.4534797470699	7.471960554797029E-8	3.64696786917231E-5	6.213186878206832	230.11324692006883	1.7974896888557178E-7	152.8003422731707	152.8003422731707	112.10005458424936	46.47432138292269	499.56886846117453	68.42607547449651	995.0136439572251	5.5943732387579785E-5	1.0761500567397351E-5	1.445177441790983E-6	9.067662733095561E-6	3.1404595256860377	0.08827383622660885	8.828428619171179	1.7575454627844838	11.834701861201859	188.1652981387979	0.7417370076699895	139.53365839379873	59.724604598531386	0.0011042796324774705	0.006397798806393787	481.29285963715955	1.2267942607228166	17.47284402368148	282.5271559763193	170.3808983513818	0.0	3.622972992277838E-13	1.4454031278631919E-13	3.788170292846241E-8	1.5152681171384965E-8	14.296457160642749	3.774048326778611E-7	1.7932705331512868E-8	4.201161860848943E-7	0.45318585819966656	8.392156177884051E-4	8.987448444278589E-7	23347.94459879812	336.30016375274806	23217.124145767655	205.27822642348954	23011.700387031076	23011.324692006885	8.942633826419333E-4	5.5943732387579785E-5	5.594373238757978E-4	2.797186619378989E-4	5.057905266676755E-4	5.380750283698675E-5	4.985862174178891E-4	7.225887208954915E-6	4.5338313665477806E-4	4.5338313665477806E-5	439.66433359604525	440.9886047845402	1.7575454627844838	439.38636569612095	0.44136918113304424	441.421430958559	1880.6727709942725	1881.652981387979	13.956916518880341	13.953365839379874	1.3953365839379874	1.5372573174218888E-4	0.006397798806393787	0.0062397796793286974	2.33325666803471E-8	0.012267942607228166	0.17472844023681477	0.18075519012791272	165.93612132882726	170.3808983513818
37.0	1.0	1.0	3.296774031768697E-14	581.559451088802	2.7255059341892935E-8	1660.8869955981856	3.325893405039908E-8	3.585472782683415E-5	5.779671068551567	230.47426771734104	1.7692114009071194E-7	152.9177740449061	152.9177740449061	112.04291046757143	46.39238570837319	501.2378419981493	68.56829880410346	995.4349524067269	5.5089941916805946E-5	1.0597440545132755E-5	1.4231491271386519E-6	8.929589493396429E-6	2.8752789239636436	0.0805511402408631	8.086033686190534	1.6091414889427107	12.85093883573123	187.14906116426855	0.7383467218680423	138.14864841619965	61.113004861932396	0.0011082023672536422	0.006394961757585172	481.29911077393604	1.2145874768875273	17.478798585054392	282.5212014149462	165.66779328760273	0.0	6.044273022965186E-14	2.3007241155350642E-14	1.635303560513576E-8	6.541214242054304E-9	13.957426826131249	1.6296326505074456E-7	7.98214417209578E-9	1.818278289705084E-7	0.4144570661830882	8.263592140094171E-4	8.846057004535597E-7	23383.84561884896	336.12873140271427	23253.61929761076	205.7048964123104	23047.77529146555	23047.426771734103	8.805674333297084E-4	5.5089941916805946E-5	5.508994191680595E-4	2.7544970958402976E-4	4.980797056212395E-4	5.298720272566378E-5	4.909864488628349E-4	7.115745635693259E-6	4.4647947466982147E-4	4.4647947466982144E-5	402.5390493549101	403.7527970482051	1.6091414889427107	402.2853722356777	0.4027557012043155	404.3016843095267	1870.436237848144	1871.4906116426855	13.818089581131943	13.814864841619965	1.3814864841619965	1.2957831422116296E-4	0.006394961757585172	0.0062618132841477285	2.292896132812293E-8	0.012145874768875273	0.17478798585054392	0.18067122787555986	160.6802033723325	165.66779328760273
38.0	1.0	1.0	5.157252326422952E-15	567.7681814634191	1.1765732958810176E-8	1661.283555704719	1.487333508864324E-8	3.5222758074934514E-5	5.383110980403996	230.80956347038057	1.739891643732591E-7	153.0266934036328	153.0266934036328	111.98316950565385	46.30525130279247	502.9133275668349	68.70461160649337	995.8194265536453	5.420096594250403E-5	1.0426612306644466E-5	1.4002119016445974E-6	8.785813000269167E-6	2.6332687617455255	0.07352567147506761	7.408726098263992	1.473704199526193	13.943276690836791	186.05672330916298	0.7352913685936482	136.7770862403007	62.487622391105766	0.0011114573099605595	0.006392244800825551	481.30538200747975	1.2025021521744035	17.484612138237853	282.51538786176286	160.40371038140998	0.0	9.667933078475076E-15	3.513748529665376E-15	7.059439775286105E-9	2.8237759101144422E-9	13.626436355122058	7.036638726702375E-8	3.5696004212743776E-9	7.872935842082496E-8	0.379216031506587	8.129749415498457E-4	8.699458218662954E-7	23417.168894049435	335.94950851696154	23287.528016505876	206.11383481948013	23081.28050205018	23080.956347038056	8.66308949463634E-4	5.420096594250403E-5	5.420096594250404E-4	2.710048297125202E-4	4.900507784122899E-4	5.213306153322233E-5	4.830731060673861E-4	7.001059508222987E-6	4.3929065001345837E-4	4.392906500134584E-5	368.6576266443736	369.77040103112165	1.473704199526193	368.42604988154824	0.36762835737533806	370.4363049131996	1859.4345224649335	1860.5672330916298	13.680590271804418	13.67770862403007	1.367770862403007	1.0921318676263816E-4	0.006392244800825551	0.006280075860305981	2.2515249217523636E-8	0.012025021521744035	0.17484612138237854	0.18059075192125676	154.85914654297693	160.40371038140998
39.0	1.0	1.0	7.743507295457671E-16	554.3039620050863	5.079171062014057E-9	1661.646479751114	6.685920639716884E-9	3.457369197601614E-5	5.020186942197193	231.12180169415012	1.7095453045338614E-7	153.12798644445658	153.12798644445658	111.92059656424954	46.212630820777754	504.60489030847407	68.8359521879276	996.1703848737991	5.3277486305063545E-5	1.024914588797621E-5	1.3763832065228621E-6	8.636442227627527E-6	2.412343571340364	0.06713145540642015	6.790649732602998	1.3500665599916193	15.115777764898313	184.88422223510145	0.7325883454179509	135.4188207469284	63.84859090765379	0.0011141459269901417	0.0063896293976390805	481.31166986056803	1.1905370780347726	17.49028928607537	282.50971071392524	154.581686999806	0.0	1.4832360884943281E-15	5.150708128424972E-16	3.047502637208434E-9	1.2190010548833736E-9	13.303295088122072	3.038323217489778E-8	1.6046209535320522E-9	3.410618942393052E-8	0.3471327940030882	7.990733980715433E-4	8.547726522669307E-7	23448.18023253368	335.7617896927486	23319.11950618457	206.5078565637828	23112.482501823044	23112.180169415013	8.514992019883463E-4	5.3277486305063545E-5	5.327748630506355E-4	2.6638743152531774E-4	4.817098567348819E-4	5.124572943988105E-5	4.7485220625038743E-4	6.8819160326143105E-6	4.3182211138137634E-4	4.3182211138137634E-5	337.7280999876509	338.7486069160486	1.3500665599916193	337.5166399979048	0.3356572770321008	339.5324866301499	1847.6271402712753	1848.8422223510145	13.544402646109772	13.54188207469284	1.354188207469284	9.205326269310373E-5	0.0063896293976390805	0.00629514087054166	2.2091307863487116E-8	0.011905370780347726	0.1749028928607537	0.18051323526962093	148.48093110585847	154.581686999806
40.0	1.0	1.0	1.1163722410094665E-16	541.1590369538538	2.1926431495035834E-9	1661.9787748242295	3.0227056235019197E-9	3.3907704919705337E-5	4.687891872745327	231.41340300870132	1.678197713757023E-7	153.22245537142393	153.22245537142393	111.8549747097681	46.1142535048419	506.3215015667946	68.96317657634933	996.4908332577028	5.2320490105314284E-5	1.0065229891478505E-5	1.3516883439992046E-6	8.48163500128756E-6	2.2106139708543524	0.061309293134783754	6.226501039298646	1.2371712592598805	16.372439808121975	183.62756019187782	0.7302558978637245	134.07370147669948	65.19604262543692	0.0011163553324473998	0.006387099629540075	481.3179713881405	1.178691057945215	17.495834098955132	282.50416590104555	148.21128183503848	0.0	2.183491566321231E-16	7.249619121920381E-17	1.31558588970215E-9	5.2623435588086E-10	12.987816886892492	1.3118854950859339E-8	7.254493496404607E-10	1.478396947728356E-8	0.31791130863306677	7.846697383683895E-4	8.390988568785115E-7	23477.120830048	335.5649241293043	23348.63807820337	206.88952972904798	23141.623115558476	23141.34030087013	8.361543190764538E-4	5.2320490105314284E-5	5.232049010531429E-4	2.6160245052657145E-4	4.730658048994897E-4	5.0326149457392526E-5	4.663324786797256E-4	6.758441719996023E-6	4.2408175006437805E-4	4.24081750064378E-5	309.48595591960935	310.42213360002484	1.2371712592598805	309.29281481497014	0.30654646567391874	311.3250519649323	1834.974242660268	1836.2756019187782	13.409510884044487	13.40737014766995	1.3407370147669948	7.7603732792964E-5	0.006387099629540075	0.0063075006408447425	2.1657188953120413E-8	0.01178691057945215	0.17495834098955132	0.1804382253370096	141.57312376904073	148.21128183503848
41.0	1.0	1.0	1.5459467137547386E-17	528.3258344703798	9.465504625758747E-10	1662.2831672753698	1.375110485587082E-9	3.3225223624202056E-5	4.383499423252492	231.6865636538074	1.6458848068461336E-7	153.3108265090677	153.3108265090677	111.78610654501976	46.009868872818444	508.0715502523935	69.08706418126816	996.7834968724734	5.133127590911151E-5	9.875112825667032E-6	1.3261606609689143E-6	8.321599553822344E-6	2.0263667370128347	0.056005976206114264	5.711470402939336	1.134059560153765	17.717145806313457	182.28285419368632	0.7283131082438238	132.74157863463955	66.53010825711672	0.0011181599585203704	0.0063846418987266815	481.32428410086385	1.1669629072880723	17.501250189993602	282.4987498100072	141.32123453616663	0.0	3.085560066775098E-17	9.801163051094563E-18	5.679302775455248E-10	2.2717211101820993E-10	12.679820027289116	5.66436564329973E-9	3.3002651654089963E-10	6.412966277744202E-9	0.2912854971882496	7.697837888120677E-4	8.229424034230668E-7	23504.209524893457	335.3583196350593	23376.30540512221	207.2611925438045	23168.921752349583	23168.656365380742	8.202954066086822E-4	5.133127590911151E-5	5.133127590911151E-4	2.5665637954555754E-4	4.641303028063505E-4	4.937556412833516E-5	4.5752542803427547E-4	6.630803304844572E-6	4.160799776911172E-4	4.160799776911172E-5	283.69134318179687	284.55043154439136	1.134059560153765	283.51489003844125	0.2800298810305713	285.5735201469668	1821.4371701517618	1822.828541936863	13.275899211735942	13.274157863463955	1.3274157863463956	6.54422014840231E-5	0.0063846418987266815	0.006317575807392283	2.12131154845644E-8	0.011669629072880723	0.17501250189993603	0.18036533543748784	134.18467399572728	141.32123453616663
42.0	1.0	1.0	2.0570995890962763E-18	515.7969622754122	4.0862019829659445E-10	1662.5621309301307	6.297986452755384E-10	3.252692328879856E-5	4.10453576923682	231.94327488276207	1.6126531904126697E-7	153.39375717776053	153.39375717776053	111.71381614977754	45.899251144182074	509.8628383685875	69.20832218335512	997.0508483715561	5.031145781081149E-5	9.679103892902961E-6	1.2998416549565453E-6	8.156595244105014E-6	1.858047152277684	0.05117360692879815	5.241192015105887	1.0398614222341862	19.153605632587574	180.84639436741213	0.7267798713097696	131.4223031078438	67.85091702084648	0.0011196231558234905	0.006382244635924601	481.3306058980015	1.1553514532331421	17.506540780976323	282.49345921902454	133.96104119587466	0.0	4.187282805701665E-18	1.2732548629846293E-18	2.4517211897795665E-10	9.806884759118267E-11	12.379127094609892	2.4456832834358828E-9	1.5115167486612923E-10	2.7841599147404607E-9	0.26701584020419167	7.544401109464319E-4	8.063265952063348E-7	23529.64474110976	335.14144844933264	23402.32246736531	207.62496655006538	23194.577341277713	23194.327488276205	8.039486158150245E-4	5.031145781081149E-5	5.031145781081149E-4	2.5155728905405745E-4	4.5491788296643916E-4	4.8395519464514806E-5	4.4844537096000816E-4	6.499208274782727E-6	4.078297622052507E-4	4.0782976220525075E-5	260.12660131887577	260.9152047827544	1.0398614222341862	259.96535555854655	0.25586803464399077	262.05960075529435	1806.9790482360925	1808.4639436741213	13.143551922518364	13.14223031078438	1.314223031078438	5.520941469780638E-5	0.006382244635924601	0.006325724366205976	2.075947816830656E-8	0.011553514532331421	0.17506540780976323	0.18029423647844045	126.38617208424321	133.96104119587466
43.0	1.0	1.0	2.6311635718308194E-19	503.5652033920055	1.7639881258722319E-10	1662.817912127986	2.90527499613893E-10	3.181372220986548E-5	3.848754571720821	232.1853397886228	1.5785600579975024E-7	153.471841638338	153.471841638338	111.63795134938249	45.78220402451861	511.7025652596113	69.32758896320108	997.2951329341882	4.9262964912287783E-5	9.477572907652684E-6	1.272780963526395E-6	7.986932518684822E-6	1.704243328057861	0.04676900733175984	4.811699696361789	0.9537867301660004	20.685291924127768	179.31470807587192	0.7256768577595326	130.1157264950378	69.15859664720278	0.0011207986746009247	0.006379898029530369	481.3369350090173	1.1438555346205495	17.511708759660667	282.48829124034023	126.20101985039015	0.0	5.45902740531183E-19	1.5899549030479464E-19	1.0583928755233391E-10	4.2335715020933564E-11	12.085564881408132	1.0559487788933124E-9	6.972659990733432E-11	1.2099406026132853E-9	0.24488641759735197	7.386679901238472E-4	7.892800289987512E-7	23553.606175863097	334.91385404814747	23426.871242585075	207.98276688960323	23218.770011531487	23218.53397886228	7.871451314426096E-4	4.9262964912287783E-5	4.926296491228778E-4	2.463148245614389E-4	4.454459266596761E-4	4.738786453826342E-5	4.3910943241660624E-4	6.363904817631975E-6	3.993466259342411E-4	3.993466259342411E-5	238.59406592810055	239.3182102630708	0.9537867301660004	238.44668254150008	0.23384503665879922	240.58498481808942	1791.5654316686496	1793.1470807587193	13.012453390656663	13.01157264950378	1.301157264950378	4.6600739350634793E-5	0.006379898029530369	0.006332250048249067	2.029683036387473E-8	0.011438555346205494	0.17511708759660669	0.18022464926496476	118.26821372121343	126.20101985039015
